id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId
2808554499,397,1,1,40,59,c7jgkxx1czv5etn7snf1r6p2m,0,83.7,74.2,2025-05-01T16:41:54.251Z,2025-05-01T16:41:54Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5693018885,140,88.8,5693018889,212,6.2,5693018891,213,5.75,5693018883,56,Center,5693018887,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554511,254,12,1,41,0,uqspd1bx7f6mq8ohj50u1k1k,1,9.5,39.4,2025-05-01T16:41:54.993Z,2025-05-01T16:41:58Z,15823p8n34f7coivq6wq687is,W. Igor,,,5693018945,212,3.3,5693018947,213,5.52,5693018943,141,36.0,5693018941,140,11.8,5693018939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554501,398,61,1,41,1,c7jgkxx1czv5etn7snf1r6p2m,1,88.8,70.6,2025-05-01T16:41:56.090Z,2025-05-01T16:44:17Z,5o5f3xj6e86sw0pupxxx2nomi,O. Sæter,,,5693018893,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554513,255,12,1,41,3,uqspd1bx7f6mq8ohj50u1k1k,1,10.0,34.6,2025-05-01T16:41:57.958Z,2025-05-01T16:51:17Z,6cu5njaghdntn0z9b1i6yb71m,I. Jeličić,,,5693018955,212,18.3,5693018949,56,Back,5693018957,213,5.69,5693018951,140,24.4,5693018953,141,19.5,5693018961,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808556545,300,61,1,41,4,uqspd1bx7f6mq8ohj50u1k1k,0,14.2,22.4,2025-05-01T16:41:58.383Z,2025-05-01T16:51:15Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5693031161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554523,399,1,1,41,6,c7jgkxx1czv5etn7snf1r6p2m,1,83.6,84.1,2025-05-01T16:42:00.538Z,2025-05-01T16:42:01Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5693019029,212,6.2,5693019031,213,3.66,5693019025,140,78.5,5693019023,56,Left,5693019027,141,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554525,400,1,1,41,6,c7jgkxx1czv5etn7snf1r6p2m,1,78.5,79.6,2025-05-01T16:42:01.179Z,2025-05-01T16:42:02Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5693019037,56,Left,5693019045,213,0.95,5693019043,212,5.0,5693019041,141,85.6,5693019039,140,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554537,401,1,1,41,7,c7jgkxx1czv5etn7snf1r6p2m,1,81.3,85.6,2025-05-01T16:42:01.874Z,2025-05-01T16:42:04Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5693019111,140,88.5,5693019113,141,72.7,5693019117,213,5.42,5693019115,212,11.6,5693019107,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554555,402,1,1,41,10,c7jgkxx1czv5etn7snf1r6p2m,1,88.6,72.6,2025-05-01T16:42:04.666Z,2025-05-01T16:42:09Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5693019229,141,67.3,5693019233,213,4.14,5693019231,212,4.3,5693019225,140,86.4,5693019221,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554559,403,3,1,41,12,c7jgkxx1czv5etn7snf1r6p2m,0,88.8,60.8,2025-05-01T16:42:07.284Z,2025-05-01T18:12:27Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5693019323,233,256,5693019243,286,,5693019241,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554549,256,7,1,41,12,uqspd1bx7f6mq8ohj50u1k1k,0,11.2,39.2,2025-05-01T16:42:07.285Z,2025-05-01T18:12:27Z,15823p8n34f7coivq6wq687is,W. Igor,,,5693019197,56,Back,5693019199,285,,5693019263,233,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554561,257,61,1,41,15,uqspd1bx7f6mq8ohj50u1k1k,1,12.1,47.3,2025-05-01T16:42:09.459Z,2025-05-01T16:50:11Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5693019245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554563,404,61,1,41,15,c7jgkxx1czv5etn7snf1r6p2m,1,88.9,61.4,2025-05-01T16:42:09.803Z,2025-05-01T16:42:10Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5693019247,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554617,259,1,1,41,18,uqspd1bx7f6mq8ohj50u1k1k,1,10.2,44.0,2025-05-01T16:42:12.910Z,2025-05-01T16:42:19Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5693019521,141,67.2,5693019523,212,71.8,5693019527,1,,5693019519,140,76.9,5693019525,213,0.22,5693019515,199,,5693019517,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554619,260,61,1,41,25,uqspd1bx7f6mq8ohj50u1k1k,0,85.7,73.3,2025-05-01T16:42:19.398Z,2025-05-01T16:42:19Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5693019535,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554629,405,4,1,41,25,c7jgkxx1czv5etn7snf1r6p2m,1,12.2,26.0,2025-05-01T16:42:19.917Z,2025-05-01T16:42:28Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5693019647,294,,5693019659,233,261,5693019645,13,,5693019653,285,,5693019651,152,,5693019649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554621,261,4,1,41,25,uqspd1bx7f6mq8ohj50u1k1k,0,87.8,74.0,2025-05-01T16:42:19.918Z,2025-05-01T16:42:29Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5693019545,13,,5693019549,56,Center,5693019665,233,405,5693019553,286,,5693019551,152,,5693019547,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554871,406,1,1,42,8,c7jgkxx1czv5etn7snf1r6p2m,1,10.5,30.3,2025-05-01T16:43:02.627Z,2025-05-01T16:43:09Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5693020905,152,,5693020913,212,30.2,5693020911,141,37.9,5693020915,213,0.17,5693020907,56,Back,5693020903,5,,5693020909,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554875,407,1,1,42,15,c7jgkxx1czv5etn7snf1r6p2m,1,59.6,36.9,2025-05-01T16:43:09.594Z,2025-05-01T16:43:11Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5693020947,56,Center,5693020951,141,50.9,5693020953,212,12.6,5693020955,213,2.28,5693020949,140,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554881,408,1,1,42,17,c7jgkxx1czv5etn7snf1r6p2m,1,51.8,50.9,2025-05-01T16:43:11.721Z,2025-05-01T16:43:14Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5693020985,212,16.1,5693020983,141,74.2,5693020987,213,1.38,5693020981,140,54.7,5693020979,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554899,409,1,1,42,19,c7jgkxx1czv5etn7snf1r6p2m,1,56.3,75.7,2025-05-01T16:43:14.042Z,2025-05-01T16:43:19Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5693021109,140,74.7,5693021113,212,23.5,5693021111,141,95.3,5693021115,213,0.60,5693021107,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554909,410,1,1,42,24,c7jgkxx1czv5etn7snf1r6p2m,1,74.6,95.3,2025-05-01T16:43:19.121Z,2025-05-01T16:43:22Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5693021151,213,3.80,5693021149,212,9.4,5693021143,56,Left,5693021147,141,86.8,5693021145,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554927,411,1,1,42,28,c7jgkxx1czv5etn7snf1r6p2m,1,65.9,84.1,2025-05-01T16:43:22.410Z,2025-05-01T16:43:25Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5693021225,141,91.1,5693021221,56,Left,5693021227,212,11.1,5693021223,140,75.4,5693021229,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554953,412,1,1,42,30,c7jgkxx1czv5etn7snf1r6p2m,1,78.5,90.8,2025-05-01T16:43:24.786Z,2025-05-01T16:43:27Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5693021395,212,17.1,5693021397,213,3.45,5693021393,141,83.2,5693021391,140,63.0,5693021389,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554969,413,1,1,42,33,c7jgkxx1czv5etn7snf1r6p2m,1,63.0,83.2,2025-05-01T16:43:27.418Z,2025-05-01T16:43:31Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5693021503,140,66.3,5693021501,56,Center,5693021507,212,13.6,5693021505,141,63.9,5693021509,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554979,414,1,1,42,36,c7jgkxx1czv5etn7snf1r6p2m,0,67.4,59.0,2025-05-01T16:43:31.106Z,2025-05-01T16:43:33Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5693021547,155,,5693021549,56,Center,5693021555,212,22.0,5693021553,141,45.2,5693021551,140,86.4,5693021557,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554977,262,12,1,42,38,uqspd1bx7f6mq8ohj50u1k1k,1,14.0,63.3,2025-05-01T16:43:32.774Z,2025-05-01T16:43:35Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5693021543,212,3.1,5693021541,141,66.6,5693021537,56,Back,5693021559,15,,5693021545,213,2.35,5693021539,140,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808554997,263,12,1,42,41,uqspd1bx7f6mq8ohj50u1k1k,1,6.2,64.3,2025-05-01T16:43:35.399Z,2025-05-01T16:43:37Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5693021695,167,,5693021667,212,25.8,5693021661,56,Back,5693021663,140,11.8,5693021665,141,100.0,5693021669,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555003,264,5,1,42,41,uqspd1bx7f6mq8ohj50u1k1k,0,10.4,101.4,2025-05-01T16:43:36.218Z,2025-05-01T16:58:54Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5693021685,347,,5693021863,233,415,5693021683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555025,415,5,1,42,41,c7jgkxx1czv5etn7snf1r6p2m,1,89.6,-1.4,2025-05-01T16:43:36.218Z,2025-05-01T16:58:53Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5693021847,347,,5693021855,233,264,5693021845,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555027,416,1,1,42,46,c7jgkxx1czv5etn7snf1r6p2m,1,91.7,0.0,2025-05-01T16:43:41.017Z,2025-05-01T16:43:42Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5693021879,212,14.1,5693021873,56,Right,5693021877,141,2.9,5693021871,107,,5693021881,213,2.90,5693021875,140,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555031,417,1,1,42,47,c7jgkxx1czv5etn7snf1r6p2m,1,78.7,2.9,2025-05-01T16:43:41.546Z,2025-05-01T16:43:43Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5693021937,213,0.20,5693021933,141,6.7,5693021931,140,90.6,5693021929,56,Right,5693021935,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555037,418,2,1,42,49,c7jgkxx1czv5etn7snf1r6p2m,1,90.7,8.2,2025-05-01T16:43:43.753Z,2025-05-01T16:48:56Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5693021963,141,12.3,5693021961,140,93.0,5693022099,7,9hg60gdc7h6dwo1qi4c7pc9nt,5693022101,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555051,265,55,1,42,49,uqspd1bx7f6mq8ohj50u1k1k,1,8.6,55.5,2025-05-01T16:43:43.754Z,2025-05-01T16:58:29Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5693029469,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555039,419,43,1,42,52,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-01T16:43:46.466Z,2025-05-01T16:43:52Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5693022053,144,1,5693021979,141,38.2,5693021977,140,96.9,5693021971,2,0,5693021975,56,Center,5693021983,213,1.39,5693021981,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555163,266,1,1,43,24,uqspd1bx7f6mq8ohj50u1k1k,0,14.1,82.1,2025-05-01T16:44:19.167Z,2025-05-01T16:44:24Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5693022705,56,Center,5693022713,141,58.4,5693022717,212,82.5,5693022703,241,,5693022701,157,,5693022699,5,,5693022709,140,91.2,5693022721,1,,5693022719,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555189,267,27,1,43,34,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-05-01T16:44:28.583Z,2025-05-01T16:44:32Z,,,,,5693022885,233,422,5693022855,41,Injury,5693022857,53,33upoxyyqkh71m6d0b2nsn95g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555191,422,27,1,43,34,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-01T16:44:28.583Z,2025-05-01T16:44:31Z,,,,,5693022865,233,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555283,268,28,1,43,56,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-05-01T16:44:50.852Z,2025-05-01T16:58:30Z,,,,,5693036159,233,423,5693023419,55,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555257,423,28,1,43,56,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-01T16:44:50.852Z,2025-05-01T16:58:29Z,,,,,5693023259,55,422,5693036155,233,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555295,425,1,1,44,5,c7jgkxx1czv5etn7snf1r6p2m,1,19.3,37.0,2025-05-01T16:45:00.153Z,2025-05-01T16:45:03Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5693023495,212,26.7,5693023497,213,0.63,5693023491,140,39.9,5693023493,141,60.0,5693023489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555299,426,1,1,44,8,c7jgkxx1czv5etn7snf1r6p2m,1,51.6,63.1,2025-05-01T16:45:03.305Z,2025-05-01T16:45:04Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5693023519,212,10.0,5693023521,213,6.17,5693023515,140,61.1,5693023517,141,61.5,5693023513,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555317,427,1,1,44,9,c7jgkxx1czv5etn7snf1r6p2m,1,61.1,61.5,2025-05-01T16:45:03.826Z,2025-05-01T16:45:07Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5693023601,140,57.1,5693023607,213,4.43,5693023603,141,40.6,5693023599,56,Center,5693023605,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555369,428,1,1,44,12,c7jgkxx1czv5etn7snf1r6p2m,1,65.1,34.0,2025-05-01T16:45:06.937Z,2025-05-01T16:45:23Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5693023927,140,78.3,5693023929,141,8.3,5693023933,213,5.38,5693023931,212,22.3,5693023925,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555347,270,83,1,44,22,uqspd1bx7f6mq8ohj50u1k1k,0,19.2,78.2,2025-05-01T16:45:16.447Z,2025-05-01T16:45:26Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5693023983,399,8cjgce68a2vla1ebamgac4nx0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555351,271,83,1,44,24,uqspd1bx7f6mq8ohj50u1k1k,0,17.8,79.9,2025-05-01T16:45:18.415Z,2025-05-01T16:45:25Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5693023965,399,8cjgce68a2vla1ebamgac4nx0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555371,429,1,1,44,28,c7jgkxx1czv5etn7snf1r6p2m,0,90.6,11.7,2025-05-01T16:45:22.794Z,2025-05-01T16:45:24Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5693023947,141,34.0,5693023943,56,Center,5693023951,213,2.10,5693023949,212,17.6,5693023945,140,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555377,272,61,1,44,31,uqspd1bx7f6mq8ohj50u1k1k,0,20.5,68.1,2025-05-01T16:45:26.055Z,2025-05-01T16:45:26Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5693023987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555381,430,1,1,44,31,c7jgkxx1czv5etn7snf1r6p2m,1,72.9,32.4,2025-05-01T16:45:26.371Z,2025-05-01T16:46:05Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5693024009,212,9.9,5693024011,213,3.87,5693024005,140,65.9,5693024007,141,22.7,5693024003,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555391,431,1,1,44,34,c7jgkxx1czv5etn7snf1r6p2m,1,65.9,22.7,2025-05-01T16:45:28.562Z,2025-05-01T16:45:29Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5693024065,140,67.1,5693024067,141,36.1,5693024063,56,Center,5693024071,213,1.43,5693024069,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555409,432,1,1,44,35,c7jgkxx1czv5etn7snf1r6p2m,1,67.1,36.1,2025-05-01T16:45:29.434Z,2025-05-01T16:45:32Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5693024145,212,11.6,5693024139,56,Right,5693024141,140,67.0,5693024147,213,4.70,5693024143,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555411,433,4,1,44,37,c7jgkxx1czv5etn7snf1r6p2m,1,70.2,24.8,2025-05-01T16:45:31.686Z,2025-05-01T16:45:37Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5693024215,286,,5693024207,13,,5693024213,265,,5693024211,152,,5693024217,233,273,5693024209,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555405,273,4,1,44,37,uqspd1bx7f6mq8ohj50u1k1k,0,29.8,75.2,2025-05-01T16:45:31.687Z,2025-05-01T16:45:38Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5693024155,13,,5693024159,152,,5693024237,233,433,5693024157,56,Back,5693024161,265,,5693024163,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555425,434,1,1,44,43,c7jgkxx1czv5etn7snf1r6p2m,1,64.1,24.3,2025-05-01T16:45:38.067Z,2025-05-01T16:48:25Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5693024305,189,,5693024279,152,,5693024289,213,1.31,5693024281,56,Center,5693024287,212,8.5,5693024283,140,66.2,5693024285,141,36.3,5693024277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555987,458,1,1,44,44,c7jgkxx1czv5etn7snf1r6p2m,1,55.8,11.3,2025-05-01T16:45:39.209Z,2025-05-01T16:48:02Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5693027955,141,16.8,5693027959,213,1.22,5693027957,212,4.0,5693027953,140,57.1,5693027951,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555437,435,1,1,44,44,c7jgkxx1czv5etn7snf1r6p2m,1,66.3,37.3,2025-05-01T16:45:39.361Z,2025-05-01T16:45:42Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5693024357,212,18.8,5693024353,140,77.4,5693024351,56,Center,5693024355,141,59.0,5693024359,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555439,436,61,1,44,47,c7jgkxx1czv5etn7snf1r6p2m,0,77.4,59.0,2025-05-01T16:45:42.265Z,2025-05-01T16:45:42Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5693024363,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555457,274,12,1,44,48,uqspd1bx7f6mq8ohj50u1k1k,1,24.8,32.1,2025-05-01T16:45:42.534Z,2025-05-01T16:45:47Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5693024477,140,72.0,5693024475,56,Center,5693024483,213,6.24,5693024481,212,49.6,5693024479,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555475,276,1,1,44,53,uqspd1bx7f6mq8ohj50u1k1k,1,68.8,34.8,2025-05-01T16:45:48.079Z,2025-05-01T16:45:52Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5693024577,140,67.7,5693024573,56,Center,5693024583,213,1.64,5693024581,212,16.9,5693024579,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555495,277,1,1,44,57,uqspd1bx7f6mq8ohj50u1k1k,1,68.7,74.8,2025-05-01T16:45:52.039Z,2025-05-01T16:45:56Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5693024673,212,6.6,5693024669,140,65.5,5693024671,141,66.4,5693024675,213,4.18,5693024667,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808556079,459,70,1,44,59,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-01T16:45:53.383Z,2025-05-01T16:48:12Z,,,,,5693028181,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555511,278,1,1,45,1,uqspd1bx7f6mq8ohj50u1k1k,1,70.1,77.2,2025-05-01T16:45:56.374Z,2025-05-01T16:45:59Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5693024785,212,15.3,5693024779,56,Center,5693024783,141,58.1,5693024787,213,4.16,5693024781,140,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555529,279,1,1,45,5,uqspd1bx7f6mq8ohj50u1k1k,1,62.4,59.0,2025-05-01T16:45:59.703Z,2025-05-01T16:46:04Z,15823p8n34f7coivq6wq687is,W. Igor,,,5693024867,140,55.9,5693024873,213,4.36,5693024869,141,32.1,5693024871,212,19.5,5693024865,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555549,280,1,1,45,9,uqspd1bx7f6mq8ohj50u1k1k,1,52.8,36.1,2025-05-01T16:46:03.806Z,2025-05-01T16:46:09Z,6cu5njaghdntn0z9b1i6yb71m,I. Jeličić,,,5693024997,141,10.7,5693024993,56,Right,5693024995,140,63.2,5693025001,213,5.28,5693024999,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555555,281,1,1,45,14,uqspd1bx7f6mq8ohj50u1k1k,1,62.9,10.7,2025-05-01T16:46:08.806Z,2025-05-01T16:46:11Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5693025037,212,8.8,5693025033,140,63.0,5693025031,56,Center,5693025035,141,23.7,5693025039,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555567,282,1,1,45,16,uqspd1bx7f6mq8ohj50u1k1k,1,63.0,23.7,2025-05-01T16:46:10.887Z,2025-05-01T16:46:15Z,15823p8n34f7coivq6wq687is,W. Igor,,,5693025071,56,Back,5693025077,212,25.0,5693025073,140,39.2,5693025079,213,3.20,5693025075,141,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555573,283,1,1,45,20,uqspd1bx7f6mq8ohj50u1k1k,1,35.4,30.1,2025-05-01T16:46:15.080Z,2025-05-01T16:46:18Z,6cu5njaghdntn0z9b1i6yb71m,I. Jeličić,,,5693025117,56,Back,5693025123,212,23.8,5693025121,141,64.9,5693025119,140,33.0,5693025125,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808555583,284,1,1,45,24,uqspd1bx7f6mq8ohj50u1k1k,1,31.4,61.1,2025-05-01T16:46:18.407Z,2025-05-01T16:46:22Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5693025177,213,4.78,5693025173,141,27.6,5693025169,56,Back,5693025171,140,32.9,5693025175,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
