id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,qualifier/13/value
2797363461,359,44,2,45,8,45v50owpvshpijizwwlcw4lni,1,29.9,22.9,2025-04-06T16:06:59.124Z,2025-04-06T17:18:10Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5631190789,233,441,5631190531,285,,5631190527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363475,441,44,2,45,8,btaf9fuj3xctycyjeqwereaow,0,70.1,77.1,2025-04-06T16:06:59.125Z,2025-04-06T17:18:11Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5631190795,233,359,5631190609,56,Center,5631190611,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363509,360,1,2,45,8,45v50owpvshpijizwwlcw4lni,1,33.9,15.5,2025-04-06T16:06:59.500Z,2025-04-06T16:07:03Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5631190833,212,11.8,5631190835,213,5.59,5631190825,3,,5631190829,140,42.5,5631190827,56,Back,5631190831,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363519,361,1,2,45,11,45v50owpvshpijizwwlcw4lni,1,42.5,4.4,2025-04-06T16:07:02.452Z,2025-04-06T16:07:29Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5631190879,212,5.2,5631190875,140,38.7,5631190881,213,2.46,5631190877,141,9.2,5631190873,56,Back,5631193187,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363531,362,1,2,45,12,45v50owpvshpijizwwlcw4lni,1,25.9,5.4,2025-04-06T16:07:03.589Z,2025-04-06T16:31:50Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5631317019,140,31.8,5631317023,212,8.2,5631317017,56,Back,5631317021,141,13.3,5631317025,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797374945,463,1,2,45,13,45v50owpvshpijizwwlcw4lni,0,33.6,12.5,2025-04-06T16:07:04.158Z,2025-04-06T16:31:53Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5631317395,56,Back,5631317399,141,16.6,5631317401,212,8.8,5631317397,140,41.5,5631317403,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363589,443,1,2,45,13,btaf9fuj3xctycyjeqwereaow,1,61.5,62.0,2025-04-06T16:07:04.589Z,2025-04-06T16:07:07Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5631191237,140,47.2,5631191247,213,2.60,5631191241,141,75.3,5631191233,56,Back,5631191245,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363595,444,1,2,45,16,btaf9fuj3xctycyjeqwereaow,0,47.2,75.3,2025-04-06T16:07:07.509Z,2025-04-06T16:07:08Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5631191283,155,,5631191293,141,65.1,5631191295,212,25.1,5631191297,213,6.00,5631191287,56,Center,5631191291,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363617,363,1,2,45,17,45v50owpvshpijizwwlcw4lni,0,29.3,33.6,2025-04-06T16:07:08.876Z,2025-04-06T16:07:09Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5631191359,212,26.9,5631191363,213,5.24,5631191347,157,,5631191349,56,Back,5631191357,141,0.0,5631191353,140,42.1,5631191367,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363627,364,5,2,45,18,45v50owpvshpijizwwlcw4lni,0,38.1,-1.2,2025-04-06T16:07:09.430Z,2025-04-06T17:14:36Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5631191411,56,Back,5631191691,233,445,5631191413,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363663,445,5,2,45,18,btaf9fuj3xctycyjeqwereaow,1,61.9,101.2,2025-04-06T16:07:09.430Z,2025-04-06T17:14:36Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5631191587,347,,5631191585,56,Left,5631191655,233,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363777,446,1,2,45,26,btaf9fuj3xctycyjeqwereaow,1,67.7,100.0,2025-04-06T16:07:17.893Z,2025-04-06T16:07:20Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5631192301,107,,5631192309,140,72.4,5631192305,56,Center,5631192315,141,77.0,5631192319,213,4.99,5631192317,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363801,447,1,2,45,29,btaf9fuj3xctycyjeqwereaow,1,75.5,77.6,2025-04-06T16:07:20.509Z,2025-04-06T16:07:21Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5631192463,141,89.7,5631192459,56,Left,5631192461,140,66.4,5631192467,213,2.43,5631192465,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363853,448,1,2,45,30,btaf9fuj3xctycyjeqwereaow,0,66.4,89.7,2025-04-06T16:07:21.669Z,2025-04-06T16:07:24Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5631192733,155,,5631192739,141,80.6,5631192735,56,Left,5631192745,1,,5631192743,213,6.11,5631192737,140,100.0,5631192741,212,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363939,365,5,2,45,33,45v50owpvshpijizwwlcw4lni,1,-0.8,18.6,2025-04-06T16:07:24.118Z,2025-04-06T17:14:36Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5631193177,346,,5631193751,233,449,5631193175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364041,449,5,2,45,33,btaf9fuj3xctycyjeqwereaow,0,100.8,81.4,2025-04-06T16:07:24.118Z,2025-04-06T17:14:37Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5631193659,346,,5631193777,233,365,5631193657,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364329,366,1,2,45,55,45v50owpvshpijizwwlcw4lni,1,4.2,61.5,2025-04-06T16:07:46.132Z,2025-04-06T16:07:47Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5631195293,56,Back,5631195291,124,,5631195305,237,,5631195297,141,44.6,5631195295,140,9.0,5631195299,212,12.5,5631195301,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364359,367,1,2,45,55,45v50owpvshpijizwwlcw4lni,1,9.0,44.6,2025-04-06T16:07:46.886Z,2025-04-06T16:07:48Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5631195439,212,22.5,5631195433,140,18.4,5631195431,56,Back,5631195441,213,1.12,5631195437,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364465,368,1,2,45,57,45v50owpvshpijizwwlcw4lni,1,18.4,74.4,2025-04-06T16:07:48.349Z,2025-04-06T16:07:53Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5631195955,213,5.31,5631195947,56,Back,5631195951,141,13.7,5631195949,140,45.4,5631195945,196,,5631195957,1,,5631195953,212,50.1,5631195943,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364713,369,1,2,46,1,45v50owpvshpijizwwlcw4lni,1,44.4,14.9,2025-04-06T16:07:52.884Z,2025-04-06T16:08:05Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5631197227,56,Right,5631197231,141,5.2,5631197235,213,5.98,5631197229,140,64.4,5631197233,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364579,450,83,2,46,8,btaf9fuj3xctycyjeqwereaow,0,30.8,75.6,2025-04-06T16:07:59.077Z,2025-04-06T16:08:06Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5631197295,399,2hwemaa18hwlq3c4i208lbbo5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364715,370,50,2,46,14,45v50owpvshpijizwwlcw4lni,1,93.4,8.1,2025-04-06T16:08:05.596Z,2025-04-06T17:11:10Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5631197239,56,Right,5631197491,233,451,5631197241,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364741,451,7,2,46,14,btaf9fuj3xctycyjeqwereaow,1,6.6,91.9,2025-04-06T16:08:05.597Z,2025-04-06T17:11:10Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5631197387,56,Back,5631197457,233,370,5631197389,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364787,453,1,2,46,15,btaf9fuj3xctycyjeqwereaow,1,12.5,87.4,2025-04-06T16:08:06.813Z,2025-04-06T16:08:09Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5631197663,141,70.3,5631197659,56,Back,5631197665,212,11.8,5631197661,140,14.2,5631197667,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364907,454,1,2,46,18,btaf9fuj3xctycyjeqwereaow,1,14.2,70.3,2025-04-06T16:08:09.316Z,2025-04-06T16:08:16Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5631198237,56,Back,5631198241,141,91.1,5631198239,140,26.6,5631198245,213,0.83,5631198243,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364915,455,61,2,46,25,btaf9fuj3xctycyjeqwereaow,0,26.7,91.1,2025-04-06T16:08:16.533Z,2025-04-06T16:08:17Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5631198293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364913,371,4,2,46,25,45v50owpvshpijizwwlcw4lni,1,72.2,7.6,2025-04-06T16:08:16.661Z,2025-04-06T17:10:52Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5631198455,56,Right,5631198459,152,,5631198453,295,,5631198463,286,,5631198449,13,,5631199693,233,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364929,456,4,2,46,25,btaf9fuj3xctycyjeqwereaow,0,27.8,92.4,2025-04-06T16:08:16.662Z,2025-04-06T17:10:52Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5631198577,295,,5631198581,152,,5631198575,13,,5631198579,56,Back,5631199737,233,371,5631198583,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365101,372,1,2,46,30,45v50owpvshpijizwwlcw4lni,1,70.0,4.0,2025-04-06T16:08:21.612Z,2025-04-06T16:08:24Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5631199203,152,,5631199211,212,25.6,5631199207,140,47.3,5631199213,213,2.77,5631199201,5,,5631199209,141,17.7,5631199205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365177,373,1,2,46,33,45v50owpvshpijizwwlcw4lni,1,46.0,28.5,2025-04-06T16:08:24.740Z,2025-04-06T16:08:28Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5631199631,56,Back,5631199637,212,20.5,5631199635,141,51.5,5631199639,213,2.27,5631199633,140,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365207,374,1,2,46,37,45v50owpvshpijizwwlcw4lni,1,33.4,51.5,2025-04-06T16:08:28.420Z,2025-04-06T16:08:30Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5631199835,56,Back,5631199839,141,53.4,5631199843,213,3.06,5631199841,212,16.0,5631199837,140,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365299,375,1,2,46,38,45v50owpvshpijizwwlcw4lni,1,18.2,53.4,2025-04-06T16:08:29.709Z,2025-04-06T16:08:35Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5631200335,56,Back,5631200343,141,93.9,5631200337,140,21.8,5631200345,212,27.8,5631200347,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365353,376,1,2,46,43,45v50owpvshpijizwwlcw4lni,1,22.2,94.1,2025-04-06T16:08:34.948Z,2025-04-06T16:08:37Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5631200587,141,71.1,5631200591,213,4.49,5631200589,212,16.0,5631200585,140,18.9,5631200579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365415,377,1,2,46,46,45v50owpvshpijizwwlcw4lni,1,18.9,71.1,2025-04-06T16:08:37.748Z,2025-04-06T16:08:41Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5631200959,56,Back,5631200963,141,50.6,5631200967,213,4.35,5631200961,140,13.9,5631200965,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365473,378,1,2,46,50,45v50owpvshpijizwwlcw4lni,1,13.3,42.2,2025-04-06T16:08:41.636Z,2025-04-06T16:08:47Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5631201393,141,25.3,5631201389,56,Back,5631201395,212,11.5,5631201397,213,4.78,5631201391,140,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365657,379,1,2,46,55,45v50owpvshpijizwwlcw4lni,1,27.4,25.8,2025-04-06T16:08:46.972Z,2025-04-06T16:08:58Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5631202491,212,17.1,5631202487,140,26.9,5631202493,213,1.60,5631202485,56,Back,5631202489,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365725,380,1,2,47,6,45v50owpvshpijizwwlcw4lni,1,55.8,28.0,2025-04-06T16:08:57.885Z,2025-04-06T16:09:01Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5631202861,141,4.9,5631202857,56,Right,5631202859,140,64.7,5631202865,213,5.25,5631202863,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365745,381,1,2,47,10,45v50owpvshpijizwwlcw4lni,1,68.5,6.4,2025-04-06T16:09:01.812Z,2025-04-06T17:12:56Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5631202971,140,77.1,5631202977,213,0.74,5631202969,56,Right,5631202975,212,12.2,5631202973,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365807,382,1,2,47,11,45v50owpvshpijizwwlcw4lni,1,77.1,18.5,2025-04-06T16:09:02.740Z,2025-04-06T16:09:07Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5631203383,212,18.9,5631203385,213,6.01,5631203375,56,Right,5631203379,140,94.4,5631203381,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365813,383,1,2,47,14,45v50owpvshpijizwwlcw4lni,0,97.7,15.8,2025-04-06T16:09:05.894Z,2025-04-06T16:24:28Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5631203447,213,1.77,5631203441,140,95.2,5631203435,2,,5631203439,56,Center,5631203445,212,13.6,5631203443,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365839,459,1,2,47,15,btaf9fuj3xctycyjeqwereaow,1,9.4,67.0,2025-04-06T16:09:06.716Z,2025-04-06T16:09:09Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5631203597,56,Back,5631203603,212,19.2,5631203605,213,0.71,5631203601,141,85.4,5631203599,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365877,460,1,2,47,18,btaf9fuj3xctycyjeqwereaow,1,23.3,85.4,2025-04-06T16:09:09.309Z,2025-04-06T16:09:11Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5631203799,140,15.1,5631203803,212,12.1,5631203805,213,3.92,5631203801,141,73.0,5631203797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365899,461,1,2,47,19,btaf9fuj3xctycyjeqwereaow,1,15.1,73.0,2025-04-06T16:09:10.852Z,2025-04-06T16:09:12Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5631203925,213,2.13,5631203921,141,87.2,5631203923,212,11.4,5631203917,56,Back,5631203919,140,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365959,462,1,2,47,21,btaf9fuj3xctycyjeqwereaow,0,9.3,87.2,2025-04-06T16:09:12.029Z,2025-04-06T16:09:14Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5631204231,212,41.0,5631204227,140,36.8,5631204235,1,,5631204225,56,Back,5631204229,141,44.3,5631204223,155,,5631204233,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365977,384,61,2,47,24,45v50owpvshpijizwwlcw4lni,1,65.2,75.9,2025-04-06T16:09:15.653Z,2025-04-06T16:09:15Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5631204295,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366039,385,45,2,47,25,45v50owpvshpijizwwlcw4lni,0,71.4,62.7,2025-04-06T16:09:16.764Z,2025-04-06T17:12:53Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5631204669,56,Center,5631204673,286,,5631204739,233,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366027,463,3,2,47,25,btaf9fuj3xctycyjeqwereaow,1,28.6,37.3,2025-04-06T16:09:16.764Z,2025-04-06T17:11:16Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5631204723,285,,5631204613,56,Back,5631204719,233,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366085,464,1,2,47,28,btaf9fuj3xctycyjeqwereaow,1,28.1,48.1,2025-04-06T16:09:19.220Z,2025-04-06T16:09:23Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5631204961,140,37.3,5631204967,213,5.09,5631204965,212,26.3,5631204963,141,12.2,5631204959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366115,465,1,2,47,32,btaf9fuj3xctycyjeqwereaow,1,37.3,12.2,2025-04-06T16:09:23.132Z,2025-04-06T16:09:24Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5631205157,140,38.0,5631205161,212,13.6,5631205159,141,32.2,5631205155,56,Back,5631205163,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366195,466,1,2,47,33,btaf9fuj3xctycyjeqwereaow,1,37.2,29.7,2025-04-06T16:09:24.548Z,2025-04-06T16:09:28Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5631205535,141,27.4,5631205539,213,6.20,5631205537,212,19.1,5631205531,56,Center,5631205533,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366205,467,1,2,47,37,btaf9fuj3xctycyjeqwereaow,1,55.3,27.4,2025-04-06T16:09:28.237Z,2025-04-06T16:09:29Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5631205597,140,43.4,5631205603,213,2.61,5631205647,156,,5631205595,56,Back,5631205601,212,14.5,5631205599,141,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366323,468,1,2,47,38,btaf9fuj3xctycyjeqwereaow,1,43.4,38.3,2025-04-06T16:09:29.868Z,2025-04-06T16:09:35Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5631206243,140,67.2,5631206239,155,,5631206253,213,0.94,5631206249,212,42.6,5631206257,1,,5631206241,56,Left,5631206247,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366363,469,1,2,47,44,btaf9fuj3xctycyjeqwereaow,0,77.1,80.3,2025-04-06T16:09:35.540Z,2025-04-06T16:09:37Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5631206479,212,36.2,5631206469,2,,5631206475,140,100.0,5631206471,155,,5631206481,213,5.48,5631206477,141,41.9,5631206473,56,Center,5631206483,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366599,386,5,2,47,46,45v50owpvshpijizwwlcw4lni,1,-1.0,58.8,2025-04-06T16:09:37.518Z,2025-04-06T17:14:37Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5631207805,346,,5631207845,233,470,5631207803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366525,470,5,2,47,46,btaf9fuj3xctycyjeqwereaow,0,101.0,41.2,2025-04-06T16:09:37.518Z,2025-04-06T17:14:37Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5631207415,346,,5631207413,56,Center,5631207911,233,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366699,387,1,2,48,0,45v50owpvshpijizwwlcw4lni,1,4.4,60.8,2025-04-06T16:09:51.132Z,2025-04-06T16:09:58Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5631208457,213,4.78,5631208451,140,4.9,5631208449,56,Back,5631208447,124,,5631208455,212,8.0,5631208461,237,,5631208453,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366743,388,1,2,48,7,45v50owpvshpijizwwlcw4lni,1,15.1,53.3,2025-04-06T16:09:58.508Z,2025-04-06T16:10:00Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5631208707,56,Back,5631208715,213,6.22,5631208713,212,15.3,5631208711,141,51.9,5631208709,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366847,389,1,2,48,9,45v50owpvshpijizwwlcw4lni,1,26.9,54.3,2025-04-06T16:10:00.524Z,2025-04-06T16:10:06Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5631209261,140,41.3,5631209267,213,1.08,5631209265,212,31.9,5631209263,141,95.6,5631209259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366929,390,1,2,48,15,45v50owpvshpijizwwlcw4lni,1,48.3,92.0,2025-04-06T16:10:06.612Z,2025-04-06T16:10:12Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5631209711,212,18.9,5631209709,141,83.9,5631209705,56,Back,5631209707,140,31.1,5631209713,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797367025,391,1,2,48,20,45v50owpvshpijizwwlcw4lni,1,33.6,78.7,2025-04-06T16:10:11.908Z,2025-04-06T16:10:18Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5631210249,212,12.8,5631210245,141,60.3,5631210243,140,36.0,5631210241,56,Back,5631210253,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797367081,392,1,2,48,27,45v50owpvshpijizwwlcw4lni,1,48.8,42.8,2025-04-06T16:10:18.068Z,2025-04-06T16:10:21Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5631210541,56,Back,5631210547,212,13.0,5631210545,141,24.3,5631210549,213,4.46,5631210543,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797367121,393,1,2,48,30,45v50owpvshpijizwwlcw4lni,1,45.7,24.3,2025-04-06T16:10:21.524Z,2025-04-06T16:10:24Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5631210783,141,8.5,5631210787,213,5.85,5631210781,140,67.8,5631210779,56,Right,5631210785,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797367209,394,1,2,48,32,45v50owpvshpijizwwlcw4lni,1,67.8,8.5,2025-04-06T16:10:23.908Z,2025-04-06T16:10:29Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5631211281,213,6.15,5631211277,141,6.7,5631211273,56,Right,5631211279,212,8.9,5631211275,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797367227,395,1,2,48,38,45v50owpvshpijizwwlcw4lni,1,86.0,11.0,2025-04-06T16:10:29.412Z,2025-04-06T16:10:30Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5631211401,212,5.5,5631211399,141,16.8,5631211395,56,Right,5631211403,213,2.33,5631211397,140,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797367267,396,1,2,48,39,45v50owpvshpijizwwlcw4lni,1,82.4,16.8,2025-04-06T16:10:30.468Z,2025-04-06T16:10:32Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5631211601,140,82.7,5631211599,56,Right,5631211607,212,7.1,5631211609,213,4.76,5631211605,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797367305,397,1,2,48,41,45v50owpvshpijizwwlcw4lni,1,82.8,6.4,2025-04-06T16:10:32.396Z,2025-04-06T16:10:34Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5631211803,140,87.1,5631211801,56,Right,5631211807,212,4.5,5631211805,141,6.7,5631211809,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
