id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/14/value,qualifier/15/value
2820341755,375,1,1,40,43,ew0hpuiweoltpsg5f51r2w64t,1,41.2,65.1,2025-05-31T14:41:50.893Z,2025-05-31T14:41:54Z,5tnye4i4soi822vm0nncgoa,S. Westerlund,,,5758198835,140,39.8,5758198833,56,Back,5758198841,213,4.58,5758198839,212,11.5,5758198837,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820341791,376,1,1,40,47,ew0hpuiweoltpsg5f51r2w64t,0,44.4,48.2,2025-05-31T14:41:54.037Z,2025-05-31T14:41:58Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5758199007,213,5.72,5758199009,1,,5758199001,140,95.2,5758198999,56,Right,5758198997,155,,5758199003,141,0.0,5758199005,212,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820341859,305,5,1,40,50,crlocdyqyb1fdhck54qxs65rl,1,5.4,100.9,2025-05-31T14:41:57.739Z,2025-05-31T16:04:34Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5758199295,347,,5758199289,56,Back,5758199307,233,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820341793,377,5,1,40,50,ew0hpuiweoltpsg5f51r2w64t,0,94.6,-0.9,2025-05-31T14:41:57.739Z,2025-05-31T16:04:35Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5758199013,347,,5758199313,233,305,5758199011,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820341865,306,1,1,41,2,crlocdyqyb1fdhck54qxs65rl,1,8.5,100.0,2025-05-31T14:42:09.650Z,2025-05-31T14:42:12Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5758199333,140,21.4,5758199331,56,Back,5758199335,141,89.4,5758199339,213,5.72,5758199337,212,16.0,5758199329,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820341873,307,1,1,41,4,crlocdyqyb1fdhck54qxs65rl,1,21.7,89.4,2025-05-31T14:42:11.882Z,2025-05-31T14:55:44Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5758199367,212,9.2,5758199369,213,3.18,5758199363,140,12.9,5758199361,56,Back,5758199365,141,88.9,5758199393,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820341883,308,1,1,41,6,crlocdyqyb1fdhck54qxs65rl,0,11.8,88.3,2025-05-31T14:42:13.469Z,2025-05-31T14:42:14Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5758199435,213,0.45,5758199425,157,,5758199433,212,20.3,5758199431,141,100.0,5758199429,140,29.2,5758199427,56,Back,5758199437,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820341885,309,5,1,41,7,crlocdyqyb1fdhck54qxs65rl,0,29.0,101.0,2025-05-31T14:42:14.330Z,2025-05-31T16:04:36Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5758199611,233,378,5758199441,347,,5758199439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820341907,378,5,1,41,7,ew0hpuiweoltpsg5f51r2w64t,1,71.0,-1.0,2025-05-31T14:42:14.330Z,2025-05-31T16:04:35Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5758199559,56,Right,5758199607,233,309,5758199561,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820341955,379,1,1,41,16,ew0hpuiweoltpsg5f51r2w64t,1,74.3,0.0,2025-05-31T14:42:23.812Z,2025-05-31T14:42:26Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5758199861,140,61.2,5758199863,141,7.4,5758199857,107,,5758199859,56,Right,5758199865,212,15.1,5758199867,213,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820341979,380,1,1,41,19,ew0hpuiweoltpsg5f51r2w64t,1,59.5,11.0,2025-05-31T14:42:25.941Z,2025-05-31T14:42:27Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5758199953,141,48.1,5758199951,140,44.5,5758199955,212,29.7,5758199949,56,Back,5758199957,213,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820341985,381,1,1,41,20,ew0hpuiweoltpsg5f51r2w64t,1,44.5,48.4,2025-05-31T14:42:27.348Z,2025-05-31T14:42:29Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5758200011,213,1.06,5758200009,212,24.0,5758200007,141,79.1,5758200005,140,55.7,5758200003,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820341997,382,1,1,41,22,ew0hpuiweoltpsg5f51r2w64t,1,55.7,79.1,2025-05-31T14:42:29.685Z,2025-05-31T14:42:31Z,5tnye4i4soi822vm0nncgoa,S. Westerlund,,,5758200055,140,59.9,5758200061,213,5.21,5758200053,56,Center,5758200057,141,67.2,5758200059,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342005,383,1,1,41,24,ew0hpuiweoltpsg5f51r2w64t,1,58.2,72.4,2025-05-31T14:42:31.596Z,2025-05-31T14:42:33Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5758200095,141,83.2,5758200091,56,Left,5758200097,212,8.0,5758200099,213,1.96,5758200093,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342013,384,1,1,41,25,ew0hpuiweoltpsg5f51r2w64t,1,54.0,85.0,2025-05-31T14:42:32.909Z,2025-05-31T14:42:35Z,5tnye4i4soi822vm0nncgoa,S. Westerlund,,,5758200159,141,69.4,5758200157,140,41.1,5758200155,56,Back,5758200163,213,3.81,5758200161,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342021,385,1,1,41,28,ew0hpuiweoltpsg5f51r2w64t,1,41.6,68.1,2025-05-31T14:42:35.364Z,2025-05-31T14:42:38Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5758200195,56,Back,5758200201,212,28.8,5758200199,141,25.8,5758200203,213,4.65,5758200197,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342035,386,1,1,41,31,ew0hpuiweoltpsg5f51r2w64t,1,37.5,24.6,2025-05-31T14:42:38.493Z,2025-05-31T14:42:42Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5758200291,140,19.3,5758200297,213,2.50,5758200293,141,45.7,5758200289,56,Back,5758200295,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342047,387,1,1,41,35,ew0hpuiweoltpsg5f51r2w64t,1,20.4,45.5,2025-05-31T14:42:42.716Z,2025-05-31T14:42:47Z,cr3712pf5aekd2bmmucpfcqvo,S. Lampinen-Skaug,,,5758200371,56,Back,5758200377,212,27.4,5758200379,213,1.32,5758200373,140,26.9,5758200375,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342059,388,1,1,41,40,ew0hpuiweoltpsg5f51r2w64t,0,27.6,92.1,2025-05-31T14:42:47.389Z,2025-05-31T14:42:50Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5758200449,1,,5758200447,213,6.13,5758200445,212,47.4,5758200439,56,Left,5758200437,155,,5758200443,141,81.8,5758200441,140,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342073,310,1,1,41,43,crlocdyqyb1fdhck54qxs65rl,1,29.4,10.9,2025-05-31T14:42:50.826Z,2025-05-31T14:42:52Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5758200527,56,Back,5758200529,140,36.8,5758200535,213,5.84,5758200533,212,8.6,5758200525,3,,5758200531,141,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342075,311,1,1,41,45,crlocdyqyb1fdhck54qxs65rl,0,32.7,7.1,2025-05-31T14:42:52.450Z,2025-05-31T14:42:54Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5758200545,140,52.9,5758200553,1,,5758200543,56,Right,5758200541,157,,5758200551,213,0.27,5758200547,141,15.6,5758200549,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342093,389,1,1,41,47,ew0hpuiweoltpsg5f51r2w64t,1,52.9,75.6,2025-05-31T14:42:54.564Z,2025-05-31T14:42:57Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5758200625,141,80.2,5758200629,213,2.96,5758200621,56,Back,5758200627,212,17.5,5758200623,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342119,390,1,1,41,50,ew0hpuiweoltpsg5f51r2w64t,1,38.1,77.6,2025-05-31T14:42:57.717Z,2025-05-31T14:43:02Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5758200767,140,38.9,5758200771,212,7.5,5758200769,141,66.7,5758200773,213,4.83,5758200765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342141,391,1,1,41,54,ew0hpuiweoltpsg5f51r2w64t,1,46.9,47.0,2025-05-31T14:43:01.645Z,2025-05-31T14:43:04Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5758200891,212,23.2,5758200885,56,Right,5758200893,213,5.27,5758200889,141,18.0,5758200887,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342181,392,1,1,41,57,ew0hpuiweoltpsg5f51r2w64t,1,58.6,18.0,2025-05-31T14:43:04.500Z,2025-05-31T14:43:09Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5758201065,140,95.8,5758201061,155,,5758201071,213,0.21,5758201063,56,Center,5758201073,1,,5758201067,141,30.0,5758201069,212,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342185,393,1,1,42,2,ew0hpuiweoltpsg5f51r2w64t,0,96.7,30.0,2025-05-31T14:43:09.333Z,2025-05-31T14:43:10Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5758201101,212,11.3,5758201099,141,46.6,5758201103,213,1.62,5758201097,140,96.2,5758201095,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342261,313,1,1,42,10,crlocdyqyb1fdhck54qxs65rl,1,15.7,43.0,2025-05-31T14:43:17.490Z,2025-05-31T14:43:21Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5758201455,141,48.7,5758201453,140,26.7,5758201451,56,Back,5758201457,212,12.2,5758201459,213,0.32,5758201449,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342273,314,1,1,42,14,crlocdyqyb1fdhck54qxs65rl,1,39.8,53.3,2025-05-31T14:43:21.129Z,2025-05-31T14:53:58Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5758201499,141,88.6,5758201497,140,54.0,5758201501,212,28.3,5758201503,213,1.01,5758201495,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342355,315,61,1,42,26,crlocdyqyb1fdhck54qxs65rl,0,86.9,89.6,2025-05-31T14:43:33.147Z,2025-05-31T14:43:33Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5758201847,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342401,394,3,1,42,27,ew0hpuiweoltpsg5f51r2w64t,0,10.1,10.1,2025-05-31T14:43:34.160Z,2025-05-31T16:03:58Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,,5758202075,56,Back,5758202135,233,316,5758202077,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342375,316,7,1,42,27,crlocdyqyb1fdhck54qxs65rl,0,89.9,89.9,2025-05-31T14:43:34.161Z,2025-05-31T16:03:58Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5758201959,56,Left,5758202103,233,394,5758201961,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820345479,381,83,1,42,28,crlocdyqyb1fdhck54qxs65rl,0,83.7,89.7,2025-05-31T14:43:34.920Z,2025-05-31T14:54:41Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5758219331,399,4hdrcg8os3e1uf9syfv5mpiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342713,397,1,1,42,29,ew0hpuiweoltpsg5f51r2w64t,1,18.5,11.3,2025-05-31T14:43:36.187Z,2025-05-31T14:44:23Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5758203765,140,13.1,5758203771,213,3.61,5758203769,212,6.3,5758203767,141,7.1,5758203763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342415,395,3,1,42,31,ew0hpuiweoltpsg5f51r2w64t,0,11.7,9.6,2025-05-31T14:43:37.943Z,2025-05-31T16:03:59Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,,5758202129,285,,5758202127,56,Back,5758202165,233,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342403,317,7,1,42,31,crlocdyqyb1fdhck54qxs65rl,1,88.3,90.4,2025-05-31T14:43:37.944Z,2025-05-31T16:03:58Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5758202155,233,395,5758202083,56,Left,5758202085,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342409,318,43,1,42,31,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-31T14:43:38.833Z,2025-05-31T14:43:50Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5758202473,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342433,319,1,1,42,31,crlocdyqyb1fdhck54qxs65rl,1,80.1,90.9,2025-05-31T14:43:38.875Z,2025-05-31T14:43:44Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5758202265,141,90.6,5758202263,140,65.9,5758202261,56,Left,5758202267,212,14.9,5758202269,213,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342441,320,1,1,42,36,crlocdyqyb1fdhck54qxs65rl,1,58.6,88.7,2025-05-31T14:43:43.849Z,2025-05-31T14:43:44Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5758202305,140,47.0,5758202303,56,Back,5758202311,213,3.68,5758202309,212,14.2,5758202307,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342457,321,1,1,42,37,crlocdyqyb1fdhck54qxs65rl,1,45.6,74.5,2025-05-31T14:43:44.761Z,2025-05-31T14:43:47Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5758202381,212,20.7,5758202377,140,41.9,5758202379,141,44.6,5758202383,213,4.52,5758202375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342491,322,1,1,42,40,crlocdyqyb1fdhck54qxs65rl,1,42.9,60.3,2025-05-31T14:43:47.048Z,2025-05-31T14:43:52Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5758202559,212,25.4,5758202557,141,88.4,5758202553,56,Left,5758202561,213,0.85,5758202555,140,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342497,323,1,1,42,45,crlocdyqyb1fdhck54qxs65rl,1,72.6,86.5,2025-05-31T14:43:51.993Z,2025-05-31T14:43:53Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5758202593,140,80.1,5758202591,56,Center,5758202597,212,26.7,5758202599,213,5.01,5758202595,141,49.0,5758202589,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342505,324,1,1,42,46,crlocdyqyb1fdhck54qxs65rl,1,80.1,43.7,2025-05-31T14:43:53.385Z,2025-05-31T14:43:54Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5758202687,156,,5758202655,141,51.2,5758202657,212,5.8,5758202651,56,Center,5758202659,213,2.06,5758202653,140,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342539,325,1,1,42,47,crlocdyqyb1fdhck54qxs65rl,1,77.9,47.6,2025-05-31T14:43:54.857Z,2025-05-31T14:44:10Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,1.0,,5758202873,141,25.5,5758202871,140,84.7,5758203337,154,,5758202875,212,16.6,5758202869,56,Center,5758202877,213,5.16,5758203335,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342543,326,15,1,42,50,crlocdyqyb1fdhck54qxs65rl,1,89.0,26.1,2025-05-31T14:43:57.817Z,2025-05-31T16:03:45Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5758293129,233,400,5758203355,78,,5758203367,103,16.5,5758202905,63,,5758203359,154,,5758203371,147,47.8,5758202907,56,Center,5758203369,146,98.9,5758203365,102,5758203357,29,50.1,5758202989,20,5758203361,55,325,5758202903,22,,,,,,,,,,,,,,,,,,
2820342827,400,10,1,42,50,ew0hpuiweoltpsg5f51r2w64t,1,2.6,53.4,2025-05-31T14:43:57.917Z,2025-05-31T16:03:46Z,cr3712pf5aekd2bmmucpfcqvo,S. Lampinen-Skaug,,,5758204385,182,,5758207595,179,,5758293133,233,326,5758204381,173,,5758204387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342653,327,6,1,43,7,crlocdyqyb1fdhck54qxs65rl,1,94.2,39.0,2025-05-31T14:44:14.411Z,2025-05-31T16:03:43Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5758203521,75,,5758203519,56,Center,5758204723,233,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342831,401,6,1,43,7,ew0hpuiweoltpsg5f51r2w64t,0,5.8,61.0,2025-05-31T14:44:14.411Z,2025-05-31T16:03:43Z,cr3712pf5aekd2bmmucpfcqvo,S. Lampinen-Skaug,,,5758204759,233,327,5758204469,73,,5758204467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342761,328,1,1,43,21,crlocdyqyb1fdhck54qxs65rl,0,99.5,0.5,2025-05-31T14:44:28.673Z,2025-05-31T14:44:30Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5758204071,140,93.1,5758204061,2,,5758204073,141,44.5,5758204063,6,,5758204065,155,,5758204075,212,30.7,5758204069,56,Center,5758204077,213,1.79,5758204067,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342771,398,12,1,43,24,ew0hpuiweoltpsg5f51r2w64t,1,2.7,52.7,2025-05-31T14:44:31.795Z,2025-05-31T17:12:11Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5758204159,212,18.0,5758204161,213,4.97,5758204171,15,,5758204153,140,7.1,5758204151,56,Back,5758204155,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342801,329,15,1,43,29,crlocdyqyb1fdhck54qxs65rl,1,85.2,66.7,2025-05-31T14:44:36.424Z,2025-05-31T14:53:04Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5758217635,80,,5758217649,147,50.2,5758217645,100,,5758217655,233,403,5758217145,82,,5758217141,20,,5758217639,103,19,5758217651,230,99.3,5758217139,25,5758217641,215,,5758204279,64,5758217647,146,97.2,5758204281,56,5758217643,458,,5758217653,231,,Center,5758217637,102,,,,,,,,52.0,46.3
2820342975,403,10,1,43,29,ew0hpuiweoltpsg5f51r2w64t,1,2.8,49.8,2025-05-31T14:44:36.524Z,2025-05-31T14:53:05Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5758205245,56,Back,5758205243,94,,5758217659,233,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342853,330,1,1,43,32,crlocdyqyb1fdhck54qxs65rl,1,73.7,24.1,2025-05-31T14:44:39.817Z,2025-05-31T14:44:43Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5758204549,212,21.1,5758204547,141,32.4,5758204543,56,Center,5758204551,213,2.87,5758204545,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342875,331,2,1,43,36,crlocdyqyb1fdhck54qxs65rl,1,57.1,33.0,2025-05-31T14:44:43.243Z,2025-05-31T14:53:30Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5758204679,1,,5758204669,56,Center,5758204671,140,86.6,5758204673,141,63.0,5758217951,7,bb7inex45spf3wj9dqw8sbqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820342881,332,43,1,43,40,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-31T14:44:47.752Z,2025-05-31T14:44:52Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5758204853,144,44,5758204699,56,Center,5758204701,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820343029,404,1,1,44,5,ew0hpuiweoltpsg5f51r2w64t,1,10.7,42.1,2025-05-31T14:45:12.635Z,2025-05-31T14:52:03Z,cr3712pf5aekd2bmmucpfcqvo,S. Lampinen-Skaug,,,5758205521,56,Back,5758205523,140,27.0,5758205575,189,,5758205525,141,48.7,5758205527,212,17.7,5758205529,213,0.26,5758205519,241,,5758205517,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820343053,333,83,1,44,9,crlocdyqyb1fdhck54qxs65rl,0,81.2,56.6,2025-05-31T14:45:16.487Z,2025-05-31T14:45:19Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5758205783,399,3vh1sx99telj2gktbljiarap5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820343079,405,1,1,44,10,ew0hpuiweoltpsg5f51r2w64t,1,8.8,31.5,2025-05-31T14:45:17.523Z,2025-05-31T14:45:21Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5758205779,213,4.54,5758205777,212,13.5,5758205771,56,Back,5758205773,140,6.6,5758205775,141,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820343115,406,1,1,44,13,ew0hpuiweoltpsg5f51r2w64t,1,6.6,12.0,2025-05-31T14:45:20.851Z,2025-05-31T14:45:24Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5758205939,155,,5758205943,140,39.9,5758205941,56,Back,5758205951,1,,5758205945,141,31.0,5758205949,213,0.35,5758205947,212,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820343119,407,61,1,44,15,ew0hpuiweoltpsg5f51r2w64t,1,43.8,29.5,2025-05-31T14:45:22.051Z,2025-05-31T16:09:35Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5758205955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820343133,408,1,1,44,16,ew0hpuiweoltpsg5f51r2w64t,0,37.5,22.1,2025-05-31T14:45:23.172Z,2025-05-31T16:09:37Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5758206005,213,0.63,5758205999,140,44.4,5758205997,56,Back,5758206001,141,29.8,5758206003,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820343135,334,1,1,44,17,crlocdyqyb1fdhck54qxs65rl,1,63.2,69.1,2025-05-31T14:45:24.447Z,2025-05-31T14:45:26Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5758206017,140,56.9,5758206019,141,65.8,5758206015,56,Center,5758206023,213,3.47,5758206021,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820343161,336,1,1,44,19,crlocdyqyb1fdhck54qxs65rl,1,56.9,65.8,2025-05-31T14:45:25.984Z,2025-05-31T14:45:30Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5758206157,141,39.8,5758206159,212,20.1,5758206153,56,Back,5758206161,213,4.21,5758206155,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820343177,337,1,1,44,23,crlocdyqyb1fdhck54qxs65rl,1,47.1,38.0,2025-05-31T14:45:30.672Z,2025-05-31T14:45:33Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5758206245,140,43.0,5758206243,56,Back,5758206251,213,2.08,5758206249,212,8.9,5758206247,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820343189,338,1,1,44,26,crlocdyqyb1fdhck54qxs65rl,1,43.0,49.4,2025-05-31T14:45:33.319Z,2025-05-31T14:45:36Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5758206329,141,73.0,5758206327,140,41.0,5758206325,56,Back,5758206333,213,1.70,5758206331,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820343205,339,1,1,44,28,crlocdyqyb1fdhck54qxs65rl,1,47.1,73.9,2025-05-31T14:45:35.896Z,2025-05-31T14:45:39Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5758206417,56,Left,5758206419,140,57.1,5758206423,212,15.4,5758206421,141,90.5,5758206425,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820343233,340,1,1,44,32,crlocdyqyb1fdhck54qxs65rl,1,50.9,85.4,2025-05-31T14:45:39.631Z,2025-05-31T14:45:44Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5758206551,213,4.02,5758206543,56,Back,5758206553,1,,5758206545,140,30.4,5758206549,212,33.7,5758206547,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
