id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/17/value,qualifier/15/value
2813639931,411,74,1,39,9,uqspd1bx7f6mq8ohj50u1k1k,1,90.6,72.4,2025-05-11T15:39:55.123Z,2025-05-11T15:42:48Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5720959917,233,287,5720959859,397,,5720959751,285,,5720944939,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640409,288,5,1,39,11,e5txudmuc2qpc460bs4lb5aff,1,-1.7,26.7,2025-05-11T15:39:57.106Z,2025-05-11T17:28:28Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5720947747,56,Back,5720947779,233,412,5720947749,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813639977,412,5,1,39,11,uqspd1bx7f6mq8ohj50u1k1k,0,101.7,73.3,2025-05-11T15:39:57.106Z,2025-05-11T17:28:29Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5720945205,346,,5720947803,233,288,5720945203,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640461,289,1,1,39,38,e5txudmuc2qpc460bs4lb5aff,0,4.8,38.9,2025-05-11T15:40:24.152Z,2025-05-11T15:40:27Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5720947985,124,,5720947989,140,63.9,5720947993,212,62.6,5720947995,213,6.15,5720948001,74,,5720947991,141,26.8,5720947997,1,,5720947987,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640435,413,44,1,39,39,uqspd1bx7f6mq8ohj50u1k1k,1,34.7,77.4,2025-05-11T15:40:25.680Z,2025-05-11T17:29:27Z,15823p8n34f7coivq6wq687is,W. Igor,,,5720948197,233,290,5720947875,56,Back,5720947877,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640473,290,44,1,39,39,e5txudmuc2qpc460bs4lb5aff,0,65.3,22.6,2025-05-11T15:40:25.681Z,2025-05-11T17:29:27Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5720948055,286,,5720948219,233,413,5720948053,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640451,414,12,1,39,39,uqspd1bx7f6mq8ohj50u1k1k,1,32.4,84.2,2025-05-11T15:40:25.896Z,2025-05-11T15:40:28Z,15823p8n34f7coivq6wq687is,W. Igor,,,5720947953,140,39.1,5720947957,212,14.0,5720948013,15,,5720947951,56,Back,5720948155,167,,5720947959,213,1.04,5720947955,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640659,291,5,1,39,41,e5txudmuc2qpc460bs4lb5aff,1,61.9,-1.8,2025-05-11T15:40:27.730Z,2025-05-11T17:28:29Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5720949151,347,,5720949181,233,415,5720949149,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640485,415,5,1,39,41,uqspd1bx7f6mq8ohj50u1k1k,0,38.1,101.8,2025-05-11T15:40:27.730Z,2025-05-11T17:28:30Z,15823p8n34f7coivq6wq687is,W. Igor,,,5720948117,347,,5720948115,56,Back,5720949197,233,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640675,292,1,1,39,56,e5txudmuc2qpc460bs4lb5aff,0,66.7,0.0,2025-05-11T15:40:42.864Z,2025-05-11T15:40:45Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5720949283,213,0.89,5720949275,56,Center,5720949279,141,29.7,5720949273,107,,5720949285,1,,5720949281,212,27.7,5720949277,140,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640667,416,44,1,39,57,uqspd1bx7f6mq8ohj50u1k1k,1,14.4,68.7,2025-05-11T15:40:43.568Z,2025-05-11T17:29:28Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5720949209,285,,5720949393,233,293,5720949207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640677,293,44,1,39,57,e5txudmuc2qpc460bs4lb5aff,0,85.6,31.3,2025-05-11T15:40:43.569Z,2025-05-11T17:29:28Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5720949433,233,416,5720949305,56,Center,5720949307,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640671,417,12,1,39,57,uqspd1bx7f6mq8ohj50u1k1k,1,10.7,66.1,2025-05-11T15:40:43.770Z,2025-05-11T15:40:46Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5720949245,141,89.6,5720949249,213,0.70,5720949241,56,Back,5720949299,15,,5720949243,140,28.7,5720949247,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640761,294,3,1,40,2,e5txudmuc2qpc460bs4lb5aff,1,72.2,11.9,2025-05-11T15:40:48.040Z,2025-05-11T15:40:55Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5720949839,233,419,5720949733,286,,5720949729,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640729,419,45,1,40,2,uqspd1bx7f6mq8ohj50u1k1k,0,27.8,88.1,2025-05-11T15:40:48.040Z,2025-05-11T15:40:56Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5720949557,285,,5720949555,56,Back,5720949865,233,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640769,295,3,1,40,4,e5txudmuc2qpc460bs4lb5aff,0,72.2,16.6,2025-05-11T15:40:50.224Z,2025-05-11T17:29:04Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5720949791,56,Right,5720949843,233,420,5720949793,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640751,420,7,1,40,4,uqspd1bx7f6mq8ohj50u1k1k,0,27.8,83.4,2025-05-11T15:40:50.225Z,2025-05-11T17:29:04Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5720949683,285,,5720949815,233,295,5720949681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640855,296,1,1,40,8,e5txudmuc2qpc460bs4lb5aff,1,65.2,26.8,2025-05-11T15:40:54Z,2025-05-11T15:40:57Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5720950299,213,3.28,5720950295,141,22.7,5720950291,140,46.6,5720950287,56,Back,5720950297,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640901,297,1,1,40,11,e5txudmuc2qpc460bs4lb5aff,1,57.7,17.6,2025-05-11T15:40:57.025Z,2025-05-11T15:40:59Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5720950503,212,19.2,5720950505,213,6.28,5720950497,56,Right,5720950501,141,17.4,5720950499,140,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640979,298,1,1,40,13,e5txudmuc2qpc460bs4lb5aff,1,76.7,15.6,2025-05-11T15:40:59.241Z,2025-05-11T15:41:03Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5720950881,212,8.3,5720950883,213,0.14,5720950879,141,17.3,5720950875,56,Right,5720950877,140,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640989,299,4,1,40,16,e5txudmuc2qpc460bs4lb5aff,1,83.4,12.8,2025-05-11T15:41:02.401Z,2025-05-11T15:41:07Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5720950997,152,,5720950993,13,,5720951023,233,421,5720950995,56,Right,5720950999,265,,5720951001,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640973,421,4,1,40,16,uqspd1bx7f6mq8ohj50u1k1k,0,16.6,87.2,2025-05-11T15:41:02.402Z,2025-05-11T15:41:08Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5720950937,285,,5720950935,265,,5720950931,56,Back,5720950929,13,,5720950933,152,,5720951071,233,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642059,301,1,1,41,20,e5txudmuc2qpc460bs4lb5aff,0,87.2,10.1,2025-05-11T15:42:06.162Z,2025-05-11T17:15:56Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5720956747,2,,5720956757,140,91.8,5721399209,233,423,5720956753,152,,5720956763,213,1.41,5721396265,286,,5720956761,212,30.2,5721396263,236,,5720956751,155,,5720956755,56,5720956759,141,53.9,Center,5720956749,5,,,,,,,,,,,,,,,,,,,
2813642071,423,12,1,41,20,uqspd1bx7f6mq8ohj50u1k1k,1,14.3,84.5,2025-05-11T15:42:06.262Z,2025-05-11T17:15:56Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5720956831,56,Back,5721399237,233,301,5720956829,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642111,302,1,1,41,25,e5txudmuc2qpc460bs4lb5aff,0,59.5,39.4,2025-05-11T15:42:11.321Z,2025-05-11T15:42:12Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5720957075,213,5.41,5720957071,141,15.8,5720957069,140,72.4,5720957067,56,Right,5720957073,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642119,424,43,1,41,26,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-05-11T15:42:12.541Z,2025-05-11T15:42:17Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5720957103,56,Back,5720957411,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642145,425,8,1,41,28,uqspd1bx7f6mq8ohj50u1k1k,1,25.9,89.6,2025-05-11T15:42:14.802Z,2025-05-11T15:48:13Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5720957279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642235,303,5,1,41,29,e5txudmuc2qpc460bs4lb5aff,1,71.0,-2.0,2025-05-11T15:42:15.261Z,2025-05-11T17:28:30Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5720957747,347,,5720957765,233,426,5720957745,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642153,426,5,1,41,29,uqspd1bx7f6mq8ohj50u1k1k,0,29.0,102.0,2025-05-11T15:42:15.261Z,2025-05-11T15:42:22Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5720957769,233,303,5720957313,347,,5720957311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642265,304,1,1,41,35,e5txudmuc2qpc460bs4lb5aff,1,68.5,0.0,2025-05-11T15:42:21.609Z,2025-05-11T15:42:24Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5720957861,107,,5720957865,140,46.2,5720957869,212,24.7,5720957871,213,2.81,5720957867,141,10.0,5720957863,56,Back,5720957873,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642275,305,1,1,41,37,e5txudmuc2qpc460bs4lb5aff,1,44.7,11.6,2025-05-11T15:42:23.865Z,2025-05-11T15:42:25Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5720957957,213,5.96,5720957953,141,7.7,5720957951,140,52.2,5720957955,212,8.3,5720957949,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642317,306,1,1,41,39,e5txudmuc2qpc460bs4lb5aff,1,52.3,12.5,2025-05-11T15:42:25.274Z,2025-05-11T15:42:27Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5720958157,213,1.93,5720958151,140,47.2,5720958155,212,15.4,5720958149,56,Back,5720958153,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642343,307,1,1,41,41,e5txudmuc2qpc460bs4lb5aff,1,47.2,34.0,2025-05-11T15:42:27.554Z,2025-05-11T15:42:30Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5720958321,56,Back,5720958325,141,70.9,5720958329,213,1.58,5720958323,140,46.9,5720958327,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642385,308,1,1,41,43,e5txudmuc2qpc460bs4lb5aff,1,46.9,70.9,2025-05-11T15:42:29.793Z,2025-05-11T15:42:33Z,4s8lwbyh90phbponlzsdlj0iy,B. Skaret,,,5720958529,140,60.2,5720958533,212,20.8,5720958535,213,0.84,5720958531,141,93.6,5720958527,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642421,309,1,1,41,47,e5txudmuc2qpc460bs4lb5aff,1,64.4,94.8,2025-05-11T15:42:33.282Z,2025-05-11T15:42:35Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5720958739,212,17.8,5720958735,140,49.7,5720958731,56,Back,5720958741,213,3.66,5720958737,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642481,310,1,1,41,49,e5txudmuc2qpc460bs4lb5aff,1,49.6,81.8,2025-05-11T15:42:35.634Z,2025-05-11T15:42:39Z,4s8lwbyh90phbponlzsdlj0iy,B. Skaret,,,5720959073,140,38.8,5720959077,141,55.8,5720959081,213,4.14,5720959069,56,Back,5720959079,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642557,311,1,1,41,53,e5txudmuc2qpc460bs4lb5aff,1,36.8,49.6,2025-05-11T15:42:39.106Z,2025-05-11T15:42:43Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5720959505,140,31.1,5720959509,212,19.1,5720959503,56,Back,5720959507,141,23.0,5720959511,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642577,312,1,1,41,57,e5txudmuc2qpc460bs4lb5aff,1,30.8,17.3,2025-05-11T15:42:43.330Z,2025-05-11T15:42:44Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5720959619,213,0.48,5720959615,141,27.4,5720959611,56,Back,5720959617,212,14.8,5720959613,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642603,313,1,1,41,58,e5txudmuc2qpc460bs4lb5aff,1,43.3,27.4,2025-05-11T15:42:44.530Z,2025-05-11T15:42:46Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5720959733,140,34.0,5720959737,212,12.1,5720959731,56,Back,5720959739,213,3.78,5720959735,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642621,314,1,1,41,59,e5txudmuc2qpc460bs4lb5aff,1,33.9,16.8,2025-05-11T15:42:45.914Z,2025-05-11T15:42:47Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5720959821,140,28.7,5720959829,213,2.09,5720959825,141,30.7,5720959817,56,Back,5720959827,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642663,315,1,1,42,1,e5txudmuc2qpc460bs4lb5aff,1,28.9,30.7,2025-05-11T15:42:47.514Z,2025-05-11T15:42:50Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5720960017,141,42.4,5720960015,140,40.7,5720960019,212,14.7,5720960021,213,0.57,5720960013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642761,316,1,1,42,3,e5txudmuc2qpc460bs4lb5aff,1,40.7,41.6,2025-05-11T15:42:49.810Z,2025-05-11T15:42:57Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5720960599,140,59.5,5720960603,212,25.1,5720960605,213,5.62,5720960601,141,18.8,5720960597,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642793,317,1,1,42,11,e5txudmuc2qpc460bs4lb5aff,1,76.7,16.8,2025-05-11T15:42:57.242Z,2025-05-11T15:43:00Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5720960777,56,Right,5720960785,212,11.1,5720960789,213,3.78,5720960781,141,7.1,5720960779,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642803,318,1,1,42,14,e5txudmuc2qpc460bs4lb5aff,0,73.2,8.0,2025-05-11T15:43:00.386Z,2025-05-11T15:43:02Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5720960887,141,50.7,5720960893,1,,5720960881,155,,5720960885,140,87.6,5720960889,212,32.7,5720960891,213,1.09,5720960879,2,,5720960883,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642827,427,12,1,42,17,uqspd1bx7f6mq8ohj50u1k1k,1,12.4,40.9,2025-05-11T15:43:03.242Z,2025-05-11T15:43:27Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5720961017,212,19.8,5720961009,140,28.7,5720961005,56,Back,5720961029,15,,5720961013,141,55.4,5720961021,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642853,319,1,1,42,18,e5txudmuc2qpc460bs4lb5aff,1,73.8,48.4,2025-05-11T15:43:04.490Z,2025-05-11T15:43:06Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5720961189,212,14.7,5720961185,140,66.6,5720961187,141,29.8,5720961191,213,4.17,5720961183,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642877,320,1,1,42,20,e5txudmuc2qpc460bs4lb5aff,1,56.0,32.1,2025-05-11T15:43:06.586Z,2025-05-11T15:43:09Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5720961317,141,18.8,5720961313,56,Right,5720961319,212,12.1,5720961323,213,5.44,5720961315,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642895,321,1,1,42,22,e5txudmuc2qpc460bs4lb5aff,1,67.1,17.3,2025-05-11T15:43:08.786Z,2025-05-11T15:43:09Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5720961415,56,Center,5720961423,213,2.16,5720961419,141,28.6,5720961417,140,62.2,5720961421,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642913,322,1,1,42,23,e5txudmuc2qpc460bs4lb5aff,1,62.2,28.6,2025-05-11T15:43:09.514Z,2025-05-11T15:43:10Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5720961491,212,10.6,5720961487,140,67.1,5720961485,56,Right,5720961489,141,15.0,5720961493,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642951,323,1,1,42,24,e5txudmuc2qpc460bs4lb5aff,1,66.8,15.0,2025-05-11T15:43:10.563Z,2025-05-11T15:43:12Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5720961671,213,2.20,5720961665,140,61.9,5720961669,212,8.7,5720961663,56,Center,5720961667,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642973,324,1,1,42,26,e5txudmuc2qpc460bs4lb5aff,1,59.3,32.5,2025-05-11T15:43:12.771Z,2025-05-11T15:43:14Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5720961797,213,0.68,5720961795,212,7.9,5720961791,140,65.2,5720961789,56,Center,5720961793,141,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643025,325,1,1,42,28,e5txudmuc2qpc460bs4lb5aff,1,65.2,39.8,2025-05-11T15:43:14.194Z,2025-05-11T15:43:19Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5720962101,213,3.70,5720962095,140,56.6,5720962099,212,10.6,5720962093,56,Center,5720962097,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643051,326,1,1,42,32,e5txudmuc2qpc460bs4lb5aff,1,64.2,35.2,2025-05-11T15:43:18.922Z,2025-05-11T15:43:21Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5720962275,140,80.7,5720962279,212,25.3,5720962273,56,Right,5720962277,141,8.0,5720962281,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643099,327,1,1,42,35,e5txudmuc2qpc460bs4lb5aff,1,81.0,8.0,2025-05-11T15:43:21.386Z,2025-05-11T15:43:28Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5720962591,1,,5720962579,155,,5720962583,140,92.1,5720962581,56,Center,5720962585,141,70.2,5720962589,213,1.30,5720962587,212,43.9,5720962577,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643111,328,1,1,42,36,e5txudmuc2qpc460bs4lb5aff,0,92.1,70.2,2025-05-11T15:43:21.978Z,2025-05-11T17:15:04Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5720962657,212,11.7,5720962653,140,100.0,5720962649,155,,5720962659,213,5.55,5720962655,141,58.7,5720962651,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643435,329,5,1,42,40,e5txudmuc2qpc460bs4lb5aff,0,100.7,56.8,2025-05-11T15:43:26.834Z,2025-05-11T17:28:31Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5720964625,233,428,5720964563,56,Center,5720964565,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643293,428,5,1,42,40,uqspd1bx7f6mq8ohj50u1k1k,1,-0.7,43.2,2025-05-11T15:43:26.834Z,2025-05-11T17:28:30Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5720963697,346,,5720964581,233,329,5720963695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643311,429,1,1,42,59,uqspd1bx7f6mq8ohj50u1k1k,1,2.7,47.6,2025-05-11T15:43:45.573Z,2025-05-11T15:43:47Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5720963783,141,27.3,5720963779,56,Back,5720963791,237,,5720963781,140,15.0,5720963805,189,,5720963785,212,18.9,5720963787,213,5.46,5720963777,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643337,430,1,1,43,1,uqspd1bx7f6mq8ohj50u1k1k,0,21.8,27.3,2025-05-11T15:43:47.779Z,2025-05-11T15:48:31Z,6cu5njaghdntn0z9b1i6yb71m,I. Jeličić,,,5720963931,213,6.09,5720963923,56,Back,5720963927,141,23.9,5720963929,212,12.2,5720963925,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813647649,359,1,1,43,2,e5txudmuc2qpc460bs4lb5aff,0,71.2,91.2,2025-05-11T15:43:47.955Z,2025-05-11T15:51:21Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5720987977,140,83.2,5720987981,212,19.5,5720987975,56,Center,5720987979,141,69.4,5720987983,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643363,431,43,1,43,3,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-05-11T15:43:49.523Z,2025-05-11T15:48:30Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5720964083,213,2.74,5720964075,141,29.7,5720964079,212,10.1,5720964071,56,Back,5720986419,144,1,5720964073,140,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643391,432,1,1,43,5,uqspd1bx7f6mq8ohj50u1k1k,1,24.2,29.8,2025-05-11T15:43:51.140Z,2025-05-11T15:43:53Z,15823p8n34f7coivq6wq687is,W. Igor,,,5720964273,212,16.4,5720964267,56,Back,5720964271,141,39.1,5720964269,140,9.8,5720964275,213,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643411,433,1,1,43,6,uqspd1bx7f6mq8ohj50u1k1k,0,9.8,39.1,2025-05-11T15:43:52.787Z,2025-05-11T15:43:54Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5720964411,213,5.65,5720964407,141,0.0,5720964403,56,Back,5720964405,140,46.0,5720964409,212,47.2,5720964413,1,,5720964401,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643617,330,5,1,43,8,e5txudmuc2qpc460bs4lb5aff,1,55.6,101.8,2025-05-11T15:43:54.301Z,2025-05-11T17:28:31Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5720965593,347,,5720965621,233,434,5720965591,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643417,434,5,1,43,8,uqspd1bx7f6mq8ohj50u1k1k,0,44.4,-1.8,2025-05-11T15:43:54.301Z,2025-05-11T17:28:32Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5720964457,347,,5720965645,233,330,5720964455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643641,331,1,1,43,22,e5txudmuc2qpc460bs4lb5aff,1,56.2,100.0,2025-05-11T15:44:08.050Z,2025-05-11T15:44:10Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5720965727,212,16.4,5720965723,140,70.2,5720965719,107,,5720965731,213,5.82,5720965721,56,Left,5720965725,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643659,332,50,1,43,24,e5txudmuc2qpc460bs4lb5aff,1,69.2,89.5,2025-05-11T15:44:10.395Z,2025-05-11T17:29:05Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5720965965,233,435,5720965799,56,Left,5720965803,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
