id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value
2792766151,337,1,1,43,16,ew0hpuiweoltpsg5f51r2w64t,1,31.1,31.3,2025-03-29T15:45:03.614Z,2025-03-29T15:45:05Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5606025241,213,2.51,5606025235,140,25.3,5606025239,212,7.6,5606025233,56,Back,5606025237,141,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792766275,338,1,1,43,18,ew0hpuiweoltpsg5f51r2w64t,1,25.3,38.0,2025-03-29T15:45:05.646Z,2025-03-29T15:45:09Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5606025877,56,Back,5606025881,141,49.9,5606025879,140,12.1,5606025885,213,2.61,5606025883,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792766431,339,1,1,43,22,ew0hpuiweoltpsg5f51r2w64t,1,12.1,49.9,2025-03-29T15:45:08.974Z,2025-03-29T15:45:12Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5606026595,141,89.7,5606026599,213,1.16,5606026587,56,Back,5606026597,212,29.5,5606026591,140,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792766507,340,1,1,43,25,ew0hpuiweoltpsg5f51r2w64t,1,26.6,89.3,2025-03-29T15:45:12.519Z,2025-03-29T15:45:14Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5606026915,140,32.1,5606026925,213,0.80,5606026913,56,Back,5606026919,212,8.3,5606026917,141,98.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792766523,341,1,1,43,27,ew0hpuiweoltpsg5f51r2w64t,1,33.3,97.7,2025-03-29T15:45:14.070Z,2025-03-29T15:45:15Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5606026997,140,33.2,5606027001,141,90.8,5606027007,212,4.7,5606026995,56,Back,5606027013,213,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792766653,342,1,1,43,28,ew0hpuiweoltpsg5f51r2w64t,1,33.3,90.6,2025-03-29T15:45:14.847Z,2025-03-29T15:45:18Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5606027677,141,90.2,5606027673,56,Back,5606027679,212,8.9,5606027675,140,24.8,5606027681,213,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792766759,343,1,1,43,31,ew0hpuiweoltpsg5f51r2w64t,1,26.6,83.2,2025-03-29T15:45:18.375Z,2025-03-29T15:45:21Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5606028343,56,Back,5606028357,1,,5606028351,141,33.1,5606028345,140,25.9,5606028353,212,34.1,5606028355,213,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792766819,344,1,1,43,34,ew0hpuiweoltpsg5f51r2w64t,1,27.5,28.8,2025-03-29T15:45:21.407Z,2025-03-29T15:45:22Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5606028667,212,8.0,5606028663,141,37.7,5606028659,140,32.5,5606028657,56,Back,5606028669,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792766905,345,1,1,43,35,ew0hpuiweoltpsg5f51r2w64t,1,32.5,37.7,2025-03-29T15:45:22.774Z,2025-03-29T15:45:24Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5606029121,212,7.9,5606029119,141,27.0,5606029117,140,29.6,5606029115,56,Back,5606029123,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792766985,346,1,1,43,37,ew0hpuiweoltpsg5f51r2w64t,1,27.7,24.9,2025-03-29T15:45:24.758Z,2025-03-29T15:45:26Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5606029505,213,5.16,5606029503,212,13.4,5606029497,56,Back,5606029501,141,7.1,5606029499,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792767069,347,1,1,43,39,ew0hpuiweoltpsg5f51r2w64t,1,33.2,7.1,2025-03-29T15:45:26.222Z,2025-03-29T15:45:28Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5606029963,141,14.3,5606029961,140,47.8,5606029967,213,0.31,5606029959,56,Back,5606029965,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792767141,348,1,1,43,41,ew0hpuiweoltpsg5f51r2w64t,0,55.7,13.1,2025-03-29T15:45:27.863Z,2025-03-29T15:45:30Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5606030359,56,Right,5606030363,141,11.9,5606030361,140,75.5,5606030367,212,20.8,5606030371,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792767235,329,1,1,43,45,c7jgkxx1czv5etn7snf1r6p2m,0,21.7,85.8,2025-03-29T15:45:32.033Z,2025-03-29T15:45:32Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5606030893,141,85.2,5606030887,157,,5606030895,212,11.3,5606030889,56,Back,5606030891,140,32.5,5606030897,213,6.25,5606030899,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792767309,349,61,1,43,47,ew0hpuiweoltpsg5f51r2w64t,1,57.4,16.4,2025-03-29T15:45:33.825Z,2025-03-29T15:45:34Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5606031251,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792767365,350,1,1,43,47,ew0hpuiweoltpsg5f51r2w64t,0,57.2,18.0,2025-03-29T15:45:34.614Z,2025-03-29T15:45:35Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5606031509,141,19.7,5606031511,212,19.8,5606031513,213,3.08,5606031503,56,Back,5606031507,140,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792767387,330,8,1,43,48,c7jgkxx1czv5etn7snf1r6p2m,1,59.0,77.9,2025-03-29T15:45:35.201Z,2025-03-29T15:45:35Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5606031611,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792767473,351,1,1,43,48,ew0hpuiweoltpsg5f51r2w64t,1,38.4,19.7,2025-03-29T15:45:35.775Z,2025-03-29T15:45:36Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5606032085,140,53.9,5606032083,56,Right,5606032091,212,16.8,5606032089,141,13.8,5606032093,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792767599,352,1,1,43,49,ew0hpuiweoltpsg5f51r2w64t,1,53.9,13.8,2025-03-29T15:45:36.750Z,2025-03-29T15:45:39Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5606032671,213,0.22,5606032663,141,15.3,5606032657,56,Right,5606032667,212,4.6,5606032661,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792767617,353,50,1,43,52,ew0hpuiweoltpsg5f51r2w64t,1,56.2,15.2,2025-03-29T15:45:39.105Z,2025-03-29T15:45:51Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5606032765,286,,5606034321,233,331,5606032763,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792767839,331,7,1,43,52,c7jgkxx1czv5etn7snf1r6p2m,1,43.8,84.8,2025-03-29T15:45:39.106Z,2025-03-29T15:45:49Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5606034011,56,Back,5606034013,285,,5606034007,167,,5606034179,233,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792767625,354,43,1,43,53,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-03-29T15:45:40.071Z,2025-03-29T15:45:52Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5606032803,56,Right,5606035121,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792768003,332,5,1,43,54,c7jgkxx1czv5etn7snf1r6p2m,0,43.1,100.7,2025-03-29T15:45:41.639Z,2025-03-29T16:29:21Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5606034875,347,,5606034873,56,Back,5606035283,233,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792767669,355,5,1,43,54,ew0hpuiweoltpsg5f51r2w64t,1,56.9,-0.7,2025-03-29T15:45:41.639Z,2025-03-29T15:45:53Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5606033025,347,,5606035163,233,332,5606033019,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792768121,333,79,1,44,6,c7jgkxx1czv5etn7snf1r6p2m,0,0.0,0.0,2025-03-29T15:45:53.289Z,2025-03-29T15:45:53Z,,,,,5606035485,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792774255,373,70,1,44,59,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-03-29T15:46:45.816Z,2025-03-29T15:48:51Z,,,,,5606066219,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792770829,356,79,1,45,10,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-03-29T15:46:57.718Z,2025-03-29T15:46:57Z,,,,,5606048747,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792771001,357,1,1,45,14,ew0hpuiweoltpsg5f51r2w64t,1,64.1,84.8,2025-03-29T15:47:01.246Z,2025-03-29T16:02:29Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5606049547,141,75.6,5606049549,212,6.6,5606049551,213,4.39,5606049543,56,Center,5606049545,140,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792771099,358,1,1,45,14,ew0hpuiweoltpsg5f51r2w64t,1,62.0,74.8,2025-03-29T15:47:01.718Z,2025-03-29T15:47:04Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5606050057,56,Left,5606050069,213,0.84,5606050059,140,70.4,5606050065,212,13.3,5606050063,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792771165,359,1,1,45,17,ew0hpuiweoltpsg5f51r2w64t,1,73.0,91.2,2025-03-29T15:47:04.591Z,2025-03-29T15:47:06Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5606050397,212,12.1,5606050391,140,84.4,5606050393,141,93.5,5606050401,213,0.13,5606050385,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792771253,360,1,1,45,19,ew0hpuiweoltpsg5f51r2w64t,1,84.5,93.5,2025-03-29T15:47:06.077Z,2025-03-29T15:47:08Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5606050863,141,85.9,5606050867,213,5.53,5606050861,140,89.7,5606050859,56,Left,5606050865,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792771345,361,1,1,45,21,ew0hpuiweoltpsg5f51r2w64t,1,92.0,86.3,2025-03-29T15:47:08.477Z,2025-03-29T15:47:11Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,,5606051351,141,93.5,5606051353,212,9.2,5606051347,56,Left,5606051355,213,2.58,5606051349,140,84.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792771275,334,83,1,45,22,c7jgkxx1czv5etn7snf1r6p2m,0,12.5,19.1,2025-03-29T15:47:08.936Z,2025-03-29T15:47:13Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5606051759,399,cs99i7ypembqsswr96y6n53ze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792771401,362,1,1,45,24,ew0hpuiweoltpsg5f51r2w64t,0,87.0,92.0,2025-03-29T15:47:10.869Z,2025-03-29T15:47:12Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5606051593,141,88.3,5606051729,236,,5606051589,56,Left,5606051597,213,4.84,5606051733,233,335,5606051585,2,,5606051587,155,,5606051595,212,2.5,5606051739,286,,5606051591,140,,,,,,,,,,,,87.3,,,,,,,,,,
2792771415,335,12,1,45,24,c7jgkxx1czv5etn7snf1r6p2m,1,9.1,7.6,2025-03-29T15:47:10.969Z,2025-03-29T15:47:13Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5606051823,233,362,5606051655,56,Back,5606051653,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792771569,363,1,1,45,26,ew0hpuiweoltpsg5f51r2w64t,1,86.2,88.1,2025-03-29T15:47:13.237Z,2025-03-29T15:47:16Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5606052345,212,6.3,5606052343,141,80.6,5606052339,140,82.7,5606052313,56,Left,5606052347,213,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792771515,336,83,1,45,28,c7jgkxx1czv5etn7snf1r6p2m,0,14.8,9.5,2025-03-29T15:47:15.232Z,2025-03-29T15:47:18Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5606052621,399,7gnn9d501aradmmdrhhs5vfo4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792771579,364,61,1,45,29,ew0hpuiweoltpsg5f51r2w64t,1,82.7,81.4,2025-03-29T15:47:16.568Z,2025-03-29T16:02:48Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,,5606052387,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792771715,365,1,1,45,31,ew0hpuiweoltpsg5f51r2w64t,1,82.1,93.5,2025-03-29T15:47:18.517Z,2025-03-29T15:47:40Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,1.0,,5606053109,141,85.7,5606053101,56,Left,5606056049,210,15,5606053111,212,6.8,5606053105,140,78.0,5606053113,213,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792771721,366,15,1,45,33,ew0hpuiweoltpsg5f51r2w64t,1,74.3,80.8,2025-03-29T15:47:20.725Z,2025-03-29T17:21:55Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5606056257,233,337,5606056153,29,,5606053153,56,Left,5606054683,20,,5606056161,103,25.9,5606056171,146,98.5,5606053151,68,,5606056155,55,365,5606056163,215,,5606056151,79,5606053149,22,5606056159,102,49.0,5606056175,147,51.3,,,,,,,,,,,,,,
2792771709,337,10,1,45,34,c7jgkxx1czv5etn7snf1r6p2m,1,2.7,45.6,2025-03-29T15:47:20.825Z,2025-03-29T15:48:04Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5606056331,233,366,5606053085,182,,5606053295,174,,5606053083,178,,5606053087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792771799,367,1,1,45,37,ew0hpuiweoltpsg5f51r2w64t,1,81.3,26.1,2025-03-29T15:47:23.997Z,2025-03-29T15:47:24Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5606053563,140,76.2,5606053571,213,4.10,5606053565,141,14.9,5606053567,212,9.3,5606053559,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792771917,368,1,1,45,37,ew0hpuiweoltpsg5f51r2w64t,1,76.2,14.9,2025-03-29T15:47:24.734Z,2025-03-29T15:47:46Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,1.0,,5606057041,210,13,5606054183,212,11.5,5606054175,140,74.3,5606054187,213,1.74,5606054181,141,31.6,5606054171,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792771935,369,13,1,45,41,ew0hpuiweoltpsg5f51r2w64t,1,74.3,31.6,2025-03-29T15:47:27.909Z,2025-03-29T15:47:46Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5606057167,231,48.7,5606057159,102,61.0,5606057151,73,,5606054269,18,,5606057163,215,,5606057155,55,368,5606057161,103,18.1,5606054267,22,,5606056401,20,,5606057153,29,5606057165,230,5606054271,56,Center,,,,,,,,98.2,,,,,,,,,
2792772397,338,5,1,45,42,c7jgkxx1czv5etn7snf1r6p2m,1,-0.4,41.0,2025-03-29T15:47:29.016Z,2025-03-29T15:47:46Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5606056837,56,Back,5606056851,233,370,5606056839,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792771995,370,5,1,45,42,ew0hpuiweoltpsg5f51r2w64t,0,100.4,59.0,2025-03-29T15:47:29.016Z,2025-03-29T16:29:21Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5606054633,346,,5606054631,56,Center,5606056881,233,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792772867,339,79,1,46,12,c7jgkxx1czv5etn7snf1r6p2m,0,0.0,0.0,2025-03-29T15:47:59.103Z,2025-03-29T15:47:59Z,,,,,5606059099,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792773607,371,79,1,46,38,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-03-29T15:48:25.013Z,2025-03-29T15:48:25Z,,,,,5606062779,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792773739,340,1,1,46,39,c7jgkxx1czv5etn7snf1r6p2m,1,2.8,43.4,2025-03-29T15:48:26.391Z,2025-03-29T15:48:40Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5606063485,56,Back,5606063499,237,,5606064767,189,,5606063483,124,,5606063491,212,40.7,5606063489,141,32.9,5606063495,1,,5606063487,140,41.0,5606063493,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,
2792773759,341,4,1,46,41,c7jgkxx1czv5etn7snf1r6p2m,1,41.0,30.0,2025-03-29T15:48:28.312Z,2025-03-29T17:29:55Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5606063673,56,Back,5606063685,286,,5606063711,233,372,5606063665,13,,5606063677,152,,5606063681,265,,5606064265,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792773693,372,4,1,46,41,ew0hpuiweoltpsg5f51r2w64t,0,59.0,70.0,2025-03-29T15:48:28.313Z,2025-03-29T17:43:47Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,,5606063367,13,,5606063375,285,,5606876105,189,,5606063373,265,,5606063369,56,Center,5606063967,233,341,5606063371,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792773995,342,1,1,46,46,c7jgkxx1czv5etn7snf1r6p2m,1,42.8,30.5,2025-03-29T15:48:33.607Z,2025-03-29T15:48:40Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5606064721,140,15.6,5606064727,213,2.83,5606064719,56,Back,5606064717,152,,5606064715,5,,5606064723,141,44.2,5606064725,212,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792774151,343,1,1,46,56,c7jgkxx1czv5etn7snf1r6p2m,0,14.6,35.5,2025-03-29T15:48:43.095Z,2025-03-29T15:48:46Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5606065621,56,Center,5606065635,1,,5606065631,212,62.4,5606065633,213,6.20,5606065629,141,28.3,5606065625,140,73.8,5606065617,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792774219,344,30,1,47,1,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-03-29T15:48:48.559Z,2025-03-29T15:48:52Z,,,,,5606065997,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792774261,374,30,1,47,1,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-03-29T15:48:48.559Z,2025-03-29T15:48:51Z,,,,,5606066239,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792792415,349,32,2,45,0,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-03-29T16:04:02.629Z,2025-03-29T16:04:05Z,,,,,5606158207,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792792397,377,32,2,45,0,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-03-29T16:04:02.629Z,2025-03-29T16:04:02Z,,,,,5606158115,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792792543,378,1,2,45,0,ew0hpuiweoltpsg5f51r2w64t,1,50.1,50.1,2025-03-29T16:04:02.630Z,2025-03-29T16:04:07Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5606158721,212,12.3,5606158719,141,50.1,5606158717,140,38.4,5606158715,56,Back,5606158723,213,3.14,5606158725,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792792641,379,1,2,45,4,ew0hpuiweoltpsg5f51r2w64t,1,37.6,52.7,2025-03-29T16:04:07.320Z,2025-03-29T16:04:10Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5606159241,213,1.71,5606159235,140,34.8,5606159239,212,21.1,5606159233,56,Back,5606159237,141,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792792739,380,1,2,45,7,ew0hpuiweoltpsg5f51r2w64t,1,34.8,83.5,2025-03-29T16:04:10.395Z,2025-03-29T16:04:13Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5606159649,212,20.5,5606159653,213,3.98,5606159641,141,61.1,5606159635,140,21.7,5606159629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792792801,381,1,2,45,10,ew0hpuiweoltpsg5f51r2w64t,1,21.7,61.1,2025-03-29T16:04:13.148Z,2025-03-29T16:04:15Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5606160025,212,20.1,5606160023,141,31.6,5606160019,56,Back,5606160027,213,4.80,5606160021,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792792865,382,1,2,45,12,ew0hpuiweoltpsg5f51r2w64t,1,23.3,31.6,2025-03-29T16:04:15.235Z,2025-03-29T16:04:17Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5606160315,141,5.9,5606160313,140,33.0,5606160309,56,Back,5606160319,212,20.2,5606160321,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792793081,383,1,2,45,14,ew0hpuiweoltpsg5f51r2w64t,1,33.0,5.9,2025-03-29T16:04:17.172Z,2025-03-29T16:04:23Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5606161349,155,,5606161355,141,9.7,5606161353,140,90.8,5606161365,1,,5606161361,213,0.04,5606161351,56,Right,5606161357,212,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792793243,384,1,2,45,20,ew0hpuiweoltpsg5f51r2w64t,1,90.8,9.7,2025-03-29T16:04:22.859Z,2025-03-29T16:04:27Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5606162197,141,9.8,5606162193,56,Right,5606162201,213,3.13,5606162199,212,6.7,5606162195,140,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792793177,350,83,2,45,22,c7jgkxx1czv5etn7snf1r6p2m,0,13.1,85.5,2025-03-29T16:04:25.602Z,2025-03-29T16:04:29Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5606162751,399,go4g6syxqw7nwn67c1am65t5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792793289,385,1,2,45,24,ew0hpuiweoltpsg5f51r2w64t,1,86.0,11.6,2025-03-29T16:04:27.291Z,2025-03-29T16:04:28Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5606162439,56,Right,5606162441,140,75.0,5606162447,213,3.47,5606162443,141,5.9,5606162445,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792793361,386,1,2,45,25,ew0hpuiweoltpsg5f51r2w64t,1,75.0,5.9,2025-03-29T16:04:28.461Z,2025-03-29T16:04:29Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5606162863,140,72.1,5606162865,141,13.7,5606162871,213,2.09,5606162859,56,Right,5606162869,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792793503,387,1,2,45,26,ew0hpuiweoltpsg5f51r2w64t,0,72.1,13.7,2025-03-29T16:04:29.571Z,2025-03-29T16:04:33Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5606163607,140,74.9,5606163613,213,4.99,5606163611,212,10.6,5606163609,141,0.0,5606163605,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792794905,351,5,2,45,30,c7jgkxx1czv5etn7snf1r6p2m,1,21.6,101.4,2025-03-29T16:04:33.109Z,2025-03-29T16:29:22Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5606170595,233,388,5606170501,347,,5606170499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792793509,388,5,2,45,30,ew0hpuiweoltpsg5f51r2w64t,0,78.4,-1.4,2025-03-29T16:04:33.109Z,2025-03-29T16:29:22Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5606170731,233,351,5606163657,56,Right,5606163659,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792794917,352,79,2,46,6,c7jgkxx1czv5etn7snf1r6p2m,0,0.0,0.0,2025-03-29T16:05:08.809Z,2025-03-29T16:05:09Z,,,,,5606170529,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
