id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2815306601,611,1,2,54,32,45v50owpvshpijizwwlcw4lni,1,55.5,8.0,2025-05-16T17:12:26.059Z,2025-05-16T17:12:30Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,5730308207,140,53.5,5730308213,213,1.69,5730308209,141,32.8,5730308205,56,Center,5730308211,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306627,612,1,2,54,36,45v50owpvshpijizwwlcw4lni,1,58.0,47.8,2025-05-16T17:12:29.796Z,2025-05-16T17:12:32Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,5730308395,141,77.8,5730308391,56,Center,5730308399,213,1.52,5730308397,212,20.4,5730308393,140,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306655,613,1,2,54,38,45v50owpvshpijizwwlcw4lni,1,60.7,82.4,2025-05-16T17:12:32.508Z,2025-05-16T17:12:34Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,5730308525,140,68.3,5730308529,212,12.0,5730308523,56,Left,5730308531,213,0.84,5730308527,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306689,614,1,2,54,41,45v50owpvshpijizwwlcw4lni,1,69.2,89.4,2025-05-16T17:12:34.740Z,2025-05-16T17:12:37Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,5730308737,213,4.32,5730308729,56,Center,5730308733,141,73.0,5730308731,140,64.8,5730308735,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306725,615,1,2,54,43,45v50owpvshpijizwwlcw4lni,0,66.6,72.3,2025-05-16T17:12:37.108Z,2025-05-16T17:12:39Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,5730308919,56,Center,5730308927,213,0.09,5730308923,141,75.1,5730308925,212,20.9,5730308921,140,86.4,5730308917,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306747,515,50,2,54,47,uqspd1bx7f6mq8ohj50u1k1k,1,14.6,18.6,2025-05-16T17:12:41.476Z,2025-05-16T17:12:46Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5730309073,285,,5730309137,233,616,5730309071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306759,616,7,2,54,47,45v50owpvshpijizwwlcw4lni,1,85.4,81.4,2025-05-16T17:12:41.477Z,2025-05-16T17:12:47Z,617qfwb824ko8xrulrp6b86ad,V. Berisha,,5730309101,286,,5730309099,56,Left,5730309097,167,,5730309107,233,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307077,516,5,2,54,49,uqspd1bx7f6mq8ohj50u1k1k,1,-0.9,20.2,2025-05-16T17:12:42.995Z,2025-05-16T18:08:00Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5730310865,346,,5730310937,233,617,5730310863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306797,617,5,2,54,49,45v50owpvshpijizwwlcw4lni,0,100.9,79.8,2025-05-16T17:12:42.995Z,2025-05-16T18:08:00Z,617qfwb824ko8xrulrp6b86ad,V. Berisha,,5730309307,56,Left,5730310967,233,516,5730309309,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307101,517,1,2,55,18,uqspd1bx7f6mq8ohj50u1k1k,0,4.4,59.0,2025-05-16T17:13:11.876Z,2025-05-16T17:13:14Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,5730311033,1,,5730311027,141,90.9,5730311031,213,0.36,5730311021,124,,5730311037,74,,5730311025,140,59.0,5730311029,212,61.3,5730311023,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307111,618,44,2,55,19,45v50owpvshpijizwwlcw4lni,1,39.0,13.8,2025-05-16T17:13:13.355Z,2025-05-16T18:05:26Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,5730311157,233,518,5730311095,285,,5730311093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307105,518,44,2,55,19,uqspd1bx7f6mq8ohj50u1k1k,0,61.0,86.2,2025-05-16T17:13:13.356Z,2025-05-16T18:05:26Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,5730311181,233,618,5730311075,286,,5730311073,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307143,619,1,2,55,19,45v50owpvshpijizwwlcw4lni,1,32.1,17.9,2025-05-16T17:13:13.388Z,2025-05-16T18:12:03Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,5730311245,141,6.5,5730311239,3,,5730311241,56,Right,5730311249,213,6.01,5730311247,212,29.2,5730311243,140,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307149,620,3,2,55,23,45v50owpvshpijizwwlcw4lni,0,59.2,4.6,2025-05-16T17:13:16.819Z,2025-05-16T17:13:23Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,5730311287,286,,5730311467,233,519,5730311283,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307177,519,7,2,55,23,uqspd1bx7f6mq8ohj50u1k1k,1,40.8,95.4,2025-05-16T17:13:16.820Z,2025-05-16T17:13:22Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,5730311425,56,Back,5730311439,233,620,5730311423,167,,5730311427,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307227,520,5,2,55,25,uqspd1bx7f6mq8ohj50u1k1k,0,42.1,101.6,2025-05-16T17:13:18.876Z,2025-05-16T18:08:01Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,5730312001,233,621,5730311733,347,,5730311731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307261,621,5,2,55,25,45v50owpvshpijizwwlcw4lni,1,57.9,-1.6,2025-05-16T17:13:18.876Z,2025-05-16T18:08:01Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,5730311885,347,,5730311973,233,520,5730311883,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307279,622,1,2,55,32,45v50owpvshpijizwwlcw4lni,1,58.4,0.0,2025-05-16T17:13:26.131Z,2025-05-16T17:13:28Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,5730312023,56,Back,5730312025,140,41.1,5730312021,107,,5730312061,189,,5730312029,212,20.9,5730312031,213,2.62,5730312027,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307293,623,1,2,55,34,45v50owpvshpijizwwlcw4lni,1,41.0,13.5,2025-05-16T17:13:27.875Z,2025-05-16T17:13:30Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,5730312101,56,Back,5730312105,141,38.6,5730312109,213,2.21,5730312103,140,28.8,5730312107,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307319,624,1,2,55,36,45v50owpvshpijizwwlcw4lni,1,30.6,49.0,2025-05-16T17:13:30.107Z,2025-05-16T17:13:31Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,5730312243,141,68.8,5730312247,213,1.46,5730312241,140,32.0,5730312239,56,Back,5730312245,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307357,625,1,2,55,37,45v50owpvshpijizwwlcw4lni,1,32.6,71.4,2025-05-16T17:13:31.636Z,2025-05-16T17:13:35Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,5730312431,140,37.2,5730312435,212,13.7,5730312437,213,1.21,5730312433,141,90.3,5730312429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307397,626,1,2,55,41,45v50owpvshpijizwwlcw4lni,1,37.2,90.3,2025-05-16T17:13:35.059Z,2025-05-16T17:13:39Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,5730312713,140,56.0,5730312711,56,Left,5730312715,141,87.7,5730312719,213,6.19,5730312717,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307383,521,43,2,55,43,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-05-16T17:13:37.331Z,2025-05-16T17:13:42Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5730312871,144,83,5730312869,399,2hwemaa18hwlq3c4i208lbbo5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307401,627,4,2,55,45,45v50owpvshpijizwwlcw4lni,1,59.4,93.0,2025-05-16T17:13:39.323Z,2025-05-16T18:04:43Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,5730312759,286,,5730312755,152,,5730312751,13,,5730312839,233,522,5730312753,56,Left,5730312757,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307407,522,4,2,55,45,uqspd1bx7f6mq8ohj50u1k1k,0,40.6,7.0,2025-05-16T17:13:39.324Z,2025-05-16T18:04:44Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5730312793,56,Back,5730312791,13,,5730312795,152,,5730312799,285,,5730312797,265,,5730312847,233,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307463,628,1,2,55,49,45v50owpvshpijizwwlcw4lni,1,61.0,95.0,2025-05-16T17:13:42.755Z,2025-05-16T17:13:47Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,5730313053,152,,5730313063,212,24.0,5730313059,141,79.0,5730313055,56,Back,5730313051,5,,5730313067,213,3.61,5730313057,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307475,629,1,2,55,53,45v50owpvshpijizwwlcw4lni,1,43.2,72.1,2025-05-16T17:13:47.491Z,2025-05-16T17:13:49Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,5730313177,56,Left,5730313189,212,17.5,5730313185,141,91.2,5730313181,140,54.3,5730313193,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307503,630,1,2,55,55,45v50owpvshpijizwwlcw4lni,1,54.6,91.8,2025-05-16T17:13:49.364Z,2025-05-16T17:13:52Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,5730313373,213,4.05,5730313367,140,43.7,5730313369,141,70.2,5730313371,212,18.6,5730313365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307541,631,1,2,55,58,45v50owpvshpijizwwlcw4lni,1,43.4,70.2,2025-05-16T17:13:52.251Z,2025-05-16T17:13:55Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,5730313577,56,Back,5730313579,140,32.4,5730313581,141,47.9,5730313585,213,4.06,5730313583,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307583,632,1,2,56,1,45v50owpvshpijizwwlcw4lni,1,32.4,47.9,2025-05-16T17:13:54.859Z,2025-05-16T17:13:58Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,5730313783,213,5.08,5730313779,141,4.3,5730313775,56,Back,5730313781,212,31.7,5730313777,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307627,633,1,2,56,4,45v50owpvshpijizwwlcw4lni,1,46.5,5.9,2025-05-16T17:13:58.611Z,2025-05-16T17:14:01Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,5730314037,141,24.1,5730314041,213,0.63,5730314039,212,21.0,5730314035,140,62.6,5730314033,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307653,634,1,2,56,7,45v50owpvshpijizwwlcw4lni,1,62.6,24.4,2025-05-16T17:14:01.483Z,2025-05-16T18:03:31Z,617qfwb824ko8xrulrp6b86ad,V. Berisha,,5730314171,141,13.5,5730314175,213,4.40,5730314169,140,60.3,5730314167,56,Right,5730314173,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307691,635,1,2,56,11,45v50owpvshpijizwwlcw4lni,1,59.1,27.6,2025-05-16T17:14:04.851Z,2025-05-16T17:14:07Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,5730314349,213,1.87,5730314345,141,46.1,5730314341,56,Center,5730314343,140,55.4,5730314347,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307723,636,1,2,56,13,45v50owpvshpijizwwlcw4lni,1,62.4,63.3,2025-05-16T17:14:07.315Z,2025-05-16T18:04:01Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,5730314497,212,12.0,5730314493,140,72.7,5730314495,141,71.1,5730314491,56,Center,5730314499,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815338551,1110,1,2,56,15,45v50owpvshpijizwwlcw4lni,0,74.4,75.3,2025-05-16T17:14:08.728Z,2025-05-16T18:04:03Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,5730486885,212,8.6,5730486881,140,82.4,5730486879,56,Center,5730486887,213,0.21,5730486883,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307765,524,1,2,56,17,uqspd1bx7f6mq8ohj50u1k1k,1,17.1,17.3,2025-05-16T17:14:11.523Z,2025-05-16T17:14:14Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,5730314737,141,35.5,5730314733,56,Back,5730314735,140,8.6,5730314741,213,2.20,5730314739,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307797,525,1,2,56,19,uqspd1bx7f6mq8ohj50u1k1k,1,6.1,43.9,2025-05-16T17:14:13.716Z,2025-05-16T17:14:16Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,5730314923,213,6.03,5730314917,141,31.6,5730314927,1,,5730314919,212,33.9,5730314911,157,,5730314915,140,37.4,5730314913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307825,526,1,2,56,22,uqspd1bx7f6mq8ohj50u1k1k,1,37.4,29.1,2025-05-16T17:14:16.579Z,2025-05-16T17:14:19Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,5730315087,140,42.6,5730315091,141,32.1,5730315093,212,5.8,5730315083,168,,5730315085,56,Back,5730315081,3,,5730315097,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307835,527,1,2,56,25,uqspd1bx7f6mq8ohj50u1k1k,0,59.9,42.7,2025-05-16T17:14:19.603Z,2025-05-16T17:14:20Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,5730315141,212,17.6,5730315127,56,Center,5730315133,140,67.9,5730315143,213,1.07,5730315137,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307851,637,8,2,56,28,45v50owpvshpijizwwlcw4lni,1,31.0,34.5,2025-05-16T17:14:21.852Z,2025-05-16T17:14:22Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,5730315249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307921,639,1,2,56,29,45v50owpvshpijizwwlcw4lni,1,31.5,44.8,2025-05-16T17:14:22.843Z,2025-05-16T17:14:28Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,5730315627,212,19.2,5730315623,140,43.2,5730315621,56,Back,5730315625,141,23.1,5730315629,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307943,640,1,2,56,34,45v50owpvshpijizwwlcw4lni,0,66.0,22.4,2025-05-16T17:14:27.918Z,2025-05-16T17:14:33Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,5730315751,1,,5730315747,212,37.4,5730315745,141,32.8,5730315741,56,Center,5730315943,4,,5730315749,213,0.19,5730315743,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308111,528,5,2,56,37,uqspd1bx7f6mq8ohj50u1k1k,1,-1.2,65.2,2025-05-16T17:14:30.859Z,2025-05-16T18:08:01Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,5730316657,56,Back,5730316659,346,,5730316717,233,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307967,641,5,2,56,37,45v50owpvshpijizwwlcw4lni,0,101.2,34.8,2025-05-16T17:14:30.859Z,2025-05-16T18:08:02Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,5730315897,56,Center,5730316765,233,528,5730315899,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308151,529,1,2,56,53,uqspd1bx7f6mq8ohj50u1k1k,1,2.9,37.7,2025-05-16T17:14:47.019Z,2025-05-16T17:14:50Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5730316905,56,Back,5730316911,212,8.5,5730316909,141,50.1,5730316903,124,,5730316913,213,1.71,5730316907,140,1.8,5730316917,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308177,530,1,2,56,56,uqspd1bx7f6mq8ohj50u1k1k,1,2.0,50.3,2025-05-16T17:14:49.819Z,2025-05-16T17:14:52Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,5730317051,213,6.18,5730317047,141,47.5,5730317043,56,Back,5730317045,140,19.6,5730317049,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308199,531,1,2,56,58,uqspd1bx7f6mq8ohj50u1k1k,1,21.5,45.7,2025-05-16T17:14:51.939Z,2025-05-16T17:14:53Z,15823p8n34f7coivq6wq687is,W. Igor,,5730317189,140,22.5,5730317193,212,11.5,5730317195,213,4.80,5730317191,141,28.8,5730317187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308239,532,1,2,56,59,uqspd1bx7f6mq8ohj50u1k1k,1,21.9,20.0,2025-05-16T17:14:53.459Z,2025-05-16T17:14:56Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5730317397,212,11.2,5730317393,140,25.3,5730317395,141,4.4,5730317391,56,Back,5730317399,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308337,533,1,2,57,2,uqspd1bx7f6mq8ohj50u1k1k,1,25.1,3.4,2025-05-16T17:14:56.154Z,2025-05-16T17:15:04Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,5730317989,212,9.4,5730317985,140,34.0,5730317991,213,0.09,5730317983,56,Back,5730317987,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308287,642,83,2,57,5,45v50owpvshpijizwwlcw4lni,0,66.2,87.2,2025-05-16T17:14:59.299Z,2025-05-16T17:15:07Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,5730318149,399,bqcjd0macjc7hmtz7zx34ym6t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308365,534,2,2,57,10,uqspd1bx7f6mq8ohj50u1k1k,1,61.5,23.3,2025-05-16T17:15:03.827Z,2025-05-16T17:15:11Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,5730318465,56,Right,5730318115,140,77.2,5730318117,141,20.4,5730318463,7,8jn4wq3d1ro8f89lttw4b9rzd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308657,644,1,2,57,34,45v50owpvshpijizwwlcw4lni,1,22.4,71.7,2025-05-16T17:15:28.283Z,2025-05-16T17:15:30Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,5730319783,212,24.9,5730319773,5,,5730319781,141,38.5,5730319785,213,5.15,5730319775,241,,5730319779,140,32.4,5730319777,56,Back,5730319805,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308697,645,1,2,57,38,45v50owpvshpijizwwlcw4lni,1,62.3,29.7,2025-05-16T17:15:32.188Z,2025-05-16T17:15:33Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,5730320007,141,31.5,5730320003,56,Center,5730320009,212,10.3,5730320005,140,72.0,5730320011,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308717,646,1,2,57,39,45v50owpvshpijizwwlcw4lni,1,72.0,31.3,2025-05-16T17:15:33.586Z,2025-05-16T17:19:19Z,617qfwb824ko8xrulrp6b86ad,V. Berisha,,5730320103,56,Center,5730320105,140,74.8,5730320111,213,5.13,5730320109,212,7.2,5730320107,141,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308721,647,3,2,57,41,45v50owpvshpijizwwlcw4lni,0,72.8,21.2,2025-05-16T17:15:34.987Z,2025-05-16T17:19:20Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,5730334283,286,,5730320127,56,Center,5730334651,233,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311377,557,7,2,57,41,uqspd1bx7f6mq8ohj50u1k1k,1,27.2,78.8,2025-05-16T17:15:34.988Z,2025-05-16T17:19:08Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,5730334609,56,Back,5730334611,285,,5730334617,233,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308751,536,43,2,57,42,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-05-16T17:15:36.386Z,2025-05-16T17:19:21Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,5730320329,212,2.2,5730335593,144,1,5730320321,140,28.5,5730320325,141,75.0,5730320331,213,3.66,5730320319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308781,537,1,2,57,44,uqspd1bx7f6mq8ohj50u1k1k,1,31.7,74.1,2025-05-16T17:15:37.875Z,2025-05-16T18:04:09Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,5730320493,212,6.2,5730320489,140,27.1,5730320487,56,Back,5730320491,141,79.9,5730320495,213,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308785,538,1,2,57,45,uqspd1bx7f6mq8ohj50u1k1k,0,26.8,79.9,2025-05-16T17:15:38.994Z,2025-05-16T17:15:39Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,5730320537,213,6.03,5730320533,141,75.7,5730320529,56,Back,5730320531,140,37.4,5730320527,155,,5730320535,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308803,648,1,2,57,46,45v50owpvshpijizwwlcw4lni,0,56.1,31.3,2025-05-16T17:15:39.915Z,2025-05-16T17:15:40Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,5730320611,56,Center,5730320615,141,25.8,5730320609,3,,5730320613,140,65.6,5730320617,212,10.7,5730320621,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308821,539,1,2,57,47,uqspd1bx7f6mq8ohj50u1k1k,0,32.1,76.9,2025-05-16T17:15:40.859Z,2025-05-16T17:15:41Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,5730320717,140,37.6,5730320721,212,10.3,5730320713,3,,5730320715,56,Back,5730320723,213,0.97,5730320719,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308899,650,1,2,57,51,45v50owpvshpijizwwlcw4lni,1,67.3,10.1,2025-05-16T17:15:45.051Z,2025-05-16T17:15:48Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,5730321077,140,59.2,5730321089,213,3.00,5730321085,212,8.6,5730321081,141,11.9,5730321073,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308943,651,1,2,57,54,45v50owpvshpijizwwlcw4lni,1,63.1,17.1,2025-05-16T17:15:47.914Z,2025-05-16T17:15:51Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,5730321343,56,Right,5730321361,213,5.53,5730321351,141,6.2,5730321347,140,70.7,5730321355,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308905,540,83,2,57,54,uqspd1bx7f6mq8ohj50u1k1k,0,33.9,92.3,2025-05-16T17:15:48.427Z,2025-05-16T17:15:54Z,94s19kazaywfzrg007vsha6wa,R. Alte,,5730321617,399,864mk13xqt9p7s22wdsdhnpat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308979,652,1,2,57,57,45v50owpvshpijizwwlcw4lni,1,77.4,6.4,2025-05-16T17:15:51.363Z,2025-05-16T17:15:53Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,5730321533,141,45.1,5730321535,212,27.9,5730321527,155,,5730321531,140,86.1,5730321529,56,Center,5730321525,2,,5730321537,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309061,653,1,2,57,59,45v50owpvshpijizwwlcw4lni,1,86.5,45.1,2025-05-16T17:15:53.122Z,2025-05-16T17:15:58Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,5730321935,141,36.4,5730321931,56,Center,5730321939,213,5.61,5730321937,212,9.5,5730321933,140,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
