id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,qualifier/15/value
2808326067,428,1,1,47,10,bsykw9d70ffqe9atosc92n1e9,1,54.2,60.8,2025-04-30T16:47:25.254Z,2025-04-30T16:47:27Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5691694555,141,42.2,5691694557,212,12.7,5691694559,213,4.65,5691694553,140,53.5,5691694551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808326095,429,1,1,47,12,bsykw9d70ffqe9atosc92n1e9,1,53.5,36.7,2025-04-30T16:47:27.109Z,2025-04-30T16:47:32Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5691694685,213,5.80,5691694679,140,69.6,5691694677,56,Center,5691694681,141,23.6,5691694683,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808326105,430,1,1,47,17,bsykw9d70ffqe9atosc92n1e9,1,71.1,22.2,2025-04-30T16:47:32.389Z,2025-04-30T16:47:35Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5691694725,212,10.6,5691694723,141,11.4,5691694727,213,5.52,5691694719,56,Right,5691694721,140,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808326115,431,1,1,47,20,bsykw9d70ffqe9atosc92n1e9,1,78.4,11.4,2025-04-30T16:47:35.461Z,2025-04-30T16:47:38Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5691694791,140,62.8,5691694795,212,18.3,5691694797,213,2.68,5691694793,141,23.4,5691694789,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808326145,432,1,1,47,23,bsykw9d70ffqe9atosc92n1e9,1,62.2,33.7,2025-04-30T16:47:37.869Z,2025-04-30T16:47:42Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5691694975,212,28.3,5691694977,213,1.19,5691694973,141,72.4,5691694971,140,72.2,5691694969,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808326185,433,1,1,47,27,bsykw9d70ffqe9atosc92n1e9,1,72.5,74.1,2025-04-30T16:47:42.237Z,2025-04-30T16:47:47Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5691695181,56,Left,5691695189,213,0.61,5691695187,212,18.3,5691695183,140,86.8,5691695185,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808326195,434,1,1,47,32,bsykw9d70ffqe9atosc92n1e9,1,92.9,88.0,2025-04-30T16:47:47.437Z,2025-04-30T16:47:50Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5691695255,56,Center,5691695261,212,13.6,5691695259,141,68.7,5691695257,140,96.2,5691695263,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808326199,435,1,1,47,35,bsykw9d70ffqe9atosc92n1e9,0,96.4,68.7,2025-04-30T16:47:49.949Z,2025-04-30T19:46:42Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5691695297,213,4.47,5691695293,212,3.9,5691695289,141,63.1,5691695607,286,,5691695603,233,334,5691695285,140,95.5,5691695281,56,Center,5691695601,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808326223,334,74,1,47,35,d8w1m5j3jbd1eva8524dv4a20,1,4.3,41.9,2025-04-30T16:47:49.950Z,2025-04-30T18:10:04Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5691695409,56,Back,5691695459,233,435,5691695411,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808326237,335,6,1,47,40,d8w1m5j3jbd1eva8524dv4a20,0,4.4,41.4,2025-04-30T16:47:55.453Z,2025-05-01T08:53:26Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5691695573,233,436,5691695539,73,,5691695537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808326211,436,6,1,47,40,bsykw9d70ffqe9atosc92n1e9,1,95.6,58.6,2025-04-30T16:47:55.453Z,2025-04-30T18:07:13Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5691695371,73,,5691695563,233,335,5691695369,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808326321,437,1,1,47,52,bsykw9d70ffqe9atosc92n1e9,1,99.5,99.5,2025-04-30T16:48:07.229Z,2025-05-01T08:53:28Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,1.0,,5691695973,6,,5691695979,56,Center,5691695989,1,,5691695983,141,50.0,5691695975,155,,5691695985,212,34.1,5691707185,154,,5691707183,210,15,5691695977,223,,5691695987,213,4.56,5691695971,2,5692408501,20,,5691695981,140,94.6,,,,,,,,,,,,,,,,,,,,,,,,,
2808328149,457,15,1,47,53,bsykw9d70ffqe9atosc92n1e9,1,95.2,47.2,2025-04-30T16:48:07.785Z,2025-05-01T09:11:02Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5691707207,102,47.5,5691707197,80,,5691706887,16,,5691707035,328,,5691707217,147,47.7,5691707201,154,,5692409145,133,,5691707211,139,,5691707221,231,49.5,5691707203,55,437,5691707215,146,5691707037,82,,5691707209,103,19,5691707199,29,5691707213,100,,98.2,,5691706889,56,5691707219,230,98.6,5692409147,214,,5691707031,15,5691707029,25,,,,,,Center
2808326589,441,61,1,47,53,bsykw9d70ffqe9atosc92n1e9,1,94.6,46.9,2025-04-30T16:48:07.978Z,2025-04-30T16:57:18Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5691707309,228,,5691697559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808326845,446,4,1,47,54,bsykw9d70ffqe9atosc92n1e9,1,94.6,49.6,2025-04-30T16:48:09.107Z,2025-04-30T16:52:46Z,,,,,5691699177,286,,5691699173,56,Center,5691699175,152,,5691700155,233,340,5691699169,9,,5691701569,348,bjqtzq0xcvtmbn54orj7rn5xx,5691699171,10,,5691699227,343,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808326987,340,4,1,47,54,d8w1m5j3jbd1eva8524dv4a20,0,5.4,50.4,2025-04-30T16:48:09.108Z,2025-05-01T08:56:15Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5691700037,10,,5691700039,56,Back,5691700043,285,,5692409327,55,338,5691700035,9,,5691700041,152,,5691700163,233,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808326377,336,43,1,48,1,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-30T16:48:16.188Z,2025-04-30T16:52:58Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5691696271,56,Back,5691701845,144,12,5691696273,140,9.8,5691696279,213,0.72,5691696277,212,9.4,5691696275,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808326355,438,43,1,48,3,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-30T16:48:18.005Z,2025-04-30T16:50:53Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5691696133,56,Center,5691696139,212,8.2,5691696137,141,40.6,5691696135,140,86.7,5691696141,213,1.58,5691699241,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808326367,439,43,1,48,5,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-30T16:48:20.148Z,2025-04-30T16:50:55Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5691699267,144,13,5691696215,17,0,5691696319,20,0,5691696213,22,0,5691696217,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808326381,440,43,1,48,7,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-30T16:48:22.109Z,2025-04-30T16:50:57Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5691699277,144,5,5691696303,346,0,5691696301,56,Center,5691696355,233,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808326385,337,43,1,48,7,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-30T16:48:22.236Z,2025-04-30T16:53:01Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5691701865,144,5,5691696327,56,Back,5691696329,346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808326633,442,27,1,48,51,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-30T16:49:06.386Z,2025-05-01T08:54:43Z,,,,,5691697771,207,,5691697773,364,,5691697765,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808326661,443,65,1,48,51,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-30T16:49:06.396Z,2025-05-01T08:54:48Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5691698685,336,,5691697987,331,,5691697989,365,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808326759,444,28,1,49,53,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-30T16:50:08.403Z,2025-05-01T08:56:04Z,,,,,5691698513,55,442,5691698511,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808326827,338,17,1,50,3,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-30T16:50:18.668Z,2025-05-01T08:56:15Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5691699155,166,,5691699249,343,3,5691699153,33,,5692409323,55,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808326917,339,58,1,50,50,d8w1m5j3jbd1eva8524dv4a20,0,0.0,0.0,2025-04-30T16:51:05.626Z,2025-04-30T16:51:13Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5691699593,233,447,5691699441,56,Back,5691699437,179,,5691699439,73,,5691699433,9,,5691699435,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808326909,447,16,1,50,50,bsykw9d70ffqe9atosc92n1e9,1,88.5,50.0,2025-04-30T16:51:05.626Z,2025-05-01T08:58:08Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5691709207,472,441,5692409801,396,52.2,5691699553,375,50:50.117,5691709201,280,HANDBALL_WON,5691699395,56,Center,5691700275,353,339,5691700247,103,3.2,5691700253,230,98.6,5691699393,17,,5691700255,231,50.4,5692409799,395,5691700249,390,221997,5691700243,76,,5691699397,214,5691700245,102,53.2,1.5,,5691700251,458,5691699391,9,,5691709205,282,bsykw9d70ffqe9atosc92n1e9,5691709203,281,5691699549,374,2025-04-30 17:51:04.902,5691699545,20,,cqwjwlsum5q92s2k80w3temi2,
2808327057,341,1,1,51,42,d8w1m5j3jbd1eva8524dv4a20,1,50.1,50.1,2025-04-30T16:51:56.876Z,2025-04-30T16:52:00Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5691700351,212,26.9,5691700355,279,G,5691700345,56,Back,5691700349,141,46.9,5691700347,140,24.6,5691700353,213,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808327077,342,1,1,51,45,d8w1m5j3jbd1eva8524dv4a20,0,26.5,48.5,2025-04-30T16:52:00.061Z,2025-04-30T16:52:05Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5691700451,140,78.4,5691700455,212,54.8,5691700453,141,56.7,5691700457,213,0.10,5691700459,1,,5691700449,56,Center,5691700447,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808327099,448,44,1,51,49,bsykw9d70ffqe9atosc92n1e9,1,19.8,39.5,2025-04-30T16:52:04.763Z,2025-04-30T18:07:55Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5691700605,233,343,5691700603,285,,5691700601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808327079,343,44,1,51,49,d8w1m5j3jbd1eva8524dv4a20,0,80.2,60.5,2025-04-30T16:52:04.764Z,2025-04-30T18:07:55Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5691700477,286,,5691700475,56,Center,5691700609,233,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808327101,449,12,1,51,50,bsykw9d70ffqe9atosc92n1e9,1,16.8,33.1,2025-04-30T16:52:05.362Z,2025-04-30T17:11:08Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5691700631,15,,5691700619,141,16.4,5691700617,140,33.5,5691700615,56,Back,5691700623,213,5.71,5691700621,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808327113,450,12,1,51,56,bsykw9d70ffqe9atosc92n1e9,1,35.9,15.0,2025-04-30T16:52:10.905Z,2025-05-01T08:58:44Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5691700675,213,5.33,5691700673,212,14.2,5691700665,56,Back,5691700669,140,43.7,5691700681,167,,5691700671,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808327129,344,5,1,51,56,d8w1m5j3jbd1eva8524dv4a20,1,55.6,101.8,2025-04-30T16:52:11.108Z,2025-04-30T17:10:58Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5691700801,347,,5691700797,56,Left,5691700815,233,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808327115,451,5,1,51,56,bsykw9d70ffqe9atosc92n1e9,0,44.4,-1.8,2025-04-30T16:52:11.108Z,2025-04-30T18:08:11Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5691700819,233,344,5691700679,347,,5691700677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808327139,345,1,1,52,0,d8w1m5j3jbd1eva8524dv4a20,1,53.5,100.0,2025-04-30T16:52:15.308Z,2025-04-30T16:52:18Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5691700877,56,Left,5691700879,140,62.8,5691700883,212,10.0,5691700881,141,97.8,5691700875,107,,5691700885,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808327143,346,3,1,52,3,d8w1m5j3jbd1eva8524dv4a20,0,62.8,96.2,2025-04-30T16:52:18.349Z,2025-05-01T08:59:02Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5692410201,286,,5691700901,56,Left,5692410233,465,,5692410231,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808327153,452,61,1,52,5,bsykw9d70ffqe9atosc92n1e9,1,30.9,9.1,2025-04-30T16:52:20.685Z,2025-04-30T16:52:20Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5691700949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808327151,347,83,1,52,6,d8w1m5j3jbd1eva8524dv4a20,0,64.7,96.5,2025-04-30T16:52:21.324Z,2025-05-01T08:59:23Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5691700977,399,cqwjwlsum5q92s2k80w3temi2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808327161,453,1,1,52,7,bsykw9d70ffqe9atosc92n1e9,0,30.9,9.1,2025-04-30T16:52:22.186Z,2025-04-30T16:52:23Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5691700995,56,Back,5691700999,141,10.7,5691700997,140,49.4,5691700993,157,,5691701001,212,19.5,5691701005,1,,5691701003,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808327173,348,12,1,52,8,d8w1m5j3jbd1eva8524dv4a20,1,55.7,90.3,2025-04-30T16:52:23.557Z,2025-05-01T08:59:30Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5691701095,141,100.0,5691701099,213,1.99,5691701097,212,8.7,5691701093,140,52.3,5691701091,56,Left,5692410335,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808327177,349,5,1,52,9,d8w1m5j3jbd1eva8524dv4a20,0,54.0,102.0,2025-04-30T16:52:24.290Z,2025-04-30T18:08:12Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5691701113,347,,5691701505,233,454,5691701111,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808327221,454,5,1,52,9,bsykw9d70ffqe9atosc92n1e9,1,46.0,-2.0,2025-04-30T16:52:24.290Z,2025-04-30T18:08:12Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5691701435,347,,5691701487,233,349,5691701433,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808327231,350,30,1,52,24,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-30T16:52:39.098Z,2025-04-30T16:52:42Z,,,,,5691701479,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808327227,456,30,1,52,24,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-30T16:52:39.098Z,2025-04-30T16:52:41Z,,,,,5691701465,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808330853,357,18,2,45,0,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-30T17:07:48.508Z,2025-04-30T17:09:08Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5691723097,42,,5691723099,44,Forward,5691723101,59,11,5691723135,55,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808330857,358,19,2,45,0,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-30T17:07:48.509Z,2025-04-30T18:46:07Z,8mkjfugmfdj5qb0on4u6kixhw,L. Séoné,,,5691723111,145,10,5691723107,42,,5691723115,292,9,5691723121,55,357,5691723119,44,Forward,5691723117,293,1,5691723113,59,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808330871,483,18,2,45,0,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-30T17:07:48.608Z,2025-04-30T17:09:12Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5691723201,42,,5691723203,44,Forward,5691723277,55,484,5691723205,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808330875,484,19,2,45,0,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-30T17:07:48.609Z,2025-04-30T17:09:12Z,587vmahr6cyqzuucjdgr0ttec,S. Kvia-Egeskog,,,5691723219,42,,5691723233,55,483,5691723223,145,10,5691723229,293,4,5691723227,292,6,5691723225,59,26,5691723231,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808330551,353,32,2,45,0,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-30T17:07:58.508Z,2025-04-30T17:08:02Z,,,,,5691721173,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808330531,462,32,2,45,0,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-30T17:07:58.508Z,2025-05-01T09:13:18Z,,,,,5691721069,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808330543,463,1,2,45,0,bsykw9d70ffqe9atosc92n1e9,1,49.9,50.1,2025-04-30T17:07:58.509Z,2025-04-30T17:09:52Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5691721139,213,3.24,5691721137,212,9.5,5691721133,140,40.9,5691721135,141,48.7,5691721131,56,Back,5691721141,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808330555,464,1,2,45,1,bsykw9d70ffqe9atosc92n1e9,1,40.6,49.0,2025-04-30T17:08:00.490Z,2025-04-30T17:08:03Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5691721181,56,Back,5691721185,141,29.5,5691721187,212,13.3,5691721189,213,4.78,5691721183,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808330563,465,1,2,45,4,bsykw9d70ffqe9atosc92n1e9,1,40.7,25.8,2025-04-30T17:08:03.142Z,2025-04-30T17:08:05Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5691721285,213,1.87,5691721281,141,47.8,5691721283,212,15.7,5691721277,56,Back,5691721279,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808330581,466,1,2,45,7,bsykw9d70ffqe9atosc92n1e9,1,36.3,47.8,2025-04-30T17:08:05.762Z,2025-04-30T17:08:11Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5691721445,213,1.17,5691721441,141,78.1,5691721443,212,22.4,5691721439,140,44.6,5691721437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808330589,467,1,2,45,12,bsykw9d70ffqe9atosc92n1e9,1,53.5,78.8,2025-04-30T17:08:10.930Z,2025-04-30T17:08:13Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5691721501,56,Center,5691721511,213,4.61,5691721507,141,53.1,5691721509,212,17.6,5691721503,140,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808330603,468,1,2,45,14,bsykw9d70ffqe9atosc92n1e9,1,51.9,49.6,2025-04-30T17:08:12.987Z,2025-04-30T17:08:16Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5691721597,141,17.7,5691721601,213,5.22,5691721599,212,24.8,5691721593,56,Right,5691721595,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808330613,469,1,2,45,17,bsykw9d70ffqe9atosc92n1e9,1,63.4,12.0,2025-04-30T17:08:15.795Z,2025-04-30T17:08:18Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5691721655,140,77.6,5691721661,213,6.17,5691721659,212,15.0,5691721657,141,9.4,5691721653,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808330625,470,1,2,45,19,bsykw9d70ffqe9atosc92n1e9,1,77.6,9.4,2025-04-30T17:08:18.058Z,2025-05-01T09:16:19Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5691721735,141,10.7,5691721733,140,59.1,5691721731,56,Right,5691721737,212,19.4,5691721739,213,3.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808330641,471,1,2,45,22,bsykw9d70ffqe9atosc92n1e9,1,59.1,10.7,2025-04-30T17:08:20.802Z,2025-04-30T17:08:24Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5691721881,140,48.5,5691721885,141,35.2,5691721889,213,2.16,5691721887,212,20.0,5691721879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808330651,472,1,2,45,25,bsykw9d70ffqe9atosc92n1e9,1,53.1,34.5,2025-04-30T17:08:24.114Z,2025-04-30T17:08:28Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5691721953,212,19.2,5691721949,140,62.5,5691721947,56,Right,5691721955,213,5.25,5691721951,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808330673,473,1,2,45,29,bsykw9d70ffqe9atosc92n1e9,1,65.6,13.2,2025-04-30T17:08:28.442Z,2025-04-30T17:08:33Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5691722063,56,Center,5691722069,212,15.7,5691722067,141,31.5,5691722071,213,2.23,5691722065,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808330705,474,1,2,45,35,bsykw9d70ffqe9atosc92n1e9,1,56.9,34.6,2025-04-30T17:08:33.626Z,2025-04-30T17:08:41Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5691722317,212,23.4,5691722319,213,1.62,5691722313,140,55.9,5691722311,56,Center,5691722315,141,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808330715,475,1,2,45,42,bsykw9d70ffqe9atosc92n1e9,1,60.9,73.0,2025-04-30T17:08:41.338Z,2025-04-30T17:08:44Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5691722385,56,Center,5691722387,140,64.8,5691722393,213,4.93,5691722391,212,19.1,5691722389,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
