id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2819786047,479,1,2,48,28,c7jgkxx1czv5etn7snf1r6p2m,1,41.7,71.4,2025-05-28T18:06:39.034Z,2025-05-28T18:06:41Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5755062641,141,94.2,5755062645,213,0.80,5755062643,212,21.7,5755062639,140,56.1,5755062637,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786061,480,1,2,48,31,c7jgkxx1czv5etn7snf1r6p2m,1,58.7,94.4,2025-05-28T18:06:41.746Z,2025-05-28T18:06:46Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5755062711,212,32.8,5755062705,56,Left,5755062715,1,,5755062703,155,,5755062707,140,89.9,5755062709,141,91.1,5755062713,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786067,285,4,2,48,35,e5txudmuc2qpc460bs4lb5aff,1,9.4,11.4,2025-05-28T18:06:46.001Z,2025-05-28T19:23:35Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5755062747,56,Back,5755062749,152,,5755062751,265,,5755062755,233,481,5755062745,13,,5755062753,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786063,481,4,2,48,35,c7jgkxx1czv5etn7snf1r6p2m,0,90.6,88.6,2025-05-28T18:06:46.002Z,2025-05-28T18:06:52Z,5o5f3xj6e86sw0pupxxx2nomi,O. Sæter,,,5755062761,233,285,5755062741,265,,5755062735,13,,5755062743,286,,5755062739,152,,5755062737,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786137,286,1,2,49,0,e5txudmuc2qpc460bs4lb5aff,1,10.8,12.5,2025-05-28T18:07:11.312Z,2025-05-28T18:07:16Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5755063213,213,1.55,5755063209,141,41.5,5755063207,140,11.2,5755063203,152,,5755063205,56,Back,5755063201,5,,5755063211,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786145,287,1,2,49,5,e5txudmuc2qpc460bs4lb5aff,1,12.3,49.6,2025-05-28T18:07:15.849Z,2025-05-28T18:07:18Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5755063265,213,1.23,5755063261,141,89.7,5755063259,140,21.4,5755063257,56,Back,5755063263,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786153,288,1,2,49,7,e5txudmuc2qpc460bs4lb5aff,1,21.4,89.7,2025-05-28T18:07:18.297Z,2025-05-28T18:07:20Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5755063291,56,Back,5755063299,213,0.22,5755063293,140,35.7,5755063297,212,15.4,5755063295,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786157,289,1,2,49,10,e5txudmuc2qpc460bs4lb5aff,1,36.4,94.4,2025-05-28T18:07:20.712Z,2025-05-28T18:07:22Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5755063329,213,3.29,5755063325,141,91.1,5755063327,212,15.3,5755063323,140,22.0,5755063321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786175,290,1,2,49,12,e5txudmuc2qpc460bs4lb5aff,1,21.5,90.6,2025-05-28T18:07:22.545Z,2025-05-28T18:07:27Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5755063399,213,3.96,5755063397,212,22.0,5755063393,140,7.1,5755063391,56,Back,5755063395,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786183,291,1,2,49,17,e5txudmuc2qpc460bs4lb5aff,1,7.7,60.5,2025-05-28T18:07:27.713Z,2025-05-28T18:07:32Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5755063453,212,30.1,5755063447,56,Back,5755063449,140,7.6,5755063455,213,4.71,5755063451,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786187,292,1,2,49,21,e5txudmuc2qpc460bs4lb5aff,0,4.9,12.6,2025-05-28T18:07:32.120Z,2025-05-28T18:07:34Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5755063479,1,,5755063477,213,5.98,5755063473,141,0.0,5755063475,212,30.7,5755063467,157,,5755063471,140,32.8,5755063469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786189,293,5,2,49,22,e5txudmuc2qpc460bs4lb5aff,0,32.8,-1.0,2025-05-28T18:07:33.378Z,2025-05-28T19:16:33Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5755063481,56,Back,5755063483,347,,5755063613,233,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786251,482,5,2,49,22,c7jgkxx1czv5etn7snf1r6p2m,1,67.2,101.0,2025-05-28T18:07:33.378Z,2025-05-28T18:07:46Z,5o5f3xj6e86sw0pupxxx2nomi,O. Sæter,,,5755063589,56,Left,5755063591,347,,5755063595,233,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786259,483,1,2,49,35,c7jgkxx1czv5etn7snf1r6p2m,1,62.8,100.0,2025-05-28T18:07:45.473Z,2025-05-28T18:07:50Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5755063689,189,,5755063625,212,18.7,5755063621,140,76.9,5755063619,56,Left,5755063617,107,,5755063627,213,5.63,5755063623,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786261,484,1,2,49,36,c7jgkxx1czv5etn7snf1r6p2m,1,76.9,84.5,2025-05-28T18:07:46.482Z,2025-05-28T18:07:47Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5755063639,141,96.0,5755063637,140,71.6,5755063643,213,2.19,5755063635,56,Left,5755063641,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786269,485,1,2,49,36,c7jgkxx1czv5etn7snf1r6p2m,1,71.6,96.0,2025-05-28T18:07:47.353Z,2025-05-28T18:07:50Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5755063683,212,29.2,5755063685,213,3.18,5755063679,140,43.8,5755063677,56,Back,5755063681,141,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786303,486,1,2,49,42,c7jgkxx1czv5etn7snf1r6p2m,1,42.5,83.6,2025-05-28T18:07:52.587Z,2025-05-28T18:07:59Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5755063901,141,54.3,5755063905,213,4.37,5755063903,212,21.2,5755063897,56,Back,5755063899,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786319,487,1,2,49,49,c7jgkxx1czv5etn7snf1r6p2m,1,48.1,46.1,2025-05-28T18:07:59.498Z,2025-05-28T18:08:03Z,a0dyuysg0p6ekvy4qkkfkwnvt,L. Račić,,,5755063995,213,1.22,5755063991,141,66.4,5755063989,140,52.9,5755063987,56,Center,5755063993,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786325,488,1,2,49,52,c7jgkxx1czv5etn7snf1r6p2m,1,59.1,66.6,2025-05-28T18:08:03.025Z,2025-05-28T18:08:07Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5755064035,212,23.0,5755064031,140,72.7,5755064029,56,Left,5755064037,213,0.90,5755064033,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786341,489,1,2,49,57,c7jgkxx1czv5etn7snf1r6p2m,1,75.8,93.6,2025-05-28T18:08:07.713Z,2025-05-28T18:08:11Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5755064131,213,3.78,5755064129,212,19.7,5755064127,141,76.3,5755064123,56,Center,5755064125,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786355,490,1,2,50,0,c7jgkxx1czv5etn7snf1r6p2m,1,59.3,75.9,2025-05-28T18:08:10.842Z,2025-05-28T18:08:14Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5755064191,213,0.73,5755064187,141,94.4,5755064189,212,18.8,5755064183,56,Left,5755064185,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786363,491,1,2,50,3,c7jgkxx1czv5etn7snf1r6p2m,1,67.1,95.6,2025-05-28T18:08:14.193Z,2025-05-28T18:08:16Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5755064245,212,13.3,5755064241,140,61.8,5755064239,56,Center,5755064243,141,77.9,5755064247,213,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786365,492,1,2,50,6,c7jgkxx1czv5etn7snf1r6p2m,1,61.8,77.9,2025-05-28T18:08:16.561Z,2025-05-28T18:08:17Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5755064259,212,7.6,5755064257,141,78.1,5755064253,56,Center,5755064255,140,69.0,5755064261,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786369,493,1,2,50,6,c7jgkxx1czv5etn7snf1r6p2m,1,69.0,78.1,2025-05-28T18:08:17.082Z,2025-05-28T18:08:18Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5755064303,156,,5755064279,140,62.4,5755064277,56,Left,5755064293,213,2.68,5755064283,141,83.2,5755064287,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786375,494,1,2,50,8,c7jgkxx1czv5etn7snf1r6p2m,1,62.8,82.7,2025-05-28T18:08:19.089Z,2025-05-28T18:08:19Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5755064337,141,73.3,5755064339,212,7.1,5755064335,140,59.9,5755064333,56,Center,5755064341,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786389,495,1,2,50,9,c7jgkxx1czv5etn7snf1r6p2m,1,59.9,73.3,2025-05-28T18:08:19.665Z,2025-05-28T18:08:23Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5755064401,140,58.0,5755064405,212,5.9,5755064399,56,Left,5755064407,213,1.92,5755064403,141,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786395,496,1,2,50,12,c7jgkxx1czv5etn7snf1r6p2m,0,70.1,66.9,2025-05-28T18:08:23.186Z,2025-05-28T18:08:24Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5755064449,56,Center,5755064451,140,67.8,5755064457,213,4.38,5755064453,141,56.7,5755064455,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786411,317,1,2,50,14,e5txudmuc2qpc460bs4lb5aff,0,26.4,41.0,2025-05-28T18:08:24.872Z,2025-05-28T18:37:21Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5755064539,213,0.86,5755064533,140,29.4,5755064537,212,4.8,5755064535,141,46.4,5755064531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786405,497,1,2,50,15,c7jgkxx1czv5etn7snf1r6p2m,1,67.8,56.4,2025-05-28T18:08:25.617Z,2025-05-28T18:08:27Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5755064501,213,4.68,5755064499,212,14.8,5755064497,141,34.6,5755064493,56,Center,5755064495,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786423,498,1,2,50,16,c7jgkxx1czv5etn7snf1r6p2m,1,67.3,34.8,2025-05-28T18:08:26.921Z,2025-05-28T18:08:37Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,1.0,,5755064621,213,5.07,5755064769,210,15,5755064613,56,Right,5755064619,212,12.2,5755064617,141,18.0,5755064615,140,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786427,499,15,2,50,19,c7jgkxx1czv5etn7snf1r6p2m,1,74.3,31.8,2025-05-28T18:08:30.186Z,2025-05-28T18:08:38Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5755064639,18,,5755064801,147,49.5,5755064695,72,,5755064799,146,98.1,5755064793,102,49.6,5755064789,55,498,5755064637,22,,5755064795,103,10.8,5755064785,78,,5755064829,233,318,5755064797,215,5755064641,56,Center,5755064787,29,,,,,,,,,,,,,,,,
2819786443,318,10,2,50,19,e5txudmuc2qpc460bs4lb5aff,1,3.9,48.4,2025-05-28T18:08:30.286Z,2025-05-28T18:08:38Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5755064837,233,499,5755064731,177,,5755064703,182,,5755064701,178,,5755064705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786493,320,1,2,50,35,e5txudmuc2qpc460bs4lb5aff,1,3.4,49.6,2025-05-28T18:08:45.873Z,2025-05-28T18:09:28Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5755065037,213,5.03,5755065033,141,23.7,5755065891,189,,5755065031,140,9.0,5755065035,212,18.6,5755065027,123,,5755065029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786499,321,1,2,50,36,e5txudmuc2qpc460bs4lb5aff,1,9.0,23.7,2025-05-28T18:08:47Z,2025-05-28T18:08:48Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5755065073,212,9.9,5755065071,141,10.1,5755065069,140,12.4,5755065067,56,Back,5755065075,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786517,322,1,2,50,37,e5txudmuc2qpc460bs4lb5aff,1,12.4,10.1,2025-05-28T18:08:47.904Z,2025-05-28T18:08:53Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5755065239,141,31.6,5755065237,140,11.8,5755065243,213,1.61,5755065235,56,Back,5755065241,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786527,323,1,2,50,43,e5txudmuc2qpc460bs4lb5aff,1,14.1,38.6,2025-05-28T18:08:53.617Z,2025-05-28T18:08:57Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5755065303,56,Back,5755065307,141,7.9,5755065309,212,23.2,5755065305,140,23.7,5755065311,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786529,324,1,2,50,46,e5txudmuc2qpc460bs4lb5aff,1,30.2,5.8,2025-05-28T18:08:57.400Z,2025-05-28T18:08:59Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5755065319,140,15.6,5755065317,56,Back,5755065323,212,15.9,5755065321,141,12.2,5755065325,213,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786549,325,1,2,50,48,e5txudmuc2qpc460bs4lb5aff,1,15.6,12.2,2025-05-28T18:08:58.897Z,2025-05-28T18:09:05Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5755065411,212,16.8,5755065405,56,Back,5755065413,213,1.03,5755065407,140,23.9,5755065409,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786577,326,1,2,50,54,e5txudmuc2qpc460bs4lb5aff,1,24.9,55.7,2025-05-28T18:09:05.089Z,2025-05-28T18:09:13Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5755065581,213,1.15,5755065579,212,19.8,5755065577,141,82.3,5755065573,56,Back,5755065575,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786581,327,61,2,51,2,e5txudmuc2qpc460bs4lb5aff,0,55.5,81.5,2025-05-28T18:09:13.297Z,2025-05-28T18:09:13Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5755065597,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786597,501,61,2,51,4,c7jgkxx1czv5etn7snf1r6p2m,1,46.4,20.1,2025-05-28T18:09:14.517Z,2025-05-28T19:04:38Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5755065657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786627,503,1,2,51,10,c7jgkxx1czv5etn7snf1r6p2m,1,47.0,47.9,2025-05-28T18:09:20.665Z,2025-05-28T18:09:24Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5755065801,213,1.59,5755065797,141,82.7,5755065799,212,23.7,5755065795,140,46.5,5755065793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786637,504,1,2,51,13,c7jgkxx1czv5etn7snf1r6p2m,1,46.5,82.7,2025-05-28T18:09:24.169Z,2025-05-28T18:09:26Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5755065861,213,3.69,5755065859,212,21.2,5755065853,56,Back,5755065857,141,66.4,5755065855,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786655,505,1,2,51,17,c7jgkxx1czv5etn7snf1r6p2m,1,29.4,66.7,2025-05-28T18:09:27.505Z,2025-05-28T18:09:33Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5755065993,212,24.2,5755065987,56,Back,5755065989,140,32.0,5755065991,141,31.3,5755065995,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786657,506,1,2,51,22,c7jgkxx1czv5etn7snf1r6p2m,1,44.3,33.4,2025-05-28T18:09:33.337Z,2025-05-28T18:09:35Z,a0dyuysg0p6ekvy4qkkfkwnvt,L. Račić,,,5755065999,56,Back,5755066005,212,16.3,5755066001,140,47.1,5755066007,213,1.39,5755066003,141,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786675,507,1,2,51,24,c7jgkxx1czv5etn7snf1r6p2m,0,47.1,57.0,2025-05-28T18:09:35.289Z,2025-05-28T18:09:37Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5755066071,212,44.6,5755066063,155,,5755066067,140,89.6,5755066069,141,56.7,5755066075,1,,5755066065,56,Center,5755066073,213,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786707,329,1,2,51,33,e5txudmuc2qpc460bs4lb5aff,1,7.9,43.1,2025-05-28T18:09:43.536Z,2025-05-28T18:09:48Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5755066267,141,30.4,5755066271,213,5.62,5755066269,212,14.0,5755066263,56,Back,5755066265,140,18.4,5755066261,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786723,330,1,2,51,37,e5txudmuc2qpc460bs4lb5aff,1,18.4,31.2,2025-05-28T18:09:48.312Z,2025-05-28T18:09:50Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5755066365,140,24.2,5755066373,213,1.33,5755066371,212,25.6,5755066367,141,67.8,5755066363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786735,331,1,2,51,40,e5txudmuc2qpc460bs4lb5aff,1,28.5,73.8,2025-05-28T18:09:50.696Z,2025-05-28T18:09:54Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5755066405,141,89.9,5755066401,56,Back,5755066403,140,40.6,5755066407,212,16.8,5755066409,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786749,332,1,2,51,43,e5txudmuc2qpc460bs4lb5aff,1,40.8,89.9,2025-05-28T18:09:54.103Z,2025-05-28T18:09:56Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5755066485,56,Back,5755066491,212,12.0,5755066489,141,85.6,5755066487,140,29.7,5755066493,213,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786759,333,1,2,51,45,e5txudmuc2qpc460bs4lb5aff,1,32.2,84.1,2025-05-28T18:09:56.352Z,2025-05-28T18:09:59Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5755066535,212,12.2,5755066531,140,29.5,5755066529,56,Back,5755066533,141,66.6,5755066537,213,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786789,334,1,2,51,48,e5txudmuc2qpc460bs4lb5aff,1,29.7,66.6,2025-05-28T18:09:58.888Z,2025-05-28T18:10:09Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5755066721,213,4.64,5755066715,140,27.5,5755066723,1,,5755066719,212,34.0,5755066717,141,16.7,5755066713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786807,335,1,2,51,58,e5txudmuc2qpc460bs4lb5aff,1,28.1,18.3,2025-05-28T18:10:08.880Z,2025-05-28T18:10:11Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5755066821,212,20.2,5755066815,56,Back,5755066823,213,1.36,5755066817,140,32.1,5755066819,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786817,336,1,2,52,1,e5txudmuc2qpc460bs4lb5aff,1,32.1,47.3,2025-05-28T18:10:11.464Z,2025-05-28T18:10:14Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5755066881,56,Back,5755066889,213,1.11,5755066887,212,23.7,5755066885,141,78.5,5755066883,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786823,337,1,2,52,3,e5txudmuc2qpc460bs4lb5aff,0,44.0,78.7,2025-05-28T18:10:14.144Z,2025-05-28T18:10:16Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5755066925,213,0.05,5755066923,212,30.3,5755066921,141,80.9,5755066919,140,72.8,5755066917,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786837,510,1,2,52,8,c7jgkxx1czv5etn7snf1r6p2m,0,24.5,3.8,2025-05-28T18:10:19.314Z,2025-05-28T18:10:19Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5755066991,157,,5755066999,212,12.7,5755066995,140,36.0,5755066997,141,0.0,5755066993,56,Back,5755067003,1,,5755067001,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786859,338,5,2,52,9,e5txudmuc2qpc460bs4lb5aff,1,65.4,102.0,2025-05-28T18:10:19.736Z,2025-05-28T19:16:33Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5755067157,233,511,5755067127,56,Left,5755067129,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786839,511,5,2,52,9,c7jgkxx1czv5etn7snf1r6p2m,0,34.6,-2.0,2025-05-28T18:10:19.736Z,2025-05-28T19:16:34Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5755067009,347,,5755067007,56,Back,5755067177,233,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786867,339,1,2,52,16,e5txudmuc2qpc460bs4lb5aff,1,69.9,100.0,2025-05-28T18:10:26.968Z,2025-05-28T18:10:29Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5755067185,56,Left,5755067191,212,16.8,5755067183,107,,5755067189,141,88.7,5755067187,140,56.2,5755067193,213,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786869,340,1,2,52,18,e5txudmuc2qpc460bs4lb5aff,1,56.2,88.7,2025-05-28T18:10:28.575Z,2025-05-28T18:10:29Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5755067205,213,5.60,5755067201,141,77.8,5755067197,56,Center,5755067199,140,64.8,5755067203,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786877,341,1,2,52,19,e5txudmuc2qpc460bs4lb5aff,1,64.8,77.8,2025-05-28T18:10:29.744Z,2025-05-28T18:10:31Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5755067239,56,Back,5755067247,213,3.45,5755067243,141,67.8,5755067245,212,22.1,5755067241,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786883,342,1,2,52,21,e5txudmuc2qpc460bs4lb5aff,1,44.8,67.2,2025-05-28T18:10:31.624Z,2025-05-28T18:10:35Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5755067303,212,17.9,5755067305,213,6.09,5755067301,141,62.1,5755067297,56,Center,5755067299,140,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786885,513,83,2,52,23,c7jgkxx1czv5etn7snf1r6p2m,0,46.0,37.4,2025-05-28T18:10:33.713Z,2025-05-28T18:10:39Z,5o5f3xj6e86sw0pupxxx2nomi,O. Sæter,,,5755067393,399,bhkecr2u6neb933eo468i82ui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786893,343,1,2,52,24,e5txudmuc2qpc460bs4lb5aff,1,55.2,64.3,2025-05-28T18:10:35.056Z,2025-05-28T18:10:38Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5755067373,212,14.4,5755067375,213,3.22,5755067367,56,Back,5755067371,141,62.6,5755067369,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786903,344,1,2,52,27,e5txudmuc2qpc460bs4lb5aff,1,41.5,62.6,2025-05-28T18:10:37.848Z,2025-05-28T18:10:40Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5755067441,213,5.25,5755067439,212,26.4,5755067433,56,Center,5755067437,141,29.2,5755067435,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819786909,345,1,2,52,29,e5txudmuc2qpc460bs4lb5aff,1,55.8,27.3,2025-05-28T18:10:40.168Z,2025-05-28T18:10:44Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5755067487,212,20.2,5755067483,141,9.1,5755067493,213,5.62,5755067473,56,Right,5755067477,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
