id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2815304759,502,1,2,48,52,ew0hpuiweoltpsg5f51r2w64t,1,99.5,99.5,2025-05-16T17:09:50.479Z,2025-05-16T17:09:55Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,5730298057,56,Center,5730298049,2,,5730298053,155,,5730298065,213,4.51,5730298051,6,,5730298059,140,90.9,5730298063,212,45.3,5730298055,223,,5730298067,1,,5730298061,141,34.2,,,,,,,,,,,,,,,,,,,,,
2815304765,503,1,2,48,56,ew0hpuiweoltpsg5f51r2w64t,1,90.5,34.0,2025-05-16T17:09:54.494Z,2025-05-16T17:09:55Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,5730298111,213,1.67,5730298101,3,,5730298109,212,10.3,5730298107,141,49.0,5730298105,140,89.5,5730298103,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815304805,504,1,2,48,58,ew0hpuiweoltpsg5f51r2w64t,1,89.4,48.8,2025-05-16T17:09:55.759Z,2025-05-16T17:10:22Z,5362zl678ibx1md2kk6t4r47o,N. Möller,1.0,5730298291,56,Center,5730299847,210,15,5730298299,213,4.27,5730298293,140,87.4,5730298289,3,,5730298297,212,5.0,5730299849,154,,5730298295,141,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815304809,505,15,2,48,59,ew0hpuiweoltpsg5f51r2w64t,1,86.2,45.8,2025-05-16T17:09:56.978Z,2025-05-16T19:06:38Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,5730299549,25,,5730762073,108,,5730299917,103,19,5730299905,29,,5730299911,55,504,5730299551,72,,5730299919,146,88.4,5730299925,231,49.1,5730762061,76,,5730299929,233,427,5730299921,147,5730298321,17,5730299555,82,,5730299915,102,51.8,,46.8,5730299909,154,5730299923,230,98.0,,5730298323,56,Center
2815304801,427,10,2,48,59,eujf9nqky8c5jnahb2f76m86o,1,8.1,54.7,2025-05-16T17:09:57.078Z,2025-05-16T17:10:24Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,5730299963,233,505,5730298265,94,,5730298267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815304823,506,44,2,49,1,ew0hpuiweoltpsg5f51r2w64t,1,77.6,39.0,2025-05-16T17:09:58.710Z,2025-05-16T18:11:08Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,5730298445,233,428,5730298389,56,Center,5730298391,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815304829,428,44,2,49,1,eujf9nqky8c5jnahb2f76m86o,0,22.4,61.0,2025-05-16T17:09:58.711Z,2025-05-16T18:11:08Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,5730298413,285,,5730298469,233,506,5730298411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815304851,507,1,2,49,1,ew0hpuiweoltpsg5f51r2w64t,0,71.9,42.4,2025-05-16T17:09:58.942Z,2025-05-16T17:10:00Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,5730298525,140,86.8,5730298527,141,40.7,5730298523,56,Center,5730298531,213,6.21,5730298529,212,15.7,5730298521,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815304879,429,12,2,49,2,eujf9nqky8c5jnahb2f76m86o,1,13.0,58.2,2025-05-16T17:10:00.303Z,2025-05-16T17:18:44Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,5730298703,140,56.7,5730298701,56,Center,5730298709,213,0.20,5730298705,141,72.1,5730298707,212,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815304925,508,1,2,49,7,ew0hpuiweoltpsg5f51r2w64t,1,40.8,23.3,2025-05-16T17:10:04.982Z,2025-05-16T17:10:09Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,5730298869,140,22.9,5730298875,213,2.57,5730298871,141,41.0,5730298867,56,Back,5730298873,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815304943,509,1,2,49,11,ew0hpuiweoltpsg5f51r2w64t,0,28.6,43.4,2025-05-16T17:10:09.343Z,2025-05-16T17:10:12Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,5730298979,140,69.0,5730298985,213,0.02,5730298987,1,,5730298975,157,,5730298983,212,42.4,5730298977,56,Center,5730298981,141,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815304991,430,1,2,49,16,eujf9nqky8c5jnahb2f76m86o,1,28.5,72.1,2025-05-16T17:10:13.640Z,2025-05-16T17:18:43Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5730299275,213,5.80,5730299269,140,48.0,5730299273,212,23.1,5730299265,3,,5730299267,56,Back,5730299271,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305007,432,1,2,49,17,eujf9nqky8c5jnahb2f76m86o,1,48.0,56.3,2025-05-16T17:10:15.422Z,2025-05-16T17:10:16Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,5730299353,141,47.3,5730299349,56,Back,5730299351,140,48.0,5730299355,212,6.1,5730299357,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305049,433,1,2,49,18,eujf9nqky8c5jnahb2f76m86o,1,48.0,47.3,2025-05-16T17:10:16.391Z,2025-05-16T17:10:19Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,5730299559,140,26.1,5730299561,141,23.1,5730299565,213,3.76,5730299557,56,Back,5730299563,212,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305069,434,1,2,49,21,eujf9nqky8c5jnahb2f76m86o,1,26.1,23.1,2025-05-16T17:10:19.391Z,2025-05-16T17:10:20Z,4z8yicyffnto09vgpxp2bt1pl,S. Norheim,,5730299661,56,Back,5730299669,213,0.75,5730299667,212,9.0,5730299665,141,32.1,5730299663,140,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305095,435,1,2,49,22,eujf9nqky8c5jnahb2f76m86o,1,32.4,32.1,2025-05-16T17:10:20.447Z,2025-05-16T17:10:22Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,5730299819,212,18.5,5730299823,213,4.37,5730299811,56,Back,5730299813,140,26.4,5730299815,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305137,436,1,2,49,25,eujf9nqky8c5jnahb2f76m86o,1,26.4,6.5,2025-05-16T17:10:22.519Z,2025-05-16T17:10:25Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,5730300047,141,41.3,5730300037,155,,5730300051,212,41.1,5730300043,140,58.4,5730300057,1,,5730300055,213,0.61,5730300041,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305171,437,43,2,49,27,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-16T17:10:25.286Z,2025-05-16T17:10:31Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5730300237,56,Center,5730300235,3,0,5730300245,213,5.14,5730300395,144,1,5730300243,212,1.8,5730300239,140,59.1,5730300241,141,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305175,438,4,2,49,29,eujf9nqky8c5jnahb2f76m86o,1,58.9,39.6,2025-05-16T17:10:27.197Z,2025-05-16T18:36:24Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5730300311,286,,5730300303,13,,5730612879,294,,5730300307,152,,5730300587,233,510,5730300305,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305157,510,4,2,49,29,ew0hpuiweoltpsg5f51r2w64t,0,41.1,60.4,2025-05-16T17:10:27.198Z,2025-05-16T18:36:27Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,5730300557,285,,5730300553,152,,5730300549,13,,5730300615,233,438,5730300551,56,Back,5730613161,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305715,439,1,2,50,16,eujf9nqky8c5jnahb2f76m86o,1,63.4,27.2,2025-05-16T17:11:14.111Z,2025-05-16T18:10:03Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5730303259,5,,5730303271,212,40.0,5730303269,141,58.5,5730303261,155,,5730303267,140,95.6,5730303265,56,Center,5730303273,213,0.56,5730303257,2,,5730303263,152,,5730303275,1,,,,,,,,,,,,,,,,,,,,,,
2815305725,440,1,2,50,18,eujf9nqky8c5jnahb2f76m86o,0,96.1,61.2,2025-05-16T17:11:16.055Z,2025-05-16T17:11:17Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,5730303355,213,4.81,5730303347,56,Center,5730303341,3,,5730303351,141,30.9,5730303349,140,98.0,5730303353,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305829,512,1,2,50,25,ew0hpuiweoltpsg5f51r2w64t,1,15.9,56.7,2025-05-16T17:11:23.055Z,2025-05-16T17:11:26Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,5730303933,123,,5730303943,213,1.25,5730303935,56,Back,5730303937,140,22.1,5730303941,212,20.4,5730303939,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305863,513,1,2,50,28,ew0hpuiweoltpsg5f51r2w64t,1,22.4,86.8,2025-05-16T17:11:26.327Z,2025-05-16T17:11:30Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,5730304169,141,89.1,5730304173,213,0.09,5730304165,56,Back,5730304171,212,18.2,5730304167,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305929,514,1,2,50,32,ew0hpuiweoltpsg5f51r2w64t,1,36.6,75.0,2025-05-16T17:11:29.840Z,2025-05-16T17:11:37Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,5730304591,1,,5730304583,140,52.3,5730304587,212,46.1,5730304585,141,11.7,5730304579,196,,5730304589,213,5.08,5730304581,56,Right,5730304577,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305939,515,1,2,50,39,ew0hpuiweoltpsg5f51r2w64t,1,62.0,12.9,2025-05-16T17:11:36.864Z,2025-05-16T17:11:37Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,5730304635,56,Right,5730304647,212,4.2,5730304639,140,60.9,5730304649,213,1.85,5730304643,141,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305987,516,1,2,50,39,ew0hpuiweoltpsg5f51r2w64t,1,60.9,18.9,2025-05-16T17:11:37.495Z,2025-05-16T17:11:42Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,5730304921,212,18.5,5730304919,141,8.0,5730304923,213,5.87,5730304917,140,77.0,5730304915,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305997,517,1,2,50,44,ew0hpuiweoltpsg5f51r2w64t,0,81.9,18.8,2025-05-16T17:11:42.368Z,2025-05-16T17:11:43Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,5730304983,213,0.83,5730304969,2,,5730304979,141,32.4,5730304977,140,89.9,5730304981,212,12.5,5730304975,56,Center,5730304973,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306013,442,61,2,50,47,eujf9nqky8c5jnahb2f76m86o,1,12.9,68.4,2025-05-16T17:11:44.709Z,2025-05-16T17:11:44Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,5730305055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306055,444,1,2,50,48,eujf9nqky8c5jnahb2f76m86o,1,21.1,65.7,2025-05-16T17:11:46.038Z,2025-05-16T17:11:48Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,5730305261,141,57.0,5730305259,140,25.4,5730305263,212,7.4,5730305257,56,Back,5730305265,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306059,445,4,2,50,50,eujf9nqky8c5jnahb2f76m86o,1,30.4,47.4,2025-05-16T17:11:47.799Z,2025-05-16T18:08:01Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,5730305321,265,,5730305317,56,Back,5730305315,13,,5730305319,152,,5730305439,233,518,5730305323,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306073,518,4,2,50,50,ew0hpuiweoltpsg5f51r2w64t,0,69.6,52.6,2025-05-16T17:11:47.800Z,2025-05-16T18:08:01Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,5730305467,233,445,5730305481,286,,5730305393,56,Center,5730305389,13,,5730305395,152,,5730305397,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306409,446,1,2,51,18,eujf9nqky8c5jnahb2f76m86o,0,27.8,57.8,2025-05-16T17:12:15.752Z,2025-05-16T17:12:22Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5730307221,5,,5730307229,140,65.4,5730307231,141,13.2,5730307235,213,5.63,5730307237,1,,5730307223,157,,5730307227,56,Right,5730307233,212,49.8,5730307225,152,,,,,,,,,,,,,,,,,,,,,,,,,
2815306455,519,1,2,51,19,ew0hpuiweoltpsg5f51r2w64t,1,34.7,85.0,2025-05-16T17:12:16.744Z,2025-05-16T17:12:19Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,5730307449,56,Left,5730307453,141,89.1,5730307451,140,58.1,5730307455,212,24.7,5730307457,213,0.11,5730307447,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306521,447,45,2,51,25,eujf9nqky8c5jnahb2f76m86o,0,21.0,6.8,2025-05-16T17:12:23.096Z,2025-05-16T18:08:31Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5730307793,285,,5730307791,56,Back,5730307971,233,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306543,521,3,2,51,25,ew0hpuiweoltpsg5f51r2w64t,1,79.0,93.2,2025-05-16T17:12:23.096Z,2025-05-16T18:08:30Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,5730307905,286,,5730307959,233,447,5730307903,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306581,522,1,2,51,28,ew0hpuiweoltpsg5f51r2w64t,1,74.8,79.9,2025-05-16T17:12:25.720Z,2025-05-16T17:23:44Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,1.0,5730308137,141,54.2,5730308135,140,73.4,5730353315,210,13,5730308133,56,Center,5730308141,213,4.63,5730308139,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306591,523,13,2,51,29,ew0hpuiweoltpsg5f51r2w64t,1,74.1,49.1,2025-05-16T17:12:27.257Z,2025-05-16T19:08:13Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,5730353367,147,58.5,5730353355,102,67.7,5730353363,146,88.4,5730353371,230,98.8,5730308197,56,Center,5730769941,73,,5730308193,22,,5730353361,153,,5730353349,29,,5730353357,103,4.2,5730353375,231,5730353359,215,5730353351,55,522,5730308195,18,,,49.5,5730352875,20,,,,,,,
2815306625,448,12,2,51,32,eujf9nqky8c5jnahb2f76m86o,1,9.0,40.6,2025-05-16T17:12:29.934Z,2025-05-16T18:20:19Z,4z8yicyffnto09vgpxp2bt1pl,S. Norheim,,5730308387,213,1.00,5730308379,140,11.0,5730308383,212,3.9,5730308377,56,Back,5730308381,141,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339145,726,61,2,51,33,eujf9nqky8c5jnahb2f76m86o,1,10.9,42.2,2025-05-16T17:12:30.508Z,2025-05-16T18:05:00Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,5730490431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306607,524,15,2,51,33,ew0hpuiweoltpsg5f51r2w64t,1,88.0,45.8,2025-05-16T17:12:30.920Z,2025-05-16T19:10:14Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,5730355079,82,,5730772637,78,,5730355275,458,,5730308265,22,,5730308269,56,Center,5730355283,231,49.1,5730355313,233,449,5730355279,147,46.6,5730355271,102,50.6,5730355277,146,89.9,5730355281,230,5730355075,20,5730308267,17,,5730355273,103,19,,97.2,,,,,,,,,
2815306631,449,10,2,51,33,eujf9nqky8c5jnahb2f76m86o,1,10.2,53.1,2025-05-16T17:12:31.020Z,2025-05-16T18:20:18Z,4z8yicyffnto09vgpxp2bt1pl,S. Norheim,,5730308409,56,Back,5730355367,233,524,5730308407,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306709,525,1,2,51,38,ew0hpuiweoltpsg5f51r2w64t,1,73.5,3.4,2025-05-16T17:12:35.720Z,2025-05-16T17:12:38Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,5730308847,2,,5730308861,141,43.9,5730308869,213,0.99,5730308853,56,Center,5730308849,155,,5730308865,212,32.9,5730308873,1,,5730308857,140,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306719,526,61,2,51,41,ew0hpuiweoltpsg5f51r2w64t,0,90.6,43.9,2025-05-16T17:12:38.552Z,2025-05-16T18:20:30Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,5730308907,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306733,450,12,2,51,42,eujf9nqky8c5jnahb2f76m86o,1,7.3,56.0,2025-05-16T17:12:39.775Z,2025-05-16T19:33:28Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5730517679,141,58.7,5730517683,213,0.61,5730308983,56,Back,5730517681,212,3.2,5730517677,140,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306783,452,1,2,51,45,eujf9nqky8c5jnahb2f76m86o,0,14.9,63.4,2025-05-16T17:12:42.662Z,2025-05-16T17:12:45Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,5730309211,157,,5730309223,1,,5730309219,212,69.0,5730309215,140,75.9,5730309217,141,100.0,5730309213,56,Left,5730309221,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306787,453,5,2,51,47,eujf9nqky8c5jnahb2f76m86o,0,74.8,101.1,2025-05-16T17:12:45.047Z,2025-05-16T18:09:00Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,5730309917,233,527,5730309237,56,Left,5730309239,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306887,527,5,2,51,47,ew0hpuiweoltpsg5f51r2w64t,1,25.2,-1.1,2025-05-16T17:12:45.047Z,2025-05-16T18:08:59Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,5730309907,233,453,5730309869,347,,5730309867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306905,528,1,2,51,59,ew0hpuiweoltpsg5f51r2w64t,1,27.8,0.0,2025-05-16T17:12:56.593Z,2025-05-16T17:12:59Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,5730309937,56,Back,5730309945,213,2.09,5730309935,107,,5730309943,212,12.9,5730309963,189,,5730309939,140,21.7,5730309941,141,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306921,529,1,2,52,0,ew0hpuiweoltpsg5f51r2w64t,1,21.7,14.4,2025-05-16T17:12:58.008Z,2025-05-16T17:12:59Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,5730310017,141,53.3,5730310015,140,45.5,5730310019,212,36.4,5730310021,213,0.81,5730310023,1,,5730310013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306939,530,1,2,52,2,ew0hpuiweoltpsg5f51r2w64t,1,49.3,60.6,2025-05-16T17:12:59.576Z,2025-05-16T17:13:01Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,5730310105,212,17.8,5730310097,140,54.1,5730310093,56,Left,5730310109,213,1.28,5730310101,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306957,531,1,2,52,3,ew0hpuiweoltpsg5f51r2w64t,1,54.1,85.7,2025-05-16T17:13:01.336Z,2025-05-16T17:13:02Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,5730310193,213,0.35,5730310189,141,94.4,5730310185,56,Left,5730310187,140,69.4,5730310191,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306965,532,1,2,52,4,ew0hpuiweoltpsg5f51r2w64t,1,69.4,94.4,2025-05-16T17:13:02.304Z,2025-05-16T17:13:03Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,5730310241,141,87.4,5730310239,140,71.1,5730310245,213,5.07,5730310237,56,Left,5730310243,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306989,533,1,2,52,5,ew0hpuiweoltpsg5f51r2w64t,1,71.1,87.4,2025-05-16T17:13:03.009Z,2025-05-16T17:13:06Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,5730310381,140,87.3,5730310383,141,93.2,5730310379,56,Left,5730310387,213,0.23,5730310385,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307001,534,1,2,52,8,ew0hpuiweoltpsg5f51r2w64t,0,88.5,92.7,2025-05-16T17:13:05.817Z,2025-05-16T17:13:07Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,5730310459,141,63.1,5730310451,2,,5730310457,140,88.3,5730310455,56,Center,5730310461,212,20.1,5730310463,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307041,454,12,2,52,10,eujf9nqky8c5jnahb2f76m86o,1,9.5,36.6,2025-05-16T17:13:08.198Z,2025-05-16T17:13:10Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5730310711,167,,5730310663,213,4.84,5730310657,140,12.5,5730310655,56,Back,5730310661,212,25.6,5730310659,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307047,455,5,2,52,12,eujf9nqky8c5jnahb2f76m86o,0,16.5,-1.0,2025-05-16T17:13:09.774Z,2025-05-16T18:09:01Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5730310683,347,,5730310681,56,Back,5730311289,233,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307133,536,5,2,52,12,ew0hpuiweoltpsg5f51r2w64t,1,83.5,101.0,2025-05-16T17:13:09.774Z,2025-05-16T18:09:00Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,5730311199,347,,5730311253,233,455,5730311197,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307157,537,1,2,52,18,ew0hpuiweoltpsg5f51r2w64t,1,77.4,100.0,2025-05-16T17:13:16.385Z,2025-05-16T18:20:31Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,5730311331,140,87.6,5730311333,141,94.5,5730311327,107,,5730311329,56,Left,5730311337,213,5.86,5730311335,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307167,538,1,2,52,19,ew0hpuiweoltpsg5f51r2w64t,0,87.6,94.5,2025-05-16T17:13:17.448Z,2025-05-16T18:20:33Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,5730311375,140,87.2,5730311377,141,94.4,5730311381,213,3.30,5730311373,56,Left,5730311379,212,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307141,456,8,2,52,20,eujf9nqky8c5jnahb2f76m86o,1,9.1,8.3,2025-05-16T17:13:17.688Z,2025-05-16T17:46:40Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,5730311237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307163,457,5,2,52,20,eujf9nqky8c5jnahb2f76m86o,0,16.3,-1.8,2025-05-16T17:13:18.177Z,2025-05-16T18:09:01Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,5730311365,56,Back,5730311579,233,539,5730311367,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307191,539,5,2,52,20,ew0hpuiweoltpsg5f51r2w64t,1,83.7,101.8,2025-05-16T17:13:18.177Z,2025-05-16T18:09:01Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,5730311493,56,Left,5730311495,347,,5730311513,233,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307225,540,1,2,52,22,ew0hpuiweoltpsg5f51r2w64t,1,82.7,100.0,2025-05-16T17:13:20.201Z,2025-05-16T17:13:23Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,5730311723,141,95.7,5730311719,56,Left,5730311721,140,66.3,5730311717,107,,5730311725,212,17.7,5730311727,213,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307229,541,1,2,52,25,ew0hpuiweoltpsg5f51r2w64t,1,67.7,95.1,2025-05-16T17:13:22.897Z,2025-05-16T17:13:23Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,5730311741,212,10.6,5730311739,141,84.1,5730311743,213,5.50,5730311735,56,Left,5730311737,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307267,542,1,2,52,26,ew0hpuiweoltpsg5f51r2w64t,1,74.9,84.1,2025-05-16T17:13:23.577Z,2025-05-16T17:13:26Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,5730311923,212,9.8,5730311919,140,67.7,5730311921,141,93.2,5730311917,56,Left,5730311925,213,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307335,543,1,2,52,33,ew0hpuiweoltpsg5f51r2w64t,0,68.5,89.3,2025-05-16T17:13:30.627Z,2025-05-16T17:46:32Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,5730312351,213,0.59,5730312349,212,15.1,5730312343,56,Left,5730312345,140,80.5,5730312347,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
