id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2809583805,449,1,2,46,3,6oxoag5c6zbnn09wx08vz4iak,1,38.2,62.9,2025-05-03T17:04:36.897Z,2025-05-03T17:04:40Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5698637831,141,36.3,5698637827,56,Back,5698637833,212,18.1,5698637829,140,37.8,5698637835,213,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809583861,450,1,2,46,7,6oxoag5c6zbnn09wx08vz4iak,1,37.6,32.5,2025-05-03T17:04:40.305Z,2025-05-03T17:04:43Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5698638225,213,4.93,5698638217,56,Back,5698638219,140,41.4,5698638223,212,18.1,5698638221,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809583957,451,1,2,46,10,6oxoag5c6zbnn09wx08vz4iak,0,39.9,8.6,2025-05-03T17:04:43.304Z,2025-05-03T17:04:48Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5698638725,213,0.45,5698638717,56,Center,5698638719,140,85.3,5698638715,155,,5698638723,212,53.0,5698638727,1,,5698638721,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809584123,435,1,2,46,22,8q6cv8g4bd3xdl7m88kll16na,1,11.3,51.9,2025-05-03T17:04:54.994Z,2025-05-03T17:04:56Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5698639635,140,21.4,5698639639,212,28.5,5698639641,213,1.19,5698639637,141,90.8,5698639631,123,,5698639633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809584169,436,1,2,46,23,8q6cv8g4bd3xdl7m88kll16na,1,21.4,90.8,2025-05-03T17:04:56.528Z,2025-05-03T17:05:00Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5698639933,56,Back,5698639937,141,87.0,5698639941,213,5.90,5698639935,140,27.5,5698639939,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809584189,437,1,2,46,27,8q6cv8g4bd3xdl7m88kll16na,1,29.3,94.4,2025-05-03T17:05:00.193Z,2025-05-03T17:05:01Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5698640043,212,6.3,5698640037,56,Back,5698640041,141,86.1,5698640045,213,4.25,5698640039,140,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809584209,438,1,2,46,28,8q6cv8g4bd3xdl7m88kll16na,0,26.6,86.1,2025-05-03T17:05:01.050Z,2025-05-03T17:05:02Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5698640151,141,85.7,5698640153,212,1.3,5698640149,140,27.8,5698640211,236,,5698640217,286,,5698640147,56,Back,5698640213,233,452,5698640155,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809584203,452,74,2,46,28,6oxoag5c6zbnn09wx08vz4iak,1,76.2,16.7,2025-05-03T17:05:01.051Z,2025-05-03T17:05:03Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5698640117,56,Right,5698640321,233,438,5698640119,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809584383,439,50,2,46,33,8q6cv8g4bd3xdl7m88kll16na,1,25.3,87.5,2025-05-03T17:05:06.272Z,2025-05-03T18:06:29Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5698641003,285,,5698681849,233,453,5698641001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809584331,453,7,2,46,33,6oxoag5c6zbnn09wx08vz4iak,1,74.7,12.5,2025-05-03T17:05:06.273Z,2025-05-03T18:06:29Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5698681821,233,439,5698640801,286,,5698640799,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809584371,454,43,2,46,34,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-05-03T17:05:07.763Z,2025-05-03T17:12:13Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5698683177,144,61,5698640957,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809584471,440,5,2,46,36,8q6cv8g4bd3xdl7m88kll16na,1,27.3,101.8,2025-05-03T17:05:09.257Z,2025-05-03T18:10:05Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5698641421,347,,5698641497,233,455,5698641419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809584423,455,5,2,46,36,6oxoag5c6zbnn09wx08vz4iak,0,72.7,-1.8,2025-05-03T17:05:09.257Z,2025-05-03T18:10:06Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5698641549,233,440,5698641215,347,,5698641211,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809584519,441,1,2,46,39,8q6cv8g4bd3xdl7m88kll16na,1,31.7,100.0,2025-05-03T17:05:12Z,2025-05-03T17:05:14Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5698641657,140,34.7,5698641653,107,,5698641665,212,10.7,5698641669,213,5.01,5698641655,56,Back,5698641659,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809584527,442,4,2,46,41,8q6cv8g4bd3xdl7m88kll16na,1,31.8,78.0,2025-05-03T17:05:14.272Z,2025-05-03T18:06:06Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5698642515,233,456,5698641727,152,,5698642521,285,,5698641723,13,,5698641725,56,Back,5698641729,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809584639,456,4,2,46,41,6oxoag5c6zbnn09wx08vz4iak,0,68.2,22.0,2025-05-03T17:05:14.273Z,2025-05-03T18:06:07Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5698642409,265,,5698642405,56,Center,5698642411,286,,5698642403,13,,5698642565,233,442,5698642407,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809584697,443,1,2,46,47,8q6cv8g4bd3xdl7m88kll16na,1,36.7,83.6,2025-05-03T17:05:20.488Z,2025-05-03T17:05:23Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5698642597,140,27.8,5698642591,5,,5698642603,213,3.99,5698642593,152,,5698642601,212,14.1,5698642625,189,,5698642599,141,68.1,5698642595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809584743,444,1,2,46,49,8q6cv8g4bd3xdl7m88kll16na,1,28.4,68.3,2025-05-03T17:05:22.385Z,2025-05-03T17:05:24Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5698642851,1,,5698642847,212,34.7,5698642841,56,Back,5698642845,141,17.3,5698642849,213,4.76,5698642843,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809584823,445,1,2,46,51,8q6cv8g4bd3xdl7m88kll16na,1,30.0,17.3,2025-05-03T17:05:24.456Z,2025-05-03T17:05:29Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5698643307,56,Back,5698643315,213,5.81,5698643311,141,5.2,5698643313,212,18.0,5698643309,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809584869,446,1,2,46,56,8q6cv8g4bd3xdl7m88kll16na,0,55.7,4.7,2025-05-03T17:05:29.456Z,2025-05-03T17:05:32Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5698643549,141,18.2,5698643553,213,0.48,5698643545,56,Right,5698643547,140,72.3,5698643551,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809584991,459,1,2,47,3,6oxoag5c6zbnn09wx08vz4iak,1,37.1,72.0,2025-05-03T17:05:36.473Z,2025-05-03T17:05:39Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5698644233,140,52.9,5698644237,141,77.6,5698644231,56,Center,5698644241,213,0.23,5698644239,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809584999,460,50,2,47,5,6oxoag5c6zbnn09wx08vz4iak,1,56.0,82.4,2025-05-03T17:05:38.502Z,2025-05-03T17:05:50Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5698644285,286,,5698644283,56,Left,5698644447,233,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809585007,447,7,2,47,5,8q6cv8g4bd3xdl7m88kll16na,1,44.0,17.6,2025-05-03T17:05:38.503Z,2025-05-03T17:05:45Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5698644413,233,460,5698644315,285,,5698644313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809585113,449,1,2,47,7,8q6cv8g4bd3xdl7m88kll16na,1,33.5,9.8,2025-05-03T17:05:40.393Z,2025-05-03T17:05:46Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5698644931,213,5.99,5698644927,141,7.3,5698644929,212,5.8,5698644923,56,Back,5698644925,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809585117,450,3,2,47,9,8q6cv8g4bd3xdl7m88kll16na,1,52.8,9.4,2025-05-03T17:05:42.151Z,2025-05-03T17:05:49Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5698644955,286,,5698644953,56,Right,5698644971,233,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809585075,461,45,2,47,9,6oxoag5c6zbnn09wx08vz4iak,0,47.2,90.6,2025-05-03T17:05:42.151Z,2025-05-03T17:05:51Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5698644701,285,,5698644699,56,Back,5698644979,233,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809585189,451,1,2,47,10,8q6cv8g4bd3xdl7m88kll16na,1,60.8,7.4,2025-05-03T17:05:43.799Z,2025-05-03T17:05:50Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5698645355,212,13.1,5698645351,140,73.2,5698645357,213,6.19,5698645353,141,5.6,5698645349,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809585195,452,1,2,47,13,8q6cv8g4bd3xdl7m88kll16na,1,75.1,5.9,2025-05-03T17:05:46.296Z,2025-05-03T17:05:51Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5698645383,141,26.5,5698645381,140,78.8,5698645387,213,1.30,5698645379,56,Center,5698645385,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809585205,453,1,2,47,16,8q6cv8g4bd3xdl7m88kll16na,1,79.4,25.0,2025-05-03T17:05:49.679Z,2025-05-03T17:05:59Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5698645455,141,26.2,5698645459,213,0.05,5698645451,56,Center,5698645457,212,15.6,5698645453,140,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809585317,454,1,2,47,17,8q6cv8g4bd3xdl7m88kll16na,1,94.2,26.2,2025-05-03T17:05:50.872Z,2025-05-03T18:42:39Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,1.0,5698650953,154,,5698650951,210,16,5698646105,212,10.8,5699194067,23,,5698646107,213,2.22,5698646099,140,88.0,5698646103,141,38.8,5698646095,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809585867,455,16,2,47,20,8q6cv8g4bd3xdl7m88kll16na,1,92.3,39.7,2025-05-03T17:05:53.319Z,2025-05-03T18:43:32Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5699194133,23,,5698651137,55,454,5698650105,17,,5698650117,375,47:19.763,5698651143,102,46.5,5698651151,231,48.0,5698651129,29,,5698651149,230,98.8,5698649173,56,Center,5698650113,374,2025-05-03 18:05:52.677,5698651147,328,,5698651133,154,,5698650103,20,,5698651125,81,,5698651145,103,25.9,,,,,,
2809586385,463,1,2,48,27,6oxoag5c6zbnn09wx08vz4iak,1,49.9,49.4,2025-05-03T17:07:00.352Z,2025-05-03T17:07:01Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5698651925,279,G,5698651919,141,76.6,5698651923,213,2.22,5698651915,56,Back,5698651917,140,36.6,5698651921,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809586425,464,1,2,48,28,6oxoag5c6zbnn09wx08vz4iak,1,36.6,77.6,2025-05-03T17:07:01.313Z,2025-05-03T17:07:04Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5698652133,56,Back,5698652137,141,56.3,5698652141,213,4.33,5698652135,140,31.1,5698652139,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809586435,465,1,2,48,31,6oxoag5c6zbnn09wx08vz4iak,1,30.2,57.8,2025-05-03T17:07:03.952Z,2025-05-03T17:07:05Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5698652191,56,Back,5698652203,213,4.51,5698652195,140,27.0,5698652199,141,33.6,5698652201,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809586471,466,1,2,48,31,6oxoag5c6zbnn09wx08vz4iak,1,26.8,33.4,2025-05-03T17:07:04.800Z,2025-05-03T17:07:07Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5698652405,212,22.6,5698652401,140,9.0,5698652407,213,2.54,5698652399,56,Back,5698652403,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809586507,467,1,2,48,34,6oxoag5c6zbnn09wx08vz4iak,0,11.5,57.2,2025-05-03T17:07:07.648Z,2025-05-03T17:07:10Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5698652581,140,63.8,5698652579,56,Center,5698652595,213,6.28,5698652597,1,,5698652589,212,54.9,5698652583,141,56.7,5698652577,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809586569,456,12,2,48,39,8q6cv8g4bd3xdl7m88kll16na,1,35.8,27.4,2025-05-03T17:07:12.686Z,2025-05-03T18:23:53Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5698652975,140,58.7,5698652981,212,24.0,5698652977,141,27.4,5698652985,213,0.00,5698652973,56,Center,5698653045,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809586703,468,1,2,48,40,6oxoag5c6zbnn09wx08vz4iak,1,40.1,62.1,2025-05-03T17:07:13.280Z,2025-05-03T17:07:21Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5698653723,213,0.48,5698653715,56,Left,5698653719,141,81.8,5698653713,3,,5698653721,212,29.1,5698653717,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809586653,457,83,2,48,45,8q6cv8g4bd3xdl7m88kll16na,0,30.2,5.8,2025-05-03T17:07:18.781Z,2025-05-03T17:07:22Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5698653837,399,878hgn9q68ca8y0wmdih92h9l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809586711,469,4,2,48,48,6oxoag5c6zbnn09wx08vz4iak,1,67.6,91.6,2025-05-03T17:07:20.972Z,2025-05-03T17:07:26Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5698653807,265,,5698653801,13,,5698653907,233,458,5698653805,152,,5698653809,286,,5698653803,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809586695,458,4,2,48,48,8q6cv8g4bd3xdl7m88kll16na,0,32.4,8.4,2025-05-03T17:07:20.973Z,2025-05-03T17:07:25Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5698653987,233,469,5698653783,13,,5698653787,152,,5698653785,56,Back,5698653791,285,,5698653789,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809586857,470,1,2,48,52,6oxoag5c6zbnn09wx08vz4iak,1,69.6,88.7,2025-05-03T17:07:25.215Z,2025-05-03T17:07:30Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5698654575,140,61.6,5698654581,213,4.05,5698654579,212,13.6,5698654577,141,73.0,5698654569,5,,5698654571,152,,5698654573,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809586891,471,1,2,48,57,6oxoag5c6zbnn09wx08vz4iak,1,59.8,70.3,2025-05-03T17:07:29.953Z,2025-05-03T17:07:31Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5698654797,141,88.4,5698654795,140,64.7,5698654801,213,1.17,5698654799,212,13.3,5698654793,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809586967,472,1,2,48,58,6oxoag5c6zbnn09wx08vz4iak,1,62.4,88.7,2025-05-03T17:07:31.537Z,2025-05-03T17:07:36Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5698655219,141,75.9,5698655223,213,5.65,5698655215,56,Center,5698655217,140,73.8,5698655221,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809587071,473,1,2,49,3,6oxoag5c6zbnn09wx08vz4iak,1,86.1,72.7,2025-05-03T17:07:35.968Z,2025-05-03T17:07:40Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5698655821,212,12.6,5698655817,140,89.3,5698655815,56,Left,5698655823,213,1.30,5698655819,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809587353,459,43,2,49,6,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-05-03T17:07:39.560Z,2025-05-03T17:13:17Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5698689811,144,5,5698657327,56,Back,5698658059,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809587077,474,61,2,49,7,6oxoag5c6zbnn09wx08vz4iak,0,90.8,90.6,2025-05-03T17:07:40.449Z,2025-05-03T17:07:41Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5698655859,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809587301,475,81,2,49,11,6oxoag5c6zbnn09wx08vz4iak,0,89.2,90.5,2025-05-03T17:07:44.399Z,2025-05-03T17:07:51Z,,,,,5698656987,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809587339,476,5,2,49,20,6oxoag5c6zbnn09wx08vz4iak,0,86.2,101.6,2025-05-03T17:07:53.329Z,2025-05-03T18:10:06Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5698689291,233,506,5698657237,56,Left,5698657239,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809593203,506,5,2,49,20,8q6cv8g4bd3xdl7m88kll16na,1,13.8,-1.6,2025-05-03T17:07:53.329Z,2025-05-03T17:13:16Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5698689205,56,Back,5698689243,233,476,5698689207,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809587383,460,1,2,49,22,8q6cv8g4bd3xdl7m88kll16na,0,7.4,0.0,2025-05-03T17:07:54.999Z,2025-05-03T17:08:19Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5698657515,56,Back,5698657523,141,4.1,5698659659,107,,5698657527,212,9.0,5698657531,213,0.38,5698657517,140,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809587393,477,8,2,49,24,6oxoag5c6zbnn09wx08vz4iak,1,72.9,88.6,2025-05-03T17:07:57.048Z,2025-05-03T17:07:57Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5698657557,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809587449,479,1,2,49,25,6oxoag5c6zbnn09wx08vz4iak,1,72.5,87.7,2025-05-03T17:07:58.623Z,2025-05-03T17:08:00Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5698657865,140,88.1,5698657871,213,0.00,5698657869,212,16.4,5698657863,56,Left,5698657867,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809587489,480,1,2,49,26,6oxoag5c6zbnn09wx08vz4iak,1,84.3,84.2,2025-05-03T17:07:59.783Z,2025-05-03T17:08:02Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5698658095,212,10.1,5698658093,141,95.3,5698658089,56,Left,5698658097,213,0.84,5698658091,140,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809587539,481,1,2,49,29,6oxoag5c6zbnn09wx08vz4iak,1,89.8,94.5,2025-05-03T17:08:02.223Z,2025-05-03T17:08:04Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5698658303,56,Center,5698658307,141,75.7,5698658305,140,75.0,5698658309,212,20.1,5698658311,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809587555,482,50,2,49,31,6oxoag5c6zbnn09wx08vz4iak,1,71.2,68.2,2025-05-03T17:08:04.608Z,2025-05-03T18:06:30Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5698658381,56,Center,5698658707,233,461,5698658383,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809587597,461,7,2,49,31,8q6cv8g4bd3xdl7m88kll16na,1,28.8,31.8,2025-05-03T17:08:04.609Z,2025-05-03T18:06:30Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5698658659,233,482,5698658615,56,Back,5698658617,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809587669,463,1,2,49,34,8q6cv8g4bd3xdl7m88kll16na,1,38.5,31.4,2025-05-03T17:08:07.805Z,2025-05-03T17:08:12Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5698659021,212,16.7,5698659015,140,42.7,5698659023,213,4.98,5698659013,56,Back,5698659019,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809587751,464,1,2,49,39,8q6cv8g4bd3xdl7m88kll16na,0,53.5,8.2,2025-05-03T17:08:11.957Z,2025-05-03T17:08:15Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5698659351,1,,5698659339,140,100.0,5698659335,196,,5698659337,56,Center,5698659347,213,0.74,5698659341,141,74.9,5698659333,155,,5698659343,212,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809587803,465,5,2,49,42,8q6cv8g4bd3xdl7m88kll16na,0,100.8,76.2,2025-05-03T17:08:15.725Z,2025-05-03T18:10:07Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5698659587,346,,5698659585,56,Center,5698661707,233,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809588159,483,5,2,49,42,6oxoag5c6zbnn09wx08vz4iak,1,-0.8,23.8,2025-05-03T17:08:15.725Z,2025-05-03T18:10:06Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5698661685,233,465,5698661601,346,,5698661599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809588189,484,1,2,50,5,6oxoag5c6zbnn09wx08vz4iak,1,3.4,38.8,2025-05-03T17:08:38.223Z,2025-05-03T17:08:45Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5698661793,124,,5698661807,237,,5698661801,212,10.8,5698661803,213,1.43,5698661797,140,4.8,5698661799,141,54.6,5698661795,56,Back,5698662261,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809588215,485,1,2,50,7,6oxoag5c6zbnn09wx08vz4iak,0,3.7,53.6,2025-05-03T17:08:40.457Z,2025-05-03T17:08:43Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5698661937,157,,5698661947,213,0.07,5698661941,140,65.2,5698661943,141,60.5,5698661945,212,64.7,5698661939,56,Center,5698661949,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809588213,466,44,2,50,9,8q6cv8g4bd3xdl7m88kll16na,1,33.4,35.2,2025-05-03T17:08:42.252Z,2025-05-03T18:06:50Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5698661933,56,Back,5698661935,285,,5698662143,233,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809588227,486,44,2,50,9,6oxoag5c6zbnn09wx08vz4iak,0,66.6,64.8,2025-05-03T17:08:42.253Z,2025-05-03T18:06:50Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5698662017,286,,5698662193,233,466,5698662015,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809588219,467,12,2,50,9,8q6cv8g4bd3xdl7m88kll16na,1,28.5,28.1,2025-05-03T17:08:42.452Z,2025-05-03T17:08:45Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5698661971,140,40.5,5698661969,56,Back,5698661977,213,5.66,5698661973,141,14.8,5698662043,15,,5698661975,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809588337,469,1,2,50,11,8q6cv8g4bd3xdl7m88kll16na,1,43.0,15.5,2025-05-03T17:08:44.484Z,2025-05-03T17:08:48Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5698662607,140,53.6,5698662611,212,11.9,5698662605,56,Right,5698662609,141,9.5,5698662613,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809588379,470,1,2,50,15,8q6cv8g4bd3xdl7m88kll16na,1,62.1,8.9,2025-05-03T17:08:48.652Z,2025-05-03T17:08:51Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5698662839,212,18.6,5698662835,140,79.3,5698662837,141,15.7,5698662841,213,0.25,5698662831,155,,5698662833,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
