id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2823902013,689,61,2,48,5,e5txudmuc2qpc460bs4lb5aff,1,58.3,67.9,2025-06-22T18:22:01.353Z,2025-06-22T18:41:19Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5778206691,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899027,481,61,2,48,9,e5txudmuc2qpc460bs4lb5aff,1,69.9,81.7,2025-06-22T18:22:05.231Z,2025-06-22T18:22:05Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5778189641,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902221,698,1,2,48,10,e5txudmuc2qpc460bs4lb5aff,1,58.4,83.6,2025-06-22T18:22:06.041Z,2025-06-22T18:42:18Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5778207893,213,3.28,5778207891,212,9.7,5778207885,56,Back,5778207889,141,81.6,5778207887,140,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899037,482,1,2,48,11,e5txudmuc2qpc460bs4lb5aff,1,42.6,81.5,2025-06-22T18:22:07.378Z,2025-06-22T18:22:09Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5778189685,213,5.94,5778189679,140,61.2,5778189683,212,20.7,5778189681,141,71.2,5778189677,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899045,484,1,2,48,13,e5txudmuc2qpc460bs4lb5aff,1,61.2,71.2,2025-06-22T18:22:09.251Z,2025-06-22T18:22:11Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5778189715,56,Center,5778189717,140,59.5,5778189719,141,46.3,5778189721,212,17.0,5778189723,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899051,485,1,2,48,15,e5txudmuc2qpc460bs4lb5aff,1,59.5,46.3,2025-06-22T18:22:11.379Z,2025-06-22T18:22:14Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5778189745,56,Left,5778189755,1,,5778189749,141,88.1,5778189747,140,83.5,5778189743,155,,5778189753,213,0.85,5778189751,212,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899057,486,44,2,48,17,e5txudmuc2qpc460bs4lb5aff,1,80.8,85.6,2025-06-22T18:22:13.320Z,2025-06-22T19:18:04Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5778189793,233,464,5778189779,286,,5778189777,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899049,464,44,2,48,17,bsykw9d70ffqe9atosc92n1e9,0,19.2,14.4,2025-06-22T18:22:13.321Z,2025-06-22T19:18:04Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5778189741,285,,5778189825,233,486,5778189739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899067,487,1,2,48,17,e5txudmuc2qpc460bs4lb5aff,0,83.5,88.1,2025-06-22T18:22:13.468Z,2025-06-22T18:42:29Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5778189833,56,Center,5778189831,3,,5778189835,140,78.1,5778189839,212,13.4,5778189837,141,70.2,5778189841,213,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899075,466,1,2,48,19,bsykw9d70ffqe9atosc92n1e9,1,22.2,25.0,2025-06-22T18:22:15.201Z,2025-06-22T18:22:18Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5778189869,213,5.69,5778189867,212,17.0,5778189863,140,35.6,5778189861,56,Back,5778189865,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899077,467,3,2,48,22,bsykw9d70ffqe9atosc92n1e9,0,35.3,9.4,2025-06-22T18:22:18.505Z,2025-06-22T18:22:19Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5778189877,286,,5778189879,211,,5778189875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899081,468,5,2,48,24,bsykw9d70ffqe9atosc92n1e9,0,31.2,-0.8,2025-06-22T18:22:19.898Z,2025-06-22T19:19:59Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5778189893,56,Back,5778189895,347,,5778189949,233,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899089,488,5,2,48,24,e5txudmuc2qpc460bs4lb5aff,1,68.8,100.8,2025-06-22T18:22:19.898Z,2025-06-22T19:19:59Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5778189929,347,,5778189945,233,468,5778189927,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899101,489,1,2,48,26,e5txudmuc2qpc460bs4lb5aff,1,74.6,100.0,2025-06-22T18:22:22.514Z,2025-06-22T18:22:26Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5778190007,141,80.6,5778190009,212,18.9,5778190003,56,Left,5778190001,107,,5778190011,213,3.97,5778190005,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899107,490,1,2,48,30,e5txudmuc2qpc460bs4lb5aff,1,57.6,75.4,2025-06-22T18:22:26.122Z,2025-06-22T18:22:27Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5778190043,213,3.17,5778190041,212,20.1,5778190035,56,Back,5778190039,141,74.5,5778190037,140,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899123,491,1,2,48,31,e5txudmuc2qpc460bs4lb5aff,1,38.3,74.4,2025-06-22T18:22:27.522Z,2025-06-22T18:22:33Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5778190119,56,Back,5778190127,213,4.72,5778190121,140,38.4,5778190123,141,45.7,5778190125,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899143,492,1,2,48,37,e5txudmuc2qpc460bs4lb5aff,1,27.9,38.2,2025-06-22T18:22:33.274Z,2025-06-22T18:22:39Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5778190279,212,17.8,5778190281,213,2.85,5778190277,141,45.7,5778190273,56,Back,5778190275,140,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899155,493,1,2,48,44,e5txudmuc2qpc460bs4lb5aff,1,11.4,48.5,2025-06-22T18:22:39.858Z,2025-06-22T18:22:46Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5778190339,56,Back,5778190347,213,0.95,5778190343,141,83.8,5778190341,140,27.9,5778190345,212,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899159,494,1,2,48,50,e5txudmuc2qpc460bs4lb5aff,1,27.9,83.8,2025-06-22T18:22:45.994Z,2025-06-22T18:22:47Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5778190363,213,5.93,5778190361,212,17.8,5778190357,140,43.8,5778190359,141,74.8,5778190355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899171,495,1,2,48,51,e5txudmuc2qpc460bs4lb5aff,1,43.8,74.8,2025-06-22T18:22:47.154Z,2025-06-22T18:22:51Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5778190455,56,Left,5778190459,141,85.7,5778190457,140,70.7,5778190461,212,29.2,5778190463,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899173,496,1,2,48,55,e5txudmuc2qpc460bs4lb5aff,0,84.8,75.4,2025-06-22T18:22:51.058Z,2025-06-22T18:22:51Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5778190475,213,4.73,5778190473,212,9.3,5778190467,56,Center,5778190471,141,61.7,5778190469,140,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899181,470,12,2,48,56,bsykw9d70ffqe9atosc92n1e9,1,11.4,44.9,2025-06-22T18:22:52.568Z,2025-06-22T18:43:47Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5778190529,167,,5778190505,213,4.78,5778190503,212,31.8,5778190499,140,13.4,5778190501,141,0.0,5778190497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899183,471,5,2,48,58,bsykw9d70ffqe9atosc92n1e9,0,13.8,-1.2,2025-06-22T18:22:53.950Z,2025-06-22T19:20:00Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5778190519,347,,5778190517,56,Back,5778190557,233,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899185,497,5,2,48,58,e5txudmuc2qpc460bs4lb5aff,1,86.2,101.2,2025-06-22T18:22:53.950Z,2025-06-22T18:22:58Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5778190521,56,Left,5778190523,347,,5778190549,233,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899203,499,1,2,49,5,e5txudmuc2qpc460bs4lb5aff,1,61.4,100.0,2025-06-22T18:23:01.151Z,2025-06-22T18:23:02Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5778190621,212,11.4,5778190623,213,4.09,5778190613,107,,5778190619,141,87.7,5778190617,140,55.1,5778190615,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899205,500,1,2,49,6,e5txudmuc2qpc460bs4lb5aff,1,55.1,87.7,2025-06-22T18:23:02.418Z,2025-06-22T18:23:03Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5778190627,56,Center,5778190629,140,61.3,5778190633,212,10.3,5778190631,141,75.9,5778190635,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899207,501,1,2,49,7,e5txudmuc2qpc460bs4lb5aff,1,61.3,75.9,2025-06-22T18:23:03.130Z,2025-06-22T18:23:04Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5778190645,212,16.5,5778190641,140,73.7,5778190643,141,90.8,5778190647,213,0.66,5778190639,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899209,502,1,2,49,8,e5txudmuc2qpc460bs4lb5aff,0,71.6,90.2,2025-06-22T18:23:04.467Z,2025-06-22T18:23:05Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5778190657,212,10.7,5778190659,213,6.25,5778190655,141,89.6,5778190653,140,81.8,5778190651,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899217,472,61,2,49,10,bsykw9d70ffqe9atosc92n1e9,1,16.9,7.7,2025-06-22T18:23:06.641Z,2025-06-22T18:23:06Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5778190675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899221,473,12,2,49,12,bsykw9d70ffqe9atosc92n1e9,1,12.8,7.6,2025-06-22T18:23:08.217Z,2025-06-22T18:23:09Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5778190685,141,0.0,5778190703,167,,5778190681,56,Back,5778190683,140,21.6,5778190689,213,5.67,5778190687,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899223,474,5,2,49,12,bsykw9d70ffqe9atosc92n1e9,0,21.0,-1.6,2025-06-22T18:23:08.219Z,2025-06-22T19:20:00Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5778190715,233,503,5778190695,56,Back,5778190697,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899225,503,5,2,49,12,e5txudmuc2qpc460bs4lb5aff,1,79.0,101.6,2025-06-22T18:23:08.219Z,2025-06-22T18:23:13Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5778190707,347,,5778190709,233,474,5778190705,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899257,505,1,2,49,19,e5txudmuc2qpc460bs4lb5aff,1,75.4,100.0,2025-06-22T18:23:15.258Z,2025-06-22T18:23:51Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5778190911,141,74.7,5778190913,212,18.5,5778190907,56,Center,5778190909,140,73.4,5778190905,107,,5778190915,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899263,506,1,2,49,24,e5txudmuc2qpc460bs4lb5aff,1,73.4,74.7,2025-06-22T18:23:20.482Z,2025-06-22T18:23:52Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5778190951,213,4.36,5778190947,141,46.4,5778190949,212,20.5,5778190943,56,Center,5778190945,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899279,507,1,2,49,26,e5txudmuc2qpc460bs4lb5aff,1,60.7,39.1,2025-06-22T18:23:22.658Z,2025-06-22T18:23:24Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5778190999,56,Back,5778191005,212,18.8,5778191007,213,2.58,5778191003,141,53.9,5778191001,140,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899301,508,1,2,49,28,e5txudmuc2qpc460bs4lb5aff,1,45.6,53.9,2025-06-22T18:23:24.082Z,2025-06-22T18:23:27Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5778191085,213,5.58,5778191081,141,39.2,5778191083,212,15.5,5778191079,140,56.9,5778191077,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899311,509,1,2,49,32,e5txudmuc2qpc460bs4lb5aff,1,56.9,39.2,2025-06-22T18:23:27.669Z,2025-06-22T18:23:30Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5778191129,140,70.0,5778191127,56,Right,5778191133,212,24.6,5778191131,141,9.2,5778191135,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899317,510,1,2,49,35,e5txudmuc2qpc460bs4lb5aff,1,70.0,9.2,2025-06-22T18:23:30.826Z,2025-06-22T18:24:03Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,1.0,5778191185,1,,5778191175,56,Center,5778191499,210,13,5778191501,154,,5778191177,140,93.9,5778191179,141,40.3,5778191181,212,32.8,5778191183,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899319,511,13,2,49,36,e5txudmuc2qpc460bs4lb5aff,1,92.6,34.4,2025-06-22T18:23:32.410Z,2025-06-22T21:22:37Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5778191189,22,,5778191519,103,61.1,5778191507,74,,5778191513,55,510,5778191523,328,,5778191193,56,Center,5778191525,230,95.0,5778191451,20,,5778191517,102,47.6,5778191527,231,39.9,5778191509,29,5778191511,154,,5778191521,214,,5778496669,63,,,,,,,,,,,,,,,,
2823899323,475,5,2,49,38,bsykw9d70ffqe9atosc92n1e9,1,-1.0,56.8,2025-06-22T18:23:34.432Z,2025-06-22T19:20:00Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5778191229,233,512,5778191215,56,Back,5778191217,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899325,512,5,2,49,38,e5txudmuc2qpc460bs4lb5aff,0,101.0,43.2,2025-06-22T18:23:34.432Z,2025-06-22T19:20:01Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5778191245,233,475,5778191219,56,Center,5778191221,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899375,476,1,2,50,5,bsykw9d70ffqe9atosc92n1e9,1,5.0,63.0,2025-06-22T18:24:00.775Z,2025-06-22T18:24:03Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5778191491,212,22.6,5778191493,213,4.84,5778191497,237,,5778191483,124,,5778191487,140,7.8,5778191489,141,30.0,5778191485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899383,477,1,2,50,7,bsykw9d70ffqe9atosc92n1e9,0,7.7,24.0,2025-06-22T18:24:02.975Z,2025-06-22T18:24:09Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5778191573,56,Right,5778191571,157,,5778191581,213,6.14,5778191583,1,,5778191577,141,8.3,5778191579,212,74.7,5778191575,140,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899391,513,12,2,50,8,e5txudmuc2qpc460bs4lb5aff,1,26.6,90.8,2025-06-22T18:24:04.082Z,2025-06-22T19:21:16Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5778191619,56,Back,5778191625,212,11.4,5778191627,213,0.63,5778191621,140,35.4,5778191623,141,100.0,5778191637,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899389,478,5,2,50,14,bsykw9d70ffqe9atosc92n1e9,1,69.0,-1.2,2025-06-22T18:24:10.129Z,2025-06-22T19:20:01Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5778191633,233,514,5778191615,56,Right,5778191617,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899393,514,5,2,50,14,e5txudmuc2qpc460bs4lb5aff,0,31.0,101.2,2025-06-22T18:24:10.129Z,2025-06-22T19:20:02Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5778191651,233,478,5778191631,347,,5778191629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899399,479,1,2,50,18,bsykw9d70ffqe9atosc92n1e9,1,76.2,0.0,2025-06-22T18:24:13.872Z,2025-06-22T18:24:15Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5778191701,213,2.16,5778191695,140,69.1,5778191699,212,13.4,5778191697,141,14.4,5778191691,107,,5778191693,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899405,480,1,2,50,19,bsykw9d70ffqe9atosc92n1e9,1,69.1,14.3,2025-06-22T18:24:15.183Z,2025-06-22T18:24:16Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5778191725,141,7.7,5778191727,212,11.2,5778191729,213,5.87,5778191723,140,78.9,5778191721,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899407,481,1,2,50,20,bsykw9d70ffqe9atosc92n1e9,0,77.7,7.9,2025-06-22T18:24:16.663Z,2025-06-22T18:24:17Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5778191733,56,Right,5778191735,140,80.6,5778191737,141,12.5,5778191739,212,4.4,5778191741,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899413,515,8,2,50,22,e5txudmuc2qpc460bs4lb5aff,1,30.8,76.4,2025-06-22T18:24:18.499Z,2025-06-22T18:24:18Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5778191769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899433,482,45,2,50,28,bsykw9d70ffqe9atosc92n1e9,0,69.1,42.2,2025-06-22T18:24:23.820Z,2025-06-22T19:17:49Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5778191883,56,Center,5778191919,233,517,5778191885,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899431,517,3,2,50,28,e5txudmuc2qpc460bs4lb5aff,1,30.9,57.8,2025-06-22T18:24:23.820Z,2025-06-22T19:17:48Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5778191905,285,,5778191879,56,Back,5778191901,233,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899439,518,1,2,50,28,e5txudmuc2qpc460bs4lb5aff,1,34.4,66.6,2025-06-22T18:24:24.250Z,2025-06-22T18:24:26Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5778191933,213,2.37,5778191931,212,11.0,5778191929,141,77.9,5778191927,140,26.9,5778191925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899445,519,1,2,50,30,e5txudmuc2qpc460bs4lb5aff,1,26.9,78.1,2025-06-22T18:24:25.803Z,2025-06-22T18:24:28Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5778191955,141,93.2,5778191957,212,13.7,5778191959,213,0.84,5778191951,56,Back,5778191953,140,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899459,520,1,2,50,32,e5txudmuc2qpc460bs4lb5aff,1,35.6,93.2,2025-06-22T18:24:28.352Z,2025-06-22T18:24:32Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5778192041,140,33.7,5778192043,141,75.3,5778192047,213,4.55,5778192039,56,Back,5778192045,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899465,521,1,2,50,36,e5txudmuc2qpc460bs4lb5aff,1,33.7,75.3,2025-06-22T18:24:31.985Z,2025-06-22T18:24:35Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5778192103,140,34.1,5778192101,56,Back,5778192105,141,43.7,5778192109,213,4.73,5778192107,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899473,522,1,2,50,39,e5txudmuc2qpc460bs4lb5aff,1,34.1,43.7,2025-06-22T18:24:35.155Z,2025-06-22T18:24:36Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5778192147,213,1.54,5778192141,140,34.4,5778192143,141,58.5,5778192139,56,Back,5778192145,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899495,523,1,2,50,40,e5txudmuc2qpc460bs4lb5aff,1,34.4,58.5,2025-06-22T18:24:36.467Z,2025-06-22T18:24:42Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5778192273,140,27.7,5778192271,56,Back,5778192277,212,17.0,5778192279,213,4.29,5778192275,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899499,524,1,2,50,46,e5txudmuc2qpc460bs4lb5aff,1,33.0,34.3,2025-06-22T18:24:42.443Z,2025-06-22T18:24:44Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5778192305,213,5.11,5778192301,141,19.7,5778192303,212,10.8,5778192299,140,37.0,5778192297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899507,525,1,2,50,49,e5txudmuc2qpc460bs4lb5aff,1,37.0,19.7,2025-06-22T18:24:44.867Z,2025-06-22T18:24:47Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5778192349,141,7.6,5778192347,140,52.9,5778192345,56,Right,5778192351,212,18.6,5778192353,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899527,526,1,2,50,52,e5txudmuc2qpc460bs4lb5aff,1,52.9,7.3,2025-06-22T18:24:47.691Z,2025-06-22T18:24:52Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5778192465,212,16.3,5778192461,140,63.5,5778192463,141,24.9,5778192467,213,0.82,5778192459,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899533,527,1,2,50,56,e5txudmuc2qpc460bs4lb5aff,0,67.5,18.6,2025-06-22T18:24:52.395Z,2025-06-22T18:24:54Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5778192487,141,44.2,5778192489,212,18.7,5778192485,140,73.9,5778192483,56,Center,5778192491,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899535,483,8,2,50,59,bsykw9d70ffqe9atosc92n1e9,1,29.3,44.8,2025-06-22T18:24:54.848Z,2025-06-22T18:24:54Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5778192497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899547,485,1,2,51,0,bsykw9d70ffqe9atosc92n1e9,1,31.5,48.4,2025-06-22T18:24:55.968Z,2025-06-22T18:24:58Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5778192553,212,19.1,5778192551,141,60.5,5778192555,213,0.45,5778192547,56,Back,5778192549,140,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899549,486,1,2,51,2,bsykw9d70ffqe9atosc92n1e9,0,48.0,60.8,2025-06-22T18:24:57.902Z,2025-06-22T18:24:58Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5778192565,212,20.6,5778192567,213,0.48,5778192561,140,65.4,5778192563,141,74.7,5778192559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899557,528,8,2,51,5,e5txudmuc2qpc460bs4lb5aff,1,36.5,27.9,2025-06-22T18:25:00.947Z,2025-06-22T18:25:01Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5778192605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823899573,530,1,2,51,7,e5txudmuc2qpc460bs4lb5aff,1,34.7,59.0,2025-06-22T18:25:03.203Z,2025-06-22T18:25:05Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5778192675,212,23.4,5778192677,213,0.40,5778192669,56,Center,5778192673,141,72.3,5778192671,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
