id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2810451449,476,1,1,45,41,45v50owpvshpijizwwlcw4lni,1,70.7,8.8,2025-05-04T15:47:04.619Z,2025-05-04T15:47:06Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5703348543,140,78.9,5703348549,213,0.01,5703348547,212,8.6,5703348545,141,8.9,5703348541,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810451495,477,1,1,45,43,45v50owpvshpijizwwlcw4lni,1,78.8,8.3,2025-05-04T15:47:06.651Z,2025-05-04T15:47:08Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5703348841,141,21.3,5703348845,213,1.82,5703348839,140,76.7,5703348837,56,Center,5703348843,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810451503,478,61,1,45,45,45v50owpvshpijizwwlcw4lni,0,78.7,24.1,2025-05-04T15:47:08.642Z,2025-05-04T15:47:09Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5703348895,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810451621,336,1,1,45,49,d8w1m5j3jbd1eva8524dv4a20,0,9.0,83.6,2025-05-04T15:47:12.615Z,2025-05-04T15:47:15Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5703349525,1,,5703349521,212,62.9,5703349515,140,68.8,5703349509,157,,5703349513,56,Center,5703349523,213,6.22,5703349519,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810451661,480,1,1,45,52,45v50owpvshpijizwwlcw4lni,1,43.0,23.3,2025-05-04T15:47:15.157Z,2025-05-04T15:47:18Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5703349725,213,2.39,5703349721,141,51.6,5703349717,56,Back,5703349723,212,28.3,5703349719,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810451755,481,1,1,45,54,45v50owpvshpijizwwlcw4lni,1,23.7,50.3,2025-05-04T15:47:17.899Z,2025-05-04T15:47:23Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5703350273,213,4.94,5703350269,141,19.4,5703350267,140,28.4,5703350265,56,Back,5703350271,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810451811,482,1,1,45,59,45v50owpvshpijizwwlcw4lni,1,44.5,14.7,2025-05-04T15:47:22.787Z,2025-05-04T15:47:25Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5703350525,140,58.4,5703350529,212,19.7,5703350531,213,0.74,5703350523,56,Center,5703350527,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810451823,483,3,1,46,1,45v50owpvshpijizwwlcw4lni,0,59.9,36.7,2025-05-04T15:47:24.914Z,2025-05-04T15:47:32Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5703350581,56,Center,5703350583,286,,5703351373,233,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810451955,337,7,1,46,1,d8w1m5j3jbd1eva8524dv4a20,1,40.6,64.8,2025-05-04T15:47:24.915Z,2025-05-04T15:54:50Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5703351213,56,Back,5703351215,285,,5703351307,233,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810451893,484,1,1,46,4,45v50owpvshpijizwwlcw4lni,0,57.6,11.3,2025-05-04T15:47:28.032Z,2025-05-04T15:53:22Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5703384871,286,,5703384865,236,,5703350917,56,Right,5703384867,233,355,5703350919,140,58.7,5703350923,212,2.6,5703350925,213,1.11,5703350921,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2810458461,355,74,1,46,5,d8w1m5j3jbd1eva8524dv4a20,1,29.2,75.9,2025-05-04T15:47:28.033Z,2025-05-04T15:53:21Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5703384827,285,,5703384823,56,Back,5703384907,233,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810452015,339,3,1,46,6,d8w1m5j3jbd1eva8524dv4a20,0,42.0,85.0,2025-05-04T15:47:29.674Z,2025-05-04T15:54:48Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5703386971,233,485,5703386859,286,,5703351479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810451937,485,7,1,46,6,45v50owpvshpijizwwlcw4lni,1,58.0,15.0,2025-05-04T15:47:29.675Z,2025-05-04T15:53:58Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5703382153,285,,5703351107,56,Right,5703386891,233,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810451973,338,43,1,46,7,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-05-04T15:47:30.760Z,2025-05-04T15:54:28Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5703351277,56,Back,5703390039,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810451979,486,1,1,46,8,45v50owpvshpijizwwlcw4lni,1,69.5,13.5,2025-05-04T15:47:31.251Z,2025-05-04T15:53:27Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5703385439,213,2.18,5703385429,140,66.7,5703385435,212,5.1,5703351279,56,Right,5703385431,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810452055,487,1,1,46,9,45v50owpvshpijizwwlcw4lni,1,63.3,28.5,2025-05-04T15:47:32.595Z,2025-05-04T15:53:40Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5703351655,56,Right,5703351667,213,5.84,5703351665,212,19.0,5703351661,141,16.5,5703351657,140,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810452101,488,1,1,46,10,45v50owpvshpijizwwlcw4lni,0,80.8,19.0,2025-05-04T15:47:33.995Z,2025-05-04T15:53:39Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5703351951,140,75.5,5703351955,212,6.1,5703351949,56,Center,5703351953,141,22.5,5703351957,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810452141,340,61,1,46,12,d8w1m5j3jbd1eva8524dv4a20,1,26.1,77.5,2025-05-04T15:47:35.566Z,2025-05-04T15:54:46Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5703352093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810452105,489,50,1,46,13,45v50owpvshpijizwwlcw4lni,1,75.8,29.8,2025-05-04T15:47:36.811Z,2025-05-04T15:54:25Z,5w0p51an11m21e5hnpjtukx04,J. Abdullai,,,5703352345,233,341,5703351975,286,,5703351973,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810452167,341,7,1,46,13,d8w1m5j3jbd1eva8524dv4a20,0,24.2,70.2,2025-05-04T15:47:36.812Z,2025-05-04T15:47:43Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5703352199,285,,5703352257,233,489,5703352197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810452119,490,61,1,46,14,45v50owpvshpijizwwlcw4lni,1,78.5,28.9,2025-05-04T15:47:37.835Z,2025-05-04T15:54:26Z,5w0p51an11m21e5hnpjtukx04,J. Abdullai,,,5703352033,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810452247,491,1,1,46,16,45v50owpvshpijizwwlcw4lni,1,74.9,21.3,2025-05-04T15:47:39.404Z,2025-05-04T15:47:42Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5703352655,212,6.6,5703352651,140,69.4,5703352649,56,Center,5703352653,141,26.1,5703352657,213,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810452309,492,1,1,46,19,45v50owpvshpijizwwlcw4lni,1,70.3,25.9,2025-05-04T15:47:42.578Z,2025-05-04T15:47:45Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5703352905,56,Right,5703352911,212,10.3,5703352907,140,75.5,5703352913,213,5.27,5703352909,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810452315,493,50,1,46,22,45v50owpvshpijizwwlcw4lni,1,76.0,14.0,2025-05-04T15:47:45.139Z,2025-05-04T15:47:50Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5703352955,286,,5703353203,233,342,5703352953,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810452343,342,7,1,46,22,d8w1m5j3jbd1eva8524dv4a20,0,24.0,86.0,2025-05-04T15:47:45.140Z,2025-05-04T15:54:44Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5703353105,56,Back,5703353139,233,493,5703353107,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810452479,495,61,1,46,22,45v50owpvshpijizwwlcw4lni,1,75.7,4.7,2025-05-04T15:47:45.605Z,2025-05-04T15:47:57Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5703353823,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810452443,343,5,1,46,23,d8w1m5j3jbd1eva8524dv4a20,1,21.6,101.9,2025-05-04T15:47:46.435Z,2025-05-04T16:01:07Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5703353621,56,Back,5703353807,233,494,5703353623,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810452321,494,5,1,46,23,45v50owpvshpijizwwlcw4lni,0,78.4,-1.9,2025-05-04T15:47:46.435Z,2025-05-04T15:48:00Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5703352975,347,,5703353853,233,343,5703352973,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810452737,344,1,1,46,41,d8w1m5j3jbd1eva8524dv4a20,0,20.7,100.0,2025-05-04T15:48:04.655Z,2025-05-04T15:48:06Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5703355201,213,5.99,5703355189,140,41.7,5703355193,141,91.8,5703355185,56,Back,5703355181,107,,5703355197,212,23.0,5703355203,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810452763,496,1,1,46,44,45v50owpvshpijizwwlcw4lni,0,62.2,8.6,2025-05-04T15:48:07.331Z,2025-05-04T15:48:07Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5703355395,213,0.40,5703355385,3,,5703355391,141,15.0,5703355387,56,Right,5703355389,140,71.9,5703355393,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810452851,345,1,1,46,45,d8w1m5j3jbd1eva8524dv4a20,1,23.2,86.6,2025-05-04T15:48:08.310Z,2025-05-04T15:48:12Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5703355805,141,71.2,5703355801,56,Back,5703355799,3,,5703355809,213,5.53,5703355807,212,15.3,5703355803,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810452885,346,44,1,46,48,d8w1m5j3jbd1eva8524dv4a20,1,32.4,70.8,2025-05-04T15:48:11.854Z,2025-05-04T15:55:10Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5703355983,56,Back,5703356045,233,497,5703355985,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810452875,497,44,1,46,48,45v50owpvshpijizwwlcw4lni,0,67.6,29.2,2025-05-04T15:48:11.855Z,2025-05-04T15:48:15Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5703356101,233,346,5703355955,286,,5703355953,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810452895,347,1,1,46,49,d8w1m5j3jbd1eva8524dv4a20,0,33.8,71.2,2025-05-04T15:48:12.190Z,2025-05-04T15:48:13Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5703356021,140,41.0,5703356025,212,16.8,5703356023,141,49.1,5703356019,56,Back,5703356029,213,5.18,5703356017,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810452961,499,1,1,46,51,45v50owpvshpijizwwlcw4lni,1,64.4,53.4,2025-05-04T15:48:14.651Z,2025-05-04T15:48:16Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5703356345,212,8.7,5703356341,140,66.6,5703356339,56,Center,5703356347,213,4.98,5703356343,141,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810452993,500,1,1,46,52,45v50owpvshpijizwwlcw4lni,1,66.6,41.0,2025-05-04T15:48:15.827Z,2025-05-04T15:48:17Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5703356481,213,5.28,5703356475,140,77.9,5703356477,141,13.5,5703356473,56,Right,5703356479,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810453013,501,61,1,46,54,45v50owpvshpijizwwlcw4lni,0,78.8,14.3,2025-05-04T15:48:17.450Z,2025-05-04T15:48:18Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5703356565,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810453311,348,5,1,46,54,d8w1m5j3jbd1eva8524dv4a20,1,16.6,101.0,2025-05-04T15:48:17.986Z,2025-05-04T16:01:07Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5703358073,347,,5703358103,233,502,5703358071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810453027,502,5,1,46,54,45v50owpvshpijizwwlcw4lni,0,83.4,-1.0,2025-05-04T15:48:17.986Z,2025-05-04T16:01:08Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5703356639,347,,5703356637,56,Right,5703358161,233,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810453347,349,1,1,47,8,d8w1m5j3jbd1eva8524dv4a20,1,12.6,100.0,2025-05-04T15:48:32.014Z,2025-05-04T15:48:40Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5703358305,141,90.0,5703358301,56,Back,5703358309,213,5.96,5703358307,212,23.9,5703358299,107,,5703358311,1,,5703358303,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810453383,350,4,1,47,13,d8w1m5j3jbd1eva8524dv4a20,1,32.2,90.8,2025-05-04T15:48:36.480Z,2025-05-04T16:01:23Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5703419627,294,,5703358845,233,503,5703358851,285,,5703358577,56,Back,5703358579,152,,5703358575,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810453369,503,4,1,47,13,45v50owpvshpijizwwlcw4lni,0,67.8,9.2,2025-05-04T15:48:36.481Z,2025-05-04T15:55:10Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5703358795,56,Right,5703358895,233,350,5703358801,286,,5703358797,152,,5703393287,294,,5703358793,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810453847,352,1,1,47,36,d8w1m5j3jbd1eva8524dv4a20,0,30.0,94.1,2025-05-04T15:48:59.910Z,2025-05-04T15:49:02Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5703360943,1,,5703360927,152,,5703360937,141,51.0,5703360939,212,59.6,5703360923,157,,5703360931,56,Center,5703360919,5,,5703360935,140,79.4,5703360941,213,5.77,,,,,,,,,,,,,,,,,,,,,,,
2810453859,504,12,1,47,39,45v50owpvshpijizwwlcw4lni,1,19.1,48.7,2025-05-04T15:49:02.971Z,2025-05-04T15:49:05Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5703361007,141,67.5,5703361003,56,Back,5703361009,212,18.4,5703361037,15,,5703361011,213,0.77,5703361005,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810453947,506,1,1,47,42,45v50owpvshpijizwwlcw4lni,1,31.5,67.9,2025-05-04T15:49:05.985Z,2025-05-04T15:49:07Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5703361453,213,0.18,5703361437,155,,5703361449,212,11.9,5703361447,141,71.1,5703361443,140,42.6,5703361439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810454093,507,1,1,47,44,45v50owpvshpijizwwlcw4lni,1,43.2,71.2,2025-05-04T15:49:07.441Z,2025-05-04T15:49:15Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5703362221,212,21.9,5703362215,56,Left,5703362223,213,0.41,5703362219,141,84.1,5703362217,140,62.3,5703362213,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810454129,508,1,1,47,51,45v50owpvshpijizwwlcw4lni,1,78.3,89.0,2025-05-04T15:49:14.803Z,2025-05-04T15:49:16Z,5w0p51an11m21e5hnpjtukx04,J. Abdullai,,,5703362371,141,90.8,5703362367,56,Left,5703362369,140,69.2,5703362377,213,3.01,5703362373,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810454211,509,1,1,47,53,45v50owpvshpijizwwlcw4lni,1,70.1,88.1,2025-05-04T15:49:16.601Z,2025-05-04T15:49:19Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5703362743,213,4.63,5703362739,141,77.2,5703362737,140,69.5,5703362741,212,7.4,5703362735,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810454237,510,1,1,47,56,45v50owpvshpijizwwlcw4lni,1,67.4,79.3,2025-05-04T15:49:19.057Z,2025-05-04T15:49:20Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5703362873,212,13.7,5703362875,213,0.95,5703362871,141,95.6,5703362867,56,Left,5703362869,140,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810454267,511,1,1,47,57,45v50owpvshpijizwwlcw4lni,1,75.0,95.6,2025-05-04T15:49:20.242Z,2025-05-04T15:49:22Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5703363017,213,3.52,5703363009,56,Left,5703363013,141,90.0,5703363011,140,65.8,5703363015,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810454321,512,1,1,47,59,45v50owpvshpijizwwlcw4lni,1,65.5,88.7,2025-05-04T15:49:22.178Z,2025-05-04T15:49:25Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5703363243,141,72.4,5703363245,212,11.2,5703363247,213,4.83,5703363239,140,66.8,5703363237,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810454387,513,1,1,48,1,45v50owpvshpijizwwlcw4lni,1,66.4,68.4,2025-05-04T15:49:24.850Z,2025-05-04T15:49:28Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5703363671,140,66.6,5703363675,212,20.1,5703363673,141,38.8,5703363677,213,4.72,5703363669,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810454369,353,30,1,48,4,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-05-04T15:49:27.456Z,2025-05-04T15:49:27Z,,,,,5703363573,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810454395,514,30,1,48,4,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-05-04T15:49:27.456Z,2025-05-04T15:49:29Z,,,,,5703363705,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810467011,357,32,2,45,0,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-05-04T16:03:51.764Z,2025-05-04T16:03:53Z,,,,,5703430243,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810466989,522,32,2,45,0,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-05-04T16:03:51.764Z,2025-05-04T16:03:52Z,,,,,5703430165,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810467019,523,1,2,45,0,45v50owpvshpijizwwlcw4lni,1,50.3,50.0,2025-05-04T16:03:51.765Z,2025-05-04T16:03:55Z,5w0p51an11m21e5hnpjtukx04,J. Abdullai,,,5703430291,212,17.6,5703430295,279,S,5703430285,56,Back,5703430289,141,44.8,5703430293,213,3.34,5703430287,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810467033,524,1,2,45,3,45v50owpvshpijizwwlcw4lni,1,33.9,44.8,2025-05-04T16:03:54.962Z,2025-05-04T16:03:56Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5703430357,212,12.0,5703430359,213,1.62,5703430347,56,Back,5703430351,140,33.3,5703430355,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810467051,525,1,2,45,4,45v50owpvshpijizwwlcw4lni,1,32.9,62.9,2025-05-04T16:03:55.835Z,2025-05-04T16:03:57Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5703430463,141,80.8,5703430467,213,1.26,5703430459,56,Back,5703430465,212,12.8,5703430461,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810467073,526,1,2,45,5,45v50owpvshpijizwwlcw4lni,1,36.6,80.8,2025-05-04T16:03:56.938Z,2025-05-04T16:03:58Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5703430557,212,9.7,5703430553,140,37.4,5703430559,213,4.80,5703430551,56,Back,5703430555,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810467099,527,1,2,45,6,45v50owpvshpijizwwlcw4lni,1,37.4,66.6,2025-05-04T16:03:58.667Z,2025-05-04T16:04:01Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5703430717,213,3.08,5703430709,56,Back,5703430713,141,67.8,5703430711,140,24.8,5703430715,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810467135,528,1,2,45,9,45v50owpvshpijizwwlcw4lni,1,22.3,69.0,2025-05-04T16:04:01.602Z,2025-05-04T16:04:04Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5703430919,212,17.0,5703430917,141,47.0,5703430913,56,Back,5703430921,213,4.22,5703430915,140,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810467163,529,1,2,45,12,45v50owpvshpijizwwlcw4lni,1,14.6,48.4,2025-05-04T16:04:04.370Z,2025-05-04T16:04:09Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5703431159,213,5.26,5703431153,140,29.4,5703431157,212,30.0,5703431155,141,10.6,5703431151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810467187,530,1,2,45,17,45v50owpvshpijizwwlcw4lni,1,28.6,10.3,2025-05-04T16:04:08.836Z,2025-05-04T16:04:10Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5703431267,140,45.3,5703431269,141,9.7,5703431273,213,6.26,5703431265,56,Back,5703431271,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810467205,531,1,2,45,18,45v50owpvshpijizwwlcw4lni,1,45.1,10.3,2025-05-04T16:04:10.282Z,2025-05-04T16:10:17Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5703431361,56,Center,5703431365,141,32.1,5703431371,213,1.11,5703431363,140,52.1,5703431367,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810467245,532,1,2,45,22,45v50owpvshpijizwwlcw4lni,1,52.5,54.3,2025-05-04T16:04:13.851Z,2025-05-04T16:04:16Z,5w0p51an11m21e5hnpjtukx04,J. Abdullai,,,5703431749,213,1.15,5703431747,212,26.1,5703431745,141,89.3,5703431741,56,Left,5703431743,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810467301,533,1,2,45,24,45v50owpvshpijizwwlcw4lni,1,66.7,87.1,2025-05-04T16:04:16.579Z,2025-05-04T16:04:22Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5703432051,213,0.38,5703432045,140,78.2,5703432043,56,Left,5703432047,141,94.2,5703432049,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810467315,534,1,2,45,30,45v50owpvshpijizwwlcw4lni,1,76.9,83.2,2025-05-04T16:04:21.851Z,2025-05-04T16:04:23Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5703432135,56,Left,5703432141,212,7.4,5703432139,141,79.0,5703432143,213,3.54,5703432137,140,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810467353,535,1,2,45,31,45v50owpvshpijizwwlcw4lni,1,70.6,79.0,2025-05-04T16:04:23.034Z,2025-05-04T16:04:25Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5703432357,212,13.8,5703432353,140,82.6,5703432359,213,0.42,5703432351,56,Left,5703432355,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810467375,536,1,2,45,33,45v50owpvshpijizwwlcw4lni,0,89.3,84.1,2025-05-04T16:04:25.379Z,2025-05-04T16:04:26Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5703432443,155,,5703432453,141,51.5,5703432459,213,4.85,5703432449,140,92.3,5703432455,212,22.4,5703432441,2,,5703432445,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810467391,358,12,2,45,35,d8w1m5j3jbd1eva8524dv4a20,1,6.8,51.8,2025-05-04T16:04:27.280Z,2025-05-04T16:04:31Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5703432545,56,Back,5703432551,141,51.9,5703432555,213,0.00,5703432549,140,25.4,5703432575,15,,5703432553,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
