id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/16/value
2804446923,447,1,2,49,51,c7jgkxx1czv5etn7snf1r6p2m,1,4.1,56.4,2025-04-21T13:39:02.967Z,2025-04-21T13:39:04Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5670183935,56,Back,5670183939,141,43.9,5670183941,212,8.5,5670183947,237,,5670183937,140,4.7,5670183943,213,4.79,5670183933,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446933,448,1,2,49,52,c7jgkxx1czv5etn7snf1r6p2m,0,4.6,43.7,2025-04-21T13:39:04.048Z,2025-04-21T15:25:35Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5670184009,1,,5670183999,56,Back,5670184005,212,51.3,5670183997,157,,5670184001,140,43.7,5670184007,213,5.64,5670184003,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446941,449,5,2,49,54,c7jgkxx1czv5etn7snf1r6p2m,0,45.7,-1.8,2025-04-21T13:39:05.551Z,2025-04-21T14:38:12Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5670184055,347,,5670184053,56,Back,5670184455,233,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447001,463,5,2,49,54,8q6cv8g4bd3xdl7m88kll16na,1,54.3,101.8,2025-04-21T13:39:05.551Z,2025-04-21T14:38:12Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5670184423,56,Left,5670184425,347,,5670184441,233,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447019,464,1,2,50,0,8q6cv8g4bd3xdl7m88kll16na,0,55.9,100.0,2025-04-21T13:39:12.102Z,2025-04-21T13:39:16Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5670184519,213,5.48,5670184559,189,,5670184515,141,68.2,5670184521,1,,5670184513,140,76.9,5670184509,107,,5670184511,56,Center,5670184517,212,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447041,451,1,2,50,3,c7jgkxx1czv5etn7snf1r6p2m,1,21.5,36.3,2025-04-21T13:39:15.407Z,2025-04-21T13:39:17Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5670184621,56,Back,5670184627,212,16.4,5670184625,141,24.0,5670184623,140,34.9,5670184629,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447049,452,1,2,50,5,c7jgkxx1czv5etn7snf1r6p2m,1,34.9,24.0,2025-04-21T13:39:16.918Z,2025-04-21T13:39:18Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5670184713,156,,5670184685,213,3.84,5670184677,56,Back,5670184683,212,17.3,5670184681,141,7.6,5670184679,140,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447061,453,50,2,50,7,c7jgkxx1czv5etn7snf1r6p2m,1,23.0,13.5,2025-04-21T13:39:19.375Z,2025-04-21T15:25:32Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5670184723,56,Back,5670184725,285,,5670518315,233,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447123,467,7,2,50,7,8q6cv8g4bd3xdl7m88kll16na,0,77.0,86.5,2025-04-21T13:39:19.376Z,2025-04-21T14:38:04Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5670185043,56,Left,5670518245,286,,5670518241,233,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447075,465,1,2,50,10,8q6cv8g4bd3xdl7m88kll16na,0,59.9,87.7,2025-04-21T13:39:21.886Z,2025-04-21T13:39:22Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5670184785,141,87.2,5670184791,213,6.14,5670184783,140,62.2,5670184787,212,2.4,5670184781,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447073,454,8,2,50,10,c7jgkxx1czv5etn7snf1r6p2m,1,31.4,10.1,2025-04-21T13:39:22.200Z,2025-04-21T15:25:29Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5670184775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447091,466,83,2,50,12,8q6cv8g4bd3xdl7m88kll16na,0,63.3,85.3,2025-04-21T13:39:24.318Z,2025-04-21T13:39:28Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5670185027,399,ec0e15kwv2vre5gnldajcwq8l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447109,455,61,2,50,14,c7jgkxx1czv5etn7snf1r6p2m,1,38.4,5.3,2025-04-21T13:39:25.956Z,2025-04-21T15:25:26Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5670184965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447127,456,1,2,50,16,c7jgkxx1czv5etn7snf1r6p2m,0,34.4,10.6,2025-04-21T13:39:28.063Z,2025-04-21T15:25:27Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5670185049,56,Back,5670185055,212,5.8,5670185053,141,7.4,5670185059,213,5.90,5670185051,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447145,457,3,2,50,18,c7jgkxx1czv5etn7snf1r6p2m,1,43.4,10.8,2025-04-21T13:39:30.149Z,2025-04-21T15:25:24Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5670185145,56,Back,5670185879,233,468,5670185147,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447223,468,45,2,50,18,8q6cv8g4bd3xdl7m88kll16na,0,56.6,89.2,2025-04-21T13:39:30.149Z,2025-04-21T14:41:01Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5670185601,285,,5670185599,56,Left,5670185933,233,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447149,458,1,2,50,19,c7jgkxx1czv5etn7snf1r6p2m,1,41.6,13.1,2025-04-21T13:39:30.550Z,2025-04-21T13:39:32Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5670185183,212,11.3,5670185179,140,36.5,5670185181,141,27.7,5670185177,56,Back,5670185185,213,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447159,459,1,2,50,20,c7jgkxx1czv5etn7snf1r6p2m,1,36.2,28.2,2025-04-21T13:39:31.984Z,2025-04-21T13:39:34Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5670185225,141,49.4,5670185223,140,28.1,5670185229,213,2.10,5670185221,56,Back,5670185227,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447197,460,1,2,50,23,c7jgkxx1czv5etn7snf1r6p2m,1,28.4,55.7,2025-04-21T13:39:34.590Z,2025-04-21T13:39:38Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5670185445,140,55.1,5670185449,212,28.6,5670185451,213,6.08,5670185447,141,47.3,5670185441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447219,461,1,2,50,26,c7jgkxx1czv5etn7snf1r6p2m,1,61.6,51.9,2025-04-21T13:39:38.015Z,2025-04-21T13:39:40Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5670185575,141,70.9,5670185579,213,1.45,5670185573,140,63.1,5670185571,56,Center,5670185577,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447265,462,1,2,50,28,c7jgkxx1czv5etn7snf1r6p2m,1,63.4,74.2,2025-04-21T13:39:39.982Z,2025-04-21T13:40:30Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,1.0,5670185841,56,Left,5670185847,212,15.9,5670185845,141,86.5,5670185843,140,76.3,5670185849,213,0.55,5670187525,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447269,463,15,2,50,33,c7jgkxx1czv5etn7snf1r6p2m,1,83.5,69.6,2025-04-21T13:39:45.150Z,2025-04-21T13:40:32Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5670187541,78,,5670187543,29,,5670185869,64,,5670185871,56,Center,5670187551,103,4.4,5670187549,102,51.1,5670187385,20,,5670187553,215,,5670187589,233,5670187555,146,5670185867,22,5670187557,147,55.8,5670187539,114,5670187545,55,462,,,,,,469,94.7,,,,,,
2804447281,469,10,2,50,33,8q6cv8g4bd3xdl7m88kll16na,1,4.8,46.1,2025-04-21T13:39:45.250Z,2025-04-21T13:40:32Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5670185997,177,,5670185965,182,,5670187645,233,463,5670185967,56,Back,5670185963,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447351,472,1,2,50,48,8q6cv8g4bd3xdl7m88kll16na,1,4.6,48.8,2025-04-21T13:40:00.117Z,2025-04-21T13:40:02Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5670186403,141,91.1,5670186407,213,1.04,5670186401,140,20.6,5670186399,56,Back,5670186409,1,,5670186405,212,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447359,473,1,2,50,51,8q6cv8g4bd3xdl7m88kll16na,1,20.6,91.1,2025-04-21T13:40:02.518Z,2025-04-21T14:35:52Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5670186463,213,3.96,5670186457,140,10.1,5670186459,141,73.8,5670186461,212,16.1,5670186455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447377,474,1,2,50,53,8q6cv8g4bd3xdl7m88kll16na,0,6.1,70.0,2025-04-21T13:40:04.902Z,2025-04-21T13:40:07Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5670186583,140,27.7,5670186579,155,,5670186581,56,Back,5670186587,212,42.2,5670186585,141,17.7,5670186591,1,,5670186589,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447395,464,1,2,50,56,c7jgkxx1czv5etn7snf1r6p2m,1,70.0,89.4,2025-04-21T13:40:08.287Z,2025-04-21T13:40:11Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5670186697,140,87.2,5670186703,213,5.53,5670186695,56,Center,5670186701,212,24.8,5670186693,3,,5670186699,141,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447399,475,83,2,51,0,8q6cv8g4bd3xdl7m88kll16na,0,12.6,34.6,2025-04-21T13:40:11.725Z,2025-04-21T13:40:15Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5670186811,399,ec0e15kwv2vre5gnldajcwq8l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447413,466,1,2,51,0,c7jgkxx1czv5etn7snf1r6p2m,1,87.8,64.9,2025-04-21T13:40:11.869Z,2025-04-21T13:40:14Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5670186793,213,3.82,5670186787,140,79.3,5670186785,56,Center,5670186789,141,54.3,5670186791,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447437,467,1,2,51,2,c7jgkxx1czv5etn7snf1r6p2m,1,78.3,51.5,2025-04-21T13:40:14.310Z,2025-04-21T13:40:25Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,1.0,5670186927,213,5.37,5670186921,140,86.5,5670186923,141,35.1,5670186919,56,Center,5670187267,154,,5670187265,210,15,5670186925,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447439,468,15,2,51,6,c7jgkxx1czv5etn7snf1r6p2m,1,87.0,39.1,2025-04-21T13:40:18.030Z,2025-04-21T13:40:26Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5670187101,82,,5670187301,55,467,5670187321,233,476,5670187299,154,,5670187309,146,93.2,5670187313,230,96.0,5670187097,20,,5670186935,56,Center,5670187311,147,5670187315,231,5670186931,22,5670187295,80,,5670187307,103,5670186933,17,,5670187305,102,5670187297,29,,43.0,47.7,,47.2,,,19,
2804447447,476,10,2,51,6,8q6cv8g4bd3xdl7m88kll16na,1,6.8,57.0,2025-04-21T13:40:18.130Z,2025-04-21T13:40:26Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5670186987,56,Back,5670187363,233,468,5670186985,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447465,469,5,2,51,8,c7jgkxx1czv5etn7snf1r6p2m,1,84.0,-1.6,2025-04-21T13:40:20.063Z,2025-04-21T14:38:13Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5670187065,56,Right,5670187067,347,,5670187181,233,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447471,477,5,2,51,8,8q6cv8g4bd3xdl7m88kll16na,0,16.0,101.6,2025-04-21T13:40:20.063Z,2025-04-21T14:38:13Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5670187093,56,Back,5670187195,233,469,5670187095,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447581,470,1,2,51,23,c7jgkxx1czv5etn7snf1r6p2m,1,86.4,0.0,2025-04-21T13:40:34.630Z,2025-04-21T13:48:49Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5670187811,107,,5670187817,141,5.5,5670187821,213,2.64,5670187819,212,10.1,5670187813,56,Right,5670187815,140,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447597,471,1,2,51,25,c7jgkxx1czv5etn7snf1r6p2m,1,76.2,7.7,2025-04-21T13:40:36.710Z,2025-04-21T13:44:02Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5670187919,212,19.0,5670187913,56,Center,5670187915,140,61.9,5670187917,141,24.9,5670187921,213,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804450571,530,1,2,51,26,c7jgkxx1czv5etn7snf1r6p2m,1,59.4,7.4,2025-04-21T13:40:37.991Z,2025-04-21T13:48:45Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5670205915,141,24.8,5670205919,213,2.01,5670205913,140,54.1,5670205911,56,Center,5670205917,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447609,472,1,2,51,27,c7jgkxx1czv5etn7snf1r6p2m,1,60.6,30.9,2025-04-21T13:40:39.358Z,2025-04-21T13:40:41Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5670187995,212,15.4,5670187997,213,1.43,5670187991,140,62.6,5670187989,56,Center,5670187993,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447617,473,1,2,51,29,c7jgkxx1czv5etn7snf1r6p2m,1,62.6,53.3,2025-04-21T13:40:41.304Z,2025-04-21T13:40:42Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5670188029,56,Center,5670188035,212,9.9,5670188037,213,5.85,5670188031,140,71.2,5670188033,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447623,474,1,2,51,30,c7jgkxx1czv5etn7snf1r6p2m,1,71.2,47.2,2025-04-21T13:40:42.125Z,2025-04-21T13:40:44Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5670188079,141,40.6,5670188081,212,13.3,5670188087,156,,5670188075,56,Center,5670188083,213,3.49,5670188077,140,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447675,475,1,2,51,33,c7jgkxx1czv5etn7snf1r6p2m,1,58.0,34.2,2025-04-21T13:40:44.525Z,2025-04-21T13:40:52Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5670188341,212,30.1,5670188331,56,Right,5670188343,213,5.54,5670188333,140,79.2,5670188339,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447681,476,1,2,51,40,c7jgkxx1czv5etn7snf1r6p2m,0,99.3,28.6,2025-04-21T13:40:51.965Z,2025-04-21T14:46:44Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5670188367,56,Center,5670188375,213,2.37,5670188431,233,478,5670188403,195,,5670188373,212,4.9,5670188369,140,96.0,5670188435,286,,5670188371,141,33.6,5670188429,236,,,,,,,,,,,,,,,,,,,,,,,,,
2804447691,478,74,2,51,40,8q6cv8g4bd3xdl7m88kll16na,1,3.0,69.7,2025-04-21T13:40:51.966Z,2025-04-21T14:35:54Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5670188419,285,,5670188453,233,476,5670188417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447689,477,6,2,51,42,c7jgkxx1czv5etn7snf1r6p2m,1,100.0,29.0,2025-04-21T13:40:53.901Z,2025-04-21T13:40:59Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5670188525,75,,5670188559,233,479,5670188523,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447699,479,6,2,51,42,8q6cv8g4bd3xdl7m88kll16na,0,0.0,71.0,2025-04-21T13:40:53.901Z,2025-04-21T14:11:24Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5670188483,56,Back,5670188583,233,477,5670188485,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447863,478,1,2,52,6,c7jgkxx1czv5etn7snf1r6p2m,1,99.5,0.5,2025-04-21T13:41:17.893Z,2025-04-21T13:42:41Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5670189511,56,Center,5670189509,223,,5670189513,140,95.5,5670189521,1,,5670189503,2,,5670189519,213,1.68,5670189517,212,39.8,5670189505,6,,5670189507,155,5670189515,141,,,,,,,,,,,,,,,,,58.7,,,,,,
2804447871,479,1,2,52,8,c7jgkxx1czv5etn7snf1r6p2m,0,94.9,61.1,2025-04-21T13:41:19.916Z,2025-04-21T14:56:08Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5670546663,140,97.4,5670546667,212,5.1,5670546661,3,,5670189559,56,Center,5670546665,141,54.6,5670546669,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447875,480,12,2,52,9,8q6cv8g4bd3xdl7m88kll16na,1,3.4,39.2,2025-04-21T13:41:21.060Z,2025-04-21T13:41:23Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5670189581,141,43.6,5670189579,140,2.5,5670189583,212,3.1,5670189619,15,,5670189577,56,Back,5670189585,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447939,482,1,2,52,14,8q6cv8g4bd3xdl7m88kll16na,1,11.7,41.0,2025-04-21T13:41:26.421Z,2025-04-21T13:41:33Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5670190045,213,0.51,5670190039,140,66.8,5670190043,212,66.3,5670190033,199,,5670190037,56,Left,5670190047,1,,5670190041,141,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447969,483,1,2,52,21,8q6cv8g4bd3xdl7m88kll16na,1,71.4,88.7,2025-04-21T13:41:32.884Z,2025-04-21T13:41:36Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5670190211,56,Center,5670190217,212,7.7,5670190219,213,4.41,5670190213,140,69.2,5670190215,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447971,484,3,2,52,24,8q6cv8g4bd3xdl7m88kll16na,0,81.2,71.0,2025-04-21T13:41:35.724Z,2025-04-21T14:37:37Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5670190245,233,480,5670190233,286,,5670190231,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447967,480,7,2,52,24,c7jgkxx1czv5etn7snf1r6p2m,1,18.8,29.0,2025-04-21T13:41:35.725Z,2025-04-21T14:37:37Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5670190203,56,Back,5670190235,233,484,5670190205,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804447997,482,61,2,52,29,c7jgkxx1czv5etn7snf1r6p2m,0,30.5,23.4,2025-04-21T13:41:41.189Z,2025-04-21T13:41:41Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5670190357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804448017,485,1,2,52,31,8q6cv8g4bd3xdl7m88kll16na,1,59.6,74.1,2025-04-21T13:41:43.221Z,2025-04-21T13:41:44Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5670190495,213,0.65,5670190487,56,Left,5670190489,140,64.4,5670190491,141,79.7,5670190493,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804448061,487,1,2,52,32,8q6cv8g4bd3xdl7m88kll16na,1,64.4,78.2,2025-04-21T13:41:44.404Z,2025-04-21T13:41:51Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5670190755,140,75.5,5670190759,212,14.6,5670190761,213,0.65,5670190753,56,Left,5670190757,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804448047,483,83,2,52,36,c7jgkxx1czv5etn7snf1r6p2m,0,18.8,13.4,2025-04-21T13:41:48.220Z,2025-04-21T13:41:55Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5670190843,399,bxafjt88zqj5wgvx5r71c6cid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804448071,488,1,2,52,39,8q6cv8g4bd3xdl7m88kll16na,1,77.8,94.1,2025-04-21T13:41:50.797Z,2025-04-21T13:41:52Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5670190817,56,Left,5670190825,213,3.84,5670190821,141,81.5,5670190823,212,13.4,5670190819,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804448093,489,1,2,52,41,8q6cv8g4bd3xdl7m88kll16na,1,67.4,79.7,2025-04-21T13:41:53.261Z,2025-04-21T13:41:55Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5670190939,56,Center,5670190945,212,11.6,5670190943,141,69.3,5670190941,140,58.7,5670190947,213,3.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804448113,490,1,2,52,44,8q6cv8g4bd3xdl7m88kll16na,1,61.0,67.9,2025-04-21T13:41:55.556Z,2025-04-21T13:41:59Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5670191061,140,67.5,5670191067,213,1.27,5670191063,141,99.9,5670191059,56,Left,5670191065,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804448151,491,1,2,52,48,8q6cv8g4bd3xdl7m88kll16na,1,65.5,95.9,2025-04-21T13:41:59.580Z,2025-04-21T13:42:04Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5670191295,212,12.8,5670191289,56,Left,5670191291,140,77.6,5670191297,213,0.10,5670191293,141,97.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804448161,492,1,2,52,52,8q6cv8g4bd3xdl7m88kll16na,0,75.2,96.2,2025-04-21T13:42:04.404Z,2025-04-21T13:44:27Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5670191333,56,Left,5670191343,213,4.60,5670191369,286,,5670191365,233,484,5670191337,140,75.1,5670191341,212,1.0,5670191339,141,94.8,5670191363,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804448155,484,74,2,52,52,c7jgkxx1czv5etn7snf1r6p2m,1,21.8,4.9,2025-04-21T13:42:04.405Z,2025-04-21T13:42:06Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5670191387,233,492,5670191303,285,,5670191301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804448165,485,5,2,52,53,c7jgkxx1czv5etn7snf1r6p2m,0,21.0,-1.4,2025-04-21T13:42:05.308Z,2025-04-21T14:38:14Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5670191383,347,,5670191623,233,493,5670191381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804448187,493,5,2,52,53,8q6cv8g4bd3xdl7m88kll16na,1,79.0,101.4,2025-04-21T13:42:05.308Z,2025-04-21T14:38:14Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5670191585,233,485,5670191533,56,Left,5670191535,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804448219,494,1,2,52,57,8q6cv8g4bd3xdl7m88kll16na,1,76.1,100.0,2025-04-21T13:42:08.924Z,2025-04-21T13:42:10Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5670191665,213,3.73,5670191655,107,,5670191659,140,56.8,5670191663,212,24.4,5670191657,56,Left,5670191661,141,81.1,5670191667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804448235,495,1,2,52,58,8q6cv8g4bd3xdl7m88kll16na,1,56.8,81.1,2025-04-21T13:42:10.260Z,2025-04-21T13:42:12Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5670191757,140,52.9,5670191763,213,4.42,5670191759,141,60.8,5670191761,212,14.4,5670191755,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804448239,496,1,2,53,1,8q6cv8g4bd3xdl7m88kll16na,0,55.1,64.3,2025-04-21T13:42:12.621Z,2025-04-21T13:42:13Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5670191789,213,0.74,5670191785,141,72.7,5670191777,56,Center,5670191787,212,8.5,5670191781,140,61.1,5670191775,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804448249,486,61,2,53,2,c7jgkxx1czv5etn7snf1r6p2m,1,39.1,24.7,2025-04-21T13:42:13.626Z,2025-04-21T13:42:13Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5670191827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
