id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2792940775,268,43,1,38,52,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-03-29T17:40:16.535Z,2025-03-29T17:40:22Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5606940685,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792940789,269,1,1,38,52,e5txudmuc2qpc460bs4lb5aff,0,24.7,76.5,2025-03-29T17:40:16.921Z,2025-03-29T17:40:17Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5606940157,213,1.39,5606940153,141,82.4,5606940217,286,,5606940213,233,429,5606940211,236,,5606940149,56,Back,5606940155,212,4.1,5606940151,140,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792940783,429,74,1,38,52,6oxoag5c6zbnn09wx08vz4iak,1,75.7,30.9,2025-03-29T17:40:16.922Z,2025-03-29T17:40:18Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5606940121,56,Center,5606940243,233,269,5606940123,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792940853,270,1,1,38,54,e5txudmuc2qpc460bs4lb5aff,0,20.6,72.4,2025-03-29T17:40:18.814Z,2025-03-29T17:40:21Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5606940565,213,0.11,5606940561,141,82.6,5606940567,1,,5606940563,212,63.1,5606940553,157,,5606940559,140,80.3,5606940557,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792941019,430,1,1,39,2,6oxoag5c6zbnn09wx08vz4iak,1,27.7,41.9,2025-03-29T17:40:26.220Z,2025-03-29T17:40:31Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5606941543,212,10.9,5606941539,140,32.9,5606941541,141,55.7,5606941545,213,1.04,5606941537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792941051,431,1,1,39,6,6oxoag5c6zbnn09wx08vz4iak,1,48.4,57.0,2025-03-29T17:40:30.867Z,2025-03-29T17:40:32Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5606941707,213,5.56,5606941703,141,46.3,5606941699,56,Center,5606941705,212,11.0,5606941701,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792941083,432,1,1,39,8,6oxoag5c6zbnn09wx08vz4iak,1,59.4,42.1,2025-03-29T17:40:32.291Z,2025-03-29T17:40:33Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5606941931,140,52.5,5606941935,212,7.3,5606941929,56,Center,5606941933,141,43.3,5606941937,213,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792941163,433,1,1,39,9,6oxoag5c6zbnn09wx08vz4iak,1,50.6,39.5,2025-03-29T17:40:33.739Z,2025-03-29T17:40:37Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5606942369,140,59.6,5606942379,213,5.37,5606942367,56,Center,5606942373,141,21.6,5606942377,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792941221,434,1,1,39,13,6oxoag5c6zbnn09wx08vz4iak,1,65.8,12.8,2025-03-29T17:40:37.587Z,2025-03-29T17:40:40Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5606942685,213,2.27,5606942681,141,40.3,5606942677,56,Center,5606942679,140,50.7,5606942683,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792941265,435,1,1,39,16,6oxoag5c6zbnn09wx08vz4iak,1,51.1,54.5,2025-03-29T17:40:40.739Z,2025-03-29T17:41:48Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5606942947,140,57.0,5606942949,141,77.6,5606942953,213,1.20,5606942951,212,16.9,5606942945,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792941315,436,1,1,39,20,6oxoag5c6zbnn09wx08vz4iak,1,58.1,79.4,2025-03-29T17:40:44.219Z,2025-03-29T17:40:47Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5606943273,141,68.1,5606943277,213,4.21,5606943269,56,Center,5606943271,140,54.1,5606943275,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792941371,437,1,1,39,22,6oxoag5c6zbnn09wx08vz4iak,1,55.9,56.3,2025-03-29T17:40:47.099Z,2025-03-29T17:40:51Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5606943599,213,5.15,5606943591,56,Center,5606943595,141,24.1,5606943593,140,65.7,5606943597,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792941433,438,1,1,39,26,6oxoag5c6zbnn09wx08vz4iak,1,64.3,11.0,2025-03-29T17:40:50.923Z,2025-03-29T17:40:55Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5606943923,212,8.7,5606943921,141,9.1,5606943925,213,6.13,5606943917,56,Right,5606943919,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792941473,439,1,1,39,30,6oxoag5c6zbnn09wx08vz4iak,1,78.5,14.1,2025-03-29T17:40:54.995Z,2025-03-29T17:40:58Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5606944173,213,1.03,5606944159,56,Center,5606944163,140,86.6,5606944167,141,34.9,5606944169,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792941507,440,1,1,39,33,6oxoag5c6zbnn09wx08vz4iak,0,94.0,33.1,2025-03-29T17:40:57.891Z,2025-03-29T17:41:00Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5606944365,140,91.2,5606944361,56,Center,5606944415,195,,5606944377,213,2.09,5606944373,212,5.9,5606944369,141,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792941651,272,12,1,39,35,e5txudmuc2qpc460bs4lb5aff,1,11.2,59.1,2025-03-29T17:41:00.086Z,2025-03-29T17:41:07Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5606945253,212,25.9,5606945247,56,Back,5606945249,140,23.5,5606945255,213,1.05,5606945251,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792941609,441,1,1,39,38,6oxoag5c6zbnn09wx08vz4iak,1,74.8,4.3,2025-03-29T17:41:02.979Z,2025-03-29T17:41:05Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5606945011,141,11.3,5606945015,213,2.74,5606945009,140,64.2,5606945007,56,Right,5606945013,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792941663,442,1,1,39,41,6oxoag5c6zbnn09wx08vz4iak,1,62.0,12.3,2025-03-29T17:41:05.467Z,2025-03-29T17:41:08Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5606945317,212,5.4,5606945319,213,0.91,5606945313,140,65.2,5606945315,141,18.6,5606945311,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792941689,443,1,1,39,42,6oxoag5c6zbnn09wx08vz4iak,1,65.6,19.1,2025-03-29T17:41:06.780Z,2025-03-29T19:26:30Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5606945487,213,2.16,5606945473,56,Center,5606945477,141,22.1,5606945475,140,64.3,5606945481,212,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792941657,273,83,1,39,43,e5txudmuc2qpc460bs4lb5aff,0,24.1,71.1,2025-03-29T17:41:07.390Z,2025-03-29T19:26:32Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5606945619,399,76k8ic97o66kaq2e52bmp27ai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792941697,444,3,1,39,44,6oxoag5c6zbnn09wx08vz4iak,0,68.6,25.3,2025-03-29T17:41:08.512Z,2025-03-29T19:13:46Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5606945517,286,,5606945513,56,Center,5606945693,233,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792941707,274,7,1,39,44,e5txudmuc2qpc460bs4lb5aff,1,31.4,74.7,2025-03-29T17:41:08.513Z,2025-03-29T19:13:46Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5606945593,285,,5606945663,233,444,5606945591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792941753,275,1,1,39,45,e5txudmuc2qpc460bs4lb5aff,0,24.8,68.2,2025-03-29T17:41:09.831Z,2025-03-29T19:26:43Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5606945869,141,78.0,5606945857,157,,5606945871,212,11.1,5606945875,1,,5606945863,56,Back,5606945867,140,33.3,5606945873,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792941715,445,1,1,39,46,6oxoag5c6zbnn09wx08vz4iak,1,63.3,34.2,2025-03-29T17:41:10.515Z,2025-03-29T19:26:49Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5606945633,213,1.57,5606945627,140,63.3,5606945631,212,0.2,5606945625,56,Center,5606945629,141,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792941781,446,1,1,39,48,6oxoag5c6zbnn09wx08vz4iak,1,56.9,19.8,2025-03-29T17:41:13.155Z,2025-03-29T17:41:15Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5606946041,56,Center,5606946045,141,31.5,5606946043,140,50.7,5606946049,213,2.26,5606946047,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792941805,447,1,1,39,50,6oxoag5c6zbnn09wx08vz4iak,1,54.4,35.7,2025-03-29T17:41:14.979Z,2025-03-29T17:41:16Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5606946241,140,53.2,5606946251,213,1.67,5606946247,212,12.7,5606946239,56,Center,5606946243,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792941823,448,1,1,39,52,6oxoag5c6zbnn09wx08vz4iak,0,55.2,58.7,2025-03-29T17:41:16.299Z,2025-03-29T17:41:17Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5606946327,213,6.11,5606946323,141,54.9,5606946319,56,Center,5606946325,212,15.1,5606946321,140,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792942065,276,12,1,39,54,e5txudmuc2qpc460bs4lb5aff,1,21.5,65.8,2025-03-29T17:41:18.870Z,2025-03-29T17:41:27Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5606947469,141,88.7,5606947473,212,25.7,5606947475,213,0.65,5606947461,56,Back,5606947465,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792942015,449,1,1,39,58,6oxoag5c6zbnn09wx08vz4iak,1,55.7,12.2,2025-03-29T17:41:22.531Z,2025-03-29T17:41:25Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5606947243,213,6.08,5606947239,141,9.5,5606947235,56,Right,5606947237,140,64.2,5606947241,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792942029,450,1,1,40,1,6oxoag5c6zbnn09wx08vz4iak,0,75.0,11.1,2025-03-29T17:41:25.596Z,2025-03-29T17:41:26Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5606947301,56,Center,5606947305,140,83.5,5606947299,155,,5606947307,141,45.1,5606947295,2,,5606947315,213,1.20,5606947311,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792942075,277,12,1,40,3,e5txudmuc2qpc460bs4lb5aff,1,10.9,56.4,2025-03-29T17:41:27.454Z,2025-03-29T17:41:45Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5606947509,56,Back,5606947517,213,0.57,5606947513,141,85.6,5606947559,15,,5606947515,212,37.1,5606947511,140,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792942307,451,1,1,40,9,6oxoag5c6zbnn09wx08vz4iak,1,59.4,12.0,2025-03-29T17:41:33.947Z,2025-03-29T17:41:36Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5606948645,212,17.8,5606948641,140,49.1,5606948637,56,Back,5606948647,213,2.23,5606948643,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792942471,452,1,1,40,12,6oxoag5c6zbnn09wx08vz4iak,1,49.9,36.0,2025-03-29T17:41:36.795Z,2025-03-29T17:41:43Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5606949419,56,Center,5606949423,141,50.1,5606949427,213,0.76,5606949421,140,59.5,5606949425,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792942527,453,1,1,40,18,6oxoag5c6zbnn09wx08vz4iak,0,65.0,59.9,2025-03-29T17:41:42.995Z,2025-03-29T17:41:45Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5606949739,56,Left,5606949747,213,1.47,5606949743,141,100.0,5606949745,212,28.1,5606949741,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792943147,278,5,1,40,21,e5txudmuc2qpc460bs4lb5aff,1,32.2,-1.3,2025-03-29T17:41:45.227Z,2025-03-29T19:27:19Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5606952697,56,Back,5606952701,347,,5606952741,233,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792942543,454,5,1,40,21,6oxoag5c6zbnn09wx08vz4iak,0,67.8,101.3,2025-03-29T17:41:45.227Z,2025-03-29T19:27:19Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5606949811,347,,5606949809,56,Left,5606952775,233,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792943183,279,1,1,40,43,e5txudmuc2qpc460bs4lb5aff,0,32.4,0.0,2025-03-29T17:42:07.206Z,2025-03-29T17:42:09Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5606952857,107,,5606952869,1,,5606952861,140,70.4,5606952865,212,41.7,5606952859,56,Right,5606952863,141,16.6,5606952867,213,0.30,5606952899,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792943213,456,12,1,40,46,6oxoag5c6zbnn09wx08vz4iak,1,37.5,84.7,2025-03-29T17:42:10.188Z,2025-03-29T19:59:42Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5606953019,141,79.9,5606953015,56,Back,5606953059,15,,5606953023,213,5.99,5606953021,212,11.3,5606953017,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792943353,280,1,1,40,46,e5txudmuc2qpc460bs4lb5aff,1,38.6,19.7,2025-03-29T17:42:10.775Z,2025-03-29T17:42:17Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5606953801,3,,5606953805,140,67.6,5606953803,56,Center,5606953809,212,31.0,5606953807,141,28.5,5606953811,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792943335,457,83,1,40,52,6oxoag5c6zbnn09wx08vz4iak,0,9.3,70.2,2025-03-29T17:42:16.507Z,2025-03-29T17:42:20Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5606954151,399,95u4j4kg3w5wfpk8ilcimhfdg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792943385,281,1,1,40,52,e5txudmuc2qpc460bs4lb5aff,1,88.2,20.1,2025-03-29T17:42:17.022Z,2025-03-29T17:42:52Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,1.0,,5606953955,140,89.6,5606957765,154,,5606953959,212,9.9,5606953961,213,1.42,5606957763,210,15,5606953957,141,34.5,5606953953,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792943397,282,15,1,40,53,e5txudmuc2qpc460bs4lb5aff,1,88.0,43.8,2025-03-29T17:42:18.054Z,2025-03-29T19:35:06Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5606957873,230,98.0,5606957883,233,458,5606957855,154,,5606957525,20,,5607624045,328,,5606957857,55,281,5607624033,17,,5606954021,56,Center,5606957853,29,,5606957875,231,48.0,5606957529,82,5606957867,103,19,5606957851,76,,,5607624041,108,,5606957863,102,54.6,5606954017,22,,5606957869,146,93.7,5606957871,147,48.9
2792943407,458,10,1,40,53,6oxoag5c6zbnn09wx08vz4iak,1,8.3,61.7,2025-03-29T17:42:18.154Z,2025-03-29T17:42:53Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5606954065,56,Back,5606957939,233,282,5606954063,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792943579,459,12,1,40,57,6oxoag5c6zbnn09wx08vz4iak,1,10.6,51.2,2025-03-29T17:42:21.236Z,2025-03-29T17:42:29Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5606954853,140,26.1,5606954857,212,17.0,5606954859,213,0.30,5606954851,56,Back,5606954855,141,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792943549,283,1,1,41,1,e5txudmuc2qpc460bs4lb5aff,1,64.5,13.5,2025-03-29T17:42:25.950Z,2025-03-29T17:42:28Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5606954713,56,Right,5606954717,141,14.8,5606954719,212,9.8,5606954721,213,0.09,5606954715,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792943555,284,1,1,41,3,e5txudmuc2qpc460bs4lb5aff,0,75.1,12.7,2025-03-29T17:42:27.998Z,2025-03-29T17:42:28Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5606954749,141,13.6,5606954747,140,78.1,5606954751,212,3.2,5606954755,213,0.19,5606954745,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792943585,460,8,1,41,5,6oxoag5c6zbnn09wx08vz4iak,1,22.5,89.4,2025-03-29T17:42:29.292Z,2025-03-29T17:42:29Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5606954881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792943755,462,1,1,41,10,6oxoag5c6zbnn09wx08vz4iak,0,40.5,86.0,2025-03-29T17:42:35.163Z,2025-03-29T17:42:36Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5606955765,141,68.8,5606955761,56,Center,5606955767,212,21.4,5606955769,213,5.71,5606955763,140,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792943787,285,1,1,41,13,e5txudmuc2qpc460bs4lb5aff,0,36.2,22.1,2025-03-29T17:42:37.351Z,2025-03-29T17:42:37Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5606955959,213,6.12,5606955957,212,36.3,5606955953,140,70.3,5606955961,1,,5606955955,141,13.2,5606955951,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792943977,463,1,1,41,16,6oxoag5c6zbnn09wx08vz4iak,0,30.4,87.8,2025-03-29T17:42:40.764Z,2025-03-29T17:42:44Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5606956811,213,6.01,5606956809,212,47.0,5606956807,141,69.3,5606956803,56,Center,5606956805,140,73.5,5606956801,157,,5606956813,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792944023,286,1,1,41,19,e5txudmuc2qpc460bs4lb5aff,1,28.0,42.0,2025-03-29T17:42:43.382Z,2025-03-29T17:42:46Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5606957007,213,3.34,5606956993,3,,5606957003,141,36.1,5606956997,56,Back,5606957005,212,20.5,5606957001,140,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792944031,287,43,1,41,21,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-03-29T17:42:45.951Z,2025-03-29T17:42:56Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5606958315,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792944675,289,1,1,41,46,e5txudmuc2qpc460bs4lb5aff,0,11.1,60.6,2025-03-29T17:43:10.294Z,2025-03-29T17:49:50Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5606960481,199,,5606960485,140,77.6,5606960493,1,,5606960489,212,75.2,5606960491,213,0.38,5606960483,56,Left,5606960487,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792944691,290,5,1,41,51,e5txudmuc2qpc460bs4lb5aff,0,77.8,101.7,2025-03-29T17:43:15.702Z,2025-03-29T19:27:20Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5606960561,56,Left,5606961033,233,464,5606960563,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792944751,464,5,1,41,51,6oxoag5c6zbnn09wx08vz4iak,1,22.2,-1.7,2025-03-29T17:43:15.702Z,2025-03-29T19:27:19Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5606960929,56,Back,5606960931,347,,5606960987,233,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792944789,465,1,1,41,54,6oxoag5c6zbnn09wx08vz4iak,1,22.9,0.0,2025-03-29T17:43:19.140Z,2025-03-29T17:43:22Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5606961189,212,18.1,5606961181,107,,5606961185,140,19.3,5606961183,56,Back,5606961187,141,24.4,5606961191,213,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792944909,466,1,1,41,57,6oxoag5c6zbnn09wx08vz4iak,1,23.3,38.3,2025-03-29T17:43:21.811Z,2025-03-29T17:43:29Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5606961839,213,1.37,5606961835,141,64.6,5606961831,56,Back,5606961837,212,18.3,5606961833,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792944975,467,1,1,42,5,6oxoag5c6zbnn09wx08vz4iak,1,56.3,88.1,2025-03-29T17:43:29.308Z,2025-03-29T17:43:33Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5606962229,141,71.5,5606962225,140,45.0,5606962231,212,16.4,5606962233,213,3.90,5606962223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792944997,468,1,1,42,9,6oxoag5c6zbnn09wx08vz4iak,1,55.0,64.5,2025-03-29T17:43:33.444Z,2025-03-29T17:43:35Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5606962401,212,19.8,5606962395,56,Center,5606962399,141,38.8,5606962397,140,63.8,5606962403,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792945095,469,1,1,42,11,6oxoag5c6zbnn09wx08vz4iak,1,63.6,17.9,2025-03-29T17:43:35.708Z,2025-03-29T17:43:41Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5606962973,212,16.7,5606962967,56,Right,5606962969,140,78.2,5606962975,213,5.88,5606962971,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792945113,470,1,1,42,17,6oxoag5c6zbnn09wx08vz4iak,0,72.1,9.2,2025-03-29T17:43:41.460Z,2025-03-29T17:43:42Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5606963029,213,1.17,5606963021,56,Center,5606963025,141,48.7,5606963017,2,,5606963023,140,82.9,5606963027,212,29.2,5606963019,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792945165,291,12,1,42,19,e5txudmuc2qpc460bs4lb5aff,1,9.5,55.9,2025-03-29T17:43:44.045Z,2025-03-29T17:49:58Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5606963243,212,49.0,5606963237,56,Center,5606963239,140,56.1,5606963241,141,53.8,5606963245,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792945263,471,4,1,42,25,6oxoag5c6zbnn09wx08vz4iak,1,58.0,56.7,2025-03-29T17:43:49.524Z,2025-03-29T18:02:53Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5606963837,286,,5606963811,13,,5606963815,56,Center,5606964067,233,292,5606963831,265,,5606963825,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792945255,292,4,1,42,25,e5txudmuc2qpc460bs4lb5aff,0,42.0,43.3,2025-03-29T17:43:49.525Z,2025-03-29T18:02:54Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5606964035,152,,5606964031,13,,5606964039,285,,5606964037,265,,5606964033,56,Back,5606964077,233,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792945423,472,1,1,42,33,6oxoag5c6zbnn09wx08vz4iak,1,58.5,53.4,2025-03-29T17:43:58.004Z,2025-03-29T17:44:00Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5606964789,212,15.4,5606964781,152,,5606964785,140,60.0,5606964783,56,Center,5606964787,141,76.0,5606964817,189,,5606964777,5,,5606964791,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792945467,473,1,1,42,36,6oxoag5c6zbnn09wx08vz4iak,1,60.5,79.9,2025-03-29T17:44:00.844Z,2025-03-29T17:44:02Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5606965061,212,8.5,5606965055,56,Center,5606965059,141,68.7,5606965057,140,56.9,5606965063,213,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
