id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2797478269,524,1,2,48,33,bsykw9d70ffqe9atosc92n1e9,0,18.9,41.0,2025-04-06T18:26:19.145Z,2025-04-06T18:26:22Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5631830639,213,0.12,5631830629,157,,5631830641,1,,5631830637,212,56.5,5631830631,56,Center,5631830635,141,50.7,5631830633,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797478283,401,12,2,48,37,4q0b35m26thti4c2on9a3npk0,1,29.7,50.3,2025-04-06T18:26:23.237Z,2025-04-06T18:26:24Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5631830705,141,34.9,5631830703,140,35.1,5631830701,56,Back,5631830709,213,5.21,5631830747,15,,5631830707,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797478333,525,1,2,48,40,bsykw9d70ffqe9atosc92n1e9,1,69.9,64.2,2025-04-06T18:26:25.513Z,2025-04-06T18:26:31Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5631831041,212,22.8,5631831043,213,4.69,5631831037,140,69.5,5631831039,141,30.7,5631831035,56,Center,5631831033,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797478373,526,1,2,48,45,bsykw9d70ffqe9atosc92n1e9,1,73.8,8.6,2025-04-06T18:26:31.401Z,2025-04-06T18:26:35Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5631831261,141,8.3,5631831263,212,9.8,5631831265,213,6.26,5631831257,56,Right,5631831259,140,83.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797478401,527,1,2,48,49,bsykw9d70ffqe9atosc92n1e9,1,82.3,7.6,2025-04-06T18:26:35.001Z,2025-04-06T18:26:38Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5631831429,56,Center,5631831433,141,31.0,5631831435,212,16.4,5631831437,213,1.32,5631831427,155,,5631831431,140,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797478393,402,83,2,48,51,4q0b35m26thti4c2on9a3npk0,0,16.8,68.1,2025-04-06T18:26:37.125Z,2025-04-06T18:26:42Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5631831719,399,60xm53o64nszavcsgfu5xzjyt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797478431,528,1,2,48,52,bsykw9d70ffqe9atosc92n1e9,1,85.7,26.2,2025-04-06T18:26:37.841Z,2025-04-06T18:26:40Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5631831565,140,83.3,5631831563,56,Right,5631831571,213,4.46,5631831567,141,11.7,5631831569,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797478461,529,1,2,48,54,bsykw9d70ffqe9atosc92n1e9,0,81.8,9.8,2025-04-06T18:26:40.353Z,2025-04-06T18:26:42Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5631831689,212,30.6,5631831681,155,,5631831679,2,,5631831685,140,90.6,5631831683,56,Center,5631831691,213,1.26,5631831687,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797478469,403,12,2,48,56,4q0b35m26thti4c2on9a3npk0,1,14.2,48.8,2025-04-06T18:26:42.101Z,2025-04-06T18:26:43Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5631831739,141,45.0,5631831735,56,Back,5631831743,213,6.18,5631831753,15,,5631831741,212,25.4,5631831737,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797478577,530,1,2,49,6,bsykw9d70ffqe9atosc92n1e9,1,87.1,88.3,2025-04-06T18:26:51.690Z,2025-04-06T18:26:54Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5631832299,141,76.3,5631832295,56,Center,5631832303,213,3.60,5631832297,140,71.5,5631832301,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797478781,536,1,2,49,7,bsykw9d70ffqe9atosc92n1e9,1,77.0,72.4,2025-04-06T18:26:53.239Z,2025-04-06T18:27:11Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5631833471,213,4.36,5631833467,141,68.2,5631833463,56,Center,5631833465,140,76.0,5631833469,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797478613,531,1,2,49,8,bsykw9d70ffqe9atosc92n1e9,0,74.1,71.4,2025-04-06T18:26:53.914Z,2025-04-06T18:27:25Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5631832479,213,6.25,5631832469,56,Center,5631833613,155,,5631832475,212,9.7,5631832473,141,70.9,5631832471,140,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797478619,404,12,2,49,10,4q0b35m26thti4c2on9a3npk0,1,17.6,36.3,2025-04-06T18:26:56.165Z,2025-04-06T18:26:57Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5631832507,140,25.3,5631832505,56,Back,5631832559,15,,5631832509,141,13.5,5631832513,213,5.19,5631832511,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797478661,532,1,2,49,13,bsykw9d70ffqe9atosc92n1e9,1,75.7,81.8,2025-04-06T18:26:59.001Z,2025-04-06T18:27:00Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5631832725,213,0.04,5631832723,212,13.5,5631832721,141,82.6,5631832719,140,88.5,5631832717,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797478667,533,3,2,49,14,bsykw9d70ffqe9atosc92n1e9,0,83.6,85.2,2025-04-06T18:27:00.356Z,2025-04-06T18:27:08Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5631832891,233,405,5631832761,286,,5631832755,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797478681,405,7,2,49,14,4q0b35m26thti4c2on9a3npk0,0,16.4,14.8,2025-04-06T18:27:00.357Z,2025-04-06T18:27:06Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5631832831,285,,5631832829,56,Back,5631832875,233,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797478733,406,45,2,49,16,4q0b35m26thti4c2on9a3npk0,0,17.4,11.8,2025-04-06T18:27:02.305Z,2025-04-06T19:23:27Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5631833209,233,534,5631833145,285,,5631833143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797478693,534,3,2,49,16,bsykw9d70ffqe9atosc92n1e9,1,82.6,88.2,2025-04-06T18:27:02.305Z,2025-04-06T19:23:26Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5631833177,233,406,5631832927,56,Left,5631832929,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797478705,535,1,2,49,18,bsykw9d70ffqe9atosc92n1e9,0,97.1,83.9,2025-04-06T18:27:03.753Z,2025-04-06T18:27:09Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5631832999,155,,5631833007,212,19.9,5631833009,213,4.58,5631833001,56,Center,5631832997,2,,5631833003,140,94.6,5631833005,141,54.9,5631833295,233,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797478735,407,11,2,49,21,4q0b35m26thti4c2on9a3npk0,1,5.9,50.5,2025-04-06T18:27:06.869Z,2025-04-06T18:27:09Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5631833147,56,Back,5631833149,88,,5631833323,233,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797478847,408,1,2,49,32,4q0b35m26thti4c2on9a3npk0,1,12.4,56.2,2025-04-06T18:27:18.317Z,2025-04-06T18:27:19Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5631833809,213,4.84,5631833807,212,20.6,5631833801,56,Back,5631833799,123,,5631833805,141,26.2,5631833803,140,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797478895,409,1,2,49,34,4q0b35m26thti4c2on9a3npk0,1,14.9,26.2,2025-04-06T18:27:19.758Z,2025-04-06T18:27:25Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5631834093,56,Back,5631834095,140,9.5,5631834097,141,49.2,5631834101,213,1.92,5631834099,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797478933,410,1,2,49,40,4q0b35m26thti4c2on9a3npk0,1,11.5,62.7,2025-04-06T18:27:25.533Z,2025-04-06T18:27:29Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5631834277,1,,5631834267,56,Back,5631834271,141,56.6,5631834265,157,,5631834275,213,6.15,5631834273,212,30.5,5631834269,140,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797478937,411,4,2,49,44,4q0b35m26thti4c2on9a3npk0,1,45.5,55.2,2025-04-06T18:27:29.493Z,2025-04-06T18:27:44Z,aebliukutyz91pczaam39lolx,Moussa Njie,,,5631834311,56,Back,5631834409,233,537,5631834313,152,,5631834947,295,,5631834317,286,,5631834309,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797478943,537,4,2,49,44,bsykw9d70ffqe9atosc92n1e9,0,54.5,44.8,2025-04-06T18:27:29.494Z,2025-04-06T18:27:44Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5631834397,13,,5631834423,233,411,5631834405,285,,5631834403,152,,5631834399,295,,5631834401,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797478985,412,1,2,49,51,4q0b35m26thti4c2on9a3npk0,0,40.6,57.5,2025-04-06T18:27:37.062Z,2025-04-06T18:27:40Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5631834547,140,61.2,5631834769,189,,5631834541,5,,5631834551,212,21.7,5631834553,213,0.05,5631834543,152,,5631834545,56,Center,5631834549,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797479027,538,1,2,49,53,bsykw9d70ffqe9atosc92n1e9,1,25.0,50.7,2025-04-06T18:27:39.394Z,2025-04-06T18:27:41Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5631834805,213,5.86,5631834801,212,8.9,5631834797,141,45.4,5631834795,140,32.7,5631834793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797479081,540,1,2,49,55,bsykw9d70ffqe9atosc92n1e9,1,32.7,44.9,2025-04-06T18:27:40.986Z,2025-04-06T18:27:46Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5631835093,213,1.35,5631835091,212,24.3,5631835085,56,Back,5631835089,141,79.7,5631835087,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797479129,541,1,2,50,1,bsykw9d70ffqe9atosc92n1e9,1,54.0,85.6,2025-04-06T18:27:46.698Z,2025-04-06T18:27:50Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5631835339,213,0.22,5631835337,212,22.9,5631835331,56,Left,5631835333,140,75.3,5631835335,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797479173,542,1,2,50,5,bsykw9d70ffqe9atosc92n1e9,0,89.2,94.1,2025-04-06T18:27:50.674Z,2025-04-06T18:27:54Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5631835565,56,Center,5631835563,155,,5631835573,213,4.93,5631835561,2,,5631835571,212,25.8,5631835569,141,57.0,5631835567,140,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797479187,413,44,2,50,8,4q0b35m26thti4c2on9a3npk0,1,7.1,46.2,2025-04-06T18:27:53.713Z,2025-04-06T19:24:53Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5631835665,56,Back,5631835667,285,,5631835745,233,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797479179,543,44,2,50,8,bsykw9d70ffqe9atosc92n1e9,0,92.9,53.8,2025-04-06T18:27:53.714Z,2025-04-06T19:23:44Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5631835613,56,Center,5631835615,286,,5631835761,233,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797479199,414,12,2,50,8,4q0b35m26thti4c2on9a3npk0,1,9.6,51.4,2025-04-06T18:27:54.422Z,2025-04-06T19:24:51Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5631835725,15,,5631835715,212,14.2,5631835713,141,64.6,5631835711,140,20.1,5631835709,56,Back,5631835717,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797479219,544,61,2,50,11,bsykw9d70ffqe9atosc92n1e9,1,93.4,44.0,2025-04-06T18:27:56.993Z,2025-04-06T18:27:57Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,1.0,5631835829,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797479255,545,13,2,50,13,bsykw9d70ffqe9atosc92n1e9,1,94.5,33.4,2025-04-06T18:27:58.754Z,2025-04-06T19:39:07Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5631836901,81,,5631836915,230,98.5,5631835993,62,,5631836911,102,40.3,5631836917,231,45.3,5631836091,20,,5631836903,29,,5631835995,56,Center,5631836913,103,5631835991,22,,44.4,5631836907,55,544,,,,,,,,,,,,,,,,,,,,,,,,
2797479261,415,5,2,50,14,4q0b35m26thti4c2on9a3npk0,1,-1.2,59.7,2025-04-06T18:27:59.654Z,2025-04-06T19:29:47Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5631836027,346,,5631836111,233,546,5631836025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797479275,546,5,2,50,14,bsykw9d70ffqe9atosc92n1e9,0,101.2,40.3,2025-04-06T18:27:59.654Z,2025-04-06T19:29:48Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5631836087,56,Center,5631836115,233,415,5631836089,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797479549,416,1,2,50,43,4q0b35m26thti4c2on9a3npk0,0,4.4,49.7,2025-04-06T18:28:29.351Z,2025-04-06T18:28:33Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5631837679,213,6.01,5631837669,56,Center,5631837683,1,,5631837691,74,,5631837671,140,65.5,5631837673,141,23.5,5631837675,212,66.6,5631837667,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797479567,547,44,2,50,46,bsykw9d70ffqe9atosc92n1e9,1,37.1,77.1,2025-04-06T18:28:32.309Z,2025-04-06T19:23:45Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5631837765,285,,5631837861,233,417,5631837763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797479561,417,44,2,50,46,4q0b35m26thti4c2on9a3npk0,0,62.9,22.9,2025-04-06T18:28:32.310Z,2025-04-06T19:23:45Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5631837747,286,,5631837871,233,547,5631837743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797479597,548,12,2,50,47,bsykw9d70ffqe9atosc92n1e9,1,41.6,78.1,2025-04-06T18:28:32.994Z,2025-04-06T18:28:35Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5631837927,141,92.9,5631837925,140,46.1,5631837923,56,Back,5631837933,213,1.13,5631837929,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797479605,549,1,2,50,49,bsykw9d70ffqe9atosc92n1e9,0,46.1,95.6,2025-04-06T18:28:35.050Z,2025-04-06T18:28:35Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5631837999,212,4.8,5631837991,3,,5631837995,140,44.4,5631837993,56,Back,5631837997,141,89.0,5631838001,213,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797479621,418,1,2,50,50,4q0b35m26thti4c2on9a3npk0,1,59.8,19.9,2025-04-06T18:28:35.543Z,2025-04-06T18:28:36Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5631838069,141,15.5,5631838071,212,10.3,5631838073,213,5.99,5631838065,56,Right,5631838067,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797479627,419,1,2,50,50,4q0b35m26thti4c2on9a3npk0,0,69.2,15.5,2025-04-06T18:28:36.351Z,2025-04-06T18:28:37Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5631838107,141,26.2,5631838099,56,Center,5631838103,140,68.0,5631838109,212,7.4,5631838111,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797479651,550,1,2,50,52,bsykw9d70ffqe9atosc92n1e9,0,32.9,87.1,2025-04-06T18:28:38.435Z,2025-04-06T18:28:39Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5631838251,212,18.0,5631838245,56,Back,5631838255,1,,5631838253,213,0.60,5631838243,157,,5631838249,141,100.0,5631838247,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797479683,420,5,2,50,53,4q0b35m26thti4c2on9a3npk0,1,57.3,-1.8,2025-04-06T18:28:39.375Z,2025-04-06T19:29:48Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5631838451,56,Right,5631838499,233,551,5631838453,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797479655,551,5,2,50,53,bsykw9d70ffqe9atosc92n1e9,0,42.7,101.8,2025-04-06T18:28:39.375Z,2025-04-06T18:28:46Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5631838269,56,Back,5631838271,347,,5631838517,233,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797479927,421,1,2,51,10,4q0b35m26thti4c2on9a3npk0,1,67.6,0.0,2025-04-06T18:28:55.551Z,2025-04-06T18:29:01Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5631839757,141,20.6,5631839761,213,1.22,5631839759,212,16.0,5631839751,107,,5631839755,140,72.9,5631839753,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797479931,422,4,2,51,14,4q0b35m26thti4c2on9a3npk0,1,67.0,16.4,2025-04-06T18:28:59.569Z,2025-04-06T18:29:06Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,,5631839847,13,,5631839851,56,Right,5631839853,152,,5631839855,286,,5631839859,233,552,5631839849,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797479913,552,4,2,51,14,bsykw9d70ffqe9atosc92n1e9,0,33.0,83.6,2025-04-06T18:28:59.570Z,2025-04-06T18:29:06Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5631839799,152,,5631839895,233,422,5631839793,13,,5631839795,295,,5631839801,285,,5631839797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797480211,423,1,2,51,38,4q0b35m26thti4c2on9a3npk0,0,67.6,21.1,2025-04-06T18:29:23.968Z,2025-04-06T18:29:28Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,,5631841359,213,0.72,5631841349,152,,5631841351,56,Center,5631841355,141,55.9,5631841343,2,,5631841353,140,93.1,5631841345,5,,5631841347,155,,5631841357,212,5631841361,1,,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797481527,565,12,2,51,39,bsykw9d70ffqe9atosc92n1e9,1,6.5,45.0,2025-04-06T18:29:25.013Z,2025-04-06T19:22:46Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5632069185,212,5.9,5632069183,141,50.3,5632069187,213,2.49,5632069181,140,2.0,5632069179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797481343,564,12,2,51,40,bsykw9d70ffqe9atosc92n1e9,1,4.4,45.2,2025-04-06T18:29:25.918Z,2025-04-06T18:31:25Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5631848219,212,15.8,5631848213,56,Back,5631848215,140,13.8,5631848217,141,27.0,5631848221,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797480221,424,1,2,51,44,4q0b35m26thti4c2on9a3npk0,0,91.2,60.3,2025-04-06T18:29:29.703Z,2025-04-06T18:29:54Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5631842949,3,,5631842959,213,4.88,5631842951,56,Center,5631842955,141,50.9,5631842953,140,92.2,5631842957,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797480251,553,4,2,51,46,bsykw9d70ffqe9atosc92n1e9,1,6.4,47.2,2025-04-06T18:29:32.107Z,2025-04-06T19:22:49Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5631841589,152,,5631841627,233,429,5631841591,265,,5631841585,56,Back,5631841581,13,,5631841593,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797480253,429,4,2,51,46,4q0b35m26thti4c2on9a3npk0,0,93.6,52.8,2025-04-06T18:29:32.108Z,2025-04-06T18:29:38Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5631841569,286,,5631841657,233,553,5631841561,13,,5631841567,265,,5631841565,152,,5631841563,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797480485,554,1,2,52,5,bsykw9d70ffqe9atosc92n1e9,1,12.4,53.3,2025-04-06T18:29:50.883Z,2025-04-06T18:29:52Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5631842787,140,33.0,5631842793,213,0.81,5631842781,5,,5631842783,152,,5631842785,56,Back,5631842791,212,31.3,5631842789,141,86.6,5631842829,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797480505,555,1,2,52,7,bsykw9d70ffqe9atosc92n1e9,1,33.5,86.6,2025-04-06T18:29:52.475Z,2025-04-06T18:29:53Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5631842939,141,73.8,5631842935,56,Back,5631842941,212,10.7,5631842943,213,4.09,5631842937,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797480561,556,1,2,52,8,bsykw9d70ffqe9atosc92n1e9,1,27.0,69.4,2025-04-06T18:29:53.595Z,2025-04-06T18:29:58Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5631843187,212,22.5,5631843189,213,4.64,5631843181,56,Back,5631843183,140,25.4,5631843185,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797480579,557,1,2,52,12,bsykw9d70ffqe9atosc92n1e9,1,26.2,27.7,2025-04-06T18:29:57.827Z,2025-04-06T18:29:59Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5631843249,56,Back,5631843253,141,17.9,5631843255,212,10.0,5631843251,140,33.3,5631843257,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797480635,558,1,2,52,13,bsykw9d70ffqe9atosc92n1e9,1,31.6,18.8,2025-04-06T18:29:59.340Z,2025-04-06T18:30:07Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5631843565,56,Left,5631843563,196,,5631843575,1,,5631843573,213,0.76,5631843561,155,,5631843571,212,61.3,5631843569,141,80.9,5631843567,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797480639,430,83,2,52,20,4q0b35m26thti4c2on9a3npk0,0,17.8,23.9,2025-04-06T18:30:05.904Z,2025-04-06T19:58:19Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5631843763,399,bnjysriuqd4qe0fmh2ld8yk2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797480653,559,61,2,52,21,bsykw9d70ffqe9atosc92n1e9,0,77.1,73.6,2025-04-06T18:30:06.911Z,2025-04-06T18:31:00Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5631843687,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797480665,431,4,2,52,24,4q0b35m26thti4c2on9a3npk0,1,25.8,27.8,2025-04-06T18:30:09.922Z,2025-04-06T19:46:50Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5631843809,233,560,5631843777,285,,5631843769,13,,5631843771,56,Back,5631843773,152,,5631843775,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797480659,560,4,2,52,24,bsykw9d70ffqe9atosc92n1e9,0,74.2,72.2,2025-04-06T18:30:09.923Z,2025-04-06T18:31:02Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5631843729,13,,5631843735,265,,5631843831,233,431,5631843733,152,,5631844001,55,561,5631843731,56,Center,5631843737,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
