id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2793911845,339,1,1,40,46,eujf9nqky8c5jnahb2f76m86o,1,80.7,4.4,2025-03-30T17:56:37.482Z,2025-03-30T17:56:38Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5612207049,213,2.96,5612207045,141,8.5,5612207041,56,Right,5612207047,212,15.7,5612207043,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793911899,340,1,1,40,47,eujf9nqky8c5jnahb2f76m86o,0,66.2,8.5,2025-03-30T17:56:38.307Z,2025-03-30T17:56:42Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,5612207333,212,43.8,5612207337,1,,5612207329,140,94.2,5612207331,141,56.3,5612207325,155,,5612207327,56,Center,5612207335,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912147,343,1,1,40,48,eujf9nqky8c5jnahb2f76m86o,0,87.5,63.9,2025-03-30T17:56:38.914Z,2025-03-30T19:38:16Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,5612208815,212,10.4,5612208811,140,83.2,5612208817,213,4.26,5612208807,3,,5612208809,56,Center,5612208813,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793911905,428,12,1,40,50,ctvzi2jbl1q6xzq0s3sexj73g,1,10.1,51.5,2025-03-30T17:56:40.647Z,2025-03-30T19:44:41Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,5612207367,56,Back,5612207395,15,,5612207369,140,14.4,5612207373,212,7.4,5612207375,213,0.92,5612207371,141,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793911941,341,13,1,40,51,eujf9nqky8c5jnahb2f76m86o,1,83.4,44.8,2025-03-30T17:56:41.715Z,2025-03-30T19:50:35Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5612207583,17,,5612207585,56,Center,5612208281,77,,5612208289,230,98.5,5612208283,102,56.1,5612207799,20,,5612208287,458,,5612208285,103,80.6,5612207581,22,5612208291,231,49.1,,,,,,,,,,,,,,,,,,,,,,,,
2793911977,342,5,1,40,53,eujf9nqky8c5jnahb2f76m86o,0,100.9,54.5,2025-03-30T17:56:44.286Z,2025-03-30T20:01:36Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5612207773,346,,5612207771,56,Center,5612207823,233,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793911937,429,5,1,40,53,ctvzi2jbl1q6xzq0s3sexj73g,1,-0.9,45.5,2025-03-30T17:56:44.286Z,2025-03-30T20:01:36Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,5612207565,346,,5612207809,233,342,5612207563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912179,430,1,1,41,18,ctvzi2jbl1q6xzq0s3sexj73g,1,3.1,51.0,2025-03-30T17:57:08.805Z,2025-03-30T19:44:14Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,5612209003,140,23.8,5612208999,124,,5612209007,212,25.4,5612209001,56,Back,5612209005,141,70.2,5612209009,213,0.54,5612209013,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912209,431,1,1,41,20,ctvzi2jbl1q6xzq0s3sexj73g,1,27.6,71.5,2025-03-30T17:57:11.349Z,2025-03-30T17:57:13Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612209235,140,61.8,5612209239,212,38.2,5612209233,56,Left,5612209237,141,90.5,5612209231,155,,5612209243,1,,5612209241,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912219,432,1,1,41,22,ctvzi2jbl1q6xzq0s3sexj73g,0,61.8,90.5,2025-03-30T17:57:13.013Z,2025-03-30T17:57:14Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,5612209309,140,71.7,5612209305,3,,5612209311,141,100.0,5612209313,212,13.0,5612209315,213,0.64,5612209307,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912239,344,5,1,41,23,eujf9nqky8c5jnahb2f76m86o,1,32.0,-2.0,2025-03-30T17:57:14.201Z,2025-03-30T20:01:37Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,5612209423,347,,5612209421,56,Back,5612209441,233,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912227,433,5,1,41,23,ctvzi2jbl1q6xzq0s3sexj73g,0,68.0,102.0,2025-03-30T17:57:14.201Z,2025-03-30T17:57:20Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,5612209447,233,344,5612209345,347,,5612209343,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912359,345,1,1,41,37,eujf9nqky8c5jnahb2f76m86o,1,40.4,0.0,2025-03-30T17:57:28.138Z,2025-03-30T17:57:32Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5612210095,107,,5612210103,212,25.8,5612210099,140,64.1,5612210097,56,Right,5612210101,141,8.6,5612210107,1,,5612210105,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912363,346,1,1,41,38,eujf9nqky8c5jnahb2f76m86o,0,64.2,8.6,2025-03-30T17:57:28.563Z,2025-03-30T19:38:22Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,5612210133,168,,5612210137,140,72.7,5612210143,213,0.49,5612210141,212,10.1,5612210139,141,15.6,5612210135,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912383,434,1,1,41,41,ctvzi2jbl1q6xzq0s3sexj73g,0,24.7,80.0,2025-03-30T17:57:31.709Z,2025-03-30T17:57:35Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612210243,212,41.1,5612210245,213,6.19,5612210235,157,,5612210239,140,63.7,5612210237,56,Center,5612210247,1,,5612210241,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912399,347,12,1,41,45,eujf9nqky8c5jnahb2f76m86o,1,39.7,34.3,2025-03-30T17:57:35.811Z,2025-03-30T17:57:39Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,5612210365,213,0.49,5612210387,15,,5612210361,141,46.3,5612210359,140,54.1,5612210357,56,Center,5612210363,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912463,348,44,1,41,47,eujf9nqky8c5jnahb2f76m86o,1,55.1,48.6,2025-03-30T17:57:38.493Z,2025-03-30T18:17:21Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,5612210661,56,Center,5612210663,286,,5612210693,233,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912449,435,44,1,41,47,ctvzi2jbl1q6xzq0s3sexj73g,0,44.9,51.4,2025-03-30T17:57:38.494Z,2025-03-30T18:17:22Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,5612210583,56,Back,5612210715,233,348,5612210585,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912469,349,1,1,41,48,eujf9nqky8c5jnahb2f76m86o,0,54.1,46.3,2025-03-30T17:57:39.258Z,2025-03-30T17:57:40Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,5612210685,212,4.1,5612210681,140,58.0,5612210687,213,6.23,5612210677,168,,5612210679,56,Center,5612210683,141,46.0,5612210675,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912465,436,61,1,41,49,ctvzi2jbl1q6xzq0s3sexj73g,1,44.3,50.0,2025-03-30T17:57:39.694Z,2025-03-30T17:57:39Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,5612210669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912483,437,43,1,41,51,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-03-30T17:57:41.503Z,2025-03-30T17:57:55Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,5612210757,56,Center,5612211431,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912495,438,43,1,41,52,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-03-30T17:57:42.870Z,2025-03-30T17:57:51Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,5612211243,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912527,439,4,1,41,55,ctvzi2jbl1q6xzq0s3sexj73g,1,51.4,56.8,2025-03-30T17:57:45.913Z,2025-03-30T19:42:37Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,5612211017,265,,5612211019,286,,5612211015,152,,5612211013,56,Center,5612211043,233,350,5612211009,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912515,350,4,1,41,55,eujf9nqky8c5jnahb2f76m86o,0,48.6,43.2,2025-03-30T17:57:45.914Z,2025-03-30T17:58:07Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,5612210987,152,,5612210991,285,,5612210985,56,Back,5612210989,265,,5612211139,233,439,5612210983,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912717,440,1,1,42,8,ctvzi2jbl1q6xzq0s3sexj73g,1,55.1,67.8,2025-03-30T17:57:59.477Z,2025-03-30T17:58:09Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,5612212263,5,,5612212275,213,3.72,5612212271,141,59.0,5612212267,56,Back,5612212273,212,10.9,5612212269,140,46.4,5612212265,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912737,441,1,1,42,18,ctvzi2jbl1q6xzq0s3sexj73g,1,57.9,67.3,2025-03-30T17:58:09.364Z,2025-03-30T17:58:11Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612212401,213,1.84,5612212399,212,13.4,5612212395,140,54.5,5612212393,56,Left,5612212397,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912767,442,1,1,42,22,ctvzi2jbl1q6xzq0s3sexj73g,1,53.5,84.4,2025-03-30T17:58:13.389Z,2025-03-30T17:58:15Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,5612212615,212,20.0,5612212611,140,36.6,5612212617,213,3.62,5612212609,56,Back,5612212613,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912799,443,1,1,42,25,ctvzi2jbl1q6xzq0s3sexj73g,1,35.0,69.7,2025-03-30T17:58:15.725Z,2025-03-30T17:58:18Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612212765,212,17.6,5612212767,213,4.14,5612212761,140,26.0,5612212759,56,Back,5612212763,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912841,444,1,1,42,27,ctvzi2jbl1q6xzq0s3sexj73g,1,26.0,47.9,2025-03-30T17:58:18.460Z,2025-03-30T17:58:24Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,5612213027,141,13.4,5612213023,56,Back,5612213031,213,4.86,5612213029,212,23.7,5612213025,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912869,445,1,1,42,33,ctvzi2jbl1q6xzq0s3sexj73g,1,67.9,10.4,2025-03-30T17:58:24.045Z,2025-03-30T17:58:27Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,5612213225,56,Center,5612213231,212,13.5,5612213229,141,29.5,5612213227,140,71.4,5612213233,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912899,446,1,1,42,37,ctvzi2jbl1q6xzq0s3sexj73g,1,65.5,50.6,2025-03-30T17:58:27.589Z,2025-03-30T17:58:30Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,5612213431,56,Left,5612213437,141,79.4,5612213443,213,1.48,5612213439,212,19.7,5612213435,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912927,447,1,1,42,39,ctvzi2jbl1q6xzq0s3sexj73g,1,68.2,79.6,2025-03-30T17:58:30.285Z,2025-03-30T17:58:33Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,5612213589,141,95.1,5612213593,213,0.71,5612213585,56,Left,5612213591,212,16.1,5612213587,140,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912957,448,1,1,42,42,ctvzi2jbl1q6xzq0s3sexj73g,1,78.8,84.1,2025-03-30T17:58:33.492Z,2025-03-30T17:58:37Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,5612213717,140,89.9,5612213719,141,69.9,5612213723,213,5.59,5612213715,56,Center,5612213721,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793912969,449,1,1,42,46,ctvzi2jbl1q6xzq0s3sexj73g,0,79.8,69.0,2025-03-30T17:58:36.942Z,2025-03-30T17:58:37Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,5612213805,141,49.6,5612213809,213,5.66,5612213801,56,Center,5612213807,212,22.4,5612213799,155,,5612213803,140,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913175,352,2,1,42,58,eujf9nqky8c5jnahb2f76m86o,1,14.0,41.8,2025-03-30T17:58:49.298Z,2025-03-30T17:58:57Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,5612214985,1,,5612214945,141,35.7,5612214943,140,69.5,5612214983,7,6yyum3rgz21z8aln67irm508a,5612214987,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913183,452,55,1,42,58,ctvzi2jbl1q6xzq0s3sexj73g,1,27.6,51.3,2025-03-30T17:58:49.299Z,2025-03-30T19:44:44Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612619629,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913165,451,43,1,43,3,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-03-30T17:58:54.493Z,2025-03-30T17:58:59Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612215107,144,44,5612214871,56,Back,5612214873,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913295,453,1,1,43,12,ctvzi2jbl1q6xzq0s3sexj73g,1,30.6,73.0,2025-03-30T17:59:02.732Z,2025-03-30T17:59:09Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,5612215597,56,Back,5612215605,213,4.49,5612215601,141,44.6,5612215599,140,26.4,5612215595,241,,5612215593,5,,5612215603,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913315,454,1,1,43,18,ctvzi2jbl1q6xzq0s3sexj73g,1,39.3,39.8,2025-03-30T17:59:08.988Z,2025-03-30T17:59:11Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,5612215719,140,35.8,5612215727,141,65.2,5612215731,213,1.78,5612215729,212,17.7,5612215713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913355,455,1,1,43,20,ctvzi2jbl1q6xzq0s3sexj73g,1,35.4,67.5,2025-03-30T17:59:10.924Z,2025-03-30T17:59:14Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612215911,212,17.0,5612215903,140,40.6,5612215915,213,1.24,5612215899,56,Back,5612215907,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913417,456,1,1,43,24,ctvzi2jbl1q6xzq0s3sexj73g,1,42.5,89.4,2025-03-30T17:59:14.501Z,2025-03-30T17:59:22Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,5612216319,141,49.3,5612216315,56,Back,5612216321,212,32.1,5612216325,1,,5612216317,140,26.4,5612216323,213,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913437,457,1,1,43,31,ctvzi2jbl1q6xzq0s3sexj73g,1,41.1,27.9,2025-03-30T17:59:21.941Z,2025-03-30T17:59:24Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,5612216439,140,40.7,5612216445,213,4.68,5612216441,141,7.4,5612216437,56,Back,5612216443,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913503,458,1,1,43,33,ctvzi2jbl1q6xzq0s3sexj73g,1,40.7,7.4,2025-03-30T17:59:24.404Z,2025-03-30T17:59:30Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,5612216851,212,16.7,5612216847,140,35.0,5612216853,213,1.94,5612216849,141,30.3,5612216845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913539,459,1,1,43,40,ctvzi2jbl1q6xzq0s3sexj73g,1,46.4,52.4,2025-03-30T17:59:30.700Z,2025-03-30T17:59:33Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,5612217033,56,Back,5612217037,141,74.5,5612217041,213,1.82,5612217035,140,42.8,5612217039,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913573,460,1,1,43,42,ctvzi2jbl1q6xzq0s3sexj73g,1,44.4,80.6,2025-03-30T17:59:32.988Z,2025-03-30T17:59:35Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612217261,212,10.0,5612217257,140,41.8,5612217263,213,1.85,5612217259,141,94.8,5612217255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913581,461,1,1,43,44,ctvzi2jbl1q6xzq0s3sexj73g,1,44.3,94.1,2025-03-30T17:59:35.461Z,2025-03-30T17:59:36Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,5612217291,213,6.16,5612217289,212,10.9,5612217285,140,54.6,5612217287,141,92.1,5612217283,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913587,462,1,1,43,45,ctvzi2jbl1q6xzq0s3sexj73g,0,54.6,92.1,2025-03-30T17:59:36.364Z,2025-03-30T19:42:38Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,5612217315,213,4.84,5612217307,56,Left,5612217309,140,55.2,5612217313,212,5.0,5612217311,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913629,353,1,1,43,47,eujf9nqky8c5jnahb2f76m86o,1,51.8,10.1,2025-03-30T17:59:38.465Z,2025-03-30T17:59:40Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5612217583,141,6.1,5612217579,56,Right,5612217587,213,5.86,5612217581,140,57.6,5612217585,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913667,355,1,1,43,50,eujf9nqky8c5jnahb2f76m86o,1,51.6,6.1,2025-03-30T17:59:40.833Z,2025-03-30T17:59:44Z,342b6q9d0ghvvizc2s6801ses,S. Jonassen,,5612217803,212,24.5,5612217797,56,Back,5612217799,140,29.4,5612217801,141,17.3,5612217805,213,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913687,356,1,1,43,54,eujf9nqky8c5jnahb2f76m86o,1,32.0,19.4,2025-03-30T17:59:44.537Z,2025-03-30T17:59:47Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,5612217889,140,45.1,5612217891,141,9.1,5612217895,213,5.81,5612217887,56,Back,5612217893,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913705,357,1,1,43,56,eujf9nqky8c5jnahb2f76m86o,1,45.3,5.3,2025-03-30T17:59:47.121Z,2025-03-30T17:59:50Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5612217987,141,18.2,5612217985,140,67.2,5612217989,212,24.6,5612217991,213,0.36,5612217983,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913709,358,1,1,43,59,eujf9nqky8c5jnahb2f76m86o,0,67.2,18.2,2025-03-30T17:59:49.833Z,2025-03-30T17:59:50Z,342b6q9d0ghvvizc2s6801ses,S. Jonassen,,5612218013,212,12.7,5612218011,141,34.5,5612218009,140,61.2,5612218007,56,Center,5612218015,213,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913741,464,1,1,44,2,ctvzi2jbl1q6xzq0s3sexj73g,0,37.1,67.6,2025-03-30T17:59:52.636Z,2025-03-30T17:59:53Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,5612218159,56,Back,5612218173,212,5.9,5612218165,140,33.4,5612218169,141,74.2,5612218175,213,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913747,359,61,1,44,3,eujf9nqky8c5jnahb2f76m86o,1,67.1,35.2,2025-03-30T17:59:53.827Z,2025-03-30T17:59:53Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,5612218221,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913817,361,1,1,44,5,eujf9nqky8c5jnahb2f76m86o,1,63.0,44.6,2025-03-30T17:59:56.225Z,2025-03-30T18:00:00Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,5612218561,56,Center,5612218567,212,11.0,5612218563,140,54.9,5612218569,213,2.46,5612218565,141,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913831,362,1,1,44,9,eujf9nqky8c5jnahb2f76m86o,1,55.7,55.2,2025-03-30T17:59:59.849Z,2025-03-30T18:00:01Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,5612218641,213,0.81,5612218629,140,62.4,5612218637,212,10.2,5612218625,56,Center,5612218633,141,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913883,363,1,1,44,11,eujf9nqky8c5jnahb2f76m86o,1,67.6,67.6,2025-03-30T18:00:01.545Z,2025-03-30T18:00:04Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,5612218929,213,0.92,5612218925,141,87.7,5612218921,56,Left,5612218927,212,17.2,5612218923,140,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913889,364,1,1,44,14,eujf9nqky8c5jnahb2f76m86o,0,78.7,91.2,2025-03-30T18:00:04.561Z,2025-03-30T18:00:06Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,5612218967,141,84.4,5612219143,236,,5612218965,140,78.1,5612218969,212,4.7,5612219149,286,,5612219145,233,465,5612218963,56,Left,5612218971,213,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913903,465,74,1,44,14,ctvzi2jbl1q6xzq0s3sexj73g,1,18.3,15.2,2025-03-30T18:00:04.562Z,2025-03-30T19:42:33Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,5612219073,56,Back,5612219175,233,364,5612219075,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913937,466,1,1,44,16,ctvzi2jbl1q6xzq0s3sexj73g,1,29.7,14.3,2025-03-30T18:00:07.187Z,2025-03-30T18:00:08Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,5612219249,56,Back,5612219255,212,13.0,5612219257,213,1.82,5612219251,140,26.6,5612219253,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793913979,468,1,1,44,18,ctvzi2jbl1q6xzq0s3sexj73g,1,26.6,32.8,2025-03-30T18:00:08.563Z,2025-03-30T18:00:11Z,cegoeac3l2owi83zdvu30tj6y,O. Didrik Blomberg,,5612219421,56,Back,5612219427,212,16.1,5612219429,213,1.27,5612219425,141,55.4,5612219423,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793914049,469,1,1,44,25,ctvzi2jbl1q6xzq0s3sexj73g,1,71.0,70.3,2025-03-30T18:00:15.573Z,2025-03-30T18:00:18Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,5612219807,212,15.3,5612219801,56,Left,5612219803,140,78.0,5612219809,213,1.07,5612219805,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793914067,470,1,1,44,28,ctvzi2jbl1q6xzq0s3sexj73g,0,79.7,79.0,2025-03-30T18:00:18.547Z,2025-03-30T18:00:19Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,5612219895,212,9.1,5612219889,56,Center,5612219893,141,70.6,5612219897,213,5.61,5612219891,140,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793914065,365,8,1,44,29,eujf9nqky8c5jnahb2f76m86o,1,17.2,33.4,2025-03-30T18:00:19.546Z,2025-03-30T18:00:19Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,5612219887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793914107,471,1,1,44,31,ctvzi2jbl1q6xzq0s3sexj73g,0,90.6,67.0,2025-03-30T18:00:21.827Z,2025-03-30T20:28:42Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,5612220149,56,Center,5612220155,212,10.9,5612220151,140,97.1,5612220157,213,5.39,5612220147,155,,5612220153,141,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793914363,368,1,1,44,53,eujf9nqky8c5jnahb2f76m86o,0,25.9,26.7,2025-03-30T18:00:43.762Z,2025-03-30T18:00:46Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,5612221521,157,,5612221545,1,,5612221543,213,0.15,5612221541,212,49.9,5612221533,140,72.9,5612221529,56,Center,5612221537,141,37.6,5612221525,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793914381,472,1,1,44,56,ctvzi2jbl1q6xzq0s3sexj73g,1,30.2,47.8,2025-03-30T18:00:47.387Z,2025-03-30T18:00:48Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,5612221663,141,58.5,5612221657,3,,5612221659,56,Back,5612221661,140,39.5,5612221667,213,0.64,5612221665,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
