id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2807305217,530,1,2,48,58,ew0hpuiweoltpsg5f51r2w64t,1,80.9,9.4,2025-04-27T16:22:02.822Z,2025-04-27T16:22:06Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5685937437,140,71.9,5685937439,141,11.6,5685937441,212,9.6,5685937435,56,Right,5685937445,213,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807305371,531,2,2,49,2,ew0hpuiweoltpsg5f51r2w64t,1,78.5,25.5,2025-04-27T16:22:06.375Z,2025-04-27T16:22:23Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5685938273,141,27.3,5685939243,7,15wt9e9girpzdqw5y2hb4awut,5685938271,140,91.9,5685939245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807305485,426,43,2,49,8,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-04-27T16:22:12.615Z,2025-04-27T16:22:33Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5685938841,56,Back,5685940149,144,5,5685938843,346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807305383,532,43,2,49,9,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-04-27T16:22:13.254Z,2025-04-27T16:22:20Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5685938929,144,39,5685938325,56,Center,5685938323,63,0,5685938331,252,0,5685938319,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807305395,533,43,2,49,10,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-04-27T16:22:14.518Z,2025-04-27T16:22:18Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5685938723,144,5,5685938379,346,0,5685938377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807305789,428,1,2,49,30,doohk95o6e8pkqah8vkop51dg,1,18.8,86.7,2025-04-27T16:22:34.519Z,2025-04-27T17:59:56Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5685940429,141,81.6,5685940433,212,43.1,5685940419,241,,5685940421,56,Left,5685940425,140,59.7,5685940413,5,,5685940439,1,,5685940415,157,,5685940437,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807309665,459,61,2,49,31,doohk95o6e8pkqah8vkop51dg,0,40.7,74.0,2025-04-27T16:22:36.058Z,2025-04-27T17:42:49Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5685962271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807305843,534,1,2,49,32,ew0hpuiweoltpsg5f51r2w64t,1,43.6,31.3,2025-04-27T16:22:36.782Z,2025-04-27T16:22:38Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5685940737,212,14.0,5685940731,140,56.9,5685940729,56,Center,5685940733,141,31.8,5685940743,213,0.02,5685940727,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807305889,535,1,2,49,33,ew0hpuiweoltpsg5f51r2w64t,1,61.1,32.5,2025-04-27T16:22:38.016Z,2025-04-27T16:22:40Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5685940987,141,20.9,5685940973,3,,5685940977,56,Right,5685940991,212,7.9,5685940995,213,4.61,5685940981,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807305901,536,1,2,49,36,ew0hpuiweoltpsg5f51r2w64t,0,61.1,21.9,2025-04-27T16:22:40.206Z,2025-04-27T16:22:42Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5685941031,212,1.6,5685941335,233,429,5685941029,141,20.4,5685941333,236,,5685941027,140,62.3,5685941033,213,5.60,5685941339,286,,5685941023,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807305959,429,74,2,49,36,doohk95o6e8pkqah8vkop51dg,1,34.1,82.4,2025-04-27T16:22:40.207Z,2025-04-27T17:54:36Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5685941291,285,,5685941289,56,Back,5685941381,233,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807306009,538,1,2,49,37,ew0hpuiweoltpsg5f51r2w64t,1,62.7,16.8,2025-04-27T16:22:41.350Z,2025-04-27T16:22:45Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5685941599,213,5.75,5685941597,212,5.2,5685941591,56,Right,5685941595,141,12.9,5685941593,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807306033,539,1,2,49,41,ew0hpuiweoltpsg5f51r2w64t,1,63.2,4.0,2025-04-27T16:22:45.160Z,2025-04-27T16:22:46Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5685941731,213,6.09,5685941727,141,2.3,5685941729,212,5.9,5685941723,56,Right,5685941725,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807306051,540,1,2,49,42,ew0hpuiweoltpsg5f51r2w64t,0,69.2,2.3,2025-04-27T16:22:46.495Z,2025-04-27T16:22:47Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5685941823,141,8.8,5685941819,56,Right,5685941827,213,0.91,5685941821,140,72.5,5685941825,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807306087,430,1,2,49,43,doohk95o6e8pkqah8vkop51dg,1,27.4,86.7,2025-04-27T16:22:47.616Z,2025-04-27T16:22:49Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5685941987,140,31.7,5685941989,141,92.7,5685941993,213,0.73,5685941985,56,Back,5685941991,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807306163,432,1,2,49,44,doohk95o6e8pkqah8vkop51dg,1,31.7,92.7,2025-04-27T16:22:49.015Z,2025-04-27T16:22:54Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5685942419,140,30.5,5685942417,56,Back,5685942423,212,7.5,5685942421,141,81.8,5685942425,213,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807306131,541,83,2,49,47,ew0hpuiweoltpsg5f51r2w64t,0,70.6,15.0,2025-04-27T16:22:51.382Z,2025-04-27T16:22:57Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5685942721,399,44t0ew97eyl8ww00sgusx00a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807306187,433,1,2,49,50,doohk95o6e8pkqah8vkop51dg,0,29.7,48.1,2025-04-27T16:22:54.455Z,2025-04-27T16:22:56Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5685942543,140,44.5,5685942547,212,28.3,5685942549,213,5.29,5685942545,141,13.4,5685942541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807306225,542,8,2,49,53,ew0hpuiweoltpsg5f51r2w64t,1,49.3,83.0,2025-04-27T16:22:57.815Z,2025-04-27T16:22:58Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5685942749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807306283,544,1,2,49,57,ew0hpuiweoltpsg5f51r2w64t,0,84.9,83.3,2025-04-27T16:23:01.342Z,2025-04-27T16:23:02Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5685943039,140,84.0,5685943047,212,2.6,5685943153,286,,5685943147,236,,5685943035,56,Left,5685943149,233,434,5685943051,213,4.34,5685943043,141,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807306297,434,74,2,49,57,doohk95o6e8pkqah8vkop51dg,1,17.1,16.1,2025-04-27T16:23:01.343Z,2025-04-27T17:54:36Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5685943213,233,544,5685943099,285,,5685943095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807306443,545,16,2,50,5,ew0hpuiweoltpsg5f51r2w64t,1,85.0,64.4,2025-04-27T16:23:09.342Z,2025-04-27T18:25:35Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5685948211,103,23.4,5685948207,102,46.8,5685943957,22,,5685947299,375,50:04.086,5685948221,230,99.4,5685947287,20,,5686613531,300,,5685948215,215,,5685948223,231,51.3,5685943959,64,,5685948219,458,,5685943961,56,5685947291,374,2025-04-27 17:23:08.229,5685948203,81,,Center,,,,,,,,,,,,
2807307463,435,1,2,51,0,doohk95o6e8pkqah8vkop51dg,1,49.9,50.1,2025-04-27T16:24:04.208Z,2025-04-27T16:24:07Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5685949695,56,Back,5685949703,213,1.90,5685949697,140,41.2,5685949699,141,89.4,5685949705,279,G,5685949701,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807307469,436,61,2,51,2,doohk95o6e8pkqah8vkop51dg,0,61.7,95.3,2025-04-27T16:24:06.584Z,2025-04-27T17:43:39Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5685949717,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807307487,437,5,2,51,3,doohk95o6e8pkqah8vkop51dg,0,68.2,101.6,2025-04-27T16:24:07.439Z,2025-04-27T17:59:53Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5685950139,233,546,5685949829,347,,5685949827,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807307531,546,5,2,51,3,ew0hpuiweoltpsg5f51r2w64t,1,31.8,-1.6,2025-04-27T16:24:07.439Z,2025-04-27T17:50:14Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5685950071,56,Back,5685950083,233,437,5685950073,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807307559,547,1,2,51,6,ew0hpuiweoltpsg5f51r2w64t,1,28.6,0.0,2025-04-27T16:24:10.528Z,2025-04-27T16:24:12Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5685950269,213,1.61,5685950257,107,,5685950259,56,Back,5685950261,140,28.1,5685950265,212,12.3,5685950263,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807307569,548,1,2,51,8,ew0hpuiweoltpsg5f51r2w64t,1,28.6,14.4,2025-04-27T16:24:12.432Z,2025-04-27T16:24:14Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5685950335,213,4.27,5685950331,141,4.4,5685950327,56,Back,5685950333,212,7.5,5685950329,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807307611,549,1,2,51,9,ew0hpuiweoltpsg5f51r2w64t,1,25.9,6.2,2025-04-27T16:24:13.863Z,2025-04-27T16:24:16Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5685950529,140,19.5,5685950527,56,Back,5685950533,212,7.2,5685950535,213,2.77,5685950531,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807307665,550,1,2,51,12,ew0hpuiweoltpsg5f51r2w64t,1,19.0,10.0,2025-04-27T16:24:16.487Z,2025-04-27T16:24:40Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5685950863,213,0.11,5685950859,212,25.9,5685950855,141,14.0,5685950851,56,Back,5685950853,140,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807307683,551,61,2,51,16,ew0hpuiweoltpsg5f51r2w64t,0,47.8,22.5,2025-04-27T16:24:20.872Z,2025-04-27T17:59:55Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5685950943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807307821,439,1,2,51,20,doohk95o6e8pkqah8vkop51dg,1,43.0,65.4,2025-04-27T16:24:24.600Z,2025-04-27T16:24:30Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5685951799,141,87.8,5685951797,140,47.1,5685951805,213,1.30,5685951795,56,Back,5685951801,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807307841,440,1,2,51,26,doohk95o6e8pkqah8vkop51dg,1,45.7,73.2,2025-04-27T16:24:30.705Z,2025-04-27T16:24:32Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5685952005,140,46.5,5685952003,56,Back,5685952009,212,14.4,5685952011,213,4.77,5685952007,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807307867,441,1,2,51,28,doohk95o6e8pkqah8vkop51dg,1,44.9,50.9,2025-04-27T16:24:32.761Z,2025-04-27T16:24:34Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5685952143,140,39.9,5685952141,56,Back,5685952145,141,71.3,5685952147,212,14.8,5685952149,213,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807307923,442,1,2,51,30,doohk95o6e8pkqah8vkop51dg,1,39.9,71.3,2025-04-27T16:24:34.680Z,2025-04-27T16:24:37Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5685952433,140,48.1,5685952435,141,66.8,5685952431,56,Back,5685952437,212,9.1,5685952439,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807307989,443,1,2,51,33,doohk95o6e8pkqah8vkop51dg,1,47.4,55.4,2025-04-27T16:24:37.505Z,2025-04-27T16:24:41Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5685952789,212,9.3,5685952791,213,3.27,5685952785,141,53.6,5685952781,140,38.6,5685952777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807308037,444,1,2,51,36,doohk95o6e8pkqah8vkop51dg,1,33.3,53.0,2025-04-27T16:24:41.121Z,2025-04-27T16:24:43Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5685952995,140,15.5,5685953003,212,18.8,5685952999,141,50.1,5685952991,56,Back,5685953007,213,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807308075,445,1,2,51,39,doohk95o6e8pkqah8vkop51dg,1,17.8,42.1,2025-04-27T16:24:43.521Z,2025-04-27T16:24:47Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5685953221,140,33.1,5685953225,212,27.6,5685953223,141,9.1,5685953227,213,5.33,5685953219,56,Back,5685953231,1,,5685953217,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807308109,446,1,2,51,42,doohk95o6e8pkqah8vkop51dg,1,33.3,8.8,2025-04-27T16:24:46.889Z,2025-04-27T16:24:49Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5685953443,213,5.87,5685953441,212,8.1,5685953435,56,Back,5685953439,141,4.0,5685953437,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807308129,447,1,2,51,44,doohk95o6e8pkqah8vkop51dg,1,40.4,4.0,2025-04-27T16:24:48.849Z,2025-04-27T16:24:50Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5685953541,141,28.3,5685953545,213,1.22,5685953543,212,17.6,5685953537,56,Back,5685953539,140,46.2,5685953581,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807308299,448,1,2,51,47,doohk95o6e8pkqah8vkop51dg,1,49.0,46.3,2025-04-27T16:24:51.945Z,2025-04-27T16:26:06Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,1.0,,5685955455,210,13,5685954523,141,75.3,5685954525,212,26.5,5685954521,140,65.8,5685954519,56,Center,5685954527,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807308305,449,13,2,51,53,doohk95o6e8pkqah8vkop51dg,1,75.5,60.5,2025-04-27T16:24:57.769Z,2025-04-27T16:26:07Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5685960867,83,,5685954563,56,Center,5685955569,231,51.1,5685955329,20,,5685955557,102,58.2,5685955549,29,,5685955561,215,,5685955553,55,448,5685954561,18,,5685955567,230,97.6,5685954559,22,,5685955559,103,,,,,,,5.6,,,,,,,,,,,,
2807308287,552,43,2,51,53,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-04-27T16:24:57.869Z,2025-04-27T16:25:23Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5685954481,94,0,5685955613,233,449,5685954483,56,Back,5685956623,144,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807308329,450,5,2,51,58,doohk95o6e8pkqah8vkop51dg,0,101.4,66.7,2025-04-27T16:25:02.232Z,2025-04-27T17:50:15Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5685957311,233,553,5685954843,56,Center,5685960187,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807308295,553,5,2,51,58,ew0hpuiweoltpsg5f51r2w64t,1,-1.4,33.3,2025-04-27T16:25:02.232Z,2025-04-27T16:26:00Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5685954605,56,Back,5685957295,233,450,5685960215,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807308817,554,1,2,52,24,ew0hpuiweoltpsg5f51r2w64t,1,5.1,59.9,2025-04-27T16:25:28.575Z,2025-04-27T17:45:13Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5685957503,140,4.9,5685957501,56,Back,5685957505,141,49.7,5686266097,237,,5686266095,124,,5685957509,213,4.68,5685957507,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807308835,555,1,2,52,26,ew0hpuiweoltpsg5f51r2w64t,1,3.3,51.1,2025-04-27T16:25:30.359Z,2025-04-27T17:45:12Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5685957605,140,7.3,5685957603,56,Back,5685957607,141,71.4,5685957611,213,1.28,5685957609,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807308877,556,1,2,52,26,ew0hpuiweoltpsg5f51r2w64t,1,11.8,68.7,2025-04-27T16:25:30.391Z,2025-04-27T17:45:19Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5685957871,212,23.4,5685957865,56,Back,5685957869,141,57.5,5685957867,140,32.9,5685957873,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807365161,860,1,2,52,28,ew0hpuiweoltpsg5f51r2w64t,0,31.0,61.2,2025-04-27T16:25:32.143Z,2025-04-27T17:45:09Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5686268637,56,Back,5686268639,140,39.8,5686268643,212,9.4,5686268635,168,,5686268645,213,6.11,5686268641,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807308823,451,44,2,52,28,doohk95o6e8pkqah8vkop51dg,1,62.6,45.9,2025-04-27T16:25:32.393Z,2025-04-27T17:18:43Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5685957541,56,Center,5686263691,233,859,5685957543,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807364263,859,44,2,52,28,ew0hpuiweoltpsg5f51r2w64t,0,37.4,54.1,2025-04-27T16:25:32.394Z,2025-04-27T17:45:28Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5686263765,233,451,5686263565,56,Back,5686263567,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807308843,452,1,2,52,28,doohk95o6e8pkqah8vkop51dg,0,60.7,49.4,2025-04-27T16:25:32.563Z,2025-04-27T16:25:34Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5685957673,3,,5685957683,213,1.34,5685957675,56,Center,5685957679,141,62.7,5685957677,140,62.7,5685957681,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807308925,559,1,2,52,33,ew0hpuiweoltpsg5f51r2w64t,1,31.4,30.1,2025-04-27T16:25:37.280Z,2025-04-27T17:59:56Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5685958149,213,3.33,5685958147,212,7.0,5685958143,140,24.8,5685958145,141,28.2,5685958141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807308957,560,1,2,52,33,ew0hpuiweoltpsg5f51r2w64t,0,24.8,28.2,2025-04-27T16:25:38.048Z,2025-04-27T18:00:00Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5685958313,213,0.36,5685958303,140,39.6,5685958309,212,16.6,5685958305,141,36.9,5685958301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807308989,454,1,2,52,35,doohk95o6e8pkqah8vkop51dg,1,57.6,59.7,2025-04-27T16:25:39.442Z,2025-04-27T16:25:42Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5685958477,213,1.30,5685958469,56,Center,5685958471,140,60.2,5685958475,212,10.1,5685958473,141,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807309035,455,1,2,52,37,doohk95o6e8pkqah8vkop51dg,1,59.4,68.4,2025-04-27T16:25:41.914Z,2025-04-27T16:25:45Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5685958703,141,38.5,5685958699,140,73.7,5685958707,212,25.3,5685958711,213,5.35,5685958695,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807309047,561,83,2,52,39,ew0hpuiweoltpsg5f51r2w64t,0,31.8,65.5,2025-04-27T16:25:43.591Z,2025-04-27T16:25:52Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5685959307,399,30ojg24sppf8bzngafnd4neg9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807309111,456,1,2,52,41,doohk95o6e8pkqah8vkop51dg,1,76.8,38.3,2025-04-27T16:25:45.153Z,2025-04-27T16:25:51Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5685959167,141,17.5,5685959169,212,18.7,5685959165,140,88.4,5685959171,213,5.42,5685959163,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807309123,457,61,2,52,46,doohk95o6e8pkqah8vkop51dg,0,96.2,27.8,2025-04-27T16:25:50.706Z,2025-04-27T16:25:55Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5685959231,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807309149,562,56,2,52,48,ew0hpuiweoltpsg5f51r2w64t,1,2.7,71.5,2025-04-27T16:25:52.270Z,2025-04-27T16:25:53Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5685959397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807309155,458,5,2,52,48,doohk95o6e8pkqah8vkop51dg,0,101.2,32.4,2025-04-27T16:25:52.426Z,2025-04-27T17:50:16Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5685959411,56,Center,5685961453,233,563,5685959417,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807309489,563,5,2,52,48,ew0hpuiweoltpsg5f51r2w64t,1,-1.2,67.6,2025-04-27T16:25:52.426Z,2025-04-27T17:50:16Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5685961381,233,458,5685961321,56,Back,5685961323,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807309573,564,1,2,53,9,ew0hpuiweoltpsg5f51r2w64t,1,5.5,61.2,2025-04-27T16:26:13.455Z,2025-04-27T16:26:16Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5685961745,237,,5685961731,124,,5685961735,140,1.1,5685961741,213,4.05,5685961733,56,Back,5685961739,212,7.6,5685961737,141,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807309635,565,1,2,53,11,ew0hpuiweoltpsg5f51r2w64t,1,1.3,51.5,2025-04-27T16:26:15.919Z,2025-04-27T16:26:20Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5685962095,140,5.1,5685962093,56,Back,5685962101,213,1.33,5685962097,141,75.3,5685962099,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807309671,566,1,2,53,15,ew0hpuiweoltpsg5f51r2w64t,1,14.1,73.9,2025-04-27T16:26:20.127Z,2025-04-27T16:26:22Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5685962313,212,43.9,5685962307,56,Back,5685962309,140,31.1,5685962311,141,14.9,5685962315,213,5.13,5685962317,1,,5685962305,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807309745,567,1,2,53,18,ew0hpuiweoltpsg5f51r2w64t,1,31.1,14.9,2025-04-27T16:26:22.487Z,2025-04-27T16:26:27Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5685962757,212,17.7,5685962759,213,2.96,5685962755,141,19.7,5685962751,56,Back,5685962753,140,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807309779,568,1,2,53,23,ew0hpuiweoltpsg5f51r2w64t,1,17.5,31.8,2025-04-27T16:26:27.207Z,2025-04-27T16:26:29Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5685962921,212,16.3,5685962923,213,2.58,5685962915,56,Back,5685962917,140,4.3,5685962919,141,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
