id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2815293279,255,1,1,39,22,d8w1m5j3jbd1eva8524dv4a20,1,65.2,3.2,2025-05-16T16:40:35.511Z,2025-05-16T16:40:37Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5730232911,212,10.9,5730232909,141,17.6,5730232907,140,60.7,5730232905,56,Right,5730232913,213,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815293299,256,1,1,39,24,d8w1m5j3jbd1eva8524dv4a20,1,60.7,17.6,2025-05-16T16:40:37.022Z,2025-05-16T16:40:39Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5730233063,213,3.48,5730233055,56,Right,5730233059,141,13.5,5730233061,212,8.4,5730233057,140,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815293353,257,1,1,39,26,d8w1m5j3jbd1eva8524dv4a20,1,53.2,13.5,2025-05-16T16:40:38.798Z,2025-05-16T16:40:43Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5730233359,140,41.5,5730233361,141,44.5,5730233357,56,Back,5730233363,212,24.4,5730233365,213,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815293365,258,1,1,39,30,d8w1m5j3jbd1eva8524dv4a20,0,41.5,44.5,2025-05-16T16:40:43.534Z,2025-05-16T16:40:44Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5730233425,1,,5730233415,56,Right,5730233413,155,,5730233423,213,5.64,5730233417,140,81.3,5730233421,212,52.4,5730233419,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815293369,259,5,1,39,31,d8w1m5j3jbd1eva8524dv4a20,0,80.2,-1.6,2025-05-16T16:40:44.628Z,2025-05-16T16:40:50Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5730233441,56,Right,5730233443,347,,5730233643,233,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815293397,466,5,1,39,31,c7jgkxx1czv5etn7snf1r6p2m,1,19.8,101.6,2025-05-16T16:40:44.628Z,2025-05-16T18:20:23Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5730233587,56,Back,5730233615,233,259,5730233589,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815293469,467,1,1,39,39,c7jgkxx1czv5etn7snf1r6p2m,1,21.3,100.0,2025-05-16T16:40:52.387Z,2025-05-16T16:40:55Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5730234003,56,Back,5730234013,213,4.20,5730234007,140,14.0,5730233999,107,,5730234011,212,15.6,5730234009,141,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815293501,468,1,1,39,42,c7jgkxx1czv5etn7snf1r6p2m,1,19.9,74.7,2025-05-16T16:40:54.971Z,2025-05-16T16:41:00Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5730234237,56,Back,5730234247,1,,5730234241,141,12.8,5730234239,140,23.9,5730234245,213,4.81,5730234235,196,,5730234233,155,,5730234243,212,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815293551,469,1,1,39,47,c7jgkxx1czv5etn7snf1r6p2m,1,31.9,8.8,2025-05-16T16:41:00.099Z,2025-05-16T16:41:06Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5730234549,140,24.0,5730234555,213,2.26,5730234553,212,13.1,5730234547,56,Back,5730234551,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815293579,470,1,1,39,53,c7jgkxx1czv5etn7snf1r6p2m,1,31.6,24.3,2025-05-16T16:41:06.108Z,2025-05-16T16:41:10Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5730234703,212,31.6,5730234705,213,6.05,5730234701,141,13.4,5730234699,140,60.9,5730234697,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815293619,471,1,1,39,57,c7jgkxx1czv5etn7snf1r6p2m,1,65.1,12.5,2025-05-16T16:41:10.107Z,2025-05-16T16:41:13Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5730234943,213,2.60,5730234935,56,Center,5730234941,212,14.7,5730234939,141,23.7,5730234937,140,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815293647,472,1,1,40,0,c7jgkxx1czv5etn7snf1r6p2m,1,51.6,27.9,2025-05-16T16:41:13.475Z,2025-05-16T16:41:16Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5730235107,56,Center,5730235113,212,17.9,5730235115,213,1.44,5730235111,141,54.0,5730235109,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815293661,473,1,1,40,3,c7jgkxx1czv5etn7snf1r6p2m,1,59.6,60.2,2025-05-16T16:41:16.691Z,2025-05-16T16:41:19Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5730235235,140,69.1,5730235233,56,Left,5730235237,141,84.7,5730235241,213,1.03,5730235239,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815293687,474,1,1,40,6,c7jgkxx1czv5etn7snf1r6p2m,1,70.0,87.7,2025-05-16T16:41:19.427Z,2025-05-16T16:41:21Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5730235375,56,Left,5730235381,212,10.4,5730235377,140,79.4,5730235383,213,0.31,5730235379,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815293707,475,1,1,40,8,c7jgkxx1czv5etn7snf1r6p2m,1,80.1,90.0,2025-05-16T16:41:21.755Z,2025-05-16T16:41:23Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5730235463,141,75.7,5730235465,212,12.4,5730235461,140,87.4,5730235459,56,Center,5730235467,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815293711,476,61,1,40,10,c7jgkxx1czv5etn7snf1r6p2m,0,87.5,75.6,2025-05-16T16:41:23.636Z,2025-05-16T16:41:24Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5730235489,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815293789,260,5,1,40,11,d8w1m5j3jbd1eva8524dv4a20,1,-1.0,31.2,2025-05-16T16:41:24.660Z,2025-05-16T18:20:23Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5730235865,56,Back,5730235867,346,,5730235899,233,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815293769,477,5,1,40,11,c7jgkxx1czv5etn7snf1r6p2m,0,101.0,68.8,2025-05-16T16:41:24.660Z,2025-05-16T18:20:23Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5730235923,233,260,5730235799,346,,5730235797,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815293995,261,1,1,40,37,d8w1m5j3jbd1eva8524dv4a20,0,4.2,51.3,2025-05-16T16:41:50.486Z,2025-05-16T16:42:02Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5730237057,141,86.6,5730237067,74,,5730237055,140,66.1,5730237053,56,Left,5730237063,1,,5730237051,124,,5730237061,213,0.35,5730237059,212,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815293975,478,4,1,40,42,c7jgkxx1czv5etn7snf1r6p2m,1,34.2,13.7,2025-05-16T16:41:54.987Z,2025-05-16T17:03:56Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5730237071,294,,5730237069,13,,5730237077,286,,5730237073,56,Back,5730237221,233,262,5730237075,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294001,262,4,1,40,42,d8w1m5j3jbd1eva8524dv4a20,0,65.8,86.3,2025-05-16T16:41:54.988Z,2025-05-16T17:03:57Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,,5730237189,285,,5730237181,294,,5730237183,56,Left,5730237179,13,,5730237307,233,478,5730237187,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294271,480,1,1,41,10,c7jgkxx1czv5etn7snf1r6p2m,1,34.8,31.6,2025-05-16T16:42:23.723Z,2025-05-16T16:42:27Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5730238655,212,21.2,5730238653,141,60.5,5730238657,213,1.19,5730238649,56,Back,5730238645,5,,5730238647,152,,5730238651,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294303,481,1,1,41,14,c7jgkxx1czv5etn7snf1r6p2m,1,53.3,59.7,2025-05-16T16:42:27.579Z,2025-05-16T16:42:30Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5730238809,141,93.8,5730238811,212,29.7,5730238813,213,0.90,5730238805,56,Left,5730238807,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294327,482,1,1,41,17,c7jgkxx1czv5etn7snf1r6p2m,1,71.5,94.4,2025-05-16T16:42:30.499Z,2025-05-16T16:42:32Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5730238907,141,95.7,5730238903,56,Left,5730238905,140,80.2,5730238909,212,9.2,5730238911,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294341,483,1,1,41,19,c7jgkxx1czv5etn7snf1r6p2m,0,80.7,90.8,2025-05-16T16:42:32.691Z,2025-05-16T16:42:35Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5730238993,140,100.0,5730238995,141,81.5,5730238991,56,Left,5730238997,212,21.9,5730239001,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294529,263,5,1,41,22,d8w1m5j3jbd1eva8524dv4a20,1,-0.8,20.4,2025-05-16T16:42:34.894Z,2025-05-16T18:20:24Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5730240127,56,Back,5730240129,346,,5730240149,233,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294359,484,5,1,41,22,c7jgkxx1czv5etn7snf1r6p2m,0,100.8,79.6,2025-05-16T16:42:34.894Z,2025-05-16T18:20:24Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5730239083,56,Left,5730239085,346,,5730240169,233,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294563,264,1,1,41,47,d8w1m5j3jbd1eva8524dv4a20,1,4.8,50.7,2025-05-16T16:43:00.429Z,2025-05-16T16:43:03Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5730240345,74,,5730240339,213,0.39,5730240331,56,Left,5730240329,124,,5730240333,140,65.6,5730240335,141,89.0,5730240341,1,,5730240337,212,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294579,265,1,1,41,50,d8w1m5j3jbd1eva8524dv4a20,0,65.6,89.0,2025-05-16T16:43:03.309Z,2025-05-16T16:43:06Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,,5730240441,56,Center,5730240439,168,,5730240449,213,5.17,5730240447,212,15.1,5730240437,3,,5730240443,140,72.0,5730240445,141,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294575,485,44,1,41,51,c7jgkxx1czv5etn7snf1r6p2m,1,29.2,29.1,2025-05-16T16:43:04.459Z,2025-05-16T18:14:43Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5730240423,285,,5730240507,233,266,5730240421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294583,266,44,1,41,51,d8w1m5j3jbd1eva8524dv4a20,0,70.8,70.9,2025-05-16T16:43:04.460Z,2025-05-16T18:14:43Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5730240475,286,,5730240473,56,Center,5730240549,233,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294599,486,1,1,41,51,c7jgkxx1czv5etn7snf1r6p2m,1,31.0,26.1,2025-05-16T16:43:04.650Z,2025-05-16T16:43:08Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5730240581,56,Back,5730240589,213,2.30,5730240579,3,,5730240583,140,26.1,5730240585,141,34.6,5730240587,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294627,488,1,1,41,54,c7jgkxx1czv5etn7snf1r6p2m,1,26.9,33.4,2025-05-16T16:43:07.484Z,2025-05-16T16:43:09Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5730240707,213,2.97,5730240699,56,Back,5730240701,140,6.0,5730240705,212,22.3,5730240703,141,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294651,489,1,1,41,56,c7jgkxx1czv5etn7snf1r6p2m,1,6.0,38.9,2025-05-16T16:43:09.514Z,2025-05-16T16:43:13Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5730240835,157,,5730240845,213,0.78,5730240843,212,41.7,5730240847,1,,5730240837,56,Back,5730240839,140,34.2,5730240841,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294665,490,1,1,42,0,c7jgkxx1czv5etn7snf1r6p2m,1,33.6,82.4,2025-05-16T16:43:13.083Z,2025-05-16T16:43:14Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5730240941,56,Back,5730240949,213,6.20,5730240943,140,43.2,5730240945,141,81.1,5730240947,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294679,491,1,1,42,1,c7jgkxx1czv5etn7snf1r6p2m,1,43.5,80.3,2025-05-16T16:43:14.571Z,2025-05-16T16:43:17Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5730241029,141,80.8,5730241031,212,15.2,5730241027,140,29.0,5730241037,156,,5730241033,213,3.12,5730241025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294683,492,3,1,42,4,c7jgkxx1czv5etn7snf1r6p2m,0,29.6,85.8,2025-05-16T16:43:17.491Z,2025-05-16T16:43:23Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5730241053,285,,5730241051,56,Back,5730241139,233,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294689,267,7,1,42,4,d8w1m5j3jbd1eva8524dv4a20,0,70.4,14.2,2025-05-16T16:43:17.492Z,2025-05-16T16:43:23Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,,5730241071,286,,5730241101,233,492,5730241069,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294719,493,1,1,42,5,c7jgkxx1czv5etn7snf1r6p2m,1,24.9,80.8,2025-05-16T16:43:18.427Z,2025-05-16T16:43:20Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5730241267,212,27.1,5730241263,140,6.3,5730241265,141,53.1,5730241261,56,Back,5730241269,213,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294739,494,1,1,42,7,c7jgkxx1czv5etn7snf1r6p2m,1,4.9,46.7,2025-05-16T16:43:20.675Z,2025-05-16T16:43:23Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5730241373,140,15.2,5730241375,141,11.7,5730241371,56,Back,5730241379,213,5.14,5730241377,212,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294781,495,1,1,42,10,c7jgkxx1czv5etn7snf1r6p2m,1,17.1,13.2,2025-05-16T16:43:23.419Z,2025-05-16T16:43:28Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5730241637,213,0.33,5730241631,140,35.6,5730241629,56,Back,5730241635,212,20.6,5730241633,141,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294813,496,1,1,42,15,c7jgkxx1czv5etn7snf1r6p2m,1,36.2,26.5,2025-05-16T16:43:28.203Z,2025-05-16T16:43:32Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5730241907,140,59.3,5730241903,196,,5730241913,213,1.08,5730241905,56,Left,5730241915,1,,5730241911,212,51.7,5730241901,155,,5730241909,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294825,497,1,1,42,19,c7jgkxx1czv5etn7snf1r6p2m,1,63.5,93.8,2025-05-16T16:43:32.764Z,2025-05-16T16:43:34Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5730242001,212,19.1,5730241995,56,Left,5730241999,141,95.4,5730241997,140,81.7,5730242003,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294847,498,1,1,42,21,c7jgkxx1czv5etn7snf1r6p2m,1,81.7,95.4,2025-05-16T16:43:34.195Z,2025-05-16T16:43:37Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5730242167,56,Left,5730242171,141,94.5,5730242169,140,67.0,5730242175,213,3.18,5730242173,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294885,499,1,1,42,24,c7jgkxx1czv5etn7snf1r6p2m,1,68.9,94.8,2025-05-16T16:43:37.395Z,2025-05-16T16:43:41Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5730242405,141,77.2,5730242403,140,58.1,5730242407,212,16.5,5730242401,56,Center,5730242409,213,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294901,500,1,1,42,28,c7jgkxx1czv5etn7snf1r6p2m,1,65.2,66.1,2025-05-16T16:43:41.539Z,2025-05-16T16:43:44Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5730242517,213,4.83,5730242513,141,49.7,5730242515,212,11.2,5730242511,140,66.5,5730242509,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294907,501,1,1,42,31,c7jgkxx1czv5etn7snf1r6p2m,1,65.3,43.7,2025-05-16T16:43:44.242Z,2025-05-16T16:43:45Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5730242553,213,5.01,5730242549,141,30.0,5730242545,56,Center,5730242547,140,68.0,5730242551,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294921,502,1,1,42,32,c7jgkxx1czv5etn7snf1r6p2m,1,68.0,30.0,2025-05-16T16:43:45.299Z,2025-05-16T16:43:47Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5730242643,56,Center,5730242645,140,66.1,5730242651,213,1.80,5730242647,141,42.7,5730242649,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294939,503,1,1,42,34,c7jgkxx1czv5etn7snf1r6p2m,1,67.1,39.7,2025-05-16T16:43:47.411Z,2025-05-16T16:43:50Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5730242737,212,24.3,5730242733,140,75.6,5730242735,141,6.4,5730242739,213,5.09,5730242731,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815294981,504,1,1,42,37,c7jgkxx1czv5etn7snf1r6p2m,1,79.4,5.5,2025-05-16T16:43:50.476Z,2025-05-16T16:43:55Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5730242933,56,Center,5730242935,140,69.7,5730242939,212,15.5,5730242941,213,2.29,5730242937,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815295001,505,1,1,42,42,c7jgkxx1czv5etn7snf1r6p2m,1,72.3,29.4,2025-05-16T16:43:55.267Z,2025-05-16T16:43:57Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5730243067,56,Center,5730243071,141,60.5,5730243069,140,69.8,5730243075,213,1.69,5730243073,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815295027,506,1,1,42,44,c7jgkxx1czv5etn7snf1r6p2m,1,68.0,62.9,2025-05-16T16:43:57.259Z,2025-05-16T16:44:00Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5730243209,213,0.81,5730243195,56,Left,5730243203,141,88.9,5730243199,140,84.1,5730243207,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815295057,507,1,1,42,47,c7jgkxx1czv5etn7snf1r6p2m,1,82.7,87.7,2025-05-16T16:44:00.267Z,2025-05-16T16:44:04Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5730243387,212,13.5,5730243385,141,73.5,5730243383,140,73.7,5730243381,56,Center,5730243389,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815295085,508,1,1,42,53,c7jgkxx1czv5etn7snf1r6p2m,1,78.5,79.7,2025-05-16T16:44:05.971Z,2025-05-16T16:44:08Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5730243563,212,14.4,5730243557,141,71.7,5730243547,56,Center,5730243567,213,3.53,5730243551,140,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815295099,509,1,1,42,55,c7jgkxx1czv5etn7snf1r6p2m,1,65.8,71.7,2025-05-16T16:44:08.244Z,2025-05-16T16:44:09Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5730243665,212,10.6,5730243663,141,59.1,5730243667,213,5.34,5730243661,140,71.7,5730243659,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815295127,510,1,1,42,56,c7jgkxx1czv5etn7snf1r6p2m,1,74.6,56.7,2025-05-16T16:44:09.019Z,2025-05-16T16:44:11Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5730243837,56,Center,5730243841,141,57.5,5730243845,213,3.11,5730243873,156,,5730243843,212,20.4,5730243839,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815295147,511,1,1,42,58,c7jgkxx1czv5etn7snf1r6p2m,0,55.2,56.4,2025-05-16T16:44:11.434Z,2025-05-16T16:44:15Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5730243941,213,4.98,5730244041,233,268,5730243937,141,46.9,5730243933,56,Center,5730243935,140,56.9,5730243939,212,6.7,5730244039,236,,5730244045,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815295167,268,74,1,42,58,d8w1m5j3jbd1eva8524dv4a20,1,65.2,51.2,2025-05-16T16:44:11.435Z,2025-05-16T17:04:08Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5730244031,56,Center,5730244033,285,,5730244063,233,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815295225,270,1,1,43,6,d8w1m5j3jbd1eva8524dv4a20,1,90.8,83.6,2025-05-16T16:44:19.093Z,2025-05-16T16:44:22Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5730244389,140,80.4,5730244395,213,3.90,5730244393,212,15.0,5730244387,56,Center,5730244391,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815295245,512,83,1,43,7,c7jgkxx1czv5etn7snf1r6p2m,1,18.4,33.4,2025-05-16T16:44:20.603Z,2025-05-16T16:53:19Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5730262985,399,b402113ae9zjswote8zxlzmc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815295231,271,61,1,43,8,d8w1m5j3jbd1eva8524dv4a20,0,82.9,64.8,2025-05-16T16:44:21.602Z,2025-05-16T17:03:44Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5730244425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815295297,514,1,1,43,13,c7jgkxx1czv5etn7snf1r6p2m,1,2.9,13.4,2025-05-16T16:44:26.115Z,2025-05-16T16:50:20Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5730244791,141,8.8,5730244793,212,6.7,5730244787,56,Back,5730244789,140,8.5,5730244795,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815298067,563,1,1,43,14,c7jgkxx1czv5etn7snf1r6p2m,1,21.3,5.5,2025-05-16T16:44:26.892Z,2025-05-16T16:51:40Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5730260063,212,8.2,5730260065,213,1.71,5730260059,140,20.2,5730260061,141,17.4,5730260057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815298241,565,1,1,43,15,c7jgkxx1czv5etn7snf1r6p2m,1,17.4,9.7,2025-05-16T16:44:27.892Z,2025-05-16T16:51:41Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5730261055,213,5.13,5730261053,212,4.4,5730261049,140,19.1,5730261047,56,Back,5730261051,141,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815295343,515,1,1,43,16,c7jgkxx1czv5etn7snf1r6p2m,1,8.7,9.1,2025-05-16T16:44:29.787Z,2025-05-16T16:44:33Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5730245093,213,1.03,5730245087,140,11.7,5730245089,141,16.8,5730245085,56,Back,5730245091,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815295359,516,1,1,43,20,c7jgkxx1czv5etn7snf1r6p2m,1,11.7,16.7,2025-05-16T16:44:33.306Z,2025-05-16T16:52:49Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5730245161,56,Back,5730245159,155,,5730245169,213,5.97,5730245167,212,8.5,5730245165,141,12.9,5730245163,140,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
