id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2804618461,397,8,2,48,56,e5txudmuc2qpc460bs4lb5aff,1,59.6,25.8,2025-04-21T16:09:38.491Z,2025-04-21T16:09:38Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5671135487,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618473,398,5,2,48,58,e5txudmuc2qpc460bs4lb5aff,0,59.4,-1.2,2025-04-21T16:09:39.675Z,2025-04-21T17:15:38Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5671135879,233,416,5671135575,347,,5671135573,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618515,416,5,2,48,58,btaf9fuj3xctycyjeqwereaow,1,40.6,101.2,2025-04-21T16:09:39.675Z,2025-04-21T17:16:25Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5671135813,347,,5671135859,233,398,5671135811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618563,417,1,2,49,2,btaf9fuj3xctycyjeqwereaow,1,40.9,100.0,2025-04-21T16:09:43.825Z,2025-04-21T16:09:47Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5671136073,141,83.0,5671136071,140,48.2,5671136067,107,,5671136075,212,14.7,5671136077,213,5.26,5671136069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618579,418,1,2,49,5,btaf9fuj3xctycyjeqwereaow,1,48.2,83.0,2025-04-21T16:09:47.369Z,2025-04-21T16:09:48Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5671136163,56,Back,5671136171,213,2.07,5671136165,140,44.0,5671136169,212,9.2,5671136167,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618589,419,1,2,49,6,btaf9fuj3xctycyjeqwereaow,1,44.0,94.8,2025-04-21T16:09:48.425Z,2025-04-21T16:09:49Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5671136205,140,44.0,5671136211,213,4.71,5671136203,56,Back,5671136207,141,82.7,5671136209,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618613,420,1,2,49,7,btaf9fuj3xctycyjeqwereaow,1,44.0,82.7,2025-04-21T16:09:48.873Z,2025-04-21T16:09:51Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5671136345,140,15.8,5671136343,56,Back,5671136347,141,89.1,5671136353,213,3.00,5671136349,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618675,421,1,2,49,9,btaf9fuj3xctycyjeqwereaow,1,15.8,89.1,2025-04-21T16:09:51.169Z,2025-04-21T16:09:55Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5671136735,213,4.47,5671136729,140,9.5,5671136733,212,28.0,5671136731,141,49.1,5671136727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618761,422,1,2,49,13,btaf9fuj3xctycyjeqwereaow,0,8.8,47.5,2025-04-21T16:09:54.833Z,2025-04-21T16:10:06Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5671137243,56,Right,5671137245,140,50.5,5671137685,155,,5671137249,212,47.6,5671137247,141,20.0,5671137253,1,,5671137251,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618745,399,44,2,49,17,e5txudmuc2qpc460bs4lb5aff,1,46.3,81.8,2025-04-21T16:09:59.107Z,2025-04-21T17:11:39Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5671137475,233,423,5671137163,285,,5671137161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618775,423,44,2,49,17,btaf9fuj3xctycyjeqwereaow,0,53.7,18.2,2025-04-21T16:09:59.108Z,2025-04-21T17:11:40Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5671137333,286,,5671137331,56,Right,5671137537,233,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618769,400,1,2,49,18,e5txudmuc2qpc460bs4lb5aff,0,41.1,84.7,2025-04-21T16:09:59.861Z,2025-04-21T16:10:01Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5671137297,213,5.71,5671137295,212,21.0,5671137287,3,,5671137291,140,57.9,5671137293,141,67.9,5671137289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618795,424,1,2,49,20,btaf9fuj3xctycyjeqwereaow,0,40.7,28.0,2025-04-21T16:10:01.938Z,2025-04-21T16:10:04Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5671137519,212,4.7,5671137523,213,5.72,5671137507,56,Back,5671137561,236,,5671137563,233,401,5671137517,141,24.3,5671137513,140,44.5,5671137567,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618787,401,74,2,49,20,e5txudmuc2qpc460bs4lb5aff,1,56.9,71.8,2025-04-21T16:10:01.939Z,2025-04-21T16:10:03Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5671137427,285,,5671137583,233,424,5671137425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618807,402,5,2,49,21,e5txudmuc2qpc460bs4lb5aff,0,50.6,102.0,2025-04-21T16:10:02.964Z,2025-04-21T17:16:26Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5671137775,233,425,5671137591,56,Left,5671137593,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618823,425,5,2,49,21,btaf9fuj3xctycyjeqwereaow,1,49.4,-2.0,2025-04-21T16:10:02.964Z,2025-04-21T17:16:26Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5671137669,56,Back,5671137701,233,402,5671137671,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618899,426,1,2,49,29,btaf9fuj3xctycyjeqwereaow,1,53.8,0.0,2025-04-21T16:10:11.249Z,2025-04-21T16:10:13Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5671138143,107,,5671138145,56,Back,5671138149,141,13.2,5671138147,140,45.8,5671138153,213,2.25,5671138151,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618913,427,1,2,49,31,btaf9fuj3xctycyjeqwereaow,1,44.1,15.9,2025-04-21T16:10:12.697Z,2025-04-21T16:10:14Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5671138225,141,6.2,5671138231,213,4.90,5671138227,212,6.7,5671138223,140,45.3,5671138221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618925,428,1,2,49,32,btaf9fuj3xctycyjeqwereaow,1,45.3,6.2,2025-04-21T16:10:13.730Z,2025-04-21T16:10:17Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5671138299,140,21.3,5671138305,213,2.95,5671138297,56,Back,5671138301,141,13.2,5671138303,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619013,429,1,2,49,35,btaf9fuj3xctycyjeqwereaow,1,21.3,13.2,2025-04-21T16:10:16.937Z,2025-04-21T16:10:24Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5671138729,141,52.7,5671138723,56,Back,5671138737,213,1.92,5671138727,140,12.0,5671138733,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619053,430,1,2,49,42,btaf9fuj3xctycyjeqwereaow,0,12.4,51.3,2025-04-21T16:10:23.865Z,2025-04-21T16:10:26Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5671138957,212,35.7,5671138961,1,,5671138959,213,6.21,5671138955,141,47.3,5671138949,155,,5671138951,56,Back,5671138953,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619067,403,1,2,49,45,e5txudmuc2qpc460bs4lb5aff,0,56.5,43.7,2025-04-21T16:10:27.228Z,2025-04-21T16:10:28Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5671139049,212,15.3,5671139047,141,41.0,5671139053,1,,5671139051,213,6.16,5671139041,157,,5671139043,56,Center,5671139045,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619097,431,1,2,49,47,btaf9fuj3xctycyjeqwereaow,0,33.0,55.4,2025-04-21T16:10:28.769Z,2025-04-21T16:10:40Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5671139231,140,38.5,5671139233,141,62.0,5671139227,3,,5671139237,213,0.66,5671139235,212,7.3,5671139229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619095,404,1,2,49,47,e5txudmuc2qpc460bs4lb5aff,1,60.3,31.2,2025-04-21T16:10:29.474Z,2025-04-21T16:10:31Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5671139207,140,59.4,5671139209,141,45.1,5671139205,56,Center,5671139213,213,1.67,5671139211,212,9.5,5671139203,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619123,405,1,2,49,49,e5txudmuc2qpc460bs4lb5aff,1,59.4,45.1,2025-04-21T16:10:31.043Z,2025-04-21T16:10:33Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5671139335,56,Center,5671139333,3,,5671139337,140,77.7,5671139339,141,42.8,5671139341,212,19.3,5671139343,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619141,406,61,2,49,51,e5txudmuc2qpc460bs4lb5aff,0,78.1,44.5,2025-04-21T16:10:33.147Z,2025-04-21T16:14:23Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5671139381,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619161,432,1,2,49,52,btaf9fuj3xctycyjeqwereaow,0,29.9,49.9,2025-04-21T16:10:34.273Z,2025-04-21T16:10:35Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5671139497,213,5.92,5671139489,140,66.5,5671139499,1,,5671139495,212,41.1,5671139485,56,Center,5671139479,157,,5671139493,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619229,407,1,2,49,55,e5txudmuc2qpc460bs4lb5aff,0,41.6,57.9,2025-04-21T16:10:36.603Z,2025-04-21T16:10:41Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5671139781,1,,5671139777,212,37.5,5671139769,157,,5671139779,213,5.89,5671139775,141,36.6,5671139771,56,Center,5671139773,140,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619247,433,44,2,49,58,btaf9fuj3xctycyjeqwereaow,1,27.2,59.2,2025-04-21T16:10:40.169Z,2025-04-21T16:10:46Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5671139891,285,,5671139889,56,Back,5671139943,233,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619231,408,44,2,49,58,e5txudmuc2qpc460bs4lb5aff,0,72.8,40.8,2025-04-21T16:10:40.170Z,2025-04-21T16:10:48Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5671139789,56,Center,5671139969,233,433,5671139791,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619287,434,1,2,49,59,btaf9fuj3xctycyjeqwereaow,1,29.6,52.8,2025-04-21T16:10:41.105Z,2025-04-21T17:17:45Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5671140129,141,36.0,5671140133,213,5.60,5671140127,140,42.9,5671140131,212,18.0,5671140123,3,,5671140125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619295,435,1,2,50,2,btaf9fuj3xctycyjeqwereaow,1,45.9,54.4,2025-04-21T16:10:43.649Z,2025-04-21T16:16:19Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5671140175,56,Back,5671140183,213,4.73,5671140181,212,16.8,5671140177,140,46.2,5671140179,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619297,436,43,2,50,2,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-04-21T16:10:44.322Z,2025-04-21T16:10:54Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5671140187,56,Back,5671140189,286,0,5671140675,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619279,409,43,2,50,2,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-04-21T16:10:44.323Z,2025-04-21T16:10:49Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5671140091,56,Center,5671140093,285,0,5671140221,233,436,5671140339,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623227,494,50,2,50,3,btaf9fuj3xctycyjeqwereaow,1,64.2,63.0,2025-04-21T16:10:45.144Z,2025-04-21T17:14:28Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5671162213,56,Center,5671162215,286,,5671162507,233,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804622459,454,7,2,50,3,e5txudmuc2qpc460bs4lb5aff,1,35.8,37.0,2025-04-21T16:10:45.145Z,2025-04-21T17:14:28Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5671157979,56,Back,5671162455,233,494,5671157981,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619309,437,4,2,50,4,btaf9fuj3xctycyjeqwereaow,1,41.0,26.4,2025-04-21T16:10:46.067Z,2025-04-21T17:15:16Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5671140307,152,,5671140387,233,410,5671140311,286,,5671140305,56,Back,5671332805,295,,5671140303,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619283,410,4,2,50,4,e5txudmuc2qpc460bs4lb5aff,0,59.0,73.6,2025-04-21T16:10:46.068Z,2025-04-21T16:15:13Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5671140405,233,437,5671140145,285,,5671140137,13,,5671158359,295,,5671140141,152,,5671140139,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619481,438,1,2,50,20,btaf9fuj3xctycyjeqwereaow,1,44.3,30.9,2025-04-21T16:11:01.577Z,2025-04-21T16:11:09Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5671141231,140,26.2,5671141227,152,,5671141233,141,31.8,5671141235,212,19.0,5671141229,56,Back,5671141635,189,,5671141225,5,,5671141237,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619487,439,1,2,50,20,btaf9fuj3xctycyjeqwereaow,1,26.2,31.8,2025-04-21T16:11:02.353Z,2025-04-21T16:11:03Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5671141273,141,38.6,5671141271,140,39.8,5671141275,212,15.0,5671141277,213,0.31,5671141269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619501,440,1,2,50,21,btaf9fuj3xctycyjeqwereaow,1,39.8,38.6,2025-04-21T16:11:03.352Z,2025-04-21T16:11:05Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5671141363,212,16.4,5671141359,140,24.9,5671141361,141,31.5,5671141377,156,,5671141357,56,Back,5671141365,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619599,441,1,2,50,30,btaf9fuj3xctycyjeqwereaow,1,41.6,35.7,2025-04-21T16:11:11.921Z,2025-04-21T16:11:14Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5671141949,140,57.4,5671141953,141,16.5,5671141957,212,21.1,5671141961,213,5.62,5671141945,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619607,442,1,2,50,33,btaf9fuj3xctycyjeqwereaow,1,57.4,16.5,2025-04-21T16:11:14.568Z,2025-04-21T16:11:15Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5671142009,213,2.35,5671142003,140,46.6,5671142007,212,16.1,5671141999,56,Back,5671142005,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619623,443,1,2,50,33,btaf9fuj3xctycyjeqwereaow,1,46.6,33.4,2025-04-21T16:11:15.241Z,2025-04-21T16:11:16Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5671142117,212,16.1,5671142119,213,6.18,5671142115,141,30.9,5671142111,56,Center,5671142113,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619639,444,1,2,50,35,btaf9fuj3xctycyjeqwereaow,1,61.8,30.9,2025-04-21T16:11:16.601Z,2025-04-21T18:01:29Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5671142223,141,33.4,5671142221,140,44.4,5671142219,56,Back,5671142227,213,3.05,5671142225,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619653,445,1,2,50,36,btaf9fuj3xctycyjeqwereaow,0,44.4,33.4,2025-04-21T16:11:17.681Z,2025-04-21T18:01:52Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5671142309,213,5.92,5671142301,56,Right,5671142303,140,70.0,5671142299,155,,5671142307,212,28.7,5671142305,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619701,411,12,2,50,40,e5txudmuc2qpc460bs4lb5aff,1,16.7,89.3,2025-04-21T16:11:21.610Z,2025-04-21T16:16:17Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5671142593,213,0.35,5671142591,212,12.4,5671142589,141,95.6,5671161373,15,,5671142587,140,27.8,5671142585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619709,412,61,2,50,41,e5txudmuc2qpc460bs4lb5aff,1,27.8,95.6,2025-04-21T16:11:23.470Z,2025-04-21T16:11:24Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5671142629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619727,413,3,2,50,43,e5txudmuc2qpc460bs4lb5aff,1,38.0,85.2,2025-04-21T16:11:24.779Z,2025-04-21T17:11:21Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5671142723,56,Back,5671142795,233,446,5671142725,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619735,446,45,2,50,43,btaf9fuj3xctycyjeqwereaow,0,62.0,14.8,2025-04-21T16:11:24.779Z,2025-04-21T18:01:54Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5671142757,56,Right,5671142839,233,413,5671142759,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619857,415,1,2,50,48,e5txudmuc2qpc460bs4lb5aff,1,61.4,83.9,2025-04-21T16:11:30.138Z,2025-04-21T16:11:44Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,1.0,5671143549,213,0.11,5671144057,210,13,5671143547,212,15.1,5671143543,140,75.7,5671143541,56,Left,5671143545,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619859,416,13,2,50,52,e5txudmuc2qpc460bs4lb5aff,1,88.0,70.3,2025-04-21T16:11:34.098Z,2025-04-21T18:20:00Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5671144105,231,54.9,5671144089,81,,5671144103,230,98.6,5671143851,20,,5671144099,103,48.6,5671143559,64,,5671144091,29,,5671144097,102,35.6,5671144101,215,,5671143561,56,Center,5671144093,55,5671436541,23,,,,,,,,,415,,,,,,,,,,,
2804619907,417,5,2,50,56,e5txudmuc2qpc460bs4lb5aff,0,101.4,40.2,2025-04-21T16:11:38.201Z,2025-04-21T17:16:27Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5671143827,56,Center,5671143829,346,,5671145373,233,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620145,447,5,2,50,56,btaf9fuj3xctycyjeqwereaow,1,-1.4,59.8,2025-04-21T16:11:38.201Z,2025-04-21T17:16:26Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5671145251,346,,5671145369,233,417,5671145249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620155,448,1,2,51,20,btaf9fuj3xctycyjeqwereaow,0,4.7,52.8,2025-04-21T16:12:02.425Z,2025-04-21T17:17:59Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5671145307,212,33.2,5671145309,213,5.50,5671340887,1,,5671145299,124,,5671145311,74,,5671145305,141,18.4,5671145473,189,,5671145301,56,Back,5671145303,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620143,418,61,2,51,22,e5txudmuc2qpc460bs4lb5aff,1,73.1,90.0,2025-04-21T16:12:03.935Z,2025-04-21T16:16:34Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5671163775,189,,5671145243,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620175,420,1,2,51,23,e5txudmuc2qpc460bs4lb5aff,1,75.1,81.5,2025-04-21T16:12:05.355Z,2025-04-21T16:12:07Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5671145417,56,Center,5671145425,213,5.87,5671145419,140,94.4,5671145421,141,68.5,5671145423,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620179,421,61,2,51,25,e5txudmuc2qpc460bs4lb5aff,0,94.4,68.5,2025-04-21T16:12:06.803Z,2025-04-21T18:01:58Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5671145437,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620221,422,1,2,51,26,e5txudmuc2qpc460bs4lb5aff,0,89.4,68.4,2025-04-21T16:12:08.545Z,2025-04-21T16:12:33Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5671145629,212,8.4,5671145623,56,Center,5671145631,213,4.70,5671145627,141,56.1,5671145625,140,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620251,423,43,2,51,28,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-04-21T16:12:09.970Z,2025-04-21T16:12:32Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5671145757,56,Center,5671145765,213,3.64,5671146447,210,13,5671145763,212,11.7,5671146449,154,0,5671145761,141,47.9,5671145759,140,79.5,5671147191,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620259,424,13,2,51,29,e5txudmuc2qpc460bs4lb5aff,1,77.8,48.1,2025-04-21T16:12:11.058Z,2025-04-21T17:50:09Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5671147529,458,,5671146497,230,97.2,5671442293,215,,5671146499,231,50.5,5671145955,20,,5671145795,22,,5671145799,56,Center,5671146495,328,,5671146481,81,,5671145797,18,,5671146491,102,5671146493,103,58.3,,,,,,,,39.5,,,,,,,,,,,
2804620269,449,12,2,51,31,btaf9fuj3xctycyjeqwereaow,1,10.5,31.5,2025-04-21T16:12:12.601Z,2025-04-21T18:02:00Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5671145879,140,29.9,5671145885,213,0.59,5671145881,141,51.5,5671145883,212,24.5,5671145877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620281,425,5,2,51,31,e5txudmuc2qpc460bs4lb5aff,0,101.2,37.2,2025-04-21T16:12:12.843Z,2025-04-21T17:16:28Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5671147593,233,450,5671145941,346,,5671145939,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620549,450,5,2,51,31,btaf9fuj3xctycyjeqwereaow,1,-1.2,62.8,2025-04-21T16:12:12.843Z,2025-04-21T17:16:27Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5671147501,56,Back,5671147503,346,,5671147555,233,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620571,451,1,2,51,55,btaf9fuj3xctycyjeqwereaow,1,2.8,49.9,2025-04-21T16:12:36.808Z,2025-04-21T16:12:38Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5671147625,212,12.8,5671147617,124,,5671147623,141,64.3,5671147621,140,10.7,5671147619,56,Back,5671147631,237,,5671147627,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620577,452,1,2,51,56,btaf9fuj3xctycyjeqwereaow,1,10.7,64.3,2025-04-21T16:12:37.937Z,2025-04-21T16:12:39Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5671147655,56,Back,5671147657,140,9.3,5671147663,213,4.45,5671147661,212,5.6,5671147659,141,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620607,453,1,2,51,57,btaf9fuj3xctycyjeqwereaow,1,9.3,56.4,2025-04-21T16:12:38.873Z,2025-04-21T16:12:41Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5671147845,212,47.7,5671147843,141,76.9,5671147841,140,52.7,5671147839,56,Center,5671147847,213,0.30,5671147835,157,,5671147849,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
