id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value
2819806453,617,1,2,54,47,ctvzi2jbl1q6xzq0s3sexj73g,0,20.4,37.7,2025-05-28T20:13:45.373Z,2025-05-28T20:19:09Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5755179887,56,Center,5755179891,141,56.0,5755179883,157,,5755179895,213,0.18,5755179893,212,68.9,5755179889,140,84.9,5755179897,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806483,386,1,2,55,4,bsykw9d70ffqe9atosc92n1e9,0,14.5,47.9,2025-05-28T20:14:02.731Z,2025-05-28T20:14:07Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5755180101,56,Center,5755180099,199,,5755180109,213,6.25,5755180107,212,61.9,5755180111,1,,5755180103,140,73.4,5755180105,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806489,618,1,2,55,9,ctvzi2jbl1q6xzq0s3sexj73g,0,27.9,45.5,2025-05-28T20:14:07.644Z,2025-05-28T20:14:08Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5755180139,213,0.94,5755180131,56,Back,5755180135,141,66.9,5755180133,140,38.1,5755180137,212,18.1,5755180129,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806499,387,1,2,55,10,bsykw9d70ffqe9atosc92n1e9,1,70.4,40.4,2025-05-28T20:14:08.218Z,2025-05-28T20:14:10Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5755180189,140,73.5,5755180193,212,9.2,5755180195,213,5.07,5755180185,3,,5755180191,141,27.7,5755180187,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806505,388,1,2,55,12,bsykw9d70ffqe9atosc92n1e9,1,73.5,27.7,2025-05-28T20:14:10.171Z,2025-05-28T20:14:14Z,aeq6jlhgxpnkywoc20kp8tvu2,H. Haugen,,,5755180217,140,64.6,5755180215,56,Center,5755180221,212,9.7,5755180223,213,3.40,5755180219,141,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806511,389,1,2,55,16,bsykw9d70ffqe9atosc92n1e9,1,65.7,11.1,2025-05-28T20:14:14.323Z,2025-05-28T20:14:19Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5755180271,140,72.9,5755180277,213,5.93,5755180269,56,Right,5755180275,212,8.1,5755180273,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806523,390,3,2,55,20,bsykw9d70ffqe9atosc92n1e9,1,94.3,10.1,2025-05-28T20:14:18.883Z,2025-05-28T21:10:25Z,aeq6jlhgxpnkywoc20kp8tvu2,H. Haugen,,,5755180357,286,,5755180371,233,619,5755180355,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806515,619,45,2,55,20,ctvzi2jbl1q6xzq0s3sexj73g,0,5.7,89.9,2025-05-28T20:14:18.883Z,2025-05-28T21:10:25Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5755180305,56,Back,5755180381,233,390,5755180307,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806549,391,1,2,55,27,bsykw9d70ffqe9atosc92n1e9,0,98.7,16.7,2025-05-28T20:14:25.651Z,2025-05-28T20:14:48Z,aeq6jlhgxpnkywoc20kp8tvu2,H. Haugen,,,5755180515,212,12.1,5755180513,141,34.5,5755180509,56,Center,5755180517,213,1.58,5755180511,140,98.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806539,620,61,2,55,40,ctvzi2jbl1q6xzq0s3sexj73g,1,4.3,58.7,2025-05-28T20:14:38.713Z,2025-05-28T20:14:38Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5755180459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806553,392,6,2,55,41,bsykw9d70ffqe9atosc92n1e9,1,96.8,38.6,2025-05-28T20:14:39.276Z,2025-05-28T21:10:02Z,aeq6jlhgxpnkywoc20kp8tvu2,H. Haugen,,,5755180537,73,,5755180543,233,621,5755180535,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806541,621,6,2,55,41,ctvzi2jbl1q6xzq0s3sexj73g,0,3.2,61.4,2025-05-28T20:14:39.276Z,2025-05-28T20:14:49Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5755180473,56,Back,5755180475,73,,5755180561,233,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806587,393,18,2,56,3,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-05-28T20:15:01.901Z,2025-05-28T20:15:03Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5755180765,55,394,5755180741,42,,5755180745,59,7,5755180743,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806589,394,19,2,56,3,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-05-28T20:15:01.902Z,2025-05-28T20:15:03Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5755180753,59,27,5755180755,292,6,5755180757,293,4,5755180761,55,393,5755180747,42,,5755180759,44,Midfielder,5755180751,145,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806619,395,18,2,56,11,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-05-28T20:15:09.851Z,2025-05-28T20:15:11Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5755180891,42,,5755180915,55,396,5755180895,59,21,5755180893,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806623,396,19,2,56,11,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-05-28T20:15:09.852Z,2025-05-28T20:15:11Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5755180907,293,5,5755180911,55,395,5755180903,59,10,5755180905,292,6,5755180897,42,,5755180901,145,5,5755180909,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806635,397,1,2,56,18,bsykw9d70ffqe9atosc92n1e9,0,99.5,99.5,2025-05-28T20:15:16.611Z,2025-05-28T21:07:50Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5755181049,212,38.1,5755181037,6,,5755181035,2,,5755181053,1,,5755181041,224,,5755181045,140,91.3,5755181043,56,Center,5755181051,213,4.48,5755181039,155,5755181047,141,44.9,,,,,,,,,,,,,,,,,,,,,,
2819806639,622,44,2,56,21,ctvzi2jbl1q6xzq0s3sexj73g,1,8.9,49.2,2025-05-28T20:15:19.898Z,2025-05-28T21:13:39Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5755181069,285,,5755181085,233,398,5755181067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806637,398,44,2,56,21,bsykw9d70ffqe9atosc92n1e9,0,91.1,50.8,2025-05-28T20:15:19.899Z,2025-05-28T21:13:39Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5755181089,233,622,5755181065,286,,5755181063,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806641,623,12,2,56,22,ctvzi2jbl1q6xzq0s3sexj73g,1,9.3,39.2,2025-05-28T20:15:20.547Z,2025-05-28T20:15:22Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5755181071,56,Back,5755181077,212,23.2,5755181079,213,0.07,5755181075,141,41.5,5755181073,140,31.3,5755181083,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806643,399,1,2,56,25,bsykw9d70ffqe9atosc92n1e9,1,77.2,67.8,2025-05-28T20:15:23.499Z,2025-05-28T21:07:47Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5755181105,3,,5755181107,56,Center,5755181111,141,73.5,5755181115,213,0.98,5755181109,140,79.7,5755181113,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806647,400,1,2,56,28,bsykw9d70ffqe9atosc92n1e9,1,79.6,73.6,2025-05-28T20:15:26.354Z,2025-05-28T20:15:28Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5755181155,141,82.3,5755181153,140,95.3,5755181157,212,17.5,5755181149,155,,5755181159,213,0.34,5755181151,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806649,401,1,2,56,30,bsykw9d70ffqe9atosc92n1e9,1,95.3,82.3,2025-05-28T20:15:28.226Z,2025-05-28T20:15:30Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5755181171,212,7.3,5755181167,140,88.4,5755181165,56,Left,5755181169,141,83.3,5755181173,213,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806651,402,1,2,56,32,bsykw9d70ffqe9atosc92n1e9,0,88.4,83.3,2025-05-28T20:15:30.562Z,2025-05-28T20:15:31Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5755181189,213,4.90,5755181179,155,,5755181181,56,Center,5755181183,140,89.4,5755181185,141,75.3,5755181177,2,,5755181187,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806657,624,61,2,56,33,ctvzi2jbl1q6xzq0s3sexj73g,1,11.9,24.6,2025-05-28T20:15:31.851Z,2025-05-28T20:15:32Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5755181215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806663,403,5,2,56,34,bsykw9d70ffqe9atosc92n1e9,1,84.8,101.1,2025-05-28T20:15:32.507Z,2025-05-28T20:15:36Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5755181233,347,,5755181237,233,625,5755181231,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806659,625,5,2,56,34,ctvzi2jbl1q6xzq0s3sexj73g,0,15.2,-1.1,2025-05-28T20:15:32.507Z,2025-05-28T21:15:52Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5755181217,56,Back,5755181247,233,403,5755181219,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806713,404,1,2,57,2,bsykw9d70ffqe9atosc92n1e9,0,86.0,100.0,2025-05-28T20:16:00.474Z,2025-05-28T20:16:04Z,aeq6jlhgxpnkywoc20kp8tvu2,H. Haugen,,,5755181537,141,70.5,5755181531,107,,5755181543,1,,5755181541,213,5.02,5755181539,212,21.8,5755181533,56,Center,5755181535,140,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806735,629,44,2,57,5,ctvzi2jbl1q6xzq0s3sexj73g,1,7.3,31.2,2025-05-28T20:16:03.657Z,2025-05-28T21:13:40Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5755181845,233,405,5755181839,56,Back,5755181841,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806715,405,44,2,57,5,bsykw9d70ffqe9atosc92n1e9,0,92.7,68.8,2025-05-28T20:16:03.658Z,2025-05-28T21:13:40Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5755181547,56,Center,5755181849,233,629,5755181549,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806737,630,12,2,57,5,ctvzi2jbl1q6xzq0s3sexj73g,1,4.4,29.1,2025-05-28T20:16:03.667Z,2025-05-28T21:11:24Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5755181927,56,Back,5755181935,213,0.94,5755181933,212,11.8,5755182263,15,,5755181929,140,11.0,5755181931,141,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806721,626,12,2,57,7,ctvzi2jbl1q6xzq0s3sexj73g,1,12.1,49.0,2025-05-28T20:16:05.098Z,2025-05-28T20:20:14Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5755181577,141,35.2,5755181581,213,5.10,5755181579,212,10.2,5755181573,56,Back,5755181575,140,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806729,627,12,2,57,8,ctvzi2jbl1q6xzq0s3sexj73g,1,15.8,35.2,2025-05-28T20:16:06.659Z,2025-05-28T20:16:11Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5755181621,141,100.0,5755181617,56,Back,5755181639,167,,5755181619,140,45.4,5755181625,213,0.97,5755181623,212,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806731,406,5,2,57,11,bsykw9d70ffqe9atosc92n1e9,1,60.8,-1.8,2025-05-28T20:16:09.075Z,2025-05-28T21:15:52Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5755181627,56,Right,5755181635,233,628,5755181629,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806733,628,5,2,57,11,ctvzi2jbl1q6xzq0s3sexj73g,0,39.2,101.8,2025-05-28T20:16:09.075Z,2025-05-28T21:15:52Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5755181633,347,,5755181631,56,Back,5755181643,233,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806779,407,1,2,57,28,bsykw9d70ffqe9atosc92n1e9,1,71.2,0.0,2025-05-28T20:16:26.738Z,2025-05-28T20:16:31Z,aeq6jlhgxpnkywoc20kp8tvu2,H. Haugen,,,5755181907,213,2.85,5755181905,212,29.4,5755181903,141,10.6,5755181897,107,,5755181899,56,Back,5755181901,140,44.4,5755181909,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806795,408,1,2,57,32,bsykw9d70ffqe9atosc92n1e9,1,42.6,14.1,2025-05-28T20:16:30.882Z,2025-05-28T20:16:35Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5755181997,140,19.1,5755182001,212,32.1,5755181995,56,Back,5755182005,1,,5755182003,213,2.45,5755181999,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806799,409,1,2,57,37,bsykw9d70ffqe9atosc92n1e9,0,21.8,47.3,2025-05-28T20:16:35.522Z,2025-05-28T20:16:39Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5755182039,1,,5755182027,157,,5755182031,140,80.0,5755182035,212,66.0,5755182033,141,10.7,5755182029,56,Right,5755182037,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806805,633,1,2,57,41,ctvzi2jbl1q6xzq0s3sexj73g,1,31.9,72.7,2025-05-28T20:16:39.730Z,2025-05-28T20:23:35Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5755182081,141,63.9,5755182079,140,36.5,5755182077,56,Back,5755182085,213,5.39,5755182083,212,7.7,5755182075,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806815,634,1,2,57,43,ctvzi2jbl1q6xzq0s3sexj73g,1,36.7,63.3,2025-05-28T20:16:41.082Z,2025-05-28T20:16:45Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5755182131,3,,5755182137,141,77.0,5755182135,140,40.0,5755182139,212,9.9,5755182133,56,Back,5755182141,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806825,636,1,2,57,48,ctvzi2jbl1q6xzq0s3sexj73g,1,42.1,78.7,2025-05-28T20:16:46.443Z,2025-05-28T20:24:19Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,,5755182179,56,Left,5755182181,140,56.9,5755182183,141,97.7,5755182185,212,20.2,5755182177,155,,5755182187,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819807281,645,61,2,57,49,ctvzi2jbl1q6xzq0s3sexj73g,0,54.1,97.2,2025-05-28T20:16:47.845Z,2025-05-28T20:24:15Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5755184947,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806821,410,5,2,57,53,bsykw9d70ffqe9atosc92n1e9,1,43.4,-1.1,2025-05-28T20:16:51.322Z,2025-05-28T21:15:53Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5755182195,233,637,5755182161,56,Back,5755182163,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806827,637,5,2,57,53,ctvzi2jbl1q6xzq0s3sexj73g,0,56.6,101.1,2025-05-28T20:16:51.322Z,2025-05-28T21:10:52Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5755182191,56,Left,5755182193,347,,5755182199,233,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806833,411,1,2,57,56,bsykw9d70ffqe9atosc92n1e9,1,46.5,0.0,2025-05-28T20:16:54.666Z,2025-05-28T20:20:15Z,aeq6jlhgxpnkywoc20kp8tvu2,H. Haugen,,,5755182229,56,Back,5755182237,213,1.92,5755182233,141,15.0,5755182235,212,12.3,5755182241,189,,5755182231,140,42.5,5755182227,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806837,412,1,2,57,58,bsykw9d70ffqe9atosc92n1e9,1,34.9,16.2,2025-05-28T20:16:56.370Z,2025-05-28T20:20:14Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5755182271,140,40.8,5755182277,213,5.39,5755182269,56,Back,5755182273,141,4.9,5755182275,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806851,413,1,2,58,0,bsykw9d70ffqe9atosc92n1e9,1,40.9,4.9,2025-05-28T20:16:58.346Z,2025-05-28T20:20:13Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5755182321,56,Back,5755182329,213,2.39,5755182327,212,13.6,5755182325,141,18.5,5755182323,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806857,414,1,2,58,6,bsykw9d70ffqe9atosc92n1e9,1,31.4,18.5,2025-05-28T20:17:04.298Z,2025-05-28T20:17:07Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5755182369,212,23.2,5755182365,141,37.0,5755182373,213,2.57,5755182357,56,Back,5755182361,140,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806861,415,1,2,58,10,bsykw9d70ffqe9atosc92n1e9,0,14.6,39.2,2025-05-28T20:17:08.626Z,2025-05-28T20:17:09Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5755182401,140,74.4,5755182397,157,,5755182409,1,,5755182407,213,6.12,5755182399,56,Center,5755182405,212,63.6,5755182403,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806887,639,1,2,58,13,ctvzi2jbl1q6xzq0s3sexj73g,1,24.8,85.6,2025-05-28T20:17:11.746Z,2025-05-28T20:17:15Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5755182535,56,Back,5755182541,212,21.7,5755182537,140,7.9,5755182539,141,67.2,5755182543,213,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806899,640,1,2,58,17,ctvzi2jbl1q6xzq0s3sexj73g,1,9.3,55.1,2025-05-28T20:17:15.121Z,2025-05-28T20:17:19Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5755182623,1,,5755182619,212,35.8,5755182617,141,7.3,5755182621,213,5.15,5755182615,140,23.7,5755182613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806913,641,1,2,58,20,ctvzi2jbl1q6xzq0s3sexj73g,1,24.1,8.5,2025-05-28T20:17:18.978Z,2025-05-28T20:17:22Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5755182683,213,0.49,5755182675,56,Back,5755182677,140,36.3,5755182679,141,18.5,5755182681,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806917,642,1,2,58,24,ctvzi2jbl1q6xzq0s3sexj73g,0,32.6,7.1,2025-05-28T20:17:22.577Z,2025-05-28T20:17:24Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5755182695,212,16.7,5755182693,141,0.0,5755182697,213,5.90,5755182689,56,Back,5755182691,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806925,416,5,2,58,26,bsykw9d70ffqe9atosc92n1e9,1,55.8,102.0,2025-05-28T20:17:24.520Z,2025-05-28T21:15:53Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5755182747,233,643,5755182745,347,,5755182743,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806919,643,5,2,58,26,ctvzi2jbl1q6xzq0s3sexj73g,0,44.2,-2.0,2025-05-28T20:17:24.520Z,2025-05-28T20:17:30Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5755182701,347,,5755182755,233,416,5755182699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806947,417,1,2,58,32,bsykw9d70ffqe9atosc92n1e9,1,60.6,100.0,2025-05-28T20:17:30.762Z,2025-05-28T20:17:35Z,8csmi6krrz8ju4085n6dgekt1,V. Vevatne,,,5755182849,56,Back,5755182857,213,3.64,5755182853,141,85.7,5755182855,212,23.0,5755182851,140,41.4,5755182859,1,,5755182847,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806959,418,1,2,58,37,bsykw9d70ffqe9atosc92n1e9,1,39.5,78.1,2025-05-28T20:17:35.242Z,2025-05-28T20:17:38Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5755182929,212,10.7,5755182927,141,92.0,5755182925,140,44.3,5755182931,213,1.08,5755182923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806969,419,1,2,58,39,bsykw9d70ffqe9atosc92n1e9,1,44.9,91.8,2025-05-28T20:17:37.802Z,2025-05-28T20:17:41Z,8csmi6krrz8ju4085n6dgekt1,V. Vevatne,,,5755182961,141,74.2,5755182957,56,Back,5755182959,140,34.6,5755182965,213,3.98,5755182963,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819806981,420,1,2,58,43,bsykw9d70ffqe9atosc92n1e9,1,32.0,72.0,2025-05-28T20:17:41.106Z,2025-05-28T20:17:46Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5755183067,141,4.6,5755183059,155,,5755183065,140,75.1,5755183063,56,Right,5755183061,196,,5755183073,213,5.49,5755183075,1,,5755183069,212,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819807119,421,1,2,58,48,bsykw9d70ffqe9atosc92n1e9,1,76.4,5.0,2025-05-28T20:17:46.483Z,2025-05-28T20:18:56Z,aeq6jlhgxpnkywoc20kp8tvu2,H. Haugen,,,5755183901,140,89.7,5755183899,56,Center,5755183897,155,,5755183905,212,30.1,5755183903,141,44.2,5755183907,213,1.09,5755183895,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819807397,427,4,2,58,50,bsykw9d70ffqe9atosc92n1e9,1,81.2,53.8,2025-05-28T20:17:48.281Z,2025-05-28T20:22:04Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5755185621,56,Center,5755185627,286,,5755185619,13,,5755185645,233,644,5755185699,343,3,5755185625,265,,5755185623,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819807011,644,4,2,58,50,ctvzi2jbl1q6xzq0s3sexj73g,0,18.8,46.2,2025-05-28T20:17:48.282Z,2025-05-28T20:23:06Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5755185595,55,646,5755183387,285,,5755186523,343,2,5755183385,152,,5755183383,56,Back,5755185789,265,,5755185681,233,427,5755183379,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819807121,422,84,2,58,50,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-05-28T20:17:48.386Z,2025-05-28T20:21:06Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5755183971,152,,5755185417,436,4,5755183967,13,,5755184941,343,2,5755183969,56,Center,5755183975,286,,5755183973,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819807507,649,27,2,61,21,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-05-28T20:20:19.860Z,2025-05-28T21:09:18Z,,,,,5755186327,207,,5755186325,201,,5755186329,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819807237,423,43,2,61,26,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-05-28T20:20:24.608Z,2025-05-28T20:22:31Z,,,,,5755184711,201,0,5755186579,144,27,5755184713,207,0,5755184715,364,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819807283,424,43,2,61,26,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-05-28T20:20:24.618Z,2025-05-28T20:22:29Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5755184951,365,422,5755184949,331,0,5755186553,144,65,5755185349,336,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819807551,650,65,2,61,45,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-05-28T20:20:43.870Z,2025-05-28T21:09:35Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5755186527,365,644,5755187289,336,,5755186525,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819807555,651,28,2,61,46,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-05-28T20:20:44.989Z,2025-05-28T21:09:42Z,,,,,5755186547,55,649,5755186545,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819807311,425,43,2,61,49,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-05-28T20:20:47.690Z,2025-05-28T20:22:28Z,,,,,5755185153,55,423,5755186531,144,28,5755185151,364,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
