id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/14/value,qualifier/15/value,qualifier/13/value,qualifier/16/value
2815305583,352,44,2,49,55,e5txudmuc2qpc460bs4lb5aff,0,66.2,26.0,2025-05-16T17:11:03.863Z,2025-05-16T18:19:12Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5730302521,286,,5730302517,56,Center,5730302645,233,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305587,526,1,2,49,55,4q0b35m26thti4c2on9a3npk0,0,30.8,70.5,2025-05-16T17:11:04.302Z,2025-05-16T17:11:04Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5730302547,141,73.8,5730302551,213,0.09,5730302549,212,25.8,5730302545,140,55.3,5730302543,56,Center,5730302541,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305619,353,1,2,49,58,e5txudmuc2qpc460bs4lb5aff,1,43.6,11.4,2025-05-16T17:11:06.817Z,2025-05-16T18:09:13Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5730302743,141,39.4,5730302745,212,21.8,5730302739,56,Back,5730302747,213,2.08,5730302741,140,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305649,354,1,2,50,0,e5txudmuc2qpc460bs4lb5aff,1,33.7,39.1,2025-05-16T17:11:08.801Z,2025-05-16T17:11:11Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5730302881,141,79.1,5730302885,213,1.45,5730302883,212,27.4,5730302879,140,36.8,5730302877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305651,355,50,2,50,2,e5txudmuc2qpc460bs4lb5aff,1,39.8,80.8,2025-05-16T17:11:10.945Z,2025-05-16T17:11:15Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5730302989,233,527,5730302895,286,,5730302893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305659,527,7,2,50,2,4q0b35m26thti4c2on9a3npk0,0,60.2,19.2,2025-05-16T17:11:10.946Z,2025-05-16T17:11:16Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,,5730302927,285,,5730302925,56,Right,5730302957,233,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305695,356,1,2,50,4,e5txudmuc2qpc460bs4lb5aff,1,27.6,66.6,2025-05-16T17:11:13.138Z,2025-05-16T17:11:14Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5730303135,212,13.3,5730303133,141,73.6,5730303137,213,0.37,5730303129,56,Back,5730303131,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305803,357,1,2,50,5,e5txudmuc2qpc460bs4lb5aff,1,39.4,73.6,2025-05-16T17:11:14.170Z,2025-05-16T17:11:36Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,1.0,5730303791,140,60.3,5730303793,141,81.7,5730303795,212,22.6,5730304495,210,13,5730303789,56,Left,5730303797,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305811,358,13,2,50,14,e5txudmuc2qpc460bs4lb5aff,1,83.1,68.5,2025-05-16T17:11:23.329Z,2025-05-16T18:50:13Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5730304529,29,,5730304537,103,4.2,5730303825,22,,5730304535,102,42.7,5730304525,84,,5730686505,64,,5730304539,215,,5730303829,56,Center,5730304531,55,5730304541,230,99.4,5730304053,20,,5730304543,231,50.2,,,,,,,,,,,,357,,,,
2815305821,359,5,2,50,16,e5txudmuc2qpc460bs4lb5aff,0,101.2,42.0,2025-05-16T17:11:24.415Z,2025-05-16T18:13:58Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5730303879,346,,5730304367,233,528,5730303877,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305889,528,5,2,50,16,4q0b35m26thti4c2on9a3npk0,1,-1.2,58.0,2025-05-16T17:11:24.415Z,2025-05-16T18:13:57Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5730304301,56,Back,5730304331,233,359,5730304303,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306075,529,1,2,50,40,4q0b35m26thti4c2on9a3npk0,1,4.5,51.2,2025-05-16T17:11:48.558Z,2025-05-16T17:11:49Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5730305361,213,4.93,5730305351,124,,5730305365,237,,5730305353,56,Back,5730305355,140,7.9,5730305357,141,27.6,5730305359,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306095,530,1,2,50,41,4q0b35m26thti4c2on9a3npk0,1,7.9,27.6,2025-05-16T17:11:49.630Z,2025-05-16T17:11:51Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5730305507,56,Back,5730305509,140,6.7,5730305513,212,15.6,5730305515,213,4.63,5730305511,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306117,531,1,2,50,42,4q0b35m26thti4c2on9a3npk0,1,6.6,4.6,2025-05-16T17:11:51.214Z,2025-05-16T17:11:53Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5730305629,212,14.1,5730305623,56,Back,5730305625,140,19.5,5730305631,213,0.27,5730305627,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306137,532,1,2,50,44,4q0b35m26thti4c2on9a3npk0,0,19.5,10.1,2025-05-16T17:11:53.134Z,2025-05-16T17:11:55Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5730305781,212,11.4,5730305777,140,22.6,5730305783,213,1.28,5730305779,141,26.1,5730305775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306159,360,8,2,50,47,e5txudmuc2qpc460bs4lb5aff,1,66.7,68.5,2025-05-16T17:11:56.234Z,2025-05-16T17:11:56Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5730305911,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307405,562,61,2,50,48,4q0b35m26thti4c2on9a3npk0,1,29.8,17.1,2025-05-16T17:11:56.543Z,2025-05-16T17:13:45Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5730312743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306181,361,61,2,50,49,e5txudmuc2qpc460bs4lb5aff,1,66.7,68.5,2025-05-16T17:11:58.369Z,2025-05-16T17:11:58Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5730306011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306219,533,12,2,50,50,4q0b35m26thti4c2on9a3npk0,1,6.6,27.9,2025-05-16T17:11:59.294Z,2025-05-16T17:13:59Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5730306225,140,22.2,5730306229,141,11.4,5730306233,212,19.9,5730306221,56,Back,5730306237,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306227,363,1,2,50,52,e5txudmuc2qpc460bs4lb5aff,0,67.2,66.3,2025-05-16T17:12:00.424Z,2025-05-16T17:14:13Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5730306267,141,69.7,5730306271,213,0.15,5730306269,212,15.7,5730306263,140,82.0,5730306259,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306287,364,1,2,50,54,e5txudmuc2qpc460bs4lb5aff,1,77.2,66.1,2025-05-16T17:12:03.209Z,2025-05-16T17:12:06Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5730306607,56,Center,5730306609,140,66.2,5730306615,213,2.55,5730306613,212,13.9,5730306611,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306311,365,3,2,50,57,e5txudmuc2qpc460bs4lb5aff,1,69.4,80.1,2025-05-16T17:12:05.749Z,2025-05-16T18:17:08Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5730306743,233,534,5730306721,286,,5730306719,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306285,534,45,2,50,57,4q0b35m26thti4c2on9a3npk0,0,30.6,19.9,2025-05-16T17:12:05.749Z,2025-05-16T18:17:09Z,etz2bmorno30rw9efxkc0ufo,O. Okeke,,,5730306793,233,365,5730306605,285,,5730306603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306335,366,1,2,50,58,e5txudmuc2qpc460bs4lb5aff,0,66.1,76.7,2025-05-16T17:12:07.265Z,2025-05-16T17:12:09Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5730306853,140,57.5,5730306855,141,0.0,5730306857,212,53.1,5730306849,196,,5730306851,56,Right,5730306861,1,,5730306859,213,4.54,5730306847,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306339,367,5,2,51,0,e5txudmuc2qpc460bs4lb5aff,0,57.2,-0.5,2025-05-16T17:12:09.137Z,2025-05-16T18:13:58Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5730306877,347,,5730307405,233,535,5730306875,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306427,535,5,2,51,0,4q0b35m26thti4c2on9a3npk0,1,42.8,100.5,2025-05-16T17:12:09.137Z,2025-05-16T18:13:58Z,etz2bmorno30rw9efxkc0ufo,O. Okeke,,,5730307321,347,,5730307379,233,367,5730307319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306459,536,1,2,51,9,4q0b35m26thti4c2on9a3npk0,1,43.3,100.0,2025-05-16T17:12:17.845Z,2025-05-16T17:12:19Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5730307481,141,86.6,5730307477,56,Back,5730307475,107,,5730307483,212,14.7,5730307485,213,3.87,5730307479,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306481,368,45,2,51,11,e5txudmuc2qpc460bs4lb5aff,0,66.5,15.2,2025-05-16T17:12:19.389Z,2025-05-16T18:17:10Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5730307651,233,537,5730307583,56,Right,5730307585,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306471,537,3,2,51,11,4q0b35m26thti4c2on9a3npk0,1,33.5,84.8,2025-05-16T17:12:19.389Z,2025-05-16T18:17:09Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5730307629,286,,5730307547,56,Back,5730307621,233,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306503,538,1,2,51,11,4q0b35m26thti4c2on9a3npk0,1,31.9,81.8,2025-05-16T17:12:20.357Z,2025-05-16T17:12:22Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5730307689,56,Back,5730307697,213,3.86,5730307693,141,66.0,5730307695,212,16.3,5730307691,140,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306517,539,1,2,51,13,4q0b35m26thti4c2on9a3npk0,1,20.2,66.0,2025-05-16T17:12:21.493Z,2025-05-16T17:12:23Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5730307775,213,5.06,5730307773,212,18.9,5730307769,140,26.3,5730307767,56,Back,5730307771,141,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306589,540,1,2,51,15,4q0b35m26thti4c2on9a3npk0,1,26.3,39.8,2025-05-16T17:12:23.485Z,2025-05-16T17:12:29Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5730308187,212,12.1,5730308179,56,Back,5730308189,213,1.08,5730308183,140,31.7,5730308185,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306645,541,1,2,51,20,4q0b35m26thti4c2on9a3npk0,1,55.9,34.8,2025-05-16T17:12:29.302Z,2025-05-16T17:12:34Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5730308487,56,Right,5730308491,141,17.0,5730308493,212,13.9,5730308495,213,5.23,5730308489,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306681,542,1,2,51,25,4q0b35m26thti4c2on9a3npk0,1,62.5,16.2,2025-05-16T17:12:33.885Z,2025-05-16T17:12:36Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5730308687,56,Back,5730308691,141,46.7,5730308689,140,46.8,5730308693,212,26.5,5730308695,213,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306715,543,1,2,51,28,4q0b35m26thti4c2on9a3npk0,1,46.8,46.7,2025-05-16T17:12:36.509Z,2025-05-16T17:12:38Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5730308895,213,0.98,5730308893,212,16.0,5730308889,140,55.3,5730308891,141,66.3,5730308887,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306743,544,1,2,51,30,4q0b35m26thti4c2on9a3npk0,1,55.3,66.3,2025-05-16T17:12:38.757Z,2025-05-16T17:12:41Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5730309041,213,4.32,5730309025,56,Center,5730309037,212,11.7,5730309033,141,50.4,5730309029,140,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306775,545,1,2,51,32,4q0b35m26thti4c2on9a3npk0,1,51.0,50.4,2025-05-16T17:12:40.877Z,2025-05-16T17:12:44Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5730309171,141,17.4,5730309167,56,Right,5730309169,140,60.2,5730309175,213,5.12,5730309173,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306801,546,1,2,51,35,4q0b35m26thti4c2on9a3npk0,1,60.3,17.3,2025-05-16T17:12:44.277Z,2025-05-16T17:12:47Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5730309331,213,2.09,5730309327,141,36.0,5730309325,140,53.3,5730309329,212,14.7,5730309323,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306817,547,1,2,51,39,4q0b35m26thti4c2on9a3npk0,1,51.7,31.8,2025-05-16T17:12:47.741Z,2025-05-16T17:12:50Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5730309439,212,13.7,5730309441,213,5.01,5730309433,56,Right,5730309435,140,55.5,5730309437,141,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306829,548,1,2,51,41,4q0b35m26thti4c2on9a3npk0,1,55.0,13.7,2025-05-16T17:12:49.847Z,2025-05-16T17:12:51Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5730309529,213,6.04,5730309521,56,Right,5730309523,140,70.0,5730309525,141,7.9,5730309527,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306847,549,1,2,51,43,4q0b35m26thti4c2on9a3npk0,1,70.0,7.9,2025-05-16T17:12:51.445Z,2025-05-16T17:12:54Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5730309623,141,20.7,5730309625,212,11.2,5730309627,213,2.25,5730309621,140,63.3,5730309619,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306867,550,1,2,51,45,4q0b35m26thti4c2on9a3npk0,1,62.7,16.2,2025-05-16T17:12:53.861Z,2025-05-16T17:12:55Z,etz2bmorno30rw9efxkc0ufo,O. Okeke,,,5730309751,213,2.20,5730309749,212,8.2,5730309745,140,58.1,5730309743,56,Center,5730309747,141,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306879,551,1,2,51,46,4q0b35m26thti4c2on9a3npk0,0,58.1,25.9,2025-05-16T17:12:54.941Z,2025-05-16T17:12:56Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5730309827,56,Center,5730309831,141,34.6,5730309829,140,76.0,5730309835,213,0.30,5730309833,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306925,369,12,2,51,50,e5txudmuc2qpc460bs4lb5aff,1,25.2,62.4,2025-05-16T17:12:58.504Z,2025-05-16T17:13:00Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5730310031,56,Back,5730310033,140,45.9,5730310039,213,0.05,5730310035,141,64.0,5730310037,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306967,371,1,2,51,51,e5txudmuc2qpc460bs4lb5aff,0,45.9,64.0,2025-05-16T17:13:00.240Z,2025-05-16T17:13:03Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5730310257,213,0.58,5730310253,141,100.0,5730310255,212,46.2,5730310249,56,Left,5730310251,140,82.8,5730310259,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306969,372,5,2,51,54,e5txudmuc2qpc460bs4lb5aff,0,77.2,101.0,2025-05-16T17:13:03.066Z,2025-05-16T18:13:59Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5730311563,233,552,5730310271,56,Left,5730310273,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307189,552,5,2,51,54,4q0b35m26thti4c2on9a3npk0,1,22.8,-1.0,2025-05-16T17:13:03.066Z,2025-05-16T18:13:59Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5730311505,233,372,5730311489,347,,5730311487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307213,553,1,2,52,11,4q0b35m26thti4c2on9a3npk0,1,30.8,0.0,2025-05-16T17:13:20.076Z,2025-05-16T17:13:22Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,,5730311631,141,18.2,5730311629,140,29.7,5730311633,212,13.2,5730311635,213,1.66,5730311627,56,Back,5730311625,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307219,554,1,2,52,12,4q0b35m26thti4c2on9a3npk0,1,29.7,18.2,2025-05-16T17:13:21.092Z,2025-05-16T17:21:08Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5730342497,156,,5730311671,56,Back,5730311679,213,4.52,5730311673,140,28.0,5730311675,141,5.0,5730311677,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307223,555,1,2,52,14,4q0b35m26thti4c2on9a3npk0,0,28.0,5.0,2025-05-16T17:13:22.405Z,2025-05-16T17:21:14Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,,5730311707,140,28.3,5730311709,141,19.4,5730311705,56,Back,5730311713,213,1.54,5730311711,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307273,374,1,2,52,15,e5txudmuc2qpc460bs4lb5aff,1,70.9,75.1,2025-05-16T17:13:24.287Z,2025-05-16T17:13:27Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5730311991,140,69.9,5730311993,141,60.2,5730311995,212,10.2,5730311989,56,Center,5730311997,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307275,375,3,2,52,18,e5txudmuc2qpc460bs4lb5aff,0,74.0,61.4,2025-05-16T17:13:26.919Z,2025-05-16T18:14:48Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5730312085,233,556,5730312005,56,Center,5730312007,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307285,556,7,2,52,18,4q0b35m26thti4c2on9a3npk0,1,26.0,38.6,2025-05-16T17:13:26.920Z,2025-05-16T18:14:47Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5730312077,233,375,5730312067,285,,5730312065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307307,557,12,2,52,20,4q0b35m26thti4c2on9a3npk0,1,18.1,42.1,2025-05-16T17:13:28.909Z,2025-05-16T17:13:31Z,aebliukutyz91pczaam39lolx,Moussa Njie,,,5730312201,212,19.1,5730312197,140,14.4,5730312203,213,4.51,5730312195,56,Back,5730312199,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307331,559,1,2,52,22,4q0b35m26thti4c2on9a3npk0,1,13.2,13.4,2025-05-16T17:13:31.181Z,2025-05-16T17:13:32Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5730312317,212,9.3,5730312313,140,20.7,5730312319,213,5.72,5730312315,141,6.1,5730312311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307361,560,1,2,52,24,4q0b35m26thti4c2on9a3npk0,1,20.7,5.9,2025-05-16T17:13:32.470Z,2025-05-16T17:13:35Z,etz2bmorno30rw9efxkc0ufo,O. Okeke,,,5730312457,141,11.4,5730312455,140,35.0,5730312453,56,Back,5730312461,213,0.24,5730312459,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307369,561,4,2,52,27,4q0b35m26thti4c2on9a3npk0,1,29.8,25.1,2025-05-16T17:13:35.396Z,2025-05-16T18:14:21Z,aebliukutyz91pczaam39lolx,Moussa Njie,,,5730312671,233,376,5730312511,56,Back,5730312515,265,,5730312513,152,,5730312509,13,,5730312517,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307381,376,4,2,52,27,e5txudmuc2qpc460bs4lb5aff,0,70.2,74.9,2025-05-16T17:13:35.397Z,2025-05-16T19:40:29Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5730312647,152,,5730312645,56,Center,5730312643,13,,5730920285,55,377,5730312681,233,561,5730312651,286,,5730312649,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307423,377,17,2,52,33,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-05-16T17:13:41.808Z,2025-05-16T19:40:28Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5730312889,13,243,5730312885,31,,5730920229,55,376,5730313697,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307879,563,17,2,52,43,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-05-16T17:13:51.531Z,2025-05-16T17:15:56Z,etz2bmorno30rw9efxkc0ufo,O. Okeke,,,5730315835,35,,5730315449,31,,5730319855,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308053,564,1,2,53,33,4q0b35m26thti4c2on9a3npk0,1,24.7,27.1,2025-05-16T17:14:41.555Z,2025-05-16T17:15:37Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5730316341,141,54.2,5730316345,212,21.0,5730320305,189,,5730316331,152,,5730316329,5,,5730316337,140,34.2,5730316349,213,1.07,5730316333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308131,565,1,2,53,34,4q0b35m26thti4c2on9a3npk0,1,34.3,54.3,2025-05-16T17:14:42.580Z,2025-05-16T17:14:48Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5730316801,213,0.49,5730316799,212,41.5,5730316803,1,,5730316797,141,82.9,5730316793,56,Left,5730316795,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308147,566,1,2,53,39,4q0b35m26thti4c2on9a3npk0,1,68.7,77.6,2025-05-16T17:14:48.037Z,2025-05-16T17:14:49Z,aebliukutyz91pczaam39lolx,Moussa Njie,,,5730316867,56,Center,5730316871,140,64.1,5730316877,213,4.26,5730316873,141,63.0,5730316875,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308173,567,1,2,53,41,4q0b35m26thti4c2on9a3npk0,1,64.1,63.0,2025-05-16T17:14:49.596Z,2025-05-16T17:14:51Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5730317027,56,Left,5730317031,141,80.5,5730317029,140,56.9,5730317033,212,14.1,5730317035,213,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308203,568,1,2,53,43,4q0b35m26thti4c2on9a3npk0,1,56.9,80.5,2025-05-16T17:14:51.596Z,2025-05-16T17:14:54Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5730317221,140,62.0,5730317227,213,5.14,5730317225,212,13.0,5730317223,141,63.0,5730317219,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308231,569,1,2,53,45,4q0b35m26thti4c2on9a3npk0,1,62.5,60.0,2025-05-16T17:14:53.788Z,2025-05-16T17:14:55Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5730317353,212,11.1,5730317355,213,4.00,5730317347,56,Center,5730317351,141,47.6,5730317349,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308281,570,1,2,53,47,4q0b35m26thti4c2on9a3npk0,1,55.5,43.6,2025-05-16T17:14:55.708Z,2025-05-16T17:14:59Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5730317639,213,4.98,5730317637,212,19.6,5730317635,141,15.8,5730317633,140,60.4,5730317631,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308317,571,1,2,53,50,4q0b35m26thti4c2on9a3npk0,1,60.4,15.8,2025-05-16T17:14:59.091Z,2025-05-16T17:15:02Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5730317839,213,2.15,5730317835,141,43.9,5730317833,140,48.6,5730317837,212,22.8,5730317831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308339,572,1,2,53,53,4q0b35m26thti4c2on9a3npk0,1,48.6,43.9,2025-05-16T17:15:02.171Z,2025-05-16T17:15:04Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5730318001,56,Center,5730318003,140,58.6,5730318009,213,1.01,5730318005,141,68.5,5730318007,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
