id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/16/value
2807286935,522,1,2,46,47,btaf9fuj3xctycyjeqwereaow,1,75.2,12.6,2025-04-27T16:04:58.595Z,2025-04-27T16:05:02Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5685836321,213,2.57,5685836315,140,58.7,5685836313,56,Center,5685836317,141,28.9,5685836319,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807287039,523,1,2,46,51,btaf9fuj3xctycyjeqwereaow,1,59.0,30.1,2025-04-27T16:05:02.619Z,2025-04-27T16:05:09Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5685836931,56,Right,5685836933,140,77.2,5685836935,141,20.1,5685836939,213,5.94,5685836937,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807287467,524,1,2,46,52,btaf9fuj3xctycyjeqwereaow,1,77.1,19.1,2025-04-27T16:05:03.796Z,2025-04-27T16:06:17Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,1.0,5685839275,56,Center,5685843499,210,16,5685839279,141,50.7,5685839283,213,0.92,5685839281,212,27.1,5685839273,155,,5685839271,2,,5685843501,154,,5685843503,22,,5685839277,140,,,,,,,,92.8,,,,,,,,,,,,,,,,,
2807287473,525,16,2,46,57,btaf9fuj3xctycyjeqwereaow,1,94.9,52.6,2025-04-27T16:05:08.219Z,2025-04-27T17:49:07Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5685841649,231,50.4,5685839309,56,Center,5685841647,230,99.0,5685841635,102,47.7,5685840447,375,46:57.078,5685839305,16,,5685840437,15,,5685843613,154,,5685843611,29,,5685840441,328,5685840443,374,2025-04-27 17:05:07.881,5686438537,80,5685839301,22,,,,5685843615,55,5685841643,214,,5685841641,103,10.8,,,,,,524,
2807288181,330,1,2,48,2,crlocdyqyb1fdhck54qxs65rl,1,49.9,50.0,2025-04-27T16:06:13.635Z,2025-04-27T16:06:40Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5685843379,213,3.33,5685843377,212,22.0,5685843371,56,Back,5685843373,140,29.3,5685843381,279,G,5685845939,189,,5685843375,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288247,331,1,2,48,5,crlocdyqyb1fdhck54qxs65rl,1,29.1,43.7,2025-04-27T16:06:16.227Z,2025-04-27T16:06:35Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5685843783,56,Center,5685843781,157,,5685843839,189,,5685843785,140,55.9,5685843793,1,,5685843791,213,5.88,5685843789,212,30.6,5685843787,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288331,332,61,2,48,6,crlocdyqyb1fdhck54qxs65rl,0,55.6,26.2,2025-04-27T16:06:16.939Z,2025-04-27T16:06:39Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5685844183,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288433,527,1,2,48,13,btaf9fuj3xctycyjeqwereaow,1,88.3,81.4,2025-04-27T16:06:24.375Z,2025-04-27T16:06:28Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5685844719,141,73.6,5685844715,56,Center,5685844717,140,89.8,5685844723,213,5.00,5685844721,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288439,333,45,2,48,16,crlocdyqyb1fdhck54qxs65rl,0,7.8,35.7,2025-04-27T16:06:27.179Z,2025-04-27T17:07:41Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5685851647,56,Back,5685853071,233,542,5685851649,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289835,542,3,2,48,16,btaf9fuj3xctycyjeqwereaow,1,92.2,64.3,2025-04-27T16:06:27.179Z,2025-04-27T16:07:49Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5685852993,233,333,5685852943,286,,5685852941,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288481,528,1,2,48,17,btaf9fuj3xctycyjeqwereaow,1,87.2,67.8,2025-04-27T16:06:28.131Z,2025-04-27T16:06:30Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5685844943,141,43.4,5685844939,140,86.0,5685844949,213,4.64,5685844937,56,Center,5685844947,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288499,529,61,2,48,19,btaf9fuj3xctycyjeqwereaow,0,86.1,42.5,2025-04-27T16:06:30.139Z,2025-04-27T16:06:30Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5685845017,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288561,334,12,2,48,21,crlocdyqyb1fdhck54qxs65rl,1,7.0,47.9,2025-04-27T16:06:31.899Z,2025-04-27T16:06:35Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5685845385,141,24.1,5685845387,212,45.4,5685845383,140,47.4,5685845389,213,5.92,5685845381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288687,530,1,2,48,27,btaf9fuj3xctycyjeqwereaow,1,55.7,69.3,2025-04-27T16:06:38.675Z,2025-04-27T16:06:40Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5685846033,213,1.16,5685846027,140,59.4,5685846031,212,9.7,5685846025,56,Left,5685846029,141,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288885,531,1,2,48,29,btaf9fuj3xctycyjeqwereaow,1,59.2,83.2,2025-04-27T16:06:40.603Z,2025-04-27T16:06:51Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5685847149,212,16.9,5685847143,56,Back,5685847147,141,71.7,5685847145,140,44.9,5685847151,213,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288943,532,1,2,48,40,btaf9fuj3xctycyjeqwereaow,1,44.5,63.3,2025-04-27T16:06:51.123Z,2025-04-27T16:06:53Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5685847491,140,50.5,5685847493,141,77.5,5685847489,56,Center,5685847495,212,11.5,5685847497,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289099,533,1,2,48,42,btaf9fuj3xctycyjeqwereaow,1,53.1,82.7,2025-04-27T16:06:53.516Z,2025-04-27T16:07:00Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5685848467,212,31.8,5685848469,213,0.03,5685848465,141,84.2,5685848461,56,Left,5685848463,140,83.4,5685848459,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289179,534,1,2,48,49,btaf9fuj3xctycyjeqwereaow,1,84.4,75.6,2025-04-27T16:07:00.251Z,2025-04-27T16:07:04Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5685848887,140,89.8,5685848895,213,0.37,5685848891,212,6.1,5685848889,141,78.8,5685848881,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289157,335,83,2,48,52,crlocdyqyb1fdhck54qxs65rl,0,7.3,26.7,2025-04-27T16:07:03.203Z,2025-04-27T16:08:01Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5685849231,399,jfesb9jxg4g5yph0x6nabevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289215,535,1,2,48,53,btaf9fuj3xctycyjeqwereaow,1,89.6,74.1,2025-04-27T16:07:03.930Z,2025-04-27T16:07:33Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,1.0,,5685849115,141,68.8,5685851745,210,15,5685849111,56,Center,5685849113,140,79.7,5685851747,154,,5685849117,212,11.0,5685849119,213,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289229,536,15,2,48,55,btaf9fuj3xctycyjeqwereaow,1,80.5,60.1,2025-04-27T16:07:06.315Z,2025-04-27T17:50:25Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5685851089,146,85.3,5685851091,147,57.4,5685851779,55,535,5685849187,22,,5685851093,230,98.2,5685851823,233,336,5685850949,20,,5685851085,103,19,5685851775,29,,5685851777,154,5685849189,18,,5685850953,82,5685849191,56,,Center,,5685851095,231,5685851081,78,,5685851083,102,49.0,,,,,,50.7,
2807289245,336,10,2,48,55,crlocdyqyb1fdhck54qxs65rl,1,15.9,40.8,2025-04-27T16:07:06.415Z,2025-04-27T17:57:56Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5685851267,233,536,5685849259,94,,5685849261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289335,537,1,2,48,58,btaf9fuj3xctycyjeqwereaow,1,70.4,57.0,2025-04-27T16:07:08.972Z,2025-04-27T16:07:14Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5685849801,56,Center,5685849809,213,1.13,5685849803,140,74.1,5685849807,212,9.0,5685849805,141,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289373,538,1,2,49,3,btaf9fuj3xctycyjeqwereaow,1,60.5,72.3,2025-04-27T16:07:14.299Z,2025-04-27T16:07:16Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5685850097,140,76.4,5685850099,141,86.8,5685850095,56,Left,5685850101,212,19.4,5685850103,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289417,539,1,2,49,5,btaf9fuj3xctycyjeqwereaow,1,78.7,89.4,2025-04-27T16:07:16.666Z,2025-04-27T16:07:19Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5685850407,140,90.4,5685850409,141,75.9,5685850413,213,5.64,5685850411,212,15.3,5685850405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289429,540,1,2,49,8,btaf9fuj3xctycyjeqwereaow,0,93.9,72.3,2025-04-27T16:07:19.587Z,2025-04-27T16:07:20Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5685850467,213,4.71,5685850465,212,10.5,5685850461,140,93.9,5685850459,56,Center,5685850463,141,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289461,337,12,2,49,9,crlocdyqyb1fdhck54qxs65rl,1,5.9,43.3,2025-04-27T16:07:20.732Z,2025-04-27T16:07:23Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5685850683,212,30.6,5685850681,141,0.0,5685850685,213,4.66,5685850677,56,Back,5685850781,167,,5685850679,140,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289469,338,5,2,49,11,crlocdyqyb1fdhck54qxs65rl,0,7.4,-1.3,2025-04-27T16:07:22.748Z,2025-04-27T17:08:30Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5685850737,56,Back,5685850985,233,541,5685850739,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289497,541,5,2,49,11,btaf9fuj3xctycyjeqwereaow,1,92.6,101.3,2025-04-27T16:07:22.748Z,2025-04-27T17:08:30Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5685850891,347,,5685850889,56,Left,5685850975,233,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290707,339,27,2,50,19,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-04-27T16:08:29.941Z,2025-04-27T17:08:48Z,,,,,5686209981,233,543,5685859329,53,9v4rtbzr5f45x65os81wwuqne,5685859325,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291233,543,27,2,50,19,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-04-27T16:08:29.941Z,2025-04-27T17:08:48Z,,,,,5686209911,233,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291161,340,18,2,50,45,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-04-27T16:08:56.040Z,2025-04-27T16:08:57Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5685860313,44,Midfielder,5685860311,41,,5685860407,55,341,5685860315,59,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291171,341,19,2,50,45,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-04-27T16:08:56.041Z,2025-04-27T16:08:57Z,a9guphf8p0im4it165fsqhud,P. Kirkevold,,,5685860363,59,16,5685860361,145,7,5685860365,292,7,5685860357,41,,5685860369,44,Midfielder,5685860371,55,340,5685860367,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291191,342,28,2,50,46,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-04-27T16:08:57.317Z,2025-04-27T17:08:49Z,,,,,5685860493,55,339,5686210053,233,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291247,544,43,2,50,46,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-04-27T16:08:57.317Z,2025-04-27T16:09:10Z,,,,,5685861783,144,28,5685860853,233,342,5685860803,55,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291345,545,28,2,50,46,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-04-27T16:08:57.317Z,2025-04-27T17:08:48Z,,,,,5686210015,233,342,5685861389,55,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291513,546,1,2,51,3,btaf9fuj3xctycyjeqwereaow,1,78.7,100.0,2025-04-27T16:09:14.434Z,2025-04-27T16:09:16Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5685862279,212,11.8,5685862277,141,85.6,5685862271,107,,5685862273,56,Left,5685862275,140,82.4,5685862281,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291559,547,1,2,51,5,btaf9fuj3xctycyjeqwereaow,1,78.2,89.6,2025-04-27T16:09:16.554Z,2025-04-27T16:09:19Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5685862509,212,15.7,5685862503,56,Left,5685862511,213,3.02,5685862505,140,63.4,5685862507,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291597,548,1,2,51,8,btaf9fuj3xctycyjeqwereaow,0,71.4,94.6,2025-04-27T16:09:19.731Z,2025-04-27T16:10:05Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5685862735,140,86.2,5685862733,56,Left,5685862741,213,5.70,5685862731,155,,5685862737,141,79.5,5685862739,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291601,343,1,2,51,10,crlocdyqyb1fdhck54qxs65rl,1,9.1,13.1,2025-04-27T16:09:21.611Z,2025-04-27T16:09:23Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5685862757,213,4.92,5685862749,56,Back,5685862747,3,,5685862755,212,4.2,5685862753,141,7.1,5685862751,140,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291661,344,1,2,51,12,crlocdyqyb1fdhck54qxs65rl,1,9.0,6.8,2025-04-27T16:09:22.884Z,2025-04-27T16:09:27Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5685863121,1,,5685863115,141,29.5,5685863109,157,,5685863113,140,46.0,5685863111,56,Back,5685863117,212,41.8,5685863119,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291671,345,61,2,51,16,crlocdyqyb1fdhck54qxs65rl,0,46.0,29.5,2025-04-27T16:09:26.979Z,2025-04-27T16:09:27Z,a9guphf8p0im4it165fsqhud,P. Kirkevold,,,5685863167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291933,549,1,2,51,19,btaf9fuj3xctycyjeqwereaow,1,56.9,65.7,2025-04-27T16:09:30.259Z,2025-04-27T16:09:39Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5685864505,56,Right,5685864507,140,62.9,5685864515,1,,5685864509,141,17.4,5685864511,212,33.4,5685864513,213,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291947,550,1,2,51,28,btaf9fuj3xctycyjeqwereaow,0,87.0,23.4,2025-04-27T16:09:39.139Z,2025-04-27T16:10:07Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5685864627,212,11.8,5685865593,155,,5685864629,213,1.02,5685864617,56,Center,5685867261,2,,5685864621,140,92.9,5685864623,141,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291959,346,12,2,51,29,crlocdyqyb1fdhck54qxs65rl,1,4.9,55.4,2025-04-27T16:09:40.060Z,2025-04-27T16:09:41Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5685864673,212,8.7,5685864671,141,62.9,5685864667,140,0.0,5685864675,213,2.51,5685864733,15,,5685864803,167,,5685864665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291985,347,6,2,51,30,crlocdyqyb1fdhck54qxs65rl,0,1.8,62.4,2025-04-27T16:09:40.948Z,2025-04-27T16:09:50Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5685864917,73,,5685864913,56,Back,5685865187,233,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291977,551,6,2,51,30,btaf9fuj3xctycyjeqwereaow,1,98.2,37.6,2025-04-27T16:09:40.948Z,2025-04-27T17:09:10Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5685865141,233,347,5685865099,75,,5685865095,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807292509,552,1,2,52,0,btaf9fuj3xctycyjeqwereaow,0,99.5,0.5,2025-04-27T16:10:10.955Z,2025-04-27T17:56:09Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5685867741,140,100.0,5685867731,2,,5685867743,141,85.6,5685867733,6,,5685867745,212,57.9,5685867735,155,,5685867749,1,,5685867739,56,Left,5685867747,213,1.55,5685867737,223,,,,,,,,,,,,,,,,,,,,,,,,,
2807292543,348,5,2,52,1,crlocdyqyb1fdhck54qxs65rl,1,-0.8,19.6,2025-04-27T16:10:11.903Z,2025-04-27T17:08:31Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5685867971,56,Back,5685867973,346,,5685868109,233,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807292559,553,5,2,52,1,btaf9fuj3xctycyjeqwereaow,0,100.8,80.4,2025-04-27T16:10:11.903Z,2025-04-27T17:08:31Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5685868151,233,348,5685868055,56,Left,5685868057,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807292885,349,1,2,52,19,crlocdyqyb1fdhck54qxs65rl,0,4.7,50.6,2025-04-27T16:10:30.612Z,2025-04-27T16:10:32Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5685869785,213,6.04,5685869775,124,,5685869781,141,28.8,5685869783,212,61.0,5685869787,1,,5685869779,140,61.1,5685869789,74,,5685869777,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807292929,554,1,2,52,22,btaf9fuj3xctycyjeqwereaow,0,33.9,76.4,2025-04-27T16:10:33.170Z,2025-04-27T16:10:33Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5685870053,56,Left,5685870063,141,83.0,5685870045,3,,5685870059,140,60.1,5685870067,213,0.16,5685870065,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807292969,350,1,2,52,22,crlocdyqyb1fdhck54qxs65rl,0,31.2,26.4,2025-04-27T16:10:33.611Z,2025-04-27T16:10:35Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5685870213,140,64.6,5685870211,56,Center,5685870209,3,,5685870215,141,38.6,5685870221,1,,5685870219,213,0.23,5685870217,212,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807293023,555,1,2,52,25,btaf9fuj3xctycyjeqwereaow,0,40.9,69.1,2025-04-27T16:10:36.194Z,2025-04-27T16:10:38Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5685870499,140,65.7,5685870497,56,Left,5685870501,141,79.4,5685870503,212,27.0,5685870495,3,,5685870505,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807293107,557,1,2,52,30,btaf9fuj3xctycyjeqwereaow,0,67.4,82.4,2025-04-27T16:10:41.418Z,2025-04-27T16:10:42Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5685870975,140,70.5,5685870981,213,5.35,5685870977,141,75.9,5685870971,56,Center,5685870979,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807293185,352,3,2,52,32,crlocdyqyb1fdhck54qxs65rl,0,35.2,25.2,2025-04-27T16:10:43.371Z,2025-04-27T17:07:30Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5685871705,233,558,5685871409,56,Back,5685871411,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807293213,558,7,2,52,32,btaf9fuj3xctycyjeqwereaow,1,64.8,74.8,2025-04-27T16:10:43.372Z,2025-04-27T17:56:07Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5685871669,233,352,5685871567,56,Center,5685871673,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807293221,559,50,2,52,34,btaf9fuj3xctycyjeqwereaow,1,68.3,79.8,2025-04-27T16:10:45.387Z,2025-04-27T17:56:37Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5685878271,233,357,5685871605,56,Left,5685877933,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807294151,357,7,2,52,34,crlocdyqyb1fdhck54qxs65rl,1,31.7,20.2,2025-04-27T16:10:45.388Z,2025-04-27T17:07:31Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5685878039,233,559,5685876577,56,Back,5685876579,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807293265,353,1,2,52,36,crlocdyqyb1fdhck54qxs65rl,1,43.5,21.2,2025-04-27T16:10:47.508Z,2025-04-27T16:10:50Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5685871841,56,Back,5685871843,140,46.1,5685871845,141,29.7,5685871849,213,1.13,5685871847,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807293273,354,1,2,52,39,crlocdyqyb1fdhck54qxs65rl,0,46.1,29.7,2025-04-27T16:10:50.059Z,2025-04-27T16:14:29Z,d9d7ec57xuvrsby6xd45v50r8,W. Osnes-Ringen,,,5685871895,140,50.4,5685871897,141,24.7,5685871893,56,Center,5685871899,212,5.7,5685871901,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807293325,560,1,2,52,41,btaf9fuj3xctycyjeqwereaow,0,55.4,84.2,2025-04-27T16:10:52.652Z,2025-04-27T16:10:54Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5685872129,140,56.5,5685872127,56,Left,5685872201,236,,5685872203,233,355,5685872207,286,,5685872135,213,5.44,5685872131,141,82.3,5685872133,212,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807293315,355,74,2,52,41,crlocdyqyb1fdhck54qxs65rl,1,51.3,19.8,2025-04-27T16:10:52.653Z,2025-04-27T16:10:54Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5685872085,56,Right,5685872247,233,560,5685872087,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807293443,561,1,2,52,47,btaf9fuj3xctycyjeqwereaow,0,11.9,56.3,2025-04-27T16:10:58.058Z,2025-04-27T16:10:59Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5685872835,213,0.37,5685872815,157,,5685872823,140,56.6,5685872831,212,50.4,5685872837,1,,5685872819,56,Left,5685872827,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807293467,356,8,2,52,50,crlocdyqyb1fdhck54qxs65rl,1,48.5,8.8,2025-04-27T16:11:01.388Z,2025-04-27T16:11:01Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5685872929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807293619,562,1,2,52,52,btaf9fuj3xctycyjeqwereaow,1,41.5,88.1,2025-04-27T16:11:03.282Z,2025-04-27T16:11:09Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5685873787,141,85.7,5685873785,140,33.6,5685873791,213,3.34,5685873783,56,Back,5685873789,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807293687,563,1,2,53,0,btaf9fuj3xctycyjeqwereaow,1,34.7,89.1,2025-04-27T16:11:10.994Z,2025-04-27T16:11:13Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5685874211,140,34.0,5685874213,141,77.2,5685874209,56,Back,5685874215,212,8.1,5685874217,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
