id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/9/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2823635651,465,1,2,51,53,ctvzi2jbl1q6xzq0s3sexj73g,1,69.9,36.0,2025-06-21T17:14:36.901Z,2025-06-21T17:14:38Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5776711309,213,5.90,5776711307,212,20.7,5776711303,140,88.2,5776711305,141,24.7,5776711301,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635655,466,1,2,51,55,ctvzi2jbl1q6xzq0s3sexj73g,1,88.4,23.6,2025-06-21T17:14:38.718Z,2025-06-21T17:14:41Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5776711341,140,82.5,5776711335,2,,5776711345,212,18.2,5776711343,141,48.8,5776711347,213,1.92,5776711337,155,,5776711339,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635663,467,1,2,51,57,ctvzi2jbl1q6xzq0s3sexj73g,1,82.5,48.8,2025-06-21T17:14:41.134Z,2025-06-21T18:30:09Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5776711379,140,92.3,5776711375,3,,5776711383,212,11.1,5776711377,56,Center,5776711385,213,5.89,5776711381,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823638015,590,1,2,51,58,ctvzi2jbl1q6xzq0s3sexj73g,1,92.0,68.9,2025-06-21T17:14:41.654Z,2025-06-21T17:28:13Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,,5776724459,140,85.6,5776724517,156,,5776724461,141,66.2,5776724465,213,3.41,5776724463,212,7.0,5776724457,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635665,468,3,2,51,58,ctvzi2jbl1q6xzq0s3sexj73g,0,90.9,44.8,2025-06-21T17:14:42.230Z,2025-06-21T20:59:11Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5776711389,56,Center,5776711445,233,531,5776711391,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635673,531,7,2,51,58,6oxoag5c6zbnn09wx08vz4iak,1,9.1,55.2,2025-06-21T17:14:42.231Z,2025-06-21T20:59:10Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5776711411,285,,5776711409,56,Back,5776711427,233,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635729,532,12,2,51,59,6oxoag5c6zbnn09wx08vz4iak,1,14.3,50.6,2025-06-21T17:14:43.353Z,2025-06-21T17:16:27Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5776711743,141,75.9,5776711747,213,0.52,5776711741,140,43.2,5776711745,212,34.9,5776711739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635697,469,1,2,52,4,ctvzi2jbl1q6xzq0s3sexj73g,1,40.9,22.4,2025-06-21T17:14:48.024Z,2025-06-21T17:14:52Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5776711567,141,46.4,5776711563,56,Back,5776711565,140,31.2,5776711571,213,2.13,5776711569,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635713,470,1,2,52,13,ctvzi2jbl1q6xzq0s3sexj73g,1,27.0,50.0,2025-06-21T17:14:56.798Z,2025-06-21T17:14:57Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5776711651,140,41.0,5776711655,212,15.2,5776711653,141,44.5,5776711657,213,6.03,5776711649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635715,471,1,2,52,14,ctvzi2jbl1q6xzq0s3sexj73g,1,41.0,44.5,2025-06-21T17:14:57.726Z,2025-06-21T17:14:59Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5776711673,156,,5776711669,213,2.92,5776711663,140,27.1,5776711667,212,15.0,5776711661,56,Back,5776711665,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635727,472,1,2,52,16,ctvzi2jbl1q6xzq0s3sexj73g,1,27.4,48.7,2025-06-21T17:15:00.166Z,2025-06-21T17:15:02Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5776711727,56,Back,5776711729,140,28.1,5776711733,212,18.5,5776711731,141,21.5,5776711735,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635735,473,1,2,52,18,ctvzi2jbl1q6xzq0s3sexj73g,1,28.1,21.5,2025-06-21T17:15:02.261Z,2025-06-21T17:15:03Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5776711769,213,0.01,5776711765,141,21.6,5776711761,56,Back,5776711767,212,7.9,5776711763,140,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635739,474,1,2,52,20,ctvzi2jbl1q6xzq0s3sexj73g,1,35.6,21.6,2025-06-21T17:15:03.366Z,2025-06-21T17:15:04Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5776711789,141,25.6,5776711791,212,4.9,5776711785,56,Back,5776711793,213,2.56,5776711787,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635741,475,1,2,52,21,ctvzi2jbl1q6xzq0s3sexj73g,0,31.7,25.6,2025-06-21T17:15:04.799Z,2025-06-21T18:30:11Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5776711801,141,17.7,5776711797,56,Back,5776711805,213,5.62,5776711803,212,8.8,5776711799,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635747,533,43,2,52,22,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-06-21T17:15:05.970Z,2025-06-21T17:16:45Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5776711829,140,63.6,5776711827,56,Center,5776711831,141,66.9,5776711835,213,2.69,5776711833,212,3.1,5776713503,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635751,534,1,2,52,23,6oxoag5c6zbnn09wx08vz4iak,1,63.6,66.9,2025-06-21T17:15:06.778Z,2025-06-21T17:19:56Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5776711843,140,79.1,5776711847,212,17.0,5776711841,56,Center,5776711845,141,59.6,5776711849,213,5.99,5776711839,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635755,536,1,2,52,25,6oxoag5c6zbnn09wx08vz4iak,1,79.1,59.6,2025-06-21T17:15:08.635Z,2025-06-21T17:19:54Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5776711859,212,18.6,5776711853,56,Left,5776711857,141,81.5,5776711861,213,0.93,5776711855,140,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635773,537,1,2,52,30,6oxoag5c6zbnn09wx08vz4iak,1,94.4,81.7,2025-06-21T17:15:13.402Z,2025-06-21T17:15:17Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5776711999,140,80.8,5776711997,56,Left,5776712001,141,81.2,5776712005,213,3.17,5776712003,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635789,538,1,2,52,33,6oxoag5c6zbnn09wx08vz4iak,1,81.9,82.9,2025-06-21T17:15:17.066Z,2025-06-21T17:15:19Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5776712065,141,76.4,5776712061,56,Center,5776712067,212,9.5,5776712063,140,73.9,5776712069,213,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635791,539,1,2,52,36,6oxoag5c6zbnn09wx08vz4iak,1,73.5,76.9,2025-06-21T17:15:19.850Z,2025-06-21T17:15:21Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5776712079,140,65.2,5776712083,212,8.8,5776712081,141,75.4,5776712085,213,3.26,5776712077,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635793,540,1,2,52,37,6oxoag5c6zbnn09wx08vz4iak,1,65.2,75.4,2025-06-21T17:15:21.114Z,2025-06-21T17:15:22Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5776712093,140,74.0,5776712097,212,12.6,5776712091,56,Left,5776712095,141,88.1,5776712099,213,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635799,541,1,2,52,39,6oxoag5c6zbnn09wx08vz4iak,1,74.8,88.3,2025-06-21T17:15:22.786Z,2025-06-21T17:15:25Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5776712131,140,88.9,5776712135,212,14.9,5776712129,56,Left,5776712133,141,91.2,5776712137,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635807,542,1,2,52,41,6oxoag5c6zbnn09wx08vz4iak,1,88.9,91.2,2025-06-21T17:15:24.962Z,2025-06-21T17:15:26Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5776712175,141,94.7,5776712171,56,Left,5776712177,212,7.7,5776712173,140,81.9,5776712179,213,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635815,543,1,2,52,42,6oxoag5c6zbnn09wx08vz4iak,1,82.0,91.8,2025-06-21T17:15:26.275Z,2025-06-21T17:15:28Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5776712205,141,76.7,5776712201,56,Center,5776712207,212,16.2,5776712203,140,70.1,5776712209,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635819,544,1,2,52,45,6oxoag5c6zbnn09wx08vz4iak,1,70.1,76.7,2025-06-21T17:15:28.610Z,2025-06-21T17:15:29Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5776712217,56,Left,5776712219,140,74.4,5776712223,212,8.7,5776712221,141,87.7,5776712225,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635829,545,1,2,52,45,6oxoag5c6zbnn09wx08vz4iak,1,74.5,88.0,2025-06-21T17:15:29.330Z,2025-06-21T17:15:31Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5776712283,212,12.3,5776712277,56,Center,5776712285,213,3.98,5776712281,141,74.5,5776712279,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635833,546,1,2,52,47,6oxoag5c6zbnn09wx08vz4iak,1,64.6,77.2,2025-06-21T17:15:31.322Z,2025-06-21T17:15:34Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5776712309,213,4.11,5776712305,141,53.1,5776712301,56,Center,5776712307,212,19.9,5776712303,140,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635851,547,1,2,52,50,6oxoag5c6zbnn09wx08vz4iak,1,53.5,53.4,2025-06-21T17:15:33.922Z,2025-06-21T17:15:41Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5776712409,56,Center,5776712417,213,1.35,5776712413,141,66.4,5776712415,212,9.1,5776712411,140,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635859,548,1,2,52,58,6oxoag5c6zbnn09wx08vz4iak,1,63.6,72.1,2025-06-21T17:15:41.610Z,2025-06-21T17:15:43Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5776712449,212,12.1,5776712445,140,54.4,5776712451,213,3.78,5776712447,141,61.5,5776712443,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635865,549,1,2,53,0,6oxoag5c6zbnn09wx08vz4iak,1,54.2,61.5,2025-06-21T17:15:43.827Z,2025-06-21T17:15:46Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5776712473,212,22.6,5776712475,213,1.05,5776712471,141,90.3,5776712469,140,64.9,5776712467,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635875,550,1,2,53,2,6oxoag5c6zbnn09wx08vz4iak,1,64.9,90.3,2025-06-21T17:15:46.202Z,2025-06-21T17:15:53Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5776712523,140,57.2,5776712527,212,12.0,5776712521,56,Center,5776712525,141,77.2,5776712529,213,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635889,551,1,2,53,9,6oxoag5c6zbnn09wx08vz4iak,1,51.8,80.8,2025-06-21T17:15:53.242Z,2025-06-21T17:15:56Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5776712585,141,67.8,5776712581,56,Back,5776712587,212,12.9,5776712583,140,42.8,5776712589,213,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635909,552,1,2,53,13,6oxoag5c6zbnn09wx08vz4iak,1,38.6,66.9,2025-06-21T17:15:56.666Z,2025-06-21T17:16:01Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5776712657,141,80.0,5776712653,56,Back,5776712661,213,1.52,5776712655,140,39.0,5776712659,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635913,553,1,2,53,17,6oxoag5c6zbnn09wx08vz4iak,0,42.6,87.2,2025-06-21T17:16:01.330Z,2025-06-21T17:16:01Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5776712689,212,8.1,5776712691,213,6.22,5776712685,140,50.3,5776712683,56,Left,5776712687,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635923,476,61,2,53,20,ctvzi2jbl1q6xzq0s3sexj73g,1,63.6,12.5,2025-06-21T17:16:03.504Z,2025-06-21T17:16:03Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5776712739,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635939,478,1,2,53,22,ctvzi2jbl1q6xzq0s3sexj73g,1,44.8,18.9,2025-06-21T17:16:05.663Z,2025-06-21T17:16:06Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5776712809,212,8.8,5776712805,140,36.6,5776712811,213,3.36,5776712807,141,16.1,5776712803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635953,479,1,2,53,23,ctvzi2jbl1q6xzq0s3sexj73g,1,36.6,16.1,2025-06-21T17:16:06.390Z,2025-06-21T17:16:09Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5776712903,213,1.79,5776712895,56,Back,5776712897,140,33.2,5776712901,212,16.6,5776712899,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635971,480,1,2,53,26,ctvzi2jbl1q6xzq0s3sexj73g,1,34.4,40.7,2025-06-21T17:16:09.510Z,2025-06-21T17:16:15Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5776713001,212,14.2,5776712999,141,20.0,5776713003,213,4.58,5776712997,140,32.6,5776712995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823635993,481,1,2,53,32,ctvzi2jbl1q6xzq0s3sexj73g,1,43.0,25.2,2025-06-21T17:16:15.383Z,2025-06-21T17:16:22Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5776713135,56,Right,5776713141,212,19.1,5776713137,140,58.2,5776713143,213,5.70,5776713139,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636005,482,1,2,53,39,ctvzi2jbl1q6xzq0s3sexj73g,1,67.4,14.0,2025-06-21T17:16:22.767Z,2025-06-21T17:16:28Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5776713207,213,5.93,5776713203,141,9.2,5776713205,212,9.4,5776713201,140,75.8,5776713199,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636019,483,1,2,53,45,ctvzi2jbl1q6xzq0s3sexj73g,1,65.8,12.0,2025-06-21T17:16:28.511Z,2025-06-21T17:16:32Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5776713291,213,3.07,5776713289,212,21.1,5776713285,140,45.8,5776713287,141,14.3,5776713283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636035,484,1,2,53,48,ctvzi2jbl1q6xzq0s3sexj73g,1,43.3,17.7,2025-06-21T17:16:31.896Z,2025-06-21T17:16:38Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5776713393,56,Back,5776713397,141,47.6,5776713395,140,29.3,5776713401,213,2.20,5776713399,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636039,485,1,2,53,55,ctvzi2jbl1q6xzq0s3sexj73g,1,30.8,38.5,2025-06-21T17:16:38.511Z,2025-06-21T17:16:39Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5776713417,56,Back,5776713419,140,38.1,5776713423,212,9.7,5776713425,213,5.63,5776713421,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636067,486,1,2,53,56,ctvzi2jbl1q6xzq0s3sexj73g,1,38.1,27.0,2025-06-21T17:16:39.791Z,2025-06-21T17:16:52Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5776713569,212,16.5,5776713571,213,5.03,5776713565,140,43.0,5776713563,56,Back,5776713567,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636059,554,83,2,54,5,6oxoag5c6zbnn09wx08vz4iak,0,63.8,78.2,2025-06-21T17:16:49.066Z,2025-06-21T17:16:53Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5776713617,399,dgki9si023s93nymhod74jlzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636075,487,1,2,54,8,ctvzi2jbl1q6xzq0s3sexj73g,1,32.5,30.1,2025-06-21T17:16:52.343Z,2025-06-21T17:16:53Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5776713599,212,14.5,5776713595,140,26.6,5776713593,56,Back,5776713597,141,49.3,5776713601,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636095,488,1,2,54,11,ctvzi2jbl1q6xzq0s3sexj73g,1,27.5,55.1,2025-06-21T17:16:54.491Z,2025-06-21T17:16:57Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5776713669,212,21.9,5776713671,213,1.09,5776713665,140,37.2,5776713667,141,83.6,5776713663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636105,489,1,2,54,13,ctvzi2jbl1q6xzq0s3sexj73g,1,37.2,83.6,2025-06-21T17:16:57.206Z,2025-06-21T17:17:02Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5776713739,141,92.6,5776713743,213,0.61,5776713737,140,45.5,5776713741,212,10.6,5776713735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636111,490,1,2,54,18,ctvzi2jbl1q6xzq0s3sexj73g,0,44.1,83.9,2025-06-21T17:17:02.199Z,2025-06-21T18:30:13Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5776713781,141,30.9,5776713785,213,5.45,5776713777,56,Center,5776713783,212,48.8,5776713775,155,,5776713787,1,,5776713779,140,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636115,555,61,2,54,21,6oxoag5c6zbnn09wx08vz4iak,0,27.0,74.7,2025-06-21T17:17:04.706Z,2025-06-21T17:17:04Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5776713805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636123,491,1,2,54,22,ctvzi2jbl1q6xzq0s3sexj73g,0,90.8,17.0,2025-06-21T17:17:05.943Z,2025-06-21T17:17:06Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5776713845,212,18.8,5776713841,140,90.0,5776713847,213,1.62,5776713843,141,44.6,5776713839,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636137,556,12,2,54,23,6oxoag5c6zbnn09wx08vz4iak,1,12.7,54.5,2025-06-21T17:17:06.547Z,2025-06-21T17:17:11Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5776713921,212,16.1,5776713923,213,0.23,5776713919,141,59.9,5776713917,140,27.6,5776713915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636135,492,61,2,54,27,ctvzi2jbl1q6xzq0s3sexj73g,0,78.1,44.0,2025-06-21T17:17:11.191Z,2025-06-21T18:30:15Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5776713913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636141,557,3,2,54,28,6oxoag5c6zbnn09wx08vz4iak,0,24.2,58.6,2025-06-21T17:17:11.459Z,2025-06-21T18:30:16Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5776713939,285,,5776713961,233,493,5776713937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636145,493,7,2,54,28,ctvzi2jbl1q6xzq0s3sexj73g,1,75.8,41.4,2025-06-21T17:17:11.460Z,2025-06-21T17:18:49Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5776713953,56,Center,5776713957,233,557,5776713955,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636149,494,1,2,54,28,ctvzi2jbl1q6xzq0s3sexj73g,1,74.1,34.3,2025-06-21T17:17:12.328Z,2025-06-21T18:30:21Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5776713979,56,Center,5776713981,140,87.5,5776713985,212,14.9,5776713983,141,27.1,5776713987,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636155,495,1,2,54,30,ctvzi2jbl1q6xzq0s3sexj73g,1,88.1,27.1,2025-06-21T17:17:13.687Z,2025-06-21T17:17:15Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5776714007,140,96.2,5776714013,213,6.21,5776714005,56,Center,5776714011,212,8.5,5776714009,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636167,496,1,2,54,31,ctvzi2jbl1q6xzq0s3sexj73g,0,97.1,23.7,2025-06-21T17:17:14.782Z,2025-06-21T18:05:43Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5776714065,213,1.82,5776714055,155,,5776714061,141,29.7,5776714053,2,,5776714057,56,Center,5776714063,212,4.2,5776714059,140,96.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636153,558,61,2,54,32,6oxoag5c6zbnn09wx08vz4iak,1,10.4,66.6,2025-06-21T17:17:15.652Z,2025-06-21T17:17:15Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5776714003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636171,497,6,2,54,32,ctvzi2jbl1q6xzq0s3sexj73g,1,92.2,32.0,2025-06-21T17:17:16.235Z,2025-06-21T18:05:19Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5776714115,75,,5776714113,56,Center,5776714117,233,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636163,559,6,2,54,32,6oxoag5c6zbnn09wx08vz4iak,0,7.8,68.0,2025-06-21T17:17:16.235Z,2025-06-21T17:17:58Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5776714079,73,,5776714123,233,497,5776714077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636261,498,1,2,55,4,ctvzi2jbl1q6xzq0s3sexj73g,0,99.5,0.5,2025-06-21T17:17:48.032Z,2025-06-21T17:17:51Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5776714617,141,38.5,5776714607,6,,5776714613,56,Center,5776714615,140,90.5,5776714605,2,,5776714611,224,,5776714619,212,27.5,5776714609,155,,5776714621,213,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823639635,749,12,2,55,7,6oxoag5c6zbnn09wx08vz4iak,1,11.0,57.5,2025-06-21T17:17:50.969Z,2025-06-21T17:37:31Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5776733635,15,,5776733601,212,6.8,5776733599,141,53.4,5776733603,213,5.86,5776733597,140,16.9,5776733595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636273,560,12,2,55,8,6oxoag5c6zbnn09wx08vz4iak,1,15.2,51.5,2025-06-21T17:17:52.203Z,2025-06-21T18:30:24Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5776714689,141,41.8,5776714693,213,6.01,5776714687,140,37.3,5776714685,56,Back,5776714691,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636309,499,1,2,55,12,ctvzi2jbl1q6xzq0s3sexj73g,1,59.9,71.4,2025-06-21T17:17:56.128Z,2025-06-21T17:18:02Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5776714847,213,0.68,5776714843,141,87.1,5776714845,212,16.9,5776714841,140,72.4,5776714839,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823636315,500,1,2,55,19,ctvzi2jbl1q6xzq0s3sexj73g,1,79.2,79.7,2025-06-21T17:18:02.360Z,2025-06-21T17:18:03Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5776714877,212,11.8,5776714873,140,85.9,5776714875,141,65.8,5776714871,56,Center,5776714879,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
