id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2823868233,417,1,1,41,49,doohk95o6e8pkqah8vkop51dg,1,72.0,66.1,2025-06-22T15:43:10.665Z,2025-06-22T15:43:15Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5778014477,212,19.6,5778014479,213,5.02,5778014473,140,77.6,5778014471,56,Center,5778014475,141,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868237,418,1,1,41,52,doohk95o6e8pkqah8vkop51dg,0,77.0,33.3,2025-06-22T15:43:13.065Z,2025-06-22T15:45:02Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5778014505,213,0.36,5778014497,56,Center,5778014503,212,5.2,5778014499,140,81.6,5778014501,141,36.0,5778014495,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868229,337,61,1,41,53,eujf9nqky8c5jnahb2f76m86o,1,25.1,67.8,2025-06-22T15:43:14.813Z,2025-06-22T15:43:14Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5778014461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868247,338,5,1,41,56,eujf9nqky8c5jnahb2f76m86o,0,10.4,101.8,2025-06-22T15:43:17.049Z,2025-06-22T16:04:12Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5778014545,347,,5778014543,56,Back,5778014685,233,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868265,419,5,1,41,56,doohk95o6e8pkqah8vkop51dg,1,89.6,-1.8,2025-06-22T15:43:17.049Z,2025-06-22T16:04:11Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5778014669,233,338,5778014655,347,,5778014653,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868293,420,1,1,41,59,doohk95o6e8pkqah8vkop51dg,1,92.3,0.0,2025-06-22T15:43:20.537Z,2025-06-22T15:43:28Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5778014799,213,2.76,5778014789,107,,5778014795,141,10.4,5778014791,56,Right,5778014797,212,22.4,5778014801,1,,5778014793,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868297,421,1,1,42,7,doohk95o6e8pkqah8vkop51dg,1,65.1,17.4,2025-06-22T15:43:27.961Z,2025-06-22T15:43:28Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5778014823,212,11.1,5778014821,141,32.2,5778014825,213,2.00,5778014819,140,60.7,5778014817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868303,422,1,1,42,7,doohk95o6e8pkqah8vkop51dg,1,60.7,32.2,2025-06-22T15:43:28.746Z,2025-06-22T15:43:30Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5778014861,212,9.5,5778014859,141,32.1,5778014855,56,Center,5778014863,213,6.28,5778014857,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868307,423,1,1,42,9,doohk95o6e8pkqah8vkop51dg,1,69.7,32.1,2025-06-22T15:43:30.081Z,2025-06-22T15:43:30Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5778014879,56,Center,5778014881,140,62.4,5778014885,212,8.4,5778014887,213,2.72,5778014883,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868333,424,1,1,42,10,doohk95o6e8pkqah8vkop51dg,1,62.4,37.1,2025-06-22T15:43:30.856Z,2025-06-22T15:43:36Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5778015043,141,71.8,5778015047,213,1.61,5778015041,140,61.5,5778015045,212,23.6,5778015039,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868349,425,1,1,42,15,doohk95o6e8pkqah8vkop51dg,1,66.2,72.0,2025-06-22T15:43:36.561Z,2025-06-22T15:43:39Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5778015119,56,Center,5778015125,212,31.8,5778015121,140,66.2,5778015117,155,,5778015123,141,25.2,5778015127,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868359,426,1,1,42,18,doohk95o6e8pkqah8vkop51dg,1,66.2,25.2,2025-06-22T15:43:39.241Z,2025-06-22T15:43:41Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5778015197,140,73.4,5778015199,141,25.2,5778015203,213,0.00,5778015201,212,7.6,5778015195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868371,427,1,1,42,20,doohk95o6e8pkqah8vkop51dg,1,73.4,25.2,2025-06-22T15:43:41.241Z,2025-06-22T15:43:43Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5778015283,140,74.4,5778015287,212,6.3,5778015285,141,34.3,5778015281,56,Center,5778015289,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868373,428,3,1,42,22,doohk95o6e8pkqah8vkop51dg,0,73.4,31.3,2025-06-22T15:43:43.513Z,2025-06-22T16:03:26Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5778015359,233,339,5778015295,286,,5778015293,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868383,339,7,1,42,22,eujf9nqky8c5jnahb2f76m86o,1,26.6,68.7,2025-06-22T15:43:43.514Z,2025-06-22T16:03:25Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5778015343,233,428,5778015321,285,,5778015319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868395,341,1,1,42,24,eujf9nqky8c5jnahb2f76m86o,1,30.1,69.9,2025-06-22T15:43:45.805Z,2025-06-22T15:43:47Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5778015387,213,5.12,5778015383,141,56.1,5778015379,56,Back,5778015381,140,34.0,5778015385,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868397,342,50,1,42,26,eujf9nqky8c5jnahb2f76m86o,1,33.2,57.3,2025-06-22T15:43:47.340Z,2025-06-22T16:03:27Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5778015391,56,Back,5778015537,233,429,5778015541,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868419,429,7,1,42,26,doohk95o6e8pkqah8vkop51dg,1,66.8,42.7,2025-06-22T15:43:47.341Z,2025-06-22T16:03:26Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5778015521,56,Center,5778029649,286,,5778015533,233,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868423,343,45,1,42,30,eujf9nqky8c5jnahb2f76m86o,0,29.4,66.0,2025-06-22T15:43:51.061Z,2025-06-22T16:03:39Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5778015527,285,,5778015525,56,Back,5778015577,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868427,431,3,1,42,30,doohk95o6e8pkqah8vkop51dg,1,70.6,34.0,2025-06-22T15:43:51.061Z,2025-06-22T16:03:38Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5778015571,233,343,5778015549,56,Center,5778015551,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868435,432,1,1,42,32,doohk95o6e8pkqah8vkop51dg,0,89.4,18.3,2025-06-22T15:43:53.320Z,2025-06-22T15:43:55Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5778015623,141,41.8,5778015627,213,1.49,5778015619,56,Center,5778015625,212,16.0,5778015621,140,90.6,5778015615,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868453,344,12,1,42,34,eujf9nqky8c5jnahb2f76m86o,1,5.1,61.8,2025-06-22T15:43:55.340Z,2025-06-22T15:43:58Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5778015733,140,12.5,5778015731,56,Back,5778015735,141,73.2,5778015739,213,0.78,5778015737,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868457,345,3,1,42,35,eujf9nqky8c5jnahb2f76m86o,1,18.9,75.0,2025-06-22T15:43:56.201Z,2025-06-22T16:03:39Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5778015757,285,,5778015783,233,433,5778015755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868445,433,45,1,42,35,doohk95o6e8pkqah8vkop51dg,0,81.1,25.0,2025-06-22T15:43:56.201Z,2025-06-22T16:03:39Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5778015799,233,345,5778015673,56,Center,5778015675,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868469,347,1,1,42,38,eujf9nqky8c5jnahb2f76m86o,1,14.7,70.6,2025-06-22T15:43:59.396Z,2025-06-22T15:44:07Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5778015851,141,81.4,5778015853,212,16.8,5778015847,56,Back,5778015849,140,29.1,5778015855,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868473,348,4,1,42,38,eujf9nqky8c5jnahb2f76m86o,1,29.2,78.2,2025-06-22T15:43:59.824Z,2025-06-22T15:44:06Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5778015929,233,434,5778015907,152,,5778015911,285,,5778015909,265,,5778015903,13,,5778015905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868463,434,4,1,42,38,doohk95o6e8pkqah8vkop51dg,0,70.8,21.8,2025-06-22T15:43:59.825Z,2025-06-22T15:44:07Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5778015789,13,,5778015795,265,,5778015791,56,Center,5778015937,233,348,5778015797,286,,5778015793,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868579,349,1,1,43,15,eujf9nqky8c5jnahb2f76m86o,0,23.7,67.9,2025-06-22T15:44:36.462Z,2025-06-22T15:44:39Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5778016441,140,77.8,5778016435,157,,5778016445,212,57.1,5778016449,1,,5778016439,56,Center,5778016433,5,,5778016443,141,77.0,5778016447,213,0.11,5778016437,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868577,435,44,1,43,17,doohk95o6e8pkqah8vkop51dg,1,25.4,20.5,2025-06-22T15:44:38.040Z,2025-06-22T16:03:50Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5778016429,56,Back,5778016431,285,,5778016509,233,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868585,350,44,1,43,17,eujf9nqky8c5jnahb2f76m86o,0,74.6,79.5,2025-06-22T15:44:38.041Z,2025-06-22T16:03:51Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5778016467,56,Left,5778016469,286,,5778016513,233,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868581,436,1,1,43,17,doohk95o6e8pkqah8vkop51dg,0,30.6,14.7,2025-06-22T15:44:38.337Z,2025-06-22T15:44:38Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5778016457,140,36.8,5778016459,141,18.2,5778016461,212,6.9,5778016463,213,0.35,5778016455,56,Back,5778016453,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868597,351,1,1,43,19,eujf9nqky8c5jnahb2f76m86o,1,65.5,78.7,2025-06-22T15:44:40.156Z,2025-06-22T15:44:43Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5778016539,141,71.5,5778016537,140,74.1,5778016533,3,,5778016541,212,10.3,5778016543,213,5.79,5778016535,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868611,352,1,1,43,22,eujf9nqky8c5jnahb2f76m86o,1,69.9,59.4,2025-06-22T15:44:43.764Z,2025-06-22T15:44:47Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5778016611,140,72.0,5778016615,212,17.8,5778016609,56,Center,5778016613,141,33.4,5778016617,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868615,353,1,1,43,26,eujf9nqky8c5jnahb2f76m86o,1,71.4,33.1,2025-06-22T15:44:47.139Z,2025-06-22T15:44:48Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5778016641,56,Center,5778016643,140,72.4,5778016645,141,46.9,5778016649,213,1.46,5778016647,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868627,354,1,1,43,27,eujf9nqky8c5jnahb2f76m86o,1,70.0,46.6,2025-06-22T15:44:48.243Z,2025-06-22T15:44:50Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5778016705,56,Center,5778016713,213,1.45,5778016711,212,11.5,5778016709,141,63.4,5778016707,140,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868639,355,1,1,43,29,eujf9nqky8c5jnahb2f76m86o,1,71.4,63.4,2025-06-22T15:44:49.995Z,2025-06-22T15:44:52Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5778016789,56,Center,5778016791,140,62.5,5778016795,212,15.2,5778016797,213,4.05,5778016793,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868645,356,1,1,43,31,eujf9nqky8c5jnahb2f76m86o,1,60.8,45.5,2025-06-22T15:44:52.068Z,2025-06-22T15:44:54Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5778016827,212,19.7,5778016829,213,4.71,5778016823,140,60.8,5778016821,56,Right,5778016825,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868647,357,1,1,43,33,eujf9nqky8c5jnahb2f76m86o,1,57.9,21.3,2025-06-22T15:44:53.908Z,2025-06-22T15:44:54Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5778016841,141,36.1,5778016843,212,12.7,5778016845,213,0.92,5778016837,56,Center,5778016839,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868657,358,1,1,43,33,eujf9nqky8c5jnahb2f76m86o,1,64.7,34.5,2025-06-22T15:44:54.619Z,2025-06-22T15:44:56Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5778016893,141,25.6,5778016897,213,3.97,5778016891,140,59.4,5778016895,212,8.2,5778016889,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868667,359,1,1,43,35,eujf9nqky8c5jnahb2f76m86o,1,59.2,26.8,2025-06-22T15:44:56.139Z,2025-06-22T15:44:58Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5778016957,213,1.33,5778016953,141,61.7,5778016949,56,Center,5778016955,212,24.4,5778016951,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868673,360,1,1,43,37,eujf9nqky8c5jnahb2f76m86o,1,61.7,63.6,2025-06-22T15:44:58.355Z,2025-06-22T15:45:00Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5778017009,213,1.52,5778017005,141,90.0,5778017001,56,Left,5778017007,212,18.0,5778017003,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868681,361,1,1,43,39,eujf9nqky8c5jnahb2f76m86o,1,61.8,90.9,2025-06-22T15:45:00.124Z,2025-06-22T15:45:02Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5778017083,56,Left,5778017091,213,0.01,5778017085,140,85.1,5778017087,141,91.4,5778017089,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868687,362,1,1,43,41,eujf9nqky8c5jnahb2f76m86o,1,86.6,91.7,2025-06-22T15:45:02.748Z,2025-06-22T15:45:05Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5778017133,212,17.2,5778017131,141,89.3,5778017135,213,3.24,5778017129,140,70.3,5778017127,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868693,363,1,1,43,44,eujf9nqky8c5jnahb2f76m86o,1,68.5,88.3,2025-06-22T15:45:05.347Z,2025-06-22T15:45:07Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5778017167,56,Center,5778017169,140,72.9,5778017173,212,12.1,5778017171,141,71.8,5778017175,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868699,364,1,1,43,46,eujf9nqky8c5jnahb2f76m86o,1,72.1,69.7,2025-06-22T15:45:07.275Z,2025-06-22T15:45:09Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5778017215,213,2.16,5778017211,141,86.5,5778017209,140,64.9,5778017207,56,Left,5778017213,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868709,365,1,1,43,48,eujf9nqky8c5jnahb2f76m86o,1,63.6,86.2,2025-06-22T15:45:09.324Z,2025-06-22T15:45:12Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5778017251,141,45.1,5778017253,212,28.1,5778017249,140,61.1,5778017247,56,Center,5778017255,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868733,366,1,1,43,51,eujf9nqky8c5jnahb2f76m86o,1,62.8,44.6,2025-06-22T15:45:12.003Z,2025-06-22T15:45:18Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5778017387,212,19.0,5778017383,140,59.9,5778017389,213,4.55,5778017385,141,17.0,5778017381,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868753,367,1,1,43,57,eujf9nqky8c5jnahb2f76m86o,1,60.2,17.6,2025-06-22T15:45:18.452Z,2025-06-22T15:45:21Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5778017493,141,85.1,5778017497,213,1.02,5778017487,196,,5778017491,140,87.3,5778017485,155,,5778017495,212,54.0,5778017499,1,,5778017489,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868759,368,1,1,44,0,eujf9nqky8c5jnahb2f76m86o,0,80.5,83.5,2025-06-22T15:45:21.611Z,2025-06-22T15:45:22Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5778017541,213,5.14,5778017531,155,,5778017535,140,89.4,5778017529,2,,5778017539,212,22.3,5778017533,56,Center,5778017537,141,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868785,437,12,1,44,2,doohk95o6e8pkqah8vkop51dg,1,8.2,43.3,2025-06-22T15:45:23.393Z,2025-06-22T15:45:27Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5778017643,212,28.2,5778017641,141,40.0,5778017645,213,6.20,5778017639,140,35.0,5778017637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868793,438,43,1,44,6,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-06-22T15:45:27.552Z,2025-06-22T15:45:50Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5778017667,56,Back,5778017669,140,42.8,5778017673,212,14.7,5778017671,141,22.1,5778017675,213,5.30,5778018101,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868801,369,1,1,44,10,eujf9nqky8c5jnahb2f76m86o,1,62.0,71.4,2025-06-22T15:45:30.979Z,2025-06-22T15:45:33Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5778017719,212,18.3,5778017717,141,48.2,5778017721,213,4.18,5778017715,140,53.2,5778017713,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868825,370,1,1,44,12,eujf9nqky8c5jnahb2f76m86o,1,47.7,48.5,2025-06-22T15:45:33.259Z,2025-06-22T15:45:38Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5778017855,56,Back,5778017859,141,30.0,5778017861,212,13.5,5778017857,140,43.0,5778017863,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868831,371,1,1,44,17,eujf9nqky8c5jnahb2f76m86o,1,41.5,31.8,2025-06-22T15:45:38.515Z,2025-06-22T15:52:00Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5778017873,141,69.4,5778017877,213,1.97,5778017871,140,31.1,5778017875,212,27.8,5778017869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868841,372,1,1,44,19,eujf9nqky8c5jnahb2f76m86o,1,28.9,68.4,2025-06-22T15:45:40.515Z,2025-06-22T15:45:43Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5778017943,141,89.4,5778017947,213,0.73,5778017941,140,44.0,5778017945,212,21.3,5778017939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868863,373,1,1,44,22,eujf9nqky8c5jnahb2f76m86o,1,45.1,87.8,2025-06-22T15:45:43.179Z,2025-06-22T15:45:48Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5778018053,141,69.3,5778018057,213,5.14,5778018049,56,Center,5778018055,212,13.8,5778018051,140,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868875,374,1,1,44,27,eujf9nqky8c5jnahb2f76m86o,1,46.4,69.7,2025-06-22T15:45:47.978Z,2025-06-22T15:45:51Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5778018111,141,35.1,5778018109,140,51.3,5778018107,56,Center,5778018113,212,24.1,5778018115,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868879,375,1,1,44,30,eujf9nqky8c5jnahb2f76m86o,1,52.0,33.3,2025-06-22T15:45:51.212Z,2025-06-22T15:45:53Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5778018139,213,0.43,5778018135,141,40.7,5778018131,56,Center,5778018137,212,12.1,5778018133,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868899,376,1,1,44,32,eujf9nqky8c5jnahb2f76m86o,1,61.1,30.6,2025-06-22T15:45:53.434Z,2025-06-22T15:45:57Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5778018259,213,5.67,5778018257,212,12.5,5778018251,56,Right,5778018253,140,70.8,5778018255,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868901,377,3,1,44,35,eujf9nqky8c5jnahb2f76m86o,0,68.4,17.6,2025-06-22T15:45:56.161Z,2025-06-22T16:03:27Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5778023869,233,439,5778018263,56,Right,5778023849,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868891,439,7,1,44,35,doohk95o6e8pkqah8vkop51dg,1,31.6,82.4,2025-06-22T15:45:56.162Z,2025-06-22T17:16:11Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5778019651,285,,5778023851,233,377,5778018221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868907,440,1,1,44,37,doohk95o6e8pkqah8vkop51dg,0,32.4,88.7,2025-06-22T15:45:58.352Z,2025-06-22T17:16:54Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5778018293,141,86.3,5778018291,140,35.7,5778018295,212,3.8,5778018289,56,Back,5778018297,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868917,378,1,1,44,38,eujf9nqky8c5jnahb2f76m86o,1,66.5,25.3,2025-06-22T15:45:59.283Z,2025-06-22T15:46:00Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5778018347,213,4.04,5778018343,141,17.9,5778018339,56,Right,5778018341,140,62.7,5778018345,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868931,379,1,1,44,39,eujf9nqky8c5jnahb2f76m86o,1,61.2,15.3,2025-06-22T15:46:00.258Z,2025-06-22T15:46:01Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5778018393,140,74.6,5778018397,212,14.8,5778018391,56,Center,5778018395,141,22.1,5778018399,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868941,380,1,1,44,40,eujf9nqky8c5jnahb2f76m86o,1,72.9,19.1,2025-06-22T15:46:01.771Z,2025-06-22T15:46:04Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5778018497,213,4.65,5778018493,141,7.1,5778018489,56,Right,5778018491,140,72.4,5778018495,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823868965,381,1,1,44,43,eujf9nqky8c5jnahb2f76m86o,1,75.8,10.0,2025-06-22T15:46:03.938Z,2025-06-22T15:46:08Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5778018651,141,80.8,5778018649,140,92.9,5778018655,213,1.21,5778018645,155,,5778018653,212,51.4,5778018647,56,Left,5778018643,2,,5778018657,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
