id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/16/value
2807428003,566,5,2,55,23,bsykw9d70ffqe9atosc92n1e9,0,54.7,-0.6,2025-04-27T18:27:49.033Z,2025-04-27T19:28:35Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5686623805,347,,5686890163,233,486,5686623803,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807428249,487,1,2,55,39,80hgdmpkvdrhw1ge9nks2kxvy,1,47.3,100.0,2025-04-27T18:28:05.581Z,2025-04-27T19:27:08Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5686625057,212,22.1,5686625049,107,,5686625053,140,44.1,5686625051,56,Back,5686625059,213,4.56,5686625061,1,,5686625055,141,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807428397,489,1,2,55,40,80hgdmpkvdrhw1ge9nks2kxvy,0,39.3,70.7,2025-04-27T18:28:05.781Z,2025-04-27T19:27:09Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5686637255,212,27.9,5686637247,157,,5686637259,1,,5686637251,140,65.0,5686637257,213,0.26,5686637249,56,Left,5686637253,141,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807431285,595,44,2,55,41,bsykw9d70ffqe9atosc92n1e9,1,33.0,17.6,2025-04-27T18:28:07.521Z,2025-04-27T19:26:12Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5686640857,285,,5686641247,233,521,5686640855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807431199,521,44,2,55,41,80hgdmpkvdrhw1ge9nks2kxvy,0,67.0,82.4,2025-04-27T18:28:07.522Z,2025-04-27T19:26:12Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5686641069,286,,5686641067,56,Left,5686641305,233,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807431353,596,61,2,55,42,bsykw9d70ffqe9atosc92n1e9,1,32.4,14.4,2025-04-27T18:28:08.163Z,2025-04-27T18:32:13Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5686641207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807431379,522,61,2,55,42,80hgdmpkvdrhw1ge9nks2kxvy,1,84.9,87.9,2025-04-27T18:28:08.233Z,2025-04-27T19:33:51Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5686642257,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807428289,567,1,2,55,42,bsykw9d70ffqe9atosc92n1e9,0,35.8,11.1,2025-04-27T18:28:08.625Z,2025-04-27T18:28:10Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5686625257,1,,5686625249,140,64.3,5686625253,212,30.8,5686625251,141,21.8,5686625245,157,,5686625247,56,Center,5686625255,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807428303,488,1,2,55,44,80hgdmpkvdrhw1ge9nks2kxvy,0,39.5,83.3,2025-04-27T18:28:10.588Z,2025-04-27T18:28:11Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5686625325,141,72.9,5686625319,3,,5686625329,213,5.67,5686625321,56,Back,5686625327,212,12.3,5686625323,140,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807428355,569,1,2,55,46,bsykw9d70ffqe9atosc92n1e9,1,52.8,29.2,2025-04-27T18:28:11.929Z,2025-04-27T18:28:14Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5686625585,141,42.5,5686625581,56,Center,5686625587,212,9.3,5686625583,140,54.9,5686625589,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807428423,570,1,2,55,48,bsykw9d70ffqe9atosc92n1e9,1,54.9,42.5,2025-04-27T18:28:14.624Z,2025-04-27T18:28:18Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5686626001,56,Center,5686626009,212,20.8,5686626003,140,66.0,5686626007,141,67.8,5686626013,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807428467,571,1,2,55,52,bsykw9d70ffqe9atosc92n1e9,1,86.9,69.1,2025-04-27T18:28:18.408Z,2025-04-27T18:28:21Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5686626261,141,73.9,5686626269,213,0.45,5686626257,140,93.4,5686626253,56,Center,5686626265,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807428545,572,1,2,55,55,bsykw9d70ffqe9atosc92n1e9,1,93.8,73.3,2025-04-27T18:28:21.169Z,2025-04-27T18:28:25Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5686626615,140,94.3,5686626609,2,,5686626619,212,43.8,5686626621,213,4.72,5686626611,155,,5686626623,1,,5686626617,141,8.9,5686626613,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807428587,573,1,2,55,59,bsykw9d70ffqe9atosc92n1e9,1,94.2,8.8,2025-04-27T18:28:24.809Z,2025-04-27T18:28:27Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5686626817,141,16.2,5686626813,56,Right,5686626821,213,2.44,5686626819,212,7.8,5686626815,140,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807429019,574,1,2,56,0,bsykw9d70ffqe9atosc92n1e9,1,88.5,16.2,2025-04-27T18:28:26.480Z,2025-04-27T18:29:14Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,1.0,5686629061,140,90.5,5686629065,212,21.5,5686629999,22,,5686629995,210,16,5686629057,155,,5686629055,2,,5686629997,154,,5686629063,141,47.6,5686629059,56,Center,5686629067,213,,,,,,,1.47,,,,,,,,,,,,,,,,,
2807429039,575,16,2,56,1,bsykw9d70ffqe9atosc92n1e9,1,91.8,49.7,2025-04-27T18:28:27.633Z,2025-04-27T19:46:27Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5686629495,20,,5686630077,102,46.8,5686630073,55,574,5686630081,103,5.7,5686630093,230,98.5,5686630067,80,,5686630097,231,49.6,5686629141,56,Center,5686629137,22,,5686629139,17,5686629505,375,56:01.436,5686630087,328,,,5686630071,154,,5686629501,374,5686630069,29,,,,,,,,,2025-04-27 19:28:27.116,
2807429233,490,1,2,56,40,80hgdmpkvdrhw1ge9nks2kxvy,1,50.1,50.0,2025-04-27T18:29:06.621Z,2025-04-27T18:29:26Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5686630173,56,Back,5686630181,213,2.38,5686630177,141,69.6,5686630183,279,G,5686630179,212,19.2,5686630175,140,36.9,5686630957,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807429239,491,1,2,56,44,80hgdmpkvdrhw1ge9nks2kxvy,0,36.1,75.4,2025-04-27T18:29:10.237Z,2025-04-27T18:29:30Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5686630225,140,75.5,5686631059,189,,5686630229,141,77.9,5686630233,212,41.4,5686630221,56,Center,5686630241,1,,5686630237,213,0.04,5686630217,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807429493,578,1,2,56,51,bsykw9d70ffqe9atosc92n1e9,1,84.0,9.8,2025-04-27T18:29:17.333Z,2025-04-27T18:29:40Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,1.0,,5686631499,155,,5686631885,210,13,5686631505,141,45.4,5686631507,212,24.6,5686631503,140,88.3,5686631887,154,,5686631497,2,,5686631511,213,1.39,5686631501,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2807429289,576,13,2,56,52,bsykw9d70ffqe9atosc92n1e9,1,90.7,50.9,2025-04-27T18:29:17.896Z,2025-04-27T18:29:40Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5686630825,20,,5686631017,231,49.1,5686631925,29,,5686631009,102,52.4,5686630427,17,,5686631929,55,578,5686631007,74,,5686630425,22,,5686631011,103,65.3,5686630429,56,5686631927,154,,5686631015,230,98.0,Center,,,,,,,,,,,,,,,,,
2807429335,492,5,2,56,54,80hgdmpkvdrhw1ge9nks2kxvy,1,-1.7,46.0,2025-04-27T18:29:20.157Z,2025-04-27T19:28:34Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5686630841,233,577,5686630699,346,,5686630697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807429355,577,5,2,56,54,bsykw9d70ffqe9atosc92n1e9,0,101.7,54.0,2025-04-27T18:29:20.157Z,2025-04-27T19:28:35Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5686630789,346,,5686630859,233,492,5686630787,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807429579,493,1,2,57,14,80hgdmpkvdrhw1ge9nks2kxvy,1,5.0,37.0,2025-04-27T18:29:39.868Z,2025-04-27T18:29:41Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5686631957,140,4.4,5686631963,213,1.62,5686631967,237,,5686631959,141,56.6,5686631961,212,13.3,5686631951,124,,5686631955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807429633,494,1,2,57,15,80hgdmpkvdrhw1ge9nks2kxvy,0,6.4,57.0,2025-04-27T18:29:41.197Z,2025-04-27T18:29:46Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5686632253,213,0.28,5686632249,141,83.0,5686632251,212,62.9,5686632245,56,Left,5686632243,157,,5686632247,140,63.9,5686632255,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807429653,579,44,2,57,19,bsykw9d70ffqe9atosc92n1e9,1,35.4,18.5,2025-04-27T18:29:44.995Z,2025-04-27T19:26:13Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5686632369,285,,5686632367,56,Back,5686632463,233,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807429635,495,44,2,57,19,80hgdmpkvdrhw1ge9nks2kxvy,0,64.6,81.5,2025-04-27T18:29:44.996Z,2025-04-27T19:26:13Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5686632263,56,Left,5686632497,233,579,5686632267,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807429665,580,1,2,57,19,bsykw9d70ffqe9atosc92n1e9,0,34.3,20.9,2025-04-27T18:29:45.081Z,2025-04-27T19:33:35Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5686632429,56,Back,5686632425,3,,5686632439,212,5.1,5686632433,140,38.8,5686632437,141,18.0,5686632441,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807434235,548,3,2,57,23,80hgdmpkvdrhw1ge9nks2kxvy,1,71.4,85.8,2025-04-27T18:29:48.680Z,2025-04-27T19:25:59Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5686656239,56,Left,5686860845,233,1000,5686656243,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807471721,1000,45,2,57,23,bsykw9d70ffqe9atosc92n1e9,0,28.6,14.2,2025-04-27T18:29:48.680Z,2025-04-27T19:25:59Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5686861093,233,548,5686860817,285,,5686860813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807429715,496,61,2,57,24,80hgdmpkvdrhw1ge9nks2kxvy,1,60.4,85.6,2025-04-27T18:29:50.413Z,2025-04-27T19:27:00Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5686632635,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807429729,497,50,2,57,25,80hgdmpkvdrhw1ge9nks2kxvy,1,64.3,84.6,2025-04-27T18:29:51.333Z,2025-04-27T19:26:59Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5686632683,56,Left,5686632685,286,,5686632979,233,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807429757,581,7,2,57,25,bsykw9d70ffqe9atosc92n1e9,0,35.7,15.4,2025-04-27T18:29:51.334Z,2025-04-27T19:16:23Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5686632855,56,Back,5686632857,285,,5686632917,233,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807429773,498,1,2,57,26,80hgdmpkvdrhw1ge9nks2kxvy,0,70.2,82.4,2025-04-27T18:29:52.397Z,2025-04-27T19:26:58Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5686632981,56,Center,5686632993,212,17.1,5686632997,213,4.91,5686632989,141,57.8,5686632983,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807429827,583,1,2,57,31,bsykw9d70ffqe9atosc92n1e9,0,25.2,25.5,2025-04-27T18:29:56.773Z,2025-04-27T18:30:00Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5686633291,212,35.3,5686633283,157,,5686633287,140,53.8,5686633293,213,5.73,5686633285,56,Right,5686633295,1,,5686633289,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807429861,499,5,2,57,33,80hgdmpkvdrhw1ge9nks2kxvy,1,46.6,101.6,2025-04-27T18:29:59.436Z,2025-04-27T19:28:35Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5686633467,233,584,5686633439,347,,5686633437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807429837,584,5,2,57,33,bsykw9d70ffqe9atosc92n1e9,0,53.4,-1.6,2025-04-27T18:29:59.436Z,2025-04-27T18:30:04Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5686633335,347,,5686633495,233,499,5686633333,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430001,500,1,2,57,46,80hgdmpkvdrhw1ge9nks2kxvy,1,47.2,100.0,2025-04-27T18:30:11.989Z,2025-04-27T18:30:13Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5686634223,107,,5686634231,212,11.8,5686634229,141,84.2,5686634227,140,47.3,5686634233,213,4.72,5686634225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430015,501,1,2,57,47,80hgdmpkvdrhw1ge9nks2kxvy,1,47.3,85.1,2025-04-27T18:30:13.340Z,2025-04-27T18:30:14Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5686634291,140,41.6,5686634293,141,96.3,5686634301,213,2.24,5686634289,56,Back,5686634297,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430043,502,1,2,57,48,80hgdmpkvdrhw1ge9nks2kxvy,0,41.6,96.6,2025-04-27T18:30:14.381Z,2025-04-27T18:30:16Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5686634405,56,Center,5686634415,1,,5686634411,212,42.7,5686634403,157,,5686634409,141,61.8,5686634413,213,5.70,5686634407,140,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430077,585,1,2,57,51,bsykw9d70ffqe9atosc92n1e9,0,29.2,42.8,2025-04-27T18:30:17.374Z,2025-04-27T18:30:18Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5686634591,140,39.2,5686634593,141,33.3,5686634587,3,,5686634597,213,5.73,5686634595,212,12.3,5686634589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430175,503,1,2,57,56,80hgdmpkvdrhw1ge9nks2kxvy,1,60.5,71.5,2025-04-27T18:30:22.061Z,2025-04-27T18:30:25Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5686635061,140,61.0,5686635063,141,84.2,5686635067,213,1.51,5686635059,56,Left,5686635065,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430189,504,3,2,57,59,80hgdmpkvdrhw1ge9nks2kxvy,0,65.3,86.3,2025-04-27T18:30:25.141Z,2025-04-27T18:30:26Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5686635105,56,Left,5686635107,286,,5686635143,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430317,587,1,2,58,6,bsykw9d70ffqe9atosc92n1e9,1,12.2,27.9,2025-04-27T18:30:32.369Z,2025-04-27T18:30:34Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5686635751,140,5.4,5686635759,141,43.1,5686635767,213,2.18,5686635763,212,12.6,5686635747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430367,588,1,2,58,9,bsykw9d70ffqe9atosc92n1e9,1,5.4,43.1,2025-04-27T18:30:34.728Z,2025-04-27T18:30:38Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5686635987,141,8.2,5686635983,56,Back,5686635991,213,4.96,5686635989,212,24.5,5686635985,140,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430435,589,1,2,58,12,bsykw9d70ffqe9atosc92n1e9,0,21.8,9.7,2025-04-27T18:30:37.920Z,2025-04-27T18:30:42Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5686636277,155,,5686636281,140,86.8,5686636287,213,6.25,5686636283,141,6.5,5686636285,212,68.3,5686636279,56,Right,5686636289,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430645,507,1,2,58,34,80hgdmpkvdrhw1ge9nks2kxvy,0,15.9,68.5,2025-04-27T18:31:00.269Z,2025-04-27T18:31:02Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5686637543,141,79.1,5686637547,213,0.12,5686637541,140,71.5,5686637537,198,,5686637549,1,,5686637535,157,,5686637545,212,58.8,5686637539,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430653,590,44,2,58,35,bsykw9d70ffqe9atosc92n1e9,1,28.6,20.8,2025-04-27T18:31:01.291Z,2025-04-27T18:31:03Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5686637677,233,508,5686637581,285,,5686637579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430651,508,44,2,58,35,80hgdmpkvdrhw1ge9nks2kxvy,0,71.4,79.2,2025-04-27T18:31:01.292Z,2025-04-27T18:31:03Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5686637573,286,,5686637571,56,Left,5686637699,233,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430661,591,1,2,58,35,bsykw9d70ffqe9atosc92n1e9,0,28.7,20.7,2025-04-27T18:31:01.297Z,2025-04-27T19:33:29Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5686637633,213,1.04,5686637625,140,31.5,5686637623,56,Back,5686637631,212,5.8,5686637629,141,28.0,5686637619,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430665,509,61,2,58,36,80hgdmpkvdrhw1ge9nks2kxvy,1,71.5,79.1,2025-04-27T18:31:01.830Z,2025-04-27T18:31:03Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5686637657,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430697,510,1,2,58,39,80hgdmpkvdrhw1ge9nks2kxvy,0,67.0,77.3,2025-04-27T18:31:05.516Z,2025-04-27T18:31:06Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5686637807,141,76.0,5686637809,212,13.5,5686637803,56,Center,5686637811,213,6.22,5686637805,140,79.8,5686637801,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430701,592,44,2,58,39,bsykw9d70ffqe9atosc92n1e9,1,23.7,25.8,2025-04-27T18:31:05.626Z,2025-04-27T19:26:13Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5686637841,285,,5686637839,56,Back,5686637995,233,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430725,511,44,2,58,39,80hgdmpkvdrhw1ge9nks2kxvy,0,76.3,74.2,2025-04-27T18:31:05.627Z,2025-04-27T19:26:14Z,ebkhyti8l579bl8amir9zgl5g,J. Romsaas,,,5686637961,286,,5686638005,233,592,5686637959,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430711,593,1,2,58,40,bsykw9d70ffqe9atosc92n1e9,0,23.3,26.5,2025-04-27T18:31:05.920Z,2025-04-27T18:31:07Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5686637877,141,23.0,5686637881,213,5.71,5686637873,56,Back,5686637879,212,4.4,5686637871,3,,5686637875,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430763,512,1,2,58,43,80hgdmpkvdrhw1ge9nks2kxvy,1,70.3,80.5,2025-04-27T18:31:09.365Z,2025-04-27T18:31:12Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5686638203,212,14.2,5686638199,140,58.7,5686638197,56,Center,5686638205,213,3.68,5686638201,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430803,513,1,2,58,46,80hgdmpkvdrhw1ge9nks2kxvy,1,55.7,69.6,2025-04-27T18:31:12.428Z,2025-04-27T18:31:15Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5686638389,212,15.4,5686638385,140,70.3,5686638383,56,Center,5686638387,141,66.9,5686638391,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430805,514,61,2,58,49,80hgdmpkvdrhw1ge9nks2kxvy,1,70.3,66.7,2025-04-27T18:31:15.213Z,2025-04-27T18:31:15Z,ebkhyti8l579bl8amir9zgl5g,J. Romsaas,,,5686638419,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430819,515,1,2,58,50,80hgdmpkvdrhw1ge9nks2kxvy,1,71.5,65.7,2025-04-27T18:31:16.228Z,2025-04-27T18:31:16Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5686638493,212,9.7,5686638487,56,Center,5686638491,141,66.1,5686638489,140,62.3,5686638495,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430839,516,1,2,58,50,80hgdmpkvdrhw1ge9nks2kxvy,1,62.3,66.1,2025-04-27T18:31:16.613Z,2025-04-27T18:31:19Z,ebkhyti8l579bl8amir9zgl5g,J. Romsaas,,,5686638593,140,71.6,5686638597,141,78.1,5686638605,213,0.70,5686638589,56,Center,5686638601,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430855,517,1,2,58,53,80hgdmpkvdrhw1ge9nks2kxvy,1,69.9,86.2,2025-04-27T18:31:18.892Z,2025-04-27T18:31:20Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5686638689,212,13.1,5686638685,140,81.5,5686638683,56,Left,5686638687,141,93.3,5686638691,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430871,518,1,2,58,54,80hgdmpkvdrhw1ge9nks2kxvy,1,81.5,93.3,2025-04-27T18:31:20.213Z,2025-04-27T18:31:21Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5686638757,141,80.5,5686638753,56,Left,5686638759,212,11.5,5686638761,213,4.00,5686638755,140,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430899,519,1,2,58,55,80hgdmpkvdrhw1ge9nks2kxvy,1,74.3,80.5,2025-04-27T18:31:21.045Z,2025-04-27T18:31:24Z,ebkhyti8l579bl8amir9zgl5g,J. Romsaas,,,5686638915,140,94.6,5686638919,212,21.9,5686638921,213,0.23,5686638913,56,Left,5686638917,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430907,520,4,2,58,58,80hgdmpkvdrhw1ge9nks2kxvy,1,88.2,85.6,2025-04-27T18:31:24.637Z,2025-04-27T19:25:54Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5686639047,286,,5686639043,56,Left,5686639201,233,594,5686639041,295,,5686639039,13,,5686639045,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807430927,594,4,2,58,58,bsykw9d70ffqe9atosc92n1e9,0,11.8,14.4,2025-04-27T18:31:24.638Z,2025-04-27T19:25:55Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5686639147,13,,5686639155,285,,5686639237,233,520,5686639153,152,,5686639149,295,,5686639151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807431611,523,1,2,59,51,80hgdmpkvdrhw1ge9nks2kxvy,1,87.8,92.8,2025-04-27T18:32:16.900Z,2025-04-27T18:33:11Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5686642691,141,33.1,5686642681,5,,5686642687,56,Center,5686642693,212,41.2,5686642697,1,,5686642683,155,,5686642695,213,4.88,5686642679,2,,5686642685,152,,5686642689,140,,,,,,,94.3,,,,,,,,,,,,,,,,,
2807431615,524,1,2,59,52,80hgdmpkvdrhw1ge9nks2kxvy,0,95.3,30.1,2025-04-27T18:32:17.700Z,2025-04-27T18:33:28Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5686642753,141,35.4,5686642749,56,Center,5686642757,213,1.63,5686646281,3,,5686642751,140,95.1,5686642755,212,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
