id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2820812793,435,1,2,49,24,bsykw9d70ffqe9atosc92n1e9,0,40.5,31.0,2025-06-01T18:25:20.687Z,2025-06-01T18:25:22Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5760851277,213,0.01,5760851273,141,31.6,5760851271,140,67.3,5760851269,56,Center,5760851275,212,28.1,5760851267,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820812833,572,1,2,49,27,45v50owpvshpijizwwlcw4lni,1,35.9,70.5,2025-06-01T18:25:22.925Z,2025-06-01T18:25:26Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5760851545,141,58.4,5760851543,140,38.9,5760851547,212,8.8,5760851551,213,5.08,5760851541,56,Back,5760851539,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820812929,574,1,2,49,30,45v50owpvshpijizwwlcw4lni,1,37.0,50.1,2025-06-01T18:25:25.962Z,2025-06-01T18:25:31Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5760852015,56,Back,5760852021,212,19.2,5760852023,213,4.53,5760852017,140,33.7,5760852019,141,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813023,575,1,2,49,35,45v50owpvshpijizwwlcw4lni,1,23.0,19.1,2025-06-01T18:25:31.204Z,2025-06-01T18:25:38Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5760852629,141,50.4,5760852627,140,10.1,5760852633,213,2.14,5760852625,56,Back,5760852631,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813037,576,1,2,49,42,45v50owpvshpijizwwlcw4lni,0,8.5,50.1,2025-06-01T18:25:38.638Z,2025-06-01T18:25:40Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5760852701,155,,5760852711,213,0.74,5760852709,212,45.3,5760852703,56,Back,5760852713,1,,5760852705,140,40.4,5760852707,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813043,436,8,2,49,43,bsykw9d70ffqe9atosc92n1e9,1,65.8,19.7,2025-06-01T18:25:38.815Z,2025-06-01T18:25:44Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5760852741,56,Right,5760852951,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813047,437,5,2,49,43,bsykw9d70ffqe9atosc92n1e9,0,65.6,-1.0,2025-06-01T18:25:39.526Z,2025-06-01T18:41:50Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5760852771,347,,5760852947,233,577,5760852769,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813071,577,5,2,49,43,45v50owpvshpijizwwlcw4lni,1,34.4,101.0,2025-06-01T18:25:39.526Z,2025-06-01T18:41:49Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5760852885,347,,5760852923,233,437,5760852881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813093,578,1,2,49,47,45v50owpvshpijizwwlcw4lni,1,38.3,100.0,2025-06-01T18:25:43.292Z,2025-06-01T18:25:45Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5760853007,140,26.9,5760853005,56,Back,5760853013,213,3.76,5760853003,107,,5760853009,141,89.4,5760853011,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813153,579,1,2,49,49,45v50owpvshpijizwwlcw4lni,1,28.0,89.1,2025-06-01T18:25:45.365Z,2025-06-01T18:25:50Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5760853391,212,19.6,5760853389,141,60.8,5760853387,140,24.4,5760853393,213,4.52,5760853385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813207,580,1,2,49,54,45v50owpvshpijizwwlcw4lni,1,35.8,41.6,2025-06-01T18:25:50.716Z,2025-06-01T18:25:55Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5760853733,56,Right,5760853753,213,5.54,5760853735,140,57.9,5760853751,212,31.6,5760853747,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813225,581,1,2,49,59,45v50owpvshpijizwwlcw4lni,1,70.3,13.8,2025-06-01T18:25:55.029Z,2025-06-01T18:25:57Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5760853837,56,Center,5760853845,213,1.34,5760853843,212,17.3,5760853839,140,74.0,5760853841,141,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813257,582,1,2,50,1,45v50owpvshpijizwwlcw4lni,1,75.6,40.0,2025-06-01T18:25:56.941Z,2025-06-01T18:26:00Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5760854043,56,Center,5760854055,213,4.64,5760854051,141,33.3,5760854053,212,4.6,5760854047,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813275,583,1,2,50,3,45v50owpvshpijizwwlcw4lni,0,88.9,19.2,2025-06-01T18:25:59.506Z,2025-06-01T18:26:02Z,9fu1wk5unisycn8mt5j1p04ph,F. Gulbrandsen,,,5760854127,2,,5760854137,212,5.2,5760854215,286,,5760854135,141,26.7,5760854133,140,89.6,5760854211,233,438,5760854139,213,1.43,5760854131,56,Center,5760854209,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813261,438,12,2,50,3,bsykw9d70ffqe9atosc92n1e9,1,7.7,73.6,2025-06-01T18:25:59.606Z,2025-06-01T18:26:03Z,8csmi6krrz8ju4085n6dgekt1,V. Vevatne,,,5760854065,56,Back,5760854063,185,,5760854225,233,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813307,584,1,2,50,7,45v50owpvshpijizwwlcw4lni,1,92.6,17.9,2025-06-01T18:26:03.301Z,2025-06-01T18:26:04Z,9fu1wk5unisycn8mt5j1p04ph,F. Gulbrandsen,,,5760854335,140,87.1,5760854343,212,19.0,5760854325,2,,5760854327,155,,5760854347,213,1.88,5760854331,56,Center,5760854339,141,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813339,585,1,2,50,8,45v50owpvshpijizwwlcw4lni,1,87.5,43.3,2025-06-01T18:26:04.549Z,2025-06-01T18:36:18Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,1.0,,5760854493,141,37.1,5760854491,140,77.8,5760854489,56,Center,5760854495,212,11.0,5760854497,213,3.53,5760887993,154,,5760887989,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813345,586,15,2,50,11,45v50owpvshpijizwwlcw4lni,1,77.2,37.4,2025-06-01T18:26:06.796Z,2025-06-01T19:49:30Z,e0j0uakuzduvis9wqsocngwrt,M. Kaasa,,,5760888011,102,50.5,5760888021,231,49.6,5760888015,146,83.4,5760888013,103,19,5760888017,147,41.0,5760854545,18,,5760888001,78,,5760854543,22,,5760888019,230,97.7,5760854547,56,Center,5760888003,29,,5760858493,82,,5760858489,20,5760888005,154,,5760888007,55,585,5760888079,233,,439,,,,,,
2820813335,439,10,2,50,11,bsykw9d70ffqe9atosc92n1e9,1,18.0,60.1,2025-06-01T18:26:06.896Z,2025-06-01T18:36:19Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5760854467,56,Back,5760888097,233,586,5760854465,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813363,440,44,2,50,13,bsykw9d70ffqe9atosc92n1e9,1,34.8,47.9,2025-06-01T18:26:08.951Z,2025-06-01T19:23:56Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5760854665,56,Back,5760876441,233,587,5760854667,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813359,587,44,2,50,13,45v50owpvshpijizwwlcw4lni,0,65.2,52.1,2025-06-01T18:26:08.952Z,2025-06-01T19:23:56Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5760854649,56,Center,5760854651,286,,5760876467,233,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820817171,470,1,2,50,13,bsykw9d70ffqe9atosc92n1e9,1,37.2,43.6,2025-06-01T18:26:09.463Z,2025-06-01T18:32:46Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5760877119,212,8.8,5760877121,213,2.42,5760877111,3,,5760877117,141,52.1,5760877115,140,30.9,5760877113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813379,441,1,2,50,14,bsykw9d70ffqe9atosc92n1e9,1,29.9,55.4,2025-06-01T18:26:10.733Z,2025-06-01T18:33:32Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5760854741,56,Back,5760879431,213,2.12,5760879425,140,25.4,5760879427,141,66.7,5760879429,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813413,442,1,2,50,15,bsykw9d70ffqe9atosc92n1e9,1,22.1,61.2,2025-06-01T18:26:11.775Z,2025-06-01T18:37:27Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5760854943,213,0.35,5760854941,212,15.6,5760854935,56,Back,5760854937,140,36.1,5760854939,141,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820817471,471,61,2,50,16,bsykw9d70ffqe9atosc92n1e9,0,37.7,61.3,2025-06-01T18:26:12.190Z,2025-06-01T18:33:25Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5760879035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813427,588,1,2,50,17,45v50owpvshpijizwwlcw4lni,1,62.8,36.6,2025-06-01T18:26:13.724Z,2025-06-01T18:26:14Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5760855003,213,4.38,5760854999,141,17.9,5760855001,212,13.5,5760854995,140,58.6,5760854987,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813433,589,1,2,50,18,45v50owpvshpijizwwlcw4lni,0,58.6,17.9,2025-06-01T18:26:14.480Z,2025-06-01T18:26:15Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5760855023,140,63.9,5760855021,56,Right,5760855025,141,19.7,5760855027,212,5.7,5760855029,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813481,444,3,2,50,19,bsykw9d70ffqe9atosc92n1e9,1,39.8,74.4,2025-06-01T18:26:15.759Z,2025-06-01T18:40:09Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5760855271,56,Back,5760855273,286,,5760855351,233,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813447,590,45,2,50,19,45v50owpvshpijizwwlcw4lni,0,60.2,25.6,2025-06-01T18:26:15.759Z,2025-06-01T18:40:10Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5760855373,233,444,5760855097,285,,5760855095,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813483,445,4,2,50,23,bsykw9d70ffqe9atosc92n1e9,1,63.4,54.6,2025-06-01T18:26:19.118Z,2025-06-01T18:40:02Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5760855443,286,,5760855435,13,,5760855613,233,591,5760855437,56,Center,5760855441,265,,5760855439,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813503,591,4,2,50,23,45v50owpvshpijizwwlcw4lni,0,36.6,45.4,2025-06-01T18:26:19.119Z,2025-06-01T18:40:02Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5760855529,152,,5760855531,265,,5760856187,233,445,5760855527,56,Back,5760856135,55,592,5760855525,13,,5760855533,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813535,592,17,2,50,27,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-06-01T18:26:23.780Z,2025-06-01T18:40:33Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5760855687,31,,5760855691,13,243,5760856071,55,591,5760900585,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813883,446,1,2,50,57,bsykw9d70ffqe9atosc92n1e9,0,65.1,50.6,2025-06-01T18:26:53.727Z,2025-06-01T18:27:02Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5760857757,212,31.2,5760857759,213,0.24,5760857749,152,,5760857753,140,93.9,5760857745,5,,5760857751,56,Center,5760857755,141,61.7,5760858091,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813887,593,44,2,51,0,45v50owpvshpijizwwlcw4lni,1,8.4,37.2,2025-06-01T18:26:56.244Z,2025-06-01T19:23:56Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5760857893,233,447,5760857779,285,,5760857777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813895,447,44,2,51,0,bsykw9d70ffqe9atosc92n1e9,0,91.6,62.8,2025-06-01T18:26:56.245Z,2025-06-01T19:23:56Z,8csmi6krrz8ju4085n6dgekt1,V. Vevatne,,,5760857897,233,593,5760857805,56,Center,5760857807,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813893,594,12,2,51,1,45v50owpvshpijizwwlcw4lni,1,10.3,35.5,2025-06-01T18:26:57.108Z,2025-06-01T18:26:59Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5760857803,213,4.66,5760857799,141,0.0,5760857795,56,Back,5760857801,212,25.3,5760857859,167,,5760857797,140,9.0,5760857809,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813943,448,5,2,51,2,bsykw9d70ffqe9atosc92n1e9,1,90.9,101.6,2025-06-01T18:26:57.973Z,2025-06-01T18:41:50Z,8csmi6krrz8ju4085n6dgekt1,V. Vevatne,,,5760858121,233,595,5760858063,56,Left,5760858065,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820813901,595,5,2,51,2,45v50owpvshpijizwwlcw4lni,0,9.1,-1.6,2025-06-01T18:26:57.973Z,2025-06-01T18:41:50Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5760858129,233,448,5760857839,347,,5760857837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820814121,449,1,2,51,20,bsykw9d70ffqe9atosc92n1e9,0,89.8,100.0,2025-06-01T18:27:16.455Z,2025-06-01T18:27:19Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5760859177,56,Center,5760859175,107,,5760859181,141,59.4,5760859179,140,92.9,5760859187,1,,5760859185,213,4.83,5760859183,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820814155,596,12,2,51,25,45v50owpvshpijizwwlcw4lni,1,8.5,37.0,2025-06-01T18:27:21.212Z,2025-06-01T18:32:38Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5760859363,212,12.3,5760859357,56,Back,5760859365,213,2.28,5760859361,141,50.7,5760860779,138,,5760859359,140,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820815215,612,81,2,51,26,45v50owpvshpijizwwlcw4lni,0,12.9,36.7,2025-06-01T18:27:21.948Z,2025-06-01T18:29:03Z,,,,,5760865363,138,,5760865365,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820814187,450,1,2,51,28,bsykw9d70ffqe9atosc92n1e9,0,91.0,27.4,2025-06-01T18:27:24.503Z,2025-06-01T18:27:27Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5760859651,236,,5760859537,140,91.9,5760859543,213,1.38,5760859535,56,Center,5760859539,141,34.5,5760859653,233,597,5760859541,212,4.9,5760859657,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820814193,597,74,2,51,28,45v50owpvshpijizwwlcw4lni,1,10.7,65.7,2025-06-01T18:27:24.504Z,2025-06-01T18:40:11Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5760860173,233,450,5760859593,285,,5760859591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820814209,598,44,2,51,30,45v50owpvshpijizwwlcw4lni,1,11.6,65.9,2025-06-01T18:27:25.902Z,2025-06-01T19:23:44Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5760859695,56,Back,5761017171,233,451,5760859699,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820814195,451,44,2,51,30,bsykw9d70ffqe9atosc92n1e9,0,88.4,34.1,2025-06-01T18:27:25.903Z,2025-06-01T19:23:44Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5760859821,233,598,5760859605,56,Center,5760859607,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820817363,656,12,2,51,30,45v50owpvshpijizwwlcw4lni,1,9.1,69.9,2025-06-01T18:27:26.308Z,2025-06-01T19:23:53Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5760903701,15,,5760903607,56,Back,5760903609,140,10.7,5760903613,212,1.8,5760903611,141,68.9,5760903615,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820814225,452,61,2,51,32,bsykw9d70ffqe9atosc92n1e9,1,87.6,34.9,2025-06-01T18:27:28.535Z,2025-06-01T18:41:47Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5760859781,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820814255,599,12,2,51,34,45v50owpvshpijizwwlcw4lni,1,7.6,71.2,2025-06-01T18:27:30.357Z,2025-06-01T18:34:04Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5760859985,140,31.0,5760859983,56,Back,5760859991,213,0.46,5760859989,212,27.4,5760859987,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820814257,600,1,2,51,36,45v50owpvshpijizwwlcw4lni,0,34.4,93.2,2025-06-01T18:27:32.548Z,2025-06-01T18:34:03Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5760860007,56,Back,5760860009,140,35.1,5760860015,213,5.00,5760860013,212,2.6,5760860011,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820814263,453,61,2,51,37,bsykw9d70ffqe9atosc92n1e9,1,68.7,10.4,2025-06-01T18:27:33.711Z,2025-06-01T18:27:34Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5760860047,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820814275,454,5,2,51,38,bsykw9d70ffqe9atosc92n1e9,0,67.3,-1.0,2025-06-01T18:27:34.236Z,2025-06-01T18:41:51Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5760860193,233,601,5760860147,347,,5760860145,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820814273,601,5,2,51,38,45v50owpvshpijizwwlcw4lni,1,32.7,101.0,2025-06-01T18:27:34.236Z,2025-06-01T18:41:51Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5760860135,56,Back,5760860137,347,,5760860177,233,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820814495,602,1,2,52,3,45v50owpvshpijizwwlcw4lni,1,29.9,100.0,2025-06-01T18:27:59.613Z,2025-06-01T18:42:40Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5760906433,141,89.5,5760906529,189,,5760906435,212,8.7,5760906437,213,4.23,5760906427,107,,5760906431,140,26.1,5760906429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820814497,603,1,2,52,3,45v50owpvshpijizwwlcw4lni,1,25.2,78.3,2025-06-01T18:27:59.789Z,2025-06-01T18:43:05Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5760907631,141,10.1,5760907629,140,30.6,5760907635,213,4.83,5760907633,212,46.7,5760907759,189,,5760907625,196,,5760907627,56,Back,5760907637,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820814501,604,1,2,52,4,45v50owpvshpijizwwlcw4lni,1,24.5,11.1,2025-06-01T18:27:59.948Z,2025-06-01T18:44:01Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5760910319,213,0.83,5760910311,56,Back,5760910317,212,5.6,5760910313,140,28.1,5760910315,141,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820814503,605,1,2,52,4,45v50owpvshpijizwwlcw4lni,1,33.9,18.4,2025-06-01T18:28:00.220Z,2025-06-01T18:44:06Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5760910527,213,3.84,5760910519,56,Back,5760910521,140,25.9,5760910523,141,8.0,5760910525,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820814507,606,1,2,52,4,45v50owpvshpijizwwlcw4lni,1,20.4,23.1,2025-06-01T18:28:00.420Z,2025-06-01T18:44:14Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5760910927,212,10.1,5760910913,56,Back,5760910925,141,35.8,5760910929,213,2.11,5760910919,140,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820822895,768,1,2,52,5,45v50owpvshpijizwwlcw4lni,1,15.4,39.7,2025-06-01T18:28:01.426Z,2025-06-01T18:44:20Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5760911215,141,75.0,5760911211,140,20.9,5760911209,56,Back,5760911217,212,24.7,5760911219,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820814687,607,1,2,52,9,45v50owpvshpijizwwlcw4lni,1,33.5,76.1,2025-06-01T18:28:04.820Z,2025-06-01T18:28:16Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5760862477,213,4.35,5760862473,141,62.7,5760862471,140,30.2,5760862469,56,Back,5760862475,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820814625,455,83,2,52,15,bsykw9d70ffqe9atosc92n1e9,0,54.1,52.1,2025-06-01T18:28:10.895Z,2025-06-01T18:28:20Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5760862657,399,cv38uxcibt3cwwj54m9ydg86i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820814695,608,1,2,52,20,45v50owpvshpijizwwlcw4lni,1,43.8,63.4,2025-06-01T18:28:16.612Z,2025-06-01T18:28:17Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5760862511,212,11.0,5760862505,56,Back,5760862513,213,1.49,5760862509,141,79.6,5760862507,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820814717,609,1,2,52,21,45v50owpvshpijizwwlcw4lni,1,44.6,79.6,2025-06-01T18:28:17.308Z,2025-06-01T18:28:19Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5760862653,213,0.45,5760862645,56,Left,5760862651,212,15.3,5760862649,141,89.4,5760862647,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820814747,610,1,2,52,23,45v50owpvshpijizwwlcw4lni,0,58.5,87.1,2025-06-01T18:28:19.740Z,2025-06-01T18:28:23Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5760862785,56,Left,5760862795,1,,5760862791,212,45.5,5760862789,141,88.7,5760862787,140,100.0,5760862793,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820815191,456,5,2,52,27,bsykw9d70ffqe9atosc92n1e9,1,-1.4,16.8,2025-06-01T18:28:23.493Z,2025-06-01T18:41:52Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5760865223,346,,5760865281,233,611,5760865219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820814781,611,5,2,52,27,45v50owpvshpijizwwlcw4lni,0,101.4,83.2,2025-06-01T18:28:23.493Z,2025-06-01T18:41:52Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5760865309,233,456,5760862987,56,Left,5760862989,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820815217,457,1,2,53,4,bsykw9d70ffqe9atosc92n1e9,0,4.4,53.0,2025-06-01T18:29:00.551Z,2025-06-01T18:29:03Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5760865379,141,59.9,5760865385,213,0.07,5760865393,74,,5760865377,140,63.9,5760865389,1,,5760865373,124,,5760865381,212,62.7,5760865375,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820815259,613,1,2,53,9,45v50owpvshpijizwwlcw4lni,0,35.3,40.0,2025-06-01T18:29:04.836Z,2025-06-01T18:29:05Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5760865641,212,26.6,5760865629,56,Center,5760865645,213,6.24,5760865635,140,60.6,5760865625,3,,5760865637,141,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820815285,458,1,2,53,9,bsykw9d70ffqe9atosc92n1e9,0,32.2,69.9,2025-06-01T18:29:05.447Z,2025-06-01T18:29:07Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5760865777,141,80.0,5760865775,140,34.9,5760865773,56,Back,5760865781,213,1.18,5760865779,212,7.4,5760865771,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
