id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2807292413,483,74,2,47,36,8q6cv8g4bd3xdl7m88kll16na,1,44.3,89.1,2025-04-27T16:10:03.658Z,2025-04-27T17:26:33Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5686314333,233,398,5685867131,285,,5685867129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807292571,399,5,2,47,38,uqspd1bx7f6mq8ohj50u1k1k,1,62.2,-1.8,2025-04-27T16:10:05.058Z,2025-04-27T18:22:37Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5685868133,347,,5685868131,56,Right,5685868185,233,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807292425,484,5,2,47,38,8q6cv8g4bd3xdl7m88kll16na,0,37.8,101.8,2025-04-27T16:10:05.058Z,2025-04-27T18:22:38Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5685868213,233,399,5685867211,56,Back,5685867213,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807292617,400,1,2,47,48,uqspd1bx7f6mq8ohj50u1k1k,1,70.4,0.0,2025-04-27T16:10:15.442Z,2025-04-27T16:10:17Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5685868359,212,28.3,5685868349,107,,5685868351,56,Back,5685868355,141,8.0,5685868353,140,44.2,5685868361,213,2.90,5685868365,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807292665,401,1,2,47,50,uqspd1bx7f6mq8ohj50u1k1k,1,44.2,8.0,2025-04-27T16:10:17.665Z,2025-04-27T16:10:21Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5685868669,213,1.84,5685868663,140,37.3,5685868667,212,27.2,5685868665,141,46.6,5685868661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807292725,402,1,2,47,53,uqspd1bx7f6mq8ohj50u1k1k,1,37.5,46.6,2025-04-27T16:10:20.794Z,2025-04-27T16:10:24Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5685868991,213,0.24,5685868987,141,53.1,5685868979,56,Center,5685868983,140,54.4,5685868989,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807292721,485,83,2,47,57,8q6cv8g4bd3xdl7m88kll16na,0,52.3,42.5,2025-04-27T16:10:23.933Z,2025-04-27T17:16:46Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5685869111,399,15823p8n34f7coivq6wq687is,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807292753,403,1,2,47,57,uqspd1bx7f6mq8ohj50u1k1k,1,52.9,53.7,2025-04-27T16:10:24.097Z,2025-04-27T16:10:25Z,15823p8n34f7coivq6wq687is,W. Igor,,,5685869099,212,12.9,5685869101,213,0.61,5685869097,141,64.6,5685869091,56,Center,5685869095,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807292861,404,1,2,47,59,uqspd1bx7f6mq8ohj50u1k1k,1,64.3,58.4,2025-04-27T16:10:26.738Z,2025-04-27T16:10:31Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5685869673,56,Right,5685869675,140,95.4,5685869683,1,,5685869679,212,43.9,5685869681,213,5.55,5685869677,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807292919,405,1,2,48,4,uqspd1bx7f6mq8ohj50u1k1k,1,95.4,15.2,2025-04-27T16:10:31.562Z,2025-04-27T16:10:33Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5685870001,213,3.49,5685869997,212,9.0,5685869985,56,Right,5685869987,140,87.3,5685869989,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807293021,406,1,2,48,6,uqspd1bx7f6mq8ohj50u1k1k,1,87.3,10.7,2025-04-27T16:10:33.305Z,2025-04-27T16:11:54Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,1.0,,5685870477,56,Center,5685870481,140,89.8,5685870485,212,24.6,5685870483,141,46.6,5685871403,154,,5685870487,213,1.46,5685870473,155,,5685871401,210,14,5685870469,2,,,,,,,,,,,,,,,,,,,,,,,,,
2807293033,407,44,2,48,10,uqspd1bx7f6mq8ohj50u1k1k,1,89.3,51.8,2025-04-27T16:10:37.180Z,2025-04-27T17:21:58Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5685870685,233,486,5685870555,286,,5685870551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807293009,486,44,2,48,10,8q6cv8g4bd3xdl7m88kll16na,0,10.7,48.2,2025-04-27T16:10:37.181Z,2025-04-27T17:21:58Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5685870417,56,Back,5685870725,233,407,5685870419,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807293043,408,14,2,48,10,uqspd1bx7f6mq8ohj50u1k1k,1,91.7,47.6,2025-04-27T16:10:37.812Z,2025-04-27T17:41:58Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5685871491,231,49.3,5685871489,230,99.0,5685871099,15,,5685871487,103,38.6,5685878069,74,,5685871479,154,,5685870593,22,,5685871477,29,,5685871481,55,5685871485,102,48.5,406,5685870597,56,5685871107,328,5685870595,17,,,,,,,,Center,,,,,,,
2807293065,409,5,2,48,11,uqspd1bx7f6mq8ohj50u1k1k,0,100.9,49.5,2025-04-27T16:10:38.154Z,2025-04-27T16:14:58Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5685870775,56,Center,5685870779,346,,5685872341,233,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807293349,487,5,2,48,11,8q6cv8g4bd3xdl7m88kll16na,1,-0.9,50.5,2025-04-27T16:10:38.154Z,2025-04-27T18:22:38Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5685872319,233,409,5685872259,346,,5685872257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807293611,488,1,2,48,39,8q6cv8g4bd3xdl7m88kll16na,1,4.9,38.5,2025-04-27T16:11:06.277Z,2025-04-27T17:25:59Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5685873739,140,38.8,5685873737,56,Back,5685873751,74,,5685873741,141,84.8,5685873745,213,0.72,5685873743,212,47.5,5685873735,124,,5685873747,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807293627,489,44,2,48,40,8q6cv8g4bd3xdl7m88kll16na,1,37.4,87.7,2025-04-27T16:11:07.197Z,2025-04-27T17:21:59Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5685873857,56,Back,5685873859,285,,5685887485,233,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807293693,410,44,2,48,40,uqspd1bx7f6mq8ohj50u1k1k,0,62.6,12.3,2025-04-27T16:11:07.198Z,2025-04-27T16:13:35Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5685887557,233,489,5685887459,286,,5685887457,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807293647,490,1,2,48,40,8q6cv8g4bd3xdl7m88kll16na,0,38.8,84.8,2025-04-27T16:11:07.789Z,2025-04-27T17:26:03Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5685873937,56,Left,5685873939,140,62.7,5685873943,212,25.3,5685873941,141,80.2,5685873945,213,6.16,5685873933,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807293781,412,1,2,48,47,uqspd1bx7f6mq8ohj50u1k1k,1,20.9,12.6,2025-04-27T16:11:14.689Z,2025-04-27T16:11:16Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5685874617,141,44.5,5685874605,56,Back,5685874611,140,8.6,5685874625,213,2.11,5685874623,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807293905,413,1,2,48,49,uqspd1bx7f6mq8ohj50u1k1k,1,8.6,44.5,2025-04-27T16:11:16.426Z,2025-04-27T16:11:24Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5685875211,213,0.42,5685875213,1,,5685875209,212,67.5,5685875207,141,84.7,5685875203,56,Left,5685875201,157,,5685875205,140,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807293975,414,1,2,48,56,uqspd1bx7f6mq8ohj50u1k1k,1,61.3,90.8,2025-04-27T16:11:23.905Z,2025-04-27T16:11:28Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5685875629,141,88.1,5685875627,140,69.2,5685875633,213,6.07,5685875625,56,Left,5685875631,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807293987,415,1,2,49,1,uqspd1bx7f6mq8ohj50u1k1k,0,92.6,86.3,2025-04-27T16:11:28.769Z,2025-04-27T16:11:30Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5685875711,141,81.1,5685875879,233,491,5685875715,213,4.34,5685875713,212,3.8,5685875709,140,91.3,5685875887,286,,5685875875,236,,5685875705,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807294005,491,74,2,49,1,8q6cv8g4bd3xdl7m88kll16na,1,9.5,14.9,2025-04-27T16:11:28.770Z,2025-04-27T18:22:12Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5685875935,233,415,5685875797,56,Back,5685875799,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807294061,492,12,2,49,4,8q6cv8g4bd3xdl7m88kll16na,1,9.1,39.4,2025-04-27T16:11:31.597Z,2025-04-27T16:11:34Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5685876209,167,,5685876121,212,35.5,5685876117,140,30.1,5685876115,56,Back,5685876119,141,0.0,5685876123,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807294175,416,5,2,49,6,uqspd1bx7f6mq8ohj50u1k1k,1,71.7,101.8,2025-04-27T16:11:33.103Z,2025-04-27T18:22:38Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5685876735,233,493,5685876693,56,Left,5685876695,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807294067,493,5,2,49,6,8q6cv8g4bd3xdl7m88kll16na,0,28.3,-1.8,2025-04-27T16:11:33.103Z,2025-04-27T18:22:39Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5685876153,347,,5685876793,233,416,5685876151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807294209,417,1,2,49,12,uqspd1bx7f6mq8ohj50u1k1k,1,74.7,100.0,2025-04-27T16:11:39.385Z,2025-04-27T16:11:41Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5685876999,189,,5685876917,213,3.83,5685876909,56,Left,5685876907,107,,5685876915,212,20.0,5685876911,140,60.0,5685876913,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807294259,418,1,2,49,16,uqspd1bx7f6mq8ohj50u1k1k,1,60.5,83.0,2025-04-27T16:11:43.233Z,2025-04-27T16:11:44Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5685877197,140,67.2,5685877203,212,7.3,5685877199,141,80.0,5685877207,213,6.00,5685877193,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807294265,419,1,2,49,16,uqspd1bx7f6mq8ohj50u1k1k,1,67.2,80.0,2025-04-27T16:11:43.889Z,2025-04-27T16:11:45Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5685877271,156,,5685877231,140,55.3,5685877235,212,13.1,5685877233,141,86.0,5685877237,213,2.83,5685877229,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807294405,420,1,2,49,18,uqspd1bx7f6mq8ohj50u1k1k,1,55.3,86.0,2025-04-27T16:11:45.425Z,2025-04-27T16:11:53Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5685877947,140,52.6,5685877949,141,67.5,5685877943,56,Center,5685877953,213,4.49,5685877951,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807295003,421,4,2,49,19,uqspd1bx7f6mq8ohj50u1k1k,1,68.2,78.8,2025-04-27T16:11:46.136Z,2025-04-27T17:11:02Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5685898769,56,Center,5685898765,13,,5685898775,265,,5685898777,286,,5685898997,233,494,5685898773,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807294921,494,4,2,49,19,8q6cv8g4bd3xdl7m88kll16na,0,31.8,21.2,2025-04-27T16:11:46.137Z,2025-04-27T17:15:33Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5685899023,233,421,5685881025,13,,5685881031,265,,5685881027,56,Back,5685881029,152,,5685881033,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807295253,422,1,2,50,14,uqspd1bx7f6mq8ohj50u1k1k,0,66.7,84.8,2025-04-27T16:12:41.464Z,2025-04-27T16:16:34Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5685882717,2,,5685882737,213,5.55,5685905705,5,,5685882729,140,88.4,5685882735,212,30.6,5685882725,56,Center,5685882721,155,,5685905707,152,,5685882733,141,,,,54.8,,,,,,,,,,,,,,,,,,,,,
2807295327,496,12,2,50,17,8q6cv8g4bd3xdl7m88kll16na,1,14.2,46.0,2025-04-27T16:12:44.126Z,2025-04-27T17:16:03Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5685883191,56,Back,5685883195,141,33.0,5685883193,140,24.0,5685883205,213,5.57,5685883199,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807295363,498,1,2,50,19,8q6cv8g4bd3xdl7m88kll16na,1,27.8,34.3,2025-04-27T16:12:46.541Z,2025-04-27T16:12:49Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5685883383,212,23.4,5685883379,140,36.2,5685883385,213,1.18,5685883381,141,66.1,5685883377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807295453,423,83,2,50,26,uqspd1bx7f6mq8ohj50u1k1k,0,45.3,24.1,2025-04-27T16:12:53.801Z,2025-04-27T16:12:56Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5685884081,399,1w8gujxthv0lfjrn98paa1uga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807295495,499,61,2,50,29,8q6cv8g4bd3xdl7m88kll16na,1,58.1,86.2,2025-04-27T16:12:56.255Z,2025-04-27T16:12:56Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5685884019,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807295543,500,1,2,50,30,8q6cv8g4bd3xdl7m88kll16na,1,57.1,87.5,2025-04-27T16:12:57.462Z,2025-04-27T16:12:58Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5685884253,141,91.7,5685884251,140,45.8,5685884255,212,12.2,5685884249,56,Back,5685884257,213,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807295605,501,1,2,50,31,8q6cv8g4bd3xdl7m88kll16na,1,45.8,91.7,2025-04-27T16:12:58.374Z,2025-04-27T16:13:01Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5685884611,1,,5685884607,212,37.2,5685884601,56,Back,5685884605,141,37.1,5685884603,140,44.4,5685884609,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807295643,502,1,2,50,34,8q6cv8g4bd3xdl7m88kll16na,1,46.0,39.4,2025-04-27T16:13:01.199Z,2025-04-27T16:13:04Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5685884853,140,59.6,5685884859,213,5.76,5685884857,212,16.5,5685884851,56,Center,5685884855,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807295699,503,1,2,50,37,8q6cv8g4bd3xdl7m88kll16na,0,60.8,22.8,2025-04-27T16:13:04.390Z,2025-04-27T16:13:07Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5685885161,140,83.0,5685885165,212,24.1,5685885163,141,13.8,5685885159,56,Right,5685885157,155,,5685885167,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807295747,424,61,2,50,41,uqspd1bx7f6mq8ohj50u1k1k,0,19.5,68.8,2025-04-27T16:13:08.538Z,2025-04-27T16:17:01Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5685885443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807295733,504,50,2,50,42,8q6cv8g4bd3xdl7m88kll16na,1,83.3,14.9,2025-04-27T16:13:09.398Z,2025-04-27T17:12:45Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5685885391,56,Right,5685886467,233,425,5685885393,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807295827,425,7,2,50,42,uqspd1bx7f6mq8ohj50u1k1k,1,16.7,85.1,2025-04-27T16:13:09.399Z,2025-04-27T17:11:18Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5685885913,56,Back,5685886447,233,504,5685885915,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807295831,426,4,2,50,45,uqspd1bx7f6mq8ohj50u1k1k,1,16.6,86.2,2025-04-27T16:13:11.949Z,2025-04-27T17:12:42Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5685885955,56,Back,5685885953,13,,5685886011,233,505,5685885967,285,,5685885957,152,,5686231573,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807295771,505,4,2,50,45,8q6cv8g4bd3xdl7m88kll16na,0,83.4,13.8,2025-04-27T16:13:11.950Z,2025-04-27T16:13:22Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5685886055,233,426,5685885743,286,,5685885741,152,,5685885737,294,,5685885733,13,,5685885739,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807296433,427,1,2,51,16,uqspd1bx7f6mq8ohj50u1k1k,1,21.2,85.7,2025-04-27T16:13:43.112Z,2025-04-27T16:13:47Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5685889153,140,68.0,5685889141,152,,5685889165,212,49.2,5685889159,141,81.4,5685889133,5,,5685889171,1,,5685889135,157,,5685889147,56,Left,5685889169,213,,,,6.22,,,,,,,,,,,,,,,,,,,,,
2807296449,428,44,2,51,20,uqspd1bx7f6mq8ohj50u1k1k,1,65.4,83.4,2025-04-27T16:13:47.285Z,2025-04-27T16:13:51Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5685889221,56,Left,5685889225,286,,5685889261,233,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807296445,506,44,2,51,20,8q6cv8g4bd3xdl7m88kll16na,0,34.6,16.6,2025-04-27T16:13:47.286Z,2025-04-27T16:13:53Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5685889293,233,428,5685889203,285,,5685889197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807296519,429,1,2,51,20,uqspd1bx7f6mq8ohj50u1k1k,1,68.0,81.4,2025-04-27T16:13:47.620Z,2025-04-27T16:13:52Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5685889597,140,73.2,5685889591,168,,5685889599,141,75.0,5685889593,56,Center,5685889589,3,,5685889607,213,5.61,5685889603,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807296525,430,61,2,51,21,uqspd1bx7f6mq8ohj50u1k1k,0,73.2,75.0,2025-04-27T16:13:48.681Z,2025-04-27T16:13:52Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5685889635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807296551,508,1,2,51,22,8q6cv8g4bd3xdl7m88kll16na,1,34.5,18.6,2025-04-27T16:13:48.918Z,2025-04-27T16:13:53Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5685889717,213,2.43,5685889709,56,Back,5685889715,212,26.7,5685889711,140,15.2,5685889713,141,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807296627,509,1,2,51,26,8q6cv8g4bd3xdl7m88kll16na,1,18.2,58.7,2025-04-27T16:13:53.494Z,2025-04-27T16:13:57Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5685890195,140,19.1,5685890201,213,1.50,5685890193,56,Back,5685890197,141,79.6,5685890199,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807296693,510,1,2,51,30,8q6cv8g4bd3xdl7m88kll16na,1,19.6,92.3,2025-04-27T16:13:57.686Z,2025-04-27T16:14:01Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5685890577,141,87.2,5685890581,213,6.20,5685890579,212,44.3,5685890583,1,,5685890575,140,61.7,5685890571,157,,5685890573,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807296707,511,61,2,51,34,8q6cv8g4bd3xdl7m88kll16na,0,61.7,87.2,2025-04-27T16:14:01.189Z,2025-04-27T16:14:01Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5685890629,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807296753,432,1,2,51,35,uqspd1bx7f6mq8ohj50u1k1k,1,41.2,17.1,2025-04-27T16:14:02.832Z,2025-04-27T16:14:04Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5685890893,140,24.8,5685890899,213,2.50,5685890891,56,Back,5685890897,212,21.5,5685890895,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807296765,433,1,2,51,37,uqspd1bx7f6mq8ohj50u1k1k,1,24.8,36.0,2025-04-27T16:14:04.489Z,2025-04-27T16:14:05Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5685890971,56,Back,5685890977,212,12.5,5685890975,141,17.7,5685890979,213,4.83,5685890973,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807296839,434,1,2,51,38,uqspd1bx7f6mq8ohj50u1k1k,1,26.2,17.7,2025-04-27T16:14:05.393Z,2025-04-27T16:14:11Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5685891387,140,10.4,5685891393,212,24.4,5685891395,213,2.32,5685891391,141,44.0,5685891385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807296919,435,1,2,51,43,uqspd1bx7f6mq8ohj50u1k1k,1,10.8,50.1,2025-04-27T16:14:10.824Z,2025-04-27T16:14:15Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5685891825,212,56.4,5685891821,140,61.4,5685891813,157,,5685891823,141,78.1,5685891817,56,Center,5685891827,213,0.34,5685891829,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807296973,436,1,2,51,48,uqspd1bx7f6mq8ohj50u1k1k,0,61.4,78.1,2025-04-27T16:14:15.127Z,2025-04-27T16:14:17Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5685892123,56,Center,5685892131,213,5.23,5685892121,3,,5685892125,140,73.6,5685892129,212,26.0,5685892127,141,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807297025,512,1,2,51,51,8q6cv8g4bd3xdl7m88kll16na,0,33.5,58.1,2025-04-27T16:14:18.110Z,2025-04-27T16:14:22Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5685892357,212,27.8,5685892359,213,0.25,5685892349,157,,5685892355,141,68.1,5685892351,56,Center,5685892353,140,59.2,5685892361,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807297035,437,44,2,51,53,uqspd1bx7f6mq8ohj50u1k1k,1,40.2,30.8,2025-04-27T16:14:20.776Z,2025-04-27T17:21:59Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5685892401,285,,5685892399,56,Back,5685892519,233,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807297041,513,44,2,51,53,8q6cv8g4bd3xdl7m88kll16na,0,59.8,69.2,2025-04-27T16:14:20.777Z,2025-04-27T17:21:59Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5685892423,56,Center,5685892529,233,437,5685892425,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807297047,438,61,2,51,54,uqspd1bx7f6mq8ohj50u1k1k,1,39.3,29.1,2025-04-27T16:14:21.392Z,2025-04-27T16:14:22Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5685892433,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807297133,439,1,2,51,58,uqspd1bx7f6mq8ohj50u1k1k,1,56.8,13.4,2025-04-27T16:14:24.952Z,2025-04-27T16:14:27Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5685892925,141,21.9,5685892921,56,Back,5685892923,140,40.5,5685892927,212,18.1,5685892929,213,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807297185,440,1,2,52,0,uqspd1bx7f6mq8ohj50u1k1k,1,40.5,21.9,2025-04-27T16:14:27.193Z,2025-04-27T16:14:31Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5685893255,56,Back,5685893263,213,1.32,5685893261,212,25.0,5685893257,140,46.3,5685893259,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
