id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2807085255,463,1,1,44,49,c7jgkxx1czv5etn7snf1r6p2m,0,20.5,31.5,2025-04-27T13:15:07.209Z,2025-04-27T13:15:07Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,5684732643,213,0.12,5684732641,212,61.6,5684732645,1,,5684732637,140,78.8,5684732639,141,41.9,5684732635,56,Center,5684732633,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807085419,391,1,1,44,55,45v50owpvshpijizwwlcw4lni,1,15.3,52.5,2025-04-27T13:15:13.228Z,2025-04-27T13:15:15Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,5684733523,212,12.8,5684733525,213,0.82,5684733521,141,66.3,5684733519,140,23.6,5684733517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807085521,392,1,1,44,57,45v50owpvshpijizwwlcw4lni,1,24.0,62.6,2025-04-27T13:15:15.363Z,2025-04-27T13:15:21Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,5684734105,141,38.6,5684734107,212,16.3,5684734101,56,Back,5684734103,140,24.6,5684734109,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807085557,393,1,1,45,2,45v50owpvshpijizwwlcw4lni,1,24.2,37.7,2025-04-27T13:15:20.923Z,2025-04-27T13:15:22Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,5684734261,56,Back,5684734267,212,15.3,5684734265,141,52.1,5684734263,140,13.0,5684734269,213,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807085615,394,1,1,45,4,45v50owpvshpijizwwlcw4lni,1,13.6,51.5,2025-04-27T13:15:22.475Z,2025-04-27T13:15:26Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,5684734661,213,1.15,5684734659,212,15.3,5684734653,56,Back,5684734655,140,19.6,5684734657,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807085725,395,1,1,45,8,45v50owpvshpijizwwlcw4lni,1,21.6,67.0,2025-04-27T13:15:26.067Z,2025-04-27T13:15:30Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,5684735195,141,51.9,5684735191,56,Back,5684735193,140,13.9,5684735197,212,13.1,5684735199,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807085789,396,1,1,45,12,45v50owpvshpijizwwlcw4lni,0,15.1,50.6,2025-04-27T13:15:30.115Z,2025-04-27T13:15:32Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,5684735509,155,,5684735513,140,57.1,5684735521,1,,5684735515,141,14.9,5684735511,56,Right,5684735519,213,5.78,5684735517,212,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807085813,464,8,1,45,15,c7jgkxx1czv5etn7snf1r6p2m,1,32.3,86.9,2025-04-27T13:15:33.433Z,2025-04-27T13:15:34Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,5684735641,56,Back,5684735703,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807085921,466,1,1,45,18,c7jgkxx1czv5etn7snf1r6p2m,1,17.8,86.8,2025-04-27T13:15:36.297Z,2025-04-27T13:15:38Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,5684736261,213,6.27,5684736251,155,,5684736257,141,86.5,5684736255,140,36.3,5684736253,56,Back,5684736259,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807085961,467,1,1,45,20,c7jgkxx1czv5etn7snf1r6p2m,1,38.6,85.9,2025-04-27T13:15:38.345Z,2025-04-27T13:15:40Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,5684736465,56,Back,5684736475,213,4.60,5684736471,141,72.3,5684736473,212,9.3,5684736469,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807086001,468,1,1,45,21,c7jgkxx1czv5etn7snf1r6p2m,1,37.5,72.3,2025-04-27T13:15:39.881Z,2025-04-27T13:15:41Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,5684736751,213,1.43,5684736743,56,Back,5684736749,212,6.1,5684736745,140,38.3,5684736747,141,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807086009,469,43,1,45,23,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-04-27T13:15:41.673Z,2025-04-27T13:21:14Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,5684781761,144,50,5684736793,286,0,5684736791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807086099,397,83,1,45,23,45v50owpvshpijizwwlcw4lni,0,61.6,18.0,2025-04-27T13:15:41.674Z,2025-04-27T13:19:59Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,5684772051,399,e58qeh3alborxqkuk5bz7nw9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807086037,470,1,1,45,25,c7jgkxx1czv5etn7snf1r6p2m,0,38.3,81.2,2025-04-27T13:15:42.985Z,2025-04-27T13:15:43Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,5684736959,140,40.6,5684736957,56,Back,5684736965,213,5.73,5684736961,141,79.0,5684736963,212,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807086109,398,61,1,45,26,45v50owpvshpijizwwlcw4lni,1,59.1,18.0,2025-04-27T13:15:44.343Z,2025-04-27T14:55:16Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,5684737323,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807086139,471,1,1,45,27,c7jgkxx1czv5etn7snf1r6p2m,1,41.2,78.8,2025-04-27T13:15:45.200Z,2025-04-27T13:15:46Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,5684737477,213,5.12,5684737475,212,6.1,5684737471,140,43.5,5684737473,141,70.5,5684737469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807086159,472,1,1,45,28,c7jgkxx1czv5etn7snf1r6p2m,1,53.2,68.2,2025-04-27T13:15:46.553Z,2025-04-27T13:15:47Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,5684737541,213,5.75,5684737533,56,Center,5684737539,212,8.5,5684737535,140,60.2,5684737537,141,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807086225,473,1,1,45,29,c7jgkxx1czv5etn7snf1r6p2m,1,62.0,61.2,2025-04-27T13:15:47.425Z,2025-04-27T13:15:50Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5684737911,213,4.53,5684737903,56,Center,5684737909,212,8.2,5684737907,141,49.3,5684737905,140,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807086357,474,1,1,45,31,c7jgkxx1czv5etn7snf1r6p2m,1,62.3,41.3,2025-04-27T13:15:49.825Z,2025-04-27T13:15:54Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,5684738563,212,18.1,5684738555,140,74.3,5684738549,56,Center,5684738567,213,5.48,5684738559,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807086379,475,1,1,45,36,c7jgkxx1czv5etn7snf1r6p2m,0,77.9,29.4,2025-04-27T13:15:54.176Z,2025-04-27T13:15:55Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5684738651,56,Center,5684738657,212,6.7,5684738655,141,38.6,5684738653,140,75.7,5684738659,213,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807086473,399,1,1,45,38,45v50owpvshpijizwwlcw4lni,1,27.7,66.9,2025-04-27T13:15:55.979Z,2025-04-27T13:15:58Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,5684739117,213,1.16,5684739109,56,Back,5684739111,140,33.3,5684739115,212,14.8,5684739113,141,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807086531,476,70,1,45,41,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-04-27T13:15:59.836Z,2025-04-27T13:16:00Z,,,,5684739369,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807086579,401,3,1,45,43,45v50owpvshpijizwwlcw4lni,0,39.8,85.6,2025-04-27T13:16:01.651Z,2025-04-27T13:16:07Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,5684739603,56,Back,5684739605,286,,5684740035,233,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807086637,477,7,1,45,43,c7jgkxx1czv5etn7snf1r6p2m,1,60.2,14.4,2025-04-27T13:16:01.652Z,2025-04-27T13:16:13Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5684739861,285,,5684739947,233,401,5684739859,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807086745,478,4,1,45,48,c7jgkxx1czv5etn7snf1r6p2m,1,60.6,14.2,2025-04-27T13:16:05.994Z,2025-04-27T13:16:12Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5684740485,265,,5684740481,56,Right,5684740483,152,,5684740479,13,,5684740509,233,402,5684740487,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807086695,402,4,1,45,48,45v50owpvshpijizwwlcw4lni,0,39.4,85.8,2025-04-27T13:16:05.995Z,2025-04-27T13:16:11Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,5684740349,265,,5684740347,152,,5684740549,233,478,5684740351,285,,5684740343,13,,5684740345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807087397,479,1,1,46,14,c7jgkxx1czv5etn7snf1r6p2m,1,57.6,23.3,2025-04-27T13:16:32.640Z,2025-04-27T13:21:28Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,5684743549,213,1.96,5684743547,212,7.2,5684783435,189,,5684743537,5,,5684743539,152,,5684743543,140,55.0,5684743545,141,33.1,5684743541,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807087469,480,1,1,46,16,c7jgkxx1czv5etn7snf1r6p2m,1,55.0,33.1,2025-04-27T13:16:34.671Z,2025-04-27T13:16:35Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,5684743987,213,5.13,5684743983,141,20.7,5684743979,56,Right,5684743981,140,58.6,5684743985,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807087523,481,1,1,46,17,c7jgkxx1czv5etn7snf1r6p2m,1,58.6,20.7,2025-04-27T13:16:35.680Z,2025-04-27T13:16:37Z,qer4hblafo04av0aajfecclx,I. Fossum,,5684744237,140,42.8,5684744235,56,Back,5684744243,212,17.1,5684744247,213,2.91,5684744241,141,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807087655,482,1,1,46,19,c7jgkxx1czv5etn7snf1r6p2m,1,42.8,26.5,2025-04-27T13:16:36.983Z,2025-04-27T13:16:40Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,5684744829,56,Right,5684744837,213,5.90,5684744833,141,15.2,5684744835,212,20.3,5684744831,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807087685,483,1,1,46,22,c7jgkxx1czv5etn7snf1r6p2m,1,66.5,12.2,2025-04-27T13:16:40.744Z,2025-04-27T13:16:42Z,qer4hblafo04av0aajfecclx,I. Fossum,,5684745053,213,3.54,5684745047,141,10.3,5684745041,56,Right,5684745049,212,3.3,5684745043,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807087855,484,1,1,46,24,c7jgkxx1czv5etn7snf1r6p2m,1,60.2,9.8,2025-04-27T13:16:42.129Z,2025-04-27T13:16:47Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5684745979,140,46.3,5684745983,212,30.2,5684745977,56,Back,5684745985,213,2.07,5684745981,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807087931,485,1,1,46,28,c7jgkxx1czv5etn7snf1r6p2m,1,53.5,54.8,2025-04-27T13:16:46.903Z,2025-04-27T13:16:49Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,5684746313,140,55.4,5684746311,56,Center,5684746315,141,44.5,5684746319,213,4.99,5684746317,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807087995,486,1,1,46,31,c7jgkxx1czv5etn7snf1r6p2m,1,55.4,44.5,2025-04-27T13:16:49.007Z,2025-04-27T13:16:52Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,5684746699,212,15.0,5684746697,141,27.4,5684746695,140,64.4,5684746701,213,5.39,5684746689,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807088199,487,1,1,46,33,c7jgkxx1czv5etn7snf1r6p2m,1,64.2,26.7,2025-04-27T13:16:51.936Z,2025-04-27T13:17:00Z,qer4hblafo04av0aajfecclx,I. Fossum,,5684747781,141,88.3,5684747785,212,46.3,5684747777,56,Left,5684747779,140,82.9,5684747791,1,,5684747775,196,,5684747789,213,1.13,5684747773,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807088233,488,1,1,46,41,c7jgkxx1czv5etn7snf1r6p2m,1,88.9,90.0,2025-04-27T13:16:59.944Z,2025-04-27T13:17:01Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,5684747973,141,87.2,5684747983,213,3.27,5684747977,212,14.7,5684747965,56,Left,5684747969,140,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807088393,489,1,1,46,43,c7jgkxx1czv5etn7snf1r6p2m,1,76.3,80.2,2025-04-27T13:17:01.400Z,2025-04-27T13:17:06Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,5684748835,56,Left,5684748843,213,0.59,5684748841,212,10.6,5684748837,140,84.7,5684748839,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807088361,403,45,1,46,47,45v50owpvshpijizwwlcw4lni,0,13.5,11.4,2025-04-27T13:17:04.951Z,2025-04-27T14:56:59Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,5684766799,56,Back,5684767309,233,497,5684766801,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807091829,497,3,1,46,47,c7jgkxx1czv5etn7snf1r6p2m,1,86.5,88.6,2025-04-27T13:17:04.951Z,2025-04-27T14:56:59Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,5684767189,286,,5684767187,56,Left,5684767265,233,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807088479,490,1,1,46,48,c7jgkxx1czv5etn7snf1r6p2m,1,82.9,88.3,2025-04-27T13:17:06.119Z,2025-04-27T13:19:25Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,5684749323,212,18.3,5684749325,213,5.34,5684749315,56,Center,5684749321,141,66.6,5684749319,140,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807088493,491,1,1,46,51,c7jgkxx1czv5etn7snf1r6p2m,0,94.6,71.1,2025-04-27T13:17:09.488Z,2025-04-27T13:17:10Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,5684749407,56,Center,5684749409,140,93.9,5684749413,212,3.5,5684749457,233,404,5684749415,213,4.50,5684749411,141,66.0,5684749461,286,,5684749455,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807088485,404,74,1,46,51,45v50owpvshpijizwwlcw4lni,1,3.6,30.6,2025-04-27T13:17:09.489Z,2025-04-27T13:17:12Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,5684749353,56,Back,5684749481,233,491,5684749355,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807088513,405,6,1,46,52,45v50owpvshpijizwwlcw4lni,0,1.8,33.0,2025-04-27T13:17:10.520Z,2025-04-27T14:56:31Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,5684749895,233,492,5684749523,56,Back,5684749527,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807088533,492,6,1,46,52,c7jgkxx1czv5etn7snf1r6p2m,1,98.2,67.0,2025-04-27T13:17:10.520Z,2025-04-27T13:17:16Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,5684749825,233,405,5684749773,73,,5684749771,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807089475,493,1,1,47,27,c7jgkxx1czv5etn7snf1r6p2m,0,99.5,99.5,2025-04-27T13:17:45.848Z,2025-04-27T13:33:52Z,qer4hblafo04av0aajfecclx,I. Fossum,,5684754571,212,27.9,5684754557,2,,5684754559,6,,5684754573,213,4.69,5684754569,141,58.5,5684754567,140,98.9,5684754563,223,,5684754565,56,Center,5684754561,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2807089519,407,12,1,47,30,45v50owpvshpijizwwlcw4lni,1,5.9,40.3,2025-04-27T13:17:48.682Z,2025-04-27T13:18:54Z,617qfwb824ko8xrulrp6b86ad,V. Berisha,,5684754779,56,Back,5684754811,15,,5684754783,141,32.8,5684754785,212,9.4,5684754781,140,13.4,5684754787,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807089613,408,12,1,47,34,45v50owpvshpijizwwlcw4lni,1,16.5,35.2,2025-04-27T13:17:52.011Z,2025-04-27T14:56:00Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,5684755269,15,,5684755215,140,28.9,5684755221,212,14.8,5684755213,56,Back,5684755223,213,5.79,5684755219,141,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807089639,409,43,1,47,35,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-04-27T13:17:53.764Z,2025-04-27T14:55:56Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,5685471757,144,5,5684755339,56,Back,5684755341,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807089725,410,30,1,47,39,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-04-27T13:17:57.004Z,2025-04-27T13:17:57Z,,,,5684755729,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807089747,494,30,1,47,39,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-04-27T13:17:57.004Z,2025-04-27T13:17:57Z,,,,5684755873,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807112791,417,32,2,45,0,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-04-27T13:33:54.262Z,2025-04-27T13:33:54Z,,,,5684879505,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807112807,500,32,2,45,0,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-04-27T13:33:54.262Z,2025-04-27T13:33:57Z,,,,5684879571,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807112883,418,1,2,45,0,45v50owpvshpijizwwlcw4lni,1,50.1,49.9,2025-04-27T13:33:54.263Z,2025-04-27T13:33:57Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,5684880009,213,3.59,5684880003,140,32.7,5684880007,212,20.2,5684880001,56,Back,5684880005,141,37.1,5684880011,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807112941,419,1,2,45,1,45v50owpvshpijizwwlcw4lni,0,32.9,39.4,2025-04-27T13:33:56.180Z,2025-04-27T13:34:02Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,5684880721,157,,5684880329,141,100.0,5684880327,140,79.1,5684880333,213,0.71,5684880325,56,Left,5684880331,212,64.1,5684880335,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807112961,420,5,2,45,5,45v50owpvshpijizwwlcw4lni,0,78.7,101.4,2025-04-27T13:34:00.092Z,2025-04-27T14:57:44Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,5684881311,233,501,5684880451,56,Left,5684880455,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807113081,501,5,2,45,5,c7jgkxx1czv5etn7snf1r6p2m,1,21.3,-1.4,2025-04-27T13:34:00.092Z,2025-04-27T14:57:44Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,5684881243,233,420,5684881145,347,,5684881143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807113177,502,1,2,45,11,c7jgkxx1czv5etn7snf1r6p2m,0,21.8,0.0,2025-04-27T13:34:05.403Z,2025-04-27T13:37:50Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5684881707,140,38.0,5684881705,56,Back,5684881703,107,,5684881709,141,9.1,5684881713,213,0.42,5684881711,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807115983,520,43,2,45,16,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-04-27T13:34:10.721Z,2025-04-27T13:37:19Z,qer4hblafo04av0aajfecclx,I. Fossum,,5684897033,56,Back,5684907321,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807113293,421,1,2,45,17,45v50owpvshpijizwwlcw4lni,1,35.2,90.3,2025-04-27T13:34:11.396Z,2025-04-27T13:34:14Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,5684882423,141,56.1,5684882421,140,13.6,5684882425,212,32.5,5684882419,56,Back,5684882429,1,,5684882427,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807118115,533,83,2,45,19,c7jgkxx1czv5etn7snf1r6p2m,0,67.4,10.6,2025-04-27T13:34:13.962Z,2025-04-27T13:37:32Z,qer4hblafo04av0aajfecclx,I. Fossum,,5684909449,399,2y89r1uyyagwssn9m67ihdo7p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807113451,423,1,2,45,23,45v50owpvshpijizwwlcw4lni,0,12.4,42.8,2025-04-27T13:34:18.259Z,2025-04-27T13:34:21Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,5684883199,141,0.0,5684883197,140,52.3,5684883205,1,,5684883201,212,51.3,5684883193,157,,5684883203,213,5.67,5684883195,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807113469,424,5,2,45,25,45v50owpvshpijizwwlcw4lni,0,54.5,-1.1,2025-04-27T13:34:20.222Z,2025-04-27T14:57:45Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,5684883289,56,Right,5684883291,347,,5684884279,233,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807113635,503,5,2,45,25,c7jgkxx1czv5etn7snf1r6p2m,1,45.5,101.1,2025-04-27T13:34:20.222Z,2025-04-27T14:57:44Z,qer4hblafo04av0aajfecclx,I. Fossum,,5684884191,56,Back,5684884245,233,424,5684884193,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807113679,504,1,2,45,34,c7jgkxx1czv5etn7snf1r6p2m,1,53.6,100.0,2025-04-27T13:34:28.764Z,2025-04-27T13:34:30Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,5684884437,213,4.31,5684884427,107,,5684884429,56,Left,5684884435,212,8.0,5684884431,140,50.6,5684884433,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807113845,505,1,2,45,36,c7jgkxx1czv5etn7snf1r6p2m,1,40.6,81.5,2025-04-27T13:34:30.675Z,2025-04-27T13:34:37Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,5684885339,141,83.2,5684885335,140,28.8,5684885331,56,Back,5684885347,213,3.05,5684885343,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807113903,506,1,2,45,43,c7jgkxx1czv5etn7snf1r6p2m,1,30.2,88.1,2025-04-27T13:34:37.332Z,2025-04-27T13:34:40Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,5684885679,213,3.90,5684885673,140,13.1,5684885671,56,Back,5684885677,212,24.8,5684885675,141,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807113983,507,1,2,45,45,c7jgkxx1czv5etn7snf1r6p2m,0,13.0,62.9,2025-04-27T13:34:39.858Z,2025-04-27T13:34:43Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,5684886111,213,0.13,5684886113,1,,5684886103,56,Center,5684886109,212,46.0,5684886101,157,,5684886107,141,71.8,5684886105,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807114047,425,1,2,45,50,45v50owpvshpijizwwlcw4lni,0,45.8,17.7,2025-04-27T13:34:44.651Z,2025-04-27T13:34:46Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,5684886439,56,Right,5684886437,3,,5684886445,212,16.2,5684886441,140,60.6,5684886443,141,10.9,5684886447,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807114097,508,1,2,45,52,c7jgkxx1czv5etn7snf1r6p2m,0,42.9,87.4,2025-04-27T13:34:47.083Z,2025-04-27T13:34:48Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,5684886665,3,,5684886673,212,26.4,5684886675,213,5.96,5684886671,141,75.0,5684886667,56,Center,5684886669,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
