id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId
2751481587,476,7,1,40,45,b3r6d8ydtmtjckam6pku9y400,1,7.4,15.8,2024-11-24T17:43:22.815Z,2024-11-24T20:32:12Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5381249561,167,,5381914145,385,,5381249569,285,,5381249585,233,343,5381249565,56,Back,5381914017,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751481573,344,5,1,40,47,anga7587r1zv4ey71ge9zxol3,1,98.0,101.0,2024-11-24T17:43:25.295Z,2024-11-24T17:48:04Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5381249499,347,,5381249497,56,Left,5381249875,233,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751481625,477,5,1,40,47,b3r6d8ydtmtjckam6pku9y400,0,2.0,-1.0,2024-11-24T17:43:25.295Z,2024-11-24T17:48:05Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5381249771,347,,5381249769,56,Back,5381249883,233,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751481889,345,1,1,41,12,anga7587r1zv4ey71ge9zxol3,1,95.9,100.0,2024-11-24T17:43:49.823Z,2024-11-24T17:43:51Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5381251253,141,87.5,5381251245,56,Left,5381251257,212,10.5,5381251243,107,,5381251249,140,91.2,5381251261,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751481907,346,1,1,41,13,anga7587r1zv4ey71ge9zxol3,1,91.2,87.4,2024-11-24T17:43:51.262Z,2024-11-24T17:43:53Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5381251357,212,6.7,5381251347,56,Left,5381251353,141,96.9,5381251351,140,93.0,5381251359,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751481919,347,2,1,41,15,anga7587r1zv4ey71ge9zxol3,1,88.0,95.3,2024-11-24T17:43:53.231Z,2024-11-24T17:44:14Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5381252797,7,9pnirb3qt48zeui3su8cvu1ka,5381251485,56,Left,5381251491,141,91.2,5381251489,140,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751481943,348,43,1,41,16,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-24T17:43:54.286Z,2024-11-24T17:44:01Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5381251609,56,Left,5381251617,212,8.4,5381252019,144,1,5381251615,141,83.9,5381251619,213,3.92,5381251613,140,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751482017,479,43,1,41,23,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-11-24T17:44:01.029Z,2024-11-24T17:44:15Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5381252041,56,Back,5381253119,144,5,5381252043,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751482491,480,1,1,41,53,b3r6d8ydtmtjckam6pku9y400,0,13.9,18.2,2024-11-24T17:44:30.821Z,2024-11-24T17:44:35Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5381254581,140,61.5,5381254575,157,,5381254573,5,,5381254579,56,Center,5381254587,213,0.39,5381254583,141,48.2,5381254577,241,,5381254589,1,,5381254585,212,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,
2751482541,350,44,1,41,57,anga7587r1zv4ey71ge9zxol3,1,38.4,51.8,2024-11-24T17:44:34.885Z,2024-11-24T17:44:39Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5381254859,56,Back,5381254867,233,481,5381254863,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751482495,481,44,1,41,57,b3r6d8ydtmtjckam6pku9y400,0,61.6,48.2,2024-11-24T17:44:34.886Z,2024-11-24T17:44:40Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5381254593,56,Center,5381254903,233,350,5381254595,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751482505,349,1,1,41,57,anga7587r1zv4ey71ge9zxol3,0,35.5,54.2,2024-11-24T17:44:35.263Z,2024-11-24T20:33:03Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5381917451,3,,5381917459,213,0.04,5381917453,140,49.1,5381917455,141,55.0,5381254639,56,Back,5381917457,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751482585,482,1,1,41,59,b3r6d8ydtmtjckam6pku9y400,0,54.3,45.7,2024-11-24T17:44:36.406Z,2024-11-24T20:33:09Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5381255059,56,Center,5381255065,212,23.8,5381255067,213,0.65,5381255063,141,66.9,5381255061,140,72.3,5381917703,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751482599,351,1,1,42,1,anga7587r1zv4ey71ge9zxol3,0,28.3,28.3,2024-11-24T17:44:38.959Z,2024-11-24T17:44:40Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5381255141,212,12.8,5381255133,3,,5381255139,141,13.8,5381255143,213,5.41,5381255137,140,36.1,5381255135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751482691,483,50,1,42,6,b3r6d8ydtmtjckam6pku9y400,1,67.4,94.6,2024-11-24T17:44:43.917Z,2024-11-24T17:44:49Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5381255581,56,Left,5381255583,286,,5381255659,233,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751482699,352,7,1,42,6,anga7587r1zv4ey71ge9zxol3,1,32.6,5.4,2024-11-24T17:44:43.918Z,2024-11-24T20:44:40Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5381255617,167,,5381918485,385,,5381964517,178,,5381255627,233,483,5381255619,56,Back,5381255621,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751482763,353,5,1,42,7,anga7587r1zv4ey71ge9zxol3,0,35.6,-1.6,2024-11-24T17:44:44.959Z,2024-11-24T17:48:05Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5381255961,233,484,5381255911,347,,5381255909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751482723,484,5,1,42,7,b3r6d8ydtmtjckam6pku9y400,1,64.4,101.6,2024-11-24T17:44:44.959Z,2024-11-24T17:48:05Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5381255731,347,,5381255729,56,Left,5381255925,233,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751482799,485,1,1,42,10,b3r6d8ydtmtjckam6pku9y400,1,68.3,100.0,2024-11-24T17:44:47.541Z,2024-11-24T17:44:50Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5381256077,212,10.5,5381256069,107,,5381256071,56,Left,5381256075,141,87.2,5381256073,140,63.5,5381256079,213,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751482807,486,50,1,42,13,b3r6d8ydtmtjckam6pku9y400,1,60.6,82.5,2024-11-24T17:44:50.678Z,2024-11-24T17:47:59Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5381256341,233,354,5381256123,286,,5381256121,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751482825,354,7,1,42,13,anga7587r1zv4ey71ge9zxol3,1,39.4,17.5,2024-11-24T17:44:50.679Z,2024-11-24T20:44:47Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5381256209,285,,5381256267,233,486,5381919567,384,,5381256207,56,Back,5381964967,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751482861,356,3,1,42,16,anga7587r1zv4ey71ge9zxol3,1,40.6,15.1,2024-11-24T17:44:54.046Z,2024-11-24T20:44:53Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5381256409,286,,5381965391,233,487,5381921005,464,,5381256407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751482913,487,45,1,42,16,b3r6d8ydtmtjckam6pku9y400,0,59.4,84.9,2024-11-24T17:44:54.046Z,2024-11-24T20:44:53Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5381256667,56,Left,5381965447,233,356,5381256673,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751482891,357,3,1,42,17,anga7587r1zv4ey71ge9zxol3,1,37.6,22.8,2024-11-24T17:44:55.134Z,2024-11-24T20:34:01Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5381256553,286,,5381921573,464,,5381256551,56,Back,5381256725,233,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751482917,488,45,1,42,17,b3r6d8ydtmtjckam6pku9y400,0,62.4,77.2,2024-11-24T17:44:55.134Z,2024-11-24T17:48:00Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5381256679,285,,5381256677,56,Center,5381256757,233,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751482935,358,1,1,42,18,anga7587r1zv4ey71ge9zxol3,1,37.8,35.4,2024-11-24T17:44:56.174Z,2024-11-24T17:44:59Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5381256831,141,55.4,5381256827,56,Center,5381256833,212,21.2,5381256829,140,53.3,5381256835,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751482973,359,1,1,42,21,anga7587r1zv4ey71ge9zxol3,0,53.6,54.8,2024-11-24T17:44:58.926Z,2024-11-24T17:45:02Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5381257097,141,35.7,5381257107,1,,5381257105,213,5.91,5381257103,212,35.2,5381257091,140,84.8,5381257085,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751483063,490,59,1,42,24,b3r6d8ydtmtjckam6pku9y400,1,67.1,51.2,2024-11-24T17:45:01.812Z,2024-11-24T20:34:17Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5381257523,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751483039,489,12,1,42,25,b3r6d8ydtmtjckam6pku9y400,1,23.3,57.0,2024-11-24T17:45:02.829Z,2024-11-24T20:34:19Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5381257391,212,46.2,5381257385,56,Center,5381257387,140,67.1,5381257393,213,6.20,5381257389,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751483047,360,1,1,42,26,anga7587r1zv4ey71ge9zxol3,1,36.2,37.7,2024-11-24T17:45:04.015Z,2024-11-24T17:45:06Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5381257461,140,38.2,5381257457,3,,5381257463,141,72.4,5381257465,212,23.7,5381257467,213,1.48,5381257459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751483085,361,1,1,42,29,anga7587r1zv4ey71ge9zxol3,1,39.3,75.7,2024-11-24T17:45:06.559Z,2024-11-24T17:45:08Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5381257637,141,75.9,5381257635,140,51.4,5381257633,56,Center,5381257641,213,0.01,5381257639,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751483115,362,1,1,42,30,anga7587r1zv4ey71ge9zxol3,1,52.9,76.4,2024-11-24T17:45:08.382Z,2024-11-24T20:34:27Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5381257785,56,Back,5381257793,213,3.62,5381257789,141,71.7,5381923361,156,,5381257787,140,47.0,5381257791,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751483165,363,1,1,42,32,anga7587r1zv4ey71ge9zxol3,1,46.6,73.0,2024-11-24T17:45:10.222Z,2024-11-24T17:45:13Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5381258049,140,40.8,5381258055,213,1.96,5381258053,212,16.2,5381258047,56,Back,5381258051,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751483189,364,1,1,42,35,anga7587r1zv4ey71ge9zxol3,1,38.4,95.4,2024-11-24T17:45:12.974Z,2024-11-24T17:45:14Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5381258169,140,42.2,5381258173,212,8.6,5381258171,141,84.2,5381258167,56,Back,5381258175,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751483233,365,1,1,42,36,anga7587r1zv4ey71ge9zxol3,1,42.3,84.2,2024-11-24T17:45:14.174Z,2024-11-24T17:45:17Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5381258375,141,70.9,5381258379,213,3.60,5381258373,140,24.8,5381258377,212,20.5,5381258371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751483325,366,1,1,42,39,anga7587r1zv4ey71ge9zxol3,1,24.9,68.5,2024-11-24T17:45:17.119Z,2024-11-24T17:45:21Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5381258825,141,27.7,5381258829,213,4.83,5381258827,212,27.9,5381258819,56,Back,5381258821,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751483379,367,1,1,42,46,anga7587r1zv4ey71ge9zxol3,1,32.7,27.7,2024-11-24T17:45:23.439Z,2024-11-24T17:45:26Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5381259175,213,5.16,5381259165,140,36.6,5381259167,141,15.3,5381259163,56,Back,5381259171,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751483411,368,1,1,42,48,anga7587r1zv4ey71ge9zxol3,1,36.7,15.3,2024-11-24T17:45:26.142Z,2024-11-24T17:45:27Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5381259335,213,2.19,5381259333,212,12.1,5381259329,140,30.0,5381259327,56,Back,5381259331,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751483475,369,1,1,42,50,anga7587r1zv4ey71ge9zxol3,1,29.9,31.2,2024-11-24T17:45:27.661Z,2024-11-24T17:45:30Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5381259671,140,12.1,5381259669,56,Back,5381259673,141,53.4,5381259675,212,24.0,5381259677,213,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751483513,370,1,1,42,53,anga7587r1zv4ey71ge9zxol3,1,11.5,52.7,2024-11-24T17:45:30.766Z,2024-11-24T17:45:32Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5381259831,212,22.1,5381259827,140,30.5,5381259833,213,5.84,5381259829,141,38.8,5381259825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751483557,371,1,1,42,54,anga7587r1zv4ey71ge9zxol3,1,30.4,37.7,2024-11-24T17:45:32.238Z,2024-11-24T17:45:35Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5381260083,212,13.1,5381260081,141,20.4,5381260077,56,Back,5381260079,140,35.9,5381260085,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751483693,372,1,1,42,57,anga7587r1zv4ey71ge9zxol3,1,35.8,20.1,2024-11-24T17:45:34.926Z,2024-11-24T17:45:40Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5381260769,213,0.16,5381260765,141,25.0,5381260757,56,Center,5381260761,140,55.8,5381260767,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751484419,374,4,1,43,1,anga7587r1zv4ey71ge9zxol3,1,66.8,43.0,2024-11-24T17:45:38.859Z,2024-11-24T20:39:29Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5381264415,286,,5381269409,233,498,5381264407,13,,5381264409,56,Center,5381264411,152,,5381944101,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751485197,498,4,1,43,1,b3r6d8ydtmtjckam6pku9y400,0,33.2,57.0,2024-11-24T17:45:38.860Z,2024-11-24T20:39:26Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5381269417,233,374,5381268567,152,,5381943939,294,,5381268563,13,,5381268571,285,,5381268565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751483711,373,43,1,43,3,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-24T17:45:40.687Z,2024-11-24T17:46:20Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5381264275,144,1,5381260909,4,0,5381260855,140,87.6,5381260863,213,6.24,5381260851,56,Center,5381260861,212,18.5,5381260857,141,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751484535,375,1,1,43,47,anga7587r1zv4ey71ge9zxol3,0,66.8,37.3,2024-11-24T17:46:25.094Z,2024-11-24T17:47:23Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5381264907,212,27.4,5381264905,141,47.0,5381264895,5,,5381264897,155,,5381264909,213,0.24,5381264901,56,Center,5381264903,140,92.1,5381264899,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751484561,491,12,1,43,50,b3r6d8ydtmtjckam6pku9y400,1,8.3,45.7,2024-11-24T17:46:27.516Z,2024-11-24T20:39:45Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5381265005,141,18.5,5381265023,15,,5381265003,140,2.7,5381265009,213,4.40,5381265007,212,19.4,5381265001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751484613,376,1,1,43,53,anga7587r1zv4ey71ge9zxol3,1,97.1,85.0,2024-11-24T17:46:31.182Z,2024-11-24T17:46:32Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5381265229,56,Left,5381265233,141,89.0,5381265235,212,8.6,5381265231,140,89.3,5381265237,213,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751484661,377,1,1,43,54,anga7587r1zv4ey71ge9zxol3,1,87.4,87.8,2024-11-24T17:46:32.078Z,2024-11-24T20:40:02Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5381265527,213,4.89,5381265515,2,,5381265521,140,92.3,5381265519,56,Center,5381265525,212,28.8,5381946381,20,,5381265517,155,,5381265523,141,46.1,5381946379,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751484667,378,61,1,43,57,anga7587r1zv4ey71ge9zxol3,0,91.2,46.7,2024-11-24T17:46:34.862Z,2024-11-24T17:46:37Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5381265543,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751484825,492,12,1,43,58,b3r6d8ydtmtjckam6pku9y400,1,15.2,64.5,2024-11-24T17:46:36.148Z,2024-11-24T20:40:32Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5381266349,141,98.9,5381266353,213,0.70,5381266347,140,41.6,5381266345,56,Back,5381266351,212,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751484817,379,1,1,44,6,anga7587r1zv4ey71ge9zxol3,0,66.0,4.9,2024-11-24T17:46:44.239Z,2024-11-24T20:40:40Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5381266307,212,48.8,5381266299,196,,5381266301,56,Center,5381266297,155,,5381266311,1,,5381266305,141,73.5,5381266303,140,79.8,5381266309,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751484883,494,1,1,44,9,b3r6d8ydtmtjckam6pku9y400,1,24.9,23.9,2024-11-24T17:46:46.580Z,2024-11-24T17:46:53Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5381266697,141,20.8,5381266695,140,42.7,5381266693,56,Back,5381266701,213,6.17,5381266699,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751484917,495,1,1,44,16,b3r6d8ydtmtjckam6pku9y400,1,79.4,44.8,2024-11-24T17:46:53.780Z,2024-11-24T17:47:03Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,1.0,,5381266897,141,59.0,5381267411,210,15,5381266901,213,0.87,5381266895,140,87.1,5381266899,212,12.6,5381266893,56,Center,5381267413,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751484921,496,15,1,44,18,b3r6d8ydtmtjckam6pku9y400,1,87.2,58.3,2024-11-24T17:46:56.217Z,2024-11-24T18:04:33Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5381266923,56,Center,5381339029,76,,5381267443,102,52.8,5381267449,146,97.7,5381267459,233,380,5381267439,55,495,5381267015,20,,5381267437,154,,5381267451,147,5381267445,103,2.5,5381272031,23,,5381267435,29,5381267447,328,,5381266921,17,,,,,,,,52.2,,,,,,,,,
2751484907,380,10,1,44,18,anga7587r1zv4ey71ge9zxol3,1,2.5,46.3,2024-11-24T17:46:56.317Z,2024-11-24T20:41:08Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5381266943,179,,5381266845,182,,5381950365,376,,5381267503,233,496,5381266847,56,Back,5381266941,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751484935,381,52,1,44,19,anga7587r1zv4ey71ge9zxol3,1,2.5,46.3,2024-11-24T17:46:56.427Z,2024-11-24T20:41:12Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5381950571,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751485061,382,1,1,44,25,anga7587r1zv4ey71ge9zxol3,1,12.0,43.9,2024-11-24T17:47:02.918Z,2024-11-24T17:47:16Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5381267691,123,,5381267697,141,14.4,5381268677,189,,5381267699,212,31.2,5381267701,213,5.59,5381267693,56,Back,5381267695,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751485077,383,1,1,44,28,anga7587r1zv4ey71ge9zxol3,1,35.4,15.2,2024-11-24T17:47:06.222Z,2024-11-24T17:47:07Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5381267797,212,11.3,5381267791,56,Back,5381267795,141,31.8,5381267793,140,35.0,5381267799,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751485119,384,1,1,44,29,anga7587r1zv4ey71ge9zxol3,1,35.0,31.8,2024-11-24T17:47:07.165Z,2024-11-24T17:47:09Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5381268049,212,12.5,5381268043,56,Back,5381268045,140,46.6,5381268051,213,6.07,5381268047,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751485125,385,4,1,44,32,anga7587r1zv4ey71ge9zxol3,1,45.0,17.6,2024-11-24T17:47:09.725Z,2024-11-24T17:47:56Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5381268101,13,,5381268107,265,,5381268103,56,Back,5381268357,233,497,5381268109,286,,5381268105,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751485157,497,4,1,44,32,b3r6d8ydtmtjckam6pku9y400,0,55.0,82.4,2024-11-24T17:47:09.726Z,2024-11-24T17:47:56Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5381268369,233,385,5381268311,285,,5381268305,56,Left,5381268303,13,,5381268309,265,,5381268307,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751485635,386,1,1,44,56,anga7587r1zv4ey71ge9zxol3,1,46.8,17.3,2024-11-24T17:47:33.446Z,2024-11-24T20:41:36Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5381270357,140,35.8,5381270857,189,,5381270361,212,16.6,5381270351,5,,5381270363,213,2.34,5381270355,56,Back,5381270359,141,34.8,5381270353,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751485647,387,1,1,44,57,anga7587r1zv4ey71ge9zxol3,1,35.9,34.8,2024-11-24T17:47:34.421Z,2024-11-24T20:41:40Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5381270871,189,,5381270423,140,30.1,5381270429,213,1.84,5381270425,141,67.2,5381270421,56,Back,5381270427,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751485667,388,1,1,44,58,anga7587r1zv4ey71ge9zxol3,1,30.1,67.2,2024-11-24T17:47:36.030Z,2024-11-24T17:47:42Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5381270515,56,Back,5381270519,141,29.1,5381271029,189,,5381270521,212,26.7,5381270517,140,36.1,5381270523,213,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751485687,389,1,1,44,59,anga7587r1zv4ey71ge9zxol3,1,36.2,27.3,2024-11-24T17:47:36.717Z,2024-11-24T17:47:38Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5381270631,212,11.3,5381270627,140,39.8,5381270633,213,5.05,5381270629,141,11.6,5381270625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
