id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value
2704597763,483,8,2,50,26,9qsmopgutr7ut5g6workk8w4i,1,64.9,18.0,2024-07-29T18:13:12.850Z,2024-07-29T20:02:45Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5124638711,384,,5124460601,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704597829,485,1,2,50,34,9qsmopgutr7ut5g6workk8w4i,1,70.4,64.0,2024-07-29T18:13:20.721Z,2024-07-29T19:57:13Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5124460963,141,81.5,5124460961,140,73.6,5124460967,213,1.30,5124460965,212,12.4,5124460959,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704597859,486,1,2,50,36,9qsmopgutr7ut5g6workk8w4i,1,73.6,81.5,2024-07-29T18:13:22.592Z,2024-07-29T19:57:13Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5124461119,56,Center,5124461127,213,3.71,5124461125,212,12.0,5124461121,140,64.0,5124461123,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704597891,487,1,2,50,39,9qsmopgutr7ut5g6workk8w4i,1,65.3,72.3,2024-07-29T18:13:25.489Z,2024-07-29T19:57:12Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5124461315,140,71.0,5124461317,141,81.1,5124461313,56,Left,5124461321,213,0.79,5124461319,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704597919,488,1,2,50,44,9qsmopgutr7ut5g6workk8w4i,1,80.3,81.8,2024-07-29T18:13:30.914Z,2024-07-29T19:57:12Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5124461459,56,Center,5124461461,140,72.4,5124461467,213,4.16,5124461465,212,15.9,5124461463,141,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704597925,489,43,2,50,46,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-07-29T18:13:32.913Z,2024-07-29T18:13:39Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5124461487,56,Center,5124461489,286,0,5124461731,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704597949,490,1,2,50,49,9qsmopgutr7ut5g6workk8w4i,0,72.4,60.8,2024-07-29T18:13:35.683Z,2024-07-29T19:57:12Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5124461579,140,73.2,5124461577,56,Center,5124461583,212,0.9,5124461593,286,,5124461589,233,431,5124461581,141,61.4,5124461587,236,,5124461585,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704597927,431,74,2,50,49,c165yjiny1qnmfdvefxvflnkc,1,21.4,28.8,2024-07-29T18:13:35.684Z,2024-07-29T19:55:14Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5124461493,285,,5124461491,56,Back,5124461595,233,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704597955,433,1,2,50,50,c165yjiny1qnmfdvefxvflnkc,1,24.8,26.5,2024-07-29T18:13:36.755Z,2024-07-29T19:55:13Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5124461633,213,1.25,5124461631,212,29.2,5124461625,56,Back,5124461627,140,33.5,5124461629,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704597991,434,1,2,50,53,c165yjiny1qnmfdvefxvflnkc,1,33.5,67.3,2024-07-29T18:13:39.555Z,2024-07-29T19:55:13Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5124461823,212,27.3,5124461817,56,Left,5124461819,140,58.0,5124461827,213,0.34,5124461821,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704597995,435,50,2,50,56,c165yjiny1qnmfdvefxvflnkc,1,63.3,75.5,2024-07-29T18:13:43.124Z,2024-07-29T19:55:12Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5124462115,233,491,5124461847,286,,5124461845,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704598031,491,7,2,50,56,9qsmopgutr7ut5g6workk8w4i,1,36.7,24.5,2024-07-29T18:13:43.125Z,2024-07-29T20:04:49Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5124462081,233,435,5124462041,56,Back,5124462043,285,,5124641251,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704598057,493,1,2,51,2,9qsmopgutr7ut5g6workk8w4i,1,44.3,52.6,2024-07-29T18:13:48.850Z,2024-07-29T20:05:10Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5124462179,141,77.3,5124462177,140,54.1,5124462175,56,Center,5124462183,213,1.02,5124462181,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704598083,494,1,2,51,4,9qsmopgutr7ut5g6workk8w4i,1,65.4,83.3,2024-07-29T18:13:51.378Z,2024-07-29T19:57:11Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5124462313,212,9.3,5124462309,140,73.1,5124462311,141,90.2,5124462315,213,0.53,5124462307,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704598101,495,1,2,51,8,9qsmopgutr7ut5g6workk8w4i,1,78.2,67.9,2024-07-29T18:13:55.427Z,2024-07-29T19:57:11Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5124462413,140,80.3,5124462419,213,4.98,5124462417,212,8.4,5124462415,141,56.0,5124462411,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704598109,496,1,2,51,9,9qsmopgutr7ut5g6workk8w4i,0,80.3,56.0,2024-07-29T18:13:56.042Z,2024-07-29T20:05:20Z,17e766t2zpr5pmshhww0iu4us,O. Schwartau,,,5124462491,4,,5124462459,213,0.47,5124462453,140,89.6,5124462451,56,Center,5124462457,212,11.0,5124462455,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704598115,436,8,2,51,11,c165yjiny1qnmfdvefxvflnkc,1,9.3,30.4,2024-07-29T18:13:58.107Z,2024-07-29T20:05:28Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5124642191,14,,5124462475,56,Back,5124642115,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704598131,437,6,2,51,13,c165yjiny1qnmfdvefxvflnkc,0,4.6,34.8,2024-07-29T18:14:00.114Z,2024-07-29T20:05:41Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5124462547,56,Back,5124462551,73,,5124462557,233,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704598125,497,6,2,51,13,9qsmopgutr7ut5g6workk8w4i,1,95.4,65.2,2024-07-29T18:14:00.114Z,2024-07-29T19:57:10Z,17e766t2zpr5pmshhww0iu4us,O. Schwartau,,,5124462553,233,437,5124462543,73,,5124462541,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704598393,498,1,2,51,48,9qsmopgutr7ut5g6workk8w4i,1,99.5,99.5,2024-07-29T18:14:35.331Z,2024-07-29T20:05:51Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5124463987,141,53.6,5124463985,140,94.4,5124463981,223,,5124463979,155,,5124463989,212,31.7,5124642711,20,,5124463991,213,4.54,5124463975,2,,5124463977,6,5124463983,56,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,
2704598395,499,61,2,51,53,9qsmopgutr7ut5g6workk8w4i,1,94.4,53.6,2024-07-29T18:14:40.224Z,2024-07-29T19:57:10Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5124464005,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704598433,500,1,2,51,54,9qsmopgutr7ut5g6workk8w4i,1,80.5,60.0,2024-07-29T18:14:40.627Z,2024-07-29T20:05:59Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,1.0,5124464239,140,77.7,5124464237,56,Center,5124466213,210,16,5124464241,141,46.3,5124464245,213,4.41,5124466217,25,,5124466215,154,,5124464243,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704598435,501,16,2,51,55,9qsmopgutr7ut5g6workk8w4i,1,76.0,49.1,2024-07-29T18:14:42.115Z,2024-07-29T20:06:30Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5124466239,154,,5124466255,231,49.5,5124465119,25,,5124466245,102,52.2,5124466247,103,1.3,5124466253,230,98.5,5124465137,375,51:54.160,5124464255,18,,5124464257,56,5124643831,396,5124643829,395,5124466251,328,Center,1.2,,5124465121,20,,5124466241,55,47.8,500,5124466235,76,5124466237,29,,,5124465129,374,5124466249,215,,5124466419,113,,,,,,,,2024-07-29 19:14:40.603
2704598845,439,1,2,53,4,c165yjiny1qnmfdvefxvflnkc,1,49.9,50.3,2024-07-29T18:15:50.854Z,2024-07-29T19:55:12Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5124466849,189,,5124466649,140,29.2,5124466647,56,Back,5124466651,141,48.7,5124466655,213,3.19,5124466657,279,G,5124466653,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704598857,440,1,2,53,9,c165yjiny1qnmfdvefxvflnkc,1,29.2,48.7,2024-07-29T18:15:56.135Z,2024-07-29T19:55:11Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5124466743,141,27.1,5124466747,213,5.49,5124466741,140,43.1,5124466745,212,20.7,5124466739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704598863,441,1,2,53,12,c165yjiny1qnmfdvefxvflnkc,0,57.5,24.0,2024-07-29T18:15:58.567Z,2024-07-29T19:55:11Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5124466781,212,22.6,5124466783,213,0.79,5124466777,140,72.7,5124466775,56,Center,5124466779,141,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704598887,503,1,2,53,16,9qsmopgutr7ut5g6workk8w4i,1,25.6,60.3,2024-07-29T18:16:02.919Z,2024-07-29T19:57:08Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5124466933,56,Back,5124466937,141,79.9,5124466935,140,38.1,5124466939,212,18.7,5124466941,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704598919,504,1,2,53,17,9qsmopgutr7ut5g6workk8w4i,1,38.1,79.9,2024-07-29T18:16:03.750Z,2024-07-29T19:57:08Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5124467121,56,Back,5124467127,212,13.6,5124467125,141,70.0,5124467123,140,26.9,5124467129,213,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704598983,505,1,2,53,20,9qsmopgutr7ut5g6workk8w4i,1,29.1,66.1,2024-07-29T18:16:06.998Z,2024-07-29T19:57:08Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5124467493,56,Back,5124467497,141,43.7,5124467495,140,28.5,5124467501,213,4.67,5124467499,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599001,506,1,2,53,30,9qsmopgutr7ut5g6workk8w4i,1,30.3,43.6,2024-07-29T18:16:17.207Z,2024-07-29T19:57:07Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5124467609,140,37.2,5124467619,213,5.03,5124467607,56,Back,5124467617,212,23.1,5124467613,141,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599025,507,1,2,53,33,9qsmopgutr7ut5g6workk8w4i,1,37.2,11.4,2024-07-29T18:16:19.895Z,2024-07-29T19:57:07Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5124467741,212,14.9,5124467737,140,42.3,5124467735,56,Back,5124467739,141,31.8,5124467743,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599035,508,1,2,53,34,9qsmopgutr7ut5g6workk8w4i,1,42.3,31.8,2024-07-29T18:16:20.703Z,2024-07-29T19:57:07Z,17e766t2zpr5pmshhww0iu4us,O. Schwartau,,,5124467775,213,1.43,5124467771,141,37.4,5124467767,56,Back,5124467769,140,42.8,5124467773,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599037,509,1,2,53,35,9qsmopgutr7ut5g6workk8w4i,0,42.8,37.4,2024-07-29T18:16:21.519Z,2024-07-29T19:57:07Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5124467783,56,Back,5124467785,140,39.8,5124467787,141,26.5,5124467789,212,8.1,5124467791,213,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599041,443,1,2,53,36,c165yjiny1qnmfdvefxvflnkc,1,61.0,82.1,2024-07-29T18:16:23.119Z,2024-07-29T20:11:06Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5124467817,213,5.36,5124467815,212,7.5,5124467811,140,65.3,5124467813,141,73.3,5124467809,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599043,444,4,2,53,37,c165yjiny1qnmfdvefxvflnkc,1,66.7,66.9,2024-07-29T18:16:23.767Z,2024-07-29T19:55:10Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5124467999,233,510,5124467899,13,,5124468263,294,,5124467907,286,,5124467901,56,Center,5124467903,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599071,510,4,2,53,37,9qsmopgutr7ut5g6workk8w4i,0,33.3,33.1,2024-07-29T18:16:23.768Z,2024-07-29T19:57:06Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5124467981,152,,5124467975,13,,5124467977,294,,5124467979,56,Back,5124467983,285,,5124468029,233,444,5124468317,55,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599089,511,17,2,53,43,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-07-29T18:16:30.055Z,2024-07-29T19:57:06Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5124468309,13,243,5124468305,31,,5124468307,393,,5124468311,55,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599343,445,1,2,54,21,c165yjiny1qnmfdvefxvflnkc,0,67.8,69.3,2024-07-29T18:17:08.025Z,2024-07-29T20:11:35Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5124469513,155,,5124469523,212,35.8,5124469515,152,,5124469517,56,Center,5124469521,141,31.7,5124469527,1,,5124469525,213,5.49,5124469519,140,91.7,5124469509,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599361,512,44,2,54,24,9qsmopgutr7ut5g6workk8w4i,1,9.6,65.9,2024-07-29T18:17:11.160Z,2024-07-29T19:57:06Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5124469607,233,446,5124469593,285,,5124469591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599345,446,44,2,54,24,c165yjiny1qnmfdvefxvflnkc,0,90.4,34.1,2024-07-29T18:17:11.161Z,2024-07-29T19:55:10Z,ejeagwkwh1ijuwgfpiya8cel1,D. Kolinger,,,5124469641,233,512,5124469533,286,,5124469531,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599379,513,12,2,54,25,9qsmopgutr7ut5g6workk8w4i,1,8.8,63.0,2024-07-29T18:17:11.633Z,2024-07-29T19:57:05Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5124469671,212,11.8,5124469673,213,2.61,5124469667,140,0.0,5124469665,56,Back,5124469681,15,,5124469669,141,71.8,5124470159,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599511,449,6,2,54,27,c165yjiny1qnmfdvefxvflnkc,1,94.8,32.1,2024-07-29T18:17:14.385Z,2024-07-29T19:55:09Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5124470497,56,Center,5124470499,75,,5124532373,233,514,5124470753,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599417,514,6,2,54,27,9qsmopgutr7ut5g6workk8w4i,0,5.2,67.9,2024-07-29T18:17:14.385Z,2024-07-29T20:11:51Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5124469961,56,Back,5124532387,233,449,5124469963,73,,5124470343,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599385,447,43,2,54,29,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-07-29T18:17:15.706Z,2024-07-29T18:17:30Z,ejeagwkwh1ijuwgfpiya8cel1,D. Kolinger,,,5124470267,144,61,5124469735,56,Center,5124469857,459,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599389,448,43,2,54,29,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-07-29T18:17:16.186Z,2024-07-29T18:17:37Z,ejeagwkwh1ijuwgfpiya8cel1,D. Kolinger,,,5124470579,144,5,5124469753,346,0,5124469751,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599573,450,1,2,54,59,c165yjiny1qnmfdvefxvflnkc,0,99.5,0.5,2024-07-29T18:17:45.892Z,2024-07-29T20:12:04Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5124470833,213,1.54,5124470823,223,,5124470831,212,45.2,5124470835,1,,5124650083,72,,5124470821,155,,5124470825,56,Center,5124470827,140,100.0,5124470819,6,5124470829,141,5124470817,2,,,,,,,,,,,66.9,,,,,,,,,,,,,,,,,,,,,,
2704599575,451,5,2,55,2,c165yjiny1qnmfdvefxvflnkc,0,100.7,67.8,2024-07-29T18:17:49.074Z,2024-07-29T19:55:09Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5124470889,233,515,5124470837,56,Center,5124470839,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599579,515,5,2,55,2,9qsmopgutr7ut5g6workk8w4i,1,-0.7000000000000001,32.2,2024-07-29T18:17:49.074Z,2024-07-29T19:57:05Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5124470883,233,451,5124470853,56,Back,5124470855,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599681,516,1,2,55,16,9qsmopgutr7ut5g6workk8w4i,1,5.3,38.2,2024-07-29T18:18:03.307Z,2024-07-29T20:12:15Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5124650315,189,,5124471393,212,89.1,5124471385,124,,5124471387,56,Right,5124471389,140,87.4,5124471397,1,,5124471395,213,6.03,5124471391,141,4.9,5124471401,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599685,517,3,2,55,20,9qsmopgutr7ut5g6workk8w4i,0,86.4,6.2,2024-07-29T18:18:07.193Z,2024-07-29T20:12:22Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5124471409,286,,5124650431,465,,5124471407,56,Right,5124471417,233,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599683,452,7,2,55,20,c165yjiny1qnmfdvefxvflnkc,0,13.6,93.8,2024-07-29T18:18:07.194Z,2024-07-29T20:12:26Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5124650485,385,,5124471411,233,517,5124471403,56,Back,5124471405,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599693,518,1,2,55,22,9qsmopgutr7ut5g6workk8w4i,1,87.4,4.9,2024-07-29T18:18:08.507Z,2024-07-29T19:57:04Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5124471479,141,5.0,5124471475,56,Right,5124471477,140,73.9,5124471483,213,3.14,5124471481,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599697,519,1,2,55,25,9qsmopgutr7ut5g6workk8w4i,1,71.9,7.6,2024-07-29T18:18:12.203Z,2024-07-29T19:57:04Z,17e766t2zpr5pmshhww0iu4us,O. Schwartau,,,5124471509,141,30.1,5124471507,140,64.6,5124471505,56,Center,5124471511,212,17.1,5124471513,213,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599701,520,1,2,55,26,9qsmopgutr7ut5g6workk8w4i,0,64.6,30.1,2024-07-29T18:18:13.371Z,2024-07-29T19:57:03Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5124471533,140,66.8,5124471537,212,7.0,5124471535,141,39.8,5124471531,56,Center,5124471539,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599719,454,1,2,55,29,c165yjiny1qnmfdvefxvflnkc,0,31.6,69.3,2024-07-29T18:18:15.451Z,2024-07-29T20:12:52Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5124471635,213,5.96,5124471631,141,48.7,5124471637,1,,5124650957,155,,5124471627,56,Center,5124471629,140,71.0,5124471633,212,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599727,521,59,2,55,30,9qsmopgutr7ut5g6workk8w4i,1,28.9,42.7,2024-07-29T18:18:16.675Z,2024-07-29T20:12:57Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5124471691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599747,522,12,2,55,31,9qsmopgutr7ut5g6workk8w4i,1,28.9,42.7,2024-07-29T18:18:17.859Z,2024-07-29T20:12:58Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5124471773,213,0.06,5124471771,212,35.3,5124471765,56,Center,5124471767,140,62.5,5124471769,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599753,523,44,2,55,36,9qsmopgutr7ut5g6workk8w4i,1,64.5,41.4,2024-07-29T18:18:22.858Z,2024-07-29T19:57:03Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5124471823,233,455,5124471783,286,,5124471781,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599735,455,44,2,55,36,c165yjiny1qnmfdvefxvflnkc,0,35.5,58.6,2024-07-29T18:18:22.859Z,2024-07-29T19:55:08Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5124471833,233,523,5124471725,56,Back,5124471727,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599757,524,1,2,55,36,9qsmopgutr7ut5g6workk8w4i,0,61.3,43.4,2024-07-29T18:18:23.019Z,2024-07-29T20:43:46Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5124471793,56,Center,5124471797,141,35.5,5124471795,140,67.7,5124471791,168,,5124471799,212,8.6,5124471789,3,,5124471801,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599763,456,1,2,55,38,c165yjiny1qnmfdvefxvflnkc,1,23.9,75.3,2024-07-29T18:18:25.139Z,2024-07-29T20:13:15Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5124471851,213,3.69,5124471849,212,19.2,5124471843,56,Back,5124471847,141,60.5,5124471841,3,,5124471845,140,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599767,457,43,2,55,39,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-07-29T18:18:26.364Z,2024-07-29T20:13:24Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5124651581,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704599839,458,1,2,55,45,c165yjiny1qnmfdvefxvflnkc,1,11.4,48.5,2024-07-29T18:18:32.219Z,2024-07-29T19:55:07Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5124472237,140,13.1,5124472233,56,Back,5124472245,212,8.8,5124472247,213,1.37,5124472241,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
