id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2742886527,338,5,1,45,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,-1.2,40.2,2024-11-02T16:47:02.848Z,2024-11-02T18:05:29Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5334376781,56,Back,5334376783,346,,5334376845,233,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742886535,402,5,1,45,34,aljua8crr0vkwit0j3m59jw9j,0,101.2,59.8,2024-11-02T16:47:02.848Z,2024-11-02T18:05:29Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5334376809,346,,5334376901,233,338,5334376807,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742887481,339,1,1,46,1,9w3sjm5ml4sjr2v81oxzdrt8v,0,5.1,44.6,2024-11-02T16:47:30.288Z,2024-11-02T16:47:35Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5334381999,56,Right,5334382007,213,5.96,5334382029,1,,5334382005,212,65.3,5334382033,74,,5334381995,124,,5334382003,141,13.8,5334382001,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742887555,403,44,1,46,6,aljua8crr0vkwit0j3m59jw9j,1,39.2,83.8,2024-11-02T16:47:34.703Z,2024-11-02T18:13:05Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5334382375,285,,5334382511,233,340,5334382369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742887499,340,44,1,46,6,9w3sjm5ml4sjr2v81oxzdrt8v,0,60.8,16.2,2024-11-02T16:47:34.704Z,2024-11-02T18:13:05Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5334382567,233,403,5334382095,286,,5334382091,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742887615,404,1,1,46,6,aljua8crr0vkwit0j3m59jw9j,0,43.8,79.6,2024-11-02T16:47:34.871Z,2024-11-02T18:21:34Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5334382733,3,,5334382739,141,100.0,5334382737,140,56.1,5334382741,212,20.0,5334382743,213,0.87,5334382735,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742887613,341,5,1,46,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.8,-1.8,2024-11-02T16:47:37.856Z,2024-11-02T18:05:30Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5334382705,347,,5334382811,233,405,5334382703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742887619,405,5,1,46,9,aljua8crr0vkwit0j3m59jw9j,0,56.2,101.8,2024-11-02T16:47:37.856Z,2024-11-02T18:05:30Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5334382761,347,,5334382759,56,Left,5334382849,233,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742887985,342,1,1,46,18,9w3sjm5ml4sjr2v81oxzdrt8v,0,53.7,0.0,2024-11-02T16:47:47.248Z,2024-11-02T16:47:49Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5334384643,140,75.6,5334384657,213,0.27,5334384661,1,,5334384635,107,,5334384639,56,Right,5334384651,212,23.8,5334384645,141,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742888029,406,8,1,46,21,aljua8crr0vkwit0j3m59jw9j,1,30.1,93.9,2024-11-02T16:47:50.391Z,2024-11-02T21:35:43Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5334384933,56,Back,5336015601,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742888047,343,5,1,46,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,71.8,-1.2,2024-11-02T16:47:50.903Z,2024-11-02T18:05:31Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5334385035,56,Right,5334385141,233,407,5334385037,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742888039,407,5,1,46,22,aljua8crr0vkwit0j3m59jw9j,0,28.2,101.2,2024-11-02T16:47:50.903Z,2024-11-02T16:47:55Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5334385005,347,,5334385001,56,Back,5334385171,233,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742888325,344,1,1,46,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,71.0,0.0,2024-11-02T16:47:59.824Z,2024-11-02T16:48:00Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5334386599,212,10.9,5334386593,56,Right,5334386591,107,,5334386601,213,1.62,5334386595,140,70.5,5334386597,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742888403,345,1,1,46,32,9w3sjm5ml4sjr2v81oxzdrt8v,0,70.5,14.1,2024-11-02T16:48:00.720Z,2024-11-02T17:30:39Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5334386987,56,Right,5334644665,156,,5334386993,212,6.6,5334386991,141,4.6,5334386995,213,4.49,5334386989,140,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742888519,408,8,1,46,34,aljua8crr0vkwit0j3m59jw9j,1,26.5,86.3,2024-11-02T16:48:03.223Z,2024-11-02T21:35:50Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5336016239,385,,5334387651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742888427,346,61,1,46,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,69.1,4.6,2024-11-02T16:48:03.432Z,2024-11-02T17:30:26Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5334387115,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742888671,410,1,1,46,37,aljua8crr0vkwit0j3m59jw9j,1,30.5,75.9,2024-11-02T16:48:06.391Z,2024-11-02T16:48:09Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5334388419,56,Back,5334388425,212,21.0,5334388427,213,5.44,5334388421,140,43.8,5334388423,141,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742888681,411,3,1,46,41,aljua8crr0vkwit0j3m59jw9j,0,50.0,47.2,2024-11-02T16:48:09.752Z,2024-11-02T21:36:00Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5334388735,233,347,5334388455,286,,5334388453,56,Center,5336017223,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742888707,347,7,1,46,41,9w3sjm5ml4sjr2v81oxzdrt8v,0,50.0,52.8,2024-11-02T16:48:09.753Z,2024-11-02T21:36:01Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5334388559,56,Center,5336017375,385,,5334388561,285,,5334388703,233,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742888767,412,43,1,46,42,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-11-02T16:48:11.415Z,2024-11-02T17:30:55Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5334388861,140,41.9,5334388863,141,17.0,5334388859,56,Back,5334388865,212,19.5,5334649923,144,1,5334388867,213,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742888789,413,1,1,46,43,aljua8crr0vkwit0j3m59jw9j,0,41.9,17.0,2024-11-02T16:48:12.231Z,2024-11-02T16:48:13Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5334388957,56,Center,5334388963,212,16.6,5334388961,141,34.5,5334388965,213,0.80,5334388959,140,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742888895,348,1,1,46,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,48.6,65.1,2024-11-02T16:48:13.072Z,2024-11-02T16:48:16Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5334389497,213,4.40,5334389493,141,59.9,5334389489,56,Back,5334389491,140,47.5,5334389495,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742888943,350,1,1,46,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.5,59.6,2024-11-02T16:48:14.480Z,2024-11-02T21:36:23Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5334389833,56,Left,5334389839,212,19.0,5334389837,141,81.7,5334389835,140,58.5,5334389841,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742888981,351,1,1,46,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.1,85.9,2024-11-02T16:48:16.816Z,2024-11-02T16:48:18Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5334390031,56,Back,5334390037,141,88.0,5334390041,212,12.6,5334390043,213,3.03,5334390035,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742889111,352,1,1,46,50,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.2,88.0,2024-11-02T16:48:18.464Z,2024-11-02T16:48:21Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5334390737,141,77.5,5334390733,140,42.4,5334390729,56,Back,5334390739,212,7.4,5334390743,213,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742889193,353,1,1,46,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.9,74.5,2024-11-02T16:48:21.728Z,2024-11-02T16:48:23Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5334391133,141,69.7,5334391131,140,25.7,5334391127,56,Back,5334391139,212,17.3,5334391143,213,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742889279,354,1,1,46,55,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.0,69.7,2024-11-02T16:48:23.520Z,2024-11-02T16:48:26Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5334391605,213,6.08,5334391597,56,Back,5334391599,140,39.3,5334391601,141,65.5,5334391603,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742889365,355,1,1,46,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.8,64.8,2024-11-02T16:48:25.824Z,2024-11-02T16:48:28Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5334392179,56,Back,5334392183,141,82.4,5334392187,213,2.33,5334392181,140,31.9,5334392185,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742889401,356,1,1,47,0,9w3sjm5ml4sjr2v81oxzdrt8v,0,32.4,83.0,2024-11-02T16:48:28.849Z,2024-11-02T16:48:29Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5334392347,212,38.2,5334392341,56,Center,5334392343,140,67.2,5334392351,1,,5334392339,155,,5334392345,141,66.4,5334392349,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742889583,414,1,1,47,3,aljua8crr0vkwit0j3m59jw9j,1,29.1,38.5,2024-11-02T16:48:32.152Z,2024-11-02T16:48:35Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5334393241,213,5.37,5334393235,141,18.5,5334393229,3,,5334393231,56,Back,5334393237,212,17.2,5334393233,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742889629,416,1,1,47,7,aljua8crr0vkwit0j3m59jw9j,1,39.2,18.5,2024-11-02T16:48:35.752Z,2024-11-02T16:48:36Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5334393415,212,6.1,5334393409,56,Back,5334393417,213,3.54,5334393411,140,33.8,5334393413,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742889733,417,1,1,47,8,aljua8crr0vkwit0j3m59jw9j,1,33.8,15.0,2024-11-02T16:48:36.759Z,2024-11-02T16:48:40Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5334393959,56,Back,5334393965,212,11.2,5334393967,213,2.18,5334393961,140,27.7,5334393963,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742889817,418,1,1,47,11,aljua8crr0vkwit0j3m59jw9j,1,32.4,34.9,2024-11-02T16:48:40.136Z,2024-11-02T16:48:44Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5334394521,213,1.45,5334394513,140,34.8,5334394507,56,Back,5334394519,212,20.9,5334394515,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742889871,419,1,1,47,15,aljua8crr0vkwit0j3m59jw9j,1,43.9,63.7,2024-11-02T16:48:44.280Z,2024-11-02T16:48:46Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5334394805,213,4.54,5334394797,56,Back,5334394801,141,35.1,5334394803,212,19.8,5334394799,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742889913,420,1,1,47,17,aljua8crr0vkwit0j3m59jw9j,1,40.6,35.1,2024-11-02T16:48:46.023Z,2024-11-02T16:48:47Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5334395053,56,Back,5334395059,212,8.0,5334395057,141,26.2,5334395061,213,5.43,5334395055,140,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742890041,421,1,1,47,19,aljua8crr0vkwit0j3m59jw9j,1,45.6,26.2,2024-11-02T16:48:47.511Z,2024-11-02T16:48:51Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5334395785,212,28.5,5334395779,140,37.1,5334395789,213,1.89,5334395781,141,66.0,5334395775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742890231,422,1,1,47,23,aljua8crr0vkwit0j3m59jw9j,1,46.1,67.2,2024-11-02T16:48:51.735Z,2024-11-02T16:48:57Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5334396809,140,62.5,5334396815,141,49.6,5334396817,212,21.0,5334396807,56,Center,5334396821,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742890265,357,45,1,47,27,9w3sjm5ml4sjr2v81oxzdrt8v,0,32.6,59.3,2024-11-02T16:48:56.175Z,2024-11-02T21:37:06Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5334396945,56,Back,5334396947,285,,5334397193,233,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742890273,423,3,1,47,27,aljua8crr0vkwit0j3m59jw9j,1,67.4,40.7,2024-11-02T16:48:56.175Z,2024-11-02T21:37:08Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5334397075,233,357,5334396973,286,,5334396971,56,Center,5336023967,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742890431,424,1,1,47,28,aljua8crr0vkwit0j3m59jw9j,1,66.8,42.7,2024-11-02T16:48:56.815Z,2024-11-02T21:37:13Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5334397723,213,3.53,5334397721,212,7.5,5334397719,141,38.5,5334397717,140,60.2,5334397715,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742890439,425,1,1,47,30,aljua8crr0vkwit0j3m59jw9j,0,60.2,38.5,2024-11-02T16:48:58.567Z,2024-11-02T16:49:02Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5334397759,56,Center,5334397769,141,32.7,5334397765,140,72.4,5334397777,213,5.98,5334397771,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742890543,359,1,1,47,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.2,74.5,2024-11-02T16:49:02.528Z,2024-11-02T16:49:06Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5334398397,140,49.3,5334398399,141,85.3,5334398395,56,Back,5334398401,212,17.5,5334398403,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742890661,360,3,1,47,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.0,91.8,2024-11-02T16:49:06.994Z,2024-11-02T21:37:38Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5334399095,56,Left,5336027719,465,,5334399337,233,426,5334399097,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742890567,426,45,1,47,38,aljua8crr0vkwit0j3m59jw9j,0,42.0,8.2,2024-11-02T16:49:06.994Z,2024-11-02T17:59:07Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5334398533,285,,5334398531,56,Back,5334399405,233,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742890685,361,4,1,47,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.4,93.8,2024-11-02T16:49:08.930Z,2024-11-02T21:37:48Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5334399523,233,427,5334399221,13,,5334399233,286,,5334399227,152,,5334653035,295,,5334399225,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742890673,427,4,1,47,40,aljua8crr0vkwit0j3m59jw9j,0,38.6,6.2,2024-11-02T16:49:08.931Z,2024-11-02T21:37:49Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5334399553,233,361,5334652735,295,,5334399289,56,Back,5334399293,152,,5334399301,285,,5334399287,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742891167,362,1,1,47,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,60.6,95.9,2024-11-02T16:49:24.577Z,2024-11-02T16:49:28Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5334401879,140,27.2,5334401887,1,,5334401885,213,3.29,5334401873,5,,5334401875,152,,5334401883,212,35.5,5334401881,141,88.1,5334401877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742891325,363,1,1,47,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.2,88.1,2024-11-02T16:49:28.065Z,2024-11-02T16:49:33Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5334402723,141,53.0,5334402727,213,4.71,5334402721,140,27.1,5334402719,56,Back,5334402725,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742891341,364,30,1,48,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-02T16:49:33.097Z,2024-11-02T16:49:33Z,,,,,5334402841,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742891335,428,30,1,48,4,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-11-02T16:49:33.097Z,2024-11-02T16:49:34Z,,,,,5334402803,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742910641,384,43,2,45,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-02T16:46:48.873Z,2024-11-02T18:14:44Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5334924565,144,74,5334506165,56,Right,5334923299,233,395,5334506167,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742909615,378,18,2,45,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-02T17:05:51.951Z,2024-11-02T17:05:52Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5334500633,42,,5334500637,59,19,5334500635,44,Forward,5334500685,55,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742909619,379,19,2,45,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-02T17:05:51.952Z,2024-11-02T17:05:53Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5334500663,292,10,5334500661,59,90,5334500655,42,,5334500669,55,378,5334500667,44,Forward,5334500665,293,3,5334500659,145,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742911069,439,18,2,45,0,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-11-02T17:05:52.051Z,2024-11-02T17:07:07Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5334508293,55,440,5334508225,44,Forward,5334508223,42,,5334508227,59,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742911083,440,19,2,45,0,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-11-02T17:05:52.052Z,2024-11-02T17:07:08Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5334508269,59,11,5334508273,293,4,5334508271,292,6,5334508263,42,,5334508275,44,Midfielder,5334508267,145,11,5334508277,55,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742911267,441,18,2,45,0,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-11-02T17:05:52.151Z,2024-11-02T17:07:17Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5334509365,44,Defender,5334509461,55,442,5334509367,59,12,5334509363,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742911277,442,19,2,45,0,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-11-02T17:05:52.152Z,2024-11-02T17:07:17Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5334509433,292,4,5334509431,59,31,5334509425,42,,5334509439,55,441,5334509437,44,Defender,5334509435,293,5,5334509429,145,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742910199,380,32,2,45,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-02T17:06:27.127Z,2024-11-02T17:06:27Z,,,,,5334503891,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742910201,433,32,2,45,0,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-11-02T17:06:27.127Z,2024-11-02T18:54:42Z,,,,,5334503893,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742910307,381,1,2,45,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,50.1,50.6,2024-11-02T17:06:27.128Z,2024-11-02T22:48:32Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5334504451,140,27.0,5334504453,141,42.8,5334504459,279,S,5334504457,213,3.36,5334504449,56,Back,5334504455,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742910385,382,1,2,45,4,9w3sjm5ml4sjr2v81oxzdrt8v,0,28.3,35.5,2024-11-02T17:06:31.462Z,2024-11-02T22:48:52Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5334504805,212,52.7,5334504797,56,Right,5334504813,1,,5334504809,213,5.78,5336300147,157,,5334504803,141,0.0,5334504801,140,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742910391,383,5,2,45,7,9w3sjm5ml4sjr2v81oxzdrt8v,0,76.2,-1.8,2024-11-02T17:06:34.848Z,2024-11-02T17:06:42Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5334504845,56,Right,5334505359,233,434,5334504847,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742910465,434,5,2,45,7,aljua8crr0vkwit0j3m59jw9j,1,23.8,101.8,2024-11-02T17:06:34.848Z,2024-11-02T18:05:31Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5334505273,56,Back,5334505275,347,,5334505321,233,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742910625,435,1,2,45,15,aljua8crr0vkwit0j3m59jw9j,1,24.4,100.0,2024-11-02T17:06:42.793Z,2024-11-02T17:06:46Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5334506057,141,91.7,5334506061,213,5.41,5334506055,140,29.8,5334506053,56,Back,5334506045,107,,5334506059,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742910629,436,1,2,45,19,aljua8crr0vkwit0j3m59jw9j,0,36.5,96.5,2024-11-02T17:06:46.489Z,2024-11-03T00:19:35Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5334506099,213,0.03,5336559275,233,726,5334506093,140,40.5,5334506091,56,Back,5336303285,236,,5334506095,141,96.7,5334506097,212,4.2,5336303287,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743240223,726,74,2,45,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,65.5,4.0,2024-11-02T17:06:46.490Z,2024-11-03T00:19:35Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5336559291,233,436,5336302715,285,,5336302713,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
