id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2784806049,303,1,1,40,24,c165yjiny1qnmfdvefxvflnkc,1,52.1,4.6,2025-03-07T18:40:32.127Z,2025-03-07T18:40:34Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5562483595,213,2.73,5562483587,56,Back,5562483589,140,32.2,5562483591,141,18.1,5562483593,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806069,304,1,1,40,26,c165yjiny1qnmfdvefxvflnkc,0,32.3,18.8,2025-03-07T18:40:33.935Z,2025-03-07T18:40:35Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5562483701,141,15.2,5562483703,212,27.9,5562483697,56,Right,5562483699,140,58.8,5562483705,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806103,478,61,1,40,27,77tfx9me4aaqhzv78bmgsy9bg,0,42.1,79.9,2025-03-07T18:40:35.455Z,2025-03-07T21:20:52Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5562483901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806111,305,3,1,40,28,c165yjiny1qnmfdvefxvflnkc,0,50.0,21.8,2025-03-07T18:40:36.791Z,2025-03-07T21:21:01Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5562483953,56,Center,5563420823,465,,5562483955,286,,5562484035,233,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806121,479,7,1,40,28,77tfx9me4aaqhzv78bmgsy9bg,0,50.0,78.2,2025-03-07T18:40:36.792Z,2025-03-07T21:21:04Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5563420969,178,,5562484009,285,,5562484011,233,305,5562484007,56,Center,5563420967,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806183,306,1,1,40,30,c165yjiny1qnmfdvefxvflnkc,0,43.2,32.5,2025-03-07T18:40:38.647Z,2025-03-07T21:21:07Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5562484297,213,6.00,5562484293,141,7.9,5562484291,140,97.1,5562484289,56,Right,5562484287,157,,5562484295,212,59.0,5562484299,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806245,481,1,1,40,38,77tfx9me4aaqhzv78bmgsy9bg,1,7.8,88.7,2025-03-07T18:40:45.938Z,2025-03-07T18:40:49Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5562484659,213,6.02,5562484655,141,78.5,5562484653,140,32.1,5562484657,212,26.4,5562484651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806263,482,1,1,40,41,77tfx9me4aaqhzv78bmgsy9bg,1,36.0,74.7,2025-03-07T18:40:49.656Z,2025-03-07T18:40:52Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5562484773,212,24.9,5562484769,140,32.0,5562484771,141,38.6,5562484775,213,4.54,5562484767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806321,483,1,1,40,44,77tfx9me4aaqhzv78bmgsy9bg,1,32.0,39.1,2025-03-07T18:40:52.249Z,2025-03-07T18:40:57Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5562485123,56,Right,5562485133,1,,5562485129,212,35.4,5562485125,140,57.7,5562485127,141,5.5,5562485131,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806357,484,1,1,40,49,77tfx9me4aaqhzv78bmgsy9bg,1,68.2,10.7,2025-03-07T18:40:57.591Z,2025-03-07T18:41:00Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5562485333,140,83.2,5562485339,213,6.01,5562485335,141,4.3,5562485337,212,16.3,5562485331,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806399,485,1,1,40,53,77tfx9me4aaqhzv78bmgsy9bg,1,83.7,5.8,2025-03-07T18:41:01.372Z,2025-03-07T18:41:04Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5562485541,213,2.92,5562485535,140,72.5,5562485539,212,12.1,5562485537,141,9.7,5562485533,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806441,486,1,1,40,56,77tfx9me4aaqhzv78bmgsy9bg,1,72.0,10.3,2025-03-07T18:41:04.121Z,2025-03-07T18:41:07Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5562485743,213,1.73,5562485739,212,16.0,5562485729,140,69.6,5562485727,56,Center,5562485733,141,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806459,487,1,1,40,59,77tfx9me4aaqhzv78bmgsy9bg,1,69.1,34.2,2025-03-07T18:41:07.526Z,2025-03-07T18:41:09Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5562485831,140,73.1,5562485837,213,5.02,5562485829,56,Right,5562485835,212,13.8,5562485833,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806491,488,1,1,41,1,77tfx9me4aaqhzv78bmgsy9bg,1,72.6,14.4,2025-03-07T18:41:09.386Z,2025-03-07T18:41:11Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5562486051,141,10.9,5562486043,56,Right,5562486059,213,6.14,5562486055,212,16.4,5562486045,140,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806497,489,1,1,41,3,77tfx9me4aaqhzv78bmgsy9bg,1,87.6,10.9,2025-03-07T18:41:11.745Z,2025-03-07T18:41:12Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5562486085,140,75.8,5562486089,212,12.5,5562486091,213,3.00,5562486087,141,13.5,5562486083,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806509,490,1,1,41,4,77tfx9me4aaqhzv78bmgsy9bg,1,75.5,13.4,2025-03-07T18:41:12.385Z,2025-03-07T18:41:13Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5562486157,140,75.1,5562486163,213,1.62,5562486159,141,25.3,5562486155,56,Center,5562486161,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806521,491,1,1,41,5,77tfx9me4aaqhzv78bmgsy9bg,1,74.4,25.9,2025-03-07T18:41:13.433Z,2025-03-07T18:41:14Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5562486229,56,Center,5562486235,212,3.7,5562486233,141,29.1,5562486231,140,71.5,5562486237,213,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806567,492,1,1,41,6,77tfx9me4aaqhzv78bmgsy9bg,1,71.2,28.6,2025-03-07T18:41:14.589Z,2025-03-07T18:41:17Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5562486447,212,24.7,5562486441,56,Center,5562486443,140,64.3,5562486445,141,63.3,5562486449,213,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806583,493,1,1,41,9,77tfx9me4aaqhzv78bmgsy9bg,1,63.2,63.1,2025-03-07T18:41:17.448Z,2025-03-07T18:41:19Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5562486507,56,Center,5562486511,141,62.9,5562486513,212,12.0,5562486515,213,6.27,5562486509,140,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806603,494,1,1,41,10,77tfx9me4aaqhzv78bmgsy9bg,1,73.9,62.6,2025-03-07T18:41:18.713Z,2025-03-07T18:41:20Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5562486573,56,Center,5562486581,213,4.04,5562486575,140,67.4,5562486579,212,11.0,5562486577,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806617,495,1,1,41,12,77tfx9me4aaqhzv78bmgsy9bg,1,66.5,50.1,2025-03-07T18:41:20.072Z,2025-03-07T18:41:21Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5562486661,140,73.1,5562486663,141,44.0,5562486659,56,Center,5562486667,213,5.74,5562486665,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806669,496,1,1,41,13,77tfx9me4aaqhzv78bmgsy9bg,1,72.9,44.5,2025-03-07T18:41:20.963Z,2025-03-07T18:41:24Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5562487001,213,1.76,5562486997,141,59.4,5562486995,140,71.1,5562486999,212,10.3,5562486993,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806677,497,1,1,41,15,77tfx9me4aaqhzv78bmgsy9bg,1,73.6,59.4,2025-03-07T18:41:22.946Z,2025-03-07T21:21:35Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5562487031,56,Center,5562487045,213,0.55,5562487035,140,90.3,5562487041,212,20.6,5562487039,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806703,498,1,1,41,16,77tfx9me4aaqhzv78bmgsy9bg,0,91.2,73.6,2025-03-07T18:41:24.337Z,2025-03-07T21:21:34Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5562487151,140,91.0,5562487147,56,Center,5562487163,213,4.54,5562487159,212,1.2,5562487155,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806737,307,61,1,41,17,c165yjiny1qnmfdvefxvflnkc,1,5.2,30.1,2025-03-07T18:41:25.553Z,2025-03-07T18:54:03Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5562487329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806723,499,13,1,41,18,77tfx9me4aaqhzv78bmgsy9bg,1,90.2,54.2,2025-03-07T18:41:26.321Z,2025-03-07T21:21:51Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5562487219,56,Center,5562488855,458,,5562488853,328,,5562487557,72,,5563423171,74,,5562488857,230,98.8,5562488851,103,63.9,5562488849,102,52.3,5562487215,22,,5562488859,231,53.2,5562487217,17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806993,308,5,1,41,20,c165yjiny1qnmfdvefxvflnkc,1,-1.0,44.7,2025-03-07T18:41:28.306Z,2025-03-07T18:53:41Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5562488707,346,,5562488703,56,Back,5562488781,233,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806777,500,5,1,41,20,77tfx9me4aaqhzv78bmgsy9bg,0,101.0,55.3,2025-03-07T18:41:28.306Z,2025-03-07T18:53:41Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5562488827,233,308,5562487541,56,Center,5562487543,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807025,309,1,1,41,43,c165yjiny1qnmfdvefxvflnkc,1,5.3,57.5,2025-03-07T18:41:51.311Z,2025-03-07T18:41:54Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5562488975,140,4.1,5562488979,212,5.0,5562488981,213,4.46,5562488987,189,,5562488973,56,Back,5562488985,237,,5562488971,124,,5562488977,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807119,310,1,1,41,55,c165yjiny1qnmfdvefxvflnkc,1,14.5,53.6,2025-03-07T18:42:03.294Z,2025-03-07T18:42:04Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5562489505,213,2.05,5562489489,56,Back,5562489501,212,13.4,5562489493,140,8.6,5562489497,141,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807143,311,1,1,41,56,c165yjiny1qnmfdvefxvflnkc,1,7.6,69.6,2025-03-07T18:42:04.671Z,2025-03-07T18:42:07Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5562489621,141,49.1,5562489619,140,9.1,5562489625,213,4.82,5562489617,56,Back,5562489623,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807171,312,1,1,41,59,c165yjiny1qnmfdvefxvflnkc,1,9.3,46.7,2025-03-07T18:42:07.039Z,2025-03-07T18:42:10Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5562489787,140,25.2,5562489793,213,5.73,5562489785,56,Back,5562489791,212,19.6,5562489789,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807221,313,1,1,42,2,c165yjiny1qnmfdvefxvflnkc,1,24.8,34.9,2025-03-07T18:42:09.999Z,2025-03-07T18:42:13Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5562490087,140,23.5,5562490091,212,19.2,5562490089,141,63.0,5562490085,56,Back,5562490093,213,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807257,314,1,1,42,5,c165yjiny1qnmfdvefxvflnkc,1,31.0,69.5,2025-03-07T18:42:13.423Z,2025-03-07T18:42:17Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5562490271,213,0.60,5562490267,141,95.0,5562490265,140,54.9,5562490269,212,30.5,5562490263,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807313,315,1,1,42,8,c165yjiny1qnmfdvefxvflnkc,1,56.2,95.3,2025-03-07T18:42:16.894Z,2025-03-07T18:42:22Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5562490567,56,Left,5562490575,213,5.21,5562490571,141,80.9,5562490573,212,11.2,5562490569,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807315,316,4,1,42,13,c165yjiny1qnmfdvefxvflnkc,1,64.0,85.1,2025-03-07T18:42:21.700Z,2025-03-07T18:53:46Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5562490613,152,,5562490609,13,,5562490615,265,,5562490617,286,,5562490611,56,Left,5562490823,233,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807307,501,4,1,42,13,77tfx9me4aaqhzv78bmgsy9bg,0,36.0,14.9,2025-03-07T18:42:21.701Z,2025-03-07T18:53:46Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5562490803,265,,5562490797,13,,5562490805,285,,5562490801,152,,5562490799,56,Back,5562490833,233,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807881,317,1,1,42,58,c165yjiny1qnmfdvefxvflnkc,0,62.0,82.4,2025-03-07T18:43:06.670Z,2025-03-07T18:43:09Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5562493733,213,5.32,5562493723,152,,5562493735,1,,5562493725,56,Center,5562493729,141,27.7,5562493721,155,,5562493731,212,45.3,5562493727,140,86.7,5562493719,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807915,502,4,1,43,2,77tfx9me4aaqhzv78bmgsy9bg,1,24.0,71.2,2025-03-07T18:43:10.765Z,2025-03-07T18:43:33Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5562494887,13,,5562494895,285,,5562494893,152,,5562494933,233,318,5562494891,56,Back,5562494889,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807895,318,4,1,43,2,c165yjiny1qnmfdvefxvflnkc,0,76.0,28.8,2025-03-07T18:43:10.766Z,2025-03-07T18:43:34Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5562493863,294,,5562493867,152,,5562493861,13,,5562494957,233,502,5562493869,286,,5562493865,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808293,503,1,1,43,38,77tfx9me4aaqhzv78bmgsy9bg,1,22.7,73.2,2025-03-07T18:43:46.521Z,2025-03-07T18:43:48Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5562495923,5,,5562495933,212,11.5,5562495929,140,33.6,5562495935,213,0.11,5562495925,152,,5562495931,141,75.0,5562495927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808381,504,1,1,43,40,77tfx9me4aaqhzv78bmgsy9bg,1,34.1,74.4,2025-03-07T18:43:48.255Z,2025-03-07T18:43:55Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5562496295,212,18.4,5562496293,141,47.3,5562496297,213,4.67,5562496289,56,Back,5562496291,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808387,505,1,1,43,47,77tfx9me4aaqhzv78bmgsy9bg,1,39.3,39.5,2025-03-07T18:43:55.628Z,2025-03-07T18:43:56Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5562496321,140,45.6,5562496319,56,Back,5562496327,213,0.93,5562496323,141,52.5,5562496325,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808403,506,1,1,43,48,77tfx9me4aaqhzv78bmgsy9bg,1,45.5,52.8,2025-03-07T18:43:56.480Z,2025-03-07T18:43:58Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5562496431,212,10.1,5562496427,140,54.7,5562496433,213,5.98,5562496429,141,48.4,5562496425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808411,507,1,1,43,50,77tfx9me4aaqhzv78bmgsy9bg,1,53.4,48.5,2025-03-07T18:43:57.979Z,2025-03-07T18:43:59Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5562496499,140,63.5,5562496505,212,10.6,5562496501,141,48.5,5562496497,56,Center,5562496507,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808419,508,1,1,43,51,77tfx9me4aaqhzv78bmgsy9bg,1,63.5,48.5,2025-03-07T18:43:59.026Z,2025-03-07T18:44:00Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5562496547,56,Center,5562496551,141,32.1,5562496553,212,12.2,5562496559,156,,5562496555,213,4.29,5562496549,140,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808451,509,1,1,43,52,77tfx9me4aaqhzv78bmgsy9bg,1,58.7,32.1,2025-03-07T18:44:00.369Z,2025-03-07T18:44:02Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5562496725,141,13.4,5562496717,56,Right,5562496729,212,18.6,5562496731,213,5.53,5562496721,140,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808501,510,1,1,43,54,77tfx9me4aaqhzv78bmgsy9bg,1,70.7,12.8,2025-03-07T18:44:02.572Z,2025-03-07T18:44:07Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5562496961,212,13.8,5562496959,141,7.7,5562496955,56,Right,5562496963,213,6.03,5562496957,140,83.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808521,511,1,1,43,59,77tfx9me4aaqhzv78bmgsy9bg,1,75.1,12.8,2025-03-07T18:44:07.149Z,2025-03-07T18:44:08Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5562497057,141,31.9,5562497053,56,Center,5562497059,212,14.4,5562497055,140,69.1,5562497061,213,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808551,512,1,1,44,0,77tfx9me4aaqhzv78bmgsy9bg,1,67.9,31.5,2025-03-07T18:44:08.508Z,2025-03-07T18:44:11Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5562497193,56,Right,5562497201,213,4.94,5562497195,140,71.2,5562497199,212,15.2,5562497197,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808573,513,1,1,44,3,77tfx9me4aaqhzv78bmgsy9bg,1,71.3,12.2,2025-03-07T18:44:11.008Z,2025-03-07T18:44:14Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5562497333,140,64.8,5562497335,141,53.9,5562497339,213,1.81,5562497331,56,Center,5562497337,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808609,514,1,1,44,6,77tfx9me4aaqhzv78bmgsy9bg,1,65.9,56.0,2025-03-07T18:44:14.023Z,2025-03-07T18:44:17Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5562497575,213,1.23,5562497567,56,Left,5562497571,141,87.2,5562497569,140,73.1,5562497573,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808705,515,1,1,44,9,77tfx9me4aaqhzv78bmgsy9bg,1,68.8,87.7,2025-03-07T18:44:17.522Z,2025-03-07T18:44:23Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5562498049,213,4.20,5562498045,141,48.5,5562498043,140,54.5,5562498041,56,Center,5562498047,212,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808735,516,1,1,44,15,77tfx9me4aaqhzv78bmgsy9bg,0,62.8,46.1,2025-03-07T18:44:23.443Z,2025-03-07T18:44:25Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5562498209,1,,5562498199,56,Right,5562498205,212,45.6,5562498201,140,93.9,5562498203,141,0.0,5562498207,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808819,320,5,1,44,17,c165yjiny1qnmfdvefxvflnkc,1,7.6,100.8,2025-03-07T18:44:25.427Z,2025-03-07T18:53:42Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5562498593,347,,5562498607,233,517,5562498591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808741,517,5,1,44,17,77tfx9me4aaqhzv78bmgsy9bg,0,92.4,-0.8,2025-03-07T18:44:25.427Z,2025-03-07T18:44:33Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5562498677,233,320,5562498213,347,,5562498211,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784809031,321,1,1,44,36,c165yjiny1qnmfdvefxvflnkc,1,12.4,100.0,2025-03-07T18:44:44.174Z,2025-03-07T18:44:47Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5562499687,107,,5562499691,140,47.8,5562499697,213,6.04,5562499695,212,38.3,5562499699,1,,5562499689,56,Back,5562499693,141,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784809035,322,61,1,44,38,c165yjiny1qnmfdvefxvflnkc,0,45.6,86.9,2025-03-07T18:44:46.038Z,2025-03-07T21:23:23Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5562499737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784809057,518,1,1,44,39,77tfx9me4aaqhzv78bmgsy9bg,1,44.0,30.0,2025-03-07T18:44:47.697Z,2025-03-07T21:23:34Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5562499847,56,Center,5562499851,141,39.7,5562499853,212,13.9,5562499855,213,0.49,5562499849,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784809093,520,1,1,44,41,77tfx9me4aaqhzv78bmgsy9bg,1,58.8,41.8,2025-03-07T18:44:49.650Z,2025-03-07T18:44:52Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5562500001,213,2.42,5562499997,141,57.6,5562499993,56,Back,5562499995,140,47.1,5562499999,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784809173,521,1,1,44,44,77tfx9me4aaqhzv78bmgsy9bg,1,47.0,57.3,2025-03-07T18:44:51.962Z,2025-03-07T18:44:59Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5562500445,213,4.52,5562500437,56,Back,5562500439,140,43.6,5562500441,141,29.7,5562500443,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784809199,522,1,1,44,51,77tfx9me4aaqhzv78bmgsy9bg,1,59.9,25.5,2025-03-07T18:44:58.954Z,2025-03-07T18:45:01Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5562500631,140,65.4,5562500637,213,0.96,5562500633,141,37.6,5562500629,56,Center,5562500635,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784809213,523,1,1,44,53,77tfx9me4aaqhzv78bmgsy9bg,1,65.3,37.7,2025-03-07T18:45:01.006Z,2025-03-07T18:45:02Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5562500691,141,13.8,5562500689,140,69.1,5562500693,212,16.7,5562500695,213,4.95,5562500687,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784809281,524,1,1,44,54,77tfx9me4aaqhzv78bmgsy9bg,1,68.6,13.8,2025-03-07T18:45:02.225Z,2025-03-07T18:45:06Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5562501055,141,4.4,5562501059,213,5.87,5562501057,212,16.0,5562501053,140,82.6,5562501051,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
