id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2731577009,696,1,2,45,19,77tfx9me4aaqhzv78bmgsy9bg,1,11.7,18.7,2024-10-06T13:05:47.534Z,2024-10-06T13:05:50Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5272525043,213,1.56,5272525039,212,33.5,5272525029,56,Back,5272525037,141,68.0,5272525047,1,,5272525035,140,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731577097,697,1,2,45,22,77tfx9me4aaqhzv78bmgsy9bg,1,22.4,66.6,2024-10-06T13:05:50.671Z,2024-10-06T13:05:53Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5272525421,141,95.9,5272525419,140,34.4,5272525417,56,Back,5272525425,213,1.01,5272525423,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731577199,698,1,2,45,25,77tfx9me4aaqhzv78bmgsy9bg,1,35.2,92.0,2024-10-06T13:05:53.662Z,2024-10-06T13:05:57Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5272525959,212,10.3,5272525957,141,77.1,5272525955,140,36.9,5272525961,213,4.89,5272525953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731577299,699,1,2,45,29,77tfx9me4aaqhzv78bmgsy9bg,1,39.5,66.3,2024-10-06T13:05:57.390Z,2024-10-06T13:06:01Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5272526465,213,5.01,5272526463,212,19.7,5272526461,141,38.6,5272526457,56,Back,5272526459,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731577387,700,1,2,45,32,77tfx9me4aaqhzv78bmgsy9bg,1,49.4,45.4,2024-10-06T13:06:01.070Z,2024-10-06T13:06:04Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5272526875,140,45.1,5272526877,141,65.6,5272526881,213,1.89,5272526873,56,Back,5272526879,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731577463,701,1,2,45,36,77tfx9me4aaqhzv78bmgsy9bg,1,45.1,65.4,2024-10-06T13:06:04.382Z,2024-10-06T13:06:07Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5272527259,56,Center,5272527261,140,54.5,5272527267,213,5.23,5272527265,212,19.9,5272527263,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731577509,702,1,2,45,39,77tfx9me4aaqhzv78bmgsy9bg,1,53.4,45.5,2024-10-06T13:06:07.358Z,2024-10-06T13:06:09Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5272527489,56,Center,5272527513,213,1.27,5272527503,141,73.5,5272527497,140,59.0,5272527511,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731577569,703,1,2,45,40,77tfx9me4aaqhzv78bmgsy9bg,1,55.1,63.6,2024-10-06T13:06:09.263Z,2024-10-06T13:06:11Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5272527763,213,4.84,5272527753,141,44.8,5272527743,56,Center,5272527759,212,12.9,5272527749,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731577647,704,1,2,45,43,77tfx9me4aaqhzv78bmgsy9bg,1,56.8,44.0,2024-10-06T13:06:11.407Z,2024-10-06T13:06:14Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5272528099,141,33.8,5272528103,212,8.8,5272528095,56,Center,5272528097,140,51.7,5272528107,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731577677,705,1,2,45,44,77tfx9me4aaqhzv78bmgsy9bg,1,52.4,31.9,2024-10-06T13:06:12.926Z,2024-10-06T13:06:15Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5272528281,213,5.34,5272528279,212,19.1,5272528273,56,Right,5272528277,141,9.2,5272528275,140,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731577723,706,1,2,45,47,77tfx9me4aaqhzv78bmgsy9bg,1,59.8,15.4,2024-10-06T13:06:15.646Z,2024-10-06T13:06:17Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5272528553,56,Back,5272528557,141,34.6,5272528559,212,19.0,5272528561,213,2.38,5272528555,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731577803,707,1,2,45,49,77tfx9me4aaqhzv78bmgsy9bg,1,46.7,34.6,2024-10-06T13:06:17.550Z,2024-10-06T13:06:21Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5272528957,212,14.2,5272528955,141,44.2,5272528951,56,Center,5272528959,213,0.48,5272528953,140,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731577853,708,1,2,45,53,77tfx9me4aaqhzv78bmgsy9bg,1,55.4,51.0,2024-10-06T13:06:21.614Z,2024-10-06T13:06:23Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5272529183,213,5.23,5272529179,141,37.1,5272529177,140,60.5,5272529175,56,Center,5272529181,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731577947,709,1,2,45,55,77tfx9me4aaqhzv78bmgsy9bg,1,60.1,34.9,2024-10-06T13:06:23.566Z,2024-10-06T13:06:26Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5272529615,141,8.5,5272529617,212,27.2,5272529611,56,Right,5272529613,140,79.6,5272529619,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731577979,710,1,2,45,58,77tfx9me4aaqhzv78bmgsy9bg,1,77.4,10.0,2024-10-06T13:06:26.510Z,2024-10-06T13:06:28Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5272529779,140,61.5,5272529783,212,19.4,5272529777,56,Center,5272529785,213,2.61,5272529781,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731578001,711,1,2,46,0,77tfx9me4aaqhzv78bmgsy9bg,1,61.4,24.4,2024-10-06T13:06:28.414Z,2024-10-06T13:06:29Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5272529891,56,Center,5272529897,141,33.8,5272529899,212,7.9,5272529893,140,65.8,5272529901,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731578129,712,1,2,46,1,77tfx9me4aaqhzv78bmgsy9bg,1,65.5,34.9,2024-10-06T13:06:29.758Z,2024-10-06T13:06:35Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5272530585,56,Center,5272530603,212,20.7,5272530607,213,1.85,5272530599,141,64.1,5272530593,140,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731578153,713,1,2,46,6,77tfx9me4aaqhzv78bmgsy9bg,1,59.9,62.9,2024-10-06T13:06:34.670Z,2024-10-06T13:06:36Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5272530721,56,Center,5272530723,140,67.0,5272530725,141,34.7,5272530729,213,5.08,5272530727,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731578213,714,1,2,46,7,77tfx9me4aaqhzv78bmgsy9bg,1,65.6,32.8,2024-10-06T13:06:36.126Z,2024-10-06T13:06:38Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5272531013,141,45.5,5272531009,140,64.2,5272531005,56,Center,5272531015,212,8.8,5272531017,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731578295,715,1,2,46,9,77tfx9me4aaqhzv78bmgsy9bg,0,64.2,45.5,2024-10-06T13:06:38.207Z,2024-10-06T13:06:40Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5272531433,212,46.0,5272531439,1,,5272531425,155,,5272531427,56,Right,5272531437,213,5.71,5272531431,141,9.1,5272531429,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731578669,255,5,2,46,12,aljua8crr0vkwit0j3m59jw9j,1,-0.8,89.5,2024-10-06T13:06:40.825Z,2024-10-06T13:41:44Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5272533259,56,Back,5272533261,346,,5272533305,233,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731578317,716,5,2,46,12,77tfx9me4aaqhzv78bmgsy9bg,0,100.8,10.5,2024-10-06T13:06:40.825Z,2024-10-06T13:41:44Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5272533317,233,255,5272531501,346,,5272531499,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731578695,256,1,2,46,25,aljua8crr0vkwit0j3m59jw9j,1,4.5,59.4,2024-10-06T13:06:53.603Z,2024-10-06T17:46:38Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5272533393,140,5.8,5272533399,213,1.44,5272533389,124,,5272533395,141,75.2,5272533397,212,10.8,5272533391,56,Back,5272533403,237,,5274442903,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731578717,257,1,2,46,26,aljua8crr0vkwit0j3m59jw9j,1,6.1,78.9,2024-10-06T13:06:54.595Z,2024-10-06T13:06:56Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5272533515,212,12.7,5272533517,213,1.07,5272533511,140,11.9,5272533509,56,Back,5272533513,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731578757,258,1,2,46,27,aljua8crr0vkwit0j3m59jw9j,0,11.9,95.3,2024-10-06T13:06:56.211Z,2024-10-06T13:06:57Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5272533707,212,54.1,5272533705,141,86.8,5272533711,1,,5272533697,157,,5272533709,213,6.18,5272533703,140,63.1,5272533699,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731578857,718,1,2,46,30,77tfx9me4aaqhzv78bmgsy9bg,0,37.5,11.0,2024-10-06T13:06:58.334Z,2024-10-06T13:07:01Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5272534199,213,0.45,5272534193,140,60.7,5272534197,212,27.0,5272534195,141,28.1,5272534187,3,,5272534191,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731578911,259,44,2,46,32,aljua8crr0vkwit0j3m59jw9j,1,40.8,74.8,2024-10-06T13:07:00.701Z,2024-10-06T19:38:06Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5272534461,56,Back,5272534463,285,,5272534627,233,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731578865,719,44,2,46,32,77tfx9me4aaqhzv78bmgsy9bg,0,59.2,25.2,2024-10-06T13:07:00.702Z,2024-10-06T19:38:06Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5272534215,56,Center,5272534217,286,,5272534661,233,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731578941,260,1,2,46,32,aljua8crr0vkwit0j3m59jw9j,0,43.3,79.6,2024-10-06T13:07:00.899Z,2024-10-06T19:37:34Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5272534593,213,6.15,5272534587,141,76.4,5272534589,212,16.8,5272534585,140,59.2,5272534579,3,,5272534583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731578919,720,1,2,46,34,77tfx9me4aaqhzv78bmgsy9bg,1,47.3,28.6,2024-10-06T13:07:02.918Z,2024-10-06T17:47:35Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5272534503,212,16.5,5272534499,141,12.2,5272534507,213,5.54,5272534487,3,,5272534491,56,Right,5272534495,140,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731579037,722,1,2,46,36,77tfx9me4aaqhzv78bmgsy9bg,1,58.9,10.7,2024-10-06T13:07:04.510Z,2024-10-06T13:07:06Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5272535093,141,5.0,5272535101,213,6.02,5272535097,212,14.8,5272535089,140,72.5,5272535085,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731579109,723,1,2,46,38,77tfx9me4aaqhzv78bmgsy9bg,0,66.0,3.8,2024-10-06T13:07:06.749Z,2024-10-06T13:07:10Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5272535487,56,Back,5272535489,140,47.0,5272535491,141,0.0,5272535495,213,3.32,5272535493,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731579171,261,5,2,46,41,aljua8crr0vkwit0j3m59jw9j,1,54.6,101.6,2024-10-06T13:07:10.167Z,2024-10-06T13:41:44Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5272535817,56,Left,5272535819,347,,5272535833,233,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731579121,724,5,2,46,41,77tfx9me4aaqhzv78bmgsy9bg,0,45.4,-1.6,2024-10-06T13:07:10.167Z,2024-10-06T13:07:14Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5272535845,233,261,5272535565,347,,5272535561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731579267,262,1,2,46,47,aljua8crr0vkwit0j3m59jw9j,0,59.2,100.0,2024-10-06T13:07:15.371Z,2024-10-06T13:07:15Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5272536251,141,92.3,5272536247,56,Left,5272536245,107,,5272536255,213,5.79,5272536249,140,70.8,5272536253,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731579329,726,1,2,46,48,77tfx9me4aaqhzv78bmgsy9bg,1,31.4,7.9,2024-10-06T13:07:16.942Z,2024-10-06T13:07:17Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5272536525,212,10.8,5272536527,213,0.87,5272536521,140,38.0,5272536523,141,20.0,5272536519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731579357,727,1,2,46,49,77tfx9me4aaqhzv78bmgsy9bg,1,38.1,20.0,2024-10-06T13:07:17.757Z,2024-10-06T13:07:18Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5272536693,213,2.41,5272536685,56,Back,5272536689,141,33.2,5272536687,140,28.5,5272536691,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731579435,728,1,2,46,50,77tfx9me4aaqhzv78bmgsy9bg,1,28.6,33.2,2024-10-06T13:07:18.815Z,2024-10-06T13:07:22Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5272537073,141,45.7,5272537069,56,Back,5272537075,212,10.3,5272537077,213,0.97,5272537071,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731579569,729,1,2,46,54,77tfx9me4aaqhzv78bmgsy9bg,1,35.8,50.3,2024-10-06T13:07:22.350Z,2024-10-06T13:07:27Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5272537751,141,86.3,5272537745,56,Back,5272537755,212,26.1,5272537747,140,44.5,5272537757,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731579633,730,1,2,46,58,77tfx9me4aaqhzv78bmgsy9bg,1,60.3,89.6,2024-10-06T13:07:27.230Z,2024-10-06T13:07:30Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5272538057,141,78.9,5272538059,212,7.4,5272538061,213,4.57,5272538055,140,59.3,5272538053,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731579723,731,1,2,47,1,77tfx9me4aaqhzv78bmgsy9bg,1,58.9,75.2,2024-10-06T13:07:29.966Z,2024-10-06T13:07:34Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5272538535,212,7.1,5272538531,140,56.5,5272538529,56,Center,5272538533,141,65.4,5272538539,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731579833,732,1,2,47,6,77tfx9me4aaqhzv78bmgsy9bg,1,59.8,64.1,2024-10-06T13:07:34.670Z,2024-10-06T13:07:39Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5272539113,140,78.2,5272539119,213,0.82,5272539109,155,,5272539117,212,28.4,5272539115,141,94.7,5272539111,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731579919,733,1,2,47,11,77tfx9me4aaqhzv78bmgsy9bg,1,80.3,92.0,2024-10-06T13:07:39.406Z,2024-10-06T13:07:42Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5272539521,141,95.9,5272539519,140,68.9,5272539517,56,Left,5272539525,213,2.92,5272539523,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731580007,734,1,2,47,14,77tfx9me4aaqhzv78bmgsy9bg,1,67.3,93.3,2024-10-06T13:07:42.494Z,2024-10-06T13:07:46Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5272539969,56,Center,5272539973,141,73.2,5272539975,212,17.9,5272539977,213,4.01,5272539971,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731580061,735,1,2,47,17,77tfx9me4aaqhzv78bmgsy9bg,1,56.8,70.5,2024-10-06T13:07:46.078Z,2024-10-06T13:07:48Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5272540267,56,Center,5272540275,213,4.67,5272540269,140,56.1,5272540273,212,19.1,5272540271,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731580145,736,1,2,47,20,77tfx9me4aaqhzv78bmgsy9bg,1,59.8,38.3,2024-10-06T13:07:48.685Z,2024-10-06T13:07:52Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5272540703,212,20.4,5272540705,213,1.68,5272540697,56,Center,5272540701,141,68.1,5272540699,140,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731580155,737,1,2,47,23,77tfx9me4aaqhzv78bmgsy9bg,0,59.1,66.5,2024-10-06T13:07:51.966Z,2024-10-06T13:07:52Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5272540747,213,0.40,5272540739,56,Center,5272540745,212,13.2,5272540743,141,74.0,5272540741,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731580253,264,8,2,47,25,aljua8crr0vkwit0j3m59jw9j,1,37.8,12.3,2024-10-06T13:07:53.891Z,2024-10-06T17:48:39Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5272541237,56,Back,5274459355,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731580265,265,43,2,47,26,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-10-06T13:07:54.323Z,2024-10-06T17:48:46Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5274460055,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731580291,267,1,2,47,27,aljua8crr0vkwit0j3m59jw9j,0,37.7,10.0,2024-10-06T13:07:55.962Z,2024-10-06T13:08:03Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5272541427,141,6.3,5272541431,212,27.0,5272541423,140,63.3,5272541435,213,6.19,5272541417,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731580277,266,43,2,47,29,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-10-06T13:07:57.483Z,2024-10-06T13:07:59Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5272541563,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731580341,738,43,2,47,32,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-10-06T13:08:00.573Z,2024-10-06T17:48:46Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5274460151,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731580377,739,1,2,47,32,77tfx9me4aaqhzv78bmgsy9bg,1,47.3,96.5,2024-10-06T13:08:00.765Z,2024-10-06T13:08:02Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5272541865,213,3.80,5272541863,212,25.8,5272541857,56,Back,5272541859,140,27.9,5272541861,141,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731580463,740,1,2,47,33,77tfx9me4aaqhzv78bmgsy9bg,1,27.9,73.1,2024-10-06T13:08:02.173Z,2024-10-06T13:08:05Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5272542299,212,19.0,5272542297,141,64.7,5272542301,213,5.98,5272542293,140,45.2,5272542289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731580493,741,1,2,47,36,77tfx9me4aaqhzv78bmgsy9bg,1,49.2,64.8,2024-10-06T13:08:05.005Z,2024-10-06T13:08:06Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5272542463,213,0.90,5272542459,141,76.4,5272542457,140,55.2,5272542455,56,Center,5272542461,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731580521,742,1,2,47,37,77tfx9me4aaqhzv78bmgsy9bg,1,55.8,76.5,2024-10-06T13:08:05.933Z,2024-10-06T13:08:07Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5272542637,140,54.4,5272542635,56,Center,5272542641,212,9.1,5272542643,213,4.55,5272542639,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731580577,743,1,2,47,38,77tfx9me4aaqhzv78bmgsy9bg,1,54.3,63.6,2024-10-06T13:08:07.037Z,2024-10-06T13:08:09Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5272542933,56,Center,5272542939,212,8.5,5272542941,213,6.03,5272542937,141,60.5,5272542935,140,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731580627,744,1,2,47,40,77tfx9me4aaqhzv78bmgsy9bg,1,62.1,60.5,2024-10-06T13:08:08.973Z,2024-10-06T13:08:10Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5272543179,213,3.15,5272543169,140,52.4,5272543173,212,10.2,5272543171,141,60.3,5272543167,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731580657,745,1,2,47,41,77tfx9me4aaqhzv78bmgsy9bg,1,52.5,60.2,2024-10-06T13:08:10.061Z,2024-10-06T13:08:11Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5272543337,56,Center,5272543345,213,5.30,5272543341,141,34.4,5272543339,140,63.7,5272543343,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731580681,746,1,2,47,43,77tfx9me4aaqhzv78bmgsy9bg,1,63.6,33.8,2024-10-06T13:08:11.677Z,2024-10-06T13:08:13Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5272543481,141,46.3,5272543485,213,0.79,5272543483,212,12.0,5272543479,140,71.6,5272543477,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731580739,747,1,2,47,44,77tfx9me4aaqhzv78bmgsy9bg,1,73.9,45.7,2024-10-06T13:08:12.877Z,2024-10-06T13:08:15Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5272543801,213,3.28,5272543797,141,41.8,5272543795,140,55.8,5272543845,156,,5272543799,212,19.2,5272543793,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731580807,748,1,2,47,47,77tfx9me4aaqhzv78bmgsy9bg,1,59.8,42.4,2024-10-06T13:08:15.437Z,2024-10-06T13:08:17Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5272544191,212,18.4,5272544187,140,64.7,5272544189,141,68.4,5272544185,56,Center,5272544193,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731580939,749,1,2,47,48,77tfx9me4aaqhzv78bmgsy9bg,1,63.5,65.0,2024-10-06T13:08:17.230Z,2024-10-06T13:08:21Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5272544807,140,81.3,5272544815,1,,5272544811,212,35.3,5272544809,141,20.9,5272544803,56,Right,5272544813,213,5.27,5272544799,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
