id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2752959581,506,1,1,40,56,9qsmopgutr7ut5g6workk8w4i,1,34.7,31.3,2024-11-29T18:42:41.110Z,2024-11-29T18:52:38Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5389397451,56,Back,5389397455,141,28.2,5389397459,213,3.37,5389397453,140,25.9,5389397457,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752959689,507,1,1,41,2,9qsmopgutr7ut5g6workk8w4i,1,28.9,34.2,2024-11-29T18:42:47.126Z,2024-11-29T18:42:49Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5389398021,56,Back,5389398025,141,47.6,5389398029,213,1.73,5389398027,212,9.2,5389398023,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752959733,508,1,1,41,4,9qsmopgutr7ut5g6workk8w4i,1,25.6,49.7,2024-11-29T18:42:49.702Z,2024-11-29T18:42:53Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5389398271,212,9.0,5389398265,56,Back,5389398269,141,45.2,5389398267,140,33.7,5389398273,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752959757,509,1,1,41,7,9qsmopgutr7ut5g6workk8w4i,1,32.4,45.7,2024-11-29T18:42:53.030Z,2024-11-29T18:52:56Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5389398385,140,25.4,5389398389,212,7.7,5389398391,213,2.82,5389398387,141,49.3,5389398383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752959835,510,1,1,41,12,9qsmopgutr7ut5g6workk8w4i,1,24.7,47.3,2024-11-29T18:42:57.222Z,2024-11-29T18:42:59Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5389398753,213,4.56,5389398745,56,Back,5389398749,141,31.5,5389398747,140,23.1,5389398751,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752959855,511,1,1,41,14,9qsmopgutr7ut5g6workk8w4i,1,22.7,38.8,2024-11-29T18:42:59.606Z,2024-11-29T18:43:01Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5389398855,140,11.1,5389398859,212,13.2,5389398861,213,2.75,5389398853,56,Back,5389398857,141,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752959903,512,1,1,41,15,9qsmopgutr7ut5g6workk8w4i,1,11.1,46.3,2024-11-29T18:43:00.998Z,2024-11-29T18:43:04Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5389399075,56,Back,5389399079,141,4.1,5389399083,213,5.00,5389399081,212,30.0,5389399077,140,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752959919,513,1,1,41,19,9qsmopgutr7ut5g6workk8w4i,1,12.9,2.8,2024-11-29T18:43:04.902Z,2024-11-29T18:43:07Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5389399159,141,32.4,5389399155,56,Back,5389399163,213,1.87,5389399157,140,7.0,5389399161,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752959977,514,1,1,41,21,9qsmopgutr7ut5g6workk8w4i,1,6.8,33.1,2024-11-29T18:43:07.031Z,2024-11-29T18:43:12Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5389399441,141,27.7,5389399445,213,6.20,5389399437,56,Back,5389399439,140,46.4,5389399443,212,41.7,5389399447,1,,5389399435,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752959983,515,61,1,41,25,9qsmopgutr7ut5g6workk8w4i,0,46.4,27.7,2024-11-29T18:43:10.262Z,2024-11-29T21:42:03Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,5389399471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960047,317,1,1,41,32,36g6ifzjliec1jqnbtf7yesme,1,55.5,87.5,2024-11-29T18:43:17.824Z,2024-11-29T18:43:19Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5389399813,212,10.8,5389399803,56,Left,5389399807,140,65.0,5389399815,213,5.89,5389399811,141,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960051,318,1,1,41,33,36g6ifzjliec1jqnbtf7yesme,0,66.0,82.9,2024-11-29T18:43:18.969Z,2024-11-29T18:43:19Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5389399837,212,3.1,5389399833,140,65.3,5389399839,213,4.47,5389399835,141,78.5,5389399831,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960085,516,50,1,41,35,9qsmopgutr7ut5g6workk8w4i,1,37.7,24.8,2024-11-29T18:43:20.472Z,2024-11-29T21:42:31Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5389400017,286,,5389400121,233,319,5389400015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960097,319,7,1,41,35,36g6ifzjliec1jqnbtf7yesme,1,62.3,75.2,2024-11-29T18:43:20.473Z,2024-11-29T21:52:57Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5389400059,285,,5390161641,384,,5389400103,233,516,5389400057,56,Center,5390176003,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960163,320,1,1,41,36,36g6ifzjliec1jqnbtf7yesme,1,55.3,69.0,2024-11-29T18:43:21.576Z,2024-11-29T21:42:40Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5389400353,1,,5389400341,56,Right,5389400349,212,45.1,5389400337,155,,5389400345,141,4.0,5389400343,140,63.9,5389400339,196,,5389400351,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960191,321,1,1,41,43,36g6ifzjliec1jqnbtf7yesme,1,65.7,32.7,2024-11-29T18:43:28.128Z,2024-11-29T18:43:30Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5389400503,212,4.4,5389400499,140,62.6,5389400497,56,Center,5389400505,213,2.40,5389400501,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960235,322,1,1,41,44,36g6ifzjliec1jqnbtf7yesme,1,62.5,35.5,2024-11-29T18:43:29.968Z,2024-11-29T18:43:33Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5389400729,140,70.5,5389400733,212,23.2,5389400731,141,3.7,5389400735,213,5.08,5389400727,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960267,323,1,1,41,48,36g6ifzjliec1jqnbtf7yesme,1,70.7,3.7,2024-11-29T18:43:33.528Z,2024-11-29T18:43:36Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5389400957,141,23.9,5389400953,56,Center,5389400961,213,2.08,5389400959,212,15.7,5389400955,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960277,324,1,1,41,51,36g6ifzjliec1jqnbtf7yesme,1,63.6,23.9,2024-11-29T18:43:36.272Z,2024-11-29T18:43:37Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5389401013,140,72.0,5389401017,212,8.9,5389401015,141,22.1,5389401019,213,6.15,5389401011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960287,325,1,1,41,52,36g6ifzjliec1jqnbtf7yesme,1,71.5,24.0,2024-11-29T18:43:37.305Z,2024-11-29T18:43:38Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,5389401075,56,Center,5389401079,141,27.0,5389401083,213,2.85,5389401077,140,65.1,5389401081,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960337,326,1,1,41,53,36g6ifzjliec1jqnbtf7yesme,1,65.3,27.0,2024-11-29T18:43:39.032Z,2024-11-29T21:43:06Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5389401351,56,Center,5389401359,213,5.99,5389401355,141,23.9,5389401357,212,7.2,5389401353,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960369,327,3,1,41,57,36g6ifzjliec1jqnbtf7yesme,1,83.7,22.2,2024-11-29T18:43:42.881Z,2024-11-29T21:43:14Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,5389401579,233,517,5389401517,286,,5390162675,465,,5389401515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960379,517,45,1,41,57,9qsmopgutr7ut5g6workk8w4i,0,16.3,77.8,2024-11-29T18:43:42.881Z,2024-11-29T19:23:07Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5389401589,233,327,5389401557,285,,5389401555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960393,328,43,1,41,59,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-11-29T18:43:44.304Z,2024-11-29T18:43:53Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,5389401615,286,0,5389401613,56,Center,5389402065,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960397,329,61,1,42,0,36g6ifzjliec1jqnbtf7yesme,0,95.7,34.3,2024-11-29T18:43:45.192Z,2024-11-29T21:43:18Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,5389401629,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960421,518,4,1,42,4,9qsmopgutr7ut5g6workk8w4i,1,4.1,66.0,2024-11-29T18:43:49.429Z,2024-11-29T19:04:14Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5389401823,285,,5389401817,56,Back,5389401815,13,,5389401819,152,,5389401821,265,,5389401975,233,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960441,330,4,1,42,4,36g6ifzjliec1jqnbtf7yesme,0,95.9,34.0,2024-11-29T18:43:49.430Z,2024-11-29T19:04:14Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,5389401947,286,,5389401935,13,,5389401943,152,,5389401939,56,Center,5389402005,233,518,5389401945,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960613,519,1,1,42,20,9qsmopgutr7ut5g6workk8w4i,1,4.8,64.3,2024-11-29T18:44:05.237Z,2024-11-29T18:44:08Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5389402843,5,,5389402847,56,Back,5389402851,141,34.3,5389402855,213,5.03,5389402853,212,21.4,5389402841,189,,5389402849,140,11.1,5389402845,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960639,520,1,1,42,24,9qsmopgutr7ut5g6workk8w4i,1,21.2,41.0,2024-11-29T18:44:09.165Z,2024-11-29T21:43:35Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5389402975,140,28.8,5389402979,212,12.2,5389402973,56,Back,5389402981,213,0.86,5389402977,141,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960661,521,1,1,42,25,9qsmopgutr7ut5g6workk8w4i,1,28.8,54.5,2024-11-29T18:44:10.157Z,2024-11-29T21:43:37Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5389403103,141,39.1,5389403107,213,4.11,5389403105,212,12.7,5389403099,56,Back,5389403101,140,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960669,522,1,1,42,26,9qsmopgutr7ut5g6workk8w4i,1,21.7,37.7,2024-11-29T18:44:11.973Z,2024-11-29T18:44:13Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5389403143,140,23.7,5389403147,212,8.6,5389403141,56,Back,5389403145,141,25.5,5389403149,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960685,523,1,1,42,28,9qsmopgutr7ut5g6workk8w4i,1,23.6,25.8,2024-11-29T18:44:13.349Z,2024-11-29T18:44:15Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5389403219,56,Back,5389403223,141,37.7,5389403227,213,2.03,5389403221,140,19.8,5389403225,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960723,524,1,1,42,30,9qsmopgutr7ut5g6workk8w4i,1,23.0,39.4,2024-11-29T18:44:15.685Z,2024-11-29T18:44:19Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5389403427,212,21.1,5389403423,140,8.2,5389403421,56,Back,5389403425,141,60.3,5389403429,213,2.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960835,525,1,1,42,34,9qsmopgutr7ut5g6workk8w4i,1,12.9,64.3,2024-11-29T18:44:19.431Z,2024-11-29T18:44:30Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5389404057,140,36.4,5389404053,155,,5389404063,213,5.34,5389404065,1,,5389404061,212,42.0,5389404055,56,Back,5389404059,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960905,526,1,1,42,44,9qsmopgutr7ut5g6workk8w4i,1,74.9,8.8,2024-11-29T18:44:29.893Z,2024-11-29T18:44:33Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5389404423,56,Right,5389404427,141,11.1,5389404431,212,11.9,5389404425,140,63.7,5389404435,213,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960915,527,1,1,42,48,9qsmopgutr7ut5g6workk8w4i,1,63.3,15.3,2024-11-29T18:44:33.781Z,2024-11-29T18:44:34Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5389404497,141,19.2,5389404493,56,Right,5389404501,213,0.26,5389404495,140,72.7,5389404499,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960949,528,1,1,42,49,9qsmopgutr7ut5g6workk8w4i,1,72.7,19.2,2024-11-29T18:44:34.597Z,2024-11-29T18:44:36Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5389404697,212,23.6,5389404691,140,94.7,5389404687,56,Right,5389404699,213,6.07,5389404695,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752960981,529,1,1,42,51,9qsmopgutr7ut5g6workk8w4i,0,95.6,12.3,2024-11-29T18:44:36.661Z,2024-11-29T21:43:56Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5389404841,140,92.6,5389404845,212,27.4,5389404837,155,,5390163547,20,,5390163545,224,,5389404843,141,52.4,5389404847,213,1.69,5389404835,2,,5389404839,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2752961009,331,12,1,42,53,36g6ifzjliec1jqnbtf7yesme,1,8.6,47.8,2024-11-29T18:44:38.105Z,2024-11-29T21:43:59Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5389405077,15,,5389404987,56,Back,5389404993,212,36.8,5389404991,141,100.0,5389405031,167,,5389404995,213,1.72,5389404989,140,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752961011,332,5,1,42,55,36g6ifzjliec1jqnbtf7yesme,0,5.0,100.9,2024-11-29T18:44:40.953Z,2024-11-29T18:48:45Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5389405231,233,530,5389404999,347,,5389404997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752961051,530,5,1,42,55,9qsmopgutr7ut5g6workk8w4i,1,95.0,-0.9,2024-11-29T18:44:40.953Z,2024-11-29T18:48:44Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5389405195,347,,5389405193,56,Right,5389405207,233,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752961061,531,1,1,42,59,9qsmopgutr7ut5g6workk8w4i,1,92.2,0.0,2024-11-29T18:44:45.029Z,2024-11-29T18:44:46Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5389405263,107,,5389405281,213,2.79,5389405279,212,9.7,5389405275,141,4.6,5389405271,140,83.5,5389405269,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752961109,532,1,1,43,1,9qsmopgutr7ut5g6workk8w4i,1,83.5,4.6,2024-11-29T18:44:46.213Z,2024-11-29T18:44:50Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5389405559,140,91.9,5389405565,213,6.10,5389405561,141,2.2,5389405563,212,9.0,5389405557,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752961127,533,1,1,43,5,9qsmopgutr7ut5g6workk8w4i,1,78.1,9.4,2024-11-29T18:44:50.501Z,2024-11-29T18:44:52Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5389405653,140,66.5,5389405657,212,12.2,5389405659,213,3.22,5389405655,141,8.0,5389405651,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752961161,534,1,1,43,7,9qsmopgutr7ut5g6workk8w4i,1,68.2,13.2,2024-11-29T18:44:52.708Z,2024-11-29T18:44:55Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5389405879,140,82.4,5389405883,212,16.2,5389405877,56,Right,5389405881,141,3.8,5389405885,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752961203,535,1,1,43,10,9qsmopgutr7ut5g6workk8w4i,1,82.9,4.7,2024-11-29T18:44:55.413Z,2024-11-29T18:45:00Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5389406119,213,2.16,5389406115,141,16.5,5389406111,56,Right,5389406113,140,77.8,5389406117,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752961215,536,1,1,43,13,9qsmopgutr7ut5g6workk8w4i,0,78.8,22.7,2024-11-29T18:44:58.877Z,2024-11-29T21:44:13Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5389406165,56,Center,5389406169,140,91.4,5389406171,141,53.7,5390163903,224,,5389406179,213,1.01,5389406175,212,24.9,5389406157,155,,5390163905,20,,5390163885,2,,,,,,,,,,,,,,,,,,,,,,,,,
2752961251,333,12,1,43,14,36g6ifzjliec1jqnbtf7yesme,1,7.7,44.8,2024-11-29T18:44:59.175Z,2024-11-29T21:44:16Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5389406347,140,17.9,5389406353,213,5.70,5389406351,212,12.8,5389406349,141,34.5,5389406345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752961243,537,15,1,43,17,9qsmopgutr7ut5g6workk8w4i,1,81.5,54.5,2024-11-29T18:45:02.948Z,2024-11-29T21:44:25Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5389409763,146,83.4,5389406299,56,Center,5389409753,80,,5389406295,22,,5389406297,18,,5389409761,458,,5389409767,230,97.6,5389409789,233,334,5389409757,103,19.4,5389409755,102,47.7,5389408853,82,,5389409765,147,54.2,5389408849,20,,5389409769,231,50,,,,,,,,,
2752961255,334,10,1,43,17,36g6ifzjliec1jqnbtf7yesme,1,16.6,45.8,2024-11-29T18:45:03.048Z,2024-11-29T18:45:47Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,5389406369,56,Back,5389409809,233,537,5389406367,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752961357,336,1,1,43,24,36g6ifzjliec1jqnbtf7yesme,0,20.3,2.3,2024-11-29T18:45:09.072Z,2024-11-29T18:45:10Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5389406883,140,47.9,5389406887,212,35.4,5389406879,157,,5389406891,1,,5389406885,141,32.2,5389406889,213,0.61,5389406881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752961381,538,1,1,43,25,9qsmopgutr7ut5g6workk8w4i,1,53.0,67.2,2024-11-29T18:45:10.468Z,2024-11-29T18:45:11Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5389406999,212,8.0,5389406995,141,71.4,5389406989,56,Center,5389407001,213,0.37,5389406993,140,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752961429,540,1,1,43,27,9qsmopgutr7ut5g6workk8w4i,1,59.0,71.4,2024-11-29T18:45:12.748Z,2024-11-29T21:44:35Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5389407243,213,2.24,5389407235,140,49.7,5389407237,141,89.7,5389407233,56,Back,5389407241,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752961487,541,1,1,43,30,9qsmopgutr7ut5g6workk8w4i,1,48.1,89.9,2024-11-29T18:45:15.349Z,2024-11-29T18:45:18Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5389407539,56,Back,5389407543,141,43.7,5389407547,213,4.66,5389407541,140,46.4,5389407545,212,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752961513,542,1,1,43,33,9qsmopgutr7ut5g6workk8w4i,0,46.9,42.4,2024-11-29T18:45:18.485Z,2024-11-29T18:45:21Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5389407645,56,Right,5389407649,141,19.2,5389407653,212,26.4,5389407657,213,5.64,5389407647,140,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752961527,337,8,1,43,35,36g6ifzjliec1jqnbtf7yesme,1,29.1,88.3,2024-11-29T18:45:20.169Z,2024-11-29T21:44:46Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5389407715,56,Back,5390164763,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752961541,338,4,1,43,37,36g6ifzjliec1jqnbtf7yesme,1,32.8,82.6,2024-11-29T18:45:22.928Z,2024-11-29T19:04:14Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5389408031,233,543,5389407913,295,,5389407917,152,,5389407915,56,Back,5389407911,13,,5389467151,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752961559,543,4,1,43,37,9qsmopgutr7ut5g6workk8w4i,0,67.2,17.4,2024-11-29T18:45:22.929Z,2024-11-29T19:04:15Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5389408057,286,,5389408053,233,338,5389408003,13,,5389408009,56,Right,5389408011,152,,5389408005,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752961807,339,1,1,43,52,36g6ifzjliec1jqnbtf7yesme,1,24.1,83.5,2024-11-29T18:45:37.216Z,2024-11-29T18:45:41Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5389409215,212,15.6,5389409209,56,Back,5389409211,140,35.7,5389409205,5,,5389409213,141,69.1,5389409217,213,5.61,5389409207,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752961877,340,1,1,43,56,36g6ifzjliec1jqnbtf7yesme,1,41.4,65.1,2024-11-29T18:45:41.400Z,2024-11-29T18:45:45Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5389409563,140,53.7,5389409567,212,13.4,5389409561,56,Center,5389409569,213,0.27,5389409565,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752961965,341,1,1,43,59,36g6ifzjliec1jqnbtf7yesme,1,60.7,86.8,2024-11-29T18:45:44.991Z,2024-11-29T18:45:49Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5389410009,212,6.7,5389410011,213,1.86,5389409999,140,58.9,5389410003,141,96.3,5389409993,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752961979,342,1,1,44,4,36g6ifzjliec1jqnbtf7yesme,1,63.8,93.8,2024-11-29T18:45:49.840Z,2024-11-29T18:45:51Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5389410065,213,0.37,5389410061,141,96.5,5389410059,140,68.3,5389410057,56,Left,5389410063,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752961993,343,1,1,44,5,36g6ifzjliec1jqnbtf7yesme,0,67.5,95.6,2024-11-29T18:45:50.920Z,2024-11-29T18:45:52Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5389410137,140,77.4,5389410141,212,11.0,5389410143,213,5.96,5389410135,56,Left,5389410139,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752962023,544,3,1,44,7,9qsmopgutr7ut5g6workk8w4i,0,23.1,8.9,2024-11-29T18:45:52.236Z,2024-11-29T21:45:17Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5390165531,465,,5389410267,285,,5389410281,211,,5389410265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752962057,344,1,1,44,8,36g6ifzjliec1jqnbtf7yesme,0,70.0,93.2,2024-11-29T18:45:53.400Z,2024-11-29T21:45:18Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5389410445,140,79.6,5389410449,212,12.0,5389410451,213,5.71,5389410443,56,Left,5389410447,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752962121,545,12,1,44,11,9qsmopgutr7ut5g6workk8w4i,1,16.7,14.1,2024-11-29T18:45:56.573Z,2024-11-29T21:45:24Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5389410755,140,20.2,5389410759,212,4.0,5389410761,213,5.90,5389410753,56,Back,5389410757,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752962077,345,61,1,44,12,36g6ifzjliec1jqnbtf7yesme,1,77.5,84.7,2024-11-29T18:45:57.810Z,2024-11-29T18:45:57Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5389410555,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752962109,346,1,1,44,14,36g6ifzjliec1jqnbtf7yesme,0,44.7,91.1,2024-11-29T18:45:59.392Z,2024-11-29T18:46:00Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5389410691,212,15.5,5389410687,140,59.4,5389410685,56,Left,5389410693,213,0.10,5389410689,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
