id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2811009783,466,1,2,45,23,36g6ifzjliec1jqnbtf7yesme,1,39.6,62.1,2025-05-05T18:04:20.757Z,2025-05-05T18:04:23Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5706422087,56,Back,5706422091,141,23.3,5706422093,212,26.5,5706422095,213,4.62,5706422089,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811009805,467,1,2,45,27,36g6ifzjliec1jqnbtf7yesme,1,37.3,23.3,2025-05-05T18:04:23.861Z,2025-05-05T18:04:27Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5706422211,141,46.0,5706422209,140,28.0,5706422215,213,2.13,5706422213,212,18.3,5706422207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811009825,468,1,2,45,30,36g6ifzjliec1jqnbtf7yesme,1,28.0,47.2,2025-05-05T18:04:27.109Z,2025-05-05T18:04:30Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5706422331,212,19.7,5706422327,140,36.3,5706422325,56,Back,5706422329,141,21.3,5706422333,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811009851,469,1,2,45,33,36g6ifzjliec1jqnbtf7yesme,1,41.4,20.4,2025-05-05T18:04:30.549Z,2025-05-05T18:04:33Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5706422501,213,2.13,5706422495,140,31.9,5706422497,141,43.7,5706422493,56,Back,5706422499,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811009857,470,1,2,45,36,36g6ifzjliec1jqnbtf7yesme,1,31.9,43.7,2025-05-05T18:04:33.029Z,2025-05-05T18:04:34Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5706422561,212,16.4,5706422555,56,Back,5706422557,140,30.6,5706422559,141,67.8,5706422563,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811009889,471,1,2,45,37,36g6ifzjliec1jqnbtf7yesme,1,30.5,67.8,2025-05-05T18:04:34.514Z,2025-05-05T18:04:39Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5706422757,56,Back,5706422761,141,46.6,5706422765,213,3.77,5706422759,140,11.8,5706422763,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811009963,472,1,2,45,42,36g6ifzjliec1jqnbtf7yesme,1,10.3,51.3,2025-05-05T18:04:39.173Z,2025-05-05T18:04:46Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5706423113,212,12.6,5706423107,56,Back,5706423115,213,5.04,5706423111,141,33.7,5706423109,140,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811009979,473,1,2,45,49,36g6ifzjliec1jqnbtf7yesme,1,22.3,36.7,2025-05-05T18:04:46.373Z,2025-05-05T18:04:47Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5706423219,141,56.3,5706423221,212,17.4,5706423223,213,0.87,5706423215,56,Back,5706423217,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811009987,474,1,2,45,50,36g6ifzjliec1jqnbtf7yesme,1,33.0,56.3,2025-05-05T18:04:47.476Z,2025-05-05T18:04:48Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5706423271,212,13.0,5706423269,141,75.4,5706423267,140,32.0,5706423265,56,Back,5706423273,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010003,475,1,2,45,51,36g6ifzjliec1jqnbtf7yesme,1,32.0,75.4,2025-05-05T18:04:48.198Z,2025-05-05T18:04:50Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5706423371,213,5.30,5706423363,56,Back,5706423369,212,11.8,5706423367,141,60.9,5706423365,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010067,476,1,2,45,53,36g6ifzjliec1jqnbtf7yesme,1,39.0,61.4,2025-05-05T18:04:50.103Z,2025-05-05T18:04:57Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5706423665,1,,5706423663,213,5.40,5706423659,141,4.4,5706423657,140,69.4,5706423661,212,50.2,5706423655,56,Right,5706423653,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010119,477,1,2,46,0,36g6ifzjliec1jqnbtf7yesme,1,70.7,4.9,2025-05-05T18:04:57.350Z,2025-05-05T18:05:02Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5706423905,56,Right,5706423913,213,6.18,5706423907,140,78.2,5706423909,141,3.7,5706423911,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010123,478,50,2,46,5,36g6ifzjliec1jqnbtf7yesme,1,93.4,10.0,2025-05-05T18:05:02.647Z,2025-05-05T18:05:06Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5706423927,56,Right,5706423991,233,395,5706423929,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010135,395,7,2,46,5,aljua8crr0vkwit0j3m59jw9j,0,6.6,90.0,2025-05-05T18:05:02.648Z,2025-05-05T20:05:14Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5706834269,178,,5706423983,233,478,5706423979,56,Back,5706423981,285,,5706834267,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010169,479,1,2,46,6,36g6ifzjliec1jqnbtf7yesme,1,93.8,8.6,2025-05-05T18:05:03.766Z,2025-05-05T18:05:08Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5706424167,56,Right,5706424173,212,19.7,5706424175,213,3.24,5706424171,141,5.8,5706424169,140,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010187,480,1,2,46,11,36g6ifzjliec1jqnbtf7yesme,1,75.1,5.8,2025-05-05T18:05:08.070Z,2025-05-05T18:05:09Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5706424273,141,25.9,5706424269,56,Center,5706424277,213,2.02,5706424275,212,15.1,5706424271,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010215,481,1,2,46,12,36g6ifzjliec1jqnbtf7yesme,1,68.9,25.9,2025-05-05T18:05:09.030Z,2025-05-05T18:05:11Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5706424411,141,19.2,5706424409,140,75.4,5706424415,213,5.69,5706424413,212,8.2,5706424407,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010247,482,1,2,46,14,36g6ifzjliec1jqnbtf7yesme,1,75.3,19.8,2025-05-05T18:05:11.686Z,2025-05-05T18:05:14Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5706424589,212,12.7,5706424579,56,Right,5706424591,213,5.31,5706424583,140,82.1,5706424587,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010279,483,1,2,46,17,36g6ifzjliec1jqnbtf7yesme,1,86.9,5.0,2025-05-05T18:05:14.022Z,2025-05-05T20:05:28Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,1.0,,5706834877,20,,5706424753,155,,5706424761,212,37.5,5706424757,140,89.8,5706425195,154,,5706424759,141,60.0,5706424763,213,1.49,5706424751,2,,5706834875,224,5706424755,56,Center,5706424765,1,5706425193,210,,,,,,,,15,,,,,,,,,,,,,,,,,,,
2811010281,484,15,2,46,21,36g6ifzjliec1jqnbtf7yesme,1,89.8,60.0,2025-05-05T18:05:17.942Z,2025-05-05T20:05:39Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5706424787,22,,5706425259,55,483,5706425263,102,50.8,5706425267,146,98.6,5706424791,56,Center,5706425253,79,,5706425269,147,50.9,5706425257,154,,5706424789,17,5706424889,15,,5706425297,233,5706425265,103,5706424893,328,,5706425255,29,,396,34.2,,,,,,,,,,,,,,,,,,,
2811010295,396,10,2,46,21,aljua8crr0vkwit0j3m59jw9j,1,1.5,49.0,2025-05-05T18:05:18.042Z,2025-05-05T20:05:43Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5706835489,176,,5706835493,378,,5706424851,182,,5706424853,56,Back,5706835491,181,,5706425309,233,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010349,397,52,2,46,23,aljua8crr0vkwit0j3m59jw9j,1,1.5,49.0,2025-05-05T18:05:20.375Z,2025-05-05T20:05:45Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5706835569,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010533,398,1,2,46,25,aljua8crr0vkwit0j3m59jw9j,1,1.5,49.0,2025-05-05T18:05:22.375Z,2025-05-05T18:05:52Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5706426301,123,,5706426311,213,1.03,5706426309,212,32.6,5706426313,1,,5706426307,141,90.0,5706426305,140,17.5,5706426691,189,,5706426303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010537,399,61,2,46,26,aljua8crr0vkwit0j3m59jw9j,1,17.5,89.9,2025-05-05T18:05:23.021Z,2025-05-05T18:05:53Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5706426727,189,,5706426343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010557,400,5,2,46,30,aljua8crr0vkwit0j3m59jw9j,0,25.2,101.8,2025-05-05T18:05:26.878Z,2025-05-05T19:04:06Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5706426477,56,Back,5706576379,233,485,5706426479,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010475,485,5,2,46,30,36g6ifzjliec1jqnbtf7yesme,1,74.8,-1.8,2025-05-05T18:05:26.878Z,2025-05-05T19:04:06Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5706425989,347,,5706576371,233,400,5706425987,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010493,486,1,2,46,43,36g6ifzjliec1jqnbtf7yesme,1,71.2,0.0,2025-05-05T18:05:40.096Z,2025-05-05T18:05:41Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5706426079,107,,5706426083,140,75.5,5706426087,212,19.6,5706426085,141,27.0,5706426089,213,1.34,5706426081,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010525,487,1,2,46,44,36g6ifzjliec1jqnbtf7yesme,1,75.5,27.0,2025-05-05T18:05:41.191Z,2025-05-05T18:05:43Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,,5706426259,212,13.5,5706426261,213,2.37,5706426255,140,66.3,5706426257,141,40.9,5706426253,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010561,488,1,2,46,46,36g6ifzjliec1jqnbtf7yesme,1,66.3,40.9,2025-05-05T18:05:43.377Z,2025-05-05T18:05:47Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5706426493,212,18.2,5706426495,213,1.08,5706426489,140,74.5,5706426487,56,Center,5706426491,141,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010563,489,61,2,46,50,36g6ifzjliec1jqnbtf7yesme,0,75.0,66.6,2025-05-05T18:05:47.319Z,2025-05-05T18:05:48Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5706426511,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010569,401,4,2,46,51,aljua8crr0vkwit0j3m59jw9j,1,24.4,38.0,2025-05-05T18:05:48.222Z,2025-05-05T18:05:57Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5706426657,233,490,5706426569,13,,5706426577,285,,5706426571,56,Back,5706426573,152,,5706427077,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010573,490,4,2,46,51,36g6ifzjliec1jqnbtf7yesme,0,75.6,62.0,2025-05-05T18:05:48.223Z,2025-05-05T18:05:58Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5706426643,152,,5706426639,295,,5706426645,286,,5706426673,233,401,5706426637,13,,5706426641,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010745,402,1,2,47,9,aljua8crr0vkwit0j3m59jw9j,1,24.3,30.3,2025-05-05T18:06:06.415Z,2025-05-05T18:06:08Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5706427515,212,28.3,5706427517,213,1.48,5706427507,152,,5706427505,5,,5706427513,141,71.8,5706427509,56,Back,5706427535,189,,5706427511,140,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010757,403,1,2,47,11,aljua8crr0vkwit0j3m59jw9j,1,26.8,73.6,2025-05-05T18:06:08.671Z,2025-05-05T18:06:09Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5706427603,212,19.5,5706427599,140,45.1,5706427597,56,Back,5706427607,213,0.17,5706427601,141,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010769,404,1,2,47,12,aljua8crr0vkwit0j3m59jw9j,1,43.5,79.4,2025-05-05T18:06:09.567Z,2025-05-05T18:06:10Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5706427671,56,Back,5706427675,141,91.7,5706427677,212,8.9,5706427679,213,1.21,5706427673,140,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010819,405,1,2,47,13,aljua8crr0vkwit0j3m59jw9j,1,46.2,92.1,2025-05-05T18:06:10.783Z,2025-05-05T18:06:16Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5706427941,213,3.08,5706427937,141,93.8,5706427935,140,29.1,5706427933,56,Back,5706427939,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010849,406,1,2,47,19,aljua8crr0vkwit0j3m59jw9j,0,43.0,92.9,2025-05-05T18:06:16.479Z,2025-05-05T18:06:20Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5706428067,140,68.1,5706428065,56,Center,5706428073,213,5.84,5706428071,212,29.2,5706428069,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010875,491,4,2,47,26,36g6ifzjliec1jqnbtf7yesme,1,26.6,25.1,2025-05-05T18:06:23.599Z,2025-05-05T18:46:18Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5706428307,152,,5706428305,56,Back,5706428303,13,,5706430541,233,407,5706428311,285,,5706428309,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811010867,407,4,2,47,26,aljua8crr0vkwit0j3m59jw9j,0,73.4,74.9,2025-05-05T18:06:23.600Z,2025-05-05T18:46:18Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5706430573,233,491,5706428211,265,,5706428209,152,,5706428207,56,Center,5706428213,286,,5706428205,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811011141,492,1,2,47,59,36g6ifzjliec1jqnbtf7yesme,1,23.3,28.8,2025-05-05T18:06:55.945Z,2025-05-05T18:06:58Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5706429781,140,25.7,5706429775,5,,5706429777,152,,5706429789,213,1.39,5706429785,212,14.2,5706429779,56,Back,5706429783,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811011197,493,1,2,48,1,36g6ifzjliec1jqnbtf7yesme,1,28.5,49.7,2025-05-05T18:06:58.713Z,2025-05-05T18:07:04Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5706430073,213,1.55,5706430065,56,Back,5706430067,140,28.9,5706430069,141,74.2,5706430071,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811011209,494,1,2,48,7,36g6ifzjliec1jqnbtf7yesme,0,45.5,69.3,2025-05-05T18:07:03.898Z,2025-05-05T18:07:05Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5706430167,1,,5706430165,213,5.22,5706430159,140,71.1,5706430163,212,55.4,5706430157,56,Right,5706430161,141,0.0,5706430155,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811011325,408,5,2,48,8,aljua8crr0vkwit0j3m59jw9j,1,26.9,102.0,2025-05-05T18:07:05.186Z,2025-05-05T18:46:24Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5706430865,347,,5706430867,233,495,5706430863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811011213,495,5,2,48,8,36g6ifzjliec1jqnbtf7yesme,0,73.1,-2.0,2025-05-05T18:07:05.186Z,2025-05-05T18:46:25Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5706430887,233,408,5706430179,347,,5706430177,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811011341,409,1,2,48,25,aljua8crr0vkwit0j3m59jw9j,1,23.6,100.0,2025-05-05T18:07:22.241Z,2025-05-05T18:07:23Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5706430941,140,23.3,5706430937,107,,5706430947,213,4.69,5706430945,212,14.4,5706430939,56,Back,5706430943,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811011355,410,1,2,48,26,aljua8crr0vkwit0j3m59jw9j,0,23.3,80.8,2025-05-05T18:07:23.552Z,2025-05-05T18:07:24Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5706431011,140,28.6,5706431009,56,Back,5706431015,212,15.3,5706431019,213,1.20,5706431013,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811011363,411,5,2,48,27,aljua8crr0vkwit0j3m59jw9j,0,30.7,101.3,2025-05-05T18:07:24.288Z,2025-05-05T18:46:25Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5706431065,347,,5706431061,56,Back,5706431587,233,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811011461,496,5,2,48,27,36g6ifzjliec1jqnbtf7yesme,1,69.3,-1.3,2025-05-05T18:07:24.288Z,2025-05-05T18:46:25Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5706431561,347,,5706431559,56,Right,5706431581,233,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811011469,497,1,2,48,36,36g6ifzjliec1jqnbtf7yesme,1,67.7,0.0,2025-05-05T18:07:33.379Z,2025-05-05T18:07:34Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5706431625,212,7.7,5706431627,213,2.01,5706431617,107,,5706431623,141,8.2,5706431621,140,64.6,5706431619,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811011483,498,1,2,48,37,36g6ifzjliec1jqnbtf7yesme,1,64.6,8.2,2025-05-05T18:07:34.521Z,2025-05-05T18:07:35Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5706431685,213,4.81,5706431683,212,4.3,5706431679,140,65.0,5706431677,56,Right,5706431681,141,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811011487,499,1,2,48,38,36g6ifzjliec1jqnbtf7yesme,1,65.0,1.9,2025-05-05T18:07:35.594Z,2025-05-05T18:07:36Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5706431709,141,2.6,5706431711,212,7.8,5706431713,213,0.06,5706431705,56,Right,5706431707,140,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811011505,500,1,2,48,39,36g6ifzjliec1jqnbtf7yesme,1,72.4,2.6,2025-05-05T18:07:36.474Z,2025-05-05T18:07:38Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5706431793,141,21.2,5706431795,212,13.1,5706431797,213,1.30,5706431791,140,75.7,5706431789,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811011523,501,1,2,48,41,36g6ifzjliec1jqnbtf7yesme,1,75.7,21.2,2025-05-05T18:07:38.746Z,2025-05-05T18:07:40Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5706431909,56,Center,5706431911,140,92.8,5706431917,213,0.35,5706431915,212,19.1,5706431913,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811011555,502,1,2,48,43,36g6ifzjliec1jqnbtf7yesme,1,92.8,30.9,2025-05-05T18:07:40.410Z,2025-05-05T18:09:25Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,1.0,5706434183,210,16,5706432129,140,89.8,5706432133,212,10.2,5706432135,213,1.89,5706434185,154,,5706432127,56,Center,5706437659,22,,5706432131,141,45.1,5706432665,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811011559,503,16,2,48,44,36g6ifzjliec1jqnbtf7yesme,1,90.2,45.7,2025-05-05T18:07:41.155Z,2025-05-05T20:07:23Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5706434223,154,,5706434251,231,49.5,5706432893,375,48:43.660,5706434221,29,,5706434235,103,28.5,5706434239,214,,5706839769,395,1.4,5706434245,328,,5706434219,77,5706432889,374,2025-05-05 19:07:40.513,5706437661,22,5706839771,396,5706432157,17,,5706432885,20,,,49.8,5706434225,55,502,5706434231,102,52.6,,5706434247,136,,5706434249,230,98.9,5706432159,56,Center,,,
2811012083,412,1,2,49,36,aljua8crr0vkwit0j3m59jw9j,1,49.9,50.0,2025-05-05T18:08:33.666Z,2025-05-05T18:09:14Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5706435117,212,14.1,5706435115,141,30.7,5706435113,140,45.0,5706435851,189,,5706435111,56,Back,5706435121,279,G,5706435119,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811012089,413,61,2,49,37,aljua8crr0vkwit0j3m59jw9j,1,45.7,30.1,2025-05-05T18:08:34.510Z,2025-05-05T18:09:16Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5706435899,189,,5706435129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811012091,505,1,2,49,43,36g6ifzjliec1jqnbtf7yesme,1,24.3,65.1,2025-05-05T18:08:40.332Z,2025-05-05T18:08:41Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5706435131,56,Back,5706435139,213,5.61,5706435137,212,29.3,5706435135,141,38.3,5706435133,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811012111,506,1,2,49,44,36g6ifzjliec1jqnbtf7yesme,1,46.2,38.3,2025-05-05T18:08:41.403Z,2025-05-05T18:08:52Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5706435261,141,54.3,5706435257,56,Back,5706435265,213,1.84,5706435263,212,11.3,5706435259,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811012131,507,1,2,49,47,36g6ifzjliec1jqnbtf7yesme,1,43.3,54.3,2025-05-05T18:08:43.900Z,2025-05-05T18:16:14Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5706435427,213,5.79,5706435425,212,37.5,5706435423,141,28.2,5706435421,140,74.8,5706435419,56,Center,5706435429,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811012133,508,61,2,49,49,36g6ifzjliec1jqnbtf7yesme,0,74.8,28.2,2025-05-05T18:08:46.684Z,2025-05-05T18:08:47Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5706435461,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811012169,415,1,2,49,51,aljua8crr0vkwit0j3m59jw9j,1,17.9,63.7,2025-05-05T18:08:48.467Z,2025-05-05T18:08:49Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5706435649,213,4.06,5706435643,140,10.7,5706435641,56,Back,5706435645,141,49.1,5706435647,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811012201,416,1,2,49,52,aljua8crr0vkwit0j3m59jw9j,1,8.7,48.4,2025-05-05T18:08:49.635Z,2025-05-05T18:08:53Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5706435813,140,8.2,5706435817,212,15.9,5706435815,141,25.0,5706435819,213,4.68,5706435811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811012237,417,1,2,49,58,aljua8crr0vkwit0j3m59jw9j,0,11.2,10.3,2025-05-05T18:08:55.236Z,2025-05-05T18:08:56Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5706436001,56,Back,5706436009,213,0.01,5706436011,1,,5706436005,141,10.6,5706436007,212,32.6,5706436003,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
