id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2810407157,499,1,2,49,49,9qsmopgutr7ut5g6workk8w4i,1,67.9,62.0,2025-05-04T15:08:22.258Z,2025-05-04T15:08:25Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5703107521,141,94.4,5703107527,213,1.17,5703107517,56,Left,5703107523,212,23.9,5703107519,140,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407191,500,1,2,49,51,9qsmopgutr7ut5g6workk8w4i,1,77.1,93.2,2025-05-04T15:08:24.946Z,2025-05-04T15:08:28Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5703107805,56,Left,5703107809,141,85.0,5703107813,213,5.68,5703107811,212,9.8,5703107807,140,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407199,501,50,2,49,53,9qsmopgutr7ut5g6workk8w4i,1,83.5,82.3,2025-05-04T15:08:26.987Z,2025-05-04T16:00:55Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5703107843,56,Left,5703107845,286,,5703108211,233,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407237,451,7,2,49,53,b3r6d8ydtmtjckam6pku9y400,1,16.5,17.7,2025-05-04T15:08:26.988Z,2025-05-04T17:08:48Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5703108099,56,Back,5703108101,285,,5703108197,233,501,5703755675,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407285,453,1,2,49,56,b3r6d8ydtmtjckam6pku9y400,1,14.1,31.8,2025-05-04T15:08:30.061Z,2025-05-04T15:08:32Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5703108387,141,27.9,5703108391,213,3.41,5703108389,212,10.1,5703108383,56,Back,5703108385,140,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407345,454,1,2,49,58,b3r6d8ydtmtjckam6pku9y400,1,4.6,24.6,2025-05-04T15:08:32.030Z,2025-05-04T15:08:35Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5703108693,157,,5703108705,1,,5703108697,140,47.2,5703108695,56,Back,5703108699,141,3.4,5703108701,212,47.0,5703108703,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407401,455,1,2,50,2,b3r6d8ydtmtjckam6pku9y400,1,46.6,3.3,2025-05-04T15:08:35.548Z,2025-05-04T15:09:52Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5703109005,140,32.8,5703109009,212,14.5,5703109011,213,3.14,5703109003,56,Back,5703109007,141,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407409,456,1,2,50,4,b3r6d8ydtmtjckam6pku9y400,0,31.5,3.3,2025-05-04T15:08:37.254Z,2025-05-04T15:16:15Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5703114771,157,,5703109077,141,0.0,5703109081,213,5.73,5703109075,140,36.7,5703114773,1,,5703109073,56,Back,5703109079,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407419,457,5,2,50,4,b3r6d8ydtmtjckam6pku9y400,0,34.7,-1.8,2025-05-04T15:08:38.036Z,2025-05-04T15:16:05Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5703109385,233,502,5703109121,347,,5703109117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407447,502,5,2,50,4,9qsmopgutr7ut5g6workk8w4i,1,65.3,101.8,2025-05-04T15:08:38.036Z,2025-05-04T15:16:05Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5703109357,233,457,5703109321,347,,5703109319,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407465,503,1,2,50,8,9qsmopgutr7ut5g6workk8w4i,1,68.7,100.0,2025-05-04T15:08:41.250Z,2025-05-04T15:08:42Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5703109427,140,68.1,5703109421,107,,5703109437,213,4.61,5703109431,141,92.6,5703109433,212,6.4,5703109423,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407483,504,1,2,50,8,9qsmopgutr7ut5g6workk8w4i,1,68.1,92.6,2025-05-04T15:08:42.050Z,2025-05-04T15:08:43Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5703109595,56,Left,5703109599,141,97.8,5703109603,213,1.26,5703109597,140,69.2,5703109601,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407555,505,1,2,50,10,9qsmopgutr7ut5g6workk8w4i,1,69.2,97.8,2025-05-04T15:08:43.298Z,2025-05-04T15:08:48Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5703109995,140,59.6,5703109999,141,73.6,5703110001,212,19.3,5703110003,213,4.16,5703109989,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407617,506,1,2,50,14,9qsmopgutr7ut5g6workk8w4i,1,58.1,65.8,2025-05-04T15:08:47.922Z,2025-05-04T15:08:52Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5703110401,212,14.1,5703110395,56,Left,5703110399,141,85.9,5703110403,213,1.32,5703110397,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407695,507,1,2,50,19,9qsmopgutr7ut5g6workk8w4i,1,67.6,84.1,2025-05-04T15:08:52.450Z,2025-05-04T15:08:57Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5703110903,141,77.6,5703110901,140,76.8,5703110905,212,10.6,5703110899,56,Center,5703110909,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407699,508,61,2,50,23,9qsmopgutr7ut5g6workk8w4i,1,76.8,77.5,2025-05-04T15:08:56.897Z,2025-05-04T15:08:57Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5703110943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407723,509,1,2,50,24,9qsmopgutr7ut5g6workk8w4i,1,77.8,76.9,2025-05-04T15:08:57.714Z,2025-05-04T15:08:58Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5703111059,56,Left,5703111065,212,11.9,5703111067,213,1.21,5703111061,140,81.8,5703111063,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407807,510,1,2,50,25,9qsmopgutr7ut5g6workk8w4i,1,81.8,93.2,2025-05-04T15:08:58.642Z,2025-05-04T15:09:02Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5703111529,56,Left,5703111535,212,17.1,5703111533,141,83.3,5703111537,213,5.88,5703111531,140,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407849,511,1,2,50,29,9qsmopgutr7ut5g6workk8w4i,1,96.8,83.3,2025-05-04T15:09:02.258Z,2025-05-04T15:09:04Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5703111811,212,10.0,5703111805,56,Left,5703111809,141,93.5,5703111813,213,2.38,5703111807,140,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407889,512,1,2,50,31,9qsmopgutr7ut5g6workk8w4i,1,89.6,94.4,2025-05-04T15:09:04.578Z,2025-05-04T15:09:06Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5703112073,213,3.83,5703112067,140,84.1,5703112065,56,Left,5703112069,141,87.4,5703112071,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407927,513,1,2,50,33,9qsmopgutr7ut5g6workk8w4i,1,87.4,87.2,2025-05-04T15:09:06.770Z,2025-05-04T15:09:09Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5703112285,213,0.22,5703112277,56,Left,5703112281,141,88.9,5703112279,140,92.4,5703112283,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407943,514,3,2,50,35,9qsmopgutr7ut5g6workk8w4i,0,92.6,81.8,2025-05-04T15:09:08.898Z,2025-05-04T17:10:13Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5703112347,286,,5703112487,233,458,5703763141,465,,5703112343,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810407953,458,7,2,50,35,b3r6d8ydtmtjckam6pku9y400,0,7.4,18.2,2025-05-04T15:09:08.899Z,2025-05-04T17:10:16Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5703112425,233,514,5703763341,385,,5703112401,285,,5703112399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810408055,515,1,2,50,37,9qsmopgutr7ut5g6workk8w4i,1,84.8,75.2,2025-05-04T15:09:10.753Z,2025-05-04T17:10:32Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,1.0,,5703112969,141,47.4,5703112971,212,20.6,5703764909,224,,5703114447,154,,5703112973,213,5.12,5703764911,72,,5703112963,155,,5703114445,210,13,5703112961,2,,5703112965,56,Center,5703112967,140,,,,92.6,,,,,,,,,,,,,,,,,,,,,,,,
2810408063,516,13,2,50,39,9qsmopgutr7ut5g6workk8w4i,1,90.9,54.2,2025-05-04T15:09:12.706Z,2025-05-04T17:11:07Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5703114481,55,515,5703114475,77,,5703113469,153,,5703113007,17,,5703114495,146,93.6,5703113461,72,,5703114497,147,67.2,5703114489,108,,5703114477,29,,5703114487,103,50,5703114499,230,5703114479,154,,99.1,5703113001,22,,5703114493,391,,5703113011,56,5703114491,328,,5703114501,231,Center,50.5,5703114485,102,92.1,,,,,,
2810408091,459,12,2,50,40,b3r6d8ydtmtjckam6pku9y400,1,7.9,41.7,2025-05-04T15:09:13.854Z,2025-05-04T15:09:17Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5703113193,167,,5703113133,213,4.23,5703113127,140,0.0,5703113131,212,20.1,5703113129,141,15.6,5703113125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810408101,460,6,2,50,43,b3r6d8ydtmtjckam6pku9y400,0,1.7,21.0,2025-05-04T15:09:16.276Z,2025-05-04T17:11:25Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5703113265,56,Back,5703113425,233,517,5703113267,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810408097,517,6,2,50,43,9qsmopgutr7ut5g6workk8w4i,1,98.3,79.0,2025-05-04T15:09:16.276Z,2025-05-04T15:16:08Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5703113227,56,Left,5703113231,73,,5703113279,233,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810408853,518,1,2,51,23,9qsmopgutr7ut5g6workk8w4i,1,99.5,99.5,2025-05-04T15:09:56.921Z,2025-05-04T15:10:00Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5703117715,213,3.99,5703117703,140,86.5,5703117707,141,76.7,5703117697,56,Center,5703117711,212,20.7,5703117693,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810408881,519,1,2,51,26,9qsmopgutr7ut5g6workk8w4i,1,86.5,76.7,2025-05-04T15:09:59.265Z,2025-05-04T15:10:00Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5703117821,140,89.4,5703117827,141,83.3,5703117831,212,5.4,5703117815,56,Left,5703117833,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810408941,520,1,2,51,26,9qsmopgutr7ut5g6workk8w4i,1,89.4,83.3,2025-05-04T15:09:59.922Z,2025-05-04T17:11:36Z,etz3rjq7chhaomst5u28nnff9,D. Wass,1.0,,5703118875,210,15,5703771189,223,,5703118129,212,26.6,5703118121,56,Center,5703118879,154,,5703771191,20,,5703118117,155,,5703118125,140,95.7,5703118127,141,45.4,5703118131,213,4.96,5703118115,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810408963,521,44,2,51,30,9qsmopgutr7ut5g6workk8w4i,1,90.8,45.3,2025-05-04T15:10:03.825Z,2025-05-04T16:01:03Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5703118223,286,,5703118291,233,461,5703118221,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810408967,461,44,2,51,30,b3r6d8ydtmtjckam6pku9y400,0,9.2,54.7,2025-05-04T15:10:03.826Z,2025-05-04T16:01:03Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5703118313,233,521,5703118237,285,,5703118235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810408973,522,15,2,51,31,9qsmopgutr7ut5g6workk8w4i,1,95.6,45.4,2025-05-04T15:10:04.226Z,2025-05-04T15:14:16Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5703136725,82,,5703118415,25,,5703118917,146,97.3,5703118899,78,,5703118267,16,,5703118907,55,520,5703118915,214,,5703118417,15,,5703136727,230,99.0,5703118911,102,48.4,5703136729,231,5703118269,56,Center,47.8,5703118421,328,,5703118913,103,19,5703118901,29,5703136723,100,,5703118969,233,,462,5703118903,154,,5703118919,147,46.6,,,
2810409005,462,10,2,51,31,b3r6d8ydtmtjckam6pku9y400,1,2.7,53.4,2025-05-04T15:10:04.326Z,2025-05-04T15:12:54Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5703131615,94,,5703136785,233,522,5703118465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810409057,463,52,2,51,33,b3r6d8ydtmtjckam6pku9y400,1,3.4,52.6,2025-05-04T15:10:06.838Z,2025-05-04T17:12:07Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5703774217,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810409117,464,1,2,51,36,b3r6d8ydtmtjckam6pku9y400,0,13.4,44.9,2025-05-04T15:10:09.660Z,2025-05-04T15:10:12Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5703119083,141,82.3,5703119079,140,75.6,5703119087,213,0.37,5703119075,199,,5703119085,212,70.1,5703119077,56,Left,5703119089,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810409141,465,83,2,51,40,b3r6d8ydtmtjckam6pku9y400,0,75.9,83.5,2025-05-04T15:10:13.340Z,2025-05-04T15:10:18Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5703119799,399,53nd6a4o02ebb0w2s12prijje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810409243,524,1,2,51,41,9qsmopgutr7ut5g6workk8w4i,1,17.4,12.8,2025-05-04T15:10:14.866Z,2025-05-04T15:10:19Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5703119747,140,7.6,5703119755,213,2.01,5703119751,212,23.9,5703119749,141,44.6,5703119745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810409319,525,1,2,51,46,9qsmopgutr7ut5g6workk8w4i,1,7.6,44.6,2025-05-04T15:10:19.346Z,2025-05-04T15:10:20Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5703120159,212,12.9,5703120155,140,12.3,5703120157,141,27.0,5703120161,213,5.10,5703120153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810409345,526,1,2,51,47,9qsmopgutr7ut5g6workk8w4i,1,12.4,26.2,2025-05-04T15:10:20.865Z,2025-05-04T15:10:22Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5703120331,212,10.8,5703120327,141,10.4,5703120321,56,Back,5703120323,140,13.2,5703120333,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810409383,527,1,2,51,49,9qsmopgutr7ut5g6workk8w4i,1,12.8,9.7,2025-05-04T15:10:22.737Z,2025-05-04T15:10:24Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5703120531,213,5.95,5703120527,141,4.1,5703120525,140,23.2,5703120529,212,11.6,5703120523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810409477,528,1,2,51,51,9qsmopgutr7ut5g6workk8w4i,1,25.0,4.4,2025-05-04T15:10:24.289Z,2025-05-04T15:10:29Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5703121047,141,13.5,5703121051,213,2.61,5703121043,56,Back,5703121049,212,12.2,5703121045,140,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810409605,529,1,2,51,55,9qsmopgutr7ut5g6workk8w4i,1,15.1,15.2,2025-05-04T15:10:28.977Z,2025-05-04T15:10:34Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5703121685,213,2.23,5703121677,141,35.1,5703121669,56,Back,5703121681,212,17.1,5703121673,140,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810409641,530,1,2,52,1,9qsmopgutr7ut5g6workk8w4i,1,11.0,46.3,2025-05-04T15:10:34.337Z,2025-05-04T15:10:36Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5703121953,213,1.32,5703121945,56,Back,5703121949,141,74.5,5703121951,212,19.8,5703121947,140,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810409681,531,1,2,52,3,9qsmopgutr7ut5g6workk8w4i,1,15.7,74.5,2025-05-04T15:10:36.641Z,2025-05-04T15:10:38Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5703122185,212,16.5,5703122183,141,81.1,5703122179,56,Back,5703122181,140,30.8,5703122187,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810409705,532,1,2,52,5,9qsmopgutr7ut5g6workk8w4i,1,29.8,76.7,2025-05-04T15:10:38.513Z,2025-05-04T15:10:40Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5703122295,213,4.74,5703122287,56,Back,5703122293,212,13.2,5703122291,141,57.3,5703122289,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810409733,533,1,2,52,6,9qsmopgutr7ut5g6workk8w4i,1,30.2,53.9,2025-05-04T15:10:39.937Z,2025-05-04T15:10:42Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5703122429,56,Back,5703122439,213,4.63,5703122437,212,15.3,5703122431,140,29.0,5703122433,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810409859,534,1,2,52,9,9qsmopgutr7ut5g6workk8w4i,1,35.0,29.2,2025-05-04T15:10:42.243Z,2025-05-04T15:10:49Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5703123077,141,84.7,5703123071,155,,5703123073,56,Left,5703123083,1,,5703123079,212,51.2,5703123075,140,68.0,5703123081,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810409895,535,1,2,52,16,9qsmopgutr7ut5g6workk8w4i,1,71.1,89.9,2025-05-04T15:10:49.361Z,2025-05-04T15:10:51Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5703123357,212,4.9,5703123351,56,Left,5703123353,140,71.3,5703123355,141,82.7,5703123359,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810409919,536,1,2,52,18,9qsmopgutr7ut5g6workk8w4i,1,72.4,78.1,2025-05-04T15:10:51.201Z,2025-05-04T15:10:52Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5703123453,141,71.4,5703123449,56,Center,5703123457,213,4.76,5703123451,140,72.6,5703123455,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810409969,537,1,2,52,19,9qsmopgutr7ut5g6workk8w4i,1,73.2,71.5,2025-05-04T15:10:52.369Z,2025-05-04T15:11:01Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,1.0,,5703124389,210,15,5703123717,140,89.8,5703123729,213,0.05,5703124393,154,,5703123725,212,17.4,5703123721,141,72.7,5703123715,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810409975,538,15,2,52,21,9qsmopgutr7ut5g6workk8w4i,1,92.7,68.3,2025-05-04T15:10:54.451Z,2025-05-04T17:13:21Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5703123751,56,Center,5703124439,55,537,5703123749,64,,5703123923,72,,5703124433,78,,5703124447,103,0.6,5703124531,233,466,5703124453,147,51.3,5703124435,29,,5703124451,146,99.1,5703124443,102,5703123747,22,,50.6,5703124437,154,,,,,,,,,,,,,,,,,,,,,,
2810409991,466,10,2,52,21,b3r6d8ydtmtjckam6pku9y400,1,1.7,44.0,2025-05-04T15:10:54.551Z,2025-05-04T17:13:29Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5703124499,183,,5703124587,233,538,5703123835,56,Back,5703123819,173,,5703124497,180,,5703782333,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810410089,467,5,2,52,24,b3r6d8ydtmtjckam6pku9y400,0,6.6,-1.0,2025-05-04T15:10:57.771Z,2025-05-04T15:16:05Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5703124427,56,Back,5703124429,347,,5703129337,233,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810410485,539,5,2,52,24,9qsmopgutr7ut5g6workk8w4i,1,93.4,101.0,2025-05-04T15:10:57.771Z,2025-05-04T15:16:05Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5703126993,347,,5703129311,233,467,5703126991,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810410563,540,1,2,52,50,9qsmopgutr7ut5g6workk8w4i,0,87.7,100.0,2025-05-04T15:11:23.249Z,2025-05-04T15:11:28Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5703127459,212,24.7,5703127455,140,86.9,5703127457,141,65.1,5703127463,1,,5703127451,107,,5703127453,56,Center,5703127461,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810410551,468,44,2,52,53,b3r6d8ydtmtjckam6pku9y400,1,12.8,37.4,2025-05-04T15:11:26.955Z,2025-05-04T16:01:03Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5703127411,56,Back,5703127635,233,541,5703127413,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810410571,541,44,2,52,53,9qsmopgutr7ut5g6workk8w4i,0,87.2,62.6,2025-05-04T15:11:26.956Z,2025-05-04T16:01:04Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5703127651,233,468,5703127499,286,,5703127497,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810410573,469,12,2,52,54,b3r6d8ydtmtjckam6pku9y400,1,12.5,41.6,2025-05-04T15:11:27.227Z,2025-05-04T15:11:28Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5703127525,213,5.65,5703127513,141,16.0,5703127519,212,29.6,5703127501,56,Back,5703127507,140,35.3,5703127583,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810410695,542,1,2,52,58,9qsmopgutr7ut5g6workk8w4i,1,67.4,61.4,2025-05-04T15:11:31.489Z,2025-05-04T15:11:35Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5703128151,212,25.8,5703128147,140,81.5,5703128153,213,0.96,5703128145,56,Left,5703128149,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810410801,543,1,2,53,1,9qsmopgutr7ut5g6workk8w4i,1,79.8,91.2,2025-05-04T15:11:35.089Z,2025-05-04T15:11:41Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5703128767,140,90.1,5703128773,213,5.91,5703128765,56,Left,5703128769,141,85.0,5703128771,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810410845,544,1,2,53,8,9qsmopgutr7ut5g6workk8w4i,1,88.6,92.0,2025-05-04T15:11:41.329Z,2025-05-04T15:11:43Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5703128965,213,3.30,5703128959,140,73.8,5703128955,56,Left,5703128963,212,15.7,5703128961,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810410887,545,1,2,53,10,9qsmopgutr7ut5g6workk8w4i,1,73.6,87.2,2025-05-04T15:11:43.329Z,2025-05-04T15:11:45Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5703129247,56,Center,5703129259,212,11.3,5703129255,141,71.4,5703129251,140,77.0,5703129261,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
