id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2793583029,353,16,1,43,37,aljua8crr0vkwit0j3m59jw9j,1,84.3,54.6,2025-03-30T12:45:38.250Z,2025-03-30T19:07:02Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5610410231,23,,5612499263,89,,5610415079,29,,5612499265,395,93.6,5610415091,214,,5610415087,102,45.8,5610415081,154,,5612499267,396,52.7,5610415089,103,5610410233,72,,5610415095,231,52.3,5610410245,375,43:36.964,5610415083,55,5610415077,80,5610415093,230,5610410235,17,5610410239,374,3.2,352,93.3,,,2025-03-30 13:45:37.243,5610407783,56,,,,Center
2793584413,466,1,1,44,49,ahnt9ejgwj58ul8auzdvi3czf,1,50.1,50.3,2025-03-30T12:46:49.402Z,2025-03-30T19:08:11Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5610415013,279,G,5610415009,212,12.6,5610415005,140,38.7,5610415011,213,3.45,5610415003,56,Back,5610415007,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793584447,467,1,1,44,50,ahnt9ejgwj58ul8auzdvi3czf,1,38.3,46.6,2025-03-30T12:46:50.602Z,2025-03-30T19:08:14Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5610415243,141,29.3,5610415239,56,Back,5610415247,213,5.29,5610415245,212,14.0,5610415241,140,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793584475,468,1,1,44,52,ahnt9ejgwj58ul8auzdvi3czf,1,57.4,20.3,2025-03-30T12:46:52.778Z,2025-03-30T12:46:53Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5610415385,212,7.7,5610415387,213,5.07,5610415381,140,60.0,5610415379,56,Right,5610415383,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793584583,469,1,1,44,53,ahnt9ejgwj58ul8auzdvi3czf,1,59.8,9.4,2025-03-30T12:46:53.834Z,2025-03-30T12:46:59Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5610415903,56,Center,5610415907,141,25.2,5610415909,212,11.3,5610415913,213,1.25,5610415905,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793584635,470,1,1,44,58,ahnt9ejgwj58ul8auzdvi3czf,1,61.5,28.9,2025-03-30T12:46:58.987Z,2025-03-30T12:47:01Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5610416189,141,26.4,5610416193,213,6.05,5610416187,140,68.4,5610416191,212,7.4,5610416185,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585123,356,70,1,45,0,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-30T12:47:00.279Z,2025-03-30T19:07:08Z,,,,,5610418697,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793584673,471,1,1,45,1,ahnt9ejgwj58ul8auzdvi3czf,1,69.0,26.7,2025-03-30T12:47:02.018Z,2025-03-30T19:08:26Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5610416375,213,5.38,5610416369,140,80.3,5610416367,56,Right,5610416371,141,4.7,5610416373,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793584751,472,1,1,45,2,ahnt9ejgwj58ul8auzdvi3czf,1,79.1,5.5,2025-03-30T12:47:02.666Z,2025-03-30T12:47:05Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5610416769,140,75.3,5610416773,212,17.0,5610416771,141,29.8,5610416765,56,Center,5610416775,213,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793584761,473,1,1,45,5,ahnt9ejgwj58ul8auzdvi3czf,0,69.9,30.0,2025-03-30T12:47:05.722Z,2025-03-30T12:47:06Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5610416833,213,6.12,5610416823,155,,5610416827,140,75.9,5610416831,212,6.4,5610416829,141,28.5,5610416825,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793584783,354,61,1,45,6,aljua8crr0vkwit0j3m59jw9j,1,21.1,71.7,2025-03-30T12:47:07.245Z,2025-03-30T12:49:02Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5610416987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793584849,355,1,1,45,8,aljua8crr0vkwit0j3m59jw9j,0,21.6,83.0,2025-03-30T12:47:08.698Z,2025-03-30T19:08:50Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5610417311,212,26.0,5610417307,141,73.6,5610417295,157,,5610417315,213,6.03,5610417319,1,,5610417299,56,Back,5610417303,140,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793584913,474,1,1,45,10,ahnt9ejgwj58ul8auzdvi3czf,1,57.2,24.0,2025-03-30T12:47:10.386Z,2025-03-30T19:08:58Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5610417629,212,9.3,5610417625,140,63.6,5610417623,56,Center,5610417627,141,33.4,5610417631,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793584949,475,1,1,45,12,ahnt9ejgwj58ul8auzdvi3czf,1,63.7,32.5,2025-03-30T12:47:12.491Z,2025-03-30T19:09:04Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5610417809,56,Center,5610417819,213,3.91,5612507339,156,,5610417811,140,57.7,5610417815,141,23.6,5610417817,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585145,476,1,1,45,15,ahnt9ejgwj58ul8auzdvi3czf,1,61.8,18.2,2025-03-30T12:47:15.851Z,2025-03-30T19:09:12Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5610418801,56,Left,5610418807,212,45.2,5610418803,140,53.9,5610418811,1,,5610418805,141,83.6,5610418799,196,,5610418809,213,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585181,477,1,1,45,22,ahnt9ejgwj58ul8auzdvi3czf,1,65.3,83.3,2025-03-30T12:47:23.226Z,2025-03-30T12:47:25Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5610419003,141,69.6,5610419007,213,4.31,5610418999,56,Center,5610419005,212,10.1,5610419001,140,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585225,478,1,1,45,24,ahnt9ejgwj58ul8auzdvi3czf,1,62.5,74.1,2025-03-30T12:47:24.986Z,2025-03-30T12:47:27Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5610419243,141,89.7,5610419247,212,14.1,5610419239,140,71.3,5610419249,213,0.85,5610419235,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585257,479,1,1,45,26,ahnt9ejgwj58ul8auzdvi3czf,1,72.8,91.8,2025-03-30T12:47:27.226Z,2025-03-30T12:47:30Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5610419429,212,14.9,5610419425,140,59.8,5610419423,56,Left,5610419427,141,82.9,5610419431,213,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585285,480,1,1,45,29,ahnt9ejgwj58ul8auzdvi3czf,1,55.9,83.3,2025-03-30T12:47:30.011Z,2025-03-30T12:47:32Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5610419599,140,39.7,5610419611,213,3.56,5610419603,141,72.1,5610419597,56,Back,5610419607,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585423,481,1,1,45,32,ahnt9ejgwj58ul8auzdvi3czf,1,34.3,65.4,2025-03-30T12:47:32.554Z,2025-03-30T19:09:25Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5610420317,141,27.6,5610420315,140,37.3,5610420319,212,25.9,5610420313,56,Back,5610420321,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585469,482,1,1,45,40,ahnt9ejgwj58ul8auzdvi3czf,1,47.8,34.6,2025-03-30T12:47:40.314Z,2025-03-30T12:47:42Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5610420583,141,36.7,5610420579,56,Center,5610420581,140,58.1,5610420587,213,0.13,5610420585,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585509,483,1,1,45,41,ahnt9ejgwj58ul8auzdvi3czf,1,52.4,39.7,2025-03-30T12:47:42.186Z,2025-03-30T19:09:36Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5610420777,213,2.13,5610420771,140,46.1,5610420773,141,55.2,5610420775,212,12.4,5610420769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585519,484,1,1,45,43,ahnt9ejgwj58ul8auzdvi3czf,0,46.2,54.9,2025-03-30T12:47:43.899Z,2025-03-30T12:47:44Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5610420829,212,10.3,5610420823,56,Center,5610420831,213,6.06,5610420827,141,51.6,5610420825,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585549,357,8,1,45,45,aljua8crr0vkwit0j3m59jw9j,1,38.7,51.9,2025-03-30T12:47:46.001Z,2025-03-30T19:09:47Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5610421033,56,Back,5612510261,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585625,359,1,1,45,48,aljua8crr0vkwit0j3m59jw9j,0,54.8,49.7,2025-03-30T12:47:48.657Z,2025-03-30T19:09:54Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5610421439,141,71.6,5610421443,213,0.96,5610421437,140,64.8,5610421441,212,18.2,5610421435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585621,485,12,1,45,49,ahnt9ejgwj58ul8auzdvi3czf,1,35.0,28.0,2025-03-30T12:47:49.291Z,2025-03-30T19:10:04Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5612511151,212,14.2,5612511147,140,44.6,5610421419,56,Back,5612511149,141,42.7,5612511153,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585679,360,1,1,45,51,aljua8crr0vkwit0j3m59jw9j,1,56.2,60.0,2025-03-30T12:47:51.375Z,2025-03-30T12:47:53Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5610421765,141,59.3,5610421757,140,48.7,5610421773,213,3.20,5610421753,56,Back,5610421769,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585707,361,1,1,45,52,aljua8crr0vkwit0j3m59jw9j,1,50.2,59.4,2025-03-30T12:47:52.687Z,2025-03-30T12:47:54Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5610421925,213,1.37,5610421921,212,22.6,5610421913,140,54.6,5610421917,141,92.0,5610421911,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585809,362,1,1,45,55,aljua8crr0vkwit0j3m59jw9j,1,54.3,93.2,2025-03-30T12:47:56.249Z,2025-03-30T12:47:59Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5610422453,140,32.4,5610422457,212,27.2,5610422451,56,Back,5610422459,213,3.71,5610422455,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793586413,363,30,1,46,0,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-30T12:48:00.596Z,2025-03-30T12:48:38Z,,,,,5610425577,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793586411,486,30,1,46,0,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-30T12:48:00.596Z,2025-03-30T12:48:37Z,,,,,5610425573,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793600667,367,32,2,45,0,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-30T13:03:37.173Z,2025-03-30T17:15:22Z,,,,,5610498539,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793600651,491,32,2,45,0,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-30T13:03:37.173Z,2025-03-30T13:03:37Z,,,,,5610498475,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793600749,492,1,2,45,0,ahnt9ejgwj58ul8auzdvi3czf,1,49.9,50.1,2025-03-30T13:03:37.590Z,2025-03-30T14:04:47Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5610498933,213,1.24,5610498937,278,,5610498927,140,51.5,5610498931,212,5.1,5610498929,141,57.2,5610498935,279,S,5610498925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793600817,493,1,2,45,5,ahnt9ejgwj58ul8auzdvi3czf,1,49.1,53.4,2025-03-30T13:03:42.629Z,2025-03-30T17:44:44Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5610499341,140,55.0,5610499347,213,1.36,5610499345,212,29.4,5610499343,141,95.7,5610499339,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793600861,494,1,2,45,9,ahnt9ejgwj58ul8auzdvi3czf,1,58.0,91.2,2025-03-30T13:03:46.197Z,2025-03-30T14:05:02Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5610499573,213,3.54,5610499567,140,38.5,5610499571,212,22.2,5610499569,141,78.4,5610499565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793600897,495,1,2,45,10,ahnt9ejgwj58ul8auzdvi3czf,1,37.0,75.1,2025-03-30T13:03:47.828Z,2025-03-30T13:03:49Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5610499805,140,34.6,5610499815,212,21.2,5610499817,213,4.59,5610499801,56,Back,5610499811,141,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793601037,496,1,2,45,12,ahnt9ejgwj58ul8auzdvi3czf,1,35.1,41.5,2025-03-30T13:03:49.541Z,2025-03-30T13:03:55Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5610500471,56,Back,5610500475,141,53.0,5610500477,212,15.5,5610500479,213,0.53,5610500473,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793601055,497,1,2,45,14,ahnt9ejgwj58ul8auzdvi3czf,1,46.5,53.4,2025-03-30T13:03:52.109Z,2025-03-30T17:45:20Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5610500595,56,Back,5610500599,141,38.5,5610500597,140,38.2,5610500603,213,4.00,5610500601,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793601101,498,1,2,45,15,ahnt9ejgwj58ul8auzdvi3czf,1,39.7,46.0,2025-03-30T13:03:52.781Z,2025-03-30T17:45:26Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5610500861,140,40.9,5610500857,56,Back,5610500865,212,27.6,5610500867,213,1.53,5610500863,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793601157,499,1,2,45,20,ahnt9ejgwj58ul8auzdvi3czf,1,40.1,68.8,2025-03-30T13:03:57.221Z,2025-03-30T13:04:00Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5610501185,212,24.5,5610501187,213,4.65,5610501181,140,38.7,5610501179,56,Back,5610501183,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793601205,500,1,2,45,22,ahnt9ejgwj58ul8auzdvi3czf,1,37.0,33.8,2025-03-30T13:04:00.132Z,2025-03-30T17:45:38Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5610501433,140,44.6,5610501431,56,Back,5610501437,212,12.0,5610501439,213,0.84,5610501435,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793601291,501,1,2,45,25,ahnt9ejgwj58ul8auzdvi3czf,1,44.0,53.4,2025-03-30T13:04:02.517Z,2025-03-30T13:04:06Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5610501911,212,14.3,5610501901,56,Back,5610501915,213,1.99,5610501907,141,72.6,5610501903,140,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793601333,502,1,2,45,28,ahnt9ejgwj58ul8auzdvi3czf,1,38.4,72.4,2025-03-30T13:04:06.053Z,2025-03-30T13:04:07Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5610502157,212,13.5,5610502151,56,Back,5610502153,140,47.4,5610502155,141,58.2,5610502159,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793601375,503,1,2,45,30,ahnt9ejgwj58ul8auzdvi3czf,1,46.9,57.8,2025-03-30T13:04:07.604Z,2025-03-30T13:04:10Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5610502361,140,35.3,5610502367,213,2.63,5610502365,212,14.0,5610502363,141,67.9,5610502359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793601459,504,1,2,45,32,ahnt9ejgwj58ul8auzdvi3czf,1,36.9,67.3,2025-03-30T13:04:10.133Z,2025-03-30T13:04:14Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5610502825,212,22.5,5610502829,213,0.44,5610502821,141,81.4,5610502813,56,Left,5610502817,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793601491,505,1,2,45,37,ahnt9ejgwj58ul8auzdvi3czf,1,58.0,81.8,2025-03-30T13:04:14.181Z,2025-03-30T13:04:16Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5610503017,56,Center,5610503023,140,59.2,5610503031,212,11.4,5610503027,141,65.2,5610503035,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793601529,506,1,2,45,38,ahnt9ejgwj58ul8auzdvi3czf,1,59.9,65.7,2025-03-30T13:04:15.797Z,2025-03-30T13:04:18Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5610503245,213,1.84,5610503237,140,56.8,5610503241,141,83.3,5610503243,212,12.4,5610503233,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793601615,507,1,2,45,41,ahnt9ejgwj58ul8auzdvi3czf,1,57.8,85.1,2025-03-30T13:04:18.661Z,2025-03-30T13:04:23Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5610503719,141,91.4,5610503713,56,Left,5610503721,212,14.6,5610503723,213,0.30,5610503717,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793601699,508,1,2,45,45,ahnt9ejgwj58ul8auzdvi3czf,1,66.0,95.3,2025-03-30T13:04:22.917Z,2025-03-30T17:46:21Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5610504083,213,5.50,5610504077,141,90.8,5610504075,140,68.9,5610504073,56,Left,5610504079,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793601753,509,1,2,45,49,ahnt9ejgwj58ul8auzdvi3czf,1,74.3,85.9,2025-03-30T13:04:26.245Z,2025-03-30T13:04:28Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5610504359,56,Left,5610504369,213,2.76,5610504367,212,11.7,5610504361,140,64.0,5610504363,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793601773,368,83,2,45,49,aljua8crr0vkwit0j3m59jw9j,0,37.2,7.7,2025-03-30T13:04:26.768Z,2025-03-30T19:16:20Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5610504881,399,7h39w16zvj1lbfb0rqr7kvt1x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793601769,510,1,2,45,50,ahnt9ejgwj58ul8auzdvi3czf,1,64.0,92.3,2025-03-30T13:04:28.053Z,2025-03-30T17:46:57Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5610504447,56,Back,5610504451,141,81.2,5610504455,213,3.53,5610504449,140,46.4,5610504453,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793601789,511,1,2,45,51,ahnt9ejgwj58ul8auzdvi3czf,1,46.4,81.2,2025-03-30T13:04:28.741Z,2025-03-30T13:04:29Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5610504559,56,Center,5610504563,141,75.7,5610504561,140,67.3,5610504567,213,6.11,5610504565,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793601839,512,1,2,45,52,ahnt9ejgwj58ul8auzdvi3czf,1,67.0,75.6,2025-03-30T13:04:29.445Z,2025-03-30T17:47:07Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5610504839,213,2.98,5610504835,141,80.2,5610504833,140,49.0,5610504837,212,19.2,5612171533,156,,5610504831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793601901,513,1,2,45,54,ahnt9ejgwj58ul8auzdvi3czf,1,46.2,76.6,2025-03-30T13:04:31.957Z,2025-03-30T13:04:34Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5610505125,56,Left,5610505129,141,83.5,5610505131,212,16.0,5610505127,140,60.8,5610505133,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793601979,514,1,2,45,57,ahnt9ejgwj58ul8auzdvi3czf,1,59.8,82.6,2025-03-30T13:04:34.501Z,2025-03-30T17:47:28Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5610505577,212,18.4,5612172877,156,,5610505573,140,42.4,5610505575,141,79.0,5610505569,56,Back,5610505579,213,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793601997,515,1,2,46,1,ahnt9ejgwj58ul8auzdvi3czf,0,47.3,76.5,2025-03-30T13:04:38.533Z,2025-03-30T17:47:35Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5610505657,56,Center,5610505661,141,24.4,5610505655,155,,5610505667,1,,5610505665,213,5.40,5610505659,140,74.8,5610505663,212,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793602045,369,1,2,46,2,aljua8crr0vkwit0j3m59jw9j,1,23.9,78.8,2025-03-30T13:04:40Z,2025-03-30T17:47:49Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5610505907,213,6.07,5610505901,140,43.3,5610505903,141,72.4,5610505905,212,20.8,5610505899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793602073,370,1,2,46,5,aljua8crr0vkwit0j3m59jw9j,1,45.1,73.0,2025-03-30T13:04:42.280Z,2025-03-30T13:04:44Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5610506059,56,Back,5610506063,141,73.3,5610506065,212,21.3,5610506067,213,3.13,5610506061,140,24.8,5610506057,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793602107,371,1,2,46,7,aljua8crr0vkwit0j3m59jw9j,1,27.5,75.1,2025-03-30T13:04:44.592Z,2025-03-30T13:04:46Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5610506245,1,,5610506235,56,Back,5610506237,140,44.1,5610506241,212,21.0,5610506243,213,0.59,5610506239,141,92.4,5610506233,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793602115,372,43,2,46,9,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-30T13:04:46.670Z,2025-03-30T17:48:06Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5612175323,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793602155,516,83,2,46,11,ahnt9ejgwj58ul8auzdvi3czf,0,56.1,9.1,2025-03-30T13:04:48.637Z,2025-03-30T17:48:18Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5610506705,399,94560hgwsjkx8qgz48f7gzitw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793602187,373,1,2,46,12,aljua8crr0vkwit0j3m59jw9j,1,47.8,93.8,2025-03-30T13:04:49.185Z,2025-03-30T13:04:51Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5610506633,141,91.2,5610506631,140,32.1,5610506637,213,3.25,5610506629,56,Back,5610506635,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793602193,374,1,2,46,14,aljua8crr0vkwit0j3m59jw9j,0,29.3,91.8,2025-03-30T13:04:51.262Z,2025-03-30T13:04:54Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5610506679,1,,5610506675,213,5.86,5610506665,140,76.8,5610506663,56,Center,5610506667,141,58.5,5610506661,157,,5610506671,212,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
