id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2730086403,451,1,2,49,23,c165yjiny1qnmfdvefxvflnkc,1,56.8,73.8,2024-10-04T18:08:50.982Z,2024-10-04T18:08:52Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5264511841,213,5.25,5264511835,140,62.8,5264511839,212,12.4,5264511837,141,58.1,5264511833,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730086457,452,1,2,49,24,c165yjiny1qnmfdvefxvflnkc,1,62.7,58.1,2024-10-04T18:08:52.854Z,2024-10-04T18:08:56Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5264512161,56,Center,5264512167,212,12.4,5264512169,213,2.12,5264512165,141,73.6,5264512163,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730086487,453,1,2,49,28,c165yjiny1qnmfdvefxvflnkc,1,57.1,74.1,2024-10-04T18:08:56.054Z,2024-10-04T18:08:57Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5264512373,212,9.1,5264512375,213,5.23,5264512361,56,Center,5264512369,141,62.4,5264512365,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730086541,454,1,2,49,29,c165yjiny1qnmfdvefxvflnkc,1,61.4,62.4,2024-10-04T18:08:57.510Z,2024-10-04T18:08:59Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5264512591,213,3.83,5264512583,56,Back,5264512585,140,46.2,5264512589,212,20.7,5264512587,141,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730086583,455,1,2,49,31,c165yjiny1qnmfdvefxvflnkc,1,46.3,42.2,2024-10-04T18:08:59.350Z,2024-10-04T18:09:01Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5264512847,213,4.75,5264512839,56,Back,5264512843,141,21.6,5264512845,212,14.0,5264512841,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730086609,456,1,2,49,33,c165yjiny1qnmfdvefxvflnkc,1,47.2,22.1,2024-10-04T18:09:01.446Z,2024-10-04T18:09:02Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5264512967,141,43.3,5264512969,212,16.7,5264512965,140,55.2,5264512963,56,Center,5264512971,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730086675,457,1,2,49,34,c165yjiny1qnmfdvefxvflnkc,1,55.2,43.3,2024-10-04T18:09:02.486Z,2024-10-04T18:09:06Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5264513301,140,73.3,5264513299,56,Center,5264513309,212,19.5,5264513305,141,36.6,5264513311,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730086719,458,1,2,49,38,c165yjiny1qnmfdvefxvflnkc,1,71.4,40.9,2024-10-04T18:09:06.486Z,2024-10-04T18:09:08Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5264513525,56,Center,5264513529,140,67.5,5264513541,213,1.88,5264513539,212,13.6,5264513535,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730086793,459,1,2,49,40,c165yjiny1qnmfdvefxvflnkc,1,70.6,63.3,2024-10-04T18:09:08.438Z,2024-10-04T18:10:06Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,1.0,5264513999,56,Center,5264514001,140,86.9,5264514005,212,19.7,5264514003,141,77.6,5264517169,22,,5264514007,213,0.52,5264517161,210,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730086801,460,16,2,49,43,c165yjiny1qnmfdvefxvflnkc,1,86.1,70.2,2024-10-04T18:09:11.398Z,2024-10-04T18:10:16Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5264514045,56,Center,5264517323,102,45.8,5264521087,81,,5264517315,29,,5264521085,120,,5264514043,64,,5264515933,20,,5264522067,215,,5264514041,22,5264515941,375,,5264515937,374,5264517325,103,5264517333,231,20.3,2024-10-04 19:09:10.195,49:42.311,5264517319,55,459,5264517331,230,,,98.4,53.2,,,,,,
2730088473,495,1,2,50,55,36g6ifzjliec1jqnbtf7yesme,1,49.9,50.0,2024-10-04T18:10:23.370Z,2024-10-04T18:10:26Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,,5264523351,279,G,5264523347,212,6.1,5264523353,278,,5264523339,56,Back,5264523343,140,44.3,5264523349,213,2.89,5264523345,141,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730088531,496,1,2,50,58,36g6ifzjliec1jqnbtf7yesme,1,44.0,53.9,2024-10-04T18:10:26.523Z,2024-10-04T18:10:29Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5264523683,140,29.5,5264523685,141,58.3,5264523689,213,2.95,5264523681,56,Back,5264523687,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730088591,497,1,2,51,1,36g6ifzjliec1jqnbtf7yesme,1,27.1,67.6,2024-10-04T18:10:29.675Z,2024-10-04T18:10:32Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5264524037,56,Back,5264524041,140,15.5,5264524049,212,16.9,5264524045,141,50.3,5264524053,213,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730088687,498,1,2,51,4,36g6ifzjliec1jqnbtf7yesme,1,17.4,51.4,2024-10-04T18:10:31.899Z,2024-10-04T18:10:35Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5264524503,213,1.19,5264524499,141,78.5,5264524495,56,Back,5264524501,212,19.9,5264524497,140,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730088789,499,1,2,51,7,36g6ifzjliec1jqnbtf7yesme,1,32.2,68.1,2024-10-04T18:10:35.739Z,2024-10-04T18:10:40Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5264525045,1,,5264525043,213,5.01,5264525035,56,Back,5264525041,212,37.4,5264525039,141,15.6,5264525037,140,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730088857,500,1,2,51,12,36g6ifzjliec1jqnbtf7yesme,1,44.1,12.4,2024-10-04T18:10:40.123Z,2024-10-04T18:10:44Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5264525479,213,5.42,5264525475,212,5.5,5264525471,141,6.2,5264525469,140,47.5,5264525467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730088865,501,4,2,51,16,36g6ifzjliec1jqnbtf7yesme,1,44.8,9.4,2024-10-04T18:10:43.932Z,2024-10-04T18:28:32Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5264525829,233,461,5264525539,152,,5264525535,13,,5264525537,56,Back,5264525541,265,,5264525543,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730088895,461,4,2,51,16,c165yjiny1qnmfdvefxvflnkc,0,55.2,90.6,2024-10-04T18:10:43.933Z,2024-10-04T18:28:32Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5264525855,233,501,5264525797,56,Left,5264525803,285,,5264525801,265,,5264525799,152,,5264525795,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730088901,502,1,2,51,16,36g6ifzjliec1jqnbtf7yesme,1,43.4,12.7,2024-10-04T18:10:44.811Z,2024-10-04T18:10:46Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5264525737,212,11.1,5264525727,5,,5264525731,56,Right,5264525735,141,2.3,5264525739,213,5.59,5264525729,152,,5264525733,140,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730088965,503,1,2,51,18,36g6ifzjliec1jqnbtf7yesme,0,56.8,4.8,2024-10-04T18:10:46.252Z,2024-10-04T18:10:49Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5264526131,213,0.21,5264526127,141,13.3,5264526129,212,27.3,5264526125,140,82.2,5264526123,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089087,463,1,2,51,26,c165yjiny1qnmfdvefxvflnkc,1,6.8,77.8,2024-10-04T18:10:54.185Z,2024-10-04T18:10:57Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5264526807,213,6.11,5264526803,141,73.8,5264526805,212,16.1,5264526799,56,Back,5264526801,140,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089099,464,1,2,51,29,c165yjiny1qnmfdvefxvflnkc,0,25.9,73.8,2024-10-04T18:10:56.953Z,2024-10-04T18:10:57Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5264526887,141,83.2,5264526885,140,44.9,5264526889,212,20.9,5264526891,213,0.31,5264526883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089177,505,1,2,51,31,36g6ifzjliec1jqnbtf7yesme,1,55.7,19.9,2024-10-04T18:10:59.468Z,2024-10-04T18:11:01Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5264527331,140,61.2,5264527329,56,Center,5264527337,212,8.8,5264527335,141,29.6,5264527341,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089239,506,1,2,51,34,36g6ifzjliec1jqnbtf7yesme,1,60.1,34.3,2024-10-04T18:11:01.884Z,2024-10-04T18:11:05Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5264527651,212,16.8,5264527645,56,Center,5264527649,141,57.7,5264527647,140,65.1,5264527653,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089321,507,1,2,51,37,36g6ifzjliec1jqnbtf7yesme,1,68.1,61.7,2024-10-04T18:11:04.924Z,2024-10-04T18:11:09Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5264528165,140,82.3,5264528169,141,87.6,5264528171,212,23.1,5264528163,56,Left,5264528173,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089359,508,1,2,51,41,36g6ifzjliec1jqnbtf7yesme,0,75.5,81.6,2024-10-04T18:11:09.308Z,2024-10-04T18:11:11Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5264528359,155,,5264528367,212,23.2,5264528357,2,,5264528361,56,Center,5264528363,140,87.1,5264528365,141,52.5,5264528369,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089363,465,12,2,51,42,c165yjiny1qnmfdvefxvflnkc,1,19.4,32.4,2024-10-04T18:11:10.458Z,2024-10-04T18:11:13Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5264528403,212,22.4,5264528427,15,,5264528405,213,3.43,5264528401,141,23.1,5264528397,56,Back,5264528621,167,,5264528399,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089403,466,6,2,51,44,c165yjiny1qnmfdvefxvflnkc,0,4.6,32.8,2024-10-04T18:11:12.845Z,2024-10-04T18:28:35Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5264528699,73,,5264528697,56,Back,5264528823,233,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089399,509,6,2,51,44,36g6ifzjliec1jqnbtf7yesme,1,95.4,67.2,2024-10-04T18:11:12.845Z,2024-10-04T18:11:17Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5264528761,73,,5264528759,56,Center,5264528787,233,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090009,510,1,2,52,10,36g6ifzjliec1jqnbtf7yesme,0,99.5,99.5,2024-10-04T18:11:38.446Z,2024-10-04T18:11:42Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5264531931,6,,5264531929,2,,5264531933,155,,5264531939,140,90.9,5264531935,223,,5264531943,212,28.9,5264531945,213,4.39,5264531941,141,59.1,5264531937,56,,,Center,,,,,,,,,,,,,,,,,,,,,,,,
2730090015,467,44,2,52,15,c165yjiny1qnmfdvefxvflnkc,1,8.4,44.2,2024-10-04T18:11:42.906Z,2024-10-04T19:12:37Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5264532345,233,511,5264531967,56,Back,5264531973,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090081,511,44,2,52,15,36g6ifzjliec1jqnbtf7yesme,0,93.4,53.9,2024-10-04T18:11:42.907Z,2024-10-04T18:12:43Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5264532337,286,,5264532335,56,Center,5264532349,233,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090025,468,12,2,52,15,c165yjiny1qnmfdvefxvflnkc,1,3.0,49.9,2024-10-04T18:11:43.082Z,2024-10-04T19:12:39Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5264532009,56,Back,5264532045,15,,5264532017,213,0.04,5264532011,140,20.8,5264532015,212,18.7,5264532013,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090067,469,12,2,52,16,c165yjiny1qnmfdvefxvflnkc,1,20.8,51.0,2024-10-04T18:11:44.715Z,2024-10-04T18:11:53Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5264532263,212,18.7,5264532267,213,5.66,5264532251,56,Back,5264532313,15,,5264532261,141,34.9,5264532257,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090111,512,1,2,52,20,36g6ifzjliec1jqnbtf7yesme,1,68.9,39.5,2024-10-04T18:11:47.949Z,2024-10-04T19:14:05Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5264613115,212,11.1,5264613113,141,53.6,5264613111,140,74.2,5264613117,213,1.04,5264613109,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090161,513,1,2,52,22,36g6ifzjliec1jqnbtf7yesme,0,76.4,77.0,2024-10-04T18:11:50.253Z,2024-10-04T19:14:02Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5264532791,1,,5264532783,140,83.6,5264532789,213,5.05,5264532785,141,45.7,5264532781,56,Center,5264532779,157,,5264532787,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090215,470,44,2,52,23,c165yjiny1qnmfdvefxvflnkc,1,16.6,57.2,2024-10-04T18:11:51.133Z,2024-10-04T18:11:56Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5264533153,233,514,5264533105,285,,5264533103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090193,514,44,2,52,23,36g6ifzjliec1jqnbtf7yesme,0,83.4,43.0,2024-10-04T18:11:51.134Z,2024-10-04T19:14:01Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5264533199,233,470,5264532987,286,,5264532985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090287,471,12,2,52,25,c165yjiny1qnmfdvefxvflnkc,1,16.9,61.5,2024-10-04T18:11:53.035Z,2024-10-04T18:11:57Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5264533497,140,0.0,5264533501,212,20.7,5264533503,213,2.70,5264533509,15,,5264533499,141,74.4,5264533495,56,Back,5264533553,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090295,472,6,2,52,25,c165yjiny1qnmfdvefxvflnkc,0,5.6,66.9,2024-10-04T18:11:53.454Z,2024-10-04T18:28:35Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5264533573,73,,5264533647,233,515,5264533571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090223,515,6,2,52,25,36g6ifzjliec1jqnbtf7yesme,1,94.4,33.1,2024-10-04T18:11:53.454Z,2024-10-04T18:28:35Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5264533341,75,,5264533339,56,Center,5264533629,233,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090727,516,1,2,52,45,36g6ifzjliec1jqnbtf7yesme,0,99.4,0.6000000000000001,2024-10-04T18:12:13.727Z,2024-10-04T18:12:21Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5264535875,212,35.5,5264535855,2,,5264535867,223,,5264536317,233,474,5264535863,155,,5264535869,56,Center,5264535879,1,,5264535873,141,52.0,5264535859,6,5264535871,140,,5264535877,213,,,,,,1.74,93.7,,,,,,,,,,,,,,,
2730090731,473,44,2,52,49,c165yjiny1qnmfdvefxvflnkc,1,5.8,48.5,2024-10-04T18:12:16.971Z,2024-10-04T19:12:40Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5264535979,233,517,5264535899,56,Back,5264535901,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090735,517,44,2,52,49,36g6ifzjliec1jqnbtf7yesme,0,94.8,51.0,2024-10-04T18:12:16.972Z,2024-10-04T18:12:18Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,,5264535917,286,,5264535915,56,Center,5264536021,233,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090797,474,41,2,52,49,c165yjiny1qnmfdvefxvflnkc,1,4.2,50.0,2024-10-04T18:12:17.724Z,2024-10-04T19:12:42Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5264536349,233,516,5264536235,213,0.52,5264536229,140,10.7,5264536233,212,7.8,5264536231,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090779,518,1,2,52,51,36g6ifzjliec1jqnbtf7yesme,0,86.6,62.8,2024-10-04T18:12:19.054Z,2024-10-04T18:12:20Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5264536151,140,89.3,5264536149,56,Center,5264536145,3,,5264536153,141,44.6,5264536155,212,12.7,5264536157,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090859,475,43,2,52,52,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-10-04T18:12:20.443Z,2024-10-04T18:13:02Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5264536519,140,20.3,5264536515,56,Back,5264536525,212,12.3,5264536529,213,0.61,5264536523,141,66.1,5264541355,144,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090877,476,3,2,52,54,c165yjiny1qnmfdvefxvflnkc,1,17.8,61.8,2024-10-04T18:12:22.526Z,2024-10-04T19:11:19Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5264536595,56,Back,5264536597,285,,5264536677,233,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090845,519,45,2,52,54,36g6ifzjliec1jqnbtf7yesme,0,82.2,38.2,2024-10-04T18:12:22.526Z,2024-10-04T19:11:20Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5264536705,233,476,5264536467,286,,5264536465,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090909,477,1,2,52,55,c165yjiny1qnmfdvefxvflnkc,0,23.7,62.0,2024-10-04T18:12:23.324Z,2024-10-04T18:12:24Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5264536791,213,5.91,5264536785,212,13.2,5264536777,140,35.4,5264536775,56,Back,5264536771,3,,5264536781,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090935,520,1,2,52,56,36g6ifzjliec1jqnbtf7yesme,1,61.5,42.7,2024-10-04T18:12:24.381Z,2024-10-04T18:12:26Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5264536921,141,43.7,5264536913,56,Center,5264536925,212,19.4,5264536929,1,,5264536917,140,80.0,5264536909,157,,5264536927,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090945,521,44,2,52,58,36g6ifzjliec1jqnbtf7yesme,1,84.0,52.3,2024-10-04T18:12:25.950Z,2024-10-04T18:12:27Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,,5264536967,286,,5264536965,56,Center,5264537097,233,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090967,478,44,2,52,58,c165yjiny1qnmfdvefxvflnkc,0,17.3,50.6,2024-10-04T18:12:25.951Z,2024-10-04T18:12:27Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5264537071,56,Back,5264537165,233,521,5264537075,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091033,522,1,2,52,58,36g6ifzjliec1jqnbtf7yesme,0,80.0,43.7,2024-10-04T18:12:26.238Z,2024-10-04T18:12:29Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,,5264537421,212,24.6,5264537413,168,,5264537415,56,Center,5264537419,141,68.1,5264537417,140,97.3,5264537423,213,0.74,5264537411,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091071,479,12,2,53,1,c165yjiny1qnmfdvefxvflnkc,1,3.8,25.9,2024-10-04T18:12:29.532Z,2024-10-04T18:12:31Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5264537725,167,,5264537649,213,5.15,5264537643,141,0.0,5264537639,140,11.9,5264537635,56,Back,5264537647,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091083,480,5,2,53,2,c165yjiny1qnmfdvefxvflnkc,0,10.0,-1.0,2024-10-04T18:12:30.648Z,2024-10-04T19:00:16Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5264539129,233,523,5264537691,56,Back,5264537693,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091309,523,5,2,53,2,36g6ifzjliec1jqnbtf7yesme,1,90.0,101.0,2024-10-04T18:12:30.648Z,2024-10-04T19:00:16Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,,5264539097,233,480,5264538979,56,Left,5264538981,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091453,481,43,2,53,14,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-10-04T18:12:42.873Z,2024-10-04T18:13:39Z,,,,,5264539635,41,Injury,5264539637,53,429289,5264545005,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091885,482,43,2,53,41,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-10-04T18:13:09.826Z,2024-10-04T18:13:40Z,,,,,5264541985,55,481,5264545139,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091981,524,1,2,53,45,36g6ifzjliec1jqnbtf7yesme,1,84.8,100.0,2024-10-04T18:13:13.231Z,2024-10-04T18:13:14Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5264542493,140,64.4,5264542499,212,22.9,5264542491,56,Left,5264542497,141,90.1,5264542501,213,3.50,5264542503,1,,5264542487,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730092013,525,1,2,53,46,36g6ifzjliec1jqnbtf7yesme,1,64.4,90.1,2024-10-04T18:13:14.415Z,2024-10-04T18:13:15Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5264542621,56,Back,5264542625,141,72.7,5264542629,213,3.62,5264542623,140,42.6,5264542627,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730092033,526,1,2,53,47,36g6ifzjliec1jqnbtf7yesme,1,42.6,72.7,2024-10-04T18:13:15.487Z,2024-10-04T18:13:16Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5264542727,212,14.9,5264542723,140,53.7,5264542725,141,86.3,5264542729,213,0.67,5264542721,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730092103,527,1,2,53,48,36g6ifzjliec1jqnbtf7yesme,1,53.7,86.3,2024-10-04T18:13:16.650Z,2024-10-04T18:13:19Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5264543127,213,3.58,5264543125,212,35.9,5264543129,1,,5264543123,141,63.9,5264543121,140,22.7,5264543119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730092133,528,1,2,53,51,36g6ifzjliec1jqnbtf7yesme,1,25.3,57.1,2024-10-04T18:13:19.791Z,2024-10-04T18:13:22Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5264543307,212,10.9,5264543305,141,64.2,5264543309,213,0.46,5264543303,140,34.6,5264543301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730092189,529,1,2,53,54,36g6ifzjliec1jqnbtf7yesme,1,37.7,63.7,2024-10-04T18:13:22.223Z,2024-10-04T18:13:25Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5264543591,56,Back,5264543593,140,49.1,5264543599,213,0.96,5264543595,141,88.6,5264543597,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730092243,530,1,2,53,57,36g6ifzjliec1jqnbtf7yesme,1,56.8,90.6,2024-10-04T18:13:25.615Z,2024-10-04T18:13:27Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5264543821,140,68.8,5264543819,56,Center,5264543825,212,15.3,5264543823,141,77.9,5264543827,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730092299,531,1,2,53,59,36g6ifzjliec1jqnbtf7yesme,1,70.6,81.8,2024-10-04T18:13:27.615Z,2024-10-04T18:13:30Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5264544079,56,Left,5264544087,213,0.08,5264544081,140,93.7,5264544085,212,24.3,5264544083,141,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
