id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2705208887,405,6,1,43,54,5rz9enoyknpg8ji78za5b82p0,0,1.8,64.2,2024-08-02T17:46:09Z,2024-08-03T06:32:37Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5127917575,73,,5127917663,233,371,5127917573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208993,372,1,1,44,29,aljua8crr0vkwit0j3m59jw9j,0,99.9,0.9,2024-08-02T17:46:43.529Z,2024-08-03T06:32:45Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,,5127918211,2,,5127918215,155,,5128748077,72,,5127918227,213,1.77,5127920663,1,,5127918223,141,58.1,5127918221,140,92.3,5127918225,212,39.7,5127918217,223,5127918219,56,Center,,5127918213,6,,,,,,,,,,,,,,,,,,,,,,
2705209003,406,12,1,44,30,5rz9enoyknpg8ji78za5b82p0,1,9.7,46.6,2024-08-02T17:46:44.811Z,2024-08-02T17:46:50Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5127918285,141,35.5,5127918291,213,5.34,5127918281,140,14.9,5127918299,15,,5127918289,212,9.3,5127918277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209037,407,12,1,44,32,5rz9enoyknpg8ji78za5b82p0,1,14.9,35.5,2024-08-02T17:46:46.780Z,2024-08-02T17:46:48Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5127918467,15,,5127918455,213,6.08,5127918451,141,29.1,5127918449,140,35.2,5127918447,56,Back,5127918453,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209057,373,1,1,44,34,aljua8crr0vkwit0j3m59jw9j,0,64.0,87.1,2024-08-02T17:46:49.279Z,2024-08-03T06:55:44Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5128748171,236,,5127918549,155,,5127918559,213,5.45,5127918553,140,66.4,5127918557,212,3.8,5128749661,233,1003,5127918555,141,83.0,5127918551,56,Left,5128748173,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705362725,1003,74,1,44,34,5rz9enoyknpg8ji78za5b82p0,1,42.0,17.6,2024-08-02T17:46:49.280Z,2024-08-03T06:55:45Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5128749665,233,373,5128748141,56,Back,5128748165,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209083,374,44,1,44,38,aljua8crr0vkwit0j3m59jw9j,1,72.2,60.0,2024-08-02T17:46:52.464Z,2024-08-02T17:48:28Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5127918747,286,,5127918773,233,408,5127918745,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209075,408,44,1,44,38,5rz9enoyknpg8ji78za5b82p0,0,27.8,40.0,2024-08-02T17:46:52.465Z,2024-08-02T17:48:28Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5127918681,285,,5127918679,56,Back,5127918781,233,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209099,375,1,1,44,38,aljua8crr0vkwit0j3m59jw9j,1,70.5,63.1,2024-08-02T17:46:52.896Z,2024-08-03T06:34:23Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5127918829,56,Center,5127918837,213,5.93,5127918827,168,,5127918833,141,59.1,5127918835,212,7.9,5127918831,140,77.6,5127918825,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209117,376,1,1,44,40,aljua8crr0vkwit0j3m59jw9j,1,74.6,58.5,2024-08-02T17:46:55.384Z,2024-08-02T17:46:57Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5127918943,213,4.38,5127918937,141,47.0,5127918929,56,Center,5127918933,140,72.0,5127918941,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209107,409,83,1,44,42,5rz9enoyknpg8ji78za5b82p0,0,25.6,58.2,2024-08-02T17:46:56.605Z,2024-08-02T17:46:58Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5127918993,399,1902oagnhlo7x9xpumxvg1t78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209121,377,1,1,44,43,aljua8crr0vkwit0j3m59jw9j,1,75.0,33.7,2024-08-02T17:46:57.784Z,2024-08-02T17:47:05Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5127918977,212,16.8,5127918973,141,13.8,5127918963,56,Right,5127918969,140,84.5,5127918981,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209171,378,50,1,44,51,aljua8crr0vkwit0j3m59jw9j,1,95.1,3.9,2024-08-02T17:47:05.672Z,2024-08-02T17:48:23Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5127919239,286,,5127919303,233,410,5127919237,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209179,410,7,1,44,51,5rz9enoyknpg8ji78za5b82p0,1,4.9,96.1,2024-08-02T17:47:05.673Z,2024-08-03T06:35:01Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5127919287,56,Back,5127919299,233,378,5127919289,285,,5128748227,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209183,411,50,1,44,53,5rz9enoyknpg8ji78za5b82p0,1,4.4,96.4,2024-08-02T17:47:07.688Z,2024-08-02T17:48:24Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5127919297,285,,5127919473,233,379,5127919295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209205,379,7,1,44,53,aljua8crr0vkwit0j3m59jw9j,0,95.6,3.6,2024-08-02T17:47:07.689Z,2024-08-03T06:35:56Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5127919419,56,Right,5127919465,233,411,5127919421,286,,5128748301,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209197,412,1,1,44,57,5rz9enoyknpg8ji78za5b82p0,0,8.7,77.3,2024-08-02T17:47:11.961Z,2024-08-02T17:47:14Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5127919459,286,,5127919453,236,,5127919367,157,,5127919375,212,4.4,5127919371,140,12.9,5127919369,56,Back,5127919373,141,76.9,5127919379,1,,5127919377,213,5127919455,233,380,6.22,,,,,,,,,,,,,,,,,,,,,,,,
2705209207,380,74,1,44,57,aljua8crr0vkwit0j3m59jw9j,1,84.2,18.6,2024-08-02T17:47:11.962Z,2024-08-02T17:48:29Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,,5127919427,56,Right,5127919429,285,,5127919469,233,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209227,381,1,1,45,3,aljua8crr0vkwit0j3m59jw9j,1,75.3,9.1,2024-08-02T17:47:17.447Z,2024-08-02T18:05:18Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5127919581,212,8.9,5127919575,56,Center,5127919579,141,21.6,5127919577,140,77.9,5127919583,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209229,382,3,1,45,4,aljua8crr0vkwit0j3m59jw9j,0,89.2,7.4,2024-08-02T17:47:18.856Z,2024-08-03T06:36:24Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5127919591,56,Right,5127919593,286,,5127919619,233,413,5128748339,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209233,413,7,1,45,4,5rz9enoyknpg8ji78za5b82p0,1,10.8,92.6,2024-08-02T17:47:18.857Z,2024-08-03T06:36:43Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5127919611,285,,5128748351,385,,5127919613,233,382,5127919607,167,,5127919609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209267,383,5,1,45,5,aljua8crr0vkwit0j3m59jw9j,1,91.9,-0.9,2024-08-02T17:47:20.350Z,2024-08-02T17:49:55Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5127919787,56,Right,5127922039,233,414,5127919791,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209245,414,5,1,45,5,5rz9enoyknpg8ji78za5b82p0,0,8.1,100.9,2024-08-02T17:47:20.350Z,2024-08-02T17:49:56Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5127922043,233,383,5127919657,56,Back,5127919659,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209271,384,1,1,45,12,aljua8crr0vkwit0j3m59jw9j,1,90.2,0.0,2024-08-02T17:47:27.160Z,2024-08-02T17:47:28Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5127919823,213,2.02,5127919815,56,Right,5127919817,140,87.7,5127919819,141,6.7,5127919813,107,,5127919821,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209279,385,1,1,45,13,aljua8crr0vkwit0j3m59jw9j,0,82.2,7.0,2024-08-02T17:47:27.992Z,2024-08-02T17:47:28Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5127919879,140,86.1,5127919885,213,0.68,5127919881,141,11.9,5127919877,56,Right,5127919883,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209287,415,8,1,45,14,5rz9enoyknpg8ji78za5b82p0,1,16.4,88.4,2024-08-02T17:47:29.300Z,2024-08-03T06:37:11Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5127919917,56,Back,5128748383,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209293,416,43,1,45,15,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-02T17:47:29.863Z,2024-08-02T17:47:43Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5127920223,144,1,5127919939,140,17.7,5127919945,213,1.20,5127919941,141,90.2,5127919937,56,Back,5127919943,212,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209295,417,43,1,45,16,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-02T17:47:30.519Z,2024-08-02T17:47:36Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5127920105,144,45,5127919951,285,0,5127919949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209315,418,4,1,45,19,5rz9enoyknpg8ji78za5b82p0,1,17.6,84.9,2024-08-02T17:47:33.674Z,2024-08-02T17:48:16Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5127920051,265,,5127920049,152,,5127920047,56,Back,5127920107,233,386,5127920045,13,,5127920053,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209319,386,4,1,45,19,aljua8crr0vkwit0j3m59jw9j,0,82.4,15.1,2024-08-02T17:47:33.675Z,2024-08-02T17:48:16Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5127920091,13,,5127920095,152,,5127920097,265,,5127920093,56,Right,5127920283,55,387,5127920111,233,418,5127920099,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209347,387,17,1,45,23,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-02T17:47:38.056Z,2024-08-02T17:47:45Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5127920273,392,,5127920277,55,386,5127920275,13,243,5127920271,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209497,419,1,1,46,2,5rz9enoyknpg8ji78za5b82p0,0,19.4,80.9,2024-08-02T17:48:16.789Z,2024-08-02T17:48:29Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5127921227,1,,5127921223,212,60.4,5127921215,152,,5127921211,5,,5127921217,56,Left,5127921219,140,75.9,5127921213,157,,5127921221,141,97.7,5127921225,213,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,
2705209473,388,44,1,46,5,aljua8crr0vkwit0j3m59jw9j,1,23.3,3.7,2024-08-02T17:48:19.998Z,2024-08-02T18:25:31Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5127921071,285,,5127921069,56,Back,5127921243,233,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209501,420,44,1,46,5,5rz9enoyknpg8ji78za5b82p0,0,76.7,96.3,2024-08-02T17:48:19.999Z,2024-08-02T18:25:32Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5127921237,286,,5127921235,56,Left,5127921251,233,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209475,389,12,1,46,6,aljua8crr0vkwit0j3m59jw9j,1,21.8,6.1,2024-08-02T17:48:20.583Z,2024-08-02T17:48:22Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5127921075,140,21.7,5127921081,213,4.69,5127921083,15,,5127921089,167,,5127921077,141,0.0,5127921073,56,Back,5127921079,212,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209477,390,5,1,46,6,aljua8crr0vkwit0j3m59jw9j,0,23.0,-1.1,2024-08-02T17:48:21.361Z,2024-08-02T17:49:56Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5127921087,347,,5127921279,233,421,5127921085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209505,421,5,1,46,6,5rz9enoyknpg8ji78za5b82p0,1,77.0,101.1,2024-08-02T17:48:21.361Z,2024-08-02T17:49:56Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5127921247,56,Left,5127921269,233,390,5127921249,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209509,391,70,1,46,16,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-02T17:48:30.820Z,2024-08-02T17:48:31Z,,,,,5127921281,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209517,422,1,1,46,16,5rz9enoyknpg8ji78za5b82p0,1,77.9,100.0,2024-08-02T17:48:31.106Z,2024-08-02T17:48:33Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5127921325,212,7.7,5127921321,140,80.9,5127921327,213,5.14,5127921317,107,,5127921323,141,91.4,5127921319,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209521,423,1,1,46,17,5rz9enoyknpg8ji78za5b82p0,1,80.9,91.4,2024-08-02T17:48:32.371Z,2024-08-02T17:48:34Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5127921341,213,2.20,5127921333,56,Left,5127921339,212,4.6,5127921337,141,96.9,5127921335,140,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209533,424,1,1,46,19,5rz9enoyknpg8ji78za5b82p0,1,76.2,93.0,2024-08-02T17:48:34.011Z,2024-08-02T17:48:37Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5127921401,140,50.6,5127921405,212,30.5,5127921399,56,Center,5127921403,141,71.7,5127921407,213,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209565,425,1,1,46,22,5rz9enoyknpg8ji78za5b82p0,0,50.2,69.7,2024-08-02T17:48:37.401Z,2024-08-02T17:48:43Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5127921533,213,5.59,5127921527,140,100.0,5127921523,196,,5127921529,141,4.0,5127921521,155,,5127921525,56,Right,5127921531,212,69.7,5127921535,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209587,392,5,1,46,28,aljua8crr0vkwit0j3m59jw9j,1,-0.8,94.4,2024-08-02T17:48:42.920Z,2024-08-02T17:48:51Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,,5127921695,233,426,5127921665,56,Back,5127921667,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209567,426,5,1,46,28,5rz9enoyknpg8ji78za5b82p0,0,100.8,5.6,2024-08-02T17:48:42.920Z,2024-08-02T17:49:56Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5127921539,346,,5127921689,233,392,5127921537,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209711,393,1,1,46,59,aljua8crr0vkwit0j3m59jw9j,1,5.4,38.8,2024-08-02T17:49:13.929Z,2024-08-02T17:49:21Z,a6ham5hnwv62w3tynikyal68l,N. Flø,,,5127922335,124,,5127922343,212,70.4,5127922347,1,,5127922351,74,,5127922337,56,Center,5127922339,140,72.1,5127922341,141,28.5,5127922345,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209723,394,1,1,47,6,aljua8crr0vkwit0j3m59jw9j,1,70.0,22.1,2024-08-02T17:49:21.096Z,2024-08-02T17:49:22Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5127922419,213,4.76,5127922413,140,70.4,5127922417,212,9.5,5127922411,56,Right,5127922415,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209735,395,1,1,47,8,aljua8crr0vkwit0j3m59jw9j,1,70.4,8.2,2024-08-02T17:49:22.439Z,2024-08-02T17:49:23Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5127922479,56,Right,5127922485,212,8.9,5127922481,140,63.9,5127922487,213,2.44,5127922483,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209743,396,1,1,47,9,aljua8crr0vkwit0j3m59jw9j,1,64.7,16.8,2024-08-02T17:49:23.607Z,2024-08-02T17:49:25Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5127922537,141,5.5,5127922539,212,10.1,5127922541,213,5.42,5127922531,56,Right,5127922535,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209745,397,1,1,47,10,aljua8crr0vkwit0j3m59jw9j,0,71.5,5.8,2024-08-02T17:49:25.271Z,2024-08-02T17:49:26Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5127922565,141,18.9,5127922561,56,Right,5127922567,212,10.7,5127922569,213,0.98,5127922563,140,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209771,428,3,1,47,17,5rz9enoyknpg8ji78za5b82p0,0,48.0,89.2,2024-08-02T17:49:31.919Z,2024-08-03T06:40:11Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5128748555,211,,5127922701,56,Back,5128748583,465,,5127922703,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209777,398,43,1,47,17,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-02T17:49:31.920Z,2024-08-03T06:40:05Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5127922737,56,Right,5127922745,233,428,5127922739,285,0,5128748561,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209785,400,1,1,47,19,aljua8crr0vkwit0j3m59jw9j,1,28.4,16.7,2024-08-02T17:49:33.735Z,2024-08-02T17:49:35Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5127922759,56,Center,5127922765,212,34.3,5127922761,140,60.8,5127922769,1,,5127922763,141,23.1,5127922767,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209799,401,1,1,47,20,aljua8crr0vkwit0j3m59jw9j,1,70.0,28.6,2024-08-02T17:49:34.919Z,2024-08-02T17:49:36Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5127922817,56,Center,5127922819,140,60.7,5127922823,212,9.8,5127922821,141,29.5,5127922825,213,3.08,5127922835,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209811,402,1,1,47,22,aljua8crr0vkwit0j3m59jw9j,0,66.0,30.9,2024-08-02T17:49:36.744Z,2024-08-02T17:49:39Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5127922891,56,Center,5127922895,141,69.0,5127922897,212,28.0,5127922893,140,76.2,5127922899,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209821,430,1,1,47,28,5rz9enoyknpg8ji78za5b82p0,0,18.7,4.9,2024-08-02T17:49:42.854Z,2024-08-02T17:49:43Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5127922997,212,1.7,5127922999,213,5.95,5127922993,140,20.2,5127922991,56,Back,5127922995,141,4.1,5127923015,286,,5127923011,233,403,5127923009,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209823,403,74,1,47,28,aljua8crr0vkwit0j3m59jw9j,1,85.1,93.5,2024-08-02T17:49:42.855Z,2024-08-02T17:50:41Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5127923005,56,Left,5127923007,285,,5127923017,233,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209825,404,5,1,47,29,aljua8crr0vkwit0j3m59jw9j,0,79.0,102.0,2024-08-02T17:49:44.025Z,2024-08-02T17:54:40Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5127923023,347,,5127923255,233,431,5127923021,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209865,431,5,1,47,29,5rz9enoyknpg8ji78za5b82p0,1,21.0,-2.0,2024-08-02T17:49:44.025Z,2024-08-02T17:49:59Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5127923249,347,,5127923243,56,Back,5127923245,233,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209873,432,43,1,47,43,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-02T17:49:57.616Z,2024-08-02T17:50:15Z,,,,,5127923623,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209875,433,43,1,47,44,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-02T17:49:59.288Z,2024-08-02T17:50:16Z,,,,,5127923301,55,432,5127923667,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209913,434,1,1,47,51,5rz9enoyknpg8ji78za5b82p0,0,28.3,0.0,2024-08-02T17:50:05.989Z,2024-08-03T06:41:22Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5127923503,1,,5127923499,212,30.5,5127923493,56,Right,5127923497,141,4.7,5127923501,213,0.14,5127923495,140,57.1,5127923491,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209929,405,44,1,47,54,aljua8crr0vkwit0j3m59jw9j,1,39.8,95.2,2024-08-02T17:50:08.488Z,2024-08-02T18:25:32Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5127923565,233,435,5127923557,56,Back,5127923559,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209921,435,44,1,47,54,5rz9enoyknpg8ji78za5b82p0,0,60.2,4.8,2024-08-02T17:50:08.489Z,2024-08-02T18:25:32Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5127923529,286,,5127923573,233,405,5127923527,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209935,406,1,1,47,54,aljua8crr0vkwit0j3m59jw9j,0,36.1,94.7,2024-08-02T17:50:08.864Z,2024-08-03T07:04:14Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5127923585,56,Back,5127923591,212,3.9,5127923583,3,,5127923593,213,0.57,5127923589,141,97.8,5127923587,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209933,436,61,1,47,56,5rz9enoyknpg8ji78za5b82p0,1,57.9,4.6,2024-08-02T17:50:10.582Z,2024-08-02T17:50:10Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5127923581,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209941,407,5,1,47,56,aljua8crr0vkwit0j3m59jw9j,1,41.5,101.3,2024-08-02T17:50:11.192Z,2024-08-02T17:54:41Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5127923619,233,437,5127923617,347,,5127923615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209939,437,5,1,47,56,5rz9enoyknpg8ji78za5b82p0,0,58.5,-1.3,2024-08-02T17:50:11.192Z,2024-08-02T17:54:41Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5127923611,56,Right,5127923645,233,407,5127923613,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209953,408,1,1,47,59,aljua8crr0vkwit0j3m59jw9j,1,38.6,100.0,2024-08-02T17:50:14.232Z,2024-08-02T17:50:17Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,,5127923697,141,92.0,5127923699,212,13.9,5127923693,56,Back,5127923695,140,27.1,5127923691,107,,5127923701,213,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209969,409,1,1,48,2,aljua8crr0vkwit0j3m59jw9j,1,26.4,87.7,2024-08-02T17:50:16.904Z,2024-08-02T17:50:20Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5127923785,140,7.1,5127923791,213,4.01,5127923789,212,31.5,5127923783,56,Back,5127923787,141,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
