id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2797423169,595,1,2,46,54,77tfx9me4aaqhzv78bmgsy9bg,1,23.9,67.8,2025-04-06T17:07:53.881Z,2025-04-06T21:32:27Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5631522831,56,Back,5631522845,213,4.28,5631522839,141,58.8,5631522843,212,6.7,5631522835,140,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797418751,442,43,2,46,55,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-06T17:07:54.186Z,2025-04-06T17:12:32Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5631521075,144,1,5631499765,141,71.8,5631499761,56,Center,5631499767,212,15.3,5631499769,213,2.71,5631499763,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797418847,544,1,2,47,0,77tfx9me4aaqhzv78bmgsy9bg,1,21.1,45.8,2025-04-06T17:07:59.250Z,2025-04-06T21:32:26Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5631500311,212,22.3,5631500313,213,5.56,5631500305,56,Back,5631500303,155,,5631500307,140,37.0,5631500309,141,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797418853,545,61,2,47,1,77tfx9me4aaqhzv78bmgsy9bg,0,37.0,24.1,2025-04-06T17:08:00.779Z,2025-04-06T21:32:26Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5631500347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797418885,445,1,2,47,3,b3r6d8ydtmtjckam6pku9y400,1,59.0,72.4,2025-04-06T17:08:02.586Z,2025-04-06T21:30:15Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5631500507,141,36.9,5631500501,56,Center,5631500515,213,5.44,5631500505,140,79.6,5631500511,212,32.4,5631500519,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797418913,446,1,2,47,5,b3r6d8ydtmtjckam6pku9y400,1,79.5,36.9,2025-04-06T17:08:04.098Z,2025-04-06T21:32:35Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5631500639,155,,5631500645,141,52.2,5631500641,56,Center,5631500647,212,12.4,5631500649,213,1.00,5631500643,140,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797418917,447,61,2,47,6,b3r6d8ydtmtjckam6pku9y400,0,21.1,51.5,2025-04-06T17:08:05.874Z,2025-04-06T21:30:14Z,823p7p1amx8lp445bo6bi01lg,A. Chiakha,,,5631500661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797418955,546,1,2,47,7,77tfx9me4aaqhzv78bmgsy9bg,1,10.7,42.7,2025-04-06T17:08:06.722Z,2025-04-06T21:32:26Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5631500783,56,Back,5631500791,213,2.99,5631500787,141,44.3,5631500789,212,7.2,5631500785,140,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797418989,547,1,2,47,10,77tfx9me4aaqhzv78bmgsy9bg,0,3.9,44.3,2025-04-06T17:08:09.027Z,2025-04-06T21:32:26Z,9h6c9ue598hllcri39erjitqs,W. Lykke,,,5631500919,1,,5631500895,157,,5631500911,212,31.3,5631500903,140,29.7,5631500899,56,Back,5631500915,213,5.76,5631500907,141,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797419077,448,61,2,47,15,b3r6d8ydtmtjckam6pku9y400,1,61.8,75.9,2025-04-06T17:08:14.106Z,2025-04-06T21:32:35Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5631501393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797419093,449,1,2,47,16,b3r6d8ydtmtjckam6pku9y400,1,73.9,63.4,2025-04-06T17:08:15.387Z,2025-04-06T21:32:36Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5631501505,213,5.55,5631501497,56,Center,5631501499,140,86.3,5631501503,212,17.6,5631501501,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797419095,450,61,2,47,17,b3r6d8ydtmtjckam6pku9y400,0,88.6,43.4,2025-04-06T17:08:16.730Z,2025-04-06T21:30:13Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5631501513,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797419113,548,52,2,47,18,77tfx9me4aaqhzv78bmgsy9bg,1,8.4,56.0,2025-04-06T17:08:17.194Z,2025-04-06T21:32:36Z,9h6c9ue598hllcri39erjitqs,W. Lykke,,,5632560427,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797605959,1031,80,2,47,31,77tfx9me4aaqhzv78bmgsy9bg,0,7.0,52.4,2025-04-06T17:08:30.410Z,2025-04-06T21:32:38Z,9h6c9ue598hllcri39erjitqs,W. Lykke,,,5632560567,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797419335,549,1,2,47,33,77tfx9me4aaqhzv78bmgsy9bg,0,7.1,51.8,2025-04-06T17:08:32.683Z,2025-04-06T21:32:36Z,9h6c9ue598hllcri39erjitqs,W. Lykke,,,5632560453,189,,5632560441,157,,5632560443,198,,5631502805,213,0.46,5631502803,212,55.4,5631502807,1,,5631502799,140,54.3,5631502797,56,Left,5631502801,141,,,,,,,88.1,,,,,,,,,,,,,,,,,,,,,,,,,
2797419395,451,1,2,47,37,b3r6d8ydtmtjckam6pku9y400,0,35.6,11.3,2025-04-06T17:08:36.635Z,2025-04-06T21:30:13Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5631503119,212,32.5,5631503111,140,65.1,5631503107,56,Center,5631503123,213,0.31,5631503103,3,,5631503127,1,,5631503115,141,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797419367,550,1,2,47,38,77tfx9me4aaqhzv78bmgsy9bg,0,36.4,71.4,2025-04-06T17:08:37.707Z,2025-04-06T21:32:25Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5631502967,56,Back,5631502973,212,6.9,5631502969,140,29.9,5631502975,213,2.95,5631502971,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797419503,453,1,2,47,43,b3r6d8ydtmtjckam6pku9y400,1,76.5,44.4,2025-04-06T17:08:42.779Z,2025-04-06T21:33:09Z,aahyom322jdc6f21960ycuzth,J. Larsson,1.0,,5631503679,141,69.5,5631503677,140,76.6,5631503683,213,1.56,5631503675,56,Center,5631504489,210,15,5631503681,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797419505,454,15,2,47,46,b3r6d8ydtmtjckam6pku9y400,1,77.3,68.2,2025-04-06T17:08:45.691Z,2025-04-06T21:33:20Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5631504535,215,,5631504541,230,97.7,5631504575,233,551,5631504107,82,,5631504103,72,,5631504543,231,51.8,5631504527,55,453,5631504539,147,65.9,5631504523,78,5631503695,56,Center,5631503693,18,,,5631504525,29,,5631503691,22,,5631504531,102,5631504537,146,51.6,80.5,5631504533,103,19,,,,,,,,,,
2797419515,551,10,2,47,46,77tfx9me4aaqhzv78bmgsy9bg,1,17.6,35.6,2025-04-06T17:08:45.791Z,2025-04-06T21:32:24Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5631503755,94,,5631503757,56,Back,5631504591,233,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797419593,455,5,2,47,48,b3r6d8ydtmtjckam6pku9y400,1,96.4,101.2,2025-04-06T17:08:47.188Z,2025-04-06T21:30:12Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5631504073,347,,5631756893,233,552,5631504071,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797419687,552,5,2,47,48,77tfx9me4aaqhzv78bmgsy9bg,0,3.6,-1.2,2025-04-06T17:08:47.188Z,2025-04-06T21:32:24Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5631756911,233,455,5631504553,347,,5631504549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797419751,456,1,2,48,2,b3r6d8ydtmtjckam6pku9y400,1,86.1,100.0,2025-04-06T17:09:01.116Z,2025-04-06T21:30:12Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5631504905,107,,5631504913,212,17.4,5631504911,141,92.7,5631504907,56,Left,5631504909,140,70.4,5631504915,213,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797419803,457,1,2,48,3,b3r6d8ydtmtjckam6pku9y400,1,70.4,92.7,2025-04-06T17:09:02.452Z,2025-04-06T21:30:11Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5631505189,141,64.9,5631505187,140,59.6,5631505193,213,4.17,5631505191,212,22.0,5631505185,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420165,458,1,2,48,7,b3r6d8ydtmtjckam6pku9y400,1,54.7,47.9,2025-04-06T17:09:06.436Z,2025-04-06T21:30:11Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5631507033,213,2.78,5631507029,141,61.2,5631507031,212,25.7,5631507027,140,31.8,5631507025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420185,459,1,2,48,31,b3r6d8ydtmtjckam6pku9y400,1,36.6,41.8,2025-04-06T17:09:30.333Z,2025-04-06T21:30:11Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5631507103,212,54.6,5631507099,140,82.6,5631507107,1,,5631507097,56,Right,5631507101,141,4.4,5631507105,213,5.80,5631507095,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420203,460,1,2,48,33,b3r6d8ydtmtjckam6pku9y400,0,85.3,2.2,2025-04-06T17:09:31.981Z,2025-04-06T21:30:10Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5631507201,212,17.3,5631507193,3,,5631507203,213,1.60,5631507197,140,84.9,5631507199,141,27.7,5631507195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420243,553,1,2,48,35,77tfx9me4aaqhzv78bmgsy9bg,0,12.8,81.1,2025-04-06T17:09:34.500Z,2025-04-06T21:32:24Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5631507487,233,461,5631507323,212,1.3,5631507491,286,,5631507321,141,82.3,5631507485,236,,5631507317,56,Back,5631507319,140,13.8,5631507325,213,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420235,461,74,2,48,35,b3r6d8ydtmtjckam6pku9y400,1,82.7,17.9,2025-04-06T17:09:34.501Z,2025-04-06T21:30:10Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5631507481,285,,5631507513,233,553,5631507291,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420305,555,1,2,48,39,77tfx9me4aaqhzv78bmgsy9bg,1,8.2,60.9,2025-04-06T17:09:38.780Z,2025-04-06T21:32:23Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5631507585,140,3.4,5631507589,212,8.5,5631507587,141,50.9,5631507583,56,Back,5631507591,213,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420339,556,1,2,48,41,77tfx9me4aaqhzv78bmgsy9bg,1,3.2,50.6,2025-04-06T17:09:40.468Z,2025-04-06T21:32:23Z,9h6c9ue598hllcri39erjitqs,W. Lykke,,,5631507777,141,14.4,5631507779,212,26.0,5631507773,56,Back,5631507775,140,11.2,5631507781,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420351,557,1,2,48,45,77tfx9me4aaqhzv78bmgsy9bg,0,14.9,8.6,2025-04-06T17:09:44.324Z,2025-04-06T21:32:23Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5631507833,140,30.2,5631507839,213,0.33,5631507837,212,17.0,5631507835,141,16.7,5631507831,56,Back,5631507829,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420343,462,43,2,48,46,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-06T17:09:45.716Z,2025-04-06T17:09:57Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5631507793,56,Left,5631507795,286,0,5631508763,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420365,463,8,2,48,47,b3r6d8ydtmtjckam6pku9y400,1,68.2,89.1,2025-04-06T17:09:46.133Z,2025-04-06T21:33:58Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5631507933,56,Left,5631507993,15,,5632565277,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420421,558,1,2,48,49,77tfx9me4aaqhzv78bmgsy9bg,1,53.0,11.0,2025-04-06T17:09:48.268Z,2025-04-06T21:32:22Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5631508267,3,,5631508273,141,11.3,5631508269,56,Back,5631508271,140,46.6,5631508279,213,3.11,5631508275,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420435,464,45,2,48,51,b3r6d8ydtmtjckam6pku9y400,0,56.0,80.2,2025-04-06T17:09:50.860Z,2025-04-06T21:30:10Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5631508337,56,Left,5631508339,285,,5631508403,233,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420439,559,3,2,48,51,77tfx9me4aaqhzv78bmgsy9bg,1,44.0,19.8,2025-04-06T17:09:50.860Z,2025-04-06T21:34:11Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5632566077,464,,5631508365,286,,5631508381,233,464,5631508363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420461,560,1,2,48,53,77tfx9me4aaqhzv78bmgsy9bg,1,44.4,30.0,2025-04-06T17:09:52.333Z,2025-04-06T21:32:22Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5631508519,140,45.1,5631508517,56,Back,5631508525,213,1.50,5631508521,141,45.8,5631508523,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420471,561,1,2,48,55,77tfx9me4aaqhzv78bmgsy9bg,0,45.0,46.3,2025-04-06T17:09:53.964Z,2025-04-06T21:32:22Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5631508691,233,465,5631508575,140,46.2,5631508581,213,0.16,5631508689,236,,5631508573,56,Back,5631508695,286,,5631508577,141,46.6,5631508579,212,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420483,465,74,2,48,55,b3r6d8ydtmtjckam6pku9y400,1,52.9,58.5,2025-04-06T17:09:53.965Z,2025-04-06T21:30:09Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5631508617,56,Center,5631508619,285,,5631508707,233,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420603,562,1,2,48,58,77tfx9me4aaqhzv78bmgsy9bg,1,43.7,60.9,2025-04-06T17:09:57.909Z,2025-04-06T21:32:21Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5631509275,140,58.1,5631509281,213,0.90,5631509273,56,Left,5631509279,212,24.4,5631509277,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420619,563,1,2,49,3,77tfx9me4aaqhzv78bmgsy9bg,1,63.1,88.6,2025-04-06T17:10:01.989Z,2025-04-06T21:32:21Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5631509339,140,59.0,5631509341,141,69.3,5631509345,213,4.40,5631509337,56,Center,5631509343,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420641,564,1,2,49,4,77tfx9me4aaqhzv78bmgsy9bg,1,59.0,69.3,2025-04-06T17:10:03.533Z,2025-04-06T21:32:21Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5631509507,56,Center,5631509515,141,43.1,5631509511,140,58.6,5631509519,213,4.69,5631509517,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420691,565,1,2,49,6,77tfx9me4aaqhzv78bmgsy9bg,1,58.9,41.9,2025-04-06T17:10:05.237Z,2025-04-06T21:32:20Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5631509755,141,11.3,5631509753,140,81.8,5631509747,56,Right,5631509757,212,31.8,5631509759,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420717,566,1,2,49,9,77tfx9me4aaqhzv78bmgsy9bg,0,81.8,11.3,2025-04-06T17:10:08.662Z,2025-04-06T21:34:28Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5632566835,72,,5631509855,155,,5631509861,141,44.8,5631509863,212,23.1,5631509857,56,Center,5631509859,140,85.3,5631509865,213,1.41,5632566833,223,,5631509853,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420751,466,12,2,49,11,b3r6d8ydtmtjckam6pku9y400,1,8.6,65.8,2025-04-06T17:10:10.414Z,2025-04-06T21:30:09Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5631510077,15,,5631510053,140,31.8,5631510059,213,6.22,5631510057,212,24.4,5631510051,56,Back,5631510055,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420775,567,1,2,49,12,77tfx9me4aaqhzv78bmgsy9bg,0,68.4,46.7,2025-04-06T17:10:11.325Z,2025-04-06T21:34:33Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5631510163,56,Center,5631510171,213,4.52,5631510165,140,67.5,5631510161,3,,5631510169,212,5.0,5631510167,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420795,467,8,2,49,13,b3r6d8ydtmtjckam6pku9y400,1,28.9,69.4,2025-04-06T17:10:12.686Z,2025-04-06T21:34:35Z,823p7p1amx8lp445bo6bi01lg,A. Chiakha,,,5631510275,56,Back,5632567257,385,,5631510299,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420811,568,43,2,49,15,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-04-06T17:10:14.877Z,2025-04-06T17:10:24Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5631510339,56,Center,5631510763,144,1,5631510345,212,8.9,5631510337,3,0,5631510343,141,26.1,5631510341,140,68.3,5631510347,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420831,569,1,2,49,16,77tfx9me4aaqhzv78bmgsy9bg,1,67.9,25.5,2025-04-06T17:10:15.621Z,2025-04-06T21:34:40Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5631510443,141,37.0,5631510441,140,56.0,5631510447,213,2.58,5631510439,56,Center,5631510445,212,14.7,5632567643,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420855,570,1,2,49,19,77tfx9me4aaqhzv78bmgsy9bg,1,54.2,40.0,2025-04-06T17:10:18.053Z,2025-04-06T21:32:19Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5631510559,56,Center,5631510567,213,1.45,5631510561,140,55.1,5631510565,212,7.9,5631510563,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420873,571,1,2,49,20,77tfx9me4aaqhzv78bmgsy9bg,1,55.0,52.8,2025-04-06T17:10:19.277Z,2025-04-06T21:32:19Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5631510665,56,Center,5631510667,140,56.8,5631510677,213,5.29,5631510671,141,48.5,5631510675,212,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420927,572,1,2,49,21,77tfx9me4aaqhzv78bmgsy9bg,1,55.0,45.8,2025-04-06T17:10:20.093Z,2025-04-06T21:35:07Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5631510833,56,Back,5631510839,212,11.8,5631510841,213,3.55,5631510837,141,38.9,5631510835,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420955,573,1,2,49,23,77tfx9me4aaqhzv78bmgsy9bg,1,46.4,33.6,2025-04-06T17:10:22.173Z,2025-04-06T21:35:13Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5631511007,213,5.22,5631511001,140,54.6,5631511005,212,17.8,5631510999,56,Right,5631511003,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797610303,1033,1,2,49,24,77tfx9me4aaqhzv78bmgsy9bg,1,55.8,14.1,2025-04-06T17:10:23.092Z,2025-04-06T21:39:07Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5632585043,212,10.8,5632585037,56,Center,5632585045,213,1.51,5632585041,141,30.0,5632585039,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797607841,795,43,2,49,24,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-06T17:10:23.759Z,2025-04-06T21:38:58Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5632571133,140,42.8,5632571131,56,Back,5632571139,213,4.81,5632571137,212,8.5,5632571135,141,73.8,5632584703,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797420989,574,1,2,49,26,77tfx9me4aaqhzv78bmgsy9bg,1,57.3,23.7,2025-04-06T17:10:25.677Z,2025-04-06T21:35:32Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5631511185,141,24.8,5631511181,56,Back,5631511187,212,12.9,5631511189,213,3.08,5631511183,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797421075,575,1,2,49,30,77tfx9me4aaqhzv78bmgsy9bg,1,46.2,27.6,2025-04-06T17:10:29.197Z,2025-04-06T21:35:38Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5631511647,213,1.53,5631511641,140,46.8,5631511645,212,15.9,5631511639,56,Back,5631511643,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797421177,576,1,2,49,33,77tfx9me4aaqhzv78bmgsy9bg,1,59.4,56.4,2025-04-06T17:10:32.150Z,2025-04-06T21:35:49Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5631512119,141,69.3,5631512117,140,62.0,5631512121,212,9.2,5631512115,56,Center,5631512127,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797421213,577,1,2,49,36,77tfx9me4aaqhzv78bmgsy9bg,1,59.3,74.8,2025-04-06T17:10:34.998Z,2025-04-06T21:36:22Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5631512303,213,6.04,5631512299,141,71.6,5631512297,140,67.7,5631512301,212,9.1,5631512295,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797608517,1032,1,2,49,37,77tfx9me4aaqhzv78bmgsy9bg,1,69.1,73.8,2025-04-06T17:10:36.811Z,2025-04-06T21:36:33Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5632574875,140,67.5,5632574881,213,1.68,5632574873,56,Left,5632575183,156,,5632574877,141,95.4,5632574879,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797421241,579,1,2,49,39,77tfx9me4aaqhzv78bmgsy9bg,0,64.1,79.1,2025-04-06T17:10:37.939Z,2025-04-06T21:36:41Z,ayistjficdvpd0v10681qf578,V. Berthelsen,,,5631512491,212,18.6,5631512489,141,68.8,5631512487,140,80.5,5631512493,213,5.90,5631512485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797421199,468,8,2,49,40,b3r6d8ydtmtjckam6pku9y400,1,21.8,33.7,2025-04-06T17:10:39.328Z,2025-04-06T21:36:44Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5631512225,56,Back,5632575833,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797421231,578,43,2,49,41,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-04-06T17:10:40.782Z,2025-04-06T21:36:51Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5631512433,213,2.38,5631512423,140,64.7,5631512427,212,1.9,5631512421,56,Center,5631512425,141,78.8,5632576381,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
