id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value
2720160911,404,3,2,45,15,59as3grjvj19voay31j3yfgni,0,64.4,9.4,2024-09-14T17:03:25.881Z,2024-09-14T19:02:28Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5210780739,465,,5210140775,233,433,5210140663,56,Right,5210140665,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720160927,433,7,2,45,15,b3r6d8ydtmtjckam6pku9y400,1,35.6,90.6,2024-09-14T17:03:25.882Z,2024-09-14T19:02:30Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5210140717,56,Back,5210140729,233,404,5210140715,167,,5210780837,385,,5210140719,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720161053,405,5,2,45,16,59as3grjvj19voay31j3yfgni,1,64.6,-1.7000000000000002,2024-09-14T17:03:26.845Z,2024-09-14T17:24:33Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5210141499,233,434,5210141395,56,Right,5210141397,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720160993,434,5,2,45,16,b3r6d8ydtmtjckam6pku9y400,0,35.4,101.7,2024-09-14T17:03:26.845Z,2024-09-14T17:24:33Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5210141077,56,Back,5210141525,233,405,5210141079,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720161055,435,43,2,45,22,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-09-14T17:03:33.083Z,2024-09-14T17:03:36Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5210141399,56,Back,5210141401,285,0,5210141699,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720161069,436,43,2,45,22,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-09-14T17:03:33.258Z,2024-09-14T17:03:35Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5210141691,144,45,5210141477,285,0,5210141471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720161181,406,1,2,45,27,59as3grjvj19voay31j3yfgni,1,60.7,0.0,2024-09-14T17:03:38.348Z,2024-09-14T17:03:40Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5210142103,1,,5210142097,141,9.1,5210142093,56,Right,5210142095,140,86.0,5210142091,107,,5210142101,213,0.26,5210142099,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720161187,407,61,2,45,28,59as3grjvj19voay31j3yfgni,0,86.1,9.1,2024-09-14T17:03:39.076Z,2024-09-14T17:55:46Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5210142145,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720161193,437,1,2,45,29,b3r6d8ydtmtjckam6pku9y400,0,22.7,91.8,2024-09-14T17:03:39.954Z,2024-09-14T17:03:41Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5210142153,140,21.4,5210142159,213,4.50,5210142155,141,82.7,5210142157,212,6.3,5210142151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720161279,408,1,2,45,33,59as3grjvj19voay31j3yfgni,0,85.7,28.6,2024-09-14T17:03:43.469Z,2024-09-14T17:14:28Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5210142667,141,22.1,5210142671,213,4.33,5210142669,212,4.8,5210142665,140,84.0,5210142663,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720161965,446,1,2,45,35,b3r6d8ydtmtjckam6pku9y400,1,10.8,74.8,2024-09-14T17:03:45.683Z,2024-09-14T17:39:52Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5210146029,213,1.23,5210146021,56,Back,5210146023,140,13.0,5210146025,141,84.5,5210146027,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720161311,438,1,2,45,36,b3r6d8ydtmtjckam6pku9y400,1,25.1,91.2,2024-09-14T17:03:47.297Z,2024-09-14T17:14:26Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5210142859,141,87.2,5210142861,212,13.1,5210142863,213,3.35,5210142855,56,Back,5210142857,140,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720161399,440,1,2,45,37,b3r6d8ydtmtjckam6pku9y400,0,14.1,88.7,2024-09-14T17:03:47.730Z,2024-09-14T17:03:51Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5210143227,157,,5210143237,213,0.15,5210143235,212,35.1,5210143233,141,96.5,5210143231,140,47.1,5210143229,56,Back,5210143239,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720161427,409,1,2,45,38,59as3grjvj19voay31j3yfgni,0,58.8,9.4,2024-09-14T17:03:48.612Z,2024-09-14T17:04:02Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5210143375,212,3.0,5210143367,3,,5210143373,141,12.2,5210143371,140,61.0,5210143369,56,Right,5210143377,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720161659,445,61,2,45,40,b3r6d8ydtmtjckam6pku9y400,1,38.5,93.6,2024-09-14T17:03:50.579Z,2024-09-14T17:40:42Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5210144519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720161495,410,5,2,45,41,59as3grjvj19voay31j3yfgni,1,62.3,-1.6,2024-09-14T17:03:51.939Z,2024-09-14T17:24:33Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5210143737,56,Right,5210143951,233,441,5210143739,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720161539,441,5,2,45,41,b3r6d8ydtmtjckam6pku9y400,0,37.7,101.6,2024-09-14T17:03:51.939Z,2024-09-14T17:24:33Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5210143979,233,410,5210143937,347,,5210143935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720161529,411,1,2,45,46,59as3grjvj19voay31j3yfgni,0,60.9,0.0,2024-09-14T17:03:57.245Z,2024-09-14T17:03:59Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5210143885,140,92.8,5210143891,212,34.3,5210143879,107,,5210143889,141,9.7,5210143893,213,0.22,5210143881,56,Right,5210143895,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720161567,442,12,2,45,48,b3r6d8ydtmtjckam6pku9y400,1,9.2,92.6,2024-09-14T17:03:58.883Z,2024-09-14T17:55:41Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5210144079,213,1.72,5210144161,167,,5210144071,56,Back,5210144073,140,8.4,5210144075,141,100.0,5210144077,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720161593,412,5,2,45,49,59as3grjvj19voay31j3yfgni,1,90.7,-0.8,2024-09-14T17:04:00.061Z,2024-09-14T17:24:34Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5210144195,347,,5210144247,233,443,5210144193,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720161575,443,5,2,45,49,b3r6d8ydtmtjckam6pku9y400,0,9.3,100.8,2024-09-14T17:04:00.061Z,2024-09-14T17:24:34Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5210144263,233,412,5210144093,347,,5210144091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720161637,444,43,2,45,54,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-09-14T17:04:04.432Z,2024-09-14T17:04:14Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5210144431,56,Back,5210145335,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162045,413,1,2,46,12,59as3grjvj19voay31j3yfgni,1,88.0,0.0,2024-09-14T17:04:23.133Z,2024-09-14T17:10:03Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5210146507,212,28.1,5210146511,213,1.47,5210146503,141,39.7,5210146495,56,Center,5210146491,107,,5210146513,1,,5210146499,140,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162063,414,43,2,46,13,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-14T17:04:23.526Z,2024-09-14T17:09:57Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5210146591,56,Center,5210186465,144,44,5210146593,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162067,415,1,2,46,14,59as3grjvj19voay31j3yfgni,0,91.5,39.7,2024-09-14T17:04:24.957Z,2024-09-14T17:59:10Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5210187271,141,42.7,5210187267,168,,5210187269,140,92.6,5210187273,212,2.3,5210187557,3,,5210146611,56,Center,5210187275,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162085,447,61,2,46,14,b3r6d8ydtmtjckam6pku9y400,1,8.0,59.2,2024-09-14T17:04:25.057Z,2024-09-14T17:52:44Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5210146725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162165,448,12,2,46,19,b3r6d8ydtmtjckam6pku9y400,1,28.3,63.4,2024-09-14T17:04:30.299Z,2024-09-14T17:04:32Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5210147175,56,Back,5210147179,141,80.0,5210147181,212,22.2,5210147183,213,0.53,5210147177,140,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162213,416,1,2,46,22,59as3grjvj19voay31j3yfgni,1,58.5,25.8,2024-09-14T17:04:33.101Z,2024-09-14T17:04:34Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5210147405,56,Center,5210147409,141,23.0,5210147413,213,6.18,5210147407,140,76.2,5210147411,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162269,417,1,2,46,24,59as3grjvj19voay31j3yfgni,1,76.2,23.0,2024-09-14T17:04:34.365Z,2024-09-14T17:04:36Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5210147695,140,80.8,5210147699,212,12.2,5210147693,56,Right,5210147697,141,6.5,5210147701,213,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162329,418,3,2,46,26,59as3grjvj19voay31j3yfgni,1,85.8,6.7,2024-09-14T17:04:36.461Z,2024-09-14T19:03:22Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5210148031,286,,5210442299,233,822,5210148029,56,Right,5210784283,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720215627,822,45,2,46,26,b3r6d8ydtmtjckam6pku9y400,0,14.2,93.3,2024-09-14T17:04:36.461Z,2024-09-14T17:59:59Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5210442319,233,418,5210441543,285,,5210441351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162331,419,3,2,46,28,59as3grjvj19voay31j3yfgni,0,93.2,8.6,2024-09-14T17:04:38.558Z,2024-09-14T19:03:26Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5210148365,233,449,5210148033,56,Right,5210784509,465,,5210148035,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162371,449,7,2,46,28,b3r6d8ydtmtjckam6pku9y400,1,6.8,91.4,2024-09-14T17:04:38.559Z,2024-09-14T19:03:28Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5210148225,285,,5210148223,56,Back,5210148221,167,,5210784569,385,,5210148273,233,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162349,420,6,2,46,29,59as3grjvj19voay31j3yfgni,1,93.0,8.2,2024-09-14T17:04:39.614Z,2024-09-14T17:24:41Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5210148319,75,,5210148313,56,Right,5210148589,233,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162377,450,6,2,46,29,b3r6d8ydtmtjckam6pku9y400,0,7.0,91.8,2024-09-14T17:04:39.614Z,2024-09-14T19:03:29Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5210148549,73,,5210148547,56,Back,5210148641,233,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162905,421,1,2,46,52,59as3grjvj19voay31j3yfgni,0,99.5,0.5,2024-09-14T17:05:02.847Z,2024-09-14T19:03:32Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5210151267,223,,5210784841,72,,5210151279,213,1.61,5210151263,6,,5210151265,155,,5210151271,140,98.6,5210151273,141,40.3,5210151275,212,27.1,5210151261,2,5210151269,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162953,451,12,2,46,56,b3r6d8ydtmtjckam6pku9y400,1,3.7,59.7,2024-09-14T17:05:06.965Z,2024-09-14T17:05:08Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5210151579,213,0.47,5210151575,141,72.1,5210151573,140,19.6,5210151631,15,,5210151571,56,Back,5210151577,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162995,452,12,2,46,57,b3r6d8ydtmtjckam6pku9y400,1,19.6,72.1,2024-09-14T17:05:08.076Z,2024-09-14T19:03:41Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5210151805,213,0.00,5210151797,56,Back,5210151803,212,22.7,5210151801,141,72.1,5210151799,140,41.2,5210785291,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163091,422,1,2,46,59,59as3grjvj19voay31j3yfgni,1,68.5,26.7,2024-09-14T17:05:09.919Z,2024-09-14T17:05:15Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5210152383,212,17.6,5210152385,213,5.54,5210152379,140,80.9,5210152377,56,Right,5210152375,155,,5210152381,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163093,423,50,2,47,4,59as3grjvj19voay31j3yfgni,1,94.3,20.9,2024-09-14T17:05:15.167Z,2024-09-14T19:22:52Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5210152389,56,Right,5210877923,233,453,5210785957,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163135,453,7,2,47,4,b3r6d8ydtmtjckam6pku9y400,1,5.7,79.1,2024-09-14T17:05:15.168Z,2024-09-14T19:22:52Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5210786281,384,,5210152595,56,Back,5210786167,285,,5210877903,233,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163223,455,1,2,47,8,b3r6d8ydtmtjckam6pku9y400,1,4.8,89.6,2024-09-14T17:05:18.949Z,2024-09-14T17:05:21Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5210153043,155,,5210153051,212,19.6,5210153045,56,Back,5210153047,140,23.1,5210153049,141,95.6,5210153053,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163243,456,61,2,47,9,b3r6d8ydtmtjckam6pku9y400,1,23.1,95.6,2024-09-14T17:05:19.932Z,2024-09-14T19:04:09Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5210153153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163255,457,1,2,47,10,b3r6d8ydtmtjckam6pku9y400,1,25.0,93.5,2024-09-14T17:05:20.541Z,2024-09-14T17:59:51Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5210153241,140,29.5,5210153247,213,0.44,5210153239,56,Back,5210153245,212,5.2,5210153243,141,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720219599,829,3,2,47,11,b3r6d8ydtmtjckam6pku9y400,0,24.3,94.3,2024-09-14T17:05:21.357Z,2024-09-14T19:04:13Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5210463615,233,424,5210463563,285,,5210787167,465,,5210463561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163263,424,7,2,47,11,59as3grjvj19voay31j3yfgni,1,75.7,5.7,2024-09-14T17:05:21.358Z,2024-09-14T19:04:16Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5210787329,383,,5210153271,56,Right,5210463575,233,829,5210153275,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163269,425,44,2,47,12,59as3grjvj19voay31j3yfgni,1,72.4,4.4,2024-09-14T17:05:22.606Z,2024-09-14T21:01:41Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5210153377,233,459,5210153309,286,,5210153305,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163285,459,44,2,47,12,b3r6d8ydtmtjckam6pku9y400,0,27.6,95.6,2024-09-14T17:05:22.607Z,2024-09-14T18:14:38Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5210153375,285,,5210153373,56,Back,5210153413,233,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163305,426,1,2,47,12,59as3grjvj19voay31j3yfgni,1,75.5,6.4,2024-09-14T17:05:22.879Z,2024-09-14T21:01:41Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5210153473,140,77.6,5210153475,141,13.1,5210153477,212,5.1,5210153469,3,,5210153479,213,1.12,5210153471,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163281,458,43,2,47,12,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-09-14T17:05:23.197Z,2024-09-14T17:05:27Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5210153365,56,Back,5210153747,144,44,5210153367,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163419,428,1,2,47,17,59as3grjvj19voay31j3yfgni,0,85.8,21.0,2024-09-14T17:05:28.032Z,2024-09-14T19:04:26Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5210154045,155,,5210788163,224,,5210154051,141,43.0,5210788165,20,,5210154043,2,,5210154047,56,Center,5210154049,140,92.7,5210154053,212,16.6,5210154055,213,,,,,,,,,,,1.12,,,,,,,,,,,,,,,,,,,,,,,,,
2720163453,460,12,2,47,19,b3r6d8ydtmtjckam6pku9y400,1,7.4,52.8,2024-09-14T17:05:29.798Z,2024-09-14T17:05:34Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5210154213,212,11.0,5210154209,140,0.0,5210154215,213,2.48,5210154695,15,,5210154273,167,,5210154211,141,62.7,5210154207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163963,429,5,2,47,19,59as3grjvj19voay31j3yfgni,1,92.8,-1.1,2024-09-14T17:05:30.198Z,2024-09-14T17:24:34Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5210156945,347,,5210157879,233,461,5210156943,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163455,461,5,2,47,19,b3r6d8ydtmtjckam6pku9y400,0,7.2,101.1,2024-09-14T17:05:30.198Z,2024-09-14T17:24:35Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5210157895,233,429,5210154517,56,Back,5210157877,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164101,462,43,2,47,41,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-09-14T17:05:51.735Z,2024-09-14T17:06:04Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5210157669,346,0,5210157665,56,Back,5210158429,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164377,431,57,2,47,55,59as3grjvj19voay31j3yfgni,0,82.7,0.0,2024-09-14T17:06:06.150Z,2024-09-14T17:24:45Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5210159067,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164341,463,57,2,47,55,b3r6d8ydtmtjckam6pku9y400,1,13.1,100.0,2024-09-14T17:06:06.150Z,2024-09-14T17:06:08Z,,,,,5210158891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164393,464,1,2,47,58,b3r6d8ydtmtjckam6pku9y400,1,13.1,100.0,2024-09-14T17:06:08.358Z,2024-09-14T17:06:11Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5210159175,141,89.9,5210159169,140,32.1,5210159167,56,Back,5210159179,212,21.6,5210159187,1,,5210159165,107,,5210159183,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720278891,839,44,2,48,0,b3r6d8ydtmtjckam6pku9y400,1,38.2,88.5,2024-09-14T17:06:10.764Z,2024-09-14T21:01:42Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5210878085,233,790,5210790005,56,Back,5210790009,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720278895,790,44,2,48,0,59as3grjvj19voay31j3yfgni,0,61.8,11.5,2024-09-14T17:06:10.765Z,2024-09-14T19:04:54Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5210790019,233,839,5210790013,56,Right,5210790017,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164401,465,1,2,48,1,b3r6d8ydtmtjckam6pku9y400,1,32.2,89.4,2024-09-14T17:06:11.494Z,2024-09-14T21:01:42Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5210159227,140,33.0,5210159225,56,Back,5210159223,3,,5210159253,156,,5210159233,213,4.79,5210159231,212,10.6,5210159229,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164469,466,1,2,48,2,b3r6d8ydtmtjckam6pku9y400,1,33.0,73.8,2024-09-14T17:06:12.782Z,2024-09-14T17:06:15Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5210159603,213,0.46,5210159597,140,56.4,5210159595,56,Left,5210159599,141,91.7,5210159601,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164475,467,50,2,48,4,b3r6d8ydtmtjckam6pku9y400,1,66.0,95.8,2024-09-14T17:06:14.832Z,2024-09-14T19:22:52Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5210159645,286,,5210877933,233,432,5210159641,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164505,432,7,2,48,4,59as3grjvj19voay31j3yfgni,1,34.0,4.2,2024-09-14T17:06:14.833Z,2024-09-14T19:05:05Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5210159805,285,,5210159813,233,467,5210159803,56,Back,5210159801,167,,5210790783,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164567,433,5,2,48,6,59as3grjvj19voay31j3yfgni,0,36.0,-2.0,2024-09-14T17:06:16.816Z,2024-09-14T17:24:35Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5210161713,233,468,5210160157,347,,5210160155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164859,468,5,2,48,6,b3r6d8ydtmtjckam6pku9y400,1,64.0,102.0,2024-09-14T17:06:16.816Z,2024-09-14T17:24:35Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5210161693,233,433,5210161675,347,,5210161673,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164893,469,1,2,48,24,b3r6d8ydtmtjckam6pku9y400,1,62.3,100.0,2024-09-14T17:06:34.383Z,2024-09-14T17:06:37Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5210161877,107,,5210161881,140,84.2,5210161895,1,,5210161891,213,5.74,5210161883,141,81.4,5210161887,212,26.9,5210161879,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
