id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2802158465,538,1,2,52,59,cftj6g399tknheudaxsdpfdgb,0,99.5,0.5,2025-04-17T13:09:52.883Z,2025-04-17T19:14:00Z,195o7hchielt14ic49r3k06sq,Serginho,,,5658165291,387,,5657726933,1,,5657726917,6,,5657726925,140,93.7,5657726929,212,39.6,5658165289,225,,5658165293,20,,5657726915,2,,5657726919,155,5657726927,141,58.1,5657726931,213,5657726923,56,,,,,,,,,,,,1.73,Center,,,,,,,,,,,,,,
2802158469,453,44,2,53,2,c165yjiny1qnmfdvefxvflnkc,1,7.4,43.0,2025-04-17T13:09:56.178Z,2025-04-17T13:09:59Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5657726957,233,539,5657726955,285,,5657726953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158467,539,44,2,53,2,cftj6g399tknheudaxsdpfdgb,0,92.6,57.0,2025-04-17T13:09:56.179Z,2025-04-17T13:10:00Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5657726981,233,453,5657726939,56,Center,5657726941,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158481,454,12,2,53,2,c165yjiny1qnmfdvefxvflnkc,1,9.3,44.5,2025-04-17T13:09:56.185Z,2025-04-17T19:14:04Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5657727017,140,9.9,5657727041,15,,5657727015,56,Back,5657727019,141,25.8,5657727023,213,4.76,5657727021,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158485,540,1,2,53,5,cftj6g399tknheudaxsdpfdgb,1,95.0,73.6,2025-04-17T13:09:59.315Z,2025-04-17T13:10:00Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5657727053,213,2.60,5657727051,212,11.6,5657727047,140,85.5,5657727049,141,82.4,5657727045,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158493,541,1,2,53,7,cftj6g399tknheudaxsdpfdgb,1,79.8,79.5,2025-04-17T13:10:00.739Z,2025-04-17T19:14:23Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,1.0,,5657727097,212,31.4,5657727095,141,38.0,5657727099,213,5.17,5657727365,154,,5658166105,223,,5658166107,20,,5657727363,210,15,5657727087,2,,5657727089,155,5657727093,140,92.9,5657727091,56,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,
2802158501,542,44,2,53,9,cftj6g399tknheudaxsdpfdgb,1,91.6,39.8,2025-04-17T13:10:02.947Z,2025-04-17T13:51:38Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5657727137,56,Center,5657727139,286,,5657727185,233,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158499,455,44,2,53,9,c165yjiny1qnmfdvefxvflnkc,0,8.4,60.2,2025-04-17T13:10:02.948Z,2025-04-17T13:51:38Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5657727117,56,Back,5657727191,233,542,5657727123,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158505,543,15,2,53,9,cftj6g399tknheudaxsdpfdgb,1,93.0,37.8,2025-04-17T13:10:03.035Z,2025-04-17T19:14:37Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5658166739,17,,5657727393,147,43.3,5657727389,100,,5657727399,233,456,5657727383,102,47.3,5657727375,29,,5657727247,82,,5657727377,154,,5657727371,15,5658166741,80,,5657727385,103,5657727387,328,5657727395,230,99.0,5657727397,231,46.4,5657727379,55,5657727391,146,,19,,541,5657727369,25,97.1,5657727161,56,Center,,,,,,,
2802158509,456,10,2,53,9,c165yjiny1qnmfdvefxvflnkc,1,3.4,56.8,2025-04-17T13:10:03.135Z,2025-04-17T19:14:44Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5657727427,233,543,5657727199,56,Back,5657727197,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158519,457,12,2,53,11,c165yjiny1qnmfdvefxvflnkc,1,3.5,57.3,2025-04-17T13:10:04.417Z,2025-04-17T19:14:57Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5657727263,213,0.83,5657727255,56,Back,5657727261,212,40.9,5657727259,141,100.0,5657727257,140,29.8,5657727285,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158525,458,5,2,53,14,c165yjiny1qnmfdvefxvflnkc,0,27.7,101.8,2025-04-17T13:10:07.381Z,2025-04-17T13:19:53Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5657727303,233,544,5657727281,56,Back,5657727283,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158517,544,5,2,53,14,cftj6g399tknheudaxsdpfdgb,1,72.3,-1.8,2025-04-17T13:10:07.381Z,2025-04-17T13:19:52Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5657727235,56,Right,5657727237,347,,5657727287,233,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158543,545,1,2,53,21,cftj6g399tknheudaxsdpfdgb,1,75.7,0.0,2025-04-17T13:10:15.138Z,2025-04-17T13:10:15Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5657727453,213,2.84,5657727451,212,24.4,5657727447,140,53.5,5657727445,56,Right,5657727449,141,8.8,5657727443,107,,5657727455,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158549,546,1,2,53,22,cftj6g399tknheudaxsdpfdgb,1,53.5,8.8,2025-04-17T13:10:15.746Z,2025-04-17T13:10:17Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5657727495,213,5.93,5657727491,141,2.9,5657727493,212,11.6,5657727489,140,63.9,5657727487,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158555,547,2,2,53,24,cftj6g399tknheudaxsdpfdgb,1,64.1,3.9,2025-04-17T13:10:17.363Z,2025-04-17T19:15:11Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5657727533,56,Right,5657727531,7,9o10vhew3jar8tqnkabw0qoyx,5657727527,141,14.8,5657727525,140,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158567,459,55,2,53,24,c165yjiny1qnmfdvefxvflnkc,1,22.2,76.5,2025-04-17T13:10:17.364Z,2025-04-17T19:15:20Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5657753369,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158613,460,1,2,53,35,c165yjiny1qnmfdvefxvflnkc,1,19.1,75.4,2025-04-17T13:10:28.520Z,2025-04-17T19:15:41Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5658169321,189,,5657727831,5,,5657727833,241,,5657727843,213,4.35,5657727841,212,24.8,5657727837,140,10.7,5657727835,56,Back,5657727839,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158621,461,1,2,53,38,c165yjiny1qnmfdvefxvflnkc,1,10.8,50.4,2025-04-17T13:10:31.850Z,2025-04-17T19:15:47Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5657727879,56,Back,5657727883,141,70.5,5657727881,140,13.6,5657727887,213,1.36,5657727885,212,14.0,5658169655,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158633,462,1,2,53,40,c165yjiny1qnmfdvefxvflnkc,1,13.6,70.5,2025-04-17T13:10:34.288Z,2025-04-17T13:10:37Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5657727965,56,Back,5657727969,141,12.5,5657727975,1,,5657727967,140,12.0,5657727963,155,,5657727973,213,4.67,5657727971,212,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158661,463,1,2,53,43,c165yjiny1qnmfdvefxvflnkc,1,11.9,11.1,2025-04-17T13:10:36.912Z,2025-04-17T13:10:44Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5657728135,56,Back,5657728139,141,5.8,5657728141,212,17.2,5657728143,213,6.07,5657728137,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158669,464,1,2,53,51,c165yjiny1qnmfdvefxvflnkc,1,66.0,11.1,2025-04-17T13:10:44.817Z,2025-04-17T13:10:47Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5657728179,56,Right,5657728181,140,75.4,5657728183,141,4.9,5657728185,212,10.7,5657728187,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158683,465,1,2,53,53,c165yjiny1qnmfdvefxvflnkc,1,75.1,6.8,2025-04-17T13:10:47.169Z,2025-04-17T13:10:50Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5657728271,212,16.1,5657728273,213,2.22,5657728267,140,65.8,5657728269,141,25.6,5657728265,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158695,466,1,2,53,56,c165yjiny1qnmfdvefxvflnkc,1,71.7,33.1,2025-04-17T13:10:50.240Z,2025-04-17T13:10:52Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5657728337,212,17.9,5657728329,56,Center,5657728343,213,1.72,5657728333,141,59.1,5657728331,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158715,467,1,2,53,59,c165yjiny1qnmfdvefxvflnkc,1,69.2,59.1,2025-04-17T13:10:52.529Z,2025-04-17T13:10:57Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5657728423,56,Left,5657728431,213,0.79,5657728429,212,24.5,5657728425,140,85.6,5657728427,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158739,468,1,2,54,3,c165yjiny1qnmfdvefxvflnkc,1,84.0,83.9,2025-04-17T13:10:57.088Z,2025-04-17T13:11:00Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5657728567,56,Center,5657728575,213,3.64,5657728569,140,72.2,5657728571,141,74.1,5657728573,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158749,469,1,2,54,6,c165yjiny1qnmfdvefxvflnkc,1,71.9,69.6,2025-04-17T13:11:00.240Z,2025-04-17T13:11:04Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5657728633,56,Right,5657728643,1,,5657728641,213,4.74,5657728635,140,72.9,5657728639,212,38.8,5657728637,141,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158767,470,1,2,54,10,c165yjiny1qnmfdvefxvflnkc,1,74.7,14.7,2025-04-17T13:11:03.936Z,2025-04-17T13:11:06Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5657728723,56,Center,5657728725,140,73.5,5657728729,212,15.4,5657728727,141,37.3,5657728731,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158777,471,1,2,54,12,c165yjiny1qnmfdvefxvflnkc,1,73.0,35.2,2025-04-17T13:11:06.080Z,2025-04-17T13:11:09Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5657728801,213,3.35,5657728791,56,Center,5657728793,140,60.9,5657728799,212,13.0,5657728795,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158783,472,1,2,54,15,c165yjiny1qnmfdvefxvflnkc,1,62.4,32.1,2025-04-17T13:11:09.296Z,2025-04-17T13:11:11Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5657728827,56,Center,5657728829,140,59.1,5657728833,212,15.8,5657728831,141,54.8,5657728835,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158799,473,1,2,54,18,c165yjiny1qnmfdvefxvflnkc,1,59.1,54.8,2025-04-17T13:11:11.777Z,2025-04-17T13:11:14Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5657728925,56,Left,5657728929,141,82.3,5657728927,140,67.4,5657728931,212,20.6,5657728933,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158807,474,1,2,54,20,c165yjiny1qnmfdvefxvflnkc,1,67.9,80.9,2025-04-17T13:11:14.304Z,2025-04-17T13:11:17Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5657728977,140,60.9,5657728975,56,Center,5657728979,141,67.5,5657728983,213,4.03,5657728981,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158821,475,1,2,54,23,c165yjiny1qnmfdvefxvflnkc,1,59.5,62.3,2025-04-17T13:11:17.281Z,2025-04-17T13:11:22Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5657729071,155,,5657729073,56,Right,5657729081,213,5.33,5657729083,1,,5657729077,141,3.7,5657729075,140,86.5,5657729079,212,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158837,476,1,2,54,28,c165yjiny1qnmfdvefxvflnkc,1,77.7,7.6,2025-04-17T13:11:22.256Z,2025-04-17T13:11:24Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5657729195,213,1.80,5657729191,141,33.7,5657729189,140,73.8,5657729193,212,18.2,5657729187,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158845,477,1,2,54,31,c165yjiny1qnmfdvefxvflnkc,1,74.1,34.5,2025-04-17T13:11:24.785Z,2025-04-17T13:12:41Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5657729241,213,0.86,5657729243,1,,5657729233,56,Center,5657729231,155,,5657729237,141,70.6,5657729235,140,94.1,5657729239,212,32.3,5657730311,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158855,478,1,2,54,34,c165yjiny1qnmfdvefxvflnkc,1,94.6,71.4,2025-04-17T13:11:27.552Z,2025-04-17T19:17:01Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,1.0,5657730283,210,16,5657729315,56,Center,5657729319,141,50.3,5657729317,140,96.7,5657729313,3,,5657729323,213,4.86,5657729321,212,14.5,5657730285,154,,5657730287,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158857,479,16,2,54,35,c165yjiny1qnmfdvefxvflnkc,1,97.5,50.0,2025-04-17T13:11:28.832Z,2025-04-17T19:17:12Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5657729435,374,2025-04-17 14:11:28.674,5657729327,22,,5658173689,396,52.2,5657730327,214,,5657730315,29,,5657729429,15,,5657730317,154,,5657730325,103,10.8,5657729331,56,5657730337,231,53.8,5657729439,375,5657730335,230,5657729329,16,,5657729433,328,,5658173687,395,5657730313,78,Center,54:35.339,99.5,99.8,5657730323,102,,5657730319,55,478,5657730329,217,48.3,,5657730331,216,477
2802159023,548,1,2,55,53,cftj6g399tknheudaxsdpfdgb,1,49.9,50.3,2025-04-17T13:12:47.194Z,2025-04-17T19:18:19Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5657730487,141,60.2,5657730491,213,2.72,5657730493,279,G,5657730485,140,35.7,5657730489,212,16.4,5657730499,189,,5657730483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159035,549,1,2,55,57,cftj6g399tknheudaxsdpfdgb,1,36.0,60.0,2025-04-17T13:12:50.449Z,2025-04-17T13:12:52Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5657730535,56,Back,5657730539,141,31.6,5657730541,212,19.7,5657730537,140,39.9,5657730543,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159047,550,1,2,55,59,cftj6g399tknheudaxsdpfdgb,1,42.4,32.1,2025-04-17T13:12:52.770Z,2025-04-17T13:12:56Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5657730595,56,Back,5657730599,141,14.7,5657730597,140,48.2,5657730601,212,13.3,5657730603,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159051,551,1,2,56,3,cftj6g399tknheudaxsdpfdgb,1,47.2,14.7,2025-04-17T13:12:56.674Z,2025-04-17T13:12:57Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5657730637,213,2.36,5657730635,212,13.9,5657730629,56,Back,5657730633,141,29.1,5657730631,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159055,552,1,2,56,4,cftj6g399tknheudaxsdpfdgb,1,37.8,29.1,2025-04-17T13:12:57.730Z,2025-04-17T13:12:59Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5657730661,56,Back,5657730663,140,35.3,5657730669,213,1.79,5657730665,141,46.4,5657730667,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159065,553,1,2,56,5,cftj6g399tknheudaxsdpfdgb,0,35.3,46.4,2025-04-17T13:12:59.298Z,2025-04-17T13:13:03Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5657730723,157,,5657730735,1,,5657730733,213,6.15,5657730731,212,59.5,5657730729,141,35.1,5657730725,56,Center,5657730727,140,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159059,480,52,2,56,9,c165yjiny1qnmfdvefxvflnkc,1,13.3,57.5,2025-04-17T13:13:02.559Z,2025-04-17T19:18:33Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5658177043,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159085,481,1,2,56,15,c165yjiny1qnmfdvefxvflnkc,1,10.5,55.8,2025-04-17T13:13:08.480Z,2025-04-17T13:13:09Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5657730845,212,12.2,5657730847,213,0.67,5657730837,123,,5657730839,56,Back,5657730841,140,19.6,5657730843,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159091,482,1,2,56,16,c165yjiny1qnmfdvefxvflnkc,1,19.6,66.9,2025-04-17T13:13:09.616Z,2025-04-17T13:13:12Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5657730881,141,93.0,5657730883,212,20.0,5657730879,140,28.3,5657730877,56,Back,5657730885,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159101,483,1,2,56,18,c165yjiny1qnmfdvefxvflnkc,1,27.2,93.6,2025-04-17T13:13:11.936Z,2025-04-17T13:13:15Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5657730931,213,6.05,5657730925,140,41.6,5657730929,212,15.5,5657730927,141,88.3,5657730923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159103,484,3,2,56,21,c165yjiny1qnmfdvefxvflnkc,0,54.2,94.6,2025-04-17T13:13:15.327Z,2025-04-17T19:18:45Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5658177669,464,,5657730935,56,Left,5657730979,233,554,5657730937,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159109,554,7,2,56,21,cftj6g399tknheudaxsdpfdgb,1,45.8,5.4,2025-04-17T13:13:15.328Z,2025-04-17T19:18:49Z,95nyhb9eanuobgbkdccyrwob8,F. Damkjer,,,5658177821,385,,5658177823,178,,5657730953,167,,5657730955,56,Back,5657730959,233,484,5657730957,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159115,485,5,2,56,22,c165yjiny1qnmfdvefxvflnkc,1,59.2,102.0,2025-04-17T13:13:15.984Z,2025-04-17T13:19:53Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5657730995,56,Left,5657730997,347,,5657731011,233,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159119,555,5,2,56,22,cftj6g399tknheudaxsdpfdgb,0,40.8,-2.0,2025-04-17T13:13:15.984Z,2025-04-17T13:19:53Z,95nyhb9eanuobgbkdccyrwob8,F. Damkjer,,,5657731033,233,485,5657731009,347,,5657731007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159127,486,1,2,56,24,c165yjiny1qnmfdvefxvflnkc,1,53.9,100.0,2025-04-17T13:13:17.760Z,2025-04-17T13:13:20Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5657731051,56,Left,5657731053,140,56.0,5657731049,107,,5657731055,141,85.0,5657731059,213,4.90,5657731057,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159137,487,1,2,56,27,c165yjiny1qnmfdvefxvflnkc,1,52.6,87.8,2025-04-17T13:13:20.447Z,2025-04-17T13:13:21Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5657731095,213,2.39,5657731091,141,94.7,5657731093,212,6.9,5657731089,140,47.8,5657731087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159155,488,1,2,56,28,c165yjiny1qnmfdvefxvflnkc,1,47.8,94.7,2025-04-17T13:13:21.583Z,2025-04-17T13:13:28Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5657731171,213,6.19,5657731163,56,Left,5657731167,141,92.4,5657731165,140,64.6,5657731169,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159161,489,1,2,56,35,c165yjiny1qnmfdvefxvflnkc,1,72.3,79.3,2025-04-17T13:13:28.368Z,2025-04-17T13:13:30Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5657731197,56,Center,5657731201,141,69.6,5657731203,212,6.9,5657731199,140,70.5,5657731205,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159165,556,83,2,56,37,cftj6g399tknheudaxsdpfdgb,0,29.5,31.0,2025-04-17T13:13:31.330Z,2025-04-17T20:56:00Z,195o7hchielt14ic49r3k06sq,Serginho,,,5657731309,399,22zuxw8lez5w4vjd8spzzysyc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159169,490,1,2,56,38,c165yjiny1qnmfdvefxvflnkc,1,70.2,71.4,2025-04-17T13:13:31.431Z,2025-04-17T19:19:38Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5657731249,213,0.45,5657731245,141,86.8,5657731247,212,24.0,5657731241,56,Left,5657731243,140,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159173,491,1,2,56,39,c165yjiny1qnmfdvefxvflnkc,0,93.5,89.7,2025-04-17T13:13:32.848Z,2025-04-17T19:19:49Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5657731267,2,,5658180153,224,,5657731271,56,Center,5657731273,140,89.6,5657731277,212,17.0,5658180155,72,,5657731279,213,4.47,5657731275,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159179,557,12,2,56,40,cftj6g399tknheudaxsdpfdgb,1,11.0,37.7,2025-04-17T13:13:34.161Z,2025-04-17T13:13:36Z,95nyhb9eanuobgbkdccyrwob8,F. Damkjer,,,5657731333,141,34.9,5657731331,140,22.4,5657731337,213,6.13,5657731329,56,Back,5657731335,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159181,558,83,2,56,43,cftj6g399tknheudaxsdpfdgb,0,22.4,34.9,2025-04-17T13:13:36.626Z,2025-04-17T13:13:40Z,195o7hchielt14ic49r3k06sq,Serginho,,,5657731419,399,22zuxw8lez5w4vjd8spzzysyc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159185,492,3,2,56,44,c165yjiny1qnmfdvefxvflnkc,0,81.3,53.2,2025-04-17T13:13:37.984Z,2025-04-17T19:20:04Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5657731359,286,,5658180669,465,,5657731381,233,559,5657731357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159187,559,7,2,56,44,cftj6g399tknheudaxsdpfdgb,1,18.7,46.8,2025-04-17T13:13:37.985Z,2025-04-17T19:20:08Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5658180815,383,,5657731367,285,,5657731365,56,Back,5658180817,178,,5657731377,233,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159193,560,1,2,56,45,cftj6g399tknheudaxsdpfdgb,1,16.2,49.1,2025-04-17T13:13:39.170Z,2025-04-17T13:13:40Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5657731407,212,7.8,5657731409,213,5.40,5657731405,141,40.3,5657731403,140,20.9,5657731401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
