id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/12/value,qualifier/17/value,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/16/value
2702845683,505,1,2,48,17,b3r6d8ydtmtjckam6pku9y400,1,5.0,37.0,2024-07-22T18:09:53.401Z,2024-07-22T18:09:55Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5114744659,212,9.0,5114744653,56,Back,5114744657,141,49.9,5114744661,213,1.35,5114744665,237,,5114744655,140,6.9,5114744651,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702845715,506,1,2,48,22,b3r6d8ydtmtjckam6pku9y400,0,8.8,50.4,2024-07-22T18:09:58.233Z,2024-07-22T18:10:01Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5114744823,213,0.62,5114744821,212,39.8,5114744825,1,,5114744817,140,39.7,5114744815,56,Back,5114744819,141,84.3,5114744813,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702845713,371,44,2,48,23,anga7587r1zv4ey71ge9zxol3,1,58.3,21.6,2024-07-22T18:09:59.891Z,2024-07-22T18:10:02Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5114744809,56,Center,5114744945,233,507,5114744811,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702845719,507,44,2,48,23,b3r6d8ydtmtjckam6pku9y400,0,41.7,78.4,2024-07-22T18:09:59.892Z,2024-07-22T18:10:02Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5114744981,233,371,5114744847,56,Back,5114744849,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702845727,372,1,2,48,24,anga7587r1zv4ey71ge9zxol3,1,56.3,27.5,2024-07-22T18:10:00.226Z,2024-07-22T18:10:01Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5114744891,212,7.2,5114744893,213,1.48,5114744887,140,56.9,5114744885,56,Center,5114744889,141,38.1,5114744883,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702845745,374,1,2,48,25,anga7587r1zv4ey71ge9zxol3,1,56.9,38.1,2024-07-22T18:10:01.555Z,2024-07-22T18:10:03Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5114745007,213,1.88,5114745001,140,55.1,5114745005,212,6.3,5114745003,141,46.9,5114744999,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702845763,375,1,2,48,27,anga7587r1zv4ey71ge9zxol3,1,55.1,46.9,2024-07-22T18:10:03.138Z,2024-07-22T18:10:05Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5114745109,56,Center,5114745113,141,67.6,5114745117,213,1.15,5114745115,212,15.4,5114745111,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702845811,376,1,2,48,29,anga7587r1zv4ey71ge9zxol3,1,61.1,67.6,2024-07-22T18:10:05.682Z,2024-07-22T18:10:14Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5114745369,56,Left,5114745375,212,16.0,5114745371,140,70.5,5114745377,213,0.91,5114745373,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702845819,377,1,2,48,38,anga7587r1zv4ey71ge9zxol3,1,72.8,81.1,2024-07-22T18:10:14.610Z,2024-07-22T18:10:16Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5114745409,56,Center,5114745413,141,73.9,5114745417,213,3.70,5114745411,140,65.4,5114745415,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702845831,378,1,2,48,39,anga7587r1zv4ey71ge9zxol3,1,65.4,73.9,2024-07-22T18:10:15.891Z,2024-07-22T18:10:16Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5114745483,140,67.6,5114745489,213,4.96,5114745485,141,60.2,5114745481,56,Center,5114745487,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702845837,379,1,2,48,40,anga7587r1zv4ey71ge9zxol3,1,67.6,60.2,2024-07-22T18:10:16.739Z,2024-07-22T18:10:17Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5114745521,213,1.81,5114745517,212,11.1,5114745507,140,65.1,5114745503,56,Center,5114745513,141,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702845849,380,1,2,48,41,anga7587r1zv4ey71ge9zxol3,1,65.1,76.1,2024-07-22T18:10:17.634Z,2024-07-22T18:10:19Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5114745609,56,Center,5114745613,141,68.7,5114745617,213,3.51,5114745615,212,13.9,5114745611,140,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702845887,381,1,2,48,43,anga7587r1zv4ey71ge9zxol3,1,52.8,68.7,2024-07-22T18:10:19.746Z,2024-07-22T18:10:24Z,5q5ph311bi310zt1e45u7i7dh,A. Bjelland,,,5114745787,140,73.0,5114745785,56,Left,5114745789,141,93.4,5114745791,212,27.1,5114745793,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702845901,382,1,2,48,48,anga7587r1zv4ey71ge9zxol3,1,80.4,89.4,2024-07-22T18:10:24.691Z,2024-07-22T18:10:26Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5114745863,56,Center,5114745869,212,15.1,5114745871,213,4.42,5114745865,140,76.3,5114745867,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702845905,383,1,2,48,50,anga7587r1zv4ey71ge9zxol3,0,76.3,68.1,2024-07-22T18:10:26.580Z,2024-07-22T18:10:27Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5114745881,141,67.0,5114745879,140,89.8,5114745885,213,6.23,5114745875,155,,5114745877,56,Center,5114745883,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702845921,508,12,2,48,52,b3r6d8ydtmtjckam6pku9y400,1,9.2,25.3,2024-07-22T18:10:28.185Z,2024-07-22T18:10:29Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5114745967,213,0.19,5114745951,56,Back,5114745957,141,28.3,5114745989,15,,5114745953,140,19.1,5114745963,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702845947,510,1,2,48,54,b3r6d8ydtmtjckam6pku9y400,1,16.7,29.2,2024-07-22T18:10:30.345Z,2024-07-22T18:10:31Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5114746089,212,5.7,5114746075,56,Back,5114746085,141,30.7,5114746079,140,11.4,5114746093,213,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702845957,511,1,2,48,55,b3r6d8ydtmtjckam6pku9y400,1,11.4,30.7,2024-07-22T18:10:31.737Z,2024-07-22T18:10:33Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5114746141,140,2.1,5114746145,212,10.7,5114746139,56,Back,5114746147,213,3.57,5114746143,141,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702845967,512,1,2,48,57,b3r6d8ydtmtjckam6pku9y400,0,2.1,24.1,2024-07-22T18:10:33.161Z,2024-07-22T18:10:34Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5114746195,157,,5114746197,56,Back,5114746199,140,28.5,5114746203,212,28.8,5114746205,213,6.00,5114746201,141,12.4,5114746207,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702845989,384,1,2,48,58,anga7587r1zv4ey71ge9zxol3,1,66.8,88.3,2024-07-22T18:10:34.434Z,2024-07-22T18:10:36Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5114746337,3,,5114746339,56,Left,5114746343,141,90.9,5114746347,213,0.08,5114746341,140,88.1,5114746345,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846007,386,1,2,49,0,anga7587r1zv4ey71ge9zxol3,1,88.1,90.9,2024-07-22T18:10:36.436Z,2024-07-22T18:10:40Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5114746427,140,70.6,5114746425,56,Left,5114746431,212,18.4,5114746429,141,92.8,5114746433,213,3.07,5114746423,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846031,387,1,2,49,4,anga7587r1zv4ey71ge9zxol3,1,67.9,90.4,2024-07-22T18:10:40.227Z,2024-07-22T18:10:45Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5114746567,141,76.4,5114746565,140,67.7,5114746569,212,9.5,5114746571,213,4.69,5114746563,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846037,388,1,2,49,9,anga7587r1zv4ey71ge9zxol3,1,67.8,72.2,2024-07-22T18:10:45.858Z,2024-07-22T21:41:16Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5114746629,141,92.2,5114746625,56,Left,5114746627,140,80.1,5114746633,213,0.81,5114994605,189,,5114746631,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846043,389,61,2,49,11,anga7587r1zv4ey71ge9zxol3,1,80.1,92.2,2024-07-22T18:10:47.952Z,2024-07-22T21:41:18Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5114994651,189,,5114746655,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846055,390,4,2,49,12,anga7587r1zv4ey71ge9zxol3,1,89.8,93.8,2024-07-22T18:10:48.408Z,2024-07-22T18:34:44Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5114746735,56,Left,5114746737,152,,5114746733,13,,5114746739,265,,5114746745,233,514,5114746741,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846053,514,4,2,49,12,b3r6d8ydtmtjckam6pku9y400,0,10.2,6.2,2024-07-22T18:10:48.409Z,2024-07-22T18:10:55Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5114746725,56,Back,5114746755,233,390,5114746727,152,,5114746723,13,,5114746729,265,,5114746731,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846049,513,43,2,49,13,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-07-22T18:10:49.256Z,2024-07-22T18:10:52Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5114746685,285,0,5114746683,56,Back,5114746757,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846271,391,1,2,49,50,anga7587r1zv4ey71ge9zxol3,1,89.5,92.8,2024-07-22T18:11:27.027Z,2024-07-22T21:41:51Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,1.0,5114747887,152,,5114747889,56,Center,5114747883,5,,5114747891,140,90.5,5114747895,212,32.9,5114994803,1,,5114747881,2,,5114747885,155,,5114994801,72,,5114747897,213,5114994799,224,,4.74,5114748267,210,5114747893,141,5114748269,154,,,,,,,,,,,,,,13,44.4,,,,,,,
2702846287,392,44,2,49,51,anga7587r1zv4ey71ge9zxol3,1,91.0,46.8,2024-07-22T18:11:27.242Z,2024-07-22T21:41:53Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5114747965,286,,5114748029,233,516,5114747963,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846299,516,44,2,49,51,b3r6d8ydtmtjckam6pku9y400,0,9.0,53.2,2024-07-22T18:11:27.243Z,2024-07-22T21:41:55Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5114748033,233,392,5114748021,285,,5114748019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846291,393,13,2,49,52,anga7587r1zv4ey71ge9zxol3,1,90.3,44.2,2024-07-22T18:11:28.043Z,2024-07-22T21:42:26Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5114748301,102,40.5,5114748041,24,,5114748295,154,,5114747985,56,Center,5114748317,231,48.0,5114748307,146,98.4,5114748047,328,,5114748309,147,41.0,5114748049,153,,5114748043,15,5114748313,230,98.8,,5114748303,103,5114994891,75,5114994889,114,,5114747983,17,5114748297,55,391,5114748293,29,,,,,,29.2,,,,,,,,
2702846285,515,52,2,49,55,b3r6d8ydtmtjckam6pku9y400,1,2.0,58.8,2024-07-22T18:11:32.025Z,2024-07-22T21:42:31Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5114994893,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846371,517,1,2,50,8,b3r6d8ydtmtjckam6pku9y400,1,9.4,60.5,2024-07-22T18:11:44.073Z,2024-07-22T18:11:46Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5114748477,123,,5114748483,141,55.2,5114748505,189,,5114748487,213,6.07,5114748481,140,25.0,5114748479,56,Back,5114748485,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846381,518,1,2,50,10,b3r6d8ydtmtjckam6pku9y400,1,25.0,55.2,2024-07-22T18:11:46.297Z,2024-07-22T18:11:47Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5114748537,141,74.4,5114748535,140,24.0,5114748539,212,13.1,5114748541,213,1.65,5114748533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846403,519,1,2,50,10,b3r6d8ydtmtjckam6pku9y400,1,24.0,74.4,2024-07-22T18:11:47.033Z,2024-07-22T18:11:49Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5114748639,213,0.82,5114748633,140,31.9,5114748637,212,12.2,5114748635,141,87.6,5114748631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846417,520,1,2,50,13,b3r6d8ydtmtjckam6pku9y400,1,27.8,82.2,2024-07-22T18:11:49.065Z,2024-07-22T18:11:51Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5114748737,141,54.2,5114748735,140,12.7,5114748739,212,24.8,5114748741,213,4.02,5114748733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846423,521,1,2,50,14,b3r6d8ydtmtjckam6pku9y400,1,12.7,54.2,2024-07-22T18:11:51.034Z,2024-07-22T18:11:52Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5114748771,212,29.4,5114748773,213,5.01,5114748769,141,12.8,5114748765,56,Back,5114748767,140,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846451,522,1,2,50,16,b3r6d8ydtmtjckam6pku9y400,1,20.8,12.8,2024-07-22T18:11:52.649Z,2024-07-22T18:11:55Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5114748893,140,35.0,5114748899,213,5.97,5114748891,56,Back,5114748895,141,5.6,5114748897,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846473,523,1,2,50,19,b3r6d8ydtmtjckam6pku9y400,1,41.8,8.8,2024-07-22T18:11:55.146Z,2024-07-22T18:11:59Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5114749063,140,85.8,5114749069,213,6.27,5114749071,1,,5114749065,141,7.9,5114749061,56,Right,5114749067,212,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846491,524,1,2,50,23,b3r6d8ydtmtjckam6pku9y400,0,86.0,8.0,2024-07-22T18:11:59.705Z,2024-07-22T21:42:54Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5114749175,2,,5114995041,20,,5114749183,141,50.6,5114749187,213,1.52,5114749185,212,29.0,5114749179,56,Center,5114749181,140,87.4,5114995039,386,,5114995037,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846515,394,12,2,50,26,anga7587r1zv4ey71ge9zxol3,1,11.2,45.6,2024-07-22T18:12:02.866Z,2024-07-22T18:12:06Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5114749327,212,28.5,5114749321,56,Back,5114749325,141,77.6,5114749329,213,0.87,5114749323,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846513,525,1,2,50,27,b3r6d8ydtmtjckam6pku9y400,1,69.0,24.2,2024-07-22T18:12:03.865Z,2024-07-22T18:12:06Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5114749313,141,35.0,5114749309,56,Center,5114749311,140,65.3,5114749315,212,8.3,5114749317,213,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846517,526,50,2,50,30,b3r6d8ydtmtjckam6pku9y400,1,68.1,28.2,2024-07-22T18:12:06.137Z,2024-07-22T18:12:07Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5114749373,233,395,5114749331,56,Center,5114749333,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846521,395,7,2,50,30,anga7587r1zv4ey71ge9zxol3,0,31.9,71.8,2024-07-22T18:12:06.138Z,2024-07-22T21:43:03Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5114749355,285,,5114749357,233,526,5114995067,385,,5114749353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846539,527,1,2,50,31,b3r6d8ydtmtjckam6pku9y400,1,63.6,23.8,2024-07-22T18:12:07.145Z,2024-07-22T18:12:08Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5114749443,141,29.5,5114749445,212,16.8,5114749441,140,48.0,5114749447,213,2.91,5114749439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846555,528,1,2,50,32,b3r6d8ydtmtjckam6pku9y400,1,48.0,29.5,2024-07-22T18:12:08.457Z,2024-07-22T18:12:10Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5114749563,56,Center,5114749571,213,1.25,5114749569,212,15.1,5114749565,140,52.5,5114749567,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846603,529,1,2,50,34,b3r6d8ydtmtjckam6pku9y400,1,52.9,51.8,2024-07-22T18:12:10.617Z,2024-07-22T18:12:16Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5114749843,140,61.2,5114749849,213,1.15,5114749841,56,Left,5114749845,141,80.6,5114749847,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846657,530,1,2,50,40,b3r6d8ydtmtjckam6pku9y400,1,79.4,89.0,2024-07-22T18:12:16.826Z,2024-07-22T18:12:23Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5114750105,213,0.58,5114750101,141,95.7,5114750097,56,Left,5114750099,140,86.0,5114750103,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846661,531,1,2,50,46,b3r6d8ydtmtjckam6pku9y400,0,98.9,73.0,2024-07-22T18:12:22.321Z,2024-07-22T18:12:40Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5114750115,56,Center,5114750117,140,98.0,5114750119,141,69.1,5114750145,233,396,5114750123,213,4.37,5114750149,286,,5114750143,236,,5114750121,212,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846665,396,74,2,50,46,anga7587r1zv4ey71ge9zxol3,1,4.1,30.2,2024-07-22T18:12:22.322Z,2024-07-22T18:34:53Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5114750137,285,,5114750155,233,531,5114750135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846667,397,6,2,50,47,anga7587r1zv4ey71ge9zxol3,0,3.5,29.4,2024-07-22T18:12:23.314Z,2024-07-22T21:43:19Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5114750239,73,,5114750255,233,532,5114750235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846669,532,6,2,50,47,b3r6d8ydtmtjckam6pku9y400,1,96.5,70.6,2024-07-22T18:12:23.314Z,2024-07-22T18:12:30Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5114750177,73,,5114750175,56,Center,5114750251,233,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846849,533,1,2,51,13,b3r6d8ydtmtjckam6pku9y400,0,99.5,99.5,2024-07-22T18:12:49.962Z,2024-07-22T21:43:37Z,e81dfbtza1g8v3lozf39x3f85,Diogo Gonçalves,,,5114751239,6,,5114751237,2,,5114751241,155,,5114751245,56,Center,5114751255,1,,5114995155,20,,5114751251,212,35.1,5114751253,213,4.57,5114751247,140,94.7,5114751243,223,5114751249,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846851,398,12,2,51,15,anga7587r1zv4ey71ge9zxol3,1,6.3,51.4,2024-07-22T18:12:51.594Z,2024-07-22T21:43:45Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5114751267,15,,5114751265,213,0.51,5114751257,56,Back,5114751261,141,65.1,5114751263,212,19.0,5114751259,140,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846859,534,13,2,51,18,b3r6d8ydtmtjckam6pku9y400,1,78.3,32.8,2024-07-22T18:12:54.113Z,2024-07-22T21:44:07Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5114753165,458,,5114753161,103,11.1,5114752823,20,,5114752827,153,,5114753173,231,48.2,5114751325,56,Center,5114753157,73,,5114753167,146,88.8,5114753159,102,59.8,5114753163,215,5114752821,25,,,5114753169,147,5114751323,18,5114753171,230,98.5,,,,,,,,,,,,,45.8,,,,,,,,
2702846865,399,61,2,51,20,anga7587r1zv4ey71ge9zxol3,1,12.6,54.5,2024-07-22T18:12:56.304Z,2024-07-22T18:14:02Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5114751363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846885,400,12,2,51,21,anga7587r1zv4ey71ge9zxol3,1,12.3,46.9,2024-07-22T18:12:57.362Z,2024-07-22T18:13:43Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5114751487,213,0.22,5114751479,56,Back,5114751481,140,24.7,5114751485,212,13.3,5114751483,141,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846905,535,1,2,51,24,b3r6d8ydtmtjckam6pku9y400,1,68.3,56.9,2024-07-22T18:13:00.618Z,2024-07-22T18:13:01Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5114751589,56,Center,5114751593,141,57.2,5114751597,213,3.13,5114751595,212,14.9,5114751591,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846921,536,1,2,51,25,b3r6d8ydtmtjckam6pku9y400,1,54.1,57.2,2024-07-22T18:13:01.689Z,2024-07-22T18:13:04Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5114751683,141,55.4,5114751685,212,26.0,5114751681,140,29.4,5114751679,56,Back,5114751687,213,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846959,537,1,2,51,28,b3r6d8ydtmtjckam6pku9y400,0,29.4,55.4,2024-07-22T18:13:04.841Z,2024-07-22T18:13:19Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5114751855,212,40.1,5114751851,140,64.7,5114751857,213,5.89,5114751849,56,Center,5114751853,141,32.9,5114751859,1,,5114751847,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846949,401,4,2,51,33,anga7587r1zv4ey71ge9zxol3,1,33.8,67.2,2024-07-22T18:13:09.778Z,2024-07-22T18:13:14Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5114751983,286,,5114751867,56,Back,5114751865,264,,5114751971,233,538,5114751869,152,,5114751863,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702846977,538,4,2,51,33,b3r6d8ydtmtjckam6pku9y400,0,66.2,32.8,2024-07-22T18:13:09.779Z,2024-07-22T18:13:14Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5114751955,13,,5114751961,152,,5114751957,264,,5114752017,233,401,5114751963,285,,5114751959,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702847293,402,27,2,52,23,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-07-22T18:13:59.202Z,2024-07-22T21:44:59Z,,,,,5114995443,41,Injury,5114753739,233,539,5114995445,53,6d0lxiep13vdv32bdb0xwyrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702847257,539,27,2,52,23,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-07-22T18:13:59.202Z,2024-07-22T18:15:38Z,,,,,5114756577,41,Injury,5114753743,233,402,5114756579,53,aahyom322jdc6f21960ycuzth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
