id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/12/value,qualifier/16/value
2814207411,463,1,2,49,7,c165yjiny1qnmfdvefxvflnkc,1,62.8,49.9,2025-05-12T18:07:51.908Z,2025-05-12T18:13:16Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5724075661,56,Center,5724075665,141,39.1,5724075667,212,7.9,5724075663,140,65.6,5724075669,213,5.09,5724075659,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814207443,464,1,2,49,9,c165yjiny1qnmfdvefxvflnkc,1,65.4,38.6,2025-05-12T18:07:53.860Z,2025-05-12T18:07:58Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5724075825,140,22.3,5724075827,141,59.0,5724075823,56,Back,5724075829,212,47.3,5724075831,213,2.84,5724075833,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814207451,465,1,2,49,13,c165yjiny1qnmfdvefxvflnkc,0,23.0,59.6,2025-05-12T18:07:58.101Z,2025-05-12T18:08:00Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5724075897,155,,5724075903,141,49.4,5724075907,213,6.13,5724075901,140,66.2,5724075905,212,45.9,5724075909,1,,5724075899,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814207473,528,1,2,49,16,anga7587r1zv4ey71ge9zxol3,1,30.1,50.8,2025-05-12T18:08:01.158Z,2025-05-12T18:08:03Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5724076009,140,55.2,5724076011,141,43.0,5724076015,213,6.08,5724076007,56,Center,5724076005,3,,5724076013,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814207483,529,1,2,49,18,anga7587r1zv4ey71ge9zxol3,1,55.2,43.0,2025-05-12T18:08:02.910Z,2025-05-12T18:08:04Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5724076091,212,8.1,5724076083,3,,5724076093,213,2.10,5724076087,140,51.3,5724076085,56,Center,5724076089,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814207491,530,1,2,49,19,anga7587r1zv4ey71ge9zxol3,0,51.3,53.3,2025-05-12T18:08:04.454Z,2025-05-12T18:08:04Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5724076129,212,4.6,5724076131,213,5.18,5724076125,140,53.3,5724076127,141,47.2,5724076123,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814207509,466,61,2,49,21,c165yjiny1qnmfdvefxvflnkc,1,48.6,47.9,2025-05-12T18:08:06.183Z,2025-05-12T18:08:06Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5724076239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814207525,467,1,2,49,22,c165yjiny1qnmfdvefxvflnkc,0,46.1,50.1,2025-05-12T18:08:07.013Z,2025-05-12T18:08:10Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5724076311,1,,5724076303,140,54.6,5724076307,212,13.9,5724076301,56,Center,5724076305,141,65.8,5724076309,213,0.87,5724076299,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814207531,531,1,2,49,23,anga7587r1zv4ey71ge9zxol3,1,42.2,29.8,2025-05-12T18:08:07.789Z,2025-05-12T18:08:09Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5724076339,56,Back,5724076345,212,8.0,5724076341,140,45.7,5724076347,213,1.09,5724076343,141,40.2,5724076337,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814207545,533,1,2,49,25,anga7587r1zv4ey71ge9zxol3,1,45.5,39.8,2025-05-12T18:08:09.646Z,2025-05-12T18:08:10Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5724076409,140,42.2,5724076415,213,4.47,5724076411,141,19.0,5724076413,212,14.6,5724076407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814207575,534,1,2,49,26,anga7587r1zv4ey71ge9zxol3,1,42.2,19.0,2025-05-12T18:08:10.526Z,2025-05-12T18:08:15Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5724076569,213,2.77,5724076563,140,28.4,5724076561,56,Back,5724076565,141,27.2,5724076567,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814207583,535,1,2,49,31,anga7587r1zv4ey71ge9zxol3,0,31.7,23.7,2025-05-12T18:08:15.558Z,2025-05-12T18:08:17Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5724076619,212,61.1,5724076613,56,Center,5724076617,141,28.1,5724076615,140,89.8,5724076611,155,,5724076623,1,,5724076621,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814207591,468,52,2,49,33,c165yjiny1qnmfdvefxvflnkc,1,9.5,69.9,2025-05-12T18:08:17.700Z,2025-05-12T20:50:24Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5724543079,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814207623,469,1,2,49,35,c165yjiny1qnmfdvefxvflnkc,1,12.3,71.2,2025-05-12T18:08:19.677Z,2025-05-12T18:08:30Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5724076863,140,25.5,5724076867,212,39.9,5724076865,141,16.1,5724076861,56,Back,5724076889,287,,5724076859,123,,5724077123,1,,5724076869,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814207695,470,1,2,49,46,c165yjiny1qnmfdvefxvflnkc,1,43.3,12.6,2025-05-12T18:08:30.797Z,2025-05-12T18:08:34Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5724077287,212,10.7,5724077281,56,Back,5724077285,141,28.3,5724077283,140,43.9,5724077289,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814207749,471,1,2,49,49,c165yjiny1qnmfdvefxvflnkc,1,53.4,36.9,2025-05-12T18:08:34.205Z,2025-05-12T18:08:40Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5724077519,140,53.3,5724077517,56,Center,5724077525,213,1.57,5724077521,141,76.3,5724077523,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814207759,472,1,2,49,55,c165yjiny1qnmfdvefxvflnkc,1,62.3,87.1,2025-05-12T18:08:39.941Z,2025-05-12T18:08:42Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5724077589,212,12.7,5724077587,141,68.4,5724077585,140,62.3,5724077591,213,4.71,5724077583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814207781,473,1,2,49,57,c165yjiny1qnmfdvefxvflnkc,1,62.8,68.5,2025-05-12T18:08:41.949Z,2025-05-12T18:08:43Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5724077689,213,4.75,5724077683,140,63.0,5724077685,141,60.0,5724077687,212,5.8,5724077681,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814207809,474,1,2,49,58,c165yjiny1qnmfdvefxvflnkc,1,63.2,61.1,2025-05-12T18:08:43.453Z,2025-05-12T18:08:46Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5724077849,212,4.6,5724077851,213,1.55,5724077845,140,63.3,5724077847,141,67.8,5724077843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814207841,475,1,2,50,1,c165yjiny1qnmfdvefxvflnkc,1,65.0,69.4,2025-05-12T18:08:46.413Z,2025-05-12T18:08:49Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5724078027,140,68.7,5724078025,56,Left,5724078033,213,1.31,5724078029,141,90.8,5724078031,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814207867,476,1,2,50,4,c165yjiny1qnmfdvefxvflnkc,1,69.8,90.8,2025-05-12T18:08:49.205Z,2025-05-12T18:08:52Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5724078177,212,12.0,5724078175,141,74.5,5724078171,56,Center,5724078173,140,65.5,5724078179,213,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814207895,477,1,2,50,8,c165yjiny1qnmfdvefxvflnkc,1,69.4,70.5,2025-05-12T18:08:52.741Z,2025-05-12T18:08:55Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5724078359,56,Left,5724078363,141,84.4,5724078367,213,0.46,5724078365,212,21.3,5724078361,140,87.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814207897,478,1,2,50,11,c165yjiny1qnmfdvefxvflnkc,0,87.6,84.4,2025-05-12T18:08:55.701Z,2025-05-12T20:50:53Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5724078389,141,50.3,5724544177,223,,5724078391,212,25.0,5724078395,213,5.09,5724078383,155,,5724544179,20,,5724078385,56,Center,5724078387,140,96.4,5724078381,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814207921,536,52,2,50,14,anga7587r1zv4ey71ge9zxol3,1,8.0,49.6,2025-05-12T18:08:58.616Z,2025-05-12T20:50:58Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5724544359,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208041,538,1,2,50,27,anga7587r1zv4ey71ge9zxol3,1,9.1,49.1,2025-05-12T18:09:12.088Z,2025-05-12T18:09:13Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5724079229,213,0.27,5724079225,141,55.8,5724079221,56,Back,5724079227,212,17.2,5724079223,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208059,539,1,2,50,29,anga7587r1zv4ey71ge9zxol3,1,27.0,58.5,2025-05-12T18:09:13.671Z,2025-05-12T18:09:17Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5724079333,140,29.4,5724079335,141,48.4,5724079337,212,7.3,5724079331,56,Back,5724079339,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208079,540,1,2,50,32,anga7587r1zv4ey71ge9zxol3,1,33.4,41.5,2025-05-12T18:09:17.040Z,2025-05-12T18:09:21Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5724079469,213,5.21,5724079461,56,Back,5724079465,141,13.0,5724079467,212,22.0,5724079463,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208107,541,1,2,50,36,anga7587r1zv4ey71ge9zxol3,1,54.0,9.9,2025-05-12T18:09:21.016Z,2025-05-12T18:09:25Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5724079607,212,13.9,5724079601,56,Back,5724079605,141,20.5,5724079603,140,42.7,5724079609,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208123,542,1,2,50,41,anga7587r1zv4ey71ge9zxol3,1,44.9,24.5,2025-05-12T18:09:25.551Z,2025-05-12T18:09:28Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5724079733,141,36.1,5724079735,212,11.8,5724079737,213,2.41,5724079729,56,Back,5724079731,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208163,543,1,2,50,43,anga7587r1zv4ey71ge9zxol3,1,36.7,35.3,2025-05-12T18:09:27.888Z,2025-05-12T18:09:32Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5724079931,140,40.2,5724079935,212,11.9,5724079929,56,Back,5724079933,141,18.7,5724079939,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208203,544,1,2,50,47,anga7587r1zv4ey71ge9zxol3,1,53.0,19.0,2025-05-12T18:09:31.976Z,2025-05-12T18:09:35Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5724080137,213,0.04,5724080129,56,Right,5724080135,212,15.0,5724080131,140,67.3,5724080133,141,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208211,545,1,2,50,50,anga7587r1zv4ey71ge9zxol3,1,67.3,19.8,2025-05-12T18:09:34.880Z,2025-05-12T18:09:35Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5724080189,212,10.2,5724080185,140,68.2,5724080187,141,4.9,5724080183,56,Right,5724080191,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208219,546,1,2,50,51,anga7587r1zv4ey71ge9zxol3,1,68.2,4.9,2025-05-12T18:09:35.576Z,2025-05-12T18:09:36Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5724080225,140,61.4,5724080227,141,10.8,5724080223,56,Right,5724080231,213,2.63,5724080229,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208241,547,1,2,50,52,anga7587r1zv4ey71ge9zxol3,1,61.4,10.8,2025-05-12T18:09:36.528Z,2025-05-12T18:09:40Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5724080355,213,1.50,5724080351,141,23.4,5724080353,212,8.6,5724080349,140,62.0,5724080347,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208247,548,1,2,50,55,anga7587r1zv4ey71ge9zxol3,1,62.0,23.4,2025-05-12T18:09:39.984Z,2025-05-12T18:09:40Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5724080377,56,Right,5724080379,140,64.8,5724080383,212,12.1,5724080381,141,6.2,5724080385,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208257,549,1,2,50,56,anga7587r1zv4ey71ge9zxol3,1,64.8,6.2,2025-05-12T18:09:40.816Z,2025-05-12T18:09:41Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5724080423,140,56.0,5724080425,141,6.9,5724080427,212,9.3,5724080421,56,Right,5724080429,213,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208267,550,1,2,50,57,anga7587r1zv4ey71ge9zxol3,1,56.0,6.9,2025-05-12T18:09:41.497Z,2025-05-12T18:09:42Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5724080459,141,19.7,5724080461,212,20.0,5724080463,213,2.69,5724080455,56,Back,5724080457,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208289,551,1,2,50,57,anga7587r1zv4ey71ge9zxol3,1,38.8,19.7,2025-05-12T18:09:42.416Z,2025-05-12T18:09:45Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5724080577,213,1.93,5724080575,212,15.4,5724080571,140,33.6,5724080573,141,40.8,5724080569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208315,552,1,2,51,0,anga7587r1zv4ey71ge9zxol3,1,33.6,40.8,2025-05-12T18:09:45.145Z,2025-05-12T18:09:47Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5724080747,140,47.5,5724080745,56,Back,5724080749,141,70.6,5724080753,213,0.95,5724080751,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208363,553,1,2,51,3,anga7587r1zv4ey71ge9zxol3,1,54.7,71.1,2025-05-12T18:09:47.832Z,2025-05-12T18:09:55Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5724081079,141,4.6,5724081083,213,5.49,5724081081,212,63.7,5724081085,1,,5724081071,155,,5724081077,140,97.4,5724081075,56,Right,5724081073,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208371,554,1,2,51,10,anga7587r1zv4ey71ge9zxol3,0,97.4,4.6,2025-05-12T18:09:55.217Z,2025-05-12T18:09:56Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5724081121,213,2.03,5724081119,212,10.6,5724081113,56,Right,5724081115,140,92.9,5724081117,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208413,480,1,2,51,14,c165yjiny1qnmfdvefxvflnkc,0,7.0,89.1,2025-05-12T18:09:59.392Z,2025-05-12T18:10:01Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5724081367,1,,5724081365,213,1.00,5724081361,141,100.0,5724081363,212,10.3,5724081355,157,,5724081357,56,Back,5724081359,140,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208417,481,5,2,51,15,c165yjiny1qnmfdvefxvflnkc,0,12.0,102.0,2025-05-12T18:10:00.250Z,2025-05-12T18:31:29Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5724081383,56,Back,5724081391,233,555,5724081385,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208399,555,5,2,51,15,anga7587r1zv4ey71ge9zxol3,1,88.0,-2.0,2025-05-12T18:10:00.250Z,2025-05-12T18:13:25Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5724081289,347,,5724081387,233,481,5724081287,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208447,556,1,2,51,20,anga7587r1zv4ey71ge9zxol3,1,86.6,0.0,2025-05-12T18:10:04.769Z,2025-05-12T18:10:05Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5724081565,213,2.04,5724081561,141,9.1,5724081557,56,Right,5724081563,212,8.4,5724081555,107,,5724081559,140,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208463,557,1,2,51,21,anga7587r1zv4ey71ge9zxol3,1,83.0,9.1,2025-05-12T18:10:05.713Z,2025-05-12T18:10:07Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5724081647,56,Right,5724081651,141,16.3,5724081655,213,0.77,5724081649,140,87.8,5724081653,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208467,558,1,2,51,22,anga7587r1zv4ey71ge9zxol3,1,87.8,16.3,2025-05-12T18:10:07.409Z,2025-05-12T18:10:08Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5724081679,213,4.74,5724081685,156,,5724081677,212,8.2,5724081671,56,Right,5724081675,141,4.2,5724081673,140,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208519,559,1,2,51,25,anga7587r1zv4ey71ge9zxol3,1,88.0,4.2,2025-05-12T18:10:10.281Z,2025-05-12T18:10:48Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,1.0,,5724082009,141,32.6,5724082011,212,21.1,5724082013,213,1.98,5724082007,140,80.0,5724083993,210,15,5724082005,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208523,560,15,2,51,29,anga7587r1zv4ey71ge9zxol3,1,79.5,34.1,2025-05-12T18:10:13.961Z,2025-05-12T18:10:49Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5724084067,233,482,5724082027,18,,5724084019,29,,5724084033,147,35.7,5724084037,231,47.8,5724084027,103,19,5724082025,22,,5724083751,82,,5724084035,230,98.5,5724084029,215,,5724084031,146,82.0,5724084025,102,47.5,5724084021,55,5724083747,72,5724082029,56,Center,5724084017,80,,,,,,,,,,,,,559,
2814208525,482,10,2,51,29,c165yjiny1qnmfdvefxvflnkc,1,18.0,64.3,2025-05-12T18:10:14.061Z,2025-05-12T18:10:49Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5724084077,233,560,5724082043,56,Back,5724082041,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208577,561,1,2,51,33,anga7587r1zv4ey71ge9zxol3,0,78.3,73.9,2025-05-12T18:10:18.089Z,2025-05-12T18:10:18Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5724082293,213,5.38,5724082285,140,83.2,5724082287,141,64.4,5724082291,212,8.3,5724082283,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208625,483,12,2,51,35,c165yjiny1qnmfdvefxvflnkc,1,15.6,40.0,2025-05-12T18:10:19.608Z,2025-05-12T18:10:23Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5724082493,141,39.7,5724082497,213,6.26,5724082491,140,23.0,5724082495,212,7.8,5724082489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208599,562,1,2,51,36,anga7587r1zv4ey71ge9zxol3,0,76.4,59.0,2025-05-12T18:10:20.522Z,2025-05-12T18:10:21Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5724082399,140,88.2,5724082401,141,56.3,5724082405,213,6.14,5724082403,212,12.5,5724082397,56,Center,5724082395,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208627,484,12,2,51,38,c165yjiny1qnmfdvefxvflnkc,1,13.1,49.1,2025-05-12T18:10:22.911Z,2025-05-12T18:10:24Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5724082509,212,4.9,5724082513,15,,5724082505,140,17.3,5724082507,141,46.1,5724082511,213,5.85,5724082503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208649,563,3,2,51,40,anga7587r1zv4ey71ge9zxol3,0,76.2,54.2,2025-05-12T18:10:24.782Z,2025-05-12T20:53:20Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5724547997,464,,5724082609,286,,5724082717,233,485,5724082607,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208657,485,7,2,51,40,c165yjiny1qnmfdvefxvflnkc,0,23.8,45.8,2025-05-12T18:10:24.783Z,2025-05-12T20:53:25Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5724548103,178,,5724082703,233,563,5724082651,285,,5724082649,56,Back,5724548099,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208689,564,1,2,51,42,anga7587r1zv4ey71ge9zxol3,1,68.9,64.7,2025-05-12T18:10:26.465Z,2025-05-12T18:10:28Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5724082837,212,10.9,5724082835,141,80.5,5724082831,56,Left,5724082833,140,70.9,5724082839,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208717,565,1,2,51,43,anga7587r1zv4ey71ge9zxol3,1,70.9,80.3,2025-05-12T18:10:27.946Z,2025-05-12T18:10:32Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5724083031,213,4.68,5724083029,212,12.6,5724083023,56,Center,5724083025,140,70.5,5724083027,141,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208743,566,1,2,51,47,anga7587r1zv4ey71ge9zxol3,1,70.2,58.0,2025-05-12T18:10:32.026Z,2025-05-12T18:10:33Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5724083181,213,1.73,5724083179,212,13.5,5724083173,56,Center,5724083177,141,77.6,5724083175,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208767,567,1,2,51,49,anga7587r1zv4ey71ge9zxol3,1,68.2,77.6,2025-05-12T18:10:33.745Z,2025-05-12T18:10:36Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5724083299,140,74.3,5724083303,212,12.0,5724083305,213,1.01,5724083301,141,92.6,5724083297,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208787,568,1,2,51,52,anga7587r1zv4ey71ge9zxol3,0,73.7,90.7,2025-05-12T18:10:36.603Z,2025-05-12T20:53:39Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5724548437,20,,5724083413,140,92.5,5724083407,2,,5724083417,212,32.4,5724083421,1,,5724548435,223,,5724083409,155,,5724083419,213,5.37,5724083463,233,486,5724083411,56,Center,5724083415,141,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2814208795,486,11,2,51,55,c165yjiny1qnmfdvefxvflnkc,1,8.3,47.0,2025-05-12T18:10:39.648Z,2025-05-12T20:53:44Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5724083479,233,568,5724083459,56,Back,5724548519,378,,5724083461,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814209073,488,1,2,52,20,c165yjiny1qnmfdvefxvflnkc,0,22.7,47.8,2025-05-12T18:11:05.385Z,2025-05-12T18:11:08Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5724085199,1,,5724085189,56,Center,5724085197,213,0.21,5724085195,212,43.2,5724085191,140,63.0,5724085193,141,60.9,5724085185,157,,5724085187,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814209087,569,1,2,52,24,anga7587r1zv4ey71ge9zxol3,0,28.8,37.5,2025-05-12T18:11:08.491Z,2025-05-12T18:11:09Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5724085249,213,6.14,5724085239,3,,5724085247,212,15.7,5724085241,56,Back,5724085245,141,34.1,5724085243,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
