id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2797187593,512,1,2,52,47,anga7587r1zv4ey71ge9zxol3,1,57.6,77.8,2025-04-06T13:14:59.149Z,2025-04-06T13:15:02Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5630225533,56,Back,5630225535,140,40.2,5630225541,213,3.24,5630225539,212,18.4,5630225537,141,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187669,513,1,2,52,49,anga7587r1zv4ey71ge9zxol3,1,37.8,69.2,2025-04-06T13:15:01.981Z,2025-04-06T13:15:05Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5630225911,56,Back,5630225917,212,14.9,5630225919,213,1.24,5630225913,140,42.4,5630225915,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187699,514,1,2,52,53,anga7587r1zv4ey71ge9zxol3,1,43.0,84.9,2025-04-06T13:15:05.852Z,2025-04-06T13:15:07Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5630226103,140,33.7,5630226105,141,58.3,5630226101,56,Back,5630226109,213,4.22,5630226107,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187731,515,1,2,52,55,anga7587r1zv4ey71ge9zxol3,1,33.5,59.4,2025-04-06T13:15:07.837Z,2025-04-06T13:15:09Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5630226285,213,1.21,5630226275,56,Back,5630226283,212,15.2,5630226281,141,80.3,5630226279,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187815,516,1,2,52,57,anga7587r1zv4ey71ge9zxol3,1,37.1,79.5,2025-04-06T13:15:09.549Z,2025-04-06T13:15:14Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5630226821,140,43.1,5630226827,212,9.1,5630226831,213,0.80,5630226823,141,89.1,5630226815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187777,429,43,2,53,0,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-04-06T13:15:12.821Z,2025-04-06T13:15:17Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5630227131,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187823,517,4,2,53,2,anga7587r1zv4ey71ge9zxol3,1,40.7,87.9,2025-04-06T13:15:14.237Z,2025-04-06T15:44:59Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5630226917,56,Back,5630226921,152,,5630227001,233,430,5631080241,294,,5630226925,286,,5630226913,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797187831,430,4,2,53,2,ahnt9ejgwj58ul8auzdvi3czf,0,59.3,12.1,2025-04-06T13:15:14.238Z,2025-04-06T15:45:02Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5630226959,56,Right,5631080607,294,,5630226957,13,,5630227013,233,517,5630226961,152,,5630226965,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188149,518,1,2,53,18,anga7587r1zv4ey71ge9zxol3,1,39.5,87.6,2025-04-06T13:15:30.764Z,2025-04-06T13:15:33Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5630228783,141,58.3,5630228787,213,4.35,5630228779,56,Back,5630228777,152,,5630228781,140,32.3,5630228785,212,21.3,5630228813,189,,5630228775,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188255,519,1,2,53,24,anga7587r1zv4ey71ge9zxol3,1,29.5,57.6,2025-04-06T13:15:36.877Z,2025-04-06T13:15:38Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5630229333,212,43.6,5630229337,1,,5630229379,189,,5630229329,140,57.6,5630229327,56,Right,5630229331,141,10.4,5630229335,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188329,520,1,2,53,27,anga7587r1zv4ey71ge9zxol3,1,57.9,10.4,2025-04-06T13:15:39.084Z,2025-04-06T13:15:41Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5630229673,212,16.2,5630229675,213,0.06,5630229671,141,11.9,5630229667,56,Right,5630229669,140,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188357,521,1,2,53,28,anga7587r1zv4ey71ge9zxol3,1,73.3,11.9,2025-04-06T13:15:40.956Z,2025-04-06T13:15:42Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5630229825,140,63.4,5630229827,141,20.4,5630229829,212,11.9,5630229831,213,2.63,5630229821,155,,5630229823,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188363,522,61,2,53,30,anga7587r1zv4ey71ge9zxol3,0,62.7,22.5,2025-04-06T13:15:42.637Z,2025-04-06T13:15:43Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5630229859,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188397,431,1,2,53,31,ahnt9ejgwj58ul8auzdvi3czf,1,38.7,76.4,2025-04-06T13:15:43.364Z,2025-04-06T13:15:44Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5630230007,212,19.1,5630230009,213,5.02,5630230001,56,Back,5630230005,141,49.6,5630230003,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188433,523,83,2,53,34,anga7587r1zv4ey71ge9zxol3,0,58.3,50.3,2025-04-06T13:15:46.413Z,2025-04-06T13:15:54Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5630230755,399,bb8q9cgqzw9n2tmkl8s3bth0q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188485,433,4,2,53,36,ahnt9ejgwj58ul8auzdvi3czf,1,34.0,44.8,2025-04-06T13:15:48.875Z,2025-04-06T15:46:05Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5630230715,233,524,5630230685,56,Back,5630230683,13,,5630230691,286,,5630230687,152,,5631087489,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188479,524,4,2,53,36,anga7587r1zv4ey71ge9zxol3,0,66.0,55.2,2025-04-06T13:15:48.876Z,2025-04-06T15:46:03Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5630230631,56,Center,5630230627,13,,5631087255,295,,5630230723,285,,5630230633,152,,5630230725,233,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188761,434,1,2,53,52,ahnt9ejgwj58ul8auzdvi3czf,1,35.7,35.4,2025-04-06T13:16:04.740Z,2025-04-06T13:16:23Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5630232053,5,,5630232063,212,18.2,5630232055,152,,5630232065,213,1.46,5630232061,141,62.0,5630234043,189,,5630232059,140,37.7,5630232057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188839,435,1,2,53,53,ahnt9ejgwj58ul8auzdvi3czf,1,37.7,62.0,2025-04-06T13:16:05.796Z,2025-04-06T13:16:08Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5630232413,213,4.57,5630232409,212,18.5,5630232407,141,35.1,5630232401,140,35.2,5630232397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188879,436,1,2,53,56,ahnt9ejgwj58ul8auzdvi3czf,1,54.6,32.7,2025-04-06T13:16:08.708Z,2025-04-06T13:16:11Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5630232681,56,Right,5630232687,212,19.0,5630232689,213,5.15,5630232683,140,62.2,5630232685,141,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797188961,437,1,2,53,59,ahnt9ejgwj58ul8auzdvi3czf,1,63.7,7.3,2025-04-06T13:16:11.749Z,2025-04-06T13:16:15Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5630233207,212,21.7,5630233209,213,2.04,5630233201,56,Center,5630233203,140,54.4,5630233205,141,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797189059,438,1,2,54,3,ahnt9ejgwj58ul8auzdvi3czf,1,46.3,37.0,2025-04-06T13:16:15.380Z,2025-04-06T13:16:20Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5630233717,56,Back,5630233719,140,47.5,5630233721,141,9.5,5630233725,213,4.78,5630233723,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797189019,525,83,2,54,6,anga7587r1zv4ey71ge9zxol3,0,46.1,83.0,2025-04-06T13:16:18.717Z,2025-04-06T13:16:23Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5630233959,399,7zaveckhldl5rieo5ddsqtt2i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797189085,439,1,2,54,8,ahnt9ejgwj58ul8auzdvi3czf,1,44.9,13.2,2025-04-06T13:16:20.372Z,2025-04-06T13:16:22Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5630233925,140,24.6,5630233923,56,Back,5630233927,141,46.1,5630233931,213,2.33,5630233929,212,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797189157,440,1,2,54,12,ahnt9ejgwj58ul8auzdvi3czf,1,23.3,54.5,2025-04-06T13:16:24.756Z,2025-04-06T13:16:27Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5630234385,212,21.5,5630234387,213,1.24,5630234379,56,Back,5630234381,140,30.0,5630234383,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797189187,441,1,2,54,14,ahnt9ejgwj58ul8auzdvi3czf,1,30.3,87.5,2025-04-06T13:16:26.852Z,2025-04-06T13:16:29Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5630234585,140,44.8,5630234583,56,Back,5630234591,213,6.11,5630234589,212,15.5,5630234587,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797189209,442,1,2,54,16,ahnt9ejgwj58ul8auzdvi3czf,0,44.8,83.6,2025-04-06T13:16:28.964Z,2025-04-06T13:16:29Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5630234677,141,66.4,5630234679,212,11.7,5630234681,213,4.78,5630234673,56,Back,5630234675,140,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797189289,527,1,2,54,18,anga7587r1zv4ey71ge9zxol3,1,63.3,28.0,2025-04-06T13:16:30.877Z,2025-04-06T13:16:34Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5630235121,140,79.6,5630235127,213,5.67,5630235123,141,10.3,5630235117,56,Right,5630235125,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797189293,443,45,2,54,22,ahnt9ejgwj58ul8auzdvi3czf,0,20.4,77.0,2025-04-06T13:16:34.301Z,2025-04-06T13:46:40Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5630235545,233,528,5630235141,56,Back,5630235143,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797189357,528,3,2,54,22,anga7587r1zv4ey71ge9zxol3,1,79.6,23.0,2025-04-06T13:16:34.301Z,2025-04-06T15:47:39Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5630235473,286,,5630235527,233,443,5631096241,465,,5630235471,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797189387,529,1,2,54,24,anga7587r1zv4ey71ge9zxol3,0,99.4,26.4,2025-04-06T13:16:36.972Z,2025-04-06T15:47:47Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5630235605,213,1.78,5630235597,141,46.6,5630235599,212,14.0,5630235587,56,Center,5630235591,140,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797189411,444,12,2,54,27,ahnt9ejgwj58ul8auzdvi3czf,1,3.0,52.3,2025-04-06T13:16:39.502Z,2025-04-06T13:17:04Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5630239069,213,5.22,5630239067,212,5.7,5630239065,141,45.0,5630235715,56,Back,5630239063,140,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797189459,445,12,2,54,29,ahnt9ejgwj58ul8auzdvi3czf,1,6.8,40.1,2025-04-06T13:16:41.028Z,2025-04-06T15:48:18Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5630235993,213,1.69,5630235983,56,Back,5630235989,141,52.6,5630235991,212,8.6,5630235987,140,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797347381,799,61,2,54,29,ahnt9ejgwj58ul8auzdvi3czf,1,6.3,53.5,2025-04-06T13:16:41.549Z,2025-04-06T15:48:38Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5631101203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797189469,446,6,2,54,29,ahnt9ejgwj58ul8auzdvi3czf,0,0.6,75.1,2025-04-06T13:16:41.726Z,2025-04-06T15:48:42Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5630236223,73,,5630236221,56,Back,5630236349,233,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797189463,530,6,2,54,29,anga7587r1zv4ey71ge9zxol3,1,99.4,24.9,2025-04-06T13:16:41.726Z,2025-04-06T13:36:59Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5630236195,56,Center,5630236295,233,446,5630236197,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797190127,531,1,2,54,55,anga7587r1zv4ey71ge9zxol3,0,99.5,0.5,2025-04-06T13:17:07.709Z,2025-04-06T15:48:00Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5630239753,2,,5630239763,140,92.9,5630239761,56,Center,5630239759,224,,5630239757,155,,5630239771,1,,5630239769,213,1.76,5630239767,212,36.0,5630239755,6,,5630239765,141,52.5,5631097933,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797190151,447,12,2,54,58,ahnt9ejgwj58ul8auzdvi3czf,1,8.7,54.6,2025-04-06T13:17:10.724Z,2025-04-06T13:17:11Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5630240003,15,,5630239945,141,46.1,5630239943,140,21.8,5630239949,213,5.89,5630239947,212,14.9,5630239941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797190201,532,1,2,54,59,anga7587r1zv4ey71ge9zxol3,0,78.1,49.5,2025-04-06T13:17:11.772Z,2025-04-06T13:17:13Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5630240211,140,88.7,5630240217,213,5.76,5630240213,141,40.1,5630240209,56,Center,5630240207,3,,5630240215,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797190251,448,12,2,55,1,ahnt9ejgwj58ul8auzdvi3czf,1,17.0,57.5,2025-04-06T13:17:13.605Z,2025-04-06T13:17:15Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5630240469,213,0.76,5630240467,212,19.3,5630240499,15,,5630240461,140,30.3,5630240465,141,77.0,5630240455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797190331,533,1,2,55,3,anga7587r1zv4ey71ge9zxol3,1,73.8,26.5,2025-04-06T13:17:15.933Z,2025-04-06T15:49:02Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5630240925,212,13.5,5630240921,141,13.7,5630240917,56,Right,5630240919,140,83.6,5630240929,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797190367,534,1,2,55,6,anga7587r1zv4ey71ge9zxol3,0,84.3,6.6,2025-04-06T13:17:18.523Z,2025-04-06T15:49:15Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5631104747,20,,5630241113,2,,5630241125,213,1.39,5630241119,140,89.0,5630241117,56,Center,5630241123,212,28.2,5630241115,155,,5630241121,141,47.4,5631104745,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797190433,449,12,2,55,9,ahnt9ejgwj58ul8auzdvi3czf,1,8.6,51.0,2025-04-06T13:17:21.380Z,2025-04-06T13:17:22Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5630241463,56,Back,5630241465,140,25.6,5630241471,213,0.42,5630241469,212,19.5,5630241467,141,62.6,5630241545,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797190475,535,1,2,55,9,anga7587r1zv4ey71ge9zxol3,1,76.6,36.6,2025-04-06T13:17:21.852Z,2025-04-06T13:17:23Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5630241697,213,5.81,5630241691,140,86.9,5630241693,141,28.5,5630241689,56,Center,5630241687,3,,5630241695,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797190513,536,1,2,55,11,anga7587r1zv4ey71ge9zxol3,1,85.0,28.3,2025-04-06T13:17:23.772Z,2025-04-06T13:17:25Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5630241863,213,3.11,5630241853,140,80.2,5630241849,56,Center,5630241859,212,5.0,5630241857,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797190613,537,1,2,55,13,anga7587r1zv4ey71ge9zxol3,0,78.5,27.1,2025-04-06T13:17:25.261Z,2025-04-06T15:49:39Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5630242479,140,96.2,5630242477,56,Left,5630242481,141,82.1,5630242487,1,,5631106773,224,,5630242483,212,41.8,5631106775,20,,5631105925,2,,5630242475,155,,5630242485,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797190713,451,1,2,55,18,ahnt9ejgwj58ul8auzdvi3czf,1,7.8,14.9,2025-04-06T13:17:30.804Z,2025-04-06T13:17:34Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5630242959,140,25.0,5630242957,56,Back,5630242961,141,8.0,5630242965,213,6.03,5630242963,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797190767,452,1,2,55,22,ahnt9ejgwj58ul8auzdvi3czf,0,25.0,8.0,2025-04-06T13:17:34.053Z,2025-04-06T13:17:40Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5630243285,212,43.9,5630243287,213,0.37,5630243289,1,,5630243271,56,Center,5630243267,155,,5630243277,140,64.0,5630243281,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797191065,539,1,2,55,29,anga7587r1zv4ey71ge9zxol3,1,31.2,55.0,2025-04-06T13:17:41.884Z,2025-04-06T13:17:48Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5630244715,141,64.9,5630244713,140,44.6,5630244717,212,15.6,5630244719,213,0.45,5630244711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797191099,540,1,2,55,36,anga7587r1zv4ey71ge9zxol3,1,53.2,69.9,2025-04-06T13:17:48.204Z,2025-04-06T13:17:49Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5630244923,212,15.2,5630244915,140,56.8,5630244925,213,1.32,5630244919,141,91.6,5630244911,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797191141,541,1,2,55,37,anga7587r1zv4ey71ge9zxol3,1,56.8,91.6,2025-04-06T13:17:49.596Z,2025-04-06T13:17:52Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5630245155,212,23.2,5630245149,56,Back,5630245153,141,69.2,5630245151,140,40.1,5630245157,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797191251,542,1,2,55,40,anga7587r1zv4ey71ge9zxol3,1,35.1,65.1,2025-04-06T13:17:52.684Z,2025-04-06T13:17:58Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5630245697,1,,5630245679,56,Back,5630245687,141,13.6,5630245689,212,35.9,5630245683,140,42.6,5630245693,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797191333,543,1,2,55,46,anga7587r1zv4ey71ge9zxol3,1,38.2,8.6,2025-04-06T13:17:58.125Z,2025-04-06T13:18:02Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5630246135,212,41.3,5630246133,141,6.1,5630246137,213,6.24,5630246139,1,,5630246129,56,Right,5630246131,140,77.5,5630246127,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797191337,544,61,2,55,49,anga7587r1zv4ey71ge9zxol3,0,73.3,5.1,2025-04-06T13:18:01.949Z,2025-04-06T13:18:02Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5630246159,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797191451,454,1,2,55,52,ahnt9ejgwj58ul8auzdvi3czf,1,32.5,83.3,2025-04-06T13:18:04.052Z,2025-04-06T13:18:08Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5630246757,141,72.4,5630246761,212,10.1,5630246751,56,Back,5630246753,140,39.0,5630246763,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797191523,455,1,2,55,56,ahnt9ejgwj58ul8auzdvi3czf,1,37.5,57.8,2025-04-06T13:18:08.276Z,2025-04-06T13:18:11Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5630247163,213,3.91,5630247153,56,Back,5630247159,141,46.0,5630247157,140,29.6,5630247161,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797191589,456,1,2,55,59,ahnt9ejgwj58ul8auzdvi3czf,1,32.4,49.3,2025-04-06T13:18:11.667Z,2025-04-06T13:18:15Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5630247505,212,16.7,5630247499,56,Back,5630247503,141,66.6,5630247507,213,0.78,5630247501,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797191643,457,1,2,56,3,ahnt9ejgwj58ul8auzdvi3czf,1,45.1,67.2,2025-04-06T13:18:15.684Z,2025-04-06T13:18:18Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5630247773,212,19.6,5630247775,213,1.18,5630247769,140,52.2,5630247771,141,93.9,5630247767,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797191707,458,1,2,56,5,ahnt9ejgwj58ul8auzdvi3czf,1,52.2,93.9,2025-04-06T13:18:17.988Z,2025-04-06T13:18:20Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5630248041,56,Back,5630248047,141,71.7,5630248055,213,3.92,5630248043,140,37.5,5630248051,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797191813,459,1,2,56,8,ahnt9ejgwj58ul8auzdvi3czf,1,37.5,71.1,2025-04-06T13:18:20.643Z,2025-04-06T13:18:25Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5630248655,141,47.6,5630248647,56,Back,5630248649,140,37.2,5630248659,213,4.69,5630248657,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797191871,460,1,2,56,13,ahnt9ejgwj58ul8auzdvi3czf,1,46.1,45.7,2025-04-06T13:18:25.588Z,2025-04-06T13:18:28Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5630248931,56,Back,5630248939,141,72.4,5630248947,213,1.77,5630248943,212,18.5,5630248935,140,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797191931,461,1,2,56,16,ahnt9ejgwj58ul8auzdvi3czf,1,42.6,72.4,2025-04-06T13:18:28.436Z,2025-04-06T13:18:31Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5630249237,140,61.6,5630249241,212,24.6,5630249239,141,93.6,5630249243,213,0.63,5630249233,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797191943,462,1,2,56,19,ahnt9ejgwj58ul8auzdvi3czf,1,68.2,89.1,2025-04-06T13:18:31.540Z,2025-04-06T13:18:32Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5630249315,56,Left,5630249323,213,5.89,5630249321,212,9.2,5630249319,141,83.9,5630249317,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797191985,463,1,2,56,20,ahnt9ejgwj58ul8auzdvi3czf,1,76.4,83.9,2025-04-06T13:18:32.467Z,2025-04-06T13:18:35Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5630249587,140,66.3,5630249591,141,73.8,5630249599,213,3.72,5630249595,212,12.6,5630249583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
