id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,qualifier/14/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/19/value,qualifier/20/value
2708168789,512,27,2,48,40,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-11T17:12:09.507Z,2024-08-11T17:14:41Z,,,,,5144140617,233,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708168545,539,27,2,48,40,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-08-11T17:12:09.507Z,2024-08-11T17:14:41Z,,,,,5144140653,233,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708168965,513,43,2,49,0,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-11T17:12:29.780Z,2024-08-11T17:13:21Z,,,,,5144133185,55,512,5144135275,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169267,517,28,2,49,0,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-11T17:12:29.788Z,2024-08-11T17:17:26Z,,,,,5144150963,233,541,5144134905,55,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708168863,541,28,2,49,0,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-08-11T17:12:29.788Z,2024-08-11T17:17:27Z,,,,,5144132573,55,539,5144150967,233,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708168881,542,68,2,49,7,b3r6d8ydtmtjckam6pku9y400,1,29.8,42.4,2024-08-11T17:12:36.968Z,2024-08-11T19:17:31Z,,,,,5144133747,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708253229,915,68,2,49,7,aljua8crr0vkwit0j3m59jw9j,0,71.1,50.4,2024-08-11T17:12:37.404Z,2024-08-11T19:17:48Z,,,,,5144605701,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708168915,543,1,2,49,8,b3r6d8ydtmtjckam6pku9y400,1,27.3,47.2,2024-08-11T17:12:38.238Z,2024-08-11T19:17:58Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5144132925,56,Back,5144132933,213,1.55,5144606551,189,,5144132927,140,27.5,5144132931,212,11.0,5144132929,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708168921,544,1,2,49,11,b3r6d8ydtmtjckam6pku9y400,1,27.5,63.3,2024-08-11T17:12:41.134Z,2024-08-11T19:18:02Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5144132953,140,29.0,5144132951,56,Back,5144132955,141,47.3,5144132959,213,4.86,5144132957,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708168953,545,1,2,49,12,b3r6d8ydtmtjckam6pku9y400,1,29.0,47.3,2024-08-11T17:12:41.838Z,2024-08-11T19:18:05Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5144134019,156,,5144133135,213,3.32,5144133133,212,16.4,5144133127,56,Back,5144133131,141,43.0,5144133129,140,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708168961,546,1,2,49,17,b3r6d8ydtmtjckam6pku9y400,0,15.3,45.5,2024-08-11T17:12:47.430Z,2024-08-11T19:18:14Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5144133151,155,,5144133163,141,3.4,5144133169,213,5.51,5144133159,140,43.5,5144133173,1,,5144133155,56,Back,5144133165,212,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708168985,514,44,2,49,20,aljua8crr0vkwit0j3m59jw9j,1,57.3,96.2,2024-08-11T17:12:50.093Z,2024-08-11T17:17:31Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,,5144133291,56,Left,5144133295,286,,5144133347,233,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708168973,547,44,2,49,20,b3r6d8ydtmtjckam6pku9y400,0,42.7,3.8,2024-08-11T17:12:50.094Z,2024-08-11T17:17:31Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5144133215,285,,5144133375,233,514,5144133213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169005,515,1,2,49,21,aljua8crr0vkwit0j3m59jw9j,0,58.8,95.3,2024-08-11T17:12:51.034Z,2024-08-11T18:00:40Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,,5144133441,213,0.42,5144133435,140,67.7,5144133433,56,Left,5144133431,3,,5144133439,212,10.2,5144133437,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169009,516,5,2,49,22,aljua8crr0vkwit0j3m59jw9j,0,64.0,101.4,2024-08-11T17:12:51.560Z,2024-08-11T17:13:51Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,,5144133445,347,,5144133443,56,Left,5144137135,233,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169661,553,5,2,49,22,b3r6d8ydtmtjckam6pku9y400,1,36.0,-1.4,2024-08-11T17:12:51.560Z,2024-08-11T17:17:25Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5144137103,347,,5144137101,56,Back,5144137127,233,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169153,548,1,2,49,35,b3r6d8ydtmtjckam6pku9y400,1,37.3,0.0,2024-08-11T17:13:04.750Z,2024-08-11T17:13:41Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5144136669,107,,5144134265,56,Right,5144134271,212,17.8,5144134273,213,0.64,5144134267,140,50.9,5144134269,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169163,549,1,2,49,36,b3r6d8ydtmtjckam6pku9y400,1,50.9,14.1,2024-08-11T17:13:05.807Z,2024-08-11T17:13:06Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5144134311,212,12.1,5144134313,213,2.78,5144134307,140,40.1,5144134309,141,20.4,5144134319,156,,5144134305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169243,550,1,2,49,37,b3r6d8ydtmtjckam6pku9y400,1,39.3,22.5,2024-08-11T17:13:07.311Z,2024-08-11T17:13:13Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5144134763,213,1.12,5144134761,212,18.0,5144134759,141,46.4,5144134749,56,Back,5144134755,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169255,551,2,2,49,43,b3r6d8ydtmtjckam6pku9y400,1,74.4,57.0,2024-08-11T17:13:12.897Z,2024-08-11T17:13:36Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5144135905,8,,5144134825,141,55.6,5144135759,7,6tckvu2rw7ns18dq7dim0sout,5144135761,56,Center,5144134823,140,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169283,518,43,2,49,46,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-11T17:13:16.219Z,2024-08-11T17:13:37Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5144136453,144,8,5144135005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169307,552,43,2,49,47,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-08-11T17:13:16.767Z,2024-08-11T17:13:26Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5144135107,17,0,5144135105,22,0,5144135109,56,Center,5144135671,144,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169607,520,43,2,50,13,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-11T17:13:43.036Z,2024-08-11T17:13:44Z,,,,,5144136799,55,512,5144136867,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169693,522,1,2,50,15,aljua8crr0vkwit0j3m59jw9j,1,14.6,59.0,2024-08-11T17:13:45.059Z,2024-08-11T19:19:27Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5144137277,212,22.6,5144137279,213,1.19,5144614345,189,,5144137273,141,89.9,5144137257,241,,5144137269,140,22.6,5144137253,5,,5144137263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169709,523,1,2,50,19,aljua8crr0vkwit0j3m59jw9j,1,22.6,89.9,2024-08-11T17:13:49.130Z,2024-08-11T19:19:32Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,,5144137335,141,84.4,5144137337,212,9.4,5144137339,213,3.55,5144137331,56,Back,5144137333,140,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169663,521,43,2,50,19,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-11T17:13:49.261Z,2024-08-11T17:14:43Z,,,,,5144140857,144,28,5144137105,55,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169725,524,1,2,50,22,aljua8crr0vkwit0j3m59jw9j,1,14.4,84.4,2024-08-11T17:13:52.204Z,2024-08-11T17:13:53Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5144137433,155,,5144137437,56,Back,5144137447,212,29.8,5144137441,140,42.4,5144137443,141,91.8,5144137451,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169761,525,1,2,50,24,aljua8crr0vkwit0j3m59jw9j,1,42.4,91.8,2024-08-11T17:13:53.611Z,2024-08-11T17:13:57Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5144137687,141,93.2,5144137689,212,18.6,5144137685,140,60.1,5144137683,56,Left,5144137691,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169769,526,3,2,50,27,aljua8crr0vkwit0j3m59jw9j,0,58.1,92.6,2024-08-11T17:13:56.956Z,2024-08-11T19:19:51Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5144137745,286,,5144137861,233,554,5144616531,464,,5144137741,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169785,554,7,2,50,27,b3r6d8ydtmtjckam6pku9y400,1,41.9,7.4,2024-08-11T17:13:56.957Z,2024-08-11T19:19:55Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5144137813,56,Back,5144137843,233,526,5144616877,384,,5144137815,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169795,555,1,2,50,28,b3r6d8ydtmtjckam6pku9y400,0,36.6,20.4,2024-08-11T17:13:57.753Z,2024-08-11T19:19:59Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5144137925,212,10.7,5144137919,56,Back,5144137927,213,6.26,5144137923,141,20.1,5144137921,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169807,527,3,2,50,30,aljua8crr0vkwit0j3m59jw9j,0,53.6,90.4,2024-08-11T17:14:00.416Z,2024-08-11T19:20:07Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5144137993,286,,5144618229,465,,5144137991,56,Left,5144138063,233,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169805,556,7,2,50,30,b3r6d8ydtmtjckam6pku9y400,0,46.4,9.6,2024-08-11T17:14:00.417Z,2024-08-11T19:20:10Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5144618667,385,,5144137987,56,Back,5144138047,233,527,5144137989,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169867,528,1,2,50,36,aljua8crr0vkwit0j3m59jw9j,1,50.2,84.4,2024-08-11T17:14:05.803Z,2024-08-11T17:14:06Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5144138331,140,32.5,5144138329,56,Back,5144138333,141,86.6,5144138337,213,3.06,5144138335,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169891,529,1,2,50,37,aljua8crr0vkwit0j3m59jw9j,1,32.5,86.6,2024-08-11T17:14:06.875Z,2024-08-11T17:14:08Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5144138465,140,19.2,5144138479,213,3.95,5144138469,141,65.2,5144138475,212,20.2,5144138461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169915,530,1,2,50,38,aljua8crr0vkwit0j3m59jw9j,0,19.2,65.2,2024-08-11T17:14:07.748Z,2024-08-11T19:20:27Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5144138601,56,Center,5144138611,1,,5144138603,140,65.7,5144619897,157,,5144138607,212,48.9,5144138609,213,0.05,5144138605,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169917,557,44,2,50,41,b3r6d8ydtmtjckam6pku9y400,1,34.1,32.9,2024-08-11T17:14:10.609Z,2024-08-11T17:17:31Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5144138615,56,Back,5144138685,233,531,5144138617,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169919,531,44,2,50,41,aljua8crr0vkwit0j3m59jw9j,0,65.9,67.1,2024-08-11T17:14:10.610Z,2024-08-11T17:17:31Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5144138699,233,557,5144138619,56,Center,5144138621,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169927,558,1,2,50,42,b3r6d8ydtmtjckam6pku9y400,0,33.6,35.5,2024-08-11T17:14:11.931Z,2024-08-11T17:14:14Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5144138651,3,,5144138661,213,6.10,5144138653,56,Center,5144138657,141,29.7,5144138659,212,22.2,5144138655,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169965,532,1,2,50,43,aljua8crr0vkwit0j3m59jw9j,1,52.7,76.3,2024-08-11T17:14:12.875Z,2024-08-11T19:20:41Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5144138885,56,Left,5144138891,212,13.2,5144138893,213,0.13,5144138889,141,78.9,5144138887,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708169967,533,61,2,50,46,aljua8crr0vkwit0j3m59jw9j,1,58.7,78.1,2024-08-11T17:14:15.688Z,2024-08-11T17:14:16Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,1.0,,5144138903,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708170015,534,15,2,50,49,aljua8crr0vkwit0j3m59jw9j,1,80.8,71.4,2024-08-11T17:14:18.501Z,2024-08-11T19:21:17Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5144139713,230,97.1,5144139711,147,64.6,5144139715,231,52.2,5144139697,29,,5144139179,18,,5144139739,233,559,5144139699,55,533,5144139177,22,,5144139709,146,86.2,5144139441,20,5144139707,215,5144139703,102,5144139705,103,19,5144624717,80,,5144139181,56,5144139445,82,,,,,,47.1,Center,,,,,,,,,,,,
2708170029,559,10,2,50,49,b3r6d8ydtmtjckam6pku9y400,1,13.4,37.4,2024-08-11T17:14:18.601Z,2024-08-11T17:14:26Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5144139227,56,Back,5144139763,233,534,5144139223,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708170023,535,6,2,50,50,aljua8crr0vkwit0j3m59jw9j,1,82.6,69.2,2024-08-11T17:14:19.581Z,2024-08-11T17:17:27Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5144139283,56,Center,5144139285,73,,5144139369,233,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708170039,560,6,2,50,50,b3r6d8ydtmtjckam6pku9y400,0,17.4,30.8,2024-08-11T17:14:19.581Z,2024-08-11T19:22:08Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5144139387,233,535,5144139347,73,,5144139343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708170443,536,1,2,51,19,aljua8crr0vkwit0j3m59jw9j,0,99.5,99.5,2024-08-11T17:14:48.637Z,2024-08-11T19:22:11Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,,5144141453,141,19.7,5144141441,2,,5144141443,6,,5144141451,140,66.0,5144141459,1,,5144141447,224,,5144141457,213,4.14,5144141449,56,Right,5144628997,72,,5144141455,212,5144141445,155,,,,,,,,,,,,,,,,,64.7,,,,,,,,,,,,,,
2708170553,563,1,2,51,27,b3r6d8ydtmtjckam6pku9y400,1,37.2,91.1,2024-08-11T17:14:57.331Z,2024-08-11T17:15:03Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5144142069,56,Back,5144142075,212,12.4,5144142077,213,3.34,5144142073,141,87.5,5144142071,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708170563,564,1,2,51,34,b3r6d8ydtmtjckam6pku9y400,1,25.4,87.2,2024-08-11T17:15:03.763Z,2024-08-11T17:30:06Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5144142127,213,0.25,5144142121,140,33.6,5144142123,141,90.5,5144142125,212,8.9,5144142119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708170581,565,1,2,51,35,b3r6d8ydtmtjckam6pku9y400,1,32.3,93.5,2024-08-11T17:15:04.691Z,2024-08-11T17:15:05Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5144142243,56,Back,5144142251,213,3.63,5144142249,212,9.1,5144142245,140,24.7,5144142247,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708170625,566,1,2,51,36,b3r6d8ydtmtjckam6pku9y400,1,24.7,87.2,2024-08-11T17:15:05.619Z,2024-08-11T17:30:08Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5144142485,56,Back,5144142491,212,19.8,5144142493,213,5.26,5144142489,141,62.3,5144142487,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708170657,567,1,2,51,39,b3r6d8ydtmtjckam6pku9y400,1,38.4,47.3,2024-08-11T17:15:09.379Z,2024-08-11T17:15:11Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5144142667,212,27.1,5144142665,141,9.1,5144142669,213,5.00,5144142661,56,Back,5144142663,140,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708170707,568,1,2,51,44,b3r6d8ydtmtjckam6pku9y400,1,46.0,10.9,2024-08-11T17:15:13.700Z,2024-08-11T17:15:15Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5144142951,213,2.11,5144142943,56,Back,5144142945,140,40.0,5144142949,212,12.3,5144142947,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708170807,569,1,2,51,46,b3r6d8ydtmtjckam6pku9y400,1,41.1,26.7,2024-08-11T17:15:15.539Z,2024-08-11T17:15:24Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5144143535,1,,5144143511,155,,5144143513,196,,5144143517,56,Left,5144143521,140,72.2,5144143523,141,97.7,5144143527,212,58.3,5144143531,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708170819,570,1,2,51,54,b3r6d8ydtmtjckam6pku9y400,1,66.5,85.4,2024-08-11T17:15:24.148Z,2024-08-11T17:15:26Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5144143607,212,16.2,5144143609,213,3.74,5144143605,141,72.0,5144143601,56,Center,5144143603,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708170833,571,1,2,51,56,b3r6d8ydtmtjckam6pku9y400,1,53.7,70.5,2024-08-11T17:15:26.356Z,2024-08-11T17:15:28Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5144143687,141,56.9,5144143677,56,Center,5144143689,212,10.8,5144143683,140,59.0,5144143691,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708170877,572,1,2,51,58,b3r6d8ydtmtjckam6pku9y400,1,56.2,55.1,2024-08-11T17:15:27.924Z,2024-08-11T17:15:32Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5144143985,212,10.3,5144143987,213,2.03,5144143979,56,Center,5144143981,140,51.8,5144143983,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708170891,573,1,2,52,3,b3r6d8ydtmtjckam6pku9y400,1,56.5,71.4,2024-08-11T17:15:32.725Z,2024-08-11T17:15:34Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5144144069,213,5.74,5144144065,141,65.7,5144144067,212,7.5,5144144063,140,62.6,5144144061,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708170925,574,1,2,52,4,b3r6d8ydtmtjckam6pku9y400,0,62.4,67.6,2024-08-11T17:15:34.406Z,2024-08-11T17:15:37Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5144144295,213,0.87,5144144287,140,81.0,5144144281,155,,5144144283,56,Left,5144144293,212,30.2,5144144291,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708171015,537,5,2,52,7,aljua8crr0vkwit0j3m59jw9j,1,18.6,-1.6,2024-08-11T17:15:37.136Z,2024-08-11T17:17:25Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5144144875,233,575,5144144851,56,Back,5144144853,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708170927,575,5,2,52,7,b3r6d8ydtmtjckam6pku9y400,0,81.4,101.6,2024-08-11T17:15:37.136Z,2024-08-11T17:17:26Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5144144299,56,Left,5144144887,233,537,5144144301,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708171031,538,1,2,52,15,aljua8crr0vkwit0j3m59jw9j,1,21.4,0.0,2024-08-11T17:15:45.374Z,2024-08-11T17:15:47Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5144144939,56,Back,5144144937,107,,5144144965,189,,5144144945,212,17.1,5144144941,140,11.1,5144144943,141,18.0,5144144947,213,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708171053,539,1,2,52,17,aljua8crr0vkwit0j3m59jw9j,0,11.1,18.0,2024-08-11T17:15:46.583Z,2024-08-11T19:23:24Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5144145061,157,,5144145071,212,25.5,5144145063,56,Back,5144145067,141,15.3,5144145077,1,,5144145075,213,6.21,5144145065,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708171085,576,61,2,52,20,b3r6d8ydtmtjckam6pku9y400,1,60.0,88.0,2024-08-11T17:15:49.737Z,2024-08-11T17:15:57Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5144145225,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708171117,578,1,2,52,22,b3r6d8ydtmtjckam6pku9y400,1,53.4,91.8,2024-08-11T17:15:52.133Z,2024-08-11T17:15:53Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5144145413,141,61.8,5144145411,140,36.9,5144145409,56,Back,5144145415,212,26.8,5144145417,213,4.01,5144145407,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708171179,579,1,2,52,28,b3r6d8ydtmtjckam6pku9y400,1,36.5,48.1,2024-08-11T17:15:58.357Z,2024-08-11T17:16:00Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5144145845,56,Back,5144145849,141,74.1,5144145847,140,39.9,5144145851,212,18.0,5144145853,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708171205,580,1,2,52,31,b3r6d8ydtmtjckam6pku9y400,1,44.7,77.8,2024-08-11T17:16:00.645Z,2024-08-11T17:16:02Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5144145965,213,1.32,5144145959,140,48.1,5144145957,56,Back,5144145963,212,14.3,5144145961,141,98.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
