id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2728224725,341,1,1,45,30,c165yjiny1qnmfdvefxvflnkc,0,65.8,69.9,2024-09-29T16:46:01.639Z,2024-09-29T16:46:03Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5254217935,141,67.8,5254217929,155,,5254217933,140,79.4,5254217931,56,Center,5254217939,213,6.18,5254217937,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728224731,514,8,1,45,32,b3r6d8ydtmtjckam6pku9y400,1,18.0,28.5,2024-09-29T16:46:03.538Z,2024-09-29T16:46:03Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5254217947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728224815,516,1,1,45,35,b3r6d8ydtmtjckam6pku9y400,1,7.2,3.4,2024-09-29T16:46:06.467Z,2024-09-29T16:46:08Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5254218423,141,8.0,5254218425,212,11.2,5254218427,213,0.28,5254218419,56,Back,5254218421,140,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728224895,517,1,1,45,36,b3r6d8ydtmtjckam6pku9y400,1,17.4,8.0,2024-09-29T16:46:07.746Z,2024-09-29T16:46:11Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5254218845,140,3.7,5254218843,56,Back,5254218849,212,16.5,5254218847,141,20.0,5254218851,213,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728225021,518,1,1,45,39,b3r6d8ydtmtjckam6pku9y400,1,3.0,25.6,2024-09-29T16:46:11.026Z,2024-09-29T16:46:17Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5254219481,140,2.9,5254219485,141,45.2,5254219477,56,Back,5254219489,213,1.58,5254219487,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728225151,519,1,1,45,45,b3r6d8ydtmtjckam6pku9y400,1,14.1,54.6,2024-09-29T16:46:16.884Z,2024-09-29T16:46:22Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5254220145,213,0.73,5254220137,140,44.3,5254220143,212,42.5,5254220131,155,,5254220141,141,96.2,5254220133,56,Back,5254220147,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728225191,520,1,1,45,51,b3r6d8ydtmtjckam6pku9y400,0,55.2,97.5,2024-09-29T16:46:22.514Z,2024-09-29T16:46:59Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5254220357,213,6.13,5254220345,140,69.9,5254220353,212,15.6,5254220349,141,94.1,5254220343,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728225203,342,61,1,45,53,c165yjiny1qnmfdvefxvflnkc,0,35.3,8.0,2024-09-29T16:46:24.440Z,2024-09-29T16:46:24Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5254220401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728225389,343,45,1,45,58,c165yjiny1qnmfdvefxvflnkc,0,9.7,30.0,2024-09-29T16:46:29.140Z,2024-09-29T16:55:30Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5254221509,233,521,5254221423,56,Back,5254221425,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728225365,521,3,1,45,58,b3r6d8ydtmtjckam6pku9y400,1,90.3,70.0,2024-09-29T16:46:29.140Z,2024-09-29T16:55:30Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5254221271,56,Center,5254221431,233,343,5254221273,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728225379,522,15,1,45,58,b3r6d8ydtmtjckam6pku9y400,1,92.6,71.6,2024-09-29T16:46:29.891Z,2024-09-29T16:46:59Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5254221369,64,,5254221367,22,,5254224359,102,53.3,5254224361,103,4.4,5254224383,233,344,5254224353,133,,5254225115,458,,5254222433,20,,5254221371,56,Center,5254224367,147,52.5,5254224349,76,,5254224363,215,5254224365,146,98.9,,,,,,,,,,,,,,,,,,,
2728225467,344,10,1,45,58,c165yjiny1qnmfdvefxvflnkc,1,1.7000000000000002,44.7,2024-09-29T16:46:29.991Z,2024-09-29T16:47:03Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5254221911,182,,5254224025,233,522,5254221913,56,Back,5254225485,180,,5254221907,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728225547,345,1,1,46,1,c165yjiny1qnmfdvefxvflnkc,1,6.7,40.1,2024-09-29T16:46:32.668Z,2024-09-29T16:55:36Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5254222289,212,5.7,5254222291,213,2.42,5254222287,141,45.7,5254222283,56,Back,5254222285,140,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728225551,346,12,1,46,2,c165yjiny1qnmfdvefxvflnkc,1,0.6000000000000001,50.3,2024-09-29T16:46:33.668Z,2024-09-29T16:46:58Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5254224813,212,3.7,5254224815,213,5.72,5254224809,140,3.6,5254224895,233,523,5254224893,397,,5254222297,56,Back,5254224811,141,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728225451,523,74,1,46,2,b3r6d8ydtmtjckam6pku9y400,1,97.9,58.2,2024-09-29T16:46:33.669Z,2024-09-29T16:55:33Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5254221821,285,,5254221869,397,,5254221819,56,Center,5254222401,233,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728226055,347,5,1,46,3,c165yjiny1qnmfdvefxvflnkc,1,-0.4,40.5,2024-09-29T16:46:34.723Z,2024-09-29T16:49:03Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5254225147,346,,5254238341,233,524,5254225145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728225479,524,5,1,46,3,b3r6d8ydtmtjckam6pku9y400,0,100.4,59.5,2024-09-29T16:46:34.723Z,2024-09-29T16:49:03Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5254221975,56,Center,5254238421,233,347,5254221979,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728226273,348,1,1,46,35,c165yjiny1qnmfdvefxvflnkc,1,3.3,47.3,2024-09-29T16:47:06.248Z,2024-09-29T16:47:12Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5254226433,56,Center,5254226441,213,0.35,5254226447,74,,5254226435,140,57.8,5254226437,141,78.0,5254226439,212,60.9,5254226443,1,,5254226431,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728226289,349,44,1,46,40,c165yjiny1qnmfdvefxvflnkc,1,58.2,81.0,2024-09-29T16:47:11.944Z,2024-09-29T16:55:32Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5254226645,233,525,5254226495,56,Left,5254226499,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728226297,525,44,1,46,40,b3r6d8ydtmtjckam6pku9y400,0,41.8,19.0,2024-09-29T16:47:11.945Z,2024-09-29T16:55:32Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5254226537,56,Back,5254226539,285,,5254226751,233,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728226303,350,1,1,46,41,c165yjiny1qnmfdvefxvflnkc,0,57.2,81.0,2024-09-29T16:47:12.377Z,2024-09-29T16:47:13Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5254226573,140,58.9,5254226575,141,77.7,5254226577,212,2.9,5254226579,213,5.38,5254226569,3,,5254226571,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728226319,526,61,1,46,41,b3r6d8ydtmtjckam6pku9y400,1,41.3,18.9,2024-09-29T16:47:12.996Z,2024-09-29T16:48:21Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5254226641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728226357,351,44,1,46,42,c165yjiny1qnmfdvefxvflnkc,1,59.0,71.6,2024-09-29T16:47:13.367Z,2024-09-29T16:55:32Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5254226883,286,,5254226989,233,527,5254226881,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728226365,527,44,1,46,42,b3r6d8ydtmtjckam6pku9y400,0,41.0,28.4,2024-09-29T16:47:13.368Z,2024-09-29T16:48:52Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5254226923,285,,5254226921,56,Back,5254226953,233,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728228681,359,61,1,46,43,c165yjiny1qnmfdvefxvflnkc,1,61.5,75.8,2024-09-29T16:47:14.033Z,2024-09-29T16:49:11Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5254239419,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728226457,528,43,1,46,43,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-09-29T16:47:14.677Z,2024-09-29T16:48:53Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5254227349,141,16.2,5254227351,212,6.3,5254227347,140,40.6,5254237901,144,1,5254227343,3,0,5254227345,56,Back,5254227353,213,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728226499,530,1,1,46,46,b3r6d8ydtmtjckam6pku9y400,1,41.3,19.7,2024-09-29T16:47:17.301Z,2024-09-29T16:47:22Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5254227531,56,Center,5254227539,213,0.87,5254227537,212,21.2,5254227535,141,43.6,5254227533,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728226491,352,70,1,46,48,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-09-29T16:47:19.448Z,2024-09-29T16:47:21Z,,,,,5254227509,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728226511,531,50,1,46,50,b3r6d8ydtmtjckam6pku9y400,1,69.1,78.9,2024-09-29T16:47:21.877Z,2024-09-29T16:55:30Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5254227635,286,,5254227633,56,Left,5254227825,233,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728226521,353,7,1,46,50,c165yjiny1qnmfdvefxvflnkc,1,30.9,21.1,2024-09-29T16:47:21.878Z,2024-09-29T16:55:30Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5254227691,56,Back,5254227693,285,,5254227739,233,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728226577,355,1,1,46,52,c165yjiny1qnmfdvefxvflnkc,1,26.7,27.4,2024-09-29T16:47:23.753Z,2024-09-29T16:47:25Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5254227997,56,Back,5254228003,212,10.5,5254227999,140,34.8,5254228001,141,36.5,5254228005,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728226675,356,1,1,46,54,c165yjiny1qnmfdvefxvflnkc,1,34.7,36.7,2024-09-29T16:47:25.129Z,2024-09-29T16:47:29Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5254228541,213,4.97,5254228533,56,Back,5254228535,140,36.7,5254228537,141,25.0,5254228539,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728226633,532,83,1,46,56,b3r6d8ydtmtjckam6pku9y400,0,61.4,92.1,2024-09-29T16:47:27.515Z,2024-09-29T16:47:35Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5254229171,399,3ylgelxr6ssp42hidfnchqp2i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728226685,357,4,1,46,58,c165yjiny1qnmfdvefxvflnkc,1,39.4,8.1,2024-09-29T16:47:29.491Z,2024-09-29T16:49:04Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5254228643,56,Back,5254228707,233,533,5254228645,152,,5254228647,265,,5254228649,286,,5254228641,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728226665,533,4,1,46,58,b3r6d8ydtmtjckam6pku9y400,0,60.6,91.9,2024-09-29T16:47:29.492Z,2024-09-29T16:49:05Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5254228601,265,,5254228595,13,,5254228599,152,,5254228603,285,,5254228759,233,357,5254228597,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728227159,358,30,1,47,9,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-09-29T16:47:40.220Z,2024-09-29T16:47:53Z,,,,,5254231033,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728227151,534,30,1,47,9,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-09-29T16:47:40.220Z,2024-09-29T16:47:53Z,,,,,5254230997,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728240919,361,32,2,45,0,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-09-29T17:04:17.666Z,2024-09-29T17:04:17Z,,,,,5254307687,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728240925,535,32,2,45,0,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-09-29T17:04:17.666Z,2024-09-29T17:04:20Z,,,,,5254307711,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728240975,362,1,2,45,0,c165yjiny1qnmfdvefxvflnkc,1,50.2,50.1,2024-09-29T17:04:17.667Z,2024-09-29T17:04:22Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5254308041,141,54.9,5254308045,213,2.91,5254308039,140,36.8,5254308037,56,Back,5254308043,212,14.4,5254308047,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728240987,363,1,2,45,4,c165yjiny1qnmfdvefxvflnkc,1,36.9,54.9,2024-09-29T17:04:22.190Z,2024-09-29T17:04:23Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5254308113,212,15.4,5254308107,56,Back,5254308115,213,1.88,5254308109,140,32.5,5254308111,141,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728241005,364,1,2,45,5,c165yjiny1qnmfdvefxvflnkc,1,32.5,76.5,2024-09-29T17:04:23.374Z,2024-09-29T17:04:25Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5254308243,212,28.8,5254308237,56,Back,5254308245,213,4.21,5254308239,140,19.2,5254308241,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728241047,365,1,2,45,7,c165yjiny1qnmfdvefxvflnkc,1,19.4,38.2,2024-09-29T17:04:25.101Z,2024-09-29T17:04:27Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5254308527,141,16.7,5254308529,212,15.0,5254308531,213,4.95,5254308521,56,Back,5254308525,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728241069,366,1,2,45,10,c165yjiny1qnmfdvefxvflnkc,0,23.6,13.0,2024-09-29T17:04:27.775Z,2024-09-29T17:04:29Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5254308649,56,Center,5254308647,155,,5254308663,213,0.15,5254308657,141,21.8,5254308659,212,40.8,5254308653,140,62.0,5254308667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728241111,536,1,2,45,12,b3r6d8ydtmtjckam6pku9y400,1,34.2,79.4,2024-09-29T17:04:30.625Z,2024-09-29T17:04:32Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5254308869,212,8.5,5254308871,213,1.23,5254308867,141,91.2,5254308861,3,,5254308863,56,Back,5254308865,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728241173,538,1,2,45,14,b3r6d8ydtmtjckam6pku9y400,1,36.9,91.2,2024-09-29T17:04:32.209Z,2024-09-29T17:04:35Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5254309213,212,27.1,5254309215,213,3.69,5254309209,140,14.9,5254309211,141,70.3,5254309207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728241251,539,1,2,45,17,b3r6d8ydtmtjckam6pku9y400,0,15.1,71.1,2024-09-29T17:04:35.249Z,2024-09-29T17:04:40Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5254309597,157,,5254309603,141,70.5,5254309599,56,Center,5254309605,212,50.1,5254309607,213,6.28,5254309609,1,,5254309601,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728241247,367,44,2,45,21,c165yjiny1qnmfdvefxvflnkc,1,36.4,33.0,2024-09-29T17:04:38.829Z,2024-09-29T17:50:13Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5254309581,56,Back,5254309707,233,540,5254309583,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728241261,540,44,2,45,21,b3r6d8ydtmtjckam6pku9y400,0,63.6,67.0,2024-09-29T17:04:38.830Z,2024-09-29T17:50:13Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5254309645,286,,5254309643,56,Center,5254309723,233,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728241263,368,1,2,45,21,c165yjiny1qnmfdvefxvflnkc,0,36.3,34.1,2024-09-29T17:04:39.469Z,2024-09-29T17:04:40Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5254309659,212,8.1,5254309653,56,Back,5254309657,141,38.6,5254309651,3,,5254309655,140,43.4,5254309661,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728241289,541,8,2,45,23,b3r6d8ydtmtjckam6pku9y400,1,54.0,65.8,2024-09-29T17:04:41.602Z,2024-09-29T17:04:44Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5254309797,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728243057,381,50,2,45,28,c165yjiny1qnmfdvefxvflnkc,1,42.8,51.7,2024-09-29T17:04:46.361Z,2024-09-29T17:50:08Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5254319479,286,,5254319697,233,543,5254319477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728241381,543,7,2,45,28,b3r6d8ydtmtjckam6pku9y400,0,57.2,48.3,2024-09-29T17:04:46.362Z,2024-09-29T17:50:08Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5254319669,233,381,5254314099,285,,5254314097,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728241403,369,1,2,45,28,c165yjiny1qnmfdvefxvflnkc,1,38.7,59.0,2024-09-29T17:04:46.510Z,2024-09-29T17:04:49Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5254310473,56,Back,5254310481,212,10.3,5254310475,140,30.4,5254310477,141,67.1,5254310485,213,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728241361,542,83,2,45,28,b3r6d8ydtmtjckam6pku9y400,0,55.8,53.7,2024-09-29T17:04:46.578Z,2024-09-29T17:04:51Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5254310677,399,7hukebiijqntuvetwzralzuju,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728241411,370,1,2,45,31,c165yjiny1qnmfdvefxvflnkc,1,30.4,67.1,2024-09-29T17:04:49.102Z,2024-09-29T17:04:50Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5254310577,212,9.7,5254310573,140,39.6,5254310579,213,0.11,5254310571,56,Back,5254310575,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728241443,371,1,2,45,32,c165yjiny1qnmfdvefxvflnkc,1,39.6,68.7,2024-09-29T17:04:50.207Z,2024-09-29T17:04:52Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5254310753,141,90.2,5254310755,212,15.3,5254310757,213,1.88,5254310751,140,35.2,5254310749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728241513,372,1,2,45,35,c165yjiny1qnmfdvefxvflnkc,1,35.2,90.2,2024-09-29T17:04:52.734Z,2024-09-29T17:04:55Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5254311143,140,34.9,5254311151,212,13.4,5254311155,213,4.69,5254311145,141,70.5,5254311141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728241583,373,1,2,45,37,c165yjiny1qnmfdvefxvflnkc,1,34.9,67.5,2024-09-29T17:04:55.438Z,2024-09-29T17:05:01Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5254311543,56,Back,5254311549,212,23.6,5254311551,213,4.57,5254311547,141,33.1,5254311545,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728241621,374,1,2,45,43,c165yjiny1qnmfdvefxvflnkc,1,36.5,26.9,2024-09-29T17:05:01.342Z,2024-09-29T17:05:03Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5254311731,56,Back,5254311739,213,2.41,5254311737,212,7.9,5254311735,141,34.7,5254311733,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728241673,375,1,2,45,46,c165yjiny1qnmfdvefxvflnkc,0,31.4,33.4,2024-09-29T17:05:04.639Z,2024-09-29T17:05:07Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5254312097,140,67.3,5254312101,212,51.8,5254312099,141,85.7,5254312105,1,,5254312093,155,,5254312103,213,0.76,5254312095,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728241747,376,83,2,45,51,c165yjiny1qnmfdvefxvflnkc,0,65.8,85.2,2024-09-29T17:05:09.119Z,2024-09-29T17:15:21Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5254312839,399,9ic9msq3tj4gx8wqa6wfwk50q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728241805,545,1,2,45,52,b3r6d8ydtmtjckam6pku9y400,1,28.3,5.2,2024-09-29T17:05:10.275Z,2024-09-29T17:05:15Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5254312693,212,15.9,5254312685,140,21.9,5254312689,141,26.4,5254312683,56,Back,5254312695,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728241823,546,1,2,45,56,b3r6d8ydtmtjckam6pku9y400,0,20.9,26.5,2024-09-29T17:05:14.634Z,2024-09-29T17:15:31Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5254312785,140,15.8,5254312787,141,52.5,5254312791,213,1.86,5254312783,56,Back,5254312789,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728242771,380,3,2,45,57,c165yjiny1qnmfdvefxvflnkc,1,85.2,47.8,2024-09-29T17:05:14.808Z,2024-09-29T17:06:22Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5254317863,286,,5254317861,56,Center,5254317895,233,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728241859,547,45,2,45,57,b3r6d8ydtmtjckam6pku9y400,0,14.8,52.2,2024-09-29T17:05:14.808Z,2024-09-29T17:06:21Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5254312989,56,Back,5254312991,285,,5254317939,233,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728241797,377,83,2,45,57,c165yjiny1qnmfdvefxvflnkc,0,73.5,66.0,2024-09-29T17:05:14.895Z,2024-09-29T17:05:17Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5254312821,399,4cbaoo2irqtme9goxuz6s3ey2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728242321,548,51,2,45,58,b3r6d8ydtmtjckam6pku9y400,1,15.7,37.3,2024-09-29T17:05:15.684Z,2024-09-29T17:06:03Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5254315955,170,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
