id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2804004119,350,1,1,47,2,36g6ifzjliec1jqnbtf7yesme,1,70.4,89.1,2025-04-20T15:50:39.030Z,2025-04-20T15:50:39Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5667779937,140,67.5,5667779939,141,82.4,5667779943,213,4.12,5667779941,212,5.5,5667779935,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804004127,351,1,1,47,3,36g6ifzjliec1jqnbtf7yesme,0,67.5,82.4,2025-04-20T15:50:39.514Z,2025-04-20T15:50:42Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5667779975,140,69.8,5667779979,212,2.5,5667780135,286,,5667780131,233,321,5667779973,56,Left,5667779981,213,6.01,5667779977,141,81.4,5667780129,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804004157,321,74,1,47,3,aljua8crr0vkwit0j3m59jw9j,1,39.9,18.0,2025-04-20T15:50:39.515Z,2025-04-20T16:52:08Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5667780111,56,Back,5667780113,285,,5667780157,233,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804004243,323,1,1,47,11,aljua8crr0vkwit0j3m59jw9j,1,76.7,47.8,2025-04-20T15:50:47.829Z,2025-04-20T20:11:21Z,5x8064b3yr7txk0czddfjtffu,S. Emini,1.0,,5667781863,210,15,5667780593,212,10.0,5667780587,56,Center,5667780591,141,61.5,5667780589,140,80.1,5668634925,154,,5667780595,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804004251,324,15,1,47,13,aljua8crr0vkwit0j3m59jw9j,1,80.1,61.5,2025-04-20T15:50:49.925Z,2025-04-20T20:11:21Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5667781913,103,23.4,5667781917,328,,5667781907,55,323,5667781935,233,352,5667780637,18,,5667781911,102,46.6,5667781901,120,,5667780639,56,Center,5668634951,81,,5667781571,23,5667781921,147,,50.2,5667781905,29,,5668634953,154,,5667781573,20,5667781919,146,98.8,,,,,,,,,,,,,,,,,,,
2804004269,352,10,1,47,13,36g6ifzjliec1jqnbtf7yesme,1,4.2,47.4,2025-04-20T15:50:50.025Z,2025-04-20T20:11:25Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5667780755,56,Back,5668635241,378,,5667780749,173,,5667781957,233,324,5667780753,182,,5667780879,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804004263,325,6,1,47,15,aljua8crr0vkwit0j3m59jw9j,1,97.7,45.5,2025-04-20T15:50:52.068Z,2025-04-20T16:06:19Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5667780853,75,,5667780851,56,Center,5667780909,233,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804004301,353,6,1,47,15,36g6ifzjliec1jqnbtf7yesme,0,2.3,54.5,2025-04-20T15:50:52.068Z,2025-04-20T20:11:39Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5667780899,56,Back,5667780903,73,,5667780917,233,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804004657,326,1,1,47,56,aljua8crr0vkwit0j3m59jw9j,1,99.5,0.5,2025-04-20T15:51:33.205Z,2025-04-20T20:11:43Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,1.0,,5667783325,154,,5667782815,212,34.3,5667782781,155,,5667782819,1,,5668636297,20,,5667782813,141,49.1,5667782817,213,1.84,5667782785,224,,5667782811,140,90.8,5667782777,6,5667782773,2,,,5667783323,210,13,5667782789,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2804004669,327,44,1,47,59,aljua8crr0vkwit0j3m59jw9j,1,90.0,45.5,2025-04-20T15:51:35.912Z,2025-04-20T20:50:45Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5667782933,233,354,5667782889,286,,5667782887,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804004655,354,44,1,47,59,36g6ifzjliec1jqnbtf7yesme,0,10.0,54.5,2025-04-20T15:51:35.913Z,2025-04-20T20:50:45Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5667782757,56,Back,5667782939,233,327,5667782759,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804004671,328,13,1,47,59,aljua8crr0vkwit0j3m59jw9j,1,89.2,45.4,2025-04-20T15:51:36.381Z,2025-04-20T20:12:04Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5668637399,81,,5667782909,56,Center,5667783361,102,43.7,5667783363,103,66.7,5667783353,29,,5667783367,231,50.4,5667783357,55,326,5667783355,154,,5667783365,230,98.8,5667783123,15,5667783127,328,,,5667782907,17,,5667783121,25,,,,,,,,,,,,,,,,,,,,,,,,,
2804004703,329,5,1,48,2,aljua8crr0vkwit0j3m59jw9j,0,100.8,44.3,2025-04-20T15:51:38.597Z,2025-04-20T16:06:10Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5667783429,233,355,5667783119,346,,5667783117,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804004747,355,5,1,48,2,36g6ifzjliec1jqnbtf7yesme,1,-0.8,55.7,2025-04-20T15:51:38.597Z,2025-04-20T16:06:10Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5667783385,233,329,5667783369,56,Back,5667783371,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804004755,330,30,1,48,10,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-04-20T15:51:47.032Z,2025-04-20T15:51:47Z,,,,,5667783401,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804004749,356,30,1,48,10,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-20T15:51:47.032Z,2025-04-20T15:51:47Z,,,,,5667783373,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804013975,333,18,2,45,0,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-04-20T16:07:55.458Z,2025-04-20T16:07:56Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5667834571,44,Midfielder,5667834573,59,8,5667834569,42,,5667834617,55,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804013977,334,19,2,45,0,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-04-20T16:07:55.459Z,2025-04-20T17:11:07Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5667834587,293,4,5667834589,44,Midfielder,5667834593,55,333,5667834585,292,7,5667834583,59,20,5667834577,42,,5667834581,145,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804057595,698,40,2,45,0,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-04-20T16:07:55.460Z,2025-04-20T17:12:29Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5668079381,30,"dcocgxtuabo0rwzwukvqky9uy, d88feog3dgv09oxbzn15xqesq, 33sxiwcjeqcop3ukuok86ujmd, 5x8064b3yr7txk0czddfjtffu, 6rd849oap6uh93wdwjk8590q1, czpstoiy12awqpasz573ckp91, 3ejggtt1du1cui3wc1f8oqx62, 3361cs2j60yxzy9mir80byqc5, 7foqorbwhgqjghtxa2nax6kgk, 5jdkdvxssuc8gvzwwrq5bs76y, 94560hgwsjkx8qgz48f7gzitw, a6ham5hnwv62w3tynikyal68l, dshwz1df0rbe0fztksawvd0wl, 828b7y3phhpb62srvtrjhtgk4, a8opuarwq9byw73nhfgvo9nca, 6gh4z3yubnpypzoakjom1rj3e, 7sbdudf1vycn8hinw0giakpyi, 6je6y9uk6km1tkzatpw8v9p1w, 637840asun7f3wo16c5zkhi50",5668079383,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5",5668079385,59,"16, 20, 5, 7, 12, 4, 15, 22, 11, 26, 24, 1, 2, 9, 10, 17, 23, 28, 31",5668079389,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",5668079391,194,33sxiwcjeqcop3ukuok86ujmd,5668079387,130,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014077,335,32,2,45,0,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-04-20T16:08:05.881Z,2025-04-20T16:08:06Z,,,,,5667835189,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014087,361,32,2,45,0,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-20T16:08:05.881Z,2025-04-20T19:29:32Z,,,,,5667835233,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014099,362,1,2,45,0,36g6ifzjliec1jqnbtf7yesme,1,52.4,49.7,2025-04-20T16:08:05.882Z,2025-04-20T16:08:09Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5667835277,213,3.36,5667835269,56,Back,5667835273,141,42.8,5667835279,279,S,5667835275,212,22.0,5667835271,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014747,353,43,2,45,1,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-04-20T16:08:07.176Z,2025-04-20T17:12:42Z,,,,,5667839063,194,33sxiwcjeqcop3ukuok86ujmd,5667839053,30,"dcocgxtuabo0rwzwukvqky9uy, d88feog3dgv09oxbzn15xqesq, 33sxiwcjeqcop3ukuok86ujmd, 5x8064b3yr7txk0czddfjtffu, 6rd849oap6uh93wdwjk8590q1, czpstoiy12awqpasz573ckp91, 3ejggtt1du1cui3wc1f8oqx62, 3361cs2j60yxzy9mir80byqc5, 7foqorbwhgqjghtxa2nax6kgk, 5jdkdvxssuc8gvzwwrq5bs76y, 94560hgwsjkx8qgz48f7gzitw, a6ham5hnwv62w3tynikyal68l, dshwz1df0rbe0fztksawvd0wl, 828b7y3phhpb62srvtrjhtgk4, a8opuarwq9byw73nhfgvo9nca, 6gh4z3yubnpypzoakjom1rj3e, 7sbdudf1vycn8hinw0giakpyi, 6je6y9uk6km1tkzatpw8v9p1w, 637840asun7f3wo16c5zkhi50",5667839057,59,"16, 20, 5, 7, 12, 4, 15, 22, 11, 26, 24, 1, 2, 9, 10, 17, 23, 28, 31",5668080145,144,40,5667839055,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5",5667839061,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",5667839059,130,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014125,363,1,2,45,2,36g6ifzjliec1jqnbtf7yesme,0,31.9,42.8,2025-04-20T16:08:08.873Z,2025-04-20T16:09:41Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5667835439,213,6.19,5667835429,157,,5667835435,141,36.8,5667835431,56,Center,5667835437,212,44.4,5667835441,1,,5667835433,140,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014145,336,12,2,45,4,aljua8crr0vkwit0j3m59jw9j,1,26.3,70.0,2025-04-20T16:08:10.449Z,2025-04-20T16:08:12Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5667835557,56,Back,5667835559,140,35.3,5667835565,213,5.85,5667835587,15,,5667835561,141,63.6,5667835563,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014171,337,44,2,45,6,aljua8crr0vkwit0j3m59jw9j,1,37.4,61.4,2025-04-20T16:08:12.744Z,2025-04-20T20:50:46Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5667835673,285,,5667835671,56,Back,5667835681,233,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014163,364,44,2,45,6,36g6ifzjliec1jqnbtf7yesme,0,62.6,38.6,2025-04-20T16:08:12.745Z,2025-04-20T20:50:46Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5667835647,286,,5667835645,56,Center,5667835691,233,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014191,338,1,2,45,7,aljua8crr0vkwit0j3m59jw9j,1,35.7,63.3,2025-04-20T16:08:13.393Z,2025-04-20T16:08:15Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5667835759,56,Back,5667835755,3,,5667835765,212,15.9,5667835761,140,46.3,5667835767,213,5.49,5667835757,168,,5667835763,141,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014205,340,1,2,45,9,aljua8crr0vkwit0j3m59jw9j,0,46.3,46.6,2025-04-20T16:08:15.264Z,2025-04-20T19:33:40Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5667835815,140,72.6,5667835819,212,28.0,5668522039,155,,5667835813,56,Center,5667835817,141,39.5,5667835821,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014287,365,12,2,45,12,36g6ifzjliec1jqnbtf7yesme,1,26.7,60.6,2025-04-20T16:08:17.960Z,2025-04-20T16:08:24Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5667836265,141,87.5,5667836261,56,Back,5667836263,140,38.7,5667836267,212,22.2,5667836269,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014275,341,1,2,45,15,aljua8crr0vkwit0j3m59jw9j,1,56.4,9.1,2025-04-20T16:08:21.680Z,2025-04-20T16:08:23Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5667836197,3,,5667836205,212,9.9,5667836201,140,65.8,5667836207,213,0.08,5667836199,56,Right,5667836203,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014279,342,1,2,45,17,aljua8crr0vkwit0j3m59jw9j,0,66.2,6.1,2025-04-20T16:08:23.744Z,2025-04-20T16:08:24Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5667836227,140,68.7,5667836229,141,12.6,5667836225,56,Right,5667836231,212,5.1,5667836233,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014315,366,61,2,45,20,36g6ifzjliec1jqnbtf7yesme,0,31.0,83.3,2025-04-20T16:08:26.688Z,2025-04-20T16:09:59Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5667836399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014355,343,1,2,45,21,aljua8crr0vkwit0j3m59jw9j,1,73.4,23.0,2025-04-20T16:08:27.392Z,2025-04-20T16:08:31Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5667836619,56,Center,5667836625,212,16.6,5667836623,141,46.4,5667836621,140,68.8,5667836627,213,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014369,344,1,2,45,24,aljua8crr0vkwit0j3m59jw9j,1,68.8,46.4,2025-04-20T16:08:30.880Z,2025-04-20T16:08:32Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5667836729,56,Center,5667836739,212,8.5,5667836737,141,40.0,5667836733,140,61.8,5667836741,213,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014385,345,1,2,45,26,aljua8crr0vkwit0j3m59jw9j,1,61.8,40.0,2025-04-20T16:08:32.560Z,2025-04-20T16:08:33Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5667836827,140,49.1,5667836829,141,54.9,5667836833,213,2.49,5667836831,212,16.7,5667836823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014389,346,1,2,45,27,aljua8crr0vkwit0j3m59jw9j,1,49.1,54.9,2025-04-20T16:08:33.824Z,2025-04-20T16:08:34Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5667836867,140,58.4,5667836869,141,26.7,5667836865,56,Center,5667836873,213,5.18,5667836871,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014421,347,1,2,45,28,aljua8crr0vkwit0j3m59jw9j,1,58.4,26.7,2025-04-20T16:08:34.495Z,2025-04-20T16:08:37Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5667837029,56,Center,5667837031,140,54.5,5667837035,212,27.6,5667837037,213,1.72,5667837033,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014463,348,1,2,45,31,aljua8crr0vkwit0j3m59jw9j,1,54.5,66.9,2025-04-20T16:08:37.072Z,2025-04-20T16:08:41Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5667837307,213,1.10,5667837299,56,Left,5667837305,212,23.5,5667837301,140,64.6,5667837303,141,97.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014495,349,1,2,45,35,aljua8crr0vkwit0j3m59jw9j,1,63.6,97.5,2025-04-20T16:08:41.344Z,2025-04-20T16:08:44Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5667837535,56,Back,5667837543,213,3.61,5667837541,212,27.5,5667837537,140,40.2,5667837539,141,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014511,350,1,2,45,38,aljua8crr0vkwit0j3m59jw9j,1,40.2,79.4,2025-04-20T16:08:44.319Z,2025-04-20T16:08:47Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5667837633,212,20.4,5667837627,56,Back,5667837635,213,4.36,5667837631,141,51.2,5667837629,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014525,351,1,2,45,41,aljua8crr0vkwit0j3m59jw9j,1,33.4,51.0,2025-04-20T16:08:47.744Z,2025-04-20T16:08:50Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5667837767,141,21.0,5667837771,213,4.89,5667837763,56,Back,5667837769,212,20.7,5667837765,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014531,352,1,2,45,44,aljua8crr0vkwit0j3m59jw9j,0,36.9,21.0,2025-04-20T16:08:50.576Z,2025-04-20T16:08:51Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5667837805,213,0.34,5667837797,56,Center,5667837799,140,62.2,5667837801,141,34.8,5667837803,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014569,367,1,2,45,47,36g6ifzjliec1jqnbtf7yesme,1,32.6,67.8,2025-04-20T16:08:52.912Z,2025-04-20T16:08:54Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5667837979,212,7.5,5667837967,56,Back,5667837983,213,1.05,5667837971,140,36.2,5667837975,141,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014597,369,1,2,45,48,36g6ifzjliec1jqnbtf7yesme,1,36.2,77.4,2025-04-20T16:08:54.192Z,2025-04-20T16:08:58Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5667838161,141,57.9,5667838165,213,4.27,5667838159,140,30.2,5667838163,212,14.7,5667838157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014613,370,1,2,45,52,36g6ifzjliec1jqnbtf7yesme,1,36.5,44.3,2025-04-20T16:08:58.432Z,2025-04-20T16:09:01Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5667838267,56,Back,5667838269,140,29.5,5667838271,141,36.2,5667838273,212,9.2,5667838275,213,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014629,371,1,2,45,55,36g6ifzjliec1jqnbtf7yesme,1,29.4,35.6,2025-04-20T16:09:00.888Z,2025-04-20T16:09:02Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5667838377,212,14.1,5667838381,213,1.32,5667838371,56,Back,5667838373,140,32.7,5667838375,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014675,372,1,2,45,56,36g6ifzjliec1jqnbtf7yesme,1,34.0,59.7,2025-04-20T16:09:02.560Z,2025-04-20T16:09:06Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5667838673,141,87.8,5667838671,140,40.1,5667838675,212,20.2,5667838677,213,1.25,5667838669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014723,373,1,2,46,0,36g6ifzjliec1jqnbtf7yesme,1,38.7,86.0,2025-04-20T16:09:06.576Z,2025-04-20T16:09:10Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5667838919,141,60.9,5667838917,140,28.3,5667838923,213,4.14,5667838921,212,20.3,5667838915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014779,374,1,2,46,4,36g6ifzjliec1jqnbtf7yesme,1,28.3,60.9,2025-04-20T16:09:10.400Z,2025-04-20T16:09:14Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5667839231,56,Back,5667839235,141,28.4,5667839239,213,5.07,5667839233,140,36.2,5667839237,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014811,375,1,2,46,8,36g6ifzjliec1jqnbtf7yesme,1,42.4,26.8,2025-04-20T16:09:14.388Z,2025-04-20T16:09:17Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5667839443,56,Back,5667839451,212,16.2,5667839453,213,1.97,5667839445,140,36.4,5667839449,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014821,376,1,2,46,11,36g6ifzjliec1jqnbtf7yesme,1,36.8,54.6,2025-04-20T16:09:17.776Z,2025-04-20T16:09:21Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5667839561,212,36.8,5667839565,1,,5667839555,56,Left,5667839559,141,92.1,5667839563,213,0.76,5667839557,140,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014823,377,1,2,46,15,36g6ifzjliec1jqnbtf7yesme,0,62.1,92.1,2025-04-20T16:09:20.960Z,2025-04-20T16:09:21Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5667839573,56,Left,5667839575,140,59.3,5667839579,212,6.1,5667839581,213,4.21,5667839577,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014831,354,3,2,46,17,aljua8crr0vkwit0j3m59jw9j,0,40.3,17.8,2025-04-20T16:09:22.991Z,2025-04-20T19:35:19Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5667839689,233,378,5667839641,286,,5667839639,56,Back,5668528777,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014835,378,7,2,46,17,36g6ifzjliec1jqnbtf7yesme,1,59.7,82.2,2025-04-20T16:09:22.992Z,2025-04-20T19:35:47Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5668529299,389,,5667839655,56,Left,5667839657,285,,5668530937,383,,5667839663,233,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014851,379,3,2,46,18,36g6ifzjliec1jqnbtf7yesme,0,59.7,78.4,2025-04-20T16:09:24.064Z,2025-04-20T19:35:52Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5667839735,56,Center,5667839737,286,,5667840009,233,355,5668531259,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014899,355,7,2,46,18,aljua8crr0vkwit0j3m59jw9j,0,40.3,21.6,2025-04-20T16:09:24.065Z,2025-04-20T19:35:58Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5668531721,385,,5667839999,56,Back,5667840001,285,,5668531723,178,,5667840003,233,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014859,380,1,2,46,19,36g6ifzjliec1jqnbtf7yesme,1,55.8,83.0,2025-04-20T16:09:25.352Z,2025-04-20T16:09:27Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5667839775,56,Center,5667839779,141,71.4,5667839783,213,5.16,5667839777,140,59.4,5667839781,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804014893,381,1,2,46,21,36g6ifzjliec1jqnbtf7yesme,0,60.2,71.3,2025-04-20T16:09:27.079Z,2025-04-20T16:09:31Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5667839967,141,81.5,5667839971,213,0.16,5667839963,56,Left,5667839969,212,43.5,5667839973,1,,5667839965,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
