id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/18/value
2721020055,311,44,1,38,45,aljua8crr0vkwit0j3m59jw9j,0,52.8,19.2,2024-09-15T16:40:24.462Z,2024-09-15T16:40:35Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5214771897,233,459,5214771705,286,,5214771703,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721020131,460,1,1,38,45,9qsmopgutr7ut5g6workk8w4i,0,47.5,79.0,2024-09-15T16:40:24.731Z,2024-09-15T19:40:19Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5214772107,212,15.2,5214772099,3,,5214772103,140,46.6,5214772105,141,100.0,5214772101,56,Back,5214772109,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721020069,312,5,1,38,48,aljua8crr0vkwit0j3m59jw9j,1,53.2,-1.4,2024-09-15T16:40:27.758Z,2024-09-15T16:51:54Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5214771793,347,,5214771791,56,Right,5214775905,233,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721020139,461,5,1,38,48,9qsmopgutr7ut5g6workk8w4i,0,46.8,101.4,2024-09-15T16:40:27.758Z,2024-09-15T16:51:54Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5214772141,56,Back,5214775999,233,312,5214772143,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721020461,313,1,1,39,3,aljua8crr0vkwit0j3m59jw9j,1,54.5,0.0,2024-09-15T16:40:42.190Z,2024-09-15T16:41:06Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5214773795,56,Back,5214773801,212,22.3,5214773803,213,2.74,5214773839,189,,5214776245,1,,5214776243,107,,5214773799,141,11.4,5214773797,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721020567,314,1,1,39,5,aljua8crr0vkwit0j3m59jw9j,1,33.8,26.1,2024-09-15T16:40:44.726Z,2024-09-15T16:40:49Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5214774459,212,15.2,5214774457,141,48.5,5214774461,213,1.58,5214774451,56,Back,5214774455,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721020681,315,1,1,39,9,aljua8crr0vkwit0j3m59jw9j,0,36.8,50.3,2024-09-15T16:40:48.941Z,2024-09-15T19:40:29Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5214775109,212,58.9,5214775107,141,32.4,5214775103,56,Center,5214775105,140,91.7,5214775111,213,6.08,5214775113,1,,5215678773,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721020759,463,1,1,39,18,9qsmopgutr7ut5g6workk8w4i,1,8.7,64.5,2024-09-15T16:40:57.211Z,2024-09-15T16:40:58Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5214775647,56,Back,5214775655,213,5.18,5214775653,212,25.8,5214775651,141,30.6,5214775649,140,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721020933,464,1,1,39,19,9qsmopgutr7ut5g6workk8w4i,1,21.8,31.8,2024-09-15T16:40:58.467Z,2024-09-15T16:41:05Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5214776557,212,17.1,5214776555,141,55.7,5214776551,56,Back,5214776553,140,27.0,5214776559,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721020985,465,1,1,39,25,9qsmopgutr7ut5g6workk8w4i,1,33.0,56.8,2024-09-15T16:41:04.691Z,2024-09-15T16:42:46Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5214776899,141,38.0,5214776903,212,13.1,5214776891,56,Back,5214776895,140,35.5,5214776907,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721182703,880,83,1,39,27,aljua8crr0vkwit0j3m59jw9j,1,63.3,63.4,2024-09-15T16:41:06.445Z,2024-09-15T19:40:49Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5215680207,399,6anvl82jyio52wo87cbxdp4np,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721020991,466,1,1,39,28,9qsmopgutr7ut5g6workk8w4i,1,37.3,40.6,2024-09-15T16:41:07.339Z,2024-09-15T19:40:54Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5214776927,56,Back,5214776935,213,0.88,5214776933,212,8.0,5214776931,141,49.7,5214776929,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721021027,467,1,1,39,29,9qsmopgutr7ut5g6workk8w4i,1,42.2,49.7,2024-09-15T16:41:08.882Z,2024-09-15T16:41:10Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5214777147,213,3.07,5214777139,56,Back,5214777145,212,5.7,5214777141,140,36.8,5214777143,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721021145,468,1,1,39,36,9qsmopgutr7ut5g6workk8w4i,1,46.9,59.4,2024-09-15T16:41:15.915Z,2024-09-15T16:41:17Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5214777801,56,Back,5214777805,141,48.1,5214777803,140,48.2,5214777809,213,4.89,5214777807,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721021153,469,1,1,39,37,9qsmopgutr7ut5g6workk8w4i,1,48.2,48.1,2024-09-15T16:41:17.114Z,2024-09-15T19:41:03Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5214777865,213,3.08,5214777863,212,16.4,5214777861,141,49.6,5214777859,140,32.6,5214777857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721021341,470,1,1,39,44,9qsmopgutr7ut5g6workk8w4i,1,36.0,50.6,2024-09-15T16:41:23.138Z,2024-09-15T16:41:26Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5214778899,213,1.31,5214778895,212,8.2,5214778889,56,Back,5214778893,141,62.3,5214778891,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721021379,471,1,1,39,47,9qsmopgutr7ut5g6workk8w4i,1,40.5,63.9,2024-09-15T16:41:26.275Z,2024-09-15T16:41:27Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5214779115,140,52.9,5214779113,56,Center,5214779121,213,5.83,5214779119,212,14.5,5214779117,141,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721021399,472,1,1,39,48,9qsmopgutr7ut5g6workk8w4i,1,52.9,54.5,2024-09-15T16:41:27.707Z,2024-09-15T16:41:28Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5214779233,140,40.8,5214779235,141,69.0,5214779231,56,Back,5214779277,156,,5214779239,213,2.48,5214779237,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721021537,473,1,1,39,51,9qsmopgutr7ut5g6workk8w4i,1,44.0,72.4,2024-09-15T16:41:30.434Z,2024-09-15T16:41:34Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5214780017,212,21.5,5214780019,213,0.75,5214780013,140,59.0,5214780015,141,93.9,5214780011,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721021573,474,1,1,39,55,9qsmopgutr7ut5g6workk8w4i,1,74.5,90.2,2024-09-15T16:41:34.491Z,2024-09-15T16:41:35Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5214780215,212,9.8,5214780213,141,76.9,5214780211,140,78.2,5214780217,213,5.12,5214780209,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721021583,475,1,1,39,56,9qsmopgutr7ut5g6workk8w4i,1,78.2,76.9,2024-09-15T16:41:35.594Z,2024-09-15T19:41:17Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5214780279,213,2.75,5214780275,212,6.1,5214780263,140,72.8,5214780271,141,80.3,5214780257,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721021627,476,1,1,39,57,9qsmopgutr7ut5g6workk8w4i,1,72.9,80.6,2024-09-15T16:41:36.731Z,2024-09-15T16:41:37Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5214780495,56,Center,5214780499,141,64.8,5214780497,140,76.4,5214780503,213,5.04,5214780501,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721021631,477,61,1,39,58,9qsmopgutr7ut5g6workk8w4i,0,76.4,64.8,2024-09-15T16:41:37.668Z,2024-09-15T16:41:38Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5214780519,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721021719,316,1,1,39,59,aljua8crr0vkwit0j3m59jw9j,1,12.4,36.3,2024-09-15T16:41:38.893Z,2024-09-15T16:41:42Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5214781057,141,43.1,5214781059,212,9.8,5214781053,56,Back,5214781055,140,4.2,5214781061,213,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721021757,317,1,1,40,3,aljua8crr0vkwit0j3m59jw9j,0,4.2,43.1,2024-09-15T16:41:42.325Z,2024-09-15T16:41:44Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5214781279,140,46.6,5214781287,1,,5214781277,56,Back,5214781275,157,,5214781285,213,6.04,5214781283,212,45.9,5214781281,141,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721021789,478,1,1,40,5,9qsmopgutr7ut5g6workk8w4i,0,56.9,80.5,2024-09-15T16:41:45.018Z,2024-09-15T16:41:45Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5214781439,212,17.7,5214781435,140,68.6,5214781433,56,Center,5214781431,3,,5214781437,141,61.8,5214781441,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721021841,318,1,1,40,7,aljua8crr0vkwit0j3m59jw9j,1,29.9,43.0,2024-09-15T16:41:46.549Z,2024-09-15T16:41:47Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5214781717,212,9.6,5214781709,3,,5214781713,140,37.6,5214781715,141,35.5,5214781711,56,Back,5214781719,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721021883,319,1,1,40,8,aljua8crr0vkwit0j3m59jw9j,1,37.6,35.5,2024-09-15T16:41:47.789Z,2024-09-15T16:41:50Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5214781951,141,36.9,5214781953,212,7.7,5214781955,213,0.12,5214781945,155,,5214781947,56,Back,5214781949,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721021899,320,1,1,40,9,aljua8crr0vkwit0j3m59jw9j,0,44.9,35.5,2024-09-15T16:41:48.181Z,2024-09-15T19:44:08Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5214782025,56,Back,5215694255,155,,5214782031,212,5.4,5214782033,213,1.38,5214782029,141,43.3,5214782027,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721021909,479,1,1,40,10,9qsmopgutr7ut5g6workk8w4i,0,55.9,60.2,2024-09-15T16:41:49.475Z,2024-09-15T19:44:09Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5214782067,141,60.8,5214782063,56,Center,5214782071,213,0.04,5214782065,140,66.0,5214782069,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721021991,321,1,1,40,12,aljua8crr0vkwit0j3m59jw9j,1,37.6,36.6,2024-09-15T16:41:51.901Z,2024-09-15T19:44:11Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5214782545,141,9.2,5214782543,140,70.4,5214782541,56,Right,5214782551,1,,5214782549,213,5.79,5214782547,212,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721022059,323,1,1,40,17,aljua8crr0vkwit0j3m59jw9j,1,77.4,7.9,2024-09-15T16:41:57.109Z,2024-09-15T16:41:59Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5214782911,141,20.9,5214782915,213,1.61,5214782913,212,8.8,5214782907,56,Right,5214782909,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721022115,324,1,1,40,19,aljua8crr0vkwit0j3m59jw9j,1,77.1,20.9,2024-09-15T16:41:59.053Z,2024-09-15T16:42:01Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5214783229,212,6.1,5214783231,213,4.07,5214783227,141,13.7,5214783223,56,Right,5214783225,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721022145,325,1,1,40,20,aljua8crr0vkwit0j3m59jw9j,1,71.5,15.8,2024-09-15T16:41:59.429Z,2024-09-15T16:45:50Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5214783447,212,8.0,5214783445,141,23.7,5214783443,140,77.2,5214783441,56,Center,5214783449,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721022183,326,1,1,40,21,aljua8crr0vkwit0j3m59jw9j,1,76.1,23.3,2024-09-15T16:42:01.053Z,2024-09-15T16:45:53Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5214783611,56,Center,5214783615,140,79.5,5214783617,141,29.7,5214807693,168,,5214783621,213,0.88,5214783619,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721022197,327,3,1,40,23,aljua8crr0vkwit0j3m59jw9j,0,80.9,29.9,2024-09-15T16:42:02.906Z,2024-09-15T19:46:29Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5215697845,464,,5214783669,56,Center,5214783671,286,,5214783751,233,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721022203,480,7,1,40,23,9qsmopgutr7ut5g6workk8w4i,1,19.1,70.1,2024-09-15T16:42:02.907Z,2024-09-15T21:06:21Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5214783717,56,Back,5215999401,233,327,5215699235,384,,5214783719,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721186937,881,45,1,40,24,aljua8crr0vkwit0j3m59jw9j,0,80.5,30.6,2024-09-15T16:42:03.894Z,2024-09-15T19:46:21Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5215704445,233,1076,5215704443,286,,5215704439,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721186935,1076,3,1,40,24,9qsmopgutr7ut5g6workk8w4i,1,19.5,69.4,2024-09-15T16:42:03.894Z,2024-09-15T21:06:21Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5215999435,233,881,5215704429,285,,5215704431,464,,5215704423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721022247,482,1,1,40,27,9qsmopgutr7ut5g6workk8w4i,1,20.8,71.5,2024-09-15T16:42:06.275Z,2024-09-15T16:42:07Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5214783927,213,4.96,5214783919,56,Back,5214783923,141,63.7,5214783925,212,5.5,5214783921,140,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721022223,328,43,1,40,27,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-09-15T16:42:06.437Z,2024-09-15T19:46:38Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5215705925,144,83,5214784131,399,94didhw8o1blxonn4amoahcr9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721022253,483,1,1,40,28,9qsmopgutr7ut5g6workk8w4i,1,22.1,63.7,2024-09-15T16:42:07.139Z,2024-09-15T16:42:08Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5214783959,140,24.7,5214783961,141,94.8,5214783965,213,1.44,5214783963,212,21.3,5214783957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721022283,484,1,1,40,29,9qsmopgutr7ut5g6workk8w4i,1,24.6,94.5,2024-09-15T16:42:08.618Z,2024-09-15T16:42:10Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5214784117,140,22.3,5214784119,141,76.1,5214784123,213,4.52,5214784121,212,12.7,5214784115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721022377,485,1,1,40,35,9qsmopgutr7ut5g6workk8w4i,1,24.1,69.9,2024-09-15T16:42:14.939Z,2024-09-15T16:42:16Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5214784777,213,5.40,5214784769,56,Back,5214784773,141,55.1,5214784771,140,31.9,5214784775,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721022407,486,1,1,40,37,9qsmopgutr7ut5g6workk8w4i,1,31.9,55.1,2024-09-15T16:42:16.338Z,2024-09-15T16:42:17Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5214784927,212,15.1,5214784929,213,3.36,5214784999,156,,5214784921,56,Back,5214784925,141,50.3,5214784923,140,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721022469,487,1,1,40,38,9qsmopgutr7ut5g6workk8w4i,1,17.7,50.4,2024-09-15T16:42:17.979Z,2024-09-15T16:42:19Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5214785275,213,4.45,5214785273,212,15.2,5214785269,141,28.8,5214785267,140,14.0,5214785265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721022599,488,1,1,40,40,9qsmopgutr7ut5g6workk8w4i,1,12.2,29.5,2024-09-15T16:42:19.786Z,2024-09-15T16:42:24Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5214785897,141,48.1,5214785899,212,15.9,5214785901,213,2.22,5214785893,56,Back,5214785895,140,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721022719,489,1,1,40,45,9qsmopgutr7ut5g6workk8w4i,1,5.4,57.8,2024-09-15T16:42:24.155Z,2024-09-15T16:42:29Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5214786511,140,54.0,5214786513,141,44.3,5214786515,212,51.8,5214786519,1,,5214786507,157,,5214786509,56,Center,5214786517,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721022725,490,44,1,40,47,9qsmopgutr7ut5g6workk8w4i,1,56.3,42.0,2024-09-15T16:42:26.978Z,2024-09-15T19:46:56Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5214786767,233,329,5214786567,56,Center,5214786569,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721022745,329,44,1,40,47,aljua8crr0vkwit0j3m59jw9j,0,43.7,58.0,2024-09-15T16:42:26.979Z,2024-09-15T19:46:58Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5214786787,233,490,5214786663,285,,5214786661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721022751,491,1,1,40,47,9qsmopgutr7ut5g6workk8w4i,0,54.0,44.3,2024-09-15T16:42:27.034Z,2024-09-15T19:46:59Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5214786727,212,24.6,5214786717,3,,5214786719,168,,5214786723,140,76.3,5214786725,141,33.0,5214786721,56,Center,5214786731,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721022953,331,1,1,40,54,aljua8crr0vkwit0j3m59jw9j,1,19.0,69.7,2024-09-15T16:42:33.509Z,2024-09-15T16:42:39Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5214787829,140,24.3,5214787831,141,73.9,5214787835,212,6.3,5214787825,56,Back,5214787837,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721022989,332,1,1,41,1,aljua8crr0vkwit0j3m59jw9j,1,27.5,67.5,2024-09-15T16:42:40.453Z,2024-09-15T16:42:41Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5214788037,212,21.4,5214788031,56,Back,5214788035,141,36.1,5214788033,140,28.5,5214788039,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721023003,333,1,1,41,2,aljua8crr0vkwit0j3m59jw9j,1,28.5,35.7,2024-09-15T16:42:41.621Z,2024-09-15T16:42:42Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5214788109,212,11.7,5214788107,141,35.8,5214788105,140,39.6,5214788103,56,Back,5214788111,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721023021,334,1,1,41,3,aljua8crr0vkwit0j3m59jw9j,1,39.6,35.8,2024-09-15T16:42:42.389Z,2024-09-15T16:42:43Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5214788217,56,Back,5214788219,140,27.9,5214788223,212,12.4,5214788225,213,3.29,5214788221,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721023049,335,1,1,41,4,aljua8crr0vkwit0j3m59jw9j,1,28.6,32.8,2024-09-15T16:42:43.205Z,2024-09-15T16:42:44Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5214788365,141,11.7,5214788361,140,30.0,5214788375,213,4.81,5214788369,212,14.4,5214788359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721023081,336,1,1,41,5,aljua8crr0vkwit0j3m59jw9j,1,30.0,11.7,2024-09-15T16:42:44.645Z,2024-09-15T16:42:45Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5214788525,56,Back,5214788527,140,47.0,5214788529,141,17.3,5214788533,213,0.21,5214788531,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721023111,337,1,1,41,6,aljua8crr0vkwit0j3m59jw9j,1,47.0,17.3,2024-09-15T16:42:45.853Z,2024-09-15T19:47:24Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5214788649,56,Back,5214788657,213,3.43,5214788655,212,5.6,5214788651,140,41.9,5214788653,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721023157,338,1,1,41,8,aljua8crr0vkwit0j3m59jw9j,1,49.5,13.1,2024-09-15T16:42:47.725Z,2024-09-15T16:42:48Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5214788835,213,5.68,5214788833,212,9.0,5214788831,141,5.6,5214788829,140,56.6,5214788827,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721023175,339,1,1,41,9,aljua8crr0vkwit0j3m59jw9j,0,56.6,5.6,2024-09-15T16:42:48.733Z,2024-09-15T16:42:49Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5214788957,141,20.0,5214788959,212,12.0,5214788955,140,63.2,5214788953,56,Right,5214788961,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721023223,492,1,1,41,10,9qsmopgutr7ut5g6workk8w4i,0,34.9,79.0,2024-09-15T16:42:49.386Z,2024-09-15T16:42:52Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5214789219,213,0.40,5214789221,1,,5214789215,141,100.0,5214789211,56,Left,5214789213,140,68.9,5214789217,212,38.8,5214789209,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721023279,340,5,1,41,12,aljua8crr0vkwit0j3m59jw9j,1,31.0,-1.6,2024-09-15T16:42:51.718Z,2024-09-15T16:51:55Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5214789481,56,Back,5214789483,347,,5214789503,233,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721023227,493,5,1,41,12,9qsmopgutr7ut5g6workk8w4i,0,69.0,101.6,2024-09-15T16:42:51.718Z,2024-09-15T16:51:55Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5214789235,56,Left,5214789529,233,340,5214789239,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721023367,341,1,1,41,17,aljua8crr0vkwit0j3m59jw9j,1,30.9,0.0,2024-09-15T16:42:56.933Z,2024-09-15T16:43:01Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5214789997,1,,5214789985,107,,5214789987,56,Back,5214789989,140,13.6,5214789995,213,2.27,5214789993,212,28.1,5214789991,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
