id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/14/value,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,qualifier/19/value
2804757681,792,45,2,50,38,b3r6d8ydtmtjckam6pku9y400,0,67.3,17.3,2025-04-21T17:14:38.067Z,2025-04-21T21:03:42Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5671936117,56,Right,5671936137,233,861,5671936119,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804757683,861,3,2,50,38,5rz9enoyknpg8ji78za5b82p0,1,32.7,82.7,2025-04-21T17:14:38.067Z,2025-04-21T21:03:43Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5671936131,233,792,5671936121,56,Back,5671936125,285,,5671936127,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804653871,429,1,2,50,40,5rz9enoyknpg8ji78za5b82p0,1,37.6,56.7,2025-04-21T17:14:39.933Z,2025-04-21T17:14:43Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5671331449,140,35.0,5671331455,213,4.57,5671331451,141,28.9,5671331453,212,19.1,5671331447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804653893,430,1,2,50,43,5rz9enoyknpg8ji78za5b82p0,1,37.2,33.6,2025-04-21T17:14:42.923Z,2025-04-21T17:14:47Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5671331575,141,59.1,5671331579,213,1.57,5671331577,212,17.3,5671331571,56,Back,5671331573,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804653903,431,1,2,50,47,5rz9enoyknpg8ji78za5b82p0,0,46.7,75.6,2025-04-21T17:14:47.066Z,2025-04-21T17:14:49Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5671331653,141,100.0,5671331659,213,0.86,5671331647,56,Left,5671331649,140,60.8,5671331657,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804653907,432,5,2,50,49,5rz9enoyknpg8ji78za5b82p0,0,60.8,101.3,2025-04-21T17:14:49.123Z,2025-04-21T18:13:51Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5671331675,56,Left,5671331899,233,467,5671331677,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804653937,467,5,2,50,49,b3r6d8ydtmtjckam6pku9y400,1,39.2,-1.3,2025-04-21T17:14:49.123Z,2025-04-21T18:13:51Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5671331889,56,Back,5671331891,347,,5671331893,233,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804653947,468,1,2,50,55,b3r6d8ydtmtjckam6pku9y400,1,39.0,0.0,2025-04-21T17:14:54.718Z,2025-04-21T17:14:56Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5671331951,56,Back,5671331953,140,37.6,5671331959,213,1.65,5671331957,212,19.5,5671331949,107,,5671331955,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804653965,469,1,2,50,57,b3r6d8ydtmtjckam6pku9y400,1,37.6,27.0,2025-04-21T17:14:56.830Z,2025-04-21T17:14:58Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5671332047,140,33.6,5671332045,56,Back,5671332053,213,4.41,5671332051,212,14.0,5671332049,141,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804653981,470,1,2,50,58,b3r6d8ydtmtjckam6pku9y400,1,33.6,7.3,2025-04-21T17:14:57.950Z,2025-04-21T17:15:02Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5671332167,141,40.6,5671332165,140,12.0,5671332173,1,,5671332171,213,2.36,5671332169,212,32.0,5671332163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804653995,471,1,2,51,2,b3r6d8ydtmtjckam6pku9y400,1,14.1,50.1,2025-04-21T17:15:01.934Z,2025-04-21T21:04:01Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5671332249,213,1.03,5671332241,56,Back,5671332243,140,26.8,5671332247,212,25.9,5671332245,141,82.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654005,472,1,2,51,6,b3r6d8ydtmtjckam6pku9y400,1,27.4,86.2,2025-04-21T17:15:05.774Z,2025-04-21T17:15:07Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5671332311,212,30.0,5671332313,213,0.16,5671332307,140,55.6,5671332305,56,Left,5671332309,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654009,473,61,2,51,8,b3r6d8ydtmtjckam6pku9y400,0,55.6,93.3,2025-04-21T17:15:07.756Z,2025-04-21T17:15:08Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5671332321,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654037,434,1,2,51,9,5rz9enoyknpg8ji78za5b82p0,1,46.7,14.6,2025-04-21T17:15:08.784Z,2025-04-21T17:15:10Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5671332511,56,Back,5671332513,140,34.2,5671332519,213,2.46,5671332517,212,16.8,5671332515,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654079,435,1,2,51,11,5rz9enoyknpg8ji78za5b82p0,1,34.2,30.1,2025-04-21T17:15:10.351Z,2025-04-21T17:15:16Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5671332811,213,0.19,5671332807,141,33.3,5671332801,56,Back,5671332803,140,44.8,5671332809,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654099,436,1,2,51,16,5rz9enoyknpg8ji78za5b82p0,1,51.8,51.2,2025-04-21T17:15:16.205Z,2025-04-21T17:15:20Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5671332915,56,Center,5671332921,212,15.2,5671332923,213,1.28,5671332919,141,72.7,5671332917,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654113,437,1,2,51,20,5rz9enoyknpg8ji78za5b82p0,1,62.2,76.7,2025-04-21T17:15:19.499Z,2025-04-21T17:15:21Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5671332991,56,Left,5671332993,140,73.3,5671332999,213,0.79,5671332997,212,16.5,5671332995,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654127,438,1,2,51,21,5rz9enoyknpg8ji78za5b82p0,1,73.3,93.9,2025-04-21T17:15:20.891Z,2025-04-21T17:15:23Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5671333107,141,82.9,5671333105,140,75.3,5671333111,213,4.99,5671333109,212,7.8,5671333103,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654139,439,1,2,51,23,5rz9enoyknpg8ji78za5b82p0,1,83.4,85.3,2025-04-21T17:15:23.114Z,2025-04-21T17:15:24Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5671333175,213,1.85,5671333167,56,Left,5671333169,140,81.7,5671333171,141,94.5,5671333173,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654155,440,1,2,51,24,5rz9enoyknpg8ji78za5b82p0,1,81.7,94.5,2025-04-21T17:15:24.073Z,2025-04-21T17:15:26Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5671333259,140,70.7,5671333265,213,3.22,5671333257,56,Left,5671333263,212,11.6,5671333261,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654161,441,1,2,51,26,5rz9enoyknpg8ji78za5b82p0,1,70.1,92.4,2025-04-21T17:15:25.993Z,2025-04-21T17:15:29Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5671333345,213,4.95,5671333337,56,Center,5671333343,212,15.3,5671333341,141,70.5,5671333339,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654165,442,1,2,51,29,5rz9enoyknpg8ji78za5b82p0,1,74.1,72.7,2025-04-21T17:15:28.615Z,2025-04-21T17:15:30Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5671333365,140,78.8,5671333367,141,84.8,5671333363,56,Left,5671333369,212,9.6,5671333371,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654191,443,1,2,51,30,5rz9enoyknpg8ji78za5b82p0,1,78.8,84.8,2025-04-21T17:15:29.608Z,2025-04-21T17:15:33Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5671333509,213,0.56,5671333503,140,83.6,5671333501,56,Left,5671333505,141,89.4,5671333507,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654207,444,3,2,51,33,5rz9enoyknpg8ji78za5b82p0,1,91.0,87.2,2025-04-21T17:15:32.678Z,2025-04-21T21:04:35Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5671333585,56,Left,5671333589,286,,5671333593,233,474,5671937455,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654195,474,45,2,51,33,b3r6d8ydtmtjckam6pku9y400,0,9.0,12.8,2025-04-21T17:15:32.678Z,2025-04-21T18:10:45Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5671333597,233,444,5671333525,285,,5671333523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654219,445,1,2,51,35,5rz9enoyknpg8ji78za5b82p0,0,96.9,83.2,2025-04-21T17:15:34.677Z,2025-04-21T21:04:39Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5671333657,141,55.8,5671333653,140,96.1,5671333651,56,Center,5671937551,72,,5671333647,2,,5671333661,213,4.67,5671937549,224,,5671333659,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654209,475,52,2,51,36,b3r6d8ydtmtjckam6pku9y400,1,3.5,47.2,2025-04-21T17:15:35.663Z,2025-04-21T21:04:42Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5671937591,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654309,476,1,2,51,51,b3r6d8ydtmtjckam6pku9y400,1,7.4,51.3,2025-04-21T17:15:50.478Z,2025-04-21T21:04:50Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5671334225,212,14.9,5671334217,123,,5671334227,213,4.90,5671334219,56,Back,5671334221,140,10.1,5671334223,141,29.8,5671937859,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654323,477,1,2,51,52,b3r6d8ydtmtjckam6pku9y400,1,10.0,29.8,2025-04-21T17:15:51.742Z,2025-04-21T17:15:53Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5671334293,213,1.92,5671334289,141,53.6,5671334291,212,17.2,5671334287,140,4.4,5671334285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654335,478,1,2,51,54,b3r6d8ydtmtjckam6pku9y400,0,9.0,59.4,2025-04-21T17:15:53.819Z,2025-04-21T17:15:56Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5671334381,212,49.1,5671334379,141,100.0,5671334383,213,0.63,5671334373,157,,5671334375,56,Back,5671334377,140,46.8,5671334385,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654359,446,5,2,51,56,5rz9enoyknpg8ji78za5b82p0,1,54.2,-1.7,2025-04-21T17:15:55.772Z,2025-04-21T18:13:52Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5671334531,233,479,5671334515,347,,5671334513,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654339,479,5,2,51,56,b3r6d8ydtmtjckam6pku9y400,0,45.8,101.7,2025-04-21T17:15:55.772Z,2025-04-21T18:13:52Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5671334543,233,446,5671334401,56,Back,5671334403,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654409,447,1,2,52,1,5rz9enoyknpg8ji78za5b82p0,1,55.6,0.0,2025-04-21T17:16:01.161Z,2025-04-21T17:16:03Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5671334797,140,46.6,5671334805,213,2.61,5671334793,107,,5671334795,56,Back,5671334801,212,10.9,5671334799,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654431,448,1,2,52,3,5rz9enoyknpg8ji78za5b82p0,1,45.6,10.0,2025-04-21T17:16:02.776Z,2025-04-21T17:16:06Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5671334967,212,25.5,5671334963,140,34.2,5671334961,56,Back,5671334965,141,43.1,5671334969,213,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654447,449,1,2,52,6,5rz9enoyknpg8ji78za5b82p0,1,36.4,46.7,2025-04-21T17:16:05.592Z,2025-04-21T17:16:08Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5671335053,212,12.6,5671335051,141,64.2,5671335047,56,Back,5671335055,213,1.23,5671335049,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654455,450,1,2,52,9,5rz9enoyknpg8ji78za5b82p0,1,46.6,69.0,2025-04-21T17:16:08.391Z,2025-04-21T17:16:10Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5671335111,140,58.8,5671335113,141,69.0,5671335117,213,0.00,5671335115,212,12.8,5671335109,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654487,451,1,2,52,10,5rz9enoyknpg8ji78za5b82p0,1,58.8,69.0,2025-04-21T17:16:10.006Z,2025-04-21T17:16:16Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5671335325,56,Back,5671335333,213,2.69,5671335331,212,11.4,5671335329,141,76.3,5671335327,140,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654495,452,1,2,52,16,5rz9enoyknpg8ji78za5b82p0,1,56.6,81.7,2025-04-21T17:16:15.539Z,2025-04-21T17:16:17Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5671335399,212,10.6,5671335395,140,52.8,5671335401,213,4.33,5671335393,56,Center,5671335423,189,,5671335397,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654509,453,1,2,52,17,5rz9enoyknpg8ji78za5b82p0,1,52.8,67.3,2025-04-21T17:16:17.251Z,2025-04-21T17:16:18Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5671335473,56,Back,5671335481,213,4.57,5671335479,212,30.6,5671335475,140,48.7,5671335477,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654515,454,1,2,52,18,5rz9enoyknpg8ji78za5b82p0,1,48.6,22.5,2025-04-21T17:16:18.019Z,2025-04-21T17:16:19Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5671335517,140,43.0,5671335515,56,Back,5671335523,213,2.08,5671335521,212,12.1,5671335519,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654535,455,1,2,52,19,5rz9enoyknpg8ji78za5b82p0,1,42.9,38.0,2025-04-21T17:16:18.818Z,2025-04-21T17:16:21Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5671335679,213,4.99,5671335675,141,3.5,5671335671,56,Back,5671335673,140,49.2,5671335677,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654595,456,1,2,52,21,5rz9enoyknpg8ji78za5b82p0,1,49.2,3.5,2025-04-21T17:16:21.137Z,2025-04-21T17:16:26Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5671335999,213,2.90,5671335993,140,40.6,5671335991,56,Back,5671335995,141,6.8,5671335997,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804758065,793,83,2,52,24,b3r6d8ydtmtjckam6pku9y400,1,63.9,93.1,2025-04-21T17:16:24.107Z,2025-04-21T21:05:22Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5671938521,399,8xrco8qhcvplvc3wmcschoi22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654647,457,1,2,52,26,5rz9enoyknpg8ji78za5b82p0,1,29.5,18.6,2025-04-21T17:16:25.967Z,2025-04-21T17:16:31Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5671336327,141,45.8,5671336325,140,26.9,5671336323,56,Back,5671336331,213,1.72,5671336329,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654697,458,1,2,52,31,5rz9enoyknpg8ji78za5b82p0,1,33.5,50.7,2025-04-21T17:16:30.637Z,2025-04-21T17:16:36Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5671336617,140,47.0,5671336615,56,Back,5671336623,213,0.91,5671336621,212,23.1,5671336619,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654733,459,1,2,52,36,5rz9enoyknpg8ji78za5b82p0,1,55.2,77.6,2025-04-21T17:16:36.075Z,2025-04-21T17:16:40Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5671336825,56,Right,5671336831,212,50.1,5671336833,213,4.96,5671336829,141,6.1,5671336835,1,,5671336827,140,66.7,5671336823,196,,5671336821,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654759,460,1,2,52,41,5rz9enoyknpg8ji78za5b82p0,0,72.7,7.0,2025-04-21T17:16:40.313Z,2025-04-21T21:05:32Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5671336949,212,28.9,5671336945,140,87.5,5671938783,224,,5671336939,2,,5671336943,56,Center,5671938785,20,,5671336941,155,,5671336947,141,42.8,5671336951,213,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,
2804654777,480,12,2,52,43,b3r6d8ydtmtjckam6pku9y400,1,10.6,57.5,2025-04-21T17:16:43.293Z,2025-04-21T17:16:44Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5671337055,140,28.0,5671337061,213,0.78,5671337059,212,25.7,5671337057,141,84.1,5671337065,15,,5671337053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654795,461,1,2,52,46,5rz9enoyknpg8ji78za5b82p0,1,67.0,23.9,2025-04-21T17:16:45.467Z,2025-04-21T17:16:47Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5671337199,140,63.3,5671337203,212,15.8,5671337201,141,46.4,5671337205,213,1.82,5671337197,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654821,462,1,2,52,48,5rz9enoyknpg8ji78za5b82p0,1,63.4,46.6,2025-04-21T17:16:47.514Z,2025-04-21T17:16:50Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5671337347,141,66.6,5671337345,140,63.4,5671337351,213,1.57,5671337349,212,13.6,5671337343,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654841,463,1,2,52,50,5rz9enoyknpg8ji78za5b82p0,1,66.4,70.8,2025-04-21T17:16:50.201Z,2025-04-21T17:16:54Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5671337469,140,80.1,5671337473,141,92.3,5671337481,213,0.79,5671337467,56,Left,5671337477,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654851,464,3,2,52,54,5rz9enoyknpg8ji78za5b82p0,0,78.0,90.8,2025-04-21T17:16:53.815Z,2025-04-21T21:05:46Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5671939281,465,,5671337717,233,481,5671337507,286,,5671337505,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654889,481,7,2,52,54,b3r6d8ydtmtjckam6pku9y400,0,22.0,9.2,2025-04-21T17:16:53.816Z,2025-04-21T21:05:57Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5671337675,285,,5671939575,385,,5671337673,56,Back,5671939577,178,,5671337695,233,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654887,465,61,2,52,56,5rz9enoyknpg8ji78za5b82p0,1,79.9,90.9,2025-04-21T17:16:56.096Z,2025-04-21T17:16:56Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5671337669,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654917,482,4,2,52,58,b3r6d8ydtmtjckam6pku9y400,1,13.1,4.9,2025-04-21T17:16:58.005Z,2025-04-21T21:06:14Z,66psa7xh8odnlp39ue5vzpes4,R. Bardghji,,,5671338031,233,466,5671337865,13,,5671337867,56,Back,5671940001,295,,5671337869,152,,5671337873,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804654949,466,4,2,52,58,5rz9enoyknpg8ji78za5b82p0,0,86.9,95.1,2025-04-21T17:16:58.006Z,2025-04-21T21:06:11Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5671338009,152,,5671338015,286,,5671338005,56,Left,5671338063,233,482,5671338001,13,,5671939939,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804655047,483,1,2,53,16,b3r6d8ydtmtjckam6pku9y400,1,14.7,5.2,2025-04-21T17:17:15.981Z,2025-04-21T21:06:17Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5671338617,5,,5671940099,189,,5671338629,212,17.3,5671338633,213,1.42,5671338621,56,Back,5671338623,140,17.2,5671338627,141,30.4,5671338619,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804655057,484,1,2,53,17,b3r6d8ydtmtjckam6pku9y400,1,17.2,30.4,2025-04-21T17:17:16.908Z,2025-04-21T21:06:30Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5671940465,189,,5671338699,56,Back,5671338705,212,28.8,5671338701,140,18.8,5671338703,141,72.7,5671338707,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804655101,485,1,2,53,18,b3r6d8ydtmtjckam6pku9y400,1,18.8,72.0,2025-04-21T17:17:18.157Z,2025-04-21T17:17:22Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5671338905,56,Back,5671338921,213,0.75,5671338909,140,31.9,5671338913,141,90.9,5671338917,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804655133,486,1,2,53,23,b3r6d8ydtmtjckam6pku9y400,1,42.5,93.0,2025-04-21T17:17:22.302Z,2025-04-21T17:17:26Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5671339081,140,32.8,5671339079,56,Back,5671339083,141,72.3,5671339087,213,4.09,5671339085,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804655155,487,1,2,53,27,b3r6d8ydtmtjckam6pku9y400,1,32.0,63.1,2025-04-21T17:17:26.700Z,2025-04-21T17:17:28Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5671339219,141,35.7,5671339221,212,18.7,5671339223,213,4.76,5671339215,56,Back,5671339217,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804655179,488,1,2,53,29,b3r6d8ydtmtjckam6pku9y400,1,32.9,35.7,2025-04-21T17:17:28.573Z,2025-04-21T17:17:30Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5671339343,212,36.8,5671339341,141,59.4,5671339339,140,64.4,5671339347,1,,5671339345,213,0.45,5671339337,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804655193,489,1,2,53,31,b3r6d8ydtmtjckam6pku9y400,1,64.3,59.3,2025-04-21T17:17:30.765Z,2025-04-21T17:17:33Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5671339429,212,9.6,5671339431,213,1.95,5671339423,56,Center,5671339425,140,60.9,5671339427,141,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804655229,490,1,2,53,33,b3r6d8ydtmtjckam6pku9y400,1,60.9,72.7,2025-04-21T17:17:33.133Z,2025-04-21T17:17:37Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5671339623,212,13.2,5671339621,141,84.7,5671339615,56,Left,5671339619,140,70.8,5671339625,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804655241,491,1,2,53,37,b3r6d8ydtmtjckam6pku9y400,1,78.9,81.1,2025-04-21T17:17:37.021Z,2025-04-21T17:17:38Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5671339705,141,70.9,5671339707,212,7.5,5671339709,213,4.32,5671339703,140,76.2,5671339701,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
