id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value
2807881753,519,1,2,49,20,c165yjiny1qnmfdvefxvflnkc,1,55.1,60.6,2025-04-28T18:10:34.087Z,2025-04-28T18:10:35Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5689136597,213,0.47,5689136587,141,64.8,5689136591,212,6.3,5689136575,3,,5689136583,140,60.5,5689136579,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807881791,520,1,2,49,21,c165yjiny1qnmfdvefxvflnkc,0,59.2,63.0,2025-04-28T18:10:35.369Z,2025-04-28T18:10:38Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5689136759,56,Center,5689136767,213,6.00,5689136769,1,,5689136765,212,29.2,5689136757,157,,5689136763,141,51.0,5689136761,140,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807881795,394,52,2,49,25,36g6ifzjliec1jqnbtf7yesme,1,14.5,49.3,2025-04-28T18:10:38.895Z,2025-04-28T20:08:30Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5689537011,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807881877,395,1,2,49,31,36g6ifzjliec1jqnbtf7yesme,1,14.5,43.3,2025-04-28T18:10:44.887Z,2025-04-28T18:10:46Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5689137307,123,,5689137311,140,21.9,5689137313,141,25.2,5689137315,212,14.6,5689137309,56,Back,5689137317,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807881889,396,1,2,49,32,36g6ifzjliec1jqnbtf7yesme,1,21.9,25.2,2025-04-28T18:10:46.350Z,2025-04-28T18:11:03Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5689137377,140,27.4,5689137381,212,8.3,5689137383,213,0.80,5689137379,141,33.9,5689137375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807881933,397,1,2,49,33,36g6ifzjliec1jqnbtf7yesme,1,27.4,33.9,2025-04-28T18:10:47.158Z,2025-04-28T18:10:52Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5689137627,212,21.1,5689137631,213,5.15,5689137611,56,Back,5689137623,141,5.8,5689137619,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807881945,398,1,2,49,38,36g6ifzjliec1jqnbtf7yesme,1,34.2,5.6,2025-04-28T18:10:52.063Z,2025-04-28T18:10:54Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5689137707,212,20.9,5689137709,213,2.92,5689137705,141,12.2,5689137703,140,14.8,5689137701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807881991,399,1,2,49,40,36g6ifzjliec1jqnbtf7yesme,1,14.8,12.2,2025-04-28T18:10:53.854Z,2025-04-28T18:10:58Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5689137915,155,,5689137921,141,30.6,5689137923,212,34.1,5689137925,213,0.38,5689137919,140,45.0,5689137917,56,Back,5689137927,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807881961,521,83,2,49,42,c165yjiny1qnmfdvefxvflnkc,0,61.2,67.2,2025-04-28T18:10:55.880Z,2025-04-28T18:11:01Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5689138121,399,rv6r0bwbl75er38wklyfpsr9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807881993,400,50,2,49,43,36g6ifzjliec1jqnbtf7yesme,1,44.0,25.0,2025-04-28T18:10:56.902Z,2025-04-28T18:12:53Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,,5689137935,56,Back,5689138017,233,522,5689137937,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807881979,522,7,2,49,43,c165yjiny1qnmfdvefxvflnkc,0,56.0,75.0,2025-04-28T18:10:56.903Z,2025-04-28T20:08:47Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5689137861,56,Center,5689137863,285,,5689137957,233,400,5689537507,385,,5689537509,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807882021,401,4,2,49,45,36g6ifzjliec1jqnbtf7yesme,1,49.3,12.6,2025-04-28T18:10:59.247Z,2025-04-28T18:12:53Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,,5689138135,56,Back,5689138133,13,,5689138139,265,,5689138251,233,523,5689138137,152,,5689138141,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807882017,523,4,2,49,45,c165yjiny1qnmfdvefxvflnkc,0,50.7,87.4,2025-04-28T18:10:59.248Z,2025-04-28T18:12:53Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5689138211,56,Left,5689138271,233,401,5689138213,152,,5689138215,265,,5689138209,13,,5689138217,285,,5689138821,55,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807882069,524,17,2,49,51,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-04-28T18:11:05.031Z,2025-04-28T18:11:37Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5689139109,393,,5689138555,31,,5689138803,55,523,5689138559,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807882337,402,1,2,50,17,36g6ifzjliec1jqnbtf7yesme,1,49.5,10.9,2025-04-28T18:11:31.503Z,2025-04-28T18:11:32Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5689139849,140,63.9,5689139845,152,,5689139843,5,,5689139847,56,Right,5689139853,212,15.1,5689139851,141,12.0,5689139855,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807882361,403,1,2,50,18,36g6ifzjliec1jqnbtf7yesme,1,63.8,12.0,2025-04-28T18:11:32.342Z,2025-04-28T18:11:33Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5689139957,213,3.16,5689139949,56,Back,5689139955,212,17.5,5689139953,141,11.6,5689139951,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807882391,404,1,2,50,21,36g6ifzjliec1jqnbtf7yesme,1,48.3,13.4,2025-04-28T18:11:35.421Z,2025-04-28T18:11:36Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5689140139,140,61.7,5689140137,56,Right,5689140145,213,5.79,5689140141,141,2.3,5689140143,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807882397,405,1,2,50,22,36g6ifzjliec1jqnbtf7yesme,1,62.2,2.3,2025-04-28T18:11:36.302Z,2025-04-28T18:11:37Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5689140185,212,11.8,5689140179,56,Right,5689140183,141,16.8,5689140181,140,68.3,5689140187,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807882413,406,1,2,50,23,36g6ifzjliec1jqnbtf7yesme,1,68.3,16.8,2025-04-28T18:11:37.718Z,2025-04-28T18:11:39Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5689140277,140,88.5,5689140281,212,23.5,5689140283,213,5.84,5689140279,141,1.9,5689140275,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807882439,407,1,2,50,25,36g6ifzjliec1jqnbtf7yesme,1,88.5,1.9,2025-04-28T18:11:39.030Z,2025-04-28T20:09:28Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,1.0,,5689538273,224,,5689140411,213,1.52,5689140401,155,,5689140405,140,90.3,5689140399,2,,5689141287,210,13,5689538275,20,,5689140413,1,,5689140407,141,5689140409,212,5689140403,56,Center,5689141289,154,,52.8,34.7,,,,,,,,,,,,,,,,,,
2807882459,408,44,2,50,27,36g6ifzjliec1jqnbtf7yesme,1,92.4,55.0,2025-04-28T18:11:41.566Z,2025-04-28T18:12:51Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,,5689140531,56,Center,5689140533,286,,5689140567,233,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807882437,525,44,2,50,27,c165yjiny1qnmfdvefxvflnkc,0,7.6,45.0,2025-04-28T18:11:41.567Z,2025-04-28T18:12:51Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5689140397,285,,5689140395,56,Back,5689140575,233,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807882465,409,13,2,50,28,36g6ifzjliec1jqnbtf7yesme,1,90.3,52.8,2025-04-28T18:11:42.542Z,2025-04-28T18:11:53Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,,5689140553,17,,5689141301,55,407,5689141305,102,39.3,5689141299,154,,5689141311,147,41.0,5689141297,29,,5689141315,231,51.3,5689140763,328,,5689140759,15,5689141309,146,5689141295,75,,5689140555,56,Center,,98.5,5689140551,22,5689141313,230,5689141307,103,5689140765,153,,,,,,98.2,,,,5.6
2807882473,526,52,2,50,29,c165yjiny1qnmfdvefxvflnkc,1,2.8,61.4,2025-04-28T18:11:43.577Z,2025-04-28T20:09:42Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5689538691,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807882547,527,1,2,50,32,c165yjiny1qnmfdvefxvflnkc,0,10.0,55.4,2025-04-28T18:11:46.263Z,2025-04-28T18:11:49Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5689141027,212,47.9,5689141031,213,6.06,5689141035,1,,5689141015,56,Center,5689141011,199,,5689141023,141,40.1,5689141019,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807882631,410,1,2,50,40,36g6ifzjliec1jqnbtf7yesme,1,30.6,53.4,2025-04-28T18:11:54.381Z,2025-04-28T20:09:55Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5689141497,140,8.0,5689141499,141,46.3,5689141503,213,3.34,5689141501,212,24.2,5689141495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807882669,412,1,2,50,43,36g6ifzjliec1jqnbtf7yesme,1,7.3,44.8,2025-04-28T18:11:57.174Z,2025-04-28T18:12:00Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5689141681,1,,5689141677,212,46.1,5689141675,141,46.0,5689141673,140,51.2,5689141669,157,,5689141671,56,Center,5689141679,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807882671,413,44,2,50,46,36g6ifzjliec1jqnbtf7yesme,1,57.3,45.8,2025-04-28T18:12:00.382Z,2025-04-28T18:12:51Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5689141797,233,528,5689141691,286,,5689141689,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807882687,528,44,2,50,46,c165yjiny1qnmfdvefxvflnkc,0,42.7,54.2,2025-04-28T18:12:00.383Z,2025-04-28T18:12:51Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5689141777,56,Back,5689141779,285,,5689141855,233,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807882679,414,1,2,50,46,36g6ifzjliec1jqnbtf7yesme,0,51.8,45.8,2025-04-28T18:12:00.557Z,2025-04-28T18:12:01Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5689141741,141,30.0,5689141743,212,18.7,5689141745,213,5.67,5689141737,56,Center,5689141729,3,,5689141739,140,66.4,5689141733,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807882731,530,1,2,50,50,c165yjiny1qnmfdvefxvflnkc,1,36.3,68.2,2025-04-28T18:12:04.175Z,2025-04-28T18:12:06Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5689142045,141,48.5,5689142041,56,Back,5689142043,140,31.8,5689142049,213,4.37,5689142047,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807882753,531,1,2,50,53,c165yjiny1qnmfdvefxvflnkc,1,31.8,48.5,2025-04-28T18:12:06.855Z,2025-04-28T18:12:09Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5689142173,213,1.61,5689142169,212,9.0,5689142161,140,31.5,5689142165,141,61.7,5689142157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807882801,532,1,2,50,55,c165yjiny1qnmfdvefxvflnkc,1,31.5,61.7,2025-04-28T18:12:08.919Z,2025-04-28T18:12:12Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5689142507,213,0.92,5689142503,141,77.0,5689142501,140,39.1,5689142505,212,13.1,5689142499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807882881,533,1,2,50,58,c165yjiny1qnmfdvefxvflnkc,1,43.0,88.7,2025-04-28T18:12:12.496Z,2025-04-28T18:12:18Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5689143027,213,4.21,5689143017,140,36.7,5689143025,212,13.6,5689143021,141,71.2,5689143015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807882895,534,1,2,51,4,c165yjiny1qnmfdvefxvflnkc,1,42.6,62.9,2025-04-28T18:12:18.696Z,2025-04-28T18:12:19Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5689143085,56,Back,5689143089,141,39.4,5689143093,213,4.47,5689143091,212,16.4,5689143087,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807882947,535,1,2,51,6,c165yjiny1qnmfdvefxvflnkc,1,38.9,39.4,2025-04-28T18:12:19.759Z,2025-04-28T18:12:23Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5689143339,213,5.27,5689143333,140,50.7,5689143331,56,Right,5689143335,141,10.1,5689143337,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807882989,536,1,2,51,9,c165yjiny1qnmfdvefxvflnkc,1,52.9,9.2,2025-04-28T18:12:23.312Z,2025-04-28T18:12:26Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5689143543,141,16.1,5689143545,212,25.0,5689143535,56,Right,5689143547,213,0.19,5689143529,155,,5689143539,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807883029,537,1,2,51,13,c165yjiny1qnmfdvefxvflnkc,1,73.7,15.3,2025-04-28T18:12:27.591Z,2025-04-28T18:12:29Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5689143741,213,2.55,5689143737,141,23.3,5689143739,212,9.7,5689143733,56,Center,5689143735,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807883049,538,1,2,51,15,c165yjiny1qnmfdvefxvflnkc,1,66.2,22.5,2025-04-28T18:12:29.359Z,2025-04-28T18:12:31Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5689143847,140,73.7,5689143853,213,5.46,5689143851,212,11.5,5689143849,141,10.1,5689143845,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807883055,539,1,2,51,17,c165yjiny1qnmfdvefxvflnkc,1,73.7,10.1,2025-04-28T18:12:31.231Z,2025-04-28T18:12:32Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5689143897,140,66.3,5689143903,213,2.41,5689143901,212,10.5,5689143895,56,Right,5689143899,141,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807883071,540,1,2,51,18,c165yjiny1qnmfdvefxvflnkc,1,66.3,20.4,2025-04-28T18:12:32.727Z,2025-04-28T18:12:34Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5689143979,212,8.7,5689143973,56,Center,5689143975,140,70.1,5689143977,141,31.8,5689143981,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807883087,541,1,2,51,20,c165yjiny1qnmfdvefxvflnkc,0,70.1,31.8,2025-04-28T18:12:34.710Z,2025-04-28T18:13:05Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5689144077,213,6.28,5689144075,212,28.1,5689144071,140,96.9,5689144073,141,31.6,5689144069,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807883115,415,52,2,51,24,36g6ifzjliec1jqnbtf7yesme,1,3.1,64.9,2025-04-28T18:12:38.558Z,2025-04-28T20:10:24Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5689539967,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807883421,416,1,2,51,49,36g6ifzjliec1jqnbtf7yesme,0,11.2,57.9,2025-04-28T18:13:02.998Z,2025-04-28T18:13:05Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5689145897,212,37.8,5689145889,123,,5689145901,1,,5689145999,189,,5689145899,213,5.80,5689145895,141,31.9,5689145893,140,43.0,5689145891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807883443,542,49,2,51,51,c165yjiny1qnmfdvefxvflnkc,1,57.0,65.2,2025-04-28T18:13:05.359Z,2025-04-28T18:13:11Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5689146271,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807883457,543,1,2,51,52,c165yjiny1qnmfdvefxvflnkc,0,59.3,63.0,2025-04-28T18:13:06.295Z,2025-04-28T18:13:07Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5689146067,140,85.4,5689146073,213,5.52,5689146069,141,24.6,5689146071,212,37.9,5689146075,1,,5689146063,155,,5689146065,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807883503,418,1,2,51,55,36g6ifzjliec1jqnbtf7yesme,1,11.8,63.4,2025-04-28T18:13:09.167Z,2025-04-28T18:13:11Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5689146287,141,51.6,5689146291,213,3.75,5689146289,212,14.0,5689146285,140,0.9,5689146283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807883567,419,1,2,51,57,36g6ifzjliec1jqnbtf7yesme,0,1.3,51.5,2025-04-28T18:13:11.127Z,2025-04-28T18:13:16Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5689146647,141,97.4,5689146653,1,,5689146651,213,0.42,5689146641,157,,5689146643,56,Left,5689146645,140,68.7,5689146649,212,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807883581,544,1,2,52,2,c165yjiny1qnmfdvefxvflnkc,1,39.3,10.1,2025-04-28T18:13:16.423Z,2025-04-28T18:13:18Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5689146741,140,55.7,5689146743,141,23.6,5689146745,212,19.5,5689146737,155,,5689146747,213,0.49,5689146739,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807883623,546,1,2,52,5,c165yjiny1qnmfdvefxvflnkc,1,56.1,19.2,2025-04-28T18:13:19.263Z,2025-04-28T18:13:22Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5689146967,213,5.16,5689146955,56,Right,5689146959,141,9.8,5689146963,212,7.1,5689146957,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807883661,547,1,2,52,8,c165yjiny1qnmfdvefxvflnkc,1,69.2,10.4,2025-04-28T18:13:22.663Z,2025-04-28T18:13:26Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5689147227,213,2.02,5689147225,212,10.7,5689147219,56,Center,5689147221,140,64.8,5689147223,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807883667,548,1,2,52,12,c165yjiny1qnmfdvefxvflnkc,0,65.0,28.8,2025-04-28T18:13:26.319Z,2025-04-28T18:13:28Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5689147375,4,,5689147277,56,Center,5689147371,1,,5689147283,141,53.4,5689147287,212,37.1,5689147291,213,0.47,5689147273,155,,5689147279,140,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807883681,420,52,2,52,14,36g6ifzjliec1jqnbtf7yesme,1,6.9,45.4,2025-04-28T18:13:27.949Z,2025-04-28T20:10:54Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5689540511,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807883809,421,1,2,52,21,36g6ifzjliec1jqnbtf7yesme,1,13.9,47.2,2025-04-28T18:13:35.462Z,2025-04-28T18:13:38Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5689148071,123,,5689148073,56,Back,5689148081,141,66.6,5689148083,212,13.2,5689148085,213,1.55,5689148077,140,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807883857,422,2,2,52,24,36g6ifzjliec1jqnbtf7yesme,1,30.5,64.2,2025-04-28T18:13:38.446Z,2025-04-28T18:13:42Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5689148217,141,26.2,5689148253,56,Center,5689148251,1,,5689148249,7,1arzd8hqj73byhduozscqz5uy,5689148215,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807883945,550,1,2,52,36,c165yjiny1qnmfdvefxvflnkc,1,40.2,68.4,2025-04-28T18:13:50.480Z,2025-04-28T18:13:52Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5689148751,189,,5689148735,5,,5689148747,213,0.03,5689148739,56,Center,5689148737,241,,5689148743,141,69.3,5689148741,140,61.1,5689148745,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807883991,551,1,2,52,39,c165yjiny1qnmfdvefxvflnkc,1,73.4,77.5,2025-04-28T18:13:53.719Z,2025-04-28T18:13:56Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5689149043,56,Left,5689149045,140,84.1,5689149049,212,12.6,5689149047,141,86.0,5689149051,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807884023,552,1,2,52,42,c165yjiny1qnmfdvefxvflnkc,1,84.1,86.0,2025-04-28T18:13:56.495Z,2025-04-28T18:13:58Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5689149225,140,87.0,5689149223,56,Center,5689149229,212,9.2,5689149227,141,73.3,5689149231,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807884037,553,1,2,52,44,c165yjiny1qnmfdvefxvflnkc,1,87.0,73.3,2025-04-28T18:13:58.687Z,2025-04-28T18:14:07Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,1.0,,5689149309,213,3.81,5689149303,140,79.6,5689149301,56,Center,5689149305,141,64.3,5689149307,212,9.9,5689149791,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807884043,554,13,2,52,46,c165yjiny1qnmfdvefxvflnkc,1,79.6,64.3,2025-04-28T18:14:00.174Z,2025-04-28T20:11:41Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5689149835,103,2.8,5689149533,20,,5689149321,22,,5689149325,56,Center,5689149825,83,,5689149827,29,,5689149839,231,48.7,5689149833,102,58.5,5689149837,230,5689149829,55,5689149323,18,,,,,99.8,553,,,,,,,,,,,,,,,,,,
2807884307,423,5,2,52,48,36g6ifzjliec1jqnbtf7yesme,1,-0.8,43.1,2025-04-28T18:14:02.093Z,2025-04-28T18:26:30Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5689150749,346,,5689150747,56,Back,5689150783,233,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807884083,555,5,2,52,48,c165yjiny1qnmfdvefxvflnkc,0,100.8,56.9,2025-04-28T18:14:02.093Z,2025-04-28T18:26:30Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5689149505,56,Center,5689150805,233,423,5689149507,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807884317,424,1,2,53,11,36g6ifzjliec1jqnbtf7yesme,1,5.1,60.6,2025-04-28T18:14:24.980Z,2025-04-28T18:14:26Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5689150861,189,,5689150841,212,9.8,5689150843,213,4.64,5689150837,140,4.4,5689150839,141,46.3,5689150833,124,,5689150835,56,Back,5689150853,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807884339,425,1,2,53,12,36g6ifzjliec1jqnbtf7yesme,1,4.4,46.0,2025-04-28T18:14:26.541Z,2025-04-28T18:14:28Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5689150987,212,13.9,5689150985,141,25.6,5689150981,56,Back,5689150983,140,3.4,5689150989,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807884383,426,1,2,53,14,36g6ifzjliec1jqnbtf7yesme,1,3.4,25.6,2025-04-28T18:14:27.902Z,2025-04-28T18:14:32Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5689151235,213,5.64,5689151233,212,24.4,5689151231,141,4.0,5689151227,56,Back,5689151229,140,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807884445,427,1,2,53,19,36g6ifzjliec1jqnbtf7yesme,1,28.0,2.9,2025-04-28T18:14:33.124Z,2025-04-28T18:14:37Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5689151567,56,Back,5689151573,212,16.2,5689151569,140,27.8,5689151571,141,26.7,5689151575,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
