id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/8/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2786097771,388,1,1,48,14,36g6ifzjliec1jqnbtf7yesme,1,75.0,77.3,2025-03-09T13:49:46.808Z,2025-03-09T13:49:49Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5569374187,140,72.5,5569374185,56,Center,5569374193,213,4.52,5569374189,141,57.2,5569374191,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786097815,389,1,1,48,17,36g6ifzjliec1jqnbtf7yesme,1,70.1,60.9,2025-03-09T13:49:49.864Z,2025-03-09T13:49:53Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5569374471,56,Center,5569374473,140,74.4,5569374479,213,1.09,5569374475,141,73.6,5569374477,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786097845,390,1,1,48,20,36g6ifzjliec1jqnbtf7yesme,1,72.9,72.6,2025-03-09T13:49:53.064Z,2025-03-09T13:49:57Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5569374681,155,,5569374691,213,5.13,5569374689,212,38.4,5569374693,1,,5569374683,56,Right,5569374685,140,87.7,5569374687,141,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786097847,391,50,1,48,25,36g6ifzjliec1jqnbtf7yesme,1,87.4,19.6,2025-03-09T13:49:57.464Z,2025-03-09T22:10:15Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5571646027,233,426,5571630815,286,,5569374697,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786097895,426,7,1,48,25,59as3grjvj19voay31j3yfgni,0,12.6,80.4,2025-03-09T13:49:57.465Z,2025-03-09T22:10:14Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5571631087,385,,5569374977,56,Back,5569405847,285,,5571631089,178,,5571646017,233,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786103549,424,61,1,48,26,36g6ifzjliec1jqnbtf7yesme,1,87.8,22.8,2025-03-09T13:49:58.388Z,2025-03-09T22:04:48Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5569404255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786103919,471,61,1,48,27,59as3grjvj19voay31j3yfgni,1,11.1,77.2,2025-03-09T13:49:59.388Z,2025-03-09T14:00:38Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5569406343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786103679,425,43,1,48,28,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-09T13:50:00.388Z,2025-03-09T22:04:51Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5569405087,56,Center,5571631419,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786097893,392,1,1,48,28,36g6ifzjliec1jqnbtf7yesme,0,92.8,20.0,2025-03-09T13:50:00.619Z,2025-03-09T22:04:56Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5571631621,20,,5569374969,141,40.4,5569374973,213,1.32,5571631619,386,,5569374957,2,,5569374965,56,Center,5571631617,225,,5569374967,140,96.2,5569374971,212,,,,,,,,,,,,,,14.3,,,,,,,,,,,,,,,,,,,
2786097913,427,12,1,48,29,59as3grjvj19voay31j3yfgni,1,5.2,57.8,2025-03-09T13:50:01.794Z,2025-03-09T14:08:34Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5569375077,212,12.5,5569375075,141,73.5,5569375073,140,0.0,5569375097,167,,5569375079,213,2.12,5569375071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786097899,393,6,1,48,30,36g6ifzjliec1jqnbtf7yesme,1,99.2,31.7,2025-03-09T13:50:02.824Z,2025-03-09T14:08:25Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5569375221,233,428,5569375051,75,,5569375049,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786097915,428,6,1,48,30,59as3grjvj19voay31j3yfgni,0,0.8,68.3,2025-03-09T13:50:02.824Z,2025-03-09T22:05:08Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5569375197,73,,5569375233,233,393,5569375193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786098183,394,43,1,48,56,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-09T13:50:29.128Z,2025-03-09T13:50:31Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5569376553,285,0,5569376613,144,44,5569376551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786098355,396,1,1,49,11,36g6ifzjliec1jqnbtf7yesme,0,99.9,0.2,2025-03-09T13:50:44.313Z,2025-03-09T22:05:11Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5569377385,155,,5569377395,212,39.6,5569377397,213,1.80,5569377393,141,56.9,5569377399,1,,5569377377,2,,5569377389,56,Center,5571632175,20,,5569377391,140,5569377381,6,5571632173,224,,,,,,,,,,91.3,,,,,,,,,,,,,,,,,,,
2786102421,421,44,1,49,13,36g6ifzjliec1jqnbtf7yesme,1,90.0,53.7,2025-03-09T13:50:46.387Z,2025-03-09T15:05:01Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5569397891,286,,5569401747,233,469,5569397889,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786103097,469,44,1,49,14,59as3grjvj19voay31j3yfgni,0,10.0,46.3,2025-03-09T13:50:46.388Z,2025-03-09T15:05:01Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5569401739,56,Back,5569401773,233,421,5569401741,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786102423,422,61,1,49,14,36g6ifzjliec1jqnbtf7yesme,0,90.4,49.0,2025-03-09T13:50:46.488Z,2025-03-09T22:10:47Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5569397899,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786098373,429,12,1,49,15,59as3grjvj19voay31j3yfgni,1,8.8,49.0,2025-03-09T13:50:48.386Z,2025-03-09T13:50:50Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5569377503,140,7.6,5569377541,15,,5569377507,212,16.0,5569377505,141,25.5,5569377501,56,Back,5569377509,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786098415,430,1,1,49,18,59as3grjvj19voay31j3yfgni,1,12.0,23.9,2025-03-09T13:50:50.659Z,2025-03-09T22:05:49Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5569377757,212,4.9,5569377755,141,24.8,5569377753,140,7.4,5569377759,213,3.02,5569377751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786098443,431,12,1,49,19,59as3grjvj19voay31j3yfgni,1,4.3,25.5,2025-03-09T13:50:51.723Z,2025-03-09T22:06:20Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5569377885,56,Back,5569377889,141,9.1,5569377887,140,17.3,5569377891,212,17.6,5569377893,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786504763,885,1,1,49,20,36g6ifzjliec1jqnbtf7yesme,0,85.7,89.3,2025-03-09T13:50:52.410Z,2025-03-09T22:06:22Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5571634767,212,25.3,5571634765,141,52.2,5571634759,155,,5571634949,72,,5571634763,140,87.3,5571634769,213,4.78,5571634947,387,,5571634761,56,Center,5571634757,2,5571634945,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786103359,470,44,1,49,22,59as3grjvj19voay31j3yfgni,1,15.4,53.4,2025-03-09T13:50:54.388Z,2025-03-09T13:59:34Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5569403287,285,,5569403285,56,Back,5569403299,233,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786103185,423,44,1,49,22,36g6ifzjliec1jqnbtf7yesme,0,84.6,46.6,2025-03-09T13:50:54.389Z,2025-03-09T13:59:33Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5569402239,286,,5569403313,233,470,5569402237,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786098451,432,12,1,49,22,59as3grjvj19voay31j3yfgni,1,14.4,50.1,2025-03-09T13:50:54.426Z,2025-03-09T22:06:32Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5569377941,213,0.87,5569377931,140,21.8,5569377939,212,12.1,5569377929,56,Back,5569377943,15,,5569377935,141,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786098447,397,43,1,49,22,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-09T13:50:54.761Z,2025-03-09T22:06:44Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5569377915,1,0,5569377901,2,0,5569377913,213,4.79,5569377909,141,43.1,5569377903,155,0,5571635749,144,1,5569377911,212,33.2,5569377907,140,87.0,5569377905,56,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,
2786098487,433,1,1,49,24,59as3grjvj19voay31j3yfgni,1,21.8,63.7,2025-03-09T13:50:56.898Z,2025-03-09T13:50:59Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5569378133,212,5.9,5569378135,213,5.98,5569378125,3,,5569378127,56,Back,5569378131,141,61.1,5569378129,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786098507,434,1,1,49,26,59as3grjvj19voay31j3yfgni,1,27.2,61.1,2025-03-09T13:50:59.346Z,2025-03-09T15:14:02Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5569378249,141,59.4,5569378253,213,6.21,5569378247,140,42.0,5569378245,56,Back,5569378251,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786098527,436,1,1,49,28,59as3grjvj19voay31j3yfgni,1,42.4,59.3,2025-03-09T13:51:00.610Z,2025-03-09T13:51:02Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5569378371,56,Back,5569378373,140,46.3,5569378377,212,14.6,5569378379,213,1.29,5569378375,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786098599,437,1,1,49,34,59as3grjvj19voay31j3yfgni,1,65.7,96.9,2025-03-09T13:51:06.434Z,2025-03-09T13:51:10Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5569378725,212,31.7,5569378727,213,5.76,5569378723,141,73.5,5569378721,140,91.8,5569378719,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786098715,438,1,1,49,37,59as3grjvj19voay31j3yfgni,1,91.7,74.4,2025-03-09T13:51:10.146Z,2025-03-09T13:51:18Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5569379237,212,12.0,5569379235,141,71.4,5569379233,140,80.4,5569379239,213,3.31,5569379231,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786098645,398,83,1,49,42,36g6ifzjliec1jqnbtf7yesme,0,25.0,38.8,2025-03-09T13:51:15.161Z,2025-03-09T13:51:23Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5569379565,399,1qcf5gb8wf8f4tu94xh96yqy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786098767,439,1,1,49,46,59as3grjvj19voay31j3yfgni,1,75.9,50.3,2025-03-09T13:51:18.563Z,2025-03-09T13:51:22Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5569379501,212,30.3,5569379499,141,94.2,5569379493,155,,5569379503,213,1.40,5569379497,140,80.7,5569379495,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786098775,440,1,1,49,49,59as3grjvj19voay31j3yfgni,1,80.7,94.2,2025-03-09T13:51:22.226Z,2025-03-09T13:51:25Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5569379549,213,3.29,5569379545,141,92.3,5569379547,212,8.7,5569379541,56,Left,5569379543,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786098879,441,1,1,49,53,59as3grjvj19voay31j3yfgni,1,71.2,88.4,2025-03-09T13:51:25.618Z,2025-03-09T13:51:31Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5569379999,141,62.6,5569380003,213,4.00,5569379997,140,56.9,5569379995,56,Center,5569380001,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786098909,442,61,1,50,1,59as3grjvj19voay31j3yfgni,1,55.0,64.3,2025-03-09T13:51:34.243Z,2025-03-09T13:51:39Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5569380163,56,Center,5569380339,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786099081,399,5,1,50,3,36g6ifzjliec1jqnbtf7yesme,1,47.8,-2.0,2025-03-09T13:51:36.082Z,2025-03-09T14:08:25Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5569381009,56,Back,5569381011,347,,5569446131,233,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786098943,443,5,1,50,3,59as3grjvj19voay31j3yfgni,0,52.2,102.0,2025-03-09T13:51:36.082Z,2025-03-09T14:08:25Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5569380329,56,Left,5569380331,347,,5569446147,233,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786099087,400,17,1,50,18,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-09T13:51:50.874Z,2025-03-09T13:53:11Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5569382575,13,243,5569382577,485,,5569381081,31,,5569382573,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786099483,401,27,1,50,51,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-09T13:52:24.002Z,2025-03-09T13:52:29Z,,,,,5569382947,233,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786099479,444,27,1,50,51,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-03-09T13:52:24.002Z,2025-03-09T13:52:29Z,,,,,5569382923,53,4zrsiizdbzwwkmit3ta0f0dbe,5569382921,41,Injury,5569382975,233,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786099661,402,28,1,51,7,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-09T13:52:39.544Z,2025-03-09T13:52:41Z,,,,,5569383705,55,401,5569383867,233,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786099689,445,28,1,51,7,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-03-09T13:52:39.544Z,2025-03-09T13:52:42Z,,,,,5569383841,55,444,5569383889,233,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786099709,403,1,1,51,9,36g6ifzjliec1jqnbtf7yesme,1,60.0,0.0,2025-03-09T13:52:41.899Z,2025-03-09T22:08:00Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5569383981,56,Back,5569383989,213,2.83,5571639317,238,,5569383983,140,46.3,5569383985,141,5.3,5569383979,107,,5569383987,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786099717,404,61,1,51,11,36g6ifzjliec1jqnbtf7yesme,1,51.7,4.6,2025-03-09T13:52:43.991Z,2025-03-09T13:52:44Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5569384021,56,Right,5569384041,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786099777,405,5,1,51,17,36g6ifzjliec1jqnbtf7yesme,0,101.0,74.6,2025-03-09T13:52:49.442Z,2025-03-09T14:08:25Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5569385703,233,446,5569384281,56,Center,5569384283,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786100045,446,5,1,51,17,59as3grjvj19voay31j3yfgni,1,-1.0,25.4,2025-03-09T13:52:49.442Z,2025-03-09T13:53:13Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5569385685,233,405,5569385671,56,Back,5569385673,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786100097,447,1,1,51,40,59as3grjvj19voay31j3yfgni,1,4.7,41.5,2025-03-09T13:53:12.658Z,2025-03-09T13:53:16Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5569385993,74,,5569385983,141,30.0,5569385985,212,54.0,5569385979,56,Center,5569385987,213,6.14,5569385981,140,55.6,5569385989,1,,5569385977,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786100109,448,44,1,51,43,59as3grjvj19voay31j3yfgni,1,57.6,25.8,2025-03-09T13:53:16.306Z,2025-03-09T15:05:02Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5569386069,286,,5569386067,56,Center,5569386103,233,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786100111,406,44,1,51,43,36g6ifzjliec1jqnbtf7yesme,0,42.4,74.2,2025-03-09T13:53:16.307Z,2025-03-09T15:05:02Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5569386133,233,448,5569386071,56,Back,5569386073,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786100115,449,61,1,51,44,59as3grjvj19voay31j3yfgni,1,55.6,30.0,2025-03-09T13:53:17.007Z,2025-03-09T13:53:17Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5569386087,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786100133,450,1,1,51,45,59as3grjvj19voay31j3yfgni,1,55.5,31.8,2025-03-09T13:53:17.889Z,2025-03-09T13:53:19Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5569386197,141,41.5,5569386201,213,1.40,5569386195,140,56.6,5569386193,56,Center,5569386199,212,6.7,5569386191,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786100127,407,45,1,51,46,36g6ifzjliec1jqnbtf7yesme,0,44.2,62.6,2025-03-09T13:53:19.116Z,2025-03-09T13:53:23Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5569386163,56,Back,5569386285,233,451,5569386165,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786100141,451,3,1,51,46,59as3grjvj19voay31j3yfgni,1,55.8,37.4,2025-03-09T13:53:19.116Z,2025-03-09T22:08:26Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5569386273,233,407,5571640751,464,,5569386223,56,Center,5569386225,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786100145,452,61,1,51,47,59as3grjvj19voay31j3yfgni,0,56.6,41.3,2025-03-09T13:53:20.017Z,2025-03-09T13:53:20Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5569386241,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786100163,408,1,1,51,48,36g6ifzjliec1jqnbtf7yesme,0,40.4,62.9,2025-03-09T13:53:20.685Z,2025-03-09T22:08:33Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5569386339,140,59.1,5569386341,141,69.4,5571641165,155,,5569386337,56,Center,5569386345,213,0.22,5569386343,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786100219,453,1,1,51,50,59as3grjvj19voay31j3yfgni,1,47.5,28.6,2025-03-09T13:53:23.250Z,2025-03-09T13:53:26Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5569386647,140,52.6,5569386645,56,Right,5569386651,212,17.7,5569386643,155,,5569386649,141,3.8,5569386653,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786100221,454,3,1,51,54,59as3grjvj19voay31j3yfgni,0,57.4,3.3,2025-03-09T13:53:26.641Z,2025-03-09T22:10:15Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5571646063,233,409,5569386659,286,,5569386657,56,Right,5571641461,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786100229,409,7,1,51,54,36g6ifzjliec1jqnbtf7yesme,1,42.6,96.7,2025-03-09T13:53:26.642Z,2025-03-09T22:10:15Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5571641623,383,,5569386691,285,,5571641625,178,,5571646047,233,454,5569386689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786100293,411,1,1,51,55,36g6ifzjliec1jqnbtf7yesme,1,40.4,95.4,2025-03-09T13:53:27.612Z,2025-03-09T13:53:34Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5569387017,213,6.16,5569387015,212,16.2,5569387009,56,Left,5569387013,141,92.4,5569387011,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786100271,455,83,1,51,59,59as3grjvj19voay31j3yfgni,0,47.8,9.8,2025-03-09T13:53:31.488Z,2025-03-09T13:53:37Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5569387189,399,5lz41celw55rz3zh8pohclw5w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786100323,412,3,1,52,1,36g6ifzjliec1jqnbtf7yesme,1,61.0,93.9,2025-03-09T13:53:33.998Z,2025-03-09T22:08:57Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5569387185,233,456,5571642039,465,,5569387169,286,,5569387167,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786100299,456,45,1,52,1,59as3grjvj19voay31j3yfgni,0,39.0,6.1,2025-03-09T13:53:33.998Z,2025-03-09T15:06:06Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5569387049,56,Back,5569387199,233,412,5569387051,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786100329,413,1,1,52,4,36g6ifzjliec1jqnbtf7yesme,1,70.6,89.3,2025-03-09T13:53:36.620Z,2025-03-09T13:53:38Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5569387241,56,Center,5569387243,140,69.0,5569387247,212,16.3,5569387249,213,4.61,5569387245,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786100339,414,1,1,52,5,36g6ifzjliec1jqnbtf7yesme,1,68.6,64.5,2025-03-09T13:53:38.140Z,2025-03-09T13:54:33Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,1.0,5569387327,212,24.4,5569387325,141,34.5,5569387323,140,81.3,5569389745,154,,5569389747,22,,5569387329,213,5.29,5569389743,210,16,5569387321,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786100343,415,16,1,52,8,36g6ifzjliec1jqnbtf7yesme,1,86.4,33.1,2025-03-09T13:53:40.701Z,2025-03-09T22:09:20Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5569389805,103,15.2,5569463115,133,,5569389793,76,,5569388763,374,2025-03-09 13:53:39.601,5569387351,63,,5569389811,231,46.0,5569389803,102,53.8,5569389795,29,,5569387353,56,5571643119,396,5569388767,375,52:07.213,5569389797,154,5569387349,22,5571643117,395,2.7,51.6,Center,,5569388757,20,5569389799,55,414,,,5569389809,230,98.4,,,,,,,,
2786100763,457,1,1,52,50,59as3grjvj19voay31j3yfgni,1,49.9,50.3,2025-03-09T13:54:22.561Z,2025-03-09T13:54:41Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5569389485,140,39.3,5569389487,141,48.7,5569389483,56,Back,5569389493,279,G,5569389489,212,11.2,5569389491,213,3.24,5569390029,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786100767,458,1,1,52,52,59as3grjvj19voay31j3yfgni,0,39.3,48.7,2025-03-09T13:54:24.538Z,2025-03-09T13:54:56Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5569389527,1,,5569389525,213,6.00,5569390107,189,,5569389519,140,96.1,5569389515,157,,5569389523,212,62.0,5569389521,141,23.6,5569389517,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
