id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2703671811,534,1,1,45,11,77tfx9me4aaqhzv78bmgsy9bg,1,43.6,49.1,2024-07-27T14:45:51.365Z,2024-07-27T14:45:53Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5119377633,213,1.76,5119377625,56,Back,5119377629,141,76.7,5119377627,140,40.2,5119377631,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703671847,535,1,1,45,13,77tfx9me4aaqhzv78bmgsy9bg,1,40.2,76.9,2024-07-27T14:45:53.077Z,2024-07-27T14:45:56Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5119377773,140,62.6,5119377771,56,Left,5119377779,213,0.44,5119377777,212,26.0,5119377775,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703671867,536,1,1,45,16,77tfx9me4aaqhzv78bmgsy9bg,1,64.3,94.3,2024-07-27T14:45:56.421Z,2024-07-27T14:45:59Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5119377889,212,17.9,5119377891,213,3.36,5119377885,140,47.7,5119377887,141,88.6,5119377883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703671905,537,1,1,45,19,77tfx9me4aaqhzv78bmgsy9bg,1,51.6,88.6,2024-07-27T14:45:59.061Z,2024-07-27T14:46:02Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5119378125,213,0.32,5119378117,56,Left,5119378119,140,68.2,5119378121,141,97.0,5119378123,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703671925,538,1,1,45,22,77tfx9me4aaqhzv78bmgsy9bg,1,65.4,95.8,2024-07-27T14:46:02.261Z,2024-07-27T14:46:05Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5119378235,141,64.8,5119378239,213,3.75,5119378237,212,37.1,5119378231,56,Back,5119378241,1,,5119378233,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703671943,539,1,1,45,25,77tfx9me4aaqhzv78bmgsy9bg,1,36.8,64.3,2024-07-27T14:46:04.948Z,2024-07-27T14:46:07Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5119378321,56,Back,5119378325,141,52.1,5119378327,212,11.4,5119378329,213,5.47,5119378323,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703671963,540,1,1,45,28,77tfx9me4aaqhzv78bmgsy9bg,1,41.7,63.8,2024-07-27T14:46:07.845Z,2024-07-27T14:46:10Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5119378433,1,,5119378423,56,Left,5119378425,140,67.9,5119378429,212,34.2,5119378427,141,93.6,5119378421,155,,5119378431,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703671999,541,2,1,45,30,77tfx9me4aaqhzv78bmgsy9bg,1,67.2,93.0,2024-07-27T14:46:10.518Z,2024-07-27T17:47:35Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5119378643,140,76.5,5119378647,7,4rgz5z372h6sbwhpxl69cb6c5,5119378649,56,Center,5119378645,141,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703671973,336,43,1,45,32,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-07-27T14:46:12.491Z,2024-07-27T14:46:22Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5119379041,144,44,5119378489,56,Back,5119378491,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703672055,337,43,1,45,33,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-07-27T14:46:13.836Z,2024-07-27T14:46:24Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5119378929,56,Back,5119378937,213,5.63,5119378935,212,3.0,5119378931,140,22.1,5119379141,144,12,5119378933,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703672229,339,1,1,46,7,59as3grjvj19voay31j3yfgni,0,26.6,34.5,2024-07-27T14:46:46.923Z,2024-07-27T14:46:50Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5119380001,241,,5119380013,1,,5119379997,5,,5119379999,157,,5119380009,212,44.0,5119380005,140,68.5,5119380007,141,36.1,5119380003,56,Center,5119380011,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,
2703672263,542,1,1,46,9,77tfx9me4aaqhzv78bmgsy9bg,1,29.1,60.1,2024-07-27T14:46:49.636Z,2024-07-27T14:46:52Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5119380101,140,39.4,5119380105,212,10.9,5119380107,213,0.12,5119380103,141,62.0,5119380097,3,,5119380099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703672269,543,44,1,46,12,77tfx9me4aaqhzv78bmgsy9bg,1,43.2,64.8,2024-07-27T14:46:52.324Z,2024-07-27T14:46:53Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5119380137,233,340,5119380121,285,,5119380119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703672265,340,44,1,46,12,59as3grjvj19voay31j3yfgni,0,56.8,35.2,2024-07-27T14:46:52.325Z,2024-07-27T14:46:53Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5119380145,233,543,5119380111,56,Center,5119380113,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703672283,544,1,1,46,12,77tfx9me4aaqhzv78bmgsy9bg,1,39.7,61.8,2024-07-27T14:46:52.709Z,2024-07-27T14:47:24Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5119380197,141,72.4,5119380195,140,38.3,5119380199,212,7.4,5119380201,213,1.77,5119380191,3,,5119381225,156,,5119380193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703672285,545,61,1,46,14,77tfx9me4aaqhzv78bmgsy9bg,0,38.3,72.4,2024-07-27T14:46:54.099Z,2024-07-27T14:47:29Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5119380205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703672313,341,1,1,46,16,59as3grjvj19voay31j3yfgni,0,37.1,6.1,2024-07-27T14:46:56.508Z,2024-07-27T14:46:59Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5119380399,212,43.3,5119380397,141,13.1,5119380395,140,78.1,5119380393,56,Right,5119380403,1,,5119380391,155,,5119380401,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703672351,342,27,1,46,19,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-07-27T14:46:59.398Z,2024-07-27T14:47:05Z,,,,,5119380633,233,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703672353,546,27,1,46,19,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-07-27T14:46:59.398Z,2024-07-27T14:47:04Z,,,,,5119380613,233,342,5119380605,41,Injury,5119380607,53,3nok8qxxj2zl831wgvc7abxuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703672517,343,28,1,46,51,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-07-27T14:47:31.188Z,2024-07-27T14:47:36Z,,,,,5119381615,233,547,5119381579,55,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703672483,547,28,1,46,51,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-07-27T14:47:31.188Z,2024-07-27T14:47:36Z,,,,,5119381371,55,546,5119381605,233,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703672635,345,1,1,47,13,59as3grjvj19voay31j3yfgni,1,53.0,11.6,2024-07-27T14:47:53.675Z,2024-07-27T14:47:55Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5119382143,212,16.3,5119382141,141,31.5,5119382139,140,44.4,5119382137,56,Back,5119382145,213,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703672655,346,1,1,47,15,59as3grjvj19voay31j3yfgni,1,44.4,31.5,2024-07-27T14:47:55.195Z,2024-07-27T14:47:58Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5119382229,56,Back,5119382237,213,2.08,5119382235,212,18.9,5119382231,140,35.7,5119382233,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703672681,347,1,1,47,18,59as3grjvj19voay31j3yfgni,1,36.3,53.7,2024-07-27T14:47:58.588Z,2024-07-27T14:48:00Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5119382339,56,Back,5119382347,213,4.71,5119382345,212,16.5,5119382341,140,36.3,5119382343,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703672705,348,1,1,47,20,59as3grjvj19voay31j3yfgni,0,36.9,25.9,2024-07-27T14:48:00.236Z,2024-07-27T17:48:53Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5119382463,213,1.70,5119382457,140,34.6,5119382459,141,54.3,5119382455,56,Back,5119382461,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703672701,549,30,1,47,22,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-07-27T14:48:01.917Z,2024-07-27T14:48:09Z,,,,,5119382441,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703672707,349,30,1,47,22,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-07-27T14:48:02.174Z,2024-07-27T14:48:06Z,,,,,5119382467,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676127,355,32,2,45,0,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-07-27T15:03:10.512Z,2024-07-27T15:03:12Z,,,,,5119400655,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676123,554,32,2,45,0,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-07-27T15:03:10.512Z,2024-07-27T16:44:03Z,,,,,5119400635,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676133,555,1,2,45,0,77tfx9me4aaqhzv78bmgsy9bg,1,50.0,50.1,2024-07-27T15:03:10.513Z,2024-07-27T15:31:08Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5119400687,212,5.9,5119400685,141,49.4,5119400689,213,3.22,5119400681,56,Back,5119400691,279,S,5119400683,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676141,556,1,2,45,1,77tfx9me4aaqhzv78bmgsy9bg,1,44.4,49.4,2024-07-27T15:03:12.272Z,2024-07-27T15:03:14Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5119400747,213,1.79,5119400745,212,20.8,5119400739,56,Back,5119400741,140,40.0,5119400743,141,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676195,557,1,2,45,3,77tfx9me4aaqhzv78bmgsy9bg,1,40.3,79.2,2024-07-27T15:03:13.967Z,2024-07-27T15:03:19Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5119401031,141,96.0,5119401027,56,Left,5119401035,213,0.50,5119401029,140,60.4,5119401033,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676217,558,1,2,45,9,77tfx9me4aaqhzv78bmgsy9bg,0,62.4,87.8,2024-07-27T15:03:19.552Z,2024-07-27T15:03:23Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5119401133,1,,5119401123,56,Right,5119401125,140,75.6,5119401129,212,62.6,5119401127,141,0.0,5119401119,155,,5119401131,213,4.94,5119401121,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676241,356,5,2,45,12,59as3grjvj19voay31j3yfgni,1,21.6,101.6,2024-07-27T15:03:23.036Z,2024-07-27T15:47:30Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5119401249,347,,5119401247,56,Back,5119401251,233,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676229,559,5,2,45,12,77tfx9me4aaqhzv78bmgsy9bg,0,78.4,-1.6,2024-07-27T15:03:23.036Z,2024-07-27T15:03:25Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5119401255,233,356,5119401191,347,,5119401189,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676405,357,1,2,45,27,59as3grjvj19voay31j3yfgni,0,24.1,100.0,2024-07-27T15:03:38.364Z,2024-07-27T15:03:42Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5119402083,212,45.2,5119402081,141,91.2,5119402085,213,6.13,5119402087,1,,5119402077,56,Left,5119402075,107,,5119402079,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676409,560,1,2,45,31,77tfx9me4aaqhzv78bmgsy9bg,1,38.9,10.1,2024-07-27T15:03:42.063Z,2024-07-27T15:03:43Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5119402123,3,,5119402133,213,5.48,5119402125,56,Back,5119402129,141,3.5,5119402127,140,43.0,5119402131,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676431,562,1,2,45,33,77tfx9me4aaqhzv78bmgsy9bg,0,43.0,3.5,2024-07-27T15:03:43.951Z,2024-07-27T15:03:45Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5119402187,56,Back,5119402191,140,46.5,5119402203,213,1.26,5119402199,212,12.0,5119402195,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676433,358,8,2,45,34,59as3grjvj19voay31j3yfgni,1,54.6,72.9,2024-07-27T15:03:45.275Z,2024-07-27T17:49:45Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5119402209,56,Center,5119902415,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676467,359,1,2,45,36,59as3grjvj19voay31j3yfgni,1,54.5,63.1,2024-07-27T15:03:47.115Z,2024-07-27T15:03:49Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5119402403,56,Back,5119402409,212,12.5,5119402407,141,66.9,5119402405,140,42.9,5119402411,213,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676483,361,1,2,45,38,59as3grjvj19voay31j3yfgni,1,42.9,66.9,2024-07-27T15:03:49.276Z,2024-07-27T15:03:50Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5119402503,213,0.13,5119402495,56,Center,5119402499,141,72.3,5119402497,140,69.8,5119402501,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676527,362,1,2,45,39,59as3grjvj19voay31j3yfgni,1,69.8,72.3,2024-07-27T15:03:50.268Z,2024-07-27T15:03:56Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5119402733,140,83.2,5119402731,56,Left,5119402735,141,86.5,5119402739,213,0.60,5119402737,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676581,363,1,2,45,50,59as3grjvj19voay31j3yfgni,1,97.1,82.7,2024-07-27T15:04:00.717Z,2024-07-27T15:04:02Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5119402961,212,6.7,5119402959,141,89.3,5119402955,56,Left,5119402957,140,92.4,5119402963,213,2.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676613,364,3,2,45,51,59as3grjvj19voay31j3yfgni,1,92.8,87.0,2024-07-27T15:04:02.095Z,2024-07-27T17:50:01Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5119903163,465,,5119403089,286,,5119403087,56,Left,5119403123,233,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676575,563,45,2,45,51,77tfx9me4aaqhzv78bmgsy9bg,0,7.2,13.0,2024-07-27T15:04:02.095Z,2024-07-27T15:04:06Z,3nto7ft0b2a47lqd7ethkkrxm,O. Antman,,,5119402941,285,,5119403145,233,364,5119402939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676629,365,3,2,45,54,59as3grjvj19voay31j3yfgni,1,96.1,69.4,2024-07-27T15:04:05.484Z,2024-07-27T17:50:09Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5119403163,286,,5119403161,56,Center,5119403181,233,564,5119903501,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676619,564,45,2,45,54,77tfx9me4aaqhzv78bmgsy9bg,0,3.9,30.6,2024-07-27T15:04:05.484Z,2024-07-27T15:04:07Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5119403113,56,Back,5119403115,285,,5119403199,233,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676639,366,1,2,45,55,59as3grjvj19voay31j3yfgni,0,99.0,68.5,2024-07-27T15:04:05.780Z,2024-07-27T15:04:10Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5119403291,195,,5119403211,56,Center,5119403213,140,96.8,5119403215,141,60.5,5119403219,213,4.31,5119403217,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676637,565,43,2,45,56,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-07-27T15:04:07.346Z,2024-07-27T15:04:11Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5119403337,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676655,566,12,2,45,57,77tfx9me4aaqhzv78bmgsy9bg,1,3.1,42.0,2024-07-27T15:04:07.935Z,2024-07-27T15:04:10Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5119403287,212,34.4,5119403289,213,5.27,5119403285,141,0.0,5119403309,167,,5119403283,140,20.3,5119403281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676713,367,5,2,45,58,59as3grjvj19voay31j3yfgni,1,81.8,101.0,2024-07-27T15:04:09.329Z,2024-07-27T15:47:31Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5119403561,56,Left,5119403565,347,,5119403599,233,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676659,567,5,2,45,58,77tfx9me4aaqhzv78bmgsy9bg,0,18.2,-1.0,2024-07-27T15:04:09.329Z,2024-07-27T15:04:17Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5119403621,233,367,5119403307,347,,5119403305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676801,368,1,2,46,17,59as3grjvj19voay31j3yfgni,1,72.3,100.0,2024-07-27T15:04:28.299Z,2024-07-27T15:04:29Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5119404087,56,Left,5119404093,140,81.0,5119404083,107,,5119404099,213,5.56,5119404095,141,89.7,5119404097,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676807,369,1,2,46,19,59as3grjvj19voay31j3yfgni,1,81.0,89.7,2024-07-27T15:04:29.692Z,2024-07-27T15:04:30Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5119404115,141,93.9,5119404119,213,2.74,5119404117,212,7.3,5119404123,156,,5119404113,140,74.6,5119404111,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676863,370,1,2,46,24,59as3grjvj19voay31j3yfgni,1,93.9,82.1,2024-07-27T15:04:34.732Z,2024-07-27T15:05:16Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,1.0,5119404561,195,,5119404435,141,61.5,5119404439,213,4.12,5119404437,212,16.9,5119405779,210,15,5119404433,140,84.9,5119404431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676865,371,15,2,46,28,59as3grjvj19voay31j3yfgni,1,85.3,61.1,2024-07-27T15:04:39.022Z,2024-07-27T17:50:50Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5119405819,233,568,5119405687,82,,5119405811,230,98.4,5119405801,102,47.0,5119404449,22,,5119405805,215,,5119405809,147,55.4,5119905653,80,,5119405797,55,370,5119404453,56,Center,5119405807,146,91.2,5119405813,231,51.6,5119405795,29,,5119405675,72,,5119405803,103,5119905651,17,,,19,,,,
2703676883,568,10,2,46,28,77tfx9me4aaqhzv78bmgsy9bg,1,9.3,40.8,2024-07-27T15:04:39.122Z,2024-07-27T15:05:17Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5119404523,94,,5119405835,233,371,5119404525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676899,570,1,2,46,33,77tfx9me4aaqhzv78bmgsy9bg,0,22.0,58.5,2024-07-27T15:04:44.270Z,2024-07-27T15:04:45Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5119404599,212,22.8,5119404595,140,40.7,5119404597,141,75.4,5119404593,56,Back,5119404601,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676931,372,61,2,46,36,59as3grjvj19voay31j3yfgni,1,66.3,11.6,2024-07-27T15:04:46.715Z,2024-07-27T15:06:02Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5119404747,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676951,374,1,2,46,37,59as3grjvj19voay31j3yfgni,1,70.2,4.0,2024-07-27T15:04:48.508Z,2024-07-27T15:04:51Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5119404841,141,10.3,5119404839,140,68.5,5119404837,56,Right,5119404845,213,1.97,5119404843,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676959,375,1,2,46,40,59as3grjvj19voay31j3yfgni,1,66.2,4.9,2024-07-27T15:04:51.132Z,2024-07-27T15:06:50Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5119404887,212,9.0,5119404885,141,2.8,5119404889,213,3.30,5119404881,56,Right,5119404883,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676977,376,1,2,46,41,59as3grjvj19voay31j3yfgni,0,54.0,1.9,2024-07-27T15:04:52.076Z,2024-07-27T15:06:48Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5119404983,140,61.0,5119404981,56,Right,5119404985,141,0.0,5119404989,213,6.04,5119404987,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676995,378,5,2,46,42,59as3grjvj19voay31j3yfgni,0,60.0,-1.5,2024-07-27T15:04:53.343Z,2024-07-27T15:47:31Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5119405047,56,Right,5119405081,233,571,5119405051,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676997,571,5,2,46,42,77tfx9me4aaqhzv78bmgsy9bg,1,40.0,101.5,2024-07-27T15:04:53.343Z,2024-07-27T15:04:55Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5119405053,56,Back,5119405055,347,,5119405077,233,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703676983,377,43,2,46,43,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-07-27T15:04:53.692Z,2024-07-27T15:06:49Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5119405007,56,Right,5119409447,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703677147,572,1,2,47,0,77tfx9me4aaqhzv78bmgsy9bg,1,42.6,100.0,2024-07-27T15:05:11.470Z,2024-07-27T15:05:17Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5119405853,107,,5119405863,213,3.57,5119405859,141,90.6,5119405857,140,26.9,5119405855,56,Back,5119405861,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703677163,573,1,2,47,6,77tfx9me4aaqhzv78bmgsy9bg,1,26.0,74.7,2024-07-27T15:05:17.486Z,2024-07-27T15:05:20Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5119405933,213,0.01,5119405931,212,11.6,5119405929,141,74.9,5119405925,56,Back,5119405927,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703677189,574,1,2,47,9,77tfx9me4aaqhzv78bmgsy9bg,1,37.0,74.9,2024-07-27T15:05:20.318Z,2024-07-27T15:05:24Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5119406059,56,Back,5119406063,141,96.1,5119406061,140,45.0,5119406065,212,16.7,5119406067,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703677211,575,1,2,47,14,77tfx9me4aaqhzv78bmgsy9bg,1,58.6,94.6,2024-07-27T15:05:24.814Z,2024-07-27T15:05:27Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5119406193,212,16.4,5119406189,140,44.9,5119406187,56,Back,5119406195,213,3.64,5119406191,141,83.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
