id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2815341697,554,1,2,46,43,77tfx9me4aaqhzv78bmgsy9bg,1,60.6,27.6,2025-05-16T18:10:13.684Z,2025-05-16T18:10:15Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5730505305,140,65.4,5730505307,141,40.0,5730505311,212,9.8,5730505313,213,1.03,5730505301,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341701,555,1,2,46,45,77tfx9me4aaqhzv78bmgsy9bg,1,65.3,39.8,2025-05-16T18:10:15.460Z,2025-05-16T18:10:16Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5730505345,213,2.73,5730505339,140,48.8,5730505341,141,51.0,5730505337,56,Back,5730505343,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341717,556,1,2,46,46,77tfx9me4aaqhzv78bmgsy9bg,1,48.7,51.2,2025-05-16T18:10:16.404Z,2025-05-16T18:10:18Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5730505439,140,56.2,5730505445,213,1.10,5730505441,141,73.8,5730505437,56,Center,5730505443,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341729,557,1,2,46,48,77tfx9me4aaqhzv78bmgsy9bg,0,56.2,73.6,2025-05-16T18:10:18.502Z,2025-05-16T18:10:19Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5730505493,141,73.0,5730505491,140,58.2,5730505489,56,Center,5730505487,155,,5730505497,213,6.09,5730505495,212,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341721,320,61,2,46,48,5rz9enoyknpg8ji78za5b82p0,1,33.1,30.5,2025-05-16T18:10:18.694Z,2025-05-16T18:10:18Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5730505463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341755,321,1,2,46,50,5rz9enoyknpg8ji78za5b82p0,1,26.8,39.4,2025-05-16T18:10:20.629Z,2025-05-16T18:10:22Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5730505629,56,Back,5730505637,213,0.34,5730505635,212,9.9,5730505631,140,35.7,5730505627,3,,5730505633,141,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815406693,744,44,2,46,51,5rz9enoyknpg8ji78za5b82p0,1,39.6,41.2,2025-05-16T18:10:21.795Z,2025-05-16T19:28:44Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5730868865,56,Back,5730868869,285,,5730868871,233,1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815406687,1032,44,2,46,51,77tfx9me4aaqhzv78bmgsy9bg,0,60.4,58.8,2025-05-16T18:10:21.796Z,2025-05-16T19:28:44Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5730868847,56,Center,5730868849,286,,5730868897,233,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341765,322,1,2,46,52,5rz9enoyknpg8ji78za5b82p0,1,36.2,44.6,2025-05-16T18:10:22.421Z,2025-05-16T18:10:23Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5730505701,213,6.11,5730505697,141,43.3,5730505695,140,41.1,5730505691,168,,5730505699,212,5.2,5730505689,3,,5730505693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341781,323,1,2,46,53,5rz9enoyknpg8ji78za5b82p0,1,44.2,42.8,2025-05-16T18:10:23.733Z,2025-05-16T18:10:25Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5730505769,56,Back,5730505773,141,32.0,5730505777,213,4.95,5730505775,212,7.6,5730505771,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341801,325,1,2,46,55,5rz9enoyknpg8ji78za5b82p0,1,53.8,27.3,2025-05-16T18:10:25.942Z,2025-05-16T18:10:27Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5730505843,213,4.99,5730505841,212,11.5,5730505835,56,Right,5730505837,140,56.8,5730505839,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341833,326,1,2,46,57,5rz9enoyknpg8ji78za5b82p0,0,56.9,8.8,2025-05-16T18:10:27.461Z,2025-05-16T18:10:30Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5730506033,212,21.7,5730506027,56,Right,5730506035,213,6.16,5730506029,140,77.4,5730506031,141,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341867,559,1,2,47,1,77tfx9me4aaqhzv78bmgsy9bg,1,21.7,96.6,2025-05-16T18:10:31.845Z,2025-05-16T18:10:34Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5730506197,212,25.7,5730506195,141,72.0,5730506199,213,3.85,5730506191,56,Back,5730506193,140,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341925,560,1,2,47,4,77tfx9me4aaqhzv78bmgsy9bg,0,2.2,76.1,2025-05-16T18:10:34.757Z,2025-05-16T18:10:40Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5730506521,1,,5730506515,141,81.2,5730506517,212,37.7,5730506509,157,,5730506513,140,38.0,5730506511,56,Back,5730506519,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341917,327,44,2,47,8,5rz9enoyknpg8ji78za5b82p0,1,62.2,17.8,2025-05-16T18:10:38.374Z,2025-05-16T20:50:43Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5730506495,286,,5730506573,233,561,5730506493,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341931,561,44,2,47,8,77tfx9me4aaqhzv78bmgsy9bg,0,37.8,82.2,2025-05-16T18:10:38.375Z,2025-05-16T20:50:44Z,3qcjzsb466tfri5yrj35wztw4,L. Nene,,,5730506585,233,327,5730506543,56,Back,5730506545,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341929,328,8,2,47,8,5rz9enoyknpg8ji78za5b82p0,1,60.7,16.0,2025-05-16T18:10:39.014Z,2025-05-16T19:29:13Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5730506547,15,,5730871185,385,,5730506541,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815407411,745,83,2,47,10,5rz9enoyknpg8ji78za5b82p0,1,63.3,48.1,2025-05-16T18:10:40.931Z,2025-05-16T19:29:34Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5730872809,399,7a1vtc0e7ubua2t0dwx9ufk7o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341981,562,1,2,47,11,77tfx9me4aaqhzv78bmgsy9bg,1,36.3,42.1,2025-05-16T18:10:41.830Z,2025-05-16T18:10:45Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5730506831,140,33.9,5730506833,141,11.6,5730506837,213,4.59,5730506835,212,20.9,5730506829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342001,563,1,2,47,15,77tfx9me4aaqhzv78bmgsy9bg,1,35.4,11.4,2025-05-16T18:10:45.670Z,2025-05-16T18:10:47Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5730506937,212,20.5,5730506941,213,0.35,5730506935,141,21.8,5730506929,56,Center,5730506931,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342009,564,1,2,47,17,77tfx9me4aaqhzv78bmgsy9bg,0,55.2,20.9,2025-05-16T18:10:47.750Z,2025-05-16T18:10:49Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5730506983,141,9.1,5730506979,56,Right,5730506987,213,5.84,5730506985,212,18.5,5730506981,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342043,330,1,2,47,19,5rz9enoyknpg8ji78za5b82p0,1,24.9,86.7,2025-05-16T18:10:49.861Z,2025-05-16T18:10:52Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5730507145,213,3.66,5730507139,141,68.2,5730507133,56,Back,5730507135,140,3.8,5730507143,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342073,331,1,2,47,22,5rz9enoyknpg8ji78za5b82p0,1,3.0,71.1,2025-05-16T18:10:52.550Z,2025-05-16T18:10:56Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5730507301,212,13.0,5730507295,56,Back,5730507297,140,5.9,5730507303,213,1.33,5730507299,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342105,332,1,2,47,26,5rz9enoyknpg8ji78za5b82p0,1,13.3,95.1,2025-05-16T18:10:56.358Z,2025-05-16T18:10:58Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5730507463,213,6.05,5730507459,141,90.8,5730507455,56,Back,5730507457,140,24.8,5730507461,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342151,333,1,2,47,28,5rz9enoyknpg8ji78za5b82p0,1,25.4,89.0,2025-05-16T18:10:58.662Z,2025-05-16T18:11:03Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5730507753,212,4.6,5730507751,141,82.4,5730507749,140,26.4,5730507747,56,Back,5730507755,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342163,334,1,2,47,32,5rz9enoyknpg8ji78za5b82p0,0,39.7,76.4,2025-05-16T18:11:03.126Z,2025-05-16T18:11:03Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5730507813,212,14.5,5730507809,140,46.2,5730507811,141,57.6,5730507815,213,5.20,5730507807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342195,565,1,2,47,34,77tfx9me4aaqhzv78bmgsy9bg,1,54.1,47.2,2025-05-16T18:11:04.934Z,2025-05-16T18:11:05Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5730507921,212,14.4,5730507919,141,36.0,5730507923,213,3.70,5730507915,56,Back,5730507917,140,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342209,567,1,2,47,35,77tfx9me4aaqhzv78bmgsy9bg,1,39.5,35.2,2025-05-16T18:11:06.086Z,2025-05-16T18:11:06Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5730507963,56,Back,5730507971,213,0.93,5730507969,212,5.4,5730507965,140,42.6,5730507967,141,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342221,568,1,2,47,36,77tfx9me4aaqhzv78bmgsy9bg,1,42.3,42.2,2025-05-16T18:11:06.614Z,2025-05-16T18:11:11Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5730508015,140,38.3,5730508017,141,69.1,5730508021,213,1.80,5730508019,212,18.8,5730508013,56,Back,5730508055,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342219,335,43,2,47,36,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-05-16T18:11:06.982Z,2025-05-16T18:11:35Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5730509411,144,61,5730508001,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342269,569,1,2,47,41,77tfx9me4aaqhzv78bmgsy9bg,1,51.3,73.9,2025-05-16T18:11:11.528Z,2025-05-16T18:11:13Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5730508297,141,54.6,5730508295,140,52.6,5730508299,212,13.2,5730508293,56,Center,5730508301,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342293,570,1,2,47,42,77tfx9me4aaqhzv78bmgsy9bg,1,52.6,54.5,2025-05-16T18:11:13.175Z,2025-05-16T18:11:17Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5730508435,213,4.11,5730508429,140,43.9,5730508433,212,16.2,5730508427,56,Back,5730508431,141,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342301,571,1,2,47,46,77tfx9me4aaqhzv78bmgsy9bg,1,56.3,27.6,2025-05-16T18:11:16.950Z,2025-05-16T18:11:17Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5730508485,213,6.22,5730508473,56,Center,5730508481,141,26.7,5730508477,140,66.2,5730508483,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342341,572,1,2,47,47,77tfx9me4aaqhzv78bmgsy9bg,1,66.3,26.4,2025-05-16T18:11:17.798Z,2025-05-16T18:11:21Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5730508679,141,28.3,5730508683,213,3.08,5730508677,140,45.5,5730508675,56,Back,5730508681,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342357,573,1,2,47,50,77tfx9me4aaqhzv78bmgsy9bg,1,50.9,29.2,2025-05-16T18:11:21.142Z,2025-05-16T18:11:23Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5730508787,213,6.02,5730508785,212,7.4,5730508781,140,57.7,5730508779,56,Center,5730508783,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342383,574,1,2,47,52,77tfx9me4aaqhzv78bmgsy9bg,1,60.3,22.5,2025-05-16T18:11:22.982Z,2025-05-16T18:11:27Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5730508959,140,63.4,5730508961,141,6.8,5730508969,213,5.01,5730508957,56,Right,5730508965,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342399,575,1,2,47,56,77tfx9me4aaqhzv78bmgsy9bg,1,68.1,10.1,2025-05-16T18:11:27.047Z,2025-05-16T18:11:29Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5730509083,56,Center,5730509091,213,2.04,5730509085,140,63.3,5730509087,141,24.6,5730509089,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342419,576,1,2,47,58,77tfx9me4aaqhzv78bmgsy9bg,1,63.2,24.4,2025-05-16T18:11:28.935Z,2025-05-16T18:11:30Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5730509151,56,Center,5730509159,213,1.44,5730509155,141,36.4,5730509157,212,8.2,5730509153,140,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342435,577,1,2,48,0,77tfx9me4aaqhzv78bmgsy9bg,1,64.2,36.4,2025-05-16T18:11:30.727Z,2025-05-16T18:11:32Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5730509253,140,53.1,5730509259,213,2.77,5730509251,56,Center,5730509255,141,43.1,5730509257,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342461,578,1,2,48,2,77tfx9me4aaqhzv78bmgsy9bg,1,53.0,43.1,2025-05-16T18:11:32.390Z,2025-05-16T18:11:35Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5730509379,56,Center,5730509387,213,1.20,5730509385,212,24.9,5730509383,141,77.2,5730509381,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342487,579,1,2,48,4,77tfx9me4aaqhzv78bmgsy9bg,1,61.7,77.2,2025-05-16T18:11:35.079Z,2025-05-16T18:11:39Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5730509561,212,12.7,5730509563,213,1.16,5730509559,141,94.4,5730509557,140,66.5,5730509555,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342507,580,1,2,48,8,77tfx9me4aaqhzv78bmgsy9bg,1,69.9,90.9,2025-05-16T18:11:39.191Z,2025-05-16T18:11:42Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5730509689,212,16.0,5730509685,141,84.1,5730509683,140,55.3,5730509679,56,Left,5730509693,213,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342529,581,1,2,48,11,77tfx9me4aaqhzv78bmgsy9bg,1,55.3,83.9,2025-05-16T18:11:42.023Z,2025-05-16T18:11:45Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5730509877,141,62.0,5730509875,140,62.7,5730509879,212,16.8,5730509881,213,5.19,5730509873,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342547,582,1,2,48,14,77tfx9me4aaqhzv78bmgsy9bg,1,63.0,62.6,2025-05-16T18:11:44.903Z,2025-05-16T18:11:45Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5730509955,213,1.69,5730509947,56,Left,5730509949,140,61.7,5730509951,141,79.7,5730509953,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342571,583,1,2,48,15,77tfx9me4aaqhzv78bmgsy9bg,1,61.7,80.3,2025-05-16T18:11:45.591Z,2025-05-16T18:11:48Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5730510109,141,93.6,5730510111,212,13.5,5730510107,140,71.3,5730510105,56,Left,5730510113,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342593,584,1,2,48,17,77tfx9me4aaqhzv78bmgsy9bg,0,71.3,93.6,2025-05-16T18:11:48.120Z,2025-05-16T18:11:50Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5730510245,212,26.1,5730510231,56,Center,5730510239,141,65.8,5730510249,213,5.47,5730510235,140,88.4,5730510227,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342607,336,52,2,48,21,5rz9enoyknpg8ji78za5b82p0,1,8.8,30.4,2025-05-16T18:11:51.368Z,2025-05-16T19:30:52Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5730878529,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342767,337,1,2,48,32,5rz9enoyknpg8ji78za5b82p0,1,11.7,46.7,2025-05-16T18:12:02.648Z,2025-05-16T18:12:05Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5730511313,213,1.56,5730511311,212,13.8,5730511307,140,11.9,5730511305,56,Back,5730511303,123,,5730511309,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342779,338,1,2,48,34,5rz9enoyknpg8ji78za5b82p0,1,11.9,67.0,2025-05-16T18:12:04.920Z,2025-05-16T18:12:06Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5730511379,213,6.21,5730511371,56,Back,5730511373,140,24.3,5730511375,141,65.6,5730511377,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342845,339,1,2,48,36,5rz9enoyknpg8ji78za5b82p0,1,24.3,65.6,2025-05-16T18:12:06.312Z,2025-05-16T18:12:12Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5730511713,141,90.6,5730511715,212,17.5,5730511719,213,1.81,5730511709,56,Back,5730511711,140,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342849,340,50,2,48,42,5rz9enoyknpg8ji78za5b82p0,1,32.2,93.4,2025-05-16T18:12:12.584Z,2025-05-16T19:31:26Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5730511729,56,Back,5730512083,233,585,5730880899,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342905,585,7,2,48,42,77tfx9me4aaqhzv78bmgsy9bg,1,67.8,6.6,2025-05-16T18:12:12.585Z,2025-05-16T19:31:25Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5730880851,384,,5730512013,56,Right,5730512113,286,,5730512055,233,340,5730880853,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342909,586,3,2,48,45,77tfx9me4aaqhzv78bmgsy9bg,0,64.1,9.2,2025-05-16T18:12:15.399Z,2025-05-16T19:31:35Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5730512061,233,341,5730512039,56,Right,5730881513,465,,5730512041,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342899,341,7,2,48,45,5rz9enoyknpg8ji78za5b82p0,1,35.9,90.8,2025-05-16T18:12:15.400Z,2025-05-16T19:31:40Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5730511989,285,,5730881773,385,,5730881775,178,,5730511987,56,Back,5730511985,167,,5730512043,233,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342901,342,5,2,48,47,5rz9enoyknpg8ji78za5b82p0,0,44.4,101.2,2025-05-16T18:12:17.721Z,2025-05-16T18:59:17Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5730512239,233,587,5730511991,56,Back,5730511993,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342929,587,5,2,48,47,77tfx9me4aaqhzv78bmgsy9bg,1,55.6,-1.2,2025-05-16T18:12:17.721Z,2025-05-16T18:59:17Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5730512171,56,Right,5730512191,233,342,5730512173,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342955,588,1,2,48,50,77tfx9me4aaqhzv78bmgsy9bg,1,49.5,0.0,2025-05-16T18:12:21.240Z,2025-05-16T18:12:23Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5730512313,212,18.3,5730512311,141,20.3,5730512307,56,Back,5730512305,107,,5730512309,140,38.9,5730512315,213,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342971,589,1,2,48,52,77tfx9me4aaqhzv78bmgsy9bg,1,37.0,22.7,2025-05-16T18:12:23.240Z,2025-05-16T18:12:25Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5730512409,212,6.9,5730512403,56,Back,5730512407,141,13.1,5730512405,140,39.2,5730512411,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342995,590,1,2,48,57,77tfx9me4aaqhzv78bmgsy9bg,1,45.8,11.3,2025-05-16T18:12:27.304Z,2025-05-16T18:12:28Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5730512573,140,45.0,5730512579,212,15.9,5730512571,56,Back,5730512581,213,1.62,5730512575,141,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815343009,591,1,2,48,58,77tfx9me4aaqhzv78bmgsy9bg,1,45.0,34.6,2025-05-16T18:12:28.792Z,2025-05-16T18:12:30Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5730512633,140,42.9,5730512631,56,Back,5730512639,213,4.42,5730512637,212,7.7,5730512635,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815343055,592,1,2,49,0,77tfx9me4aaqhzv78bmgsy9bg,1,43.0,23.9,2025-05-16T18:12:30.441Z,2025-05-16T18:12:33Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5730512863,212,20.7,5730512859,140,58.3,5730512861,141,4.7,5730512857,56,Right,5730512865,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815343085,593,1,2,49,3,77tfx9me4aaqhzv78bmgsy9bg,1,58.3,4.7,2025-05-16T18:12:33.752Z,2025-05-16T18:12:36Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5730513011,140,66.6,5730513013,141,34.3,5730513017,213,1.16,5730513015,212,21.9,5730513009,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815343105,594,1,2,49,6,77tfx9me4aaqhzv78bmgsy9bg,1,68.7,35.2,2025-05-16T18:12:36.345Z,2025-05-16T18:12:39Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5730513153,212,11.6,5730513151,141,45.2,5730513149,140,77.6,5730513147,56,Center,5730513155,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815343103,343,83,2,49,7,5rz9enoyknpg8ji78za5b82p0,0,20.2,56.1,2025-05-16T18:12:37.953Z,2025-05-16T18:12:51Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5730513237,399,3qcjzsb466tfri5yrj35wztw4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
