id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2716296045,593,1,2,56,50,9qsmopgutr7ut5g6workk8w4i,0,9.7,20.3,2024-09-01T13:22:22.198Z,2024-09-01T17:37:00Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5190273569,189,,5188879535,56,Back,5188879539,141,9.4,5188879543,213,5.24,5188879541,212,8.6,5188879537,140,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716296151,433,1,2,56,54,b3r6d8ydtmtjckam6pku9y400,1,84.5,71.7,2024-09-01T13:22:26.711Z,2024-09-01T13:22:27Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5188880117,212,6.5,5188880119,213,4.92,5188880111,56,Center,5188880115,141,62.4,5188880113,140,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716296163,434,1,2,56,55,b3r6d8ydtmtjckam6pku9y400,1,85.8,61.5,2024-09-01T13:22:27.542Z,2024-09-01T13:22:39Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5188880199,212,6.9,5188880201,213,0.43,5188880197,141,65.8,5188880195,140,91.8,5188880193,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716296167,435,61,2,56,56,b3r6d8ydtmtjckam6pku9y400,0,91.7,66.1,2024-09-01T13:22:28.438Z,2024-09-01T13:22:28Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5188880209,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716296195,594,12,2,56,57,9qsmopgutr7ut5g6workk8w4i,1,11.5,42.8,2024-09-01T13:22:28.982Z,2024-09-01T13:22:31Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5188880379,212,33.8,5188880373,141,0.0,5188880363,56,Back,5188880497,167,,5188880383,213,5.18,5188880367,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716296319,436,5,2,56,58,b3r6d8ydtmtjckam6pku9y400,1,76.6,101.8,2024-09-01T13:22:30.688Z,2024-09-01T14:05:30Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5188881093,347,,5188881091,56,Left,5188881153,233,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716296213,595,5,2,56,58,9qsmopgutr7ut5g6workk8w4i,0,23.4,-1.8,2024-09-01T13:22:30.688Z,2024-09-01T14:05:30Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5188880465,56,Back,5188881197,233,436,5188880467,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716296773,437,1,2,57,20,b3r6d8ydtmtjckam6pku9y400,1,69.4,100.0,2024-09-01T13:22:52.872Z,2024-09-01T17:38:24Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5188886485,189,,5190282397,1,,5188885061,107,,5188885065,140,44.4,5188885063,56,Back,5188885069,212,29.3,5188885071,213,3.60,5188885067,141,82.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716296777,438,1,2,57,24,b3r6d8ydtmtjckam6pku9y400,1,44.0,75.6,2024-09-01T13:22:56.030Z,2024-09-01T17:38:22Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5188902959,141,74.6,5188902957,140,54.0,5188902961,212,10.5,5188902963,213,6.22,5188902955,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716296781,439,1,2,57,26,b3r6d8ydtmtjckam6pku9y400,1,60.3,68.9,2024-09-01T13:22:58.158Z,2024-09-01T17:38:31Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5188903357,213,3.09,5188903349,56,Back,5188903353,141,69.9,5188903355,212,13.6,5188903351,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716296889,440,1,2,57,30,b3r6d8ydtmtjckam6pku9y400,1,45.7,65.8,2024-09-01T13:23:02.117Z,2024-09-01T13:23:07Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5188883959,56,Left,5188883963,141,89.1,5188883965,212,21.3,5188883961,140,59.3,5188883967,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716549045,694,1,2,57,31,b3r6d8ydtmtjckam6pku9y400,1,66.1,88.7,2024-09-01T13:23:03.205Z,2024-09-01T17:39:21Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5190287735,56,Center,5190287743,213,3.88,5190287741,212,10.7,5190287739,141,78.1,5190287737,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716296835,596,83,2,57,33,9qsmopgutr7ut5g6workk8w4i,0,40.4,5.9,2024-09-01T13:23:05.079Z,2024-09-01T13:23:11Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5188884373,399,8g4r9maz4invihjmdzpfxy0np,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716296907,441,50,2,57,34,b3r6d8ydtmtjckam6pku9y400,1,47.0,96.3,2024-09-01T13:23:06.405Z,2024-09-01T14:05:50Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5188884141,233,597,5188884069,286,,5188884067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716296899,597,7,2,57,34,9qsmopgutr7ut5g6workk8w4i,1,53.0,3.7,2024-09-01T13:23:06.406Z,2024-09-01T17:39:21Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5188884029,167,,5188884033,285,,5188884031,56,Right,5190287765,385,,5188884131,233,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716296981,442,5,2,57,35,b3r6d8ydtmtjckam6pku9y400,1,47.7,101.4,2024-09-01T13:23:07.415Z,2024-09-01T14:05:30Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5188884413,56,Back,5188884455,233,598,5188884415,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716296911,598,5,2,57,35,9qsmopgutr7ut5g6workk8w4i,0,52.3,-1.4,2024-09-01T13:23:07.415Z,2024-09-01T14:05:31Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5188884095,56,Right,5188884477,233,442,5188884097,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716297237,443,1,2,57,46,b3r6d8ydtmtjckam6pku9y400,1,60.1,100.0,2024-09-01T13:23:18.133Z,2024-09-01T14:08:30Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5188885811,107,,5188885813,56,Left,5188885815,140,76.8,5188885817,141,95.7,5188885819,212,17.9,5188885821,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716297243,444,61,2,57,47,b3r6d8ydtmtjckam6pku9y400,0,71.1,90.2,2024-09-01T13:23:19.133Z,2024-09-01T14:08:31Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5188885843,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716297193,599,1,2,57,49,9qsmopgutr7ut5g6workk8w4i,1,33.8,4.6,2024-09-01T13:23:21.350Z,2024-09-01T17:40:16Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5188885565,56,Back,5188885567,140,31.0,5188885569,141,16.1,5188885571,212,8.4,5188885573,213,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716297253,601,1,2,57,51,9qsmopgutr7ut5g6workk8w4i,1,30.1,18.0,2024-09-01T13:23:23.862Z,2024-09-01T13:23:24Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5188885891,56,Back,5188885895,141,35.2,5188885893,140,9.9,5188885897,212,24.2,5188885899,213,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716297399,602,1,2,57,52,9qsmopgutr7ut5g6workk8w4i,1,9.9,35.2,2024-09-01T13:23:24.870Z,2024-09-01T13:23:31Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5188886711,213,0.53,5188886697,56,Back,5188886705,141,44.2,5188886701,140,19.8,5188886709,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716297437,603,1,2,57,59,9qsmopgutr7ut5g6workk8w4i,1,38.9,56.1,2024-09-01T13:23:31.782Z,2024-09-01T13:23:33Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5188886907,213,4.87,5188886903,141,33.1,5188886905,212,15.8,5188886901,140,41.3,5188886899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716297473,604,1,2,58,1,9qsmopgutr7ut5g6workk8w4i,1,41.3,33.1,2024-09-01T13:23:33.462Z,2024-09-01T13:23:35Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5188887119,141,18.2,5188887121,212,16.5,5188887123,213,5.62,5188887117,140,53.7,5188887115,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716297541,605,1,2,58,2,9qsmopgutr7ut5g6workk8w4i,1,53.7,18.2,2024-09-01T13:23:34.886Z,2024-09-01T13:23:39Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5188887547,140,64.9,5188887549,141,17.0,5188887553,213,6.21,5188887551,212,11.8,5188887545,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716297555,606,1,2,58,7,9qsmopgutr7ut5g6workk8w4i,1,63.5,25.9,2024-09-01T13:23:39.190Z,2024-09-01T13:23:40Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5188887629,213,0.16,5188887625,141,28.0,5188887621,56,Center,5188887623,140,71.9,5188887627,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716297657,607,1,2,58,8,9qsmopgutr7ut5g6workk8w4i,1,71.9,28.0,2024-09-01T13:23:40.230Z,2024-09-01T13:23:46Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5188888219,213,3.94,5188888213,140,64.8,5188888215,141,16.8,5188888211,56,Right,5188888217,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716297719,608,1,2,58,14,9qsmopgutr7ut5g6workk8w4i,1,73.1,24.1,2024-09-01T13:23:46.022Z,2024-09-01T17:40:44Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,1.0,5188888537,141,46.6,5188888539,212,24.0,5188889795,154,,5190296927,387,,5190296929,20,,5188888531,155,,5188888533,56,Center,5190296925,225,,5188889793,210,15,5188888541,213,5188888535,140,90.7,5188888529,2,,,,,,,,,,,,,,,,,,0.69,,,,,,,,,,,
2716297743,609,44,2,58,15,9qsmopgutr7ut5g6workk8w4i,1,88.6,50.3,2024-09-01T13:23:47.420Z,2024-09-01T17:41:05Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5188888687,56,Center,5188888689,286,,5188888743,233,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716297701,445,44,2,58,15,b3r6d8ydtmtjckam6pku9y400,0,11.4,49.7,2024-09-01T13:23:47.421Z,2024-09-01T17:41:04Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5188888465,56,Back,5188888467,285,,5188888753,233,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716297749,610,15,2,58,15,9qsmopgutr7ut5g6workk8w4i,1,89.7,50.9,2024-09-01T13:23:47.782Z,2024-09-01T17:43:26Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5188889813,102,45.9,5188889847,233,446,5188889803,81,,5188889805,29,,5188889817,146,98.4,5188889375,328,,5188888709,17,,5188888707,22,,5188889819,147,50,5188889815,103,5188888711,56,Center,5188889809,55,5188889371,15,5188889807,154,608,,,,,,,,,,,,,22.2,,,,,,,,,,,
2716297739,446,10,2,58,15,b3r6d8ydtmtjckam6pku9y400,1,0.8,49.9,2024-09-01T13:23:47.882Z,2024-09-01T19:18:49Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5190301347,378,,5188889459,233,610,5188888665,56,Back,5188888663,182,,5188889013,181,,5188889011,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716297807,447,52,2,58,18,b3r6d8ydtmtjckam6pku9y400,1,0.8,49.9,2024-09-01T13:23:50.256Z,2024-09-01T17:41:29Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5190301643,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716298057,448,1,2,58,34,b3r6d8ydtmtjckam6pku9y400,1,3.5,50.3,2024-09-01T13:24:06.917Z,2024-09-01T13:24:08Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5188890327,287,,5188890301,1,,5188890299,213,0.93,5188890297,212,38.6,5188890295,141,95.7,5188890291,56,Back,5188890293,140,25.5,5188890289,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716298139,449,1,2,58,38,b3r6d8ydtmtjckam6pku9y400,1,25.4,83.3,2024-09-01T13:24:10.629Z,2024-09-01T13:24:12Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5188890737,212,18.7,5188890731,56,Back,5188890735,141,82.6,5188890733,140,7.6,5188890739,213,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716298171,450,1,2,58,40,b3r6d8ydtmtjckam6pku9y400,1,8.6,80.9,2024-09-01T13:24:12.470Z,2024-09-01T13:24:14Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5188890883,56,Back,5188890885,140,3.0,5188890889,141,57.5,5188890895,213,4.36,5188890893,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716298229,451,1,2,58,42,b3r6d8ydtmtjckam6pku9y400,0,3.0,57.5,2024-09-01T13:24:14.054Z,2024-09-01T13:24:17Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5188891187,56,Back,5188891191,141,76.0,5188891189,140,47.0,5188891193,212,47.9,5188891195,213,0.27,5188891185,157,,5188891199,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716298269,611,1,2,58,46,9qsmopgutr7ut5g6workk8w4i,1,54.3,27.1,2024-09-01T13:24:18.598Z,2024-09-01T13:24:20Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5188891407,212,9.6,5188891399,3,,5188891409,213,2.49,5188891403,140,47.0,5188891401,56,Back,5188891405,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716298335,613,61,2,58,51,9qsmopgutr7ut5g6workk8w4i,0,57.2,38.4,2024-09-01T13:24:22.984Z,2024-09-01T17:44:15Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5188891721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716298387,452,43,2,58,51,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-09-01T13:24:22.985Z,2024-09-01T17:44:16Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5188891941,56,Back,5188891943,285,0,5188892003,233,613,5190320255,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716298495,454,1,2,58,55,b3r6d8ydtmtjckam6pku9y400,1,67.0,46.6,2024-09-01T13:24:26.981Z,2024-09-01T13:24:31Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5188892523,56,Center,5188892535,213,5.56,5188892533,212,19.5,5188892531,141,27.6,5188892527,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716298479,614,83,2,58,58,9qsmopgutr7ut5g6workk8w4i,0,18.8,75.3,2024-09-01T13:24:30.519Z,2024-09-01T13:24:35Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5188892815,399,6tckvu2rw7ns18dq7dim0sout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716298501,455,50,2,58,59,b3r6d8ydtmtjckam6pku9y400,1,79.6,22.6,2024-09-01T13:24:31.525Z,2024-09-01T13:24:35Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5188892715,233,615,5188892551,56,Center,5188892553,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716298519,615,7,2,58,59,9qsmopgutr7ut5g6workk8w4i,1,20.4,77.4,2024-09-01T13:24:31.526Z,2024-09-01T17:44:46Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5188892661,285,,5188892675,233,455,5190323669,385,,5188892659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716298645,617,1,2,59,8,9qsmopgutr7ut5g6workk8w4i,0,62.2,79.0,2024-09-01T13:24:40.438Z,2024-09-01T13:24:41Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5188893367,140,76.4,5188893365,56,Left,5188893373,213,0.14,5188893371,212,15.1,5188893369,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716298639,456,8,2,59,9,b3r6d8ydtmtjckam6pku9y400,1,21.8,8.5,2024-09-01T13:24:41.416Z,2024-09-01T17:45:02Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5190325363,383,,5188893343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716298713,458,1,2,59,11,b3r6d8ydtmtjckam6pku9y400,0,30.3,2.9,2024-09-01T13:24:43.830Z,2024-09-01T13:24:46Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5188893777,212,37.0,5188893779,213,0.59,5188893781,1,,5188893769,157,,5188893771,56,Center,5188893775,141,33.0,5188893773,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716298791,619,1,2,59,16,9qsmopgutr7ut5g6workk8w4i,1,46.4,68.1,2024-09-01T13:24:48.390Z,2024-09-01T13:24:51Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5188894171,213,5.96,5188894169,212,13.6,5188894167,141,61.7,5188894163,56,Center,5188894165,140,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716298857,620,1,2,59,19,9qsmopgutr7ut5g6workk8w4i,1,60.8,57.5,2024-09-01T13:24:51.029Z,2024-09-01T13:24:55Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5188894515,140,62.7,5188894513,56,Center,5188894521,213,4.85,5188894519,212,14.5,5188894517,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716298887,621,1,2,59,23,9qsmopgutr7ut5g6workk8w4i,1,69.8,31.9,2024-09-01T13:24:55.349Z,2024-09-01T13:24:57Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5188894677,140,71.0,5188894679,141,16.2,5188894683,213,4.83,5188894681,212,10.8,5188894675,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716298927,622,1,2,59,25,9qsmopgutr7ut5g6workk8w4i,1,71.0,16.2,2024-09-01T13:24:57.317Z,2024-09-01T13:25:00Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5188894961,213,1.84,5188894953,56,Center,5188894955,140,68.7,5188894959,212,9.1,5188894957,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716298953,623,1,2,59,28,9qsmopgutr7ut5g6workk8w4i,0,69.4,29.8,2024-09-01T13:25:00.726Z,2024-09-01T13:25:01Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5188895099,141,45.8,5188895101,212,22.9,5188895103,213,0.49,5188895095,140,88.6,5188895091,56,Center,5188895087,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716298993,459,12,2,59,31,b3r6d8ydtmtjckam6pku9y400,1,9.7,45.2,2024-09-01T13:25:03.253Z,2024-09-01T13:25:04Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5188895327,56,Back,5188895347,15,,5188895331,141,46.3,5188895335,213,0.03,5188895333,212,22.3,5188895329,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716299033,460,1,2,59,33,b3r6d8ydtmtjckam6pku9y400,0,27.8,44.8,2024-09-01T13:25:05.060Z,2024-09-01T13:29:51Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5188895517,56,Back,5188895649,233,624,5188895523,212,4.1,5188895521,141,48.4,5188895525,213,0.64,5188895519,140,30.9,5188895647,236,,5188895653,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716299055,624,74,2,59,33,9qsmopgutr7ut5g6workk8w4i,1,71.3,42.5,2024-09-01T13:25:05.061Z,2024-09-01T13:43:41Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5188895605,56,Center,5188895675,233,460,5188895607,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716299077,461,61,2,59,34,b3r6d8ydtmtjckam6pku9y400,1,28.6,46.6,2024-09-01T13:25:06.766Z,2024-09-01T13:25:07Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5188895717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716303169,675,43,2,59,35,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-09-01T13:25:07.035Z,2024-09-01T17:45:43Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5190329181,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716299165,625,1,2,59,35,9qsmopgutr7ut5g6workk8w4i,1,69.5,39.1,2024-09-01T13:25:07.270Z,2024-09-01T13:25:12Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5188896187,213,3.76,5188896179,56,Center,5188896181,140,65.1,5188896185,212,5.7,5188896183,141,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716299201,626,1,2,59,40,9qsmopgutr7ut5g6workk8w4i,1,66.5,35.5,2024-09-01T13:25:12.661Z,2024-09-01T13:25:14Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5188896359,212,19.0,5188896355,141,62.9,5188896351,56,Center,5188896353,140,69.8,5188896365,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716299251,627,1,2,59,42,9qsmopgutr7ut5g6workk8w4i,1,70.4,67.0,2024-09-01T13:25:14.757Z,2024-09-01T13:25:17Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5188896581,213,0.74,5188896575,140,82.4,5188896573,56,Left,5188896577,141,83.9,5188896579,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716299331,628,1,2,59,45,9qsmopgutr7ut5g6workk8w4i,1,81.7,82.4,2024-09-01T13:25:17.541Z,2024-09-01T13:25:21Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5188897009,56,Center,5188897017,213,3.92,5188897011,140,73.9,5188897015,212,11.5,5188897013,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716299351,629,1,2,59,49,9qsmopgutr7ut5g6workk8w4i,1,69.6,66.6,2024-09-01T13:25:21.605Z,2024-09-01T13:25:23Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5188897125,140,60.4,5188897123,56,Center,5188897131,213,3.71,5188897129,212,11.4,5188897127,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716299423,630,1,2,59,51,9qsmopgutr7ut5g6workk8w4i,1,60.4,57.6,2024-09-01T13:25:23.413Z,2024-09-01T13:25:27Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5188897519,212,18.5,5188897521,213,5.10,5188897517,141,32.4,5188897513,56,Center,5188897515,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716299465,631,1,2,59,55,9qsmopgutr7ut5g6workk8w4i,1,70.0,32.4,2024-09-01T13:25:27.157Z,2024-09-01T13:25:30Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5188897783,213,2.02,5188897781,212,7.3,5188897775,56,Center,5188897777,140,67.0,5188897779,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
