id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,qualifier/18/value
2793582517,318,13,1,44,17,c165yjiny1qnmfdvefxvflnkc,1,73.6,35.8,2025-03-30T12:45:22.478Z,2025-03-30T16:23:03Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5610406439,29,,5610406445,102,55.0,5610405743,72,,5610406449,215,,5610405221,18,,5610406453,231,47.7,5610406441,55,317,5610405217,22,,5610406447,103,73.6,5610406451,230,97.8,5610406437,74,,5610405225,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2793582609,319,5,1,44,19,c165yjiny1qnmfdvefxvflnkc,0,101.2,47.9,2025-03-30T12:45:24.175Z,2025-03-30T13:00:00Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5610405703,56,Center,5610405705,346,,5610406021,233,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793582665,404,5,1,44,19,anga7587r1zv4ey71ge9zxol3,1,-1.2,52.1,2025-03-30T12:45:24.175Z,2025-03-30T12:59:59Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5610405967,56,Back,5610405969,346,,5610405989,233,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793582735,405,1,1,44,24,anga7587r1zv4ey71ge9zxol3,1,3.4,41.6,2025-03-30T12:45:29.072Z,2025-03-30T12:45:31Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5610406339,212,24.9,5610406319,124,,5610406343,213,5.42,5610406347,237,,5610406325,56,Back,5610406335,141,13.8,5610406331,140,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793582755,406,3,1,44,26,anga7587r1zv4ey71ge9zxol3,0,21.2,8.9,2025-03-30T12:45:31.809Z,2025-03-30T16:23:14Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5610406427,56,Back,5610406429,285,,5611790717,465,,5610407011,233,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793582847,320,7,1,44,26,c165yjiny1qnmfdvefxvflnkc,0,78.8,91.1,2025-03-30T12:45:31.810Z,2025-03-30T16:23:20Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5611791207,385,,5610406887,286,,5611791209,178,,5610406979,233,406,5610406885,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793582857,321,83,1,44,30,c165yjiny1qnmfdvefxvflnkc,0,82.7,92.6,2025-03-30T12:45:35.518Z,2025-03-30T12:59:25Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5610407305,399,6zhj070huc77sl5o5bx6ey5g4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793582887,407,50,1,44,32,anga7587r1zv4ey71ge9zxol3,1,9.9,6.2,2025-03-30T12:45:36.929Z,2025-03-30T13:00:13Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5610407069,56,Back,5610407273,233,322,5610407071,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793582921,322,7,1,44,32,c165yjiny1qnmfdvefxvflnkc,1,90.1,93.8,2025-03-30T12:45:36.930Z,2025-03-30T16:23:36Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5611792101,178,,5610407217,286,,5610407213,56,Left,5611792709,384,,5610407261,233,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793582973,324,1,1,44,33,c165yjiny1qnmfdvefxvflnkc,1,86.5,93.3,2025-03-30T12:45:38.798Z,2025-03-30T12:45:46Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,1.0,,5610407463,212,8.0,5610407459,140,88.9,5610407465,213,5.03,5610407461,141,82.1,5610407457,56,Left,5610408169,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793582979,325,15,1,44,36,c165yjiny1qnmfdvefxvflnkc,1,81.6,70.5,2025-03-30T12:45:41.390Z,2025-03-30T16:24:12Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5610408219,230,98.2,5610408209,103,19,5610407511,22,,5610408215,147,68.8,5610408213,146,83.0,5610407665,82,,5611795809,78,,5610408223,231,52.7,5610407515,56,Center,5610408197,29,,5610408211,215,,5610408207,102,48.6,5610407513,18,5610408201,55,5610407661,20,324,,5610408275,233,408,,,,,,,,,,,,,
2793582991,408,10,1,44,36,anga7587r1zv4ey71ge9zxol3,1,17.2,30.7,2025-03-30T12:45:41.490Z,2025-03-30T16:34:06Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5610408315,233,325,5610407579,94,,5610407581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583087,410,1,1,44,39,anga7587r1zv4ey71ge9zxol3,1,28.8,13.4,2025-03-30T12:45:43.904Z,2025-03-30T12:45:45Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5610408045,140,25.7,5610408049,212,7.7,5610408051,213,2.01,5610408047,141,23.6,5610408043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583161,411,1,1,44,40,anga7587r1zv4ey71ge9zxol3,1,27.4,17.1,2025-03-30T12:45:45.424Z,2025-03-30T12:45:48Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5610408465,213,5.84,5610408461,141,4.3,5610408463,212,20.2,5610408459,140,44.8,5610408457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583245,412,1,1,44,43,anga7587r1zv4ey71ge9zxol3,1,44.9,4.9,2025-03-30T12:45:48.304Z,2025-03-30T12:45:52Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5610408879,212,16.1,5610408875,140,51.9,5610408873,56,Center,5610408877,141,25.9,5610408881,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583255,413,1,1,44,47,anga7587r1zv4ey71ge9zxol3,1,66.0,13.8,2025-03-30T12:45:52.672Z,2025-03-30T12:45:53Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5610408951,212,5.6,5610408949,141,7.6,5610408945,56,Right,5610408947,140,62.5,5610408953,213,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583315,414,1,1,44,48,anga7587r1zv4ey71ge9zxol3,1,62.6,7.6,2025-03-30T12:45:53.312Z,2025-03-30T12:45:56Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5610409295,212,25.8,5610409291,140,61.9,5610409293,141,45.5,5610409297,213,1.60,5610409287,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583327,415,1,1,44,51,anga7587r1zv4ey71ge9zxol3,0,61.5,34.8,2025-03-30T12:45:56.256Z,2025-03-30T12:45:57Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5610409387,140,67.5,5610409393,213,6.06,5610409391,212,6.5,5610409385,56,Center,5610409389,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583341,326,8,1,44,52,c165yjiny1qnmfdvefxvflnkc,1,33.7,74.8,2025-03-30T12:45:57.598Z,2025-03-30T16:24:36Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5610409455,56,Back,5611797831,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583383,327,1,1,44,53,c165yjiny1qnmfdvefxvflnkc,1,31.6,73.8,2025-03-30T12:45:58.718Z,2025-03-30T12:45:59Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5610409655,213,4.66,5610409649,140,31.3,5610409651,141,65.4,5610409653,212,5.7,5610409647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583505,329,1,1,44,55,c165yjiny1qnmfdvefxvflnkc,1,31.3,66.6,2025-03-30T12:46:00.030Z,2025-03-30T12:46:05Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5610410265,140,37.2,5610410263,56,Back,5610410267,141,86.6,5610410269,212,14.9,5610410271,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583583,332,70,1,44,59,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-03-30T12:46:04.250Z,2025-03-30T16:24:55Z,,,,,5610410615,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583509,330,61,1,45,0,c165yjiny1qnmfdvefxvflnkc,0,48.2,88.9,2025-03-30T12:46:05.086Z,2025-03-30T12:46:05Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5610410289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583523,331,5,1,45,0,c165yjiny1qnmfdvefxvflnkc,0,52.7,101.4,2025-03-30T12:46:05.630Z,2025-03-30T13:00:00Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5610410847,233,418,5610410359,347,,5610410357,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583611,418,5,1,45,0,anga7587r1zv4ey71ge9zxol3,1,47.3,-1.4,2025-03-30T12:46:05.630Z,2025-03-30T13:00:00Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5610410805,233,331,5610410761,347,,5610410757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583551,417,43,1,45,1,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-03-30T12:46:06.608Z,2025-03-30T12:46:42Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5610413971,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583637,419,1,1,45,4,anga7587r1zv4ey71ge9zxol3,1,54.8,0.0,2025-03-30T12:46:09.408Z,2025-03-30T12:50:14Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5610410923,107,,5610410931,212,7.5,5610410927,140,58.3,5610410929,141,8.8,5610410933,213,1.06,5610434945,189,,5610410925,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583697,420,1,1,45,5,anga7587r1zv4ey71ge9zxol3,1,58.8,8.0,2025-03-30T12:46:10.224Z,2025-03-30T12:50:11Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5610411269,213,4.08,5610411265,141,3.8,5610411261,56,Right,5610411267,212,3.5,5610411263,140,56.8,5610435033,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583707,421,1,1,45,9,anga7587r1zv4ey71ge9zxol3,1,56.8,3.8,2025-03-30T12:46:14.320Z,2025-03-30T12:46:15Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5610411321,141,7.4,5610411319,140,43.2,5610411325,213,2.97,5610411323,212,14.5,5610411317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583721,422,1,1,45,10,anga7587r1zv4ey71ge9zxol3,1,43.1,7.0,2025-03-30T12:46:14.944Z,2025-03-30T12:46:16Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5610411401,212,21.9,5610411399,141,38.0,5610411403,213,1.85,5610411393,56,Back,5610411397,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583747,423,1,1,45,11,anga7587r1zv4ey71ge9zxol3,1,37.1,38.2,2025-03-30T12:46:15.952Z,2025-03-30T12:46:17Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5610411555,141,66.7,5610411559,213,1.23,5610411551,56,Back,5610411553,140,43.7,5610411557,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583817,424,1,1,45,14,anga7587r1zv4ey71ge9zxol3,1,51.6,71.1,2025-03-30T12:46:19.696Z,2025-03-30T12:46:21Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5610411861,213,1.24,5610411859,212,17.2,5610411857,141,95.0,5610411853,56,Left,5610411855,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583941,425,1,1,45,16,anga7587r1zv4ey71ge9zxol3,1,57.7,95.4,2025-03-30T12:46:20.976Z,2025-03-30T12:46:27Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5610412569,140,68.2,5610412573,212,11.1,5610412571,141,97.8,5610412575,213,0.15,5610412567,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583977,426,1,1,45,22,anga7587r1zv4ey71ge9zxol3,0,75.4,73.0,2025-03-30T12:46:27.664Z,2025-03-30T12:46:29Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5610412757,140,94.0,5610412753,155,,5610412755,56,Center,5610412761,212,22.2,5610412763,213,5.79,5610412759,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793583985,333,52,1,45,25,c165yjiny1qnmfdvefxvflnkc,1,5.2,46.3,2025-03-30T12:46:30.095Z,2025-03-30T16:25:50Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5611803807,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793584421,334,1,1,45,41,c165yjiny1qnmfdvefxvflnkc,0,15.3,55.1,2025-03-30T12:46:46.015Z,2025-03-30T12:46:52Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5610415061,199,,5610415065,140,54.7,5610415067,141,49.6,5610415063,56,Center,5610415069,212,41.5,5610415073,1,,5610415071,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793584427,427,44,1,45,46,anga7587r1zv4ey71ge9zxol3,1,44.2,52.2,2025-03-30T12:46:51.136Z,2025-03-30T13:51:05Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5610415117,56,Back,5610415269,233,335,5610415119,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793584423,335,44,1,45,46,c165yjiny1qnmfdvefxvflnkc,0,55.8,47.8,2025-03-30T12:46:51.137Z,2025-03-30T13:51:05Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5610415101,286,,5610415099,56,Center,5610415283,233,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793584441,428,1,1,45,46,anga7587r1zv4ey71ge9zxol3,0,44.7,55.5,2025-03-30T12:46:51.552Z,2025-03-30T12:46:52Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5610415199,141,49.1,5610415201,212,14.1,5610415195,56,Center,5610415203,213,5.97,5610415193,3,,5610415197,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793584585,336,1,1,45,51,c165yjiny1qnmfdvefxvflnkc,0,53.5,65.8,2025-03-30T12:46:56.366Z,2025-03-30T12:46:59Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5610415935,212,29.8,5610415931,140,36.4,5610415929,56,Back,5610415933,141,100.0,5610415937,213,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793584591,337,5,1,45,54,c165yjiny1qnmfdvefxvflnkc,0,37.4,101.0,2025-03-30T12:46:59.073Z,2025-03-30T12:47:02Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5610416361,233,429,5610415965,56,Back,5610415967,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793584653,429,5,1,45,54,anga7587r1zv4ey71ge9zxol3,1,62.6,-1.0,2025-03-30T12:46:59.073Z,2025-03-30T13:00:00Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5610416275,347,,5610416323,233,337,5610416273,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793584715,430,1,1,45,57,anga7587r1zv4ey71ge9zxol3,1,61.5,0.0,2025-03-30T12:47:01.871Z,2025-03-30T12:47:04Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5610416609,107,,5610416619,213,2.59,5610416617,212,8.4,5610416613,140,54.7,5610416611,56,Right,5610416615,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793584789,431,1,1,45,59,anga7587r1zv4ey71ge9zxol3,1,58.2,6.7,2025-03-30T12:47:04.672Z,2025-03-30T12:47:07Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5610417021,212,6.7,5610417025,213,1.06,5610417013,140,61.3,5610417005,56,Right,5610417017,141,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793584827,432,1,1,46,2,anga7587r1zv4ey71ge9zxol3,1,66.8,22.4,2025-03-30T12:47:07.296Z,2025-03-30T12:47:09Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5610417199,141,29.4,5610417203,213,2.34,5610417191,56,Center,5610417195,140,62.4,5610417201,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793584873,433,1,1,46,4,anga7587r1zv4ey71ge9zxol3,1,64.7,40.4,2025-03-30T12:47:09.424Z,2025-03-30T12:47:11Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5610417409,141,51.3,5610417407,140,61.9,5610417411,212,8.0,5610417413,213,1.95,5610417405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793584941,434,1,1,46,5,anga7587r1zv4ey71ge9zxol3,1,62.7,48.2,2025-03-30T12:47:10.448Z,2025-03-30T12:47:13Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5610417767,213,5.06,5610417755,56,Center,5610417765,212,4.6,5610417757,140,64.2,5610417761,141,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793584995,435,1,1,46,8,anga7587r1zv4ey71ge9zxol3,1,64.2,41.5,2025-03-30T12:47:13.616Z,2025-03-30T12:47:16Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5610418017,140,70.8,5610418015,56,Center,5610418023,213,5.28,5610418021,212,12.8,5610418019,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585093,436,1,1,46,11,anga7587r1zv4ey71ge9zxol3,1,68.7,18.9,2025-03-30T12:47:16.432Z,2025-03-30T12:47:20Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5610418547,56,Right,5610418553,212,8.6,5610418555,213,5.92,5610418551,141,14.4,5610418549,140,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585111,437,1,1,46,15,anga7587r1zv4ey71ge9zxol3,1,78.1,14.9,2025-03-30T12:47:20.656Z,2025-03-30T12:47:21Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5610418617,212,5.2,5610418613,140,73.2,5610418611,56,Right,5610418615,141,13.4,5610418619,213,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585137,438,1,1,46,16,anga7587r1zv4ey71ge9zxol3,1,73.2,13.4,2025-03-30T12:47:21.087Z,2025-03-30T12:47:22Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5610418777,213,1.99,5610418773,141,32.5,5610418769,56,Center,5610418775,212,14.2,5610418771,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585167,439,1,1,46,17,anga7587r1zv4ey71ge9zxol3,1,66.0,37.7,2025-03-30T12:47:22.800Z,2025-03-30T12:47:24Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5610418949,212,18.6,5610418951,213,1.93,5610418945,140,59.8,5610418943,56,Center,5610418947,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585219,440,1,1,46,19,anga7587r1zv4ey71ge9zxol3,1,59.9,64.5,2025-03-30T12:47:24.224Z,2025-03-30T12:47:27Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5610419215,140,67.9,5610419217,141,98.1,5610419213,56,Left,5610419219,212,24.3,5610419221,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585315,441,1,1,46,22,anga7587r1zv4ey71ge9zxol3,1,68.3,97.2,2025-03-30T12:47:27.105Z,2025-03-30T12:47:33Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5610419753,212,28.0,5610419749,140,95.0,5610419751,141,97.1,5610419755,213,6.28,5610419747,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585339,442,1,1,46,28,anga7587r1zv4ey71ge9zxol3,1,92.8,82.3,2025-03-30T12:47:33.809Z,2025-03-30T12:47:35Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5610419899,213,3.22,5610419897,212,10.1,5610419893,140,83.2,5610419895,141,81.1,5610419891,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585471,443,1,1,46,29,anga7587r1zv4ey71ge9zxol3,1,81.6,80.5,2025-03-30T12:47:34.296Z,2025-03-30T16:29:40Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5610420599,141,67.5,5610420607,213,5.60,5610420603,212,14.0,5610420595,56,Center,5610420597,140,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793586751,342,43,1,46,30,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-03-30T12:47:35.167Z,2025-03-30T16:29:42Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5610427355,56,Back,5611820483,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793587607,457,4,1,46,35,anga7587r1zv4ey71ge9zxol3,1,89.8,61.8,2025-03-30T12:47:39.925Z,2025-03-30T12:50:01Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5610432765,13,,5610433367,233,343,5610434147,348,58o5ram4bf58357786j9jr7kk,5610432767,56,Center,5610432763,9,,5610434295,343,3,5610432773,286,,5610432769,152,,5610432771,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793587477,343,4,1,46,35,c165yjiny1qnmfdvefxvflnkc,0,10.2,38.2,2025-03-30T12:47:39.926Z,2025-03-30T12:49:52Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5610432725,152,,5610432719,9,,5610432721,13,,5610433465,343,3,5610432723,56,Back,5610432729,265,,5610432733,285,,5610433571,233,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585483,444,84,1,46,35,anga7587r1zv4ey71ge9zxol3,0,0.0,0.0,2025-03-30T12:47:40.481Z,2025-03-30T16:28:48Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5611816351,465,,5610432011,436,3,5610424883,211,,5610424751,286,,5610430191,343,2,5610420659,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585461,338,43,1,46,36,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-03-30T12:47:41.038Z,2025-03-30T12:49:53Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5610433627,144,12,5610420527,141,26.5,5610420523,56,Back,5610420525,140,14.6,5610420531,213,5.41,5610420529,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585515,339,43,1,46,36,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-03-30T12:47:41.838Z,2025-03-30T12:49:55Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5610420805,212,32.0,5610420801,140,45.1,5610420803,141,25.0,5610420807,213,6.25,5610433863,144,12,5610420799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585641,445,43,1,46,43,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-03-30T12:47:48.624Z,2025-03-30T12:49:47Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5610421497,140,67.4,5610433001,144,1,5610421503,213,4.82,5610421495,56,Left,5610421501,212,10.1,5610421499,141,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585649,446,43,1,46,45,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-03-30T12:47:50.512Z,2025-03-30T12:49:48Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5610421603,213,1.76,5610421599,212,10.6,5610421589,56,Left,5610421591,140,65.5,5610433117,144,1,5610421595,141,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793585751,447,43,1,46,46,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-03-30T12:47:51.183Z,2025-03-30T12:49:49Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5610422145,140,77.6,5610422151,213,0.05,5610422149,212,12.7,5610422147,141,95.4,5610422143,56,Left,5610433317,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
