id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2780322859,404,1,1,42,55,59as3grjvj19voay31j3yfgni,1,61.4,27.0,2025-02-23T17:44:36.389Z,2025-02-23T17:45:20Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,5537775173,56,Center,5537775175,140,60.5,5537775177,141,35.8,5537775179,212,6.1,5537778667,156,,5537775181,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780322887,405,1,1,42,56,59as3grjvj19voay31j3yfgni,1,60.5,35.8,2025-02-23T17:44:37.638Z,2025-02-23T17:44:39Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,5537775325,213,5.82,5537775323,212,8.0,5537775317,56,Center,5537775319,140,67.3,5537775321,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780322899,406,1,1,42,58,59as3grjvj19voay31j3yfgni,1,67.3,30.6,2025-02-23T17:44:39.365Z,2025-02-23T17:44:40Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,5537775369,56,Center,5537775371,140,65.0,5537775375,212,8.6,5537775373,141,42.7,5537775377,213,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780322925,407,1,1,42,58,59as3grjvj19voay31j3yfgni,1,65.0,42.7,2025-02-23T17:44:40.085Z,2025-02-23T17:44:41Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,5537775519,56,Center,5537775521,140,79.6,5537775525,212,15.6,5537775523,141,46.9,5537775527,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780322995,408,1,1,43,0,59as3grjvj19voay31j3yfgni,1,79.6,46.9,2025-02-23T17:44:41.542Z,2025-02-23T17:44:50Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,1.0,5537775891,140,89.2,5537776413,154,,5537775889,56,Center,5537776411,210,13,5537775897,213,0.60,5537775895,212,12.2,5537775893,141,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780322999,409,13,1,43,1,59as3grjvj19voay31j3yfgni,1,89.2,57.0,2025-02-23T17:44:43.141Z,2025-02-23T22:25:02Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,5537776527,230,98.9,5537776149,72,,5537776507,55,408,5537775913,17,,5537775915,56,Center,5537776515,102,41.5,5537775911,22,,5537776495,84,,5537776503,154,5537776519,103,5.6,,5537776529,231,5537776499,29,,,,,,,,,,,,,50.9,,,,,
2780323029,396,5,1,43,3,b3r6d8ydtmtjckam6pku9y400,1,-1.4,58.0,2025-02-23T17:44:45.098Z,2025-02-23T17:44:58Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5537776123,346,,5537776179,233,410,5537776121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780323021,410,5,1,43,3,59as3grjvj19voay31j3yfgni,0,101.4,42.0,2025-02-23T17:44:45.098Z,2025-02-23T17:44:52Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,5537776219,233,396,5537776083,346,,5537776081,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780323667,397,1,1,43,51,b3r6d8ydtmtjckam6pku9y400,1,5.1,47.3,2025-02-23T17:45:32.576Z,2025-02-23T17:45:33Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,5537779713,237,,5537779707,213,4.89,5537779695,140,6.8,5537779703,212,10.2,5537779691,56,Back,5537779689,124,,5537779699,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780323683,398,1,1,43,53,b3r6d8ydtmtjckam6pku9y400,1,7.2,33.6,2025-02-23T17:45:34.512Z,2025-02-23T17:45:35Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5537779783,213,4.94,5537779777,140,10.1,5537779775,56,Back,5537779779,141,14.6,5537779781,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780323705,399,1,1,43,54,b3r6d8ydtmtjckam6pku9y400,1,10.1,14.6,2025-02-23T17:45:35.328Z,2025-02-23T17:45:37Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5537779919,213,2.10,5537779911,56,Back,5537779917,212,13.8,5537779915,141,32.2,5537779913,140,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780323757,400,1,1,43,56,b3r6d8ydtmtjckam6pku9y400,0,3.5,32.2,2025-02-23T17:45:37.320Z,2025-02-23T22:25:36Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5537780181,213,1.71,5538775541,157,,5537780171,56,Back,5537780183,1,,5537780177,141,84.4,5537780179,212,35.9,5537780175,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780323765,401,6,1,43,58,b3r6d8ydtmtjckam6pku9y400,0,0.0,74.2,2025-02-23T17:45:39.542Z,2025-02-23T22:26:40Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5537780287,56,Back,5537780291,73,,5537780317,233,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780323743,411,6,1,43,58,59as3grjvj19voay31j3yfgni,1,100.0,25.8,2025-02-23T17:45:39.542Z,2025-02-23T17:48:24Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,5537780259,56,Center,5537780307,233,401,5537780261,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780324269,412,1,1,44,36,59as3grjvj19voay31j3yfgni,0,99.6,0.4,2025-02-23T17:46:17.670Z,2025-02-23T22:26:43Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,5537783227,2,,5537783243,212,31.1,5537783235,56,Center,5537783233,223,,5537783237,140,96.1,5537783247,213,1.69,5537783231,155,,5537783229,6,,5538778517,72,5537783239,141,45.8,,,,,,,,,,,,,,,,,,,,,,,
2780324337,402,12,1,44,38,b3r6d8ydtmtjckam6pku9y400,1,13.8,48.7,2025-02-23T17:46:19.960Z,2025-02-23T17:46:28Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5537783691,15,,5537783681,141,100.0,5537783679,140,21.5,5537783677,56,Back,5537783683,212,36.7,5537783685,213,1.35,5537783737,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780324343,403,5,1,44,41,b3r6d8ydtmtjckam6pku9y400,0,21.4,101.2,2025-02-23T17:46:22.229Z,2025-02-23T17:48:26Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5537783721,347,,5537783769,233,413,5537783719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780324315,413,5,1,44,41,59as3grjvj19voay31j3yfgni,1,78.6,-1.2,2025-02-23T17:46:22.229Z,2025-02-23T17:46:30Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,5537783761,233,403,5537783537,347,,5537783533,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780324935,409,70,1,44,59,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-02-23T17:46:40.190Z,2025-02-23T17:47:07Z,,,,5537786865,277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780324705,414,1,1,45,7,59as3grjvj19voay31j3yfgni,0,78.7,0.0,2025-02-23T17:46:49.029Z,2025-02-23T17:46:50Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5537785581,1,,5537785571,56,Center,5537785569,107,,5537785579,213,1.02,5537785577,212,26.3,5537785575,141,31.8,5537785573,140,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780324721,404,44,1,45,8,b3r6d8ydtmtjckam6pku9y400,1,8.6,65.2,2025-02-23T17:46:50.036Z,2025-02-23T17:52:17Z,dux0skggr99ydjz3kn58p3wmh,M. López,,5537785655,56,Back,5537785657,285,,5537785769,233,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780324711,415,44,1,45,8,59as3grjvj19voay31j3yfgni,0,91.4,34.8,2025-02-23T17:46:50.037Z,2025-02-23T17:52:18Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5537785617,56,Center,5537785619,286,,5537785777,233,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780324727,405,12,1,45,9,b3r6d8ydtmtjckam6pku9y400,1,9.2,60.3,2025-02-23T17:46:50.688Z,2025-02-23T17:47:42Z,dux0skggr99ydjz3kn58p3wmh,M. López,,5537785749,15,,5537785711,56,Back,5537785719,213,1.34,5537785717,212,17.7,5537785713,140,13.0,5537785715,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780324775,416,1,1,45,11,59as3grjvj19voay31j3yfgni,0,89.3,14.6,2025-02-23T17:46:52.358Z,2025-02-23T22:27:45Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5537786019,141,47.3,5538780331,223,,5537786009,2,,5537786021,212,22.5,5538780333,72,,5537786017,140,92.7,5537786023,213,1.41,5537786013,155,,5537786015,56,,,,Center,,,,,,,,,,,,,,,,,,,,,,
2780504823,828,44,1,45,13,b3r6d8ydtmtjckam6pku9y400,1,9.8,59.4,2025-02-23T17:46:54.957Z,2025-02-23T22:28:05Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5538781091,56,Back,5538781095,285,,5538781097,233,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780504819,902,44,1,45,13,59as3grjvj19voay31j3yfgni,0,90.2,40.6,2025-02-23T17:46:54.958Z,2025-02-23T22:28:05Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5538781073,286,,5538781101,233,828,5538781071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780324777,417,43,1,45,14,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-02-23T17:46:55.365Z,2025-02-23T17:47:27Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5537786031,286,0,5537786029,56,Center,5537788411,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780324783,406,12,1,45,14,b3r6d8ydtmtjckam6pku9y400,1,9.3,57.6,2025-02-23T17:46:55.512Z,2025-02-23T17:46:57Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5537786057,213,0.81,5537786053,212,5.0,5537786047,56,Back,5537786049,140,12.6,5537786051,141,63.0,5537786087,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780324803,407,12,1,45,15,b3r6d8ydtmtjckam6pku9y400,1,12.6,63.0,2025-02-23T17:46:57.120Z,2025-02-23T17:46:57Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,5537786181,140,14.3,5537786179,56,Back,5537786189,213,5.95,5537786185,141,62.1,5537786195,15,,5537786187,212,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780324795,418,61,1,45,16,59as3grjvj19voay31j3yfgni,1,86.5,47.0,2025-02-23T17:46:57.218Z,2025-02-23T17:46:57Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,5537786139,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780324931,408,12,1,45,17,b3r6d8ydtmtjckam6pku9y400,1,8.4,62.3,2025-02-23T17:46:58.576Z,2025-02-23T17:47:07Z,dux0skggr99ydjz3kn58p3wmh,M. López,,5537786841,213,0.16,5537786837,141,70.8,5537786839,212,35.4,5537786833,56,Back,5537786835,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780324943,410,30,1,45,23,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-02-23T17:47:04.478Z,2025-02-23T17:47:07Z,,,,5537786895,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780324899,419,30,1,45,23,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-02-23T17:47:04.478Z,2025-02-23T17:47:04Z,,,,5537786665,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780339079,412,32,2,45,0,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-02-23T18:04:27.411Z,2025-02-23T20:25:15Z,,,,5537865841,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780339093,420,32,2,45,0,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-02-23T18:04:27.411Z,2025-02-23T18:04:28Z,,,,5537865907,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780339123,413,1,2,45,0,b3r6d8ydtmtjckam6pku9y400,1,50.1,49.9,2025-02-23T18:04:27.412Z,2025-02-23T18:04:30Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,5537866091,213,3.56,5537866089,212,16.4,5537866087,141,40.1,5537866093,279,S,5537866083,56,Back,5537866085,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780339159,414,1,2,45,2,b3r6d8ydtmtjckam6pku9y400,1,36.2,41.8,2025-02-23T18:04:30.058Z,2025-02-23T18:04:33Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5537866325,213,1.29,5537866323,212,26.0,5537866317,56,Back,5537866321,141,78.5,5537866319,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780339177,415,1,2,45,5,b3r6d8ydtmtjckam6pku9y400,1,43.9,78.1,2025-02-23T18:04:33.186Z,2025-02-23T18:04:34Z,dux0skggr99ydjz3kn58p3wmh,M. López,,5537866435,213,4.98,5537866433,212,14.2,5537866431,141,57.9,5537866429,140,47.5,5537866427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780339191,416,1,2,45,7,b3r6d8ydtmtjckam6pku9y400,0,47.5,57.9,2025-02-23T18:04:34.842Z,2025-02-23T18:04:36Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5537866539,56,Back,5537866547,213,4.08,5537866543,141,36.6,5537866545,212,18.0,5537866541,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780339239,417,45,2,45,11,b3r6d8ydtmtjckam6pku9y400,0,24.5,39.2,2025-02-23T18:04:38.961Z,2025-02-23T23:42:39Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5537866781,56,Back,5537866783,285,,5537866909,233,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780339261,422,3,2,45,11,59as3grjvj19voay31j3yfgni,1,75.5,60.8,2025-02-23T18:04:38.961Z,2025-02-23T23:42:39Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,5538803025,465,,5537866899,233,417,5537866869,286,,5537866867,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780339267,418,83,2,45,12,b3r6d8ydtmtjckam6pku9y400,0,19.1,45.7,2025-02-23T18:04:39.906Z,2025-02-23T18:05:03Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5537868869,399,4zrsiizdbzwwkmit3ta0f0dbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780339277,423,3,2,45,13,59as3grjvj19voay31j3yfgni,0,76.1,56.3,2025-02-23T18:04:41.234Z,2025-02-23T22:37:27Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,5537866973,286,,5537867011,211,,5537866971,56,Center,5538803763,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780339299,419,43,2,45,16,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-02-23T18:04:43.826Z,2025-02-23T18:05:00Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5537868619,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780339333,420,1,2,45,16,b3r6d8ydtmtjckam6pku9y400,1,22.6,56.1,2025-02-23T18:04:44.002Z,2025-02-23T18:04:45Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5537867283,213,0.70,5537867277,140,34.0,5537867275,56,Back,5537867279,141,70.9,5537867281,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780339339,421,4,2,45,18,b3r6d8ydtmtjckam6pku9y400,1,37.4,68.3,2025-02-23T18:04:45.440Z,2025-02-23T18:29:32Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,5537867437,233,424,5537867355,286,,5537867353,265,,5537867345,13,,5537867349,56,Back,5537867351,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780339327,424,4,2,45,18,59as3grjvj19voay31j3yfgni,0,62.6,31.7,2025-02-23T18:04:45.441Z,2025-02-23T18:29:32Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,5537867409,265,,5537867411,285,,5537867407,152,,5537867405,56,Center,5537867403,13,,5537867471,233,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780339699,422,1,2,45,40,b3r6d8ydtmtjckam6pku9y400,1,40.4,66.1,2025-02-23T18:05:07.954Z,2025-02-23T18:05:09Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5537869273,140,33.9,5537869275,141,50.0,5537869277,212,12.9,5537869267,5,,5537869311,189,,5537869279,213,4.15,5537869271,56,Back,5537869269,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780339813,423,1,2,45,42,b3r6d8ydtmtjckam6pku9y400,1,34.6,45.1,2025-02-23T18:05:09.785Z,2025-02-23T18:05:14Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5537869863,141,9.2,5537869857,56,Back,5537869859,140,47.9,5537869867,212,28.1,5537869871,213,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780339877,424,1,2,45,47,b3r6d8ydtmtjckam6pku9y400,1,56.2,4.3,2025-02-23T18:05:14.418Z,2025-02-23T18:05:17Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5537870233,140,53.8,5537870235,141,15.8,5537870237,212,8.2,5537870231,56,Right,5537870239,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780339887,425,1,2,45,49,b3r6d8ydtmtjckam6pku9y400,1,53.8,15.8,2025-02-23T18:05:17.185Z,2025-02-23T18:05:17Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5537870279,56,Center,5537870281,140,56.7,5537870287,213,1.28,5537870283,141,30.6,5537870285,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780339933,426,1,2,45,50,b3r6d8ydtmtjckam6pku9y400,1,56.7,30.6,2025-02-23T18:05:17.714Z,2025-02-23T18:05:19Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5537870531,141,15.6,5537870529,140,53.5,5537870527,56,Right,5537870535,213,4.39,5537870533,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780339955,427,1,2,45,52,b3r6d8ydtmtjckam6pku9y400,1,53.5,13.4,2025-02-23T18:05:19.585Z,2025-02-23T18:05:20Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5537870639,56,Right,5537870647,213,6.10,5537870645,212,10.2,5537870643,141,10.7,5537870641,140,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780339991,428,1,2,45,53,b3r6d8ydtmtjckam6pku9y400,1,63.1,10.7,2025-02-23T18:05:20.769Z,2025-02-23T18:05:22Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,5537870849,213,5.68,5537870847,212,9.3,5537870845,141,2.9,5537870843,140,70.4,5537870841,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780340063,429,1,2,45,55,b3r6d8ydtmtjckam6pku9y400,1,70.4,2.9,2025-02-23T18:05:22.473Z,2025-02-23T18:05:27Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5537871205,56,Center,5537871207,140,78.2,5537871213,213,1.03,5537871209,141,22.8,5537871211,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780340067,430,3,2,45,59,b3r6d8ydtmtjckam6pku9y400,0,92.0,24.8,2025-02-23T18:05:26.753Z,2025-02-23T22:39:38Z,aahyom322jdc6f21960ycuzth,J. Larsson,,5537871241,286,,5538808909,465,,5537871367,233,425,5537871239,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780340077,425,7,2,45,59,59as3grjvj19voay31j3yfgni,0,8.0,75.2,2025-02-23T18:05:26.754Z,2025-02-23T22:39:42Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5537871329,233,430,5537871291,56,Back,5538809149,385,,5538809151,178,,5537871293,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780340135,431,1,2,46,1,b3r6d8ydtmtjckam6pku9y400,1,90.6,23.6,2025-02-23T18:05:28.449Z,2025-02-23T18:05:30Z,aahyom322jdc6f21960ycuzth,J. Larsson,,5537871637,56,Right,5537871643,212,9.4,5537871645,213,4.04,5537871641,141,12.8,5537871639,140,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780340151,432,1,2,46,3,b3r6d8ydtmtjckam6pku9y400,0,85.0,12.8,2025-02-23T18:05:30.657Z,2025-02-23T22:39:51Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,5537871749,212,30.4,5537871739,2,,5537871751,213,1.17,5538809543,20,,5537871741,155,,5537871747,141,54.0,5538809541,224,,5537871743,56,Center,5537871745,140,,,,96.2,,,,,,,,,,,,,,,,,,,,,,
2780340233,426,12,2,46,5,59as3grjvj19voay31j3yfgni,1,2.0,48.4,2025-02-23T18:05:32.848Z,2025-02-23T18:05:36Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,5537872183,213,0.73,5537872179,141,81.5,5537872177,140,25.9,5537872175,56,Back,5537872181,212,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780340223,433,61,2,46,8,b3r6d8ydtmtjckam6pku9y400,0,74.1,20.3,2025-02-23T18:05:35.714Z,2025-02-23T18:14:13Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5537872121,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780340439,427,5,2,46,9,59as3grjvj19voay31j3yfgni,1,35.6,101.8,2025-02-23T18:05:36.512Z,2025-02-23T18:13:13Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,5537873367,233,434,5537873343,56,Back,5537873345,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780340261,434,5,2,46,9,b3r6d8ydtmtjckam6pku9y400,0,64.4,-1.8,2025-02-23T18:05:36.512Z,2025-02-23T18:13:13Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5537872351,347,,5537873393,233,427,5537872347,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780340465,428,1,2,46,20,59as3grjvj19voay31j3yfgni,1,23.6,100.0,2025-02-23T18:05:48.016Z,2025-02-23T18:05:49Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,5537873479,141,93.5,5537873481,212,9.1,5537873477,140,30.6,5537873483,213,5.66,5537873473,107,,5537873475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780340505,429,1,2,46,22,59as3grjvj19voay31j3yfgni,1,30.6,93.5,2025-02-23T18:05:49.440Z,2025-02-23T18:05:51Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,5537873657,56,Back,5537873661,141,95.7,5537873665,213,2.94,5537873663,212,7.5,5537873659,140,23.6,5537873677,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780340571,430,1,2,46,22,59as3grjvj19voay31j3yfgni,1,27.2,93.2,2025-02-23T18:05:49.920Z,2025-02-23T18:10:43Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,5537874101,212,11.9,5537874099,141,91.8,5537874103,213,6.20,5537874095,56,Back,5537874097,140,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780340629,432,1,2,46,23,59as3grjvj19voay31j3yfgni,1,43.7,94.2,2025-02-23T18:05:50.728Z,2025-02-23T18:10:49Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,5537874417,140,37.9,5537874423,213,3.96,5537874415,56,Back,5537874421,212,8.9,5537874419,141,84.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780340593,431,1,2,46,24,59as3grjvj19voay31j3yfgni,0,29.0,90.5,2025-02-23T18:05:51.800Z,2025-02-23T18:10:50Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,5537874223,212,4.2,5537874225,213,3.24,5537874217,56,Back,5537874247,233,435,5537874245,236,,5537874219,140,25.0,5537874221,141,89.9,5537874251,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780340521,435,74,2,46,24,b3r6d8ydtmtjckam6pku9y400,1,60.0,6.7,2025-02-23T18:05:51.801Z,2025-02-23T18:05:57Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5537874303,233,431,5537873759,285,,5537873757,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780340603,437,1,2,46,28,b3r6d8ydtmtjckam6pku9y400,1,85.3,23.9,2025-02-23T18:05:56.130Z,2025-02-23T18:05:57Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5537874277,141,26.2,5537874279,212,1.6,5537874273,56,Center,5537874275,140,85.3,5537874281,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
