id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value
2813476981,391,44,1,41,41,ahnt9ejgwj58ul8auzdvi3czf,1,68.8,33.6,2025-05-11T12:41:51.725Z,2025-05-11T12:44:20Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5720066417,233,442,5720066339,286,,5720066337,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813476969,442,44,1,41,41,aljua8crr0vkwit0j3m59jw9j,0,31.2,66.4,2025-05-11T12:41:51.726Z,2025-05-11T12:44:20Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5720066491,233,391,5720066267,285,,5720066265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813477023,392,1,1,41,41,ahnt9ejgwj58ul8auzdvi3czf,1,72.6,47.6,2025-05-11T12:41:52.539Z,2025-05-11T12:41:54Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5720066629,56,Center,5720066637,213,2.15,5720066631,140,66.3,5720066635,212,12.2,5720066627,3,,5720066633,141,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813477121,393,1,1,41,43,ahnt9ejgwj58ul8auzdvi3czf,1,66.3,62.6,2025-05-11T12:41:54.154Z,2025-05-11T12:41:58Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5720067133,141,96.5,5720067127,3,,5720067131,140,64.5,5720067135,212,23.1,5720067129,56,Left,5720067137,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813477285,394,1,1,41,47,ahnt9ejgwj58ul8auzdvi3czf,1,64.5,97.4,2025-05-11T12:41:58.154Z,2025-05-11T12:42:04Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5720068025,140,55.0,5720068021,56,Left,5720068033,212,12.5,5720068037,213,3.79,5720068029,141,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813477351,395,1,1,41,53,ahnt9ejgwj58ul8auzdvi3czf,1,59.8,80.4,2025-05-11T12:42:04.394Z,2025-05-11T12:42:06Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5720068351,56,Back,5720068367,213,3.63,5720068355,140,43.4,5720068363,212,19.5,5720068359,141,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813477293,443,43,1,41,54,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-05-11T12:42:04.734Z,2025-05-11T17:42:01Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5721542427,144,83,5720068473,399,4qo7eu3xwhkpssbuyk4n70fe1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813477363,396,1,1,41,56,ahnt9ejgwj58ul8auzdvi3czf,1,51.1,65.3,2025-05-11T12:42:06.842Z,2025-05-11T12:42:09Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5720068427,212,21.7,5720068421,56,Back,5720068425,141,33.5,5720068429,213,4.61,5720068423,140,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813477499,397,1,1,41,58,ahnt9ejgwj58ul8auzdvi3czf,1,48.0,33.4,2025-05-11T12:42:09.562Z,2025-05-11T12:42:12Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5720069083,56,Center,5720069093,212,20.4,5720069087,140,50.2,5720069095,213,1.46,5720069091,141,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813477547,398,1,1,42,1,ahnt9ejgwj58ul8auzdvi3czf,1,50.6,63.6,2025-05-11T12:42:11.866Z,2025-05-11T12:42:14Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5720069373,212,13.4,5720069369,140,56.0,5720069375,213,1.13,5720069371,141,81.5,5720069367,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813477595,399,1,1,42,4,ahnt9ejgwj58ul8auzdvi3czf,1,57.3,74.9,2025-05-11T12:42:14.762Z,2025-05-11T12:42:17Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5720069655,213,5.53,5720069651,141,67.2,5720069649,140,62.6,5720069653,212,7.6,5720069647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813477621,400,1,1,42,6,ahnt9ejgwj58ul8auzdvi3czf,1,60.0,70.7,2025-05-11T12:42:17.179Z,2025-05-11T17:42:11Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5720069799,56,Back,5720069805,212,11.4,5720069803,141,75.9,5720069801,140,49.7,5720069807,213,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813477725,401,1,1,42,10,ahnt9ejgwj58ul8auzdvi3czf,1,53.0,68.9,2025-05-11T12:42:21.419Z,2025-05-11T12:42:22Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5720070345,213,4.62,5720070343,212,20.4,5720070341,141,39.1,5720070337,56,Center,5720070339,140,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813477751,402,1,1,42,11,ahnt9ejgwj58ul8auzdvi3czf,1,51.2,39.1,2025-05-11T12:42:22.331Z,2025-05-11T12:42:23Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5720070515,141,58.8,5720070513,140,56.1,5720070511,56,Center,5720070517,212,14.4,5720070519,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813477771,403,1,1,42,13,ahnt9ejgwj58ul8auzdvi3czf,1,56.1,58.8,2025-05-11T12:42:23.770Z,2025-05-11T12:42:25Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5720070607,141,73.5,5720070605,140,44.7,5720070611,213,2.45,5720070609,212,15.6,5720070603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813477831,404,1,1,42,14,ahnt9ejgwj58ul8auzdvi3czf,1,44.7,73.4,2025-05-11T12:42:25.131Z,2025-05-11T12:42:28Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5720070969,56,Left,5720070977,213,0.67,5720070973,141,98.3,5720070971,140,64.9,5720070975,212,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813477885,405,1,1,42,17,ahnt9ejgwj58ul8auzdvi3czf,1,61.7,97.4,2025-05-11T12:42:28.347Z,2025-05-11T12:42:31Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5720071235,56,Back,5720071239,141,80.4,5720071241,212,21.1,5720071243,213,3.72,5720071237,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813478013,406,1,1,42,20,ahnt9ejgwj58ul8auzdvi3czf,1,44.6,74.4,2025-05-11T12:42:31.483Z,2025-05-11T12:42:37Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5720071883,140,45.0,5720071889,213,4.75,5720071885,141,55.7,5720071881,56,Back,5720071887,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813478055,407,1,1,42,26,ahnt9ejgwj58ul8auzdvi3czf,0,45.7,48.3,2025-05-11T12:42:37.276Z,2025-05-11T17:42:36Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5720072131,141,0.0,5720072135,213,5.43,5720072129,140,73.6,5720072137,1,,5720072133,212,44.4,5720072125,155,,5720072127,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813478063,408,43,1,42,27,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-05-11T12:42:37.814Z,2025-05-11T17:42:38Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5721546175,144,61,5720072179,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813478081,409,5,1,42,27,ahnt9ejgwj58ul8auzdvi3czf,0,79.3,-2.0,2025-05-11T12:42:37.888Z,2025-05-11T12:51:12Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5720072263,56,Right,5720072265,347,,5720073783,233,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813478315,444,5,1,42,27,aljua8crr0vkwit0j3m59jw9j,1,20.7,102.0,2025-05-11T12:42:37.888Z,2025-05-11T12:51:11Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5720073771,233,409,5720073733,56,Back,5720073735,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813478339,445,1,1,42,43,aljua8crr0vkwit0j3m59jw9j,1,20.2,100.0,2025-05-11T12:42:53.697Z,2025-05-11T12:42:55Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5720073823,140,23.5,5720073817,107,,5720073829,213,4.99,5720073825,141,84.4,5720073827,212,12.5,5720073819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813478353,446,1,1,42,43,aljua8crr0vkwit0j3m59jw9j,1,23.5,84.4,2025-05-11T12:42:54.448Z,2025-05-11T12:42:55Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5720073901,56,Back,5720073905,141,98.0,5720073907,212,9.3,5720073903,140,22.8,5720073911,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813478439,410,45,1,42,44,ahnt9ejgwj58ul8auzdvi3czf,0,67.8,5.5,2025-05-11T12:42:55.284Z,2025-05-11T17:47:08Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5721573413,233,906,5721548129,56,Right,5721548131,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813749917,906,3,1,42,44,aljua8crr0vkwit0j3m59jw9j,1,32.2,94.5,2025-05-11T12:42:55.284Z,2025-05-11T17:47:08Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5721573375,233,410,5721549897,465,,5721549893,56,Back,5721573379,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813478395,447,43,1,42,45,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-05-11T12:42:55.616Z,2025-05-11T12:43:18Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5720076957,144,3,5720074457,233,410,5720074147,285,0,5720074145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813478447,448,1,1,42,46,aljua8crr0vkwit0j3m59jw9j,1,25.5,98.0,2025-05-11T12:42:57.185Z,2025-05-11T12:42:59Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5720074423,213,5.19,5720074421,212,15.0,5720074415,56,Back,5720074417,140,32.1,5720074419,141,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813478493,449,1,1,42,48,aljua8crr0vkwit0j3m59jw9j,1,32.1,78.4,2025-05-11T12:42:59.552Z,2025-05-11T12:43:01Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5720074633,141,89.7,5720074625,56,Back,5720074637,213,2.20,5720074629,140,26.8,5720074635,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813478653,450,1,1,42,50,aljua8crr0vkwit0j3m59jw9j,1,26.8,89.6,2025-05-11T12:43:01.146Z,2025-05-11T12:43:07Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5720075533,140,32.6,5720075545,1,,5720075541,213,4.84,5720075527,196,,5720075523,155,,5720075531,56,Back,5720075535,141,22.2,5720075537,212,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813478707,451,1,1,42,56,aljua8crr0vkwit0j3m59jw9j,1,38.6,17.7,2025-05-11T12:43:07.344Z,2025-05-11T12:43:09Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5720075827,140,36.4,5720075825,56,Back,5720075833,213,1.78,5720075829,141,33.4,5720075831,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813478799,452,1,1,42,58,aljua8crr0vkwit0j3m59jw9j,1,36.5,33.4,2025-05-11T12:43:09.520Z,2025-05-11T12:43:13Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5720076287,141,8.5,5720076291,212,17.3,5720076283,56,Back,5720076285,140,40.0,5720076295,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813478847,453,1,1,43,2,aljua8crr0vkwit0j3m59jw9j,1,40.1,8.2,2025-05-11T12:43:13.329Z,2025-05-11T12:43:14Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5720076507,141,28.8,5720076503,140,29.8,5720076511,212,17.7,5720076515,213,2.23,5720076499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813478903,454,1,1,43,3,aljua8crr0vkwit0j3m59jw9j,1,29.8,28.8,2025-05-11T12:43:14.464Z,2025-05-11T12:43:16Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5720076759,212,19.6,5720076761,213,5.40,5720076753,56,Back,5720076757,141,6.5,5720076755,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813478975,455,1,1,43,5,aljua8crr0vkwit0j3m59jw9j,1,46.8,5.8,2025-05-11T12:43:16.353Z,2025-05-11T12:43:20Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5720077155,56,Back,5720077157,140,39.6,5720077163,213,2.17,5720077161,212,13.5,5720077159,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813478993,456,1,1,43,9,aljua8crr0vkwit0j3m59jw9j,0,33.7,19.8,2025-05-11T12:43:20.529Z,2025-05-11T12:43:21Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5720077247,141,20.9,5720077239,56,Right,5720077255,213,0.03,5720077243,140,59.3,5720077251,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813479131,412,1,1,43,10,ahnt9ejgwj58ul8auzdvi3czf,1,44.3,67.7,2025-05-11T12:43:21.150Z,2025-05-11T17:43:39Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5720086285,140,44.3,5720086295,213,4.71,5720086293,212,6.5,5720086281,56,Back,5720086289,141,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813479077,411,43,1,43,14,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-05-11T12:43:25.118Z,2025-05-11T17:43:36Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5721552305,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813479143,413,1,1,43,16,ahnt9ejgwj58ul8auzdvi3czf,1,46.7,62.2,2025-05-11T12:43:27.325Z,2025-05-11T12:46:34Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5720098899,140,50.3,5720098897,56,Center,5720098905,213,5.09,5720098901,141,48.3,5720098903,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813479207,415,1,1,43,19,ahnt9ejgwj58ul8auzdvi3czf,1,55.4,43.6,2025-05-11T12:43:29.837Z,2025-05-11T12:43:31Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5720078295,213,5.19,5720078291,141,32.0,5720078287,140,59.3,5720078283,56,Center,5720078293,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813479221,416,1,1,43,20,ahnt9ejgwj58ul8auzdvi3czf,1,57.8,31.6,2025-05-11T12:43:30.989Z,2025-05-11T12:43:31Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5720078353,141,40.6,5720078349,56,Center,5720078357,213,1.87,5720078355,212,6.4,5720078351,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813479271,417,1,1,43,21,ahnt9ejgwj58ul8auzdvi3czf,1,56.0,40.6,2025-05-11T12:43:31.757Z,2025-05-11T12:43:33Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5720078609,140,46.8,5720078615,213,3.92,5720078613,212,13.6,5720078611,141,26.5,5720078607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813479299,418,1,1,43,23,ahnt9ejgwj58ul8auzdvi3czf,1,53.5,26.8,2025-05-11T12:43:33.821Z,2025-05-11T12:43:36Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5720078765,56,Right,5720078773,213,5.27,5720078771,212,17.1,5720078769,141,5.5,5720078767,140,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813479363,419,1,1,43,26,ahnt9ejgwj58ul8auzdvi3czf,1,59.0,7.4,2025-05-11T12:43:36.637Z,2025-05-11T12:43:40Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5720079079,140,40.4,5720079083,212,22.6,5720079077,56,Back,5720079085,213,2.61,5720079081,141,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813479397,420,1,1,43,29,ahnt9ejgwj58ul8auzdvi3czf,1,43.6,29.5,2025-05-11T12:43:39.901Z,2025-05-11T12:43:41Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5720079235,212,11.5,5720079231,140,46.4,5720079229,56,Back,5720079237,213,4.97,5720079233,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813479445,421,1,1,43,31,ahnt9ejgwj58ul8auzdvi3czf,1,46.4,13.1,2025-05-11T12:43:41.725Z,2025-05-11T12:43:44Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5720079473,213,2.17,5720079471,212,14.0,5720079463,56,Back,5720079465,140,38.8,5720079469,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813479517,422,1,1,43,34,ahnt9ejgwj58ul8auzdvi3czf,1,42.9,31.4,2025-05-11T12:43:44.685Z,2025-05-11T12:43:49Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5720079837,56,Back,5720079843,141,45.2,5720079849,213,2.05,5720079839,140,38.2,5720079847,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813479541,423,1,1,43,38,ahnt9ejgwj58ul8auzdvi3czf,1,39.1,43.9,2025-05-11T12:43:49.150Z,2025-05-11T12:43:50Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5720079943,140,43.5,5720079949,213,5.13,5720079945,141,28.4,5720079941,56,Back,5720079947,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813479631,424,1,1,43,39,ahnt9ejgwj58ul8auzdvi3czf,1,43.5,28.4,2025-05-11T12:43:50.302Z,2025-05-11T12:43:56Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5720080439,141,7.6,5720080447,213,5.42,5720080443,212,18.7,5720080437,140,55.1,5720080435,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813479645,425,1,1,43,45,ahnt9ejgwj58ul8auzdvi3czf,0,75.9,8.5,2025-05-11T12:43:56.174Z,2025-05-11T12:43:58Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5720080533,140,76.4,5720080723,236,,5720080539,213,1.39,5720080729,286,,5720080531,56,Right,5720080725,233,457,5720080535,141,12.7,5720080537,212,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813479675,457,74,1,43,45,aljua8crr0vkwit0j3m59jw9j,1,24.9,93.2,2025-05-11T12:43:56.175Z,2025-05-11T12:44:19Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5720080687,285,,5720080683,56,Back,5720080749,233,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813479761,458,1,1,43,50,aljua8crr0vkwit0j3m59jw9j,0,23.0,96.0,2025-05-11T12:44:00.674Z,2025-05-11T12:44:02Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5720081129,56,Center,5720081137,213,5.71,5720081131,140,58.8,5720081135,212,44.7,5720081139,1,,5720081127,157,,5720081133,141,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813751409,1011,44,1,43,52,ahnt9ejgwj58ul8auzdvi3czf,1,40.2,34.6,2025-05-11T12:44:02.911Z,2025-05-11T17:44:39Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5721558595,56,Back,5721558599,285,,5721558603,233,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813751393,907,44,1,43,52,aljua8crr0vkwit0j3m59jw9j,0,59.8,65.4,2025-05-11T12:44:02.912Z,2025-05-11T17:44:39Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5721558527,286,,5721558525,56,Center,5721558625,233,1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813479861,426,1,1,43,52,ahnt9ejgwj58ul8auzdvi3czf,1,41.3,29.0,2025-05-11T12:44:03.246Z,2025-05-11T12:44:07Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5720081629,140,47.5,5720081637,213,1.26,5720081635,212,21.2,5720081627,56,Back,5720081633,141,58.7,5720081625,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813480025,427,1,1,43,57,ahnt9ejgwj58ul8auzdvi3czf,1,53.9,60.5,2025-05-11T12:44:07.726Z,2025-05-11T12:44:16Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5720082525,141,16.9,5720082513,56,Right,5720082507,155,,5720082519,140,98.4,5720082531,212,55.3,5720082537,213,5.72,5720082543,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813480081,429,61,1,44,0,ahnt9ejgwj58ul8auzdvi3czf,0,97.3,16.7,2025-05-11T12:44:10.935Z,2025-05-11T17:45:05Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5720082819,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813480507,430,5,1,44,2,ahnt9ejgwj58ul8auzdvi3czf,0,101.4,21.8,2025-05-11T12:44:13.362Z,2025-05-11T12:51:12Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5720087275,233,459,5720085029,346,,5720085027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813480881,459,5,1,44,2,aljua8crr0vkwit0j3m59jw9j,1,-1.4,78.2,2025-05-11T12:44:13.362Z,2025-05-11T12:51:12Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5720087169,346,,5720087211,233,430,5720087167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813480035,428,43,1,44,6,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-05-11T12:44:16.622Z,2025-05-11T12:44:22Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5720083121,144,61,5720082583,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813480955,460,1,1,44,46,aljua8crr0vkwit0j3m59jw9j,0,4.5,38.6,2025-05-11T12:44:57.491Z,2025-05-11T12:45:02Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5720087633,124,,5720087645,1,,5720087641,212,59.3,5720087639,141,37.1,5720087649,74,,5720087635,56,Center,5720087643,213,6.27,5720087637,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813480969,431,44,1,44,50,ahnt9ejgwj58ul8auzdvi3czf,1,38.8,62.8,2025-05-11T12:45:01.281Z,2025-05-11T12:45:04Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5720087783,233,461,5720087715,56,Back,5720087719,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813480965,461,44,1,44,50,aljua8crr0vkwit0j3m59jw9j,0,61.2,37.2,2025-05-11T12:45:01.282Z,2025-05-11T14:07:37Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5720087697,286,,5720087949,233,431,5720087695,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813480997,432,1,1,44,51,ahnt9ejgwj58ul8auzdvi3czf,1,36.8,62.7,2025-05-11T12:45:01.856Z,2025-05-11T12:45:03Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5720087859,56,Back,5720087857,3,,5720087865,212,13.7,5720087861,140,41.1,5720087863,141,43.7,5720087867,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813481021,433,1,1,44,53,ahnt9ejgwj58ul8auzdvi3czf,0,41.2,41.5,2025-05-11T12:45:03.712Z,2025-05-11T12:45:12Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5720088021,213,0.50,5720088015,140,52.4,5720088013,56,Center,5720088011,3,,5720088017,141,50.9,5720088019,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813481075,462,1,1,44,54,aljua8crr0vkwit0j3m59jw9j,0,48.0,59.1,2025-05-11T12:45:05.524Z,2025-05-11T12:45:41Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5720088305,213,0.40,5720088301,141,80.1,5720088299,140,80.6,5720088303,212,37.1,5720088295,157,,5720088297,56,Left,5720088309,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813481497,470,70,1,45,0,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-05-11T12:45:10.611Z,2025-05-11T17:46:09Z,,,,,5720090869,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
