id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2783283317,848,83,2,52,36,c165yjiny1qnmfdvefxvflnkc,1,27.7,34.9,2025-03-02T14:09:57.475Z,2025-03-02T18:27:01Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5553931827,399,akxcr1xe62dyl5jmh3ataq13o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783021315,465,1,2,52,37,cftj6g399tknheudaxsdpfdgb,1,66.7,71.1,2025-03-02T14:09:57.978Z,2025-03-02T14:10:00Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5552513529,141,76.1,5552513533,213,2.69,5552513527,140,60.1,5552513531,212,7.7,5552513525,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783021323,466,1,2,52,38,cftj6g399tknheudaxsdpfdgb,1,60.1,76.1,2025-03-02T14:09:59.106Z,2025-03-02T14:10:00Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5552513599,140,67.9,5552513601,141,62.4,5552513607,212,12.4,5552513611,213,5.43,5552513597,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783021329,467,61,2,52,39,cftj6g399tknheudaxsdpfdgb,0,68.0,62.4,2025-03-02T14:10:00.274Z,2025-03-02T14:10:00Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5552513637,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783021561,499,1,2,52,44,c165yjiny1qnmfdvefxvflnkc,1,30.8,61.8,2025-03-02T14:10:05.262Z,2025-03-02T14:10:09Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5552514877,140,12.2,5552514875,56,Back,5552514881,212,20.7,5552514883,213,2.81,5552514879,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783021605,500,1,2,52,48,c165yjiny1qnmfdvefxvflnkc,1,12.1,72.0,2025-03-02T14:10:09.742Z,2025-03-02T14:10:11Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5552515101,212,12.9,5552515099,141,59.7,5552515103,213,3.85,5552515097,140,2.8,5552515095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783021629,501,1,2,52,50,c165yjiny1qnmfdvefxvflnkc,1,2.7,61.2,2025-03-02T14:10:11.726Z,2025-03-02T14:10:13Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5552515219,56,Back,5552515221,140,14.4,5552515227,213,0.38,5552515223,141,68.5,5552515225,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783021705,502,1,2,52,52,c165yjiny1qnmfdvefxvflnkc,0,14.3,68.5,2025-03-02T14:10:12.900Z,2025-03-02T14:10:16Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5552515661,213,2.49,5552515653,140,0.0,5552515655,141,87.2,5552515657,212,21.0,5552515651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783021965,468,6,2,52,55,cftj6g399tknheudaxsdpfdgb,1,99.6,9.6,2025-03-02T14:10:16.251Z,2025-03-02T14:15:36Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5552518237,233,503,5552517071,56,Right,5552517073,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783021711,503,6,2,52,55,c165yjiny1qnmfdvefxvflnkc,0,0.4,90.4,2025-03-02T14:10:16.251Z,2025-03-02T18:27:19Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5552518275,233,468,5552515873,56,Back,5552515875,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783022499,469,1,2,53,26,cftj6g399tknheudaxsdpfdgb,0,99.4,0.7,2025-03-02T14:10:47.746Z,2025-03-02T18:27:28Z,195o7hchielt14ic49r3k06sq,Serginho,,,5552519809,140,93.3,5552519811,141,48.1,5552592195,1,,5552519813,212,32.9,5552519803,155,,5552519801,6,,5552519799,2,,5552519815,213,1.77,5553933661,20,,5552519805,224,,5552519807,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2783022727,504,12,2,53,28,c165yjiny1qnmfdvefxvflnkc,1,4.6,55.7,2025-03-02T14:10:49.695Z,2025-03-02T14:22:52Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5552521053,141,73.8,5552521055,212,25.9,5552521051,140,26.3,5552521057,213,0.50,5552521049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783022559,470,61,2,53,29,cftj6g399tknheudaxsdpfdgb,1,91.9,42.4,2025-03-02T14:10:50.404Z,2025-03-02T14:10:50Z,195o7hchielt14ic49r3k06sq,Serginho,,,5552520127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783022681,471,1,2,53,31,cftj6g399tknheudaxsdpfdgb,1,76.5,15.3,2025-03-02T14:10:52.578Z,2025-03-02T14:10:55Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5552520809,140,84.4,5552520811,141,7.4,5552520813,212,9.9,5552520805,56,Right,5552520815,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783022691,472,1,2,53,34,cftj6g399tknheudaxsdpfdgb,0,88.1,6.5,2025-03-02T14:10:55.617Z,2025-03-02T18:27:47Z,195o7hchielt14ic49r3k06sq,Serginho,,,5552520865,140,88.5,5552521117,233,505,5552520871,213,1.40,5552520863,56,Right,5552521113,236,,5552521125,286,,5552520867,141,10.1,5552520859,2,,5553934827,224,,5553934829,20,,5552520869,212,2.5,5552520861,155,,,,,,,,,,,,,,,,,,,,,,,
2783022733,505,12,2,53,34,c165yjiny1qnmfdvefxvflnkc,1,7.8,90.9,2025-03-02T14:10:55.717Z,2025-03-02T18:28:03Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5552521081,56,Back,5552521185,233,472,5552521079,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783022811,473,5,2,53,36,cftj6g399tknheudaxsdpfdgb,1,90.9,-1.6,2025-03-02T14:10:56.914Z,2025-03-02T14:15:12Z,195o7hchielt14ic49r3k06sq,Serginho,,,5552521463,56,Right,5552525571,233,506,5552521469,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783022871,506,5,2,53,36,c165yjiny1qnmfdvefxvflnkc,0,9.1,101.6,2025-03-02T14:10:56.914Z,2025-03-02T14:15:12Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5552525603,233,473,5552521733,347,,5552521731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783022931,474,1,2,53,40,cftj6g399tknheudaxsdpfdgb,1,82.2,0.0,2025-03-02T14:11:01.401Z,2025-03-02T14:11:06Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5552522045,213,2.45,5552522041,141,17.1,5552522039,140,67.3,5552522043,212,20.3,5552522027,107,,5552522033,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783022975,475,1,2,53,45,cftj6g399tknheudaxsdpfdgb,1,66.5,40.0,2025-03-02T14:11:05.906Z,2025-03-02T14:11:07Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5552522249,212,15.1,5552522237,56,Center,5552522245,141,58.1,5552522251,213,2.19,5552522241,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783023023,476,1,2,53,46,cftj6g399tknheudaxsdpfdgb,0,58.2,58.1,2025-03-02T14:11:07.417Z,2025-03-02T14:11:09Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5552522521,140,82.4,5552522523,141,30.4,5552522517,155,,5552522527,213,5.65,5552522525,212,31.6,5552522519,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783023179,508,1,2,53,52,c165yjiny1qnmfdvefxvflnkc,1,22.5,67.6,2025-03-02T14:11:13.184Z,2025-03-02T14:11:16Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5552523531,1,,5552523525,212,30.9,5552523519,56,Center,5552523521,140,51.3,5552523523,141,77.2,5552523517,157,,5552523529,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783023211,509,1,2,53,55,c165yjiny1qnmfdvefxvflnkc,0,51.3,77.2,2025-03-02T14:11:16.448Z,2025-03-02T14:11:17Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5552523709,213,0.78,5552523699,3,,5552523707,212,23.8,5552523701,56,Left,5552523705,141,100.0,5552523703,140,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783023709,477,5,2,53,56,cftj6g399tknheudaxsdpfdgb,1,34.7,-1.8,2025-03-02T14:11:17.282Z,2025-03-02T14:15:13Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5552526349,233,510,5552526295,56,Back,5552526297,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783023213,510,5,2,53,56,c165yjiny1qnmfdvefxvflnkc,0,65.3,101.8,2025-03-02T14:11:17.282Z,2025-03-02T14:15:13Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5552526455,233,477,5552523711,56,Left,5552523713,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783023761,478,1,2,54,19,cftj6g399tknheudaxsdpfdgb,1,36.9,0.0,2025-03-02T14:11:40.322Z,2025-03-02T14:11:41Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5552526585,140,49.7,5552526583,56,Back,5552526587,141,10.7,5552526581,107,,5552526589,212,15.9,5552526591,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783023765,479,1,2,54,20,cftj6g399tknheudaxsdpfdgb,0,54.0,12.3,2025-03-02T14:11:40.961Z,2025-03-02T14:11:49Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5552526609,56,Right,5552526617,213,4.61,5552526611,140,53.1,5552526613,141,0.0,5552526615,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783023771,480,5,2,54,20,cftj6g399tknheudaxsdpfdgb,0,51.4,-1.6,2025-03-02T14:11:41.340Z,2025-03-02T14:15:29Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5552527469,233,511,5552526637,56,Right,5552555787,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783023911,511,5,2,54,20,c165yjiny1qnmfdvefxvflnkc,1,48.6,101.6,2025-03-02T14:11:41.340Z,2025-03-02T14:15:30Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5552527391,56,Back,5552555833,347,,5552527425,233,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783024009,512,1,2,54,26,c165yjiny1qnmfdvefxvflnkc,1,50.3,100.0,2025-03-02T14:11:47.296Z,2025-03-02T14:11:51Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5552527925,1,,5552527913,107,,5552527919,141,61.7,5552527923,213,4.05,5552527917,140,30.4,5552527921,212,33.9,5552527915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783024115,513,1,2,54,30,c165yjiny1qnmfdvefxvflnkc,1,32.1,59.7,2025-03-02T14:11:51.344Z,2025-03-02T14:11:55Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5552528453,212,44.9,5552528451,141,5.0,5552528447,56,Right,5552528455,213,5.31,5552528457,1,,5552528449,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783024193,514,1,2,54,34,c165yjiny1qnmfdvefxvflnkc,1,56.0,8.8,2025-03-02T14:11:55.616Z,2025-03-02T14:11:58Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5552528837,141,13.4,5552528835,140,36.4,5552528833,56,Back,5552528841,213,2.99,5552528839,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783024239,515,1,2,54,37,c165yjiny1qnmfdvefxvflnkc,1,36.5,13.5,2025-03-02T14:11:58.496Z,2025-03-02T14:12:00Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5552529071,213,2.31,5552529063,56,Back,5552529069,212,14.6,5552529067,141,29.4,5552529065,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783024289,516,1,2,54,39,c165yjiny1qnmfdvefxvflnkc,1,27.5,28.6,2025-03-02T14:12:00.288Z,2025-03-02T14:12:02Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5552529325,141,76.7,5552529331,1,,5552529327,212,32.8,5552529329,213,1.66,5552529323,140,24.7,5552529321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783024369,517,1,2,54,41,c165yjiny1qnmfdvefxvflnkc,1,24.9,77.6,2025-03-02T14:12:02.128Z,2025-03-02T14:12:05Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5552529803,213,0.78,5552529795,56,Back,5552529801,212,18.3,5552529797,140,37.3,5552529799,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783024519,518,1,2,54,44,c165yjiny1qnmfdvefxvflnkc,1,36.8,96.3,2025-03-02T14:12:05.136Z,2025-03-02T14:12:12Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5552530665,56,Left,5552530677,213,6.25,5552530667,140,85.4,5552530663,155,,5552530673,212,51.1,5552530671,141,93.9,5552530679,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783024629,519,1,2,54,51,c165yjiny1qnmfdvefxvflnkc,1,96.5,93.0,2025-03-02T14:12:12Z,2025-03-02T14:12:16Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5552531293,141,62.6,5552531295,212,30.1,5552531289,56,Center,5552531297,213,3.90,5552531291,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783024673,520,1,2,54,55,c165yjiny1qnmfdvefxvflnkc,0,75.5,60.9,2025-03-02T14:12:16.449Z,2025-03-02T14:12:18Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5552531457,56,Center,5552531455,155,,5552531463,212,20.0,5552531465,213,5.66,5552531459,140,91.0,5552531461,141,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783024731,481,12,2,54,58,cftj6g399tknheudaxsdpfdgb,1,8.2,62.1,2025-03-02T14:12:19.545Z,2025-03-02T14:12:20Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5552531803,141,51.5,5552531841,15,,5552531801,140,12.2,5552531805,212,8.3,5552531807,213,5.24,5552531799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783024755,521,61,2,55,0,c165yjiny1qnmfdvefxvflnkc,1,93.7,53.3,2025-03-02T14:12:21.320Z,2025-03-02T14:12:21Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5552531953,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783024821,483,52,2,55,3,cftj6g399tknheudaxsdpfdgb,1,3.8,47.2,2025-03-02T14:12:23.794Z,2025-03-02T18:30:44Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5553945473,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783024843,484,4,2,55,3,cftj6g399tknheudaxsdpfdgb,1,5.3,45.2,2025-03-02T14:12:24.083Z,2025-03-02T14:15:08Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5552537405,294,,5552532507,285,,5552532497,13,,5552532503,152,,5552532501,56,Back,5552532915,233,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783024833,522,4,2,55,3,c165yjiny1qnmfdvefxvflnkc,0,94.7,54.8,2025-03-02T14:12:24.084Z,2025-03-02T14:15:08Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5552532823,286,,5552532817,56,Center,5552533011,233,484,5552532815,13,,5552553101,294,,5552532819,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783025875,485,1,2,55,45,cftj6g399tknheudaxsdpfdgb,1,7.1,38.9,2025-03-02T14:13:06.073Z,2025-03-02T14:13:07Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5552537775,140,12.2,5552537765,5,,5552537787,212,20.8,5552537769,152,,5552537791,213,1.31,5552537771,56,Back,5552537781,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783025977,486,1,2,55,47,cftj6g399tknheudaxsdpfdgb,1,19.2,68.4,2025-03-02T14:13:07.776Z,2025-03-02T14:13:10Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5552538303,212,12.5,5552538301,141,61.5,5552538297,56,Back,5552538305,213,5.90,5552538299,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783026063,487,1,2,55,49,cftj6g399tknheudaxsdpfdgb,1,30.1,58.8,2025-03-02T14:13:10.472Z,2025-03-02T14:13:13Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5552538735,140,29.0,5552538733,56,Back,5552538737,141,22.8,5552538739,212,24.5,5552538741,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783026165,488,1,2,55,52,cftj6g399tknheudaxsdpfdgb,1,29.0,22.8,2025-03-02T14:13:13.305Z,2025-03-02T14:13:17Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5552539219,212,52.4,5552539213,56,Right,5552539217,141,7.6,5552539223,1,,5552539215,140,77.9,5552539221,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783026231,489,1,2,55,56,cftj6g399tknheudaxsdpfdgb,1,84.2,9.6,2025-03-02T14:13:17.096Z,2025-03-02T18:31:57Z,195o7hchielt14ic49r3k06sq,Serginho,,,5552539607,141,94.4,5553950207,224,,5552539593,155,,5552540101,1,,5552539615,213,1.63,5552539603,140,81.1,5552539587,2,,5553950209,20,,5552539611,212,57.8,5552539597,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783026415,490,1,2,56,2,cftj6g399tknheudaxsdpfdgb,1,81.0,94.4,2025-03-02T14:13:23.177Z,2025-03-02T14:13:25Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5552540523,141,80.9,5552540525,212,13.0,5552540521,140,72.3,5552540527,213,3.93,5552540519,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783026517,491,1,2,56,4,cftj6g399tknheudaxsdpfdgb,1,71.5,85.1,2025-03-02T14:13:25.761Z,2025-03-02T14:13:29Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5552540979,213,5.93,5552540973,140,88.5,5552540971,56,Center,5552540975,141,75.3,5552540977,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783026563,492,1,2,56,8,cftj6g399tknheudaxsdpfdgb,1,92.7,83.8,2025-03-02T14:13:28.912Z,2025-03-02T14:13:30Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5552541175,140,84.4,5552541185,213,2.50,5552541183,212,10.8,5552541173,56,Left,5552541179,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783026635,493,1,2,56,10,cftj6g399tknheudaxsdpfdgb,1,84.4,93.3,2025-03-02T14:13:30.848Z,2025-03-02T14:13:33Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5552541543,56,Left,5552541549,212,13.7,5552541545,140,72.3,5552541551,213,3.53,5552541547,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783026675,494,1,2,56,12,cftj6g399tknheudaxsdpfdgb,1,72.3,85.7,2025-03-02T14:13:33.592Z,2025-03-02T14:13:35Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5552541807,212,6.3,5552541801,56,Left,5552541803,140,73.3,5552541805,141,94.8,5552541811,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783026765,495,1,2,56,15,cftj6g399tknheudaxsdpfdgb,1,72.6,92.9,2025-03-02T14:13:36.385Z,2025-03-02T14:13:39Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5552542265,213,6.11,5552542259,140,90.0,5552542263,212,18.6,5552542261,141,88.1,5552542257,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783026813,496,1,2,56,18,cftj6g399tknheudaxsdpfdgb,0,93.3,78.9,2025-03-02T14:13:39.449Z,2025-03-02T18:32:36Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5552542503,212,44.0,5553952853,72,,5553952851,224,,5552542487,155,,5552542495,140,90.7,5552542483,2,,5552542681,1,,5552542505,213,4.65,5553952987,345,,5552542499,141,14.3,5552542491,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,
2783026941,523,1,2,56,23,c165yjiny1qnmfdvefxvflnkc,0,3.6,82.9,2025-03-02T14:13:44.275Z,2025-03-02T14:13:48Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5552543233,140,56.1,5552543231,56,Left,5552543239,213,0.02,5552543241,1,,5552543235,141,84.5,5552543237,212,55.1,5552543229,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783027013,497,1,2,56,28,cftj6g399tknheudaxsdpfdgb,1,37.1,18.6,2025-03-02T14:13:48.809Z,2025-03-02T14:13:51Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5552543619,140,23.7,5552543625,213,2.68,5552543617,56,Back,5552543623,212,15.7,5552543615,3,,5552543621,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783027037,498,43,2,56,30,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-02T14:13:51.545Z,2025-03-02T18:32:54Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5552543773,56,Back,5553954539,144,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783027157,499,1,2,56,31,cftj6g399tknheudaxsdpfdgb,1,23.7,28.8,2025-03-02T14:13:52.696Z,2025-03-02T14:13:57Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5552544397,140,30.5,5552544419,141,15.9,5552544393,56,Back,5552544421,212,11.3,5552544423,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783027205,500,1,2,56,36,cftj6g399tknheudaxsdpfdgb,0,32.0,12.5,2025-03-02T14:13:57.113Z,2025-03-02T14:13:59Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5552544641,213,0.75,5552544625,56,Center,5552544633,141,69.1,5552544629,140,71.7,5552544645,1,,5552544637,212,56.7,5552544621,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783027341,524,1,2,56,40,c165yjiny1qnmfdvefxvflnkc,1,36.3,23.9,2025-03-02T14:14:00.834Z,2025-03-02T14:14:04Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5552545267,141,35.8,5552545265,140,13.9,5552545269,212,24.9,5552545271,213,2.81,5552545263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783027449,525,1,2,56,43,c165yjiny1qnmfdvefxvflnkc,1,13.9,35.8,2025-03-02T14:14:03.986Z,2025-03-02T14:14:09Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5552545857,56,Right,5552545869,212,48.3,5552545871,213,5.86,5552545861,140,55.9,5552545873,1,,5552545853,157,,5552545865,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783027457,526,61,2,56,48,c165yjiny1qnmfdvefxvflnkc,0,55.9,6.8,2025-03-02T14:14:09.235Z,2025-03-02T14:14:09Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5552545893,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783027529,501,1,2,56,48,cftj6g399tknheudaxsdpfdgb,1,30.1,72.7,2025-03-02T14:14:09.704Z,2025-03-02T14:14:12Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5552546239,213,1.20,5552546235,141,95.0,5552546233,140,35.7,5552546237,212,16.3,5552546231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783027601,503,1,2,56,52,cftj6g399tknheudaxsdpfdgb,1,35.7,95.0,2025-03-02T14:14:13.304Z,2025-03-02T14:14:15Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5552546543,56,Back,5552546549,212,10.7,5552546547,141,84.8,5552546553,213,3.84,5552546545,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
