id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value
2744411219,492,1,2,53,11,ahnt9ejgwj58ul8auzdvi3czf,0,65.6,11.6,2024-11-04T19:14:16.016Z,2024-11-04T19:14:19Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5342646143,56,Right,5342646151,213,0.85,5342646147,141,17.9,5342646145,140,69.2,5342646149,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744411215,667,8,2,53,14,b3r6d8ydtmtjckam6pku9y400,1,29.6,72.7,2024-11-04T19:14:18.588Z,2024-11-04T19:14:18Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5342646127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744411241,668,1,2,53,15,b3r6d8ydtmtjckam6pku9y400,1,32.6,89.9,2024-11-04T19:14:20.177Z,2024-11-04T19:14:21Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5342646265,213,3.18,5342646261,141,89.4,5342646257,56,Back,5342646259,140,24.0,5342646263,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744411247,670,1,2,53,16,b3r6d8ydtmtjckam6pku9y400,1,24.0,89.4,2024-11-04T19:14:21.281Z,2024-11-04T19:14:46Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5342646285,56,Back,5342646293,213,5.91,5342646287,140,43.6,5342646291,212,22.1,5342646283,155,,5342646289,141,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744411263,671,44,2,53,17,b3r6d8ydtmtjckam6pku9y400,1,43.7,76.6,2024-11-04T19:14:21.726Z,2024-11-04T20:03:25Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5342646371,56,Back,5342646405,233,493,5342646373,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744411255,493,44,2,53,17,ahnt9ejgwj58ul8auzdvi3czf,0,56.3,23.4,2024-11-04T19:14:21.727Z,2024-11-04T20:03:25Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5342646331,56,Center,5342646387,233,671,5342646333,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744411261,494,43,2,53,17,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-11-04T19:14:22.063Z,2024-11-04T19:14:45Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5342646367,212,8.9,5342646359,3,0,5342646363,140,61.1,5342647865,144,1,5342646361,56,Center,5342646365,141,31.3,5342646369,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744411629,677,1,2,53,18,b3r6d8ydtmtjckam6pku9y400,1,45.4,75.7,2024-11-04T19:14:23.570Z,2024-11-04T19:14:55Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5342648453,212,4.6,5342648455,213,3.28,5342648451,141,74.8,5342648439,3,,5342648447,140,41.1,5342648443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744411287,672,1,2,53,20,b3r6d8ydtmtjckam6pku9y400,1,35.2,67.3,2024-11-04T19:14:24.715Z,2024-11-04T19:15:16Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5342649189,157,,5342646495,56,Center,5342649199,1,,5342649197,213,5.82,5342649193,141,51.7,5342649191,140,55.3,5342649195,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744411313,673,4,2,53,22,b3r6d8ydtmtjckam6pku9y400,1,58.3,53.0,2024-11-04T19:14:26.721Z,2024-11-04T19:26:51Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5342651077,233,495,5342651059,13,,5342651063,265,,5342646649,286,,5342646647,56,Center,5342651061,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744411365,495,4,2,53,22,ahnt9ejgwj58ul8auzdvi3czf,0,41.7,47.0,2024-11-04T19:14:26.722Z,2024-11-04T19:26:51Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5342647007,265,,5342647003,56,Back,5342647001,13,,5342647009,285,,5342647005,152,,5342651105,233,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744411335,674,43,2,53,23,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-11-04T19:14:28.088Z,2024-11-04T19:15:46Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5342651267,144,61,5342646769,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744412397,496,27,2,53,32,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-11-04T19:14:36.742Z,2024-11-04T19:17:12Z,,,,,5342652969,233,675,5342652939,40,,5342652937,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744411487,675,27,2,53,32,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-11-04T19:14:36.742Z,2024-11-04T19:17:12Z,,,,,5342656417,233,496,5342647605,53,7hw1plnv7nvxnqpnfnxcxszpx,5342647603,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744411561,676,43,2,53,43,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-11-04T19:14:48.439Z,2024-11-04T19:15:22Z,,,,,5342648049,55,675,5342649849,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744412901,498,28,2,54,33,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-11-04T19:15:38.320Z,2024-11-04T19:17:12Z,,,,,5342656493,233,678,5342655773,55,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744411987,678,28,2,54,33,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-11-04T19:15:38.320Z,2024-11-04T19:17:12Z,,,,,5342650675,55,675,5342656473,233,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744412969,499,27,2,55,2,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-11-04T19:16:06.612Z,2024-11-04T19:17:13Z,,,,,5342656533,233,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744412361,679,27,2,55,2,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-11-04T19:16:06.612Z,2024-11-04T19:17:13Z,,,,,5342652719,40,,5342652953,233,499,5342652717,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744412435,497,43,2,55,13,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-11-04T19:16:18.484Z,2024-11-04T19:16:46Z,,,,,5342653179,55,496,5342654791,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744412985,500,28,2,55,38,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-11-04T19:16:43.050Z,2024-11-04T19:17:13Z,,,,,5342656591,233,681,5342656295,55,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744412675,681,28,2,55,38,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-11-04T19:16:43.050Z,2024-11-04T19:17:13Z,,,,,5342654569,55,679,5342656569,233,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744412923,682,1,2,55,57,b3r6d8ydtmtjckam6pku9y400,1,54.7,54.0,2024-11-04T19:17:02.341Z,2024-11-04T19:17:05Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5342655929,213,1.35,5342655917,5,,5342655921,56,Left,5342655925,141,93.6,5342655919,152,,5342655923,140,60.4,5342655927,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744412949,683,1,2,56,0,b3r6d8ydtmtjckam6pku9y400,1,60.4,93.3,2024-11-04T19:17:05.126Z,2024-11-04T19:17:07Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5342656133,56,Back,5342656137,141,80.2,5342656135,140,48.8,5342656139,212,15.1,5342656141,213,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744412981,684,1,2,56,3,b3r6d8ydtmtjckam6pku9y400,1,47.3,77.2,2024-11-04T19:17:07.606Z,2024-11-04T19:17:09Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5342656281,212,16.9,5342656283,213,0.68,5342656279,141,92.9,5342656277,140,59.8,5342656275,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744412991,685,1,2,56,4,b3r6d8ydtmtjckam6pku9y400,1,60.5,92.4,2024-11-04T19:17:09.350Z,2024-11-04T19:17:10Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5342656327,56,Center,5342656335,213,4.46,5342656331,141,77.6,5342656329,140,58.0,5342656333,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744413043,686,1,2,56,5,b3r6d8ydtmtjckam6pku9y400,1,58.0,77.6,2024-11-04T19:17:10.542Z,2024-11-04T19:17:13Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5342656603,140,58.9,5342656607,212,6.6,5342656609,213,1.43,5342656605,141,87.2,5342656601,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744413071,687,1,2,56,9,b3r6d8ydtmtjckam6pku9y400,1,58.4,86.6,2024-11-04T19:17:13.710Z,2024-11-04T19:17:17Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5342656743,1,,5342656741,213,4.09,5342656739,212,39.9,5342656737,141,38.9,5342656733,56,Back,5342656735,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744413161,688,1,2,56,12,b3r6d8ydtmtjckam6pku9y400,1,36.2,38.6,2024-11-04T19:17:17.310Z,2024-11-04T19:17:23Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5342657163,140,52.7,5342657167,212,30.0,5342657169,213,5.33,5342657165,141,2.6,5342657161,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744413171,689,1,2,56,19,b3r6d8ydtmtjckam6pku9y400,1,52.7,2.6,2024-11-04T19:17:23.782Z,2024-11-04T19:17:25Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5342657211,56,Back,5342657219,213,2.41,5342657215,141,28.6,5342657269,189,,5342657217,212,26.5,5342657213,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744413221,690,1,2,56,21,b3r6d8ydtmtjckam6pku9y400,1,37.7,32.5,2024-11-04T19:17:26.350Z,2024-11-04T19:17:29Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5342657471,213,1.77,5342657469,212,21.1,5342657465,140,33.8,5342657463,56,Back,5342657467,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744413301,691,1,2,56,25,b3r6d8ydtmtjckam6pku9y400,1,36.5,57.3,2024-11-04T19:17:29.830Z,2024-11-04T19:17:35Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5342657855,212,25.3,5342657851,140,45.3,5342657853,141,22.7,5342657857,213,5.09,5342657849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744413355,692,1,2,56,30,b3r6d8ydtmtjckam6pku9y400,1,55.0,17.3,2024-11-04T19:17:35.102Z,2024-11-04T19:17:40Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5342658153,212,9.8,5342658149,140,55.6,5342658155,213,4.78,5342658151,141,2.9,5342658147,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744413387,693,1,2,56,35,b3r6d8ydtmtjckam6pku9y400,1,51.0,14.9,2024-11-04T19:17:40.495Z,2024-11-04T19:17:42Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5342658335,213,2.24,5342658331,141,43.1,5342658329,140,36.6,5342658333,212,24.4,5342658327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744413425,694,1,2,56,37,b3r6d8ydtmtjckam6pku9y400,1,36.6,43.1,2024-11-04T19:17:42.310Z,2024-11-04T19:17:45Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5342658583,56,Back,5342658591,213,1.11,5342658587,141,81.2,5342658585,140,49.0,5342658589,212,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744413473,695,1,2,56,40,b3r6d8ydtmtjckam6pku9y400,1,49.0,81.2,2024-11-04T19:17:45.231Z,2024-11-04T19:17:50Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5342658913,56,Left,5342658917,141,97.2,5342658921,213,0.64,5342658915,140,63.0,5342658919,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744413533,696,1,2,56,46,b3r6d8ydtmtjckam6pku9y400,1,62.8,80.8,2024-11-04T19:17:50.719Z,2024-11-04T19:17:56Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5342659227,56,Left,5342659235,213,0.73,5342659229,140,74.3,5342659231,141,96.8,5342659233,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744413575,697,1,2,56,51,b3r6d8ydtmtjckam6pku9y400,1,80.5,87.2,2024-11-04T19:17:56.391Z,2024-11-04T19:17:59Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5342659451,56,Left,5342659455,141,90.3,5342659457,212,10.4,5342659453,140,90.2,5342659459,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744413605,698,1,2,56,54,b3r6d8ydtmtjckam6pku9y400,0,93.3,87.4,2024-11-04T19:17:59.352Z,2024-11-04T19:18:01Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5342659619,56,Center,5342659625,212,24.3,5342659621,140,91.3,5342659623,141,51.8,5342659627,213,4.63,5342659615,2,,5342659617,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744413637,501,12,2,56,57,ahnt9ejgwj58ul8auzdvi3czf,1,8.4,46.0,2024-11-04T19:18:02.391Z,2024-11-04T19:18:03Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5342659789,212,18.1,5342659785,140,0.0,5342659817,167,,5342659787,141,23.4,5342659791,213,4.16,5342659783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744413639,502,6,2,56,58,ahnt9ejgwj58ul8auzdvi3czf,0,0.0,20.1,2024-11-04T19:18:03.111Z,2024-11-04T19:26:52Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5342659887,56,Back,5342659911,233,699,5342659889,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744413635,699,6,2,56,58,b3r6d8ydtmtjckam6pku9y400,1,100.0,79.9,2024-11-04T19:18:03.111Z,2024-11-04T19:26:51Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5342659839,56,Left,5342659841,73,,5342659901,233,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744413969,700,1,2,57,22,b3r6d8ydtmtjckam6pku9y400,0,99.5,99.5,2024-11-04T19:18:27.536Z,2024-11-04T19:18:30Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5342661649,141,54.3,5342661635,2,,5342661657,213,4.61,5342661653,212,30.9,5342661641,155,,5342661639,6,,5342661645,56,Center,5342661647,140,96.5,5342661643,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744414001,503,12,2,57,27,ahnt9ejgwj58ul8auzdvi3czf,1,3.0,45.4,2024-11-04T19:18:31.704Z,2024-11-04T20:11:28Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5342661851,213,5.37,5342661847,141,27.1,5342661845,140,12.2,5342661849,212,15.8,5342661841,56,Back,5342661883,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744414157,701,1,2,57,28,b3r6d8ydtmtjckam6pku9y400,1,85.8,66.7,2024-11-04T19:18:33.088Z,2024-11-04T19:18:42Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5342662683,3,,5342662691,212,20.6,5342662687,140,79.4,5342662693,213,1.90,5342662685,56,Left,5342662689,141,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744414175,702,1,2,57,37,b3r6d8ydtmtjckam6pku9y400,1,77.7,85.4,2024-11-04T19:18:42.544Z,2024-11-04T19:18:45Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5342662803,212,17.0,5342662799,140,68.6,5342662797,56,Center,5342662801,141,64.8,5342662805,213,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744414181,703,1,2,57,40,b3r6d8ydtmtjckam6pku9y400,0,67.8,62.9,2024-11-04T19:18:45.272Z,2024-11-04T19:18:45Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5342662829,56,Center,5342662835,212,5.3,5342662831,140,72.8,5342662833,141,62.0,5342662837,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744414215,504,61,2,57,43,ahnt9ejgwj58ul8auzdvi3czf,1,31.9,47.9,2024-11-04T19:18:48.110Z,2024-11-04T19:18:48Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5342662973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744414237,505,1,2,57,44,ahnt9ejgwj58ul8auzdvi3czf,0,18.9,40.7,2024-11-04T19:18:49.480Z,2024-11-04T20:11:06Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5342663135,212,36.7,5342663131,140,50.9,5342663129,56,Center,5342663137,213,0.41,5342663133,141,62.3,5342663139,1,,5342663127,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744414289,704,1,2,57,45,b3r6d8ydtmtjckam6pku9y400,1,53.1,40.9,2024-11-04T19:18:49.640Z,2024-11-04T19:18:54Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5342663407,56,Right,5342663405,3,,5342663413,212,21.1,5342663415,213,5.37,5342663411,141,16.4,5342663409,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744414295,705,61,2,57,49,b3r6d8ydtmtjckam6pku9y400,0,65.0,13.5,2024-11-04T19:18:54.233Z,2024-11-04T19:18:54Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5342663439,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744414305,506,61,2,57,51,ahnt9ejgwj58ul8auzdvi3czf,0,32.7,96.6,2024-11-04T19:18:56.167Z,2024-11-04T19:18:56Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5342663501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744414317,507,5,2,57,51,ahnt9ejgwj58ul8auzdvi3czf,0,35.8,101.6,2024-11-04T19:18:56.306Z,2024-11-04T19:26:46Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5342663911,233,706,5342663569,56,Back,5342663573,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744414371,706,5,2,57,51,b3r6d8ydtmtjckam6pku9y400,1,64.2,-1.6,2024-11-04T19:18:56.306Z,2024-11-04T19:26:46Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5342663905,233,507,5342663889,56,Right,5342663891,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744414381,707,1,2,57,59,b3r6d8ydtmtjckam6pku9y400,1,63.4,0.0,2024-11-04T19:19:03.977Z,2024-11-04T19:19:05Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5342663945,107,,5342663947,56,Right,5342663949,140,64.0,5342663953,212,11.5,5342663955,213,1.52,5342663951,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744414403,708,1,2,58,0,b3r6d8ydtmtjckam6pku9y400,1,62.9,16.7,2024-11-04T19:19:05.257Z,2024-11-04T19:19:07Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5342664063,141,20.0,5342664059,56,Back,5342664067,213,3.03,5342664061,140,43.5,5342664065,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744414439,709,1,2,58,2,b3r6d8ydtmtjckam6pku9y400,1,43.5,20.0,2024-11-04T19:19:07.289Z,2024-11-04T19:19:09Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5342664275,56,Back,5342664277,140,46.5,5342664283,213,1.38,5342664279,141,44.6,5342664281,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744414463,710,1,2,58,4,b3r6d8ydtmtjckam6pku9y400,1,46.5,44.6,2024-11-04T19:19:09.521Z,2024-11-04T19:19:12Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5342664437,56,Center,5342664439,140,64.3,5342664445,213,0.87,5342664441,141,77.5,5342664443,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744414551,711,1,2,58,7,b3r6d8ydtmtjckam6pku9y400,1,64.3,77.5,2024-11-04T19:19:12.015Z,2024-11-04T19:19:17Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5342664891,140,72.3,5342664895,212,15.8,5342664897,213,1.01,5342664893,141,97.2,5342664889,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744414587,712,1,2,58,13,b3r6d8ydtmtjckam6pku9y400,1,76.5,83.8,2024-11-04T19:19:17.601Z,2024-11-04T19:19:19Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5342665161,213,2.35,5342665159,212,5.1,5342665157,141,89.1,5342665153,56,Left,5342665155,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744414617,713,1,2,58,15,b3r6d8ydtmtjckam6pku9y400,1,73.4,88.6,2024-11-04T19:19:19.721Z,2024-11-04T19:19:22Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5342665371,213,0.09,5342665369,212,12.9,5342665365,140,85.6,5342665363,56,Left,5342665367,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744414679,714,1,2,58,17,b3r6d8ydtmtjckam6pku9y400,1,87.4,88.7,2024-11-04T19:19:22.329Z,2024-11-04T19:19:26Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5342665715,140,73.1,5342665719,212,18.2,5342665721,213,3.74,5342665717,141,73.6,5342665713,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744414711,715,1,2,58,21,b3r6d8ydtmtjckam6pku9y400,1,72.4,78.1,2024-11-04T19:19:26.442Z,2024-11-04T19:19:29Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5342665927,141,31.9,5342665923,56,Center,5342665921,155,,5342665925,140,82.8,5342665933,1,,5342665929,212,33.3,5342665931,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744414761,716,1,2,58,24,b3r6d8ydtmtjckam6pku9y400,1,82.7,32.1,2024-11-04T19:19:29.002Z,2024-11-04T20:22:36Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,1.0,5342666173,141,27.6,5342666177,213,6.03,5342666171,140,94.1,5342666175,212,12.4,5342892859,210,15,5342666169,56,Center,5342892861,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744414769,717,15,2,58,27,b3r6d8ydtmtjckam6pku9y400,1,91.2,31.9,2024-11-04T19:19:32.354Z,2024-11-04T20:22:53Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5342669443,100,,5342666213,56,Center,5342892865,29,,5342669093,82,,5342669085,20,,5342669447,147,41.2,5342892873,328,,5342892867,154,,5342669445,146,95.1,5342892869,55,716,5342669449,230,98.1,5342666209,22,5342666211,63,,5342669441,139,,5342669433,76,,5342669451,231,,44.2,5342669437,103,19,5342669435,102,,,52.7,
2744414787,718,61,2,58,29,b3r6d8ydtmtjckam6pku9y400,1,94.4,45.2,2024-11-04T19:19:34.346Z,2024-11-04T20:22:48Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5342668435,228,,5342666289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744414861,509,1,2,58,33,ahnt9ejgwj58ul8auzdvi3czf,1,16.9,85.4,2024-11-04T19:19:37.978Z,2024-11-04T19:19:38Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5342666693,212,12.1,5342666695,213,3.30,5342666691,141,82.6,5342666687,56,Back,5342666689,140,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
