id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/17/value
2707956357,434,1,1,40,15,ahnt9ejgwj58ul8auzdvi3czf,1,47.1,29.1,2024-08-11T12:42:14.358Z,2024-08-11T12:42:15Z,5k4gsy5f7ius93bbks9wbvqei,A. Pyndt,,,5142960129,213,1.74,5142960123,140,45.3,5142960127,212,11.1,5142960121,56,Back,5142960125,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707956375,435,1,1,40,16,ahnt9ejgwj58ul8auzdvi3czf,1,45.3,45.2,2024-08-11T12:42:15.703Z,2024-08-11T12:42:17Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5142960199,213,3.70,5142960197,212,11.2,5142960193,140,36.2,5142960195,141,36.5,5142960191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707956397,436,1,1,40,18,ahnt9ejgwj58ul8auzdvi3czf,1,36.1,36.5,2024-08-11T12:42:16.998Z,2024-08-11T12:42:19Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5142960295,212,19.9,5142960291,140,19.2,5142960289,56,Back,5142960297,213,2.68,5142960293,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707956437,437,1,1,40,20,ahnt9ejgwj58ul8auzdvi3czf,1,19.2,49.6,2024-08-11T12:42:19.590Z,2024-08-11T12:42:23Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5142960529,213,1.25,5142960527,212,15.8,5142960523,140,23.9,5142960525,141,71.7,5142960521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707956447,438,1,1,40,24,ahnt9ejgwj58ul8auzdvi3czf,1,23.9,71.7,2024-08-11T12:42:23.207Z,2024-08-11T16:39:06Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5142960583,212,14.4,5144007331,189,,5142960585,213,1.06,5142960577,56,Back,5142960581,141,90.1,5142960579,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707956457,439,1,1,40,25,ahnt9ejgwj58ul8auzdvi3czf,1,30.7,89.6,2024-08-11T12:42:24.406Z,2024-08-11T12:43:00Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5142960611,56,Back,5142962957,189,,5142960615,141,74.7,5142960613,140,30.1,5142960617,212,10.2,5142960619,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707956471,440,1,1,40,26,ahnt9ejgwj58ul8auzdvi3czf,1,30.1,74.7,2024-08-11T12:42:25.302Z,2024-08-11T12:42:27Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5142960691,56,Back,5142960699,213,2.64,5142960695,141,82.6,5142960697,212,11.1,5142960693,140,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707956519,441,1,1,40,28,ahnt9ejgwj58ul8auzdvi3czf,1,20.8,82.6,2024-08-11T12:42:26.967Z,2024-08-11T12:42:31Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5142960965,213,4.02,5142960961,212,19.5,5142960959,141,60.5,5142960955,56,Back,5142960957,140,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707956589,442,1,1,40,32,ahnt9ejgwj58ul8auzdvi3czf,1,7.6,54.6,2024-08-11T12:42:31.015Z,2024-08-11T12:42:36Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5142961293,141,22.5,5142961297,213,4.94,5142961289,56,Back,5142961291,140,12.4,5142961295,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707956617,443,1,1,40,37,ahnt9ejgwj58ul8auzdvi3czf,0,14.9,13.9,2024-08-11T12:42:35.895Z,2024-08-11T12:42:37Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5142961445,213,0.10,5142961443,212,49.0,5142961447,1,,5142961429,155,,5142961441,141,21.3,5142961439,140,61.3,5142961433,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707956677,396,1,1,40,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.9,79.6,2024-08-11T12:42:38.435Z,2024-08-11T12:42:41Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5142961671,213,4.28,5142961663,56,Back,5142961667,141,52.4,5142961665,140,30.8,5142961669,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707956717,397,1,1,40,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,30.8,52.4,2024-08-11T12:42:41.684Z,2024-08-11T12:42:44Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5142961879,213,5.22,5142961873,212,24.8,5142961869,141,20.6,5142961865,56,Back,5142961867,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707956759,398,1,1,40,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.4,21.0,2024-08-11T12:42:44.559Z,2024-08-11T12:42:48Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5142962073,56,Back,5142962077,141,34.3,5142962081,213,2.29,5142962075,140,35.9,5142962079,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707956833,399,1,1,40,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,36.5,35.4,2024-08-11T12:42:48.027Z,2024-08-11T12:42:51Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5142962411,56,Back,5142962417,212,18.0,5142962413,140,47.2,5142962415,141,56.1,5142962419,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707956853,400,1,1,40,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,52.5,53.7,2024-08-11T12:42:51.838Z,2024-08-11T12:42:53Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5142962529,140,43.2,5142962531,141,42.4,5142962525,56,Back,5142962535,212,12.4,5142962539,213,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707956899,401,1,1,40,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.2,42.4,2024-08-11T12:42:53.307Z,2024-08-11T12:42:55Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5142962709,56,Center,5142962719,213,0.21,5142962713,140,54.4,5142962717,212,12.0,5142962715,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707956943,402,1,1,40,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.4,46.0,2024-08-11T12:42:55.572Z,2024-08-11T12:43:00Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5142962917,56,Back,5142962927,213,3.89,5142962923,141,26.2,5142962925,212,19.7,5142962921,140,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707956991,403,1,1,41,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.7,23.6,2024-08-11T12:42:59.977Z,2024-08-11T12:43:04Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5142963185,213,1.53,5142963177,56,Back,5142963181,141,67.6,5142963183,212,29.9,5142963179,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957011,404,1,1,41,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.9,67.6,2024-08-11T12:43:04.007Z,2024-08-11T12:43:05Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5142963271,56,Back,5142963273,140,37.5,5142963277,212,15.0,5142963275,141,45.7,5142963279,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957051,405,1,1,41,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.5,45.7,2024-08-11T12:43:05.616Z,2024-08-11T12:43:08Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5142963465,140,37.5,5142963463,56,Back,5142963471,213,4.71,5142963467,141,25.5,5142963469,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957121,406,1,1,41,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.5,25.5,2024-08-11T12:43:07.991Z,2024-08-11T12:43:13Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5142963801,56,Back,5142963813,213,1.51,5142963803,140,38.1,5142963807,141,39.7,5142963809,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957191,407,1,1,41,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.7,33.1,2024-08-11T12:43:13.755Z,2024-08-11T12:43:18Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5142964147,140,40.6,5142964145,56,Back,5142964153,213,1.62,5142964149,141,68.1,5142964151,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957203,408,1,1,41,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,40.6,68.1,2024-08-11T12:43:18.771Z,2024-08-11T12:43:20Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5142964199,212,7.6,5142964201,213,1.13,5142964193,56,Back,5142964197,141,78.2,5142964195,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957265,409,1,1,41,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.8,78.2,2024-08-11T12:43:20.083Z,2024-08-11T12:43:24Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5142964517,56,Back,5142964521,141,64.5,5142964519,140,39.1,5142964525,213,4.23,5142964523,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957331,410,1,1,41,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,40.0,65.5,2024-08-11T12:43:24.520Z,2024-08-11T12:43:29Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5142964829,213,0.11,5142964825,141,69.6,5142964821,56,Center,5142964827,212,24.8,5142964823,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957335,411,50,1,41,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.3,69.2,2024-08-11T12:43:27.638Z,2024-08-11T12:51:09Z,4vfbiav52mg5s9vnx53f0nhuc,M. Themsen,,,5142964847,286,,5142964845,56,Center,5142964873,233,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957321,444,7,1,41,28,ahnt9ejgwj58ul8auzdvi3czf,1,36.7,30.8,2024-08-11T12:43:27.639Z,2024-08-11T16:40:49Z,242y4x99xvpu9zvln5vxoepjp,R. Orazov,,,5144015317,383,,5142964861,233,411,5142964785,285,,5142964781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957437,446,1,1,41,35,ahnt9ejgwj58ul8auzdvi3czf,1,57.1,30.7,2024-08-11T12:43:34.023Z,2024-08-11T12:43:37Z,242y4x99xvpu9zvln5vxoepjp,R. Orazov,,,5142965389,213,5.21,5142965387,212,17.8,5142965383,140,65.1,5142965385,141,7.7,5142965381,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957461,447,1,1,41,38,ahnt9ejgwj58ul8auzdvi3czf,1,72.6,4.7,2024-08-11T12:43:37.527Z,2024-08-11T12:43:40Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5142965563,212,9.5,5142965559,140,70.6,5142965565,213,1.79,5142965561,141,18.3,5142965557,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957477,448,1,1,41,41,ahnt9ejgwj58ul8auzdvi3czf,1,73.3,18.6,2024-08-11T12:43:40.630Z,2024-08-11T12:43:42Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5142965657,56,Right,5142965661,141,18.4,5142965665,213,3.16,5142965663,212,6.1,5142965659,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957499,449,1,1,41,43,ahnt9ejgwj58ul8auzdvi3czf,1,67.4,18.4,2024-08-11T12:43:41.927Z,2024-08-11T12:43:42Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5142965789,212,7.0,5142965791,213,0.67,5142965787,141,24.8,5142965781,56,Center,5142965785,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957511,450,1,1,41,43,ahnt9ejgwj58ul8auzdvi3czf,1,72.6,24.8,2024-08-11T12:43:42.791Z,2024-08-11T12:43:43Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5142965853,212,8.0,5142965849,141,17.4,5142965855,213,3.82,5142965847,140,66.7,5142965845,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957535,451,1,1,41,44,ahnt9ejgwj58ul8auzdvi3czf,1,66.7,17.4,2024-08-11T12:43:43.622Z,2024-08-11T12:43:45Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5142965965,140,63.1,5142965971,213,2.22,5142965963,56,Center,5142965967,141,24.8,5142965969,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957557,452,1,1,41,46,ahnt9ejgwj58ul8auzdvi3czf,1,65.5,25.3,2024-08-11T12:43:44.983Z,2024-08-11T12:43:46Z,5k4gsy5f7ius93bbks9wbvqei,A. Pyndt,,,5142966099,213,0.81,5142966091,56,Center,5142966095,141,34.7,5142966093,140,71.3,5142966097,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957587,453,1,1,41,47,ahnt9ejgwj58ul8auzdvi3czf,1,71.3,34.7,2024-08-11T12:43:46.742Z,2024-08-11T12:43:49Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5142966263,212,9.8,5142966259,140,67.5,5142966265,213,1.99,5142966261,141,47.9,5142966257,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957621,454,1,1,41,50,ahnt9ejgwj58ul8auzdvi3czf,1,67.5,48.7,2024-08-11T12:43:49.415Z,2024-08-11T12:43:52Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5142966443,56,Center,5142966447,141,59.3,5142966445,140,66.7,5142966449,212,7.3,5142966451,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957625,455,81,1,41,52,ahnt9ejgwj58ul8auzdvi3czf,0,66.7,59.3,2024-08-11T12:43:51.095Z,2024-08-11T12:43:52Z,,,,,5142966459,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957663,412,27,1,41,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-08-11T12:43:53.593Z,2024-08-11T12:43:56Z,,,,,5142966671,233,456,5142966657,40,,5142966655,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957647,456,27,1,41,54,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-08-11T12:43:53.593Z,2024-08-11T16:42:51Z,,,,,5144024687,40,,5144024685,200,,5142966703,233,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957687,413,28,1,41,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-08-11T12:43:55.848Z,2024-08-11T12:43:58Z,,,,,5142966761,233,457,5142966745,55,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957655,457,28,1,41,57,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-08-11T12:43:55.848Z,2024-08-11T12:43:59Z,,,,,5142966779,233,413,5142966619,55,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957679,458,68,1,41,58,ahnt9ejgwj58ul8auzdvi3czf,1,66.7,59.3,2024-08-11T12:43:57.575Z,2024-08-11T12:43:58Z,,,,,5142966781,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957701,414,68,1,42,0,9w3sjm5ml4sjr2v81oxzdrt8v,0,30.6,55.4,2024-08-11T12:43:59.404Z,2024-08-11T12:44:01Z,,,,,5142966985,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957741,459,1,1,42,1,ahnt9ejgwj58ul8auzdvi3czf,1,66.7,59.3,2024-08-11T12:44:00.582Z,2024-08-11T12:44:01Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5142966999,56,Center,5142967007,213,4.31,5142967003,141,36.7,5142967005,212,16.7,5142967001,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957765,460,1,1,42,2,ahnt9ejgwj58ul8auzdvi3czf,1,60.2,36.4,2024-08-11T12:44:01.750Z,2024-08-11T12:44:03Z,5k4gsy5f7ius93bbks9wbvqei,A. Pyndt,,,5142967127,56,Right,5142967133,212,18.1,5142967129,140,63.3,5142967131,141,10.2,5142967135,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957861,461,1,1,42,4,ahnt9ejgwj58ul8auzdvi3czf,1,63.4,8.9,2024-08-11T12:44:03.799Z,2024-08-11T12:44:09Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5142967647,140,53.3,5142967645,56,Center,5142967653,213,2.23,5142967649,141,29.1,5142967651,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957889,462,1,1,42,10,ahnt9ejgwj58ul8auzdvi3czf,1,52.1,34.3,2024-08-11T12:44:09.590Z,2024-08-11T12:44:12Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5142967819,212,22.8,5142967821,213,0.96,5142967815,140,64.5,5142967817,141,61.8,5142967813,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707957949,463,1,1,42,13,ahnt9ejgwj58ul8auzdvi3czf,1,65.0,64.3,2024-08-11T12:44:12.311Z,2024-08-11T12:44:17Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5142968099,56,Back,5142968107,213,2.92,5142968103,141,70.7,5142968105,212,19.7,5142968101,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707958001,464,1,1,42,18,ahnt9ejgwj58ul8auzdvi3czf,1,46.7,70.9,2024-08-11T12:44:16.919Z,2024-08-11T12:44:20Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5142968391,56,Back,5142968399,213,4.44,5142968395,141,35.5,5142968397,212,25.0,5142968393,140,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707958033,465,1,1,42,21,ahnt9ejgwj58ul8auzdvi3czf,1,38.3,34.3,2024-08-11T12:44:20.438Z,2024-08-11T12:44:22Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5142968591,56,Back,5142968599,213,2.49,5142968595,141,51.3,5142968597,212,19.0,5142968593,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707958063,466,1,1,42,23,ahnt9ejgwj58ul8auzdvi3czf,1,24.8,49.7,2024-08-11T12:44:22.662Z,2024-08-11T12:44:26Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5142968733,212,16.5,5142968729,140,30.1,5142968731,141,26.8,5142968735,213,5.06,5142968727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707958091,467,1,1,42,27,ahnt9ejgwj58ul8auzdvi3czf,1,37.0,24.3,2024-08-11T12:44:26.038Z,2024-08-11T12:44:27Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5142968839,140,44.0,5142968841,141,9.9,5142968837,56,Back,5142968843,212,12.2,5142968845,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707958119,468,1,1,42,28,ahnt9ejgwj58ul8auzdvi3czf,1,44.0,9.9,2024-08-11T12:44:27.719Z,2024-08-11T12:44:29Z,242y4x99xvpu9zvln5vxoepjp,R. Orazov,,,5142969003,140,34.0,5142969007,212,14.1,5142969005,141,23.8,5142969009,213,2.41,5142969001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707958161,469,1,1,42,30,ahnt9ejgwj58ul8auzdvi3czf,1,34.0,23.8,2024-08-11T12:44:29.255Z,2024-08-11T12:44:33Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5142969209,212,11.0,5142969205,140,32.1,5142969203,56,Back,5142969211,213,1.75,5142969207,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707958197,470,1,1,42,34,ahnt9ejgwj58ul8auzdvi3czf,1,31.9,45.6,2024-08-11T12:44:33.207Z,2024-08-11T12:44:35Z,5k4gsy5f7ius93bbks9wbvqei,A. Pyndt,,,5142969379,213,1.46,5142969375,141,75.2,5142969377,212,20.2,5142969373,140,34.0,5142969371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707958239,471,1,1,42,36,ahnt9ejgwj58ul8auzdvi3czf,1,34.0,75.2,2024-08-11T12:44:35.063Z,2024-08-11T12:44:38Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5142969565,140,30.1,5142969571,213,4.44,5142969563,56,Back,5142969567,141,53.9,5142969569,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707958287,472,1,1,42,39,ahnt9ejgwj58ul8auzdvi3czf,1,30.7,53.8,2024-08-11T12:44:37.943Z,2024-08-11T12:44:41Z,5k4gsy5f7ius93bbks9wbvqei,A. Pyndt,,,5142969797,140,37.5,5142969795,56,Back,5142969803,213,5.06,5142969799,141,25.0,5142969801,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707958333,473,1,1,42,42,ahnt9ejgwj58ul8auzdvi3czf,0,43.9,23.0,2024-08-11T12:44:41.655Z,2024-08-11T12:44:44Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5142970029,140,65.8,5142970033,212,25.3,5142970031,141,38.4,5142970035,213,0.43,5142970027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707958501,416,1,1,42,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,36.5,64.3,2024-08-11T12:44:46.053Z,2024-08-11T12:44:55Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5142970853,213,5.98,5142970849,141,53.7,5142970851,212,23.9,5142970847,140,58.2,5142970845,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707958539,417,1,1,42,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,71.7,4.4,2024-08-11T12:44:55.414Z,2024-08-11T12:44:58Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5142971057,56,Back,5142971073,213,2.70,5142971061,140,37.5,5142971077,1,,5142971069,212,39.7,5142971065,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707958627,418,1,1,42,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.5,29.2,2024-08-11T12:44:58.570Z,2024-08-11T12:45:03Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5142971461,212,24.9,5142971459,141,65.1,5142971463,213,1.37,5142971455,56,Back,5142971457,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707958655,419,1,1,43,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.9,67.5,2024-08-11T12:45:03.663Z,2024-08-11T12:45:05Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5142971613,140,49.6,5142971617,212,15.4,5142971615,141,46.0,5142971619,213,5.04,5142971611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707958681,420,1,1,43,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,49.6,46.0,2024-08-11T12:45:05.147Z,2024-08-11T12:45:07Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5142971751,141,32.5,5142971747,56,Center,5142971755,213,5.52,5142971753,212,13.3,5142971749,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707958699,421,1,1,43,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.7,30.9,2024-08-11T12:45:07.412Z,2024-08-11T12:45:10Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5142971877,1,,5142971873,212,32.5,5142971875,213,5.73,5142971867,56,Right,5142971871,141,5.8,5142971869,140,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
