id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2818196181,409,1,1,37,48,aljua8crr0vkwit0j3m59jw9j,1,63.2,21.0,2025-05-24T13:40:58.291Z,2025-05-24T13:40:59Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5746228489,213,5.17,5746228485,141,12.6,5746228483,140,65.9,5746228487,212,6.4,5746228481,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196223,410,1,1,37,49,aljua8crr0vkwit0j3m59jw9j,1,65.9,12.6,2025-05-24T13:40:59.812Z,2025-05-24T13:41:02Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5746228677,213,5.86,5746228671,140,78.6,5746228673,141,3.7,5746228669,56,Right,5746228675,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196251,411,1,1,37,52,aljua8crr0vkwit0j3m59jw9j,0,78.5,4.0,2025-05-24T13:41:02.564Z,2025-05-24T19:28:05Z,6je6y9uk6km1tkzatpw8v9p1w,A. Pedersen,,,5746228853,56,Center,5747712967,20,,5746228861,213,1.09,5746228855,140,100.0,5746228857,141,71.2,5746228849,2,,5746228863,1,,5747712965,387,,5746228851,155,,5747712963,225,,5746228859,212,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196405,329,5,1,37,55,c165yjiny1qnmfdvefxvflnkc,1,-1.6,29.4,2025-05-24T13:41:05.387Z,2025-05-24T13:44:39Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5746230619,233,412,5746229679,346,,5746229677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196589,412,5,1,37,55,aljua8crr0vkwit0j3m59jw9j,0,101.6,70.6,2025-05-24T13:41:05.387Z,2025-05-24T13:44:39Z,6je6y9uk6km1tkzatpw8v9p1w,A. Pedersen,,,5746230585,346,,5746230627,233,329,5746230583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196459,330,1,1,38,9,c165yjiny1qnmfdvefxvflnkc,1,4.1,48.7,2025-05-24T13:41:19.097Z,2025-05-24T13:41:22Z,1k9g7x8jwhzcpx8bc5ji7og0k,T. Jakobsen,,,5746229959,141,72.3,5746229955,56,Back,5746229961,212,16.9,5746229953,124,,5746229957,140,9.0,5746229963,213,1.26,5746229967,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196481,331,1,1,38,12,c165yjiny1qnmfdvefxvflnkc,1,14.5,75.1,2025-05-24T13:41:22.313Z,2025-05-24T13:41:23Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5746230067,140,20.0,5746230065,56,Back,5746230069,141,92.7,5746230071,212,13.3,5746230073,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196525,332,1,1,38,13,c165yjiny1qnmfdvefxvflnkc,1,20.0,92.7,2025-05-24T13:41:23.721Z,2025-05-24T13:41:27Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5746230295,212,22.2,5746230289,56,Back,5746230297,213,3.86,5746230291,140,4.1,5746230293,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196583,333,1,1,38,17,c165yjiny1qnmfdvefxvflnkc,1,3.3,58.4,2025-05-24T13:41:26.921Z,2025-05-24T13:41:30Z,1k9g7x8jwhzcpx8bc5ji7og0k,T. Jakobsen,,,5746230559,213,5.22,5746230561,1,,5746230547,56,Back,5746230551,141,3.5,5746230549,140,22.9,5746230545,155,,5746230557,212,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196585,334,50,1,38,20,c165yjiny1qnmfdvefxvflnkc,1,20.6,10.6,2025-05-24T13:41:30.585Z,2025-05-24T14:41:23Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5746230635,233,413,5746230571,285,,5746230569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196591,413,7,1,38,20,aljua8crr0vkwit0j3m59jw9j,0,79.4,89.4,2025-05-24T13:41:30.586Z,2025-05-24T19:28:32Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5746230597,286,,5747714885,385,,5747714887,178,,5746230595,56,Left,5746230623,233,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196611,335,50,1,38,22,c165yjiny1qnmfdvefxvflnkc,1,23.6,10.1,2025-05-24T13:41:32.298Z,2025-05-24T14:41:24Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5746230699,56,Back,5746230701,285,,5746230879,233,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196637,414,7,1,38,22,aljua8crr0vkwit0j3m59jw9j,0,76.4,89.9,2025-05-24T13:41:32.299Z,2025-05-24T19:28:36Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5746230845,286,,5747715293,178,,5746230841,56,Left,5747715291,385,,5746230865,233,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196685,336,1,1,38,25,c165yjiny1qnmfdvefxvflnkc,1,21.6,29.4,2025-05-24T13:41:35.817Z,2025-05-24T13:41:40Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5746231179,155,,5746231191,141,91.8,5746231195,213,1.22,5746231189,140,36.4,5746231183,196,,5746231187,56,Back,5746231197,1,,5746231193,212,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196715,337,1,1,38,30,c165yjiny1qnmfdvefxvflnkc,1,36.4,91.8,2025-05-24T13:41:40.312Z,2025-05-24T13:41:43Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5746231373,141,75.7,5746231377,213,4.35,5746231371,140,32.5,5746231369,56,Back,5746231375,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196739,338,1,1,38,33,c165yjiny1qnmfdvefxvflnkc,1,32.6,74.1,2025-05-24T13:41:43.416Z,2025-05-24T13:41:46Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5746231537,213,5.75,5746231527,140,41.9,5746231531,141,65.7,5746231525,56,Back,5746231535,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196815,339,1,1,38,36,c165yjiny1qnmfdvefxvflnkc,1,42.2,64.8,2025-05-24T13:41:45.992Z,2025-05-24T13:41:51Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5746232009,141,55.7,5746232005,56,Back,5746232011,212,6.7,5746232013,213,5.11,5746232007,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196885,340,1,1,38,42,c165yjiny1qnmfdvefxvflnkc,1,63.7,27.1,2025-05-24T13:41:52.664Z,2025-05-24T13:41:55Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5746232407,141,8.3,5746232403,56,Right,5746232411,213,5.23,5746232405,140,70.6,5746232409,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196887,341,1,1,38,45,c165yjiny1qnmfdvefxvflnkc,1,70.6,8.3,2025-05-24T13:41:55.064Z,2025-05-24T13:41:55Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5746232435,141,11.1,5746232439,213,2.87,5746232431,56,Right,5746232437,212,7.0,5746232433,140,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196985,342,1,1,38,45,c165yjiny1qnmfdvefxvflnkc,1,64.2,11.1,2025-05-24T13:41:55.608Z,2025-05-24T13:42:03Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5746233067,213,1.34,5746233061,140,67.2,5746233063,141,31.0,5746233059,56,Center,5746233065,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196993,343,4,1,38,53,c165yjiny1qnmfdvefxvflnkc,1,60.0,28.5,2025-05-24T13:42:03.224Z,2025-05-24T13:42:16Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5746233183,152,,5746233177,13,,5746233179,295,,5746233181,56,Center,5746233185,286,,5746233223,233,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196995,415,4,1,38,53,aljua8crr0vkwit0j3m59jw9j,0,40.0,71.5,2025-05-24T13:42:03.225Z,2025-05-24T13:42:15Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5746233163,13,,5746233167,152,,5746233231,233,343,5746233171,285,,5746234063,295,,5746233165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197209,344,1,1,39,6,c165yjiny1qnmfdvefxvflnkc,1,66.8,37.4,2025-05-24T13:42:16.008Z,2025-05-24T19:29:30Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5746234311,56,Center,5746234315,141,66.3,5746234309,152,,5747719981,189,,5746234319,213,2.19,5746234307,5,,5746234317,212,24.2,5746234313,140,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197243,345,1,1,39,8,c165yjiny1qnmfdvefxvflnkc,1,62.8,76.4,2025-05-24T13:42:18.057Z,2025-05-24T13:42:20Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5746234485,141,94.8,5746234487,212,13.1,5746234483,140,66.5,5746234491,213,1.27,5746234479,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197303,346,1,1,39,10,c165yjiny1qnmfdvefxvflnkc,1,61.4,93.8,2025-05-24T13:42:20.423Z,2025-05-24T13:42:24Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5746234845,213,4.17,5746234841,141,58.4,5746234837,56,Back,5746234839,140,47.5,5746234843,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197329,347,1,1,39,14,c165yjiny1qnmfdvefxvflnkc,1,47.5,55.7,2025-05-24T13:42:23.992Z,2025-05-24T13:42:25Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5746234981,213,6.21,5746234975,140,55.4,5746234979,212,8.3,5746234977,141,54.8,5746234973,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197411,348,1,1,39,15,c165yjiny1qnmfdvefxvflnkc,1,54.4,49.7,2025-05-24T13:42:25.784Z,2025-05-24T13:42:30Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5746235381,212,13.7,5746235383,213,4.54,5746235375,56,Center,5746235379,141,29.8,5746235377,140,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197435,349,1,1,39,20,c165yjiny1qnmfdvefxvflnkc,1,59.5,37.3,2025-05-24T13:42:30.376Z,2025-05-24T13:42:32Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5746235511,141,66.7,5746235509,140,54.3,5746235515,213,1.84,5746235513,212,20.7,5746235507,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197457,350,1,1,39,22,c165yjiny1qnmfdvefxvflnkc,1,53.2,64.9,2025-05-24T13:42:32.824Z,2025-05-24T13:42:34Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5746235639,141,46.4,5746235635,56,Back,5746235643,213,4.15,5746235641,212,14.8,5746235637,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197479,351,1,1,39,24,c165yjiny1qnmfdvefxvflnkc,1,46.8,46.7,2025-05-24T13:42:34.248Z,2025-05-24T13:42:35Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5746235767,140,56.8,5746235773,213,0.49,5746235771,212,11.9,5746235769,141,54.9,5746235765,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197491,352,1,1,39,25,c165yjiny1qnmfdvefxvflnkc,1,56.8,54.9,2025-05-24T13:42:35.592Z,2025-05-24T13:42:36Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5746235829,213,4.34,5746235825,141,44.6,5746235861,156,,5746235821,56,Center,5746235823,140,54.2,5746235827,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197551,353,1,1,39,27,c165yjiny1qnmfdvefxvflnkc,0,54.3,37.7,2025-05-24T13:42:37.433Z,2025-05-24T13:42:41Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5746236147,1,,5746236143,212,45.7,5746236139,140,94.7,5746236135,155,,5746236141,141,12.8,5746236137,56,Right,5746236145,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197609,416,12,1,39,33,aljua8crr0vkwit0j3m59jw9j,1,6.2,86.3,2025-05-24T13:42:43.634Z,2025-05-24T13:42:46Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5746236493,141,96.6,5746236497,212,7.9,5746236485,56,Back,5746236489,140,9.6,5746236501,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197689,418,1,1,39,38,aljua8crr0vkwit0j3m59jw9j,1,11.5,94.2,2025-05-24T13:42:48.034Z,2025-05-24T13:42:51Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5746236919,140,20.0,5746236923,212,14.9,5746236925,213,5.35,5746236917,56,Back,5746236921,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197715,354,83,1,39,41,c165yjiny1qnmfdvefxvflnkc,0,76.7,15.9,2025-05-24T13:42:51.432Z,2025-05-24T19:30:14Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5746237659,399,5jdkdvxssuc8gvzwwrq5bs76y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197723,419,1,1,39,41,aljua8crr0vkwit0j3m59jw9j,1,17.7,85.6,2025-05-24T13:42:51.530Z,2025-05-24T19:30:08Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5746237111,212,14.5,5746237105,56,Back,5746237109,141,71.5,5746237107,140,7.4,5746237113,213,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197821,420,1,1,39,44,aljua8crr0vkwit0j3m59jw9j,1,8.5,72.0,2025-05-24T13:42:53.891Z,2025-05-24T13:42:59Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5746237651,213,5.47,5746237649,212,25.1,5746237645,141,45.2,5746237639,56,Back,5746237641,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197869,421,1,1,39,51,aljua8crr0vkwit0j3m59jw9j,0,45.3,27.3,2025-05-24T13:43:01.779Z,2025-05-24T13:43:03Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5746237925,140,66.6,5746237929,212,24.9,5746237931,213,5.83,5746237927,141,11.1,5746237923,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197883,355,8,1,39,53,c165yjiny1qnmfdvefxvflnkc,1,43.5,96.0,2025-05-24T13:43:03.752Z,2025-05-24T19:30:26Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5747724667,383,,5746238003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197945,357,1,1,39,55,c165yjiny1qnmfdvefxvflnkc,1,42.9,97.1,2025-05-24T13:43:05.304Z,2025-05-24T13:43:08Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5746238363,140,41.2,5746238361,56,Back,5746238367,212,13.0,5746238369,213,4.58,5746238365,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197959,358,1,1,39,58,c165yjiny1qnmfdvefxvflnkc,0,43.2,73.8,2025-05-24T13:43:08.841Z,2025-05-24T13:43:10Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5746238471,140,72.5,5746238475,212,36.7,5746238479,1,,5746238467,155,,5746238469,56,Center,5746238477,213,5.71,5746238473,141,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197985,422,12,1,40,2,aljua8crr0vkwit0j3m59jw9j,1,28.3,68.7,2025-05-24T13:43:12.643Z,2025-05-24T13:43:13Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5746238671,212,24.7,5746238673,213,4.84,5746238665,56,Back,5746238669,141,32.7,5746238667,140,31.3,5746238691,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198007,423,83,1,40,4,aljua8crr0vkwit0j3m59jw9j,0,28.3,26.8,2025-05-24T13:43:14.850Z,2025-05-24T13:43:22Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5746239259,399,babnrlnt04mal0268p9dxas8a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198075,359,1,1,40,8,c165yjiny1qnmfdvefxvflnkc,0,92.5,74.7,2025-05-24T13:43:18.104Z,2025-05-24T19:30:52Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5746239185,141,60.9,5747727051,72,,5746239191,213,4.69,5747727047,386,,5746239181,56,Center,5747727043,225,,5746239183,140,92.3,5747726659,2,,5746239187,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198125,425,1,1,40,12,aljua8crr0vkwit0j3m59jw9j,1,7.4,32.8,2025-05-24T13:43:22.515Z,2025-05-24T13:43:24Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5746239435,141,9.4,5746239429,155,,5746239439,213,5.72,5746239431,56,Back,5746239437,212,29.7,5746239433,140,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198135,426,1,1,40,14,aljua8crr0vkwit0j3m59jw9j,0,31.3,9.4,2025-05-24T13:43:23.906Z,2025-05-24T13:43:24Z,6je6y9uk6km1tkzatpw8v9p1w,A. Pedersen,,,5746239473,213,6.26,5746239471,212,5.9,5746239469,141,9.2,5746239465,56,Back,5746239463,3,,5746239467,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198177,361,1,1,40,16,c165yjiny1qnmfdvefxvflnkc,1,65.8,88.0,2025-05-24T13:43:26.119Z,2025-05-24T13:43:28Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5746239727,56,Center,5746239733,212,10.3,5746239731,141,72.9,5746239735,213,4.71,5746239729,140,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198211,362,1,1,40,18,c165yjiny1qnmfdvefxvflnkc,1,64.4,65.2,2025-05-24T13:43:28.551Z,2025-05-24T13:43:31Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5746239953,56,Center,5746239957,141,70.2,5746239961,213,0.45,5746239959,212,7.8,5746239955,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198275,363,1,1,40,21,c165yjiny1qnmfdvefxvflnkc,1,69.1,57.9,2025-05-24T13:43:31.559Z,2025-05-24T13:43:35Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5746240293,140,75.5,5746240291,56,Center,5746240297,212,6.7,5746240299,213,0.09,5746240295,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198289,364,61,1,40,23,c165yjiny1qnmfdvefxvflnkc,0,75.5,58.8,2025-05-24T13:43:33.528Z,2025-05-24T13:49:55Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5746240357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198267,427,1,1,40,23,aljua8crr0vkwit0j3m59jw9j,1,30.1,40.7,2025-05-24T13:43:33.858Z,2025-05-24T13:43:35Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5746240249,212,10.9,5746240245,140,30.5,5746240251,213,1.53,5746240243,56,Back,5746240247,141,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198327,429,1,1,40,25,aljua8crr0vkwit0j3m59jw9j,1,30.5,56.7,2025-05-24T13:43:35.122Z,2025-05-24T13:43:38Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5746240551,213,0.73,5746240539,140,44.6,5746240535,56,Back,5746240547,212,19.8,5746240543,141,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198339,365,45,1,40,28,c165yjiny1qnmfdvefxvflnkc,0,46.0,43.8,2025-05-24T13:43:38.066Z,2025-05-24T14:41:16Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5746240605,56,Back,5746240607,285,,5746240777,233,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198361,430,3,1,40,28,aljua8crr0vkwit0j3m59jw9j,1,54.0,56.2,2025-05-24T13:43:38.066Z,2025-05-24T19:32:10Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5746240749,233,365,5746240729,286,,5746240727,56,Center,5747732795,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198423,431,1,1,40,30,aljua8crr0vkwit0j3m59jw9j,1,54.6,54.6,2025-05-24T13:43:40.002Z,2025-05-24T13:43:48Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5746241115,56,Right,5746241119,141,17.3,5746241117,140,71.6,5746241123,213,5.33,5746241121,212,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198429,432,1,1,40,38,aljua8crr0vkwit0j3m59jw9j,1,84.7,32.5,2025-05-24T13:43:47.938Z,2025-05-24T13:43:48Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5746241175,212,7.3,5746241171,140,87.0,5746241177,213,1.24,5746241173,141,42.7,5746241169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198439,433,1,1,40,38,aljua8crr0vkwit0j3m59jw9j,0,87.0,42.7,2025-05-24T13:43:48.433Z,2025-05-24T13:43:49Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5746241229,140,93.4,5746241235,213,5.65,5746241233,212,8.3,5746241227,56,Center,5746241231,141,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198461,366,12,1,40,40,c165yjiny1qnmfdvefxvflnkc,1,8.1,69.6,2025-05-24T13:43:50.367Z,2025-05-24T13:44:06Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5746241335,141,74.2,5746241339,213,2.83,5746241331,56,Back,5746241367,167,,5746241337,212,10.2,5746241333,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198463,367,6,1,40,40,c165yjiny1qnmfdvefxvflnkc,0,0.0,68.1,2025-05-24T13:43:50.402Z,2025-05-24T19:32:36Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5746241421,56,Back,5746241423,73,,5746241477,233,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198451,434,6,1,40,40,aljua8crr0vkwit0j3m59jw9j,1,98.2,29.4,2025-05-24T13:43:50.402Z,2025-05-24T13:46:18Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5746241365,75,,5746241447,233,367,5746241363,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199029,435,1,1,41,28,aljua8crr0vkwit0j3m59jw9j,0,99.5,0.5,2025-05-24T13:44:38.082Z,2025-05-24T19:32:40Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5746244425,1,,5747735375,20,,5746244417,140,96.6,5746244407,2,,5746244413,224,,5746244421,212,35.8,5746244415,56,Center,5746244409,6,,5746244419,141,53.0,5746244411,155,,5746244423,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199061,368,12,1,41,32,c165yjiny1qnmfdvefxvflnkc,1,4.1,46.1,2025-05-24T13:44:42.215Z,2025-05-24T13:44:43Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5746244613,140,13.3,5746244611,56,Back,5746244617,212,23.8,5746244647,15,,5746244619,213,5.13,5746244615,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199205,370,1,1,41,38,c165yjiny1qnmfdvefxvflnkc,1,9.7,13.7,2025-05-24T13:44:47.927Z,2025-05-24T13:44:52Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5746245343,56,Back,5746245347,141,20.0,5746245351,213,1.83,5746245349,212,4.4,5746245345,140,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199219,371,1,1,41,42,c165yjiny1qnmfdvefxvflnkc,0,8.6,20.0,2025-05-24T13:44:52.359Z,2025-05-24T13:46:22Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5746245447,213,6.27,5746245443,141,18.3,5746245439,56,Right,5746245441,140,69.9,5746245437,157,,5746245445,212,64.4,5746245449,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
