id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId
2802159459,515,1,2,52,24,anga7587r1zv4ey71ge9zxol3,1,13.0,43.9,2025-04-17T13:14:53.289Z,2025-04-17T13:15:03Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5657733037,56,Back,5657733045,213,1.12,5657733039,140,21.7,5657733041,141,71.8,5657733043,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159477,516,1,2,52,34,anga7587r1zv4ey71ge9zxol3,1,32.1,68.5,2025-04-17T13:15:03.202Z,2025-04-17T13:15:04Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5657733137,141,67.6,5657733139,212,6.3,5657733133,140,38.1,5657733129,56,Back,5657733141,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159483,517,1,2,52,35,anga7587r1zv4ey71ge9zxol3,1,38.1,67.6,2025-04-17T13:15:04.434Z,2025-04-17T13:15:06Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5657733165,141,40.1,5657733167,212,19.1,5657733161,56,Back,5657733175,156,,5657733169,213,4.50,5657733163,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159493,518,1,2,52,37,anga7587r1zv4ey71ge9zxol3,1,34.0,39.5,2025-04-17T13:15:06.394Z,2025-04-17T13:15:08Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5657733213,212,12.1,5657733211,141,44.8,5657733215,213,0.30,5657733205,56,Back,5657733207,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159497,519,1,2,52,39,anga7587r1zv4ey71ge9zxol3,1,45.0,44.8,2025-04-17T13:15:07.899Z,2025-04-17T13:15:10Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5657733261,141,27.9,5657733265,213,5.85,5657733259,140,68.6,5657733263,212,27.3,5657733257,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159507,520,1,2,52,41,anga7587r1zv4ey71ge9zxol3,1,64.9,32.2,2025-04-17T13:15:10.346Z,2025-04-17T13:15:14Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5657733337,213,0.21,5657733329,56,Center,5657733333,141,36.0,5657733335,212,12.5,5657733331,140,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159515,521,1,2,52,45,anga7587r1zv4ey71ge9zxol3,1,78.9,29.7,2025-04-17T13:15:14.098Z,2025-04-17T13:15:17Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5657733373,141,8.9,5657733375,212,20.2,5657733371,140,92.7,5657733377,213,5.51,5657733369,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159521,522,1,2,52,48,anga7587r1zv4ey71ge9zxol3,0,95.9,11.0,2025-04-17T13:15:17.234Z,2025-04-17T17:20:58Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5657733423,212,24.8,5657733417,56,Center,5657733425,213,1.55,5657733421,141,47.5,5657733419,140,96.4,5657733413,2,,5658021501,20,,5657733415,155,,5658021499,224,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159525,434,12,2,52,51,aljua8crr0vkwit0j3m59jw9j,1,1.5,63.7,2025-04-17T13:15:19.518Z,2025-04-17T13:15:21Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5657733443,140,11.2,5657733449,213,6.24,5657733441,56,Back,5657733445,141,63.0,5657733447,212,10.2,5657733451,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159545,435,1,2,52,52,aljua8crr0vkwit0j3m59jw9j,1,12.5,62.7,2025-04-17T13:15:21.166Z,2025-04-17T13:15:23Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5657733517,141,70.6,5657733521,213,2.01,5657733513,56,Back,5657733519,212,5.9,5657733515,140,10.1,5657733511,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159553,436,12,2,52,54,aljua8crr0vkwit0j3m59jw9j,1,10.1,70.6,2025-04-17T13:15:23.454Z,2025-04-17T13:15:26Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5657733587,167,,5657733557,212,58.4,5657733559,213,0.37,5657733553,140,62.0,5657733551,56,Left,5657733555,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159555,437,43,2,52,57,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-04-17T13:15:25.887Z,2025-04-17T13:19:16Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5657738639,144,5,5657733569,347,0,5657733567,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159597,523,1,2,53,2,anga7587r1zv4ey71ge9zxol3,1,40.3,4.3,2025-04-17T13:15:30.835Z,2025-04-17T13:17:50Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5657733801,212,18.4,5657733799,141,23.5,5657733795,56,Center,5657733803,213,0.79,5657733797,140,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159629,524,2,2,53,6,anga7587r1zv4ey71ge9zxol3,1,56.8,22.5,2025-04-17T13:15:35.132Z,2025-04-17T13:15:48Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5657733959,56,Center,5657734151,7,deyq3zqd0vwc821ngqldxqor9,5657733961,140,98.1,5657733969,1,,5657733963,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159647,438,55,2,53,6,aljua8crr0vkwit0j3m59jw9j,1,12.1,49.6,2025-04-17T13:15:35.133Z,2025-04-17T13:51:47Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5657734593,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159639,525,43,2,53,12,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-17T13:15:40.955Z,2025-04-17T13:15:49Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5657734007,212,14.6,5657734009,213,1.59,5657734003,140,97.8,5657734005,141,45.2,5657734001,56,Center,5657734175,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159757,439,1,2,53,47,aljua8crr0vkwit0j3m59jw9j,1,10.7,56.4,2025-04-17T13:16:16.478Z,2025-04-17T13:16:20Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5657734705,212,27.9,5657734701,140,28.0,5657734699,56,Back,5657734695,5,,5657734703,141,25.3,5657734769,189,,5657734707,213,5.42,5657734697,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159761,440,1,2,53,49,aljua8crr0vkwit0j3m59jw9j,0,20.5,29.5,2025-04-17T13:16:17.662Z,2025-04-17T13:16:59Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5657734723,213,5.93,5657734719,141,16.4,5657734741,189,,5657734721,212,25.6,5657734717,140,43.4,5657734715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159773,529,1,2,53,51,anga7587r1zv4ey71ge9zxol3,1,56.1,89.7,2025-04-17T13:16:19.686Z,2025-04-17T13:16:22Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5657734789,56,Left,5657734797,213,0.41,5657734793,141,95.1,5657734795,212,9.2,5657734791,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159787,530,1,2,53,54,anga7587r1zv4ey71ge9zxol3,1,64.2,94.1,2025-04-17T13:16:22.764Z,2025-04-17T13:16:24Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5657734851,212,5.7,5657734845,56,Left,5657734847,140,69.4,5657734849,141,96.5,5657734853,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159789,531,1,2,53,55,anga7587r1zv4ey71ge9zxol3,0,69.4,96.5,2025-04-17T13:16:24.431Z,2025-04-17T13:16:26Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5657734863,140,70.3,5657734869,213,5.76,5657734877,286,,5657734861,56,Left,5657734865,141,95.7,5657734859,168,,5657734871,236,,5657734873,233,441,5657734867,212,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159783,441,74,2,53,55,aljua8crr0vkwit0j3m59jw9j,1,30.2,5.0,2025-04-17T13:16:24.432Z,2025-04-17T13:16:25Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5657734841,285,,5657734839,56,Back,5657734883,233,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159791,442,5,2,53,56,aljua8crr0vkwit0j3m59jw9j,0,33.2,-1.3,2025-04-17T13:16:25.486Z,2025-04-17T13:16:29Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5657734885,56,Back,5657734915,233,532,5657734887,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159795,532,5,2,53,56,anga7587r1zv4ey71ge9zxol3,1,66.8,101.3,2025-04-17T13:16:25.486Z,2025-04-17T13:51:50Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5657734905,347,,5657734903,56,Left,5657734909,233,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159809,533,1,2,54,3,anga7587r1zv4ey71ge9zxol3,0,69.8,100.0,2025-04-17T13:16:32.445Z,2025-04-17T13:16:34Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5657734977,213,6.10,5657734969,56,Left,5657734967,107,,5657734979,1,,5657734973,141,95.1,5657734975,212,24.7,5657734971,140,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159821,444,44,2,54,4,aljua8crr0vkwit0j3m59jw9j,1,7.5,7.2,2025-04-17T13:16:33.454Z,2025-04-17T14:06:48Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5657735039,56,Back,5657735041,285,,5657737601,233,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159837,534,44,2,54,4,anga7587r1zv4ey71ge9zxol3,0,92.5,92.8,2025-04-17T13:16:33.455Z,2025-04-17T14:06:16Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5657735091,286,,5657735089,56,Left,5657737615,233,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159817,443,12,2,54,4,aljua8crr0vkwit0j3m59jw9j,1,8.0,9.6,2025-04-17T13:16:33.500Z,2025-04-17T17:27:20Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5657735019,140,10.0,5657735053,15,,5657735023,212,7.8,5657740121,167,,5657735021,141,0.0,5657735025,213,4.99,5657735017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159831,445,5,2,54,10,aljua8crr0vkwit0j3m59jw9j,0,9.2,-1.4,2025-04-17T13:16:39.167Z,2025-04-17T13:16:44Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5657735071,347,,5657735069,56,Back,5657735165,233,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159845,535,5,2,54,10,anga7587r1zv4ey71ge9zxol3,1,90.8,101.4,2025-04-17T13:16:39.167Z,2025-04-17T13:51:50Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5657735159,233,445,5657735153,347,,5657735151,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159913,536,1,2,54,31,anga7587r1zv4ey71ge9zxol3,0,89.4,100.0,2025-04-17T13:17:00.379Z,2025-04-17T13:17:10Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5657735597,140,91.6,5657735595,56,Center,5657735603,213,4.81,5657735605,1,,5657735601,212,24.5,5657735593,107,,5657735599,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159895,446,44,2,54,32,aljua8crr0vkwit0j3m59jw9j,1,7.8,36.1,2025-04-17T13:17:01.133Z,2025-04-17T14:02:31Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5657735495,285,,5657735613,233,537,5657735493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159915,537,44,2,54,32,anga7587r1zv4ey71ge9zxol3,0,92.2,63.9,2025-04-17T13:17:01.134Z,2025-04-17T14:02:32Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5657735609,56,Center,5657735631,233,446,5657735611,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159897,447,12,2,54,32,aljua8crr0vkwit0j3m59jw9j,1,6.7,39.1,2025-04-17T13:17:01.422Z,2025-04-17T13:17:06Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5657735503,141,11.0,5657735499,56,Back,5657735505,212,22.3,5657735501,140,17.7,5657735507,213,5.26,5657735521,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159921,538,3,2,54,37,anga7587r1zv4ey71ge9zxol3,0,86.4,92.8,2025-04-17T13:17:05.725Z,2025-04-17T17:27:45Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5657735637,286,,5657735635,56,Left,5657735667,233,448,5658033349,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159925,448,7,2,54,37,aljua8crr0vkwit0j3m59jw9j,0,13.6,7.2,2025-04-17T13:17:05.726Z,2025-04-17T17:27:41Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5657735661,233,538,5657735653,56,Back,5657735655,285,,5658033237,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159927,539,61,2,54,37,anga7587r1zv4ey71ge9zxol3,1,86.5,94.1,2025-04-17T13:17:06.263Z,2025-04-17T13:17:06Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5657735657,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159945,450,1,2,54,39,aljua8crr0vkwit0j3m59jw9j,1,20.1,4.6,2025-04-17T13:17:08.430Z,2025-04-17T13:17:12Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5657735775,213,0.78,5657735771,141,29.2,5657735767,56,Back,5657735773,212,23.7,5657735769,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159965,451,1,2,54,43,aljua8crr0vkwit0j3m59jw9j,1,40.0,32.5,2025-04-17T13:17:11.886Z,2025-04-17T13:17:18Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5657735869,56,Center,5657735877,213,0.86,5657735871,140,61.5,5657735875,212,34.6,5657735873,141,71.1,5657735879,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159971,452,3,2,54,49,aljua8crr0vkwit0j3m59jw9j,0,78.8,56.2,2025-04-17T13:17:18.238Z,2025-04-17T17:27:58Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5657735909,286,,5658033759,464,,5657735907,56,Center,5657736011,233,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159993,540,7,2,54,49,anga7587r1zv4ey71ge9zxol3,1,21.2,43.8,2025-04-17T13:17:18.239Z,2025-04-17T17:28:16Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5657735999,285,,5658034441,384,,5657735997,56,Back,5657736001,233,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160035,542,1,2,54,52,anga7587r1zv4ey71ge9zxol3,1,21.6,30.6,2025-04-17T13:17:21.268Z,2025-04-17T13:17:30Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5657736173,213,5.55,5657736165,56,Back,5657736167,140,36.6,5657736171,212,21.2,5657736169,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160043,543,3,2,55,1,anga7587r1zv4ey71ge9zxol3,0,63.2,11.6,2025-04-17T13:17:30.172Z,2025-04-17T17:28:35Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5657736193,56,Right,5657736215,233,453,5657736195,286,,5658034913,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160039,453,7,2,55,1,aljua8crr0vkwit0j3m59jw9j,0,36.8,88.4,2025-04-17T13:17:30.173Z,2025-04-17T17:28:45Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5657736205,233,543,5658035171,385,,5657736191,285,,5657736189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160047,544,1,2,55,2,anga7587r1zv4ey71ge9zxol3,1,60.7,8.2,2025-04-17T13:17:31.117Z,2025-04-17T13:17:33Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5657736249,140,57.6,5657736255,213,2.23,5657736247,56,Right,5657736251,141,14.4,5657736253,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160059,545,1,2,55,4,anga7587r1zv4ey71ge9zxol3,1,61.9,23.6,2025-04-17T13:17:33.382Z,2025-04-17T14:06:41Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,1.0,,5657736489,210,13,5657736321,140,89.7,5657736325,212,29.2,5657736323,141,25.5,5657736327,213,0.04,5657736491,154,,5657798983,4,,5657736319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160063,546,13,2,55,7,anga7587r1zv4ey71ge9zxol3,1,89.7,25.5,2025-04-17T13:17:36.151Z,2025-04-17T14:06:52Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5657736339,22,,5657736525,55,545,5657736829,328,,5657736535,231,47.3,5657736529,102,38.5,5657736531,103,70.8,5657736341,63,,5657736521,29,,5657736533,230,98.8,5657736343,56,5657736523,154,,5657736407,20,,5657736519,81,,,,,,,,,,,,,Center,,,
2802160073,454,5,2,55,8,aljua8crr0vkwit0j3m59jw9j,1,-1.0,59.6,2025-04-17T13:17:36.559Z,2025-04-17T13:17:40Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5657736403,233,547,5657736393,56,Back,5657736395,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160067,547,5,2,55,8,anga7587r1zv4ey71ge9zxol3,0,101.0,40.4,2025-04-17T13:17:36.559Z,2025-04-17T13:51:51Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5657736415,233,454,5657736367,56,Center,5657736369,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160151,455,1,2,55,32,aljua8crr0vkwit0j3m59jw9j,1,4.3,56.4,2025-04-17T13:18:00.797Z,2025-04-17T13:18:02Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5657736947,237,,5657736937,140,21.4,5657736953,189,,5657736941,212,27.0,5657736939,141,26.7,5657736933,124,,5657736943,213,5.44,5657736935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160175,456,1,2,55,34,aljua8crr0vkwit0j3m59jw9j,1,31.4,27.7,2025-04-17T13:18:02.766Z,2025-04-17T13:18:09Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5657737097,56,Left,5657737107,1,,5657737103,212,49.8,5657737095,196,,5657737101,141,93.6,5657737099,140,52.0,5657737093,155,,5657737105,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160179,457,1,2,55,40,aljua8crr0vkwit0j3m59jw9j,1,67.9,92.1,2025-04-17T13:18:09.454Z,2025-04-17T13:18:10Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5657737145,213,0.31,5657737139,140,72.7,5657737141,141,94.5,5657737143,212,5.3,5657737137,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160195,458,1,2,55,41,aljua8crr0vkwit0j3m59jw9j,1,72.8,94.5,2025-04-17T13:18:10.397Z,2025-04-17T13:18:12Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5657737227,56,Left,5657737231,141,80.8,5657737235,213,5.39,5657737233,212,11.9,5657737229,140,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160205,459,1,2,55,43,aljua8crr0vkwit0j3m59jw9j,1,79.9,80.8,2025-04-17T13:18:12.270Z,2025-04-17T13:18:14Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5657737273,56,Left,5657737279,212,10.6,5657737281,213,2.80,5657737277,141,86.0,5657737275,140,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160211,460,1,2,55,46,aljua8crr0vkwit0j3m59jw9j,1,72.4,82.0,2025-04-17T13:18:14.766Z,2025-04-17T13:18:17Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5657737329,213,4.92,5657737323,140,73.7,5657737325,141,72.6,5657737327,212,6.5,5657737321,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160219,461,1,2,55,48,aljua8crr0vkwit0j3m59jw9j,1,73.1,70.2,2025-04-17T13:18:17.309Z,2025-04-17T13:18:19Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5657737375,56,Center,5657737377,140,68.6,5657737381,212,4.7,5657737383,213,3.10,5657737379,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160227,462,1,2,55,50,aljua8crr0vkwit0j3m59jw9j,1,70.7,66.7,2025-04-17T13:18:19.310Z,2025-04-17T13:18:23Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5657737433,141,23.3,5657737439,1,,5657737429,56,Center,5657737431,140,90.4,5657737435,212,36.0,5657737427,155,,5657737437,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160229,463,61,2,55,54,aljua8crr0vkwit0j3m59jw9j,0,90.5,23.3,2025-04-17T13:18:22.861Z,2025-04-17T13:18:23Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5657737443,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160235,464,5,2,55,55,aljua8crr0vkwit0j3m59jw9j,0,101.4,25.6,2025-04-17T13:18:23.759Z,2025-04-17T13:51:51Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5657737469,56,Center,5657737471,346,,5657737689,233,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160275,548,5,2,55,55,anga7587r1zv4ey71ge9zxol3,1,-1.4,74.4,2025-04-17T13:18:23.759Z,2025-04-17T13:51:51Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5657737685,233,464,5657737681,56,Back,5657737683,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160283,549,1,2,56,2,anga7587r1zv4ey71ge9zxol3,1,3.5,54.2,2025-04-17T13:18:31.056Z,2025-04-17T13:18:49Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5657737719,140,8.0,5657737723,141,65.8,5657737715,124,,5657737727,212,9.2,5657737717,56,Back,5657737731,213,1.03,5657737737,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160287,550,61,2,56,3,anga7587r1zv4ey71ge9zxol3,1,8.1,65.7,2025-04-17T13:18:31.801Z,2025-04-17T13:18:50Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5657737743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160315,551,1,2,56,10,anga7587r1zv4ey71ge9zxol3,1,26.4,62.4,2025-04-17T13:18:39.064Z,2025-04-17T14:07:06Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5657737883,141,73.5,5657737879,56,Back,5657737887,213,1.71,5657737885,212,7.6,5657737881,140,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160331,552,1,2,56,11,anga7587r1zv4ey71ge9zxol3,1,29.2,67.9,2025-04-17T13:18:40.416Z,2025-04-17T13:18:44Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5657737979,140,32.9,5657737981,141,61.2,5657737977,56,Back,5657737985,213,5.42,5657737983,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160309,465,83,2,56,12,aljua8crr0vkwit0j3m59jw9j,0,60.1,28.0,2025-04-17T13:18:41.166Z,2025-04-17T17:30:30Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5657737989,399,6d0lxiep13vdv32bdb0xwyrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160335,553,61,2,56,16,anga7587r1zv4ey71ge9zxol3,0,56.2,69.1,2025-04-17T13:18:45.128Z,2025-04-17T13:18:45Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5657737991,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160337,466,61,2,56,17,aljua8crr0vkwit0j3m59jw9j,1,41.3,13.7,2025-04-17T13:18:46.135Z,2025-04-17T13:18:46Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5657738011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160367,468,1,2,56,20,aljua8crr0vkwit0j3m59jw9j,1,61.1,10.6,2025-04-17T13:18:49.101Z,2025-04-17T13:18:53Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5657738173,141,30.3,5657738171,140,65.5,5657738175,212,14.2,5657738169,56,Center,5657738177,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
