id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2740297687,374,1,2,49,17,59as3grjvj19voay31j3yfgni,1,73.3,7.9,2024-10-27T18:07:03.533Z,2024-10-27T18:07:05Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,5320204881,141,25.4,5320204883,212,13.4,5320204885,213,2.04,5320204879,140,67.5,5320204877,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740297791,375,1,2,49,18,59as3grjvj19voay31j3yfgni,1,67.1,26.9,2024-10-27T18:07:05.214Z,2024-10-27T18:07:11Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5320205475,56,Left,5320205491,213,1.71,5320205497,1,,5320205471,155,,5320205473,196,,5320205479,140,61.3,5320205487,212,43.3,5320205483,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740297975,376,1,2,49,24,59as3grjvj19voay31j3yfgni,1,61.9,91.8,2024-10-27T18:07:11.005Z,2024-10-27T18:07:21Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,5320206385,140,97.8,5320206391,213,5.30,5320206393,1,,5320206379,2,,5320206389,212,67.7,5320206387,141,9.1,5320206383,56,Right,5320206381,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740297919,469,83,2,49,32,5rz9enoyknpg8ji78za5b82p0,0,4.3,90.8,2024-10-27T18:07:18.593Z,2024-10-27T18:07:24Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5320206667,399,fwu0bja02waqct7l682s5mfp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740297983,377,4,2,49,35,59as3grjvj19voay31j3yfgni,1,96.2,7.0,2024-10-27T18:07:21.431Z,2024-10-27T18:08:04Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,5320206427,56,Right,5320206425,13,,5320206429,152,,5320206515,233,470,5320206433,286,,5320206431,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740297967,470,4,2,49,35,5rz9enoyknpg8ji78za5b82p0,0,3.8,93.0,2024-10-27T18:07:21.432Z,2024-10-27T18:08:04Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5320206487,265,,5320206489,285,,5320206481,13,,5320206483,56,Back,5320206543,233,377,5320208163,55,471,5320206485,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740298069,471,17,2,49,40,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-10-27T18:07:26.695Z,2024-10-27T18:07:57Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5320208145,31,,5320208149,55,470,5320208147,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740299327,378,43,2,50,55,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-10-27T18:08:41.457Z,2024-10-27T18:08:47Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,5320214129,56,Right,5320214131,286,0,5320214635,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740299367,379,1,2,50,56,59as3grjvj19voay31j3yfgni,0,93.8,6.5,2024-10-27T18:08:43.168Z,2024-10-27T18:59:07Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,5320214367,213,1.50,5320214361,140,95.6,5320214363,141,45.5,5320456523,152,,5320214355,2,,5320456521,5,,5320214365,212,26.6,5320214357,155,,5320214359,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740299415,472,4,2,51,0,5rz9enoyknpg8ji78za5b82p0,1,10.4,54.3,2024-10-27T18:08:47.098Z,2024-10-27T18:17:32Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5320214769,13,,5320214773,56,Back,5320214777,285,,5320219329,233,380,5320214775,152,,5320263803,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740299551,380,4,2,51,0,59as3grjvj19voay31j3yfgni,0,89.6,45.7,2024-10-27T18:08:47.099Z,2024-10-27T19:02:08Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5320219407,233,472,5320215545,152,,5320215541,13,,5320456171,295,,5320215543,56,Center,5320215549,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740299879,473,1,2,51,26,5rz9enoyknpg8ji78za5b82p0,1,10.5,56.0,2024-10-27T18:09:12.442Z,2024-10-27T18:09:13Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5320217285,141,77.0,5320217289,213,1.41,5320217287,212,14.5,5320217283,140,12.7,5320217281,56,Back,5320217277,5,,5320217279,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740299895,474,1,2,51,27,5rz9enoyknpg8ji78za5b82p0,1,12.7,77.0,2024-10-27T18:09:13.354Z,2024-10-27T18:09:14Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5320217331,141,55.4,5320217333,212,15.6,5320217335,213,4.36,5320217329,140,7.6,5320217327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740299943,475,1,2,51,27,5rz9enoyknpg8ji78za5b82p0,1,7.0,54.8,2024-10-27T18:09:13.946Z,2024-10-27T18:09:16Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5320217635,213,1.50,5320217633,212,18.2,5320217631,141,81.5,5320217625,56,Back,5320217629,140,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740299967,476,1,2,51,30,5rz9enoyknpg8ji78za5b82p0,1,17.7,86.3,2024-10-27T18:09:16.491Z,2024-10-27T18:09:18Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5320217775,212,20.9,5320217777,213,5.23,5320217769,56,Back,5320217771,140,27.6,5320217773,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740300017,477,1,2,51,32,5rz9enoyknpg8ji78za5b82p0,1,27.6,59.3,2024-10-27T18:09:18.602Z,2024-10-27T18:09:22Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5320218093,141,34.5,5320218097,212,25.4,5320218087,56,Back,5320218089,140,45.7,5320218101,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740299997,381,43,2,51,34,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-10-27T18:09:20.963Z,2024-10-27T18:09:24Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5320218251,144,74,5320217971,285,0,5320217969,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740300101,478,1,2,51,36,5rz9enoyknpg8ji78za5b82p0,1,53.2,30.3,2024-10-27T18:09:22.442Z,2024-10-27T18:09:28Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5320218597,141,2.5,5320218595,140,73.5,5320218599,212,28.5,5320218593,56,Right,5320218601,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740300107,479,1,2,51,41,5rz9enoyknpg8ji78za5b82p0,0,89.8,22.4,2024-10-27T18:09:28.170Z,2024-10-27T18:09:33Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5320218647,56,Center,5320218653,212,2.5,5320219035,286,,5320218655,213,1.03,5320218649,140,91.0,5320218643,2,,5320219029,236,,5320218651,141,25.5,5320218645,155,,5320219031,233,,,,,,,,,,,,,,,,,,,,382,,,,,,,,,,,
2740300121,382,12,2,51,41,59as3grjvj19voay31j3yfgni,1,8.8,72.0,2024-10-27T18:09:28.270Z,2024-10-27T18:09:32Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,5320218735,56,Back,5320218977,185,,5320219039,233,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740300135,383,6,2,51,43,59as3grjvj19voay31j3yfgni,0,0.0,69.6,2024-10-27T18:09:29.995Z,2024-10-27T18:09:42Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,5320219001,233,480,5320218817,73,,5320218815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740300131,480,6,2,51,43,5rz9enoyknpg8ji78za5b82p0,1,100.0,30.4,2024-10-27T18:09:29.995Z,2024-10-27T18:09:32Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5320218979,233,383,5320218941,75,,5320218939,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740300689,481,1,2,52,12,5rz9enoyknpg8ji78za5b82p0,0,99.5,0.5,2024-10-27T18:09:58.524Z,2024-10-27T18:09:59Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5320222047,140,94.8,5320222049,141,38.2,5320222041,155,,5320222043,223,,5320222051,212,26.1,5320222053,213,1.76,5320222045,56,Center,5320222037,2,,5320222039,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740300711,384,12,2,52,13,59as3grjvj19voay31j3yfgni,1,5.5,57.5,2024-10-27T18:09:59.491Z,2024-10-27T18:10:01Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,5320222159,56,Back,5320222197,15,,5320222165,212,31.7,5320222163,141,83.3,5320222161,140,30.7,5320222167,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740300779,482,1,2,52,16,5rz9enoyknpg8ji78za5b82p0,1,69.4,16.5,2024-10-27T18:10:02.860Z,2024-10-27T18:10:05Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5320222557,56,Right,5320222559,140,80.6,5320222565,213,5.62,5320222561,141,3.1,5320222563,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740300795,483,1,2,52,18,5rz9enoyknpg8ji78za5b82p0,1,82.1,3.2,2024-10-27T18:10:05.292Z,2024-10-27T18:10:06Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5320222677,141,7.3,5320222673,140,74.5,5320222669,56,Right,5320222683,212,8.5,5320222687,213,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740300833,484,1,2,52,20,5rz9enoyknpg8ji78za5b82p0,0,76.3,4.7,2024-10-27T18:10:06.668Z,2024-10-27T18:10:08Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5320222919,212,18.9,5320222917,141,27.4,5320222913,56,Center,5320222911,155,,5320222909,2,,5320222915,140,86.7,5320222921,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740301459,385,12,2,52,24,59as3grjvj19voay31j3yfgni,1,10.1,58.2,2024-10-27T18:10:10.763Z,2024-10-27T18:59:48Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,5320226547,140,32.0,5320226545,56,Back,5320226549,141,73.7,5320226551,212,25.3,5320226555,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740300913,485,1,2,52,25,5rz9enoyknpg8ji78za5b82p0,1,74.5,16.4,2024-10-27T18:10:11.660Z,2024-10-27T18:10:14Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5320223463,141,1.9,5320223467,213,4.67,5320223455,56,Right,5320223465,212,9.9,5320223459,140,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740301025,486,1,2,52,27,5rz9enoyknpg8ji78za5b82p0,1,71.4,1.6,2024-10-27T18:10:14.044Z,2024-10-27T18:10:22Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5320224193,56,Center,5320224197,141,34.5,5320224199,212,29.4,5320224195,140,53.2,5320224201,213,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740301097,487,1,2,52,36,5rz9enoyknpg8ji78za5b82p0,1,46.5,32.7,2024-10-27T18:10:22.349Z,2024-10-27T18:10:26Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5320224637,213,2.66,5320224633,212,27.2,5320224629,141,51.3,5320224623,140,23.6,5320224621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740301189,488,1,2,52,39,5rz9enoyknpg8ji78za5b82p0,1,25.2,52.4,2024-10-27T18:10:26.013Z,2024-10-27T18:10:30Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5320225151,213,1.43,5320225147,212,19.0,5320225137,56,Back,5320225143,141,80.0,5320225139,140,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740301293,489,1,2,52,44,5rz9enoyknpg8ji78za5b82p0,1,29.9,80.5,2024-10-27T18:10:30.605Z,2024-10-27T18:10:37Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5320225665,140,21.6,5320225663,56,Back,5320225671,213,4.10,5320225669,212,15.1,5320225667,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740301339,490,1,2,52,50,5rz9enoyknpg8ji78za5b82p0,1,24.0,56.6,2024-10-27T18:10:37.149Z,2024-10-27T18:10:39Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5320225907,56,Back,5320225909,140,27.7,5320225915,213,4.90,5320225911,141,26.8,5320225913,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740301401,491,1,2,52,52,5rz9enoyknpg8ji78za5b82p0,1,30.1,26.4,2024-10-27T18:10:39.164Z,2024-10-27T18:10:43Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5320226231,140,44.7,5320226233,141,3.2,5320226237,213,5.48,5320226235,212,22.0,5320226229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740301467,492,1,2,52,57,5rz9enoyknpg8ji78za5b82p0,0,57.8,3.7,2024-10-27T18:10:43.629Z,2024-10-27T18:10:48Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5320226597,141,8.9,5320226599,212,26.9,5320226595,140,83.2,5320226593,56,Right,5320226601,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740301461,386,8,2,53,1,59as3grjvj19voay31j3yfgni,1,13.4,86.6,2024-10-27T18:10:47.477Z,2024-10-27T18:10:47Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5320226563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740301473,387,5,2,53,1,59as3grjvj19voay31j3yfgni,0,19.0,101.2,2024-10-27T18:10:48.292Z,2024-10-27T18:27:25Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5320227835,233,493,5320226609,347,,5320226607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740301663,493,5,2,53,1,5rz9enoyknpg8ji78za5b82p0,1,81.0,-1.2,2024-10-27T18:10:48.292Z,2024-10-27T18:27:25Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5320227759,347,,5320227757,56,Right,5320227807,233,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740301931,494,1,2,53,29,5rz9enoyknpg8ji78za5b82p0,0,81.2,0.0,2024-10-27T18:11:15.486Z,2024-10-27T18:11:16Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5320229301,213,0.64,5320229293,56,Right,5320229303,1,,5320229291,107,,5320229299,212,21.8,5320229297,141,17.4,5320229295,140,97.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740301941,388,8,2,53,31,59as3grjvj19voay31j3yfgni,1,7.2,81.8,2024-10-27T18:11:17.877Z,2024-10-27T18:11:18Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,5320229373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740302099,389,12,2,53,32,59as3grjvj19voay31j3yfgni,1,5.7,82.7,2024-10-27T18:11:18.677Z,2024-10-27T19:00:31Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,5320230267,140,34.3,5320230273,213,0.30,5320230265,56,Back,5320230271,212,31.5,5320230269,141,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740302011,495,1,2,53,34,5rz9enoyknpg8ji78za5b82p0,1,67.4,5.9,2024-10-27T18:11:20.366Z,2024-10-27T18:11:22Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5320229765,141,2.0,5320229759,155,,5320229769,213,6.11,5320229767,212,15.6,5320229763,140,82.0,5320229761,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740302077,496,1,2,53,36,5rz9enoyknpg8ji78za5b82p0,1,83.3,2.9,2024-10-27T18:11:22.830Z,2024-10-27T18:11:26Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5320230139,140,81.8,5320230143,212,6.1,5320230137,56,Right,5320230141,141,11.6,5320230145,213,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740302157,497,1,2,53,40,5rz9enoyknpg8ji78za5b82p0,1,89.3,16.1,2024-10-27T18:11:26.526Z,2024-10-27T18:11:30Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5320230529,140,99.7,5320230527,56,Center,5320230531,141,28.8,5320230535,212,13.9,5320230539,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740302107,390,83,2,53,41,59as3grjvj19voay31j3yfgni,0,16.1,87.5,2024-10-27T18:11:27.669Z,2024-10-27T19:00:40Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,5320230715,399,61sojkdsmaz9hbwaskt4rws15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740302179,498,1,2,53,44,5rz9enoyknpg8ji78za5b82p0,0,99.3,29.1,2024-10-27T18:11:30.655Z,2024-10-27T18:13:00Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5320230599,140,95.3,5320230595,56,Center,5320230605,213,2.01,5320230601,141,42.2,5320230603,212,9.8,5320233091,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740302183,391,12,2,53,44,59as3grjvj19voay31j3yfgni,1,10.0,50.0,2024-10-27T18:11:31.237Z,2024-10-27T19:01:20Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,5320230647,212,11.9,5320230641,140,5.6,5320230639,56,Back,5320230643,141,66.2,5320230651,213,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740302219,392,12,2,53,45,59as3grjvj19voay31j3yfgni,1,4.1,67.5,2024-10-27T18:11:31.340Z,2024-10-27T19:01:49Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,5320230855,213,0.70,5320230853,212,31.6,5320230845,140,27.1,5320230849,141,97.5,5320230843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740304669,414,44,2,53,45,59as3grjvj19voay31j3yfgni,1,17.6,64.8,2024-10-27T18:11:31.786Z,2024-10-27T19:01:37Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,5320245207,233,499,5320245201,56,Back,5320245203,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740302243,499,44,2,53,45,5rz9enoyknpg8ji78za5b82p0,0,82.4,35.2,2024-10-27T18:11:31.787Z,2024-10-27T19:01:39Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5320230969,56,Center,5320230971,286,,5320245221,233,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740344419,707,12,2,53,46,59as3grjvj19voay31j3yfgni,1,21.1,88.7,2024-10-27T18:11:32.303Z,2024-10-27T19:01:54Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,5320463197,212,9.9,5320463199,213,1.12,5320463191,56,Back,5320463193,140,25.2,5320463635,15,,5320463195,141,100.0,5320466423,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740302225,393,5,2,53,46,59as3grjvj19voay31j3yfgni,0,30.1,101.0,2024-10-27T18:11:33.119Z,2024-10-27T19:02:57Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5320230891,347,,5320233119,233,500,5320230889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740302625,500,5,2,53,46,5rz9enoyknpg8ji78za5b82p0,1,69.9,-1.0,2024-10-27T18:11:33.119Z,2024-10-27T18:27:25Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5320233067,347,,5320233065,56,Right,5320233097,233,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740302679,501,1,2,54,12,5rz9enoyknpg8ji78za5b82p0,0,79.8,0.0,2024-10-27T18:11:58.929Z,2024-10-27T18:11:59Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5320233371,107,,5320233373,56,Center,5320233377,140,91.2,5320233379,141,30.1,5320233391,1,,5320233387,213,1.06,5320233383,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740344753,708,12,2,54,14,59as3grjvj19voay31j3yfgni,1,6.7,53.7,2024-10-27T18:12:00.303Z,2024-10-27T19:01:37Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5320465163,15,,5320465011,141,84.6,5320465013,212,21.4,5320465007,56,Back,5320465009,140,10.6,5320465015,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740302781,396,12,2,54,15,59as3grjvj19voay31j3yfgni,1,12.6,84.3,2024-10-27T18:12:01.830Z,2024-10-27T18:12:06Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,5320234063,56,Back,5320234067,141,69.3,5320234069,212,24.3,5320234071,213,5.85,5320234065,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740302791,397,61,2,54,20,59as3grjvj19voay31j3yfgni,1,33.9,66.0,2024-10-27T18:12:06.455Z,2024-10-27T19:01:48Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,5320234101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740302871,398,1,2,54,21,59as3grjvj19voay31j3yfgni,1,37.1,64.4,2024-10-27T18:12:08.078Z,2024-10-27T19:02:00Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5320234543,56,Back,5320234549,212,13.8,5320234545,140,48.0,5320234547,141,53.1,5320234551,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740302843,502,83,2,54,24,5rz9enoyknpg8ji78za5b82p0,0,42.8,45.5,2024-10-27T18:12:10.303Z,2024-10-27T18:12:12Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5320234611,399,10esz9pvzonegry7p78n3ce09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740302877,399,61,2,54,25,59as3grjvj19voay31j3yfgni,0,61.1,61.7,2024-10-27T18:12:11.943Z,2024-10-27T18:12:12Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,5320234581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740303123,504,1,2,54,29,5rz9enoyknpg8ji78za5b82p0,1,56.2,52.4,2024-10-27T18:12:16.048Z,2024-10-27T18:12:25Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5320235923,213,1.73,5320235921,212,24.5,5320235919,141,88.0,5320235915,56,Left,5320235917,140,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740303109,400,43,2,54,38,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-10-27T18:12:24.567Z,2024-10-27T18:12:28Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,5320235813,56,Back,5320236129,144,45,5320235815,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740303135,505,4,2,54,39,5rz9enoyknpg8ji78za5b82p0,1,63.3,86.8,2024-10-27T18:12:25.841Z,2024-10-27T18:27:21Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5320235995,13,,5320235999,152,,5320235997,56,Left,5320236047,233,401,5320236003,286,,5320236001,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740303127,401,4,2,54,39,59as3grjvj19voay31j3yfgni,0,36.7,13.2,2024-10-27T18:12:25.842Z,2024-10-27T18:27:21Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,5320236027,56,Back,5320236029,152,,5320236033,285,,5320236061,233,505,5320236031,265,,5320236025,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740303677,402,18,2,55,14,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-10-27T18:13:00.546Z,2024-10-27T18:13:01Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,5320239131,59,41,5320239127,42,,5320239185,55,403,5320239129,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
